ticker,allocation,budget,shares,notional,immediate_cash,deployed_pct_total_cash,friction_scenario,roundtrip_friction,tax_haircut,sec_yield,after_tax_yield,holding_days,gross_after_tax_income,roundtrip_cost,net_income,break_even_days
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.0,0.036,0.036,30,11.009253698630136,2.372072,8.637181698630137,6.463849589446249
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.0,0.036,0.036,60,22.018507397260272,2.372072,19.646435397260273,6.463849589446249
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.0,0.036,0.036,90,33.02776109589041,2.372072,30.655689095890413,6.463849589446249
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.0,0.036,0.036,180,66.05552219178082,2.372072,63.68345019178082,6.463849589446249
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.0,0.036,0.036,365,133.94592,2.372072,131.573848,6.463849589446249
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,7,2.183501983561644,2.372072,-0.18857001643835636,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,14,4.367003967123288,2.372072,1.9949319671232875,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,30,9.357865643835616,2.372072,6.985793643835616,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,60,18.715731287671233,2.372072,16.343659287671233,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,90,28.07359693150685,2.372072,25.70152493150685,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,180,56.1471938630137,2.372072,53.775121863013695,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.15,0.036,0.030599999999999995,365,113.85403199999999,2.372072,111.48195999999999,7.604528928760293
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,7,1.798178104109589,2.372072,-0.5738938958904112,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,14,3.596356208219178,2.372072,1.2242842082191778,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,30,7.7064775890410955,2.372072,5.334405589041095,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,60,15.412955178082191,2.372072,13.04088317808219,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,90,23.119432767123286,2.372072,20.747360767123286,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,180,46.23886553424657,2.372072,43.86679353424657,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,quoted_spread_roundtrip_1bp,0.0001,0.3,0.036,0.025199999999999997,365,93.76214399999999,2.372072,91.39007199999999,9.234070842066071
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,7,2.5688258630136986,9.44144,-6.872614136986302,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,14,5.137651726027397,9.44144,-4.303788273972603,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,30,11.009253698630136,9.44144,1.567813698630136,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,60,22.018507397260272,9.44144,12.577067397260272,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,90,33.02776109589041,9.44144,23.586321095890412,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,180,66.05552219178082,9.44144,56.614082191780824,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.0,0.036,0.036,365,133.94592,9.44144,124.50448,25.727738478335137
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,7,2.183501983561644,9.44144,-7.257938016438356,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,14,4.367003967123288,9.44144,-5.074436032876712,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,30,9.357865643835616,9.44144,-0.0835743561643838,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,60,18.715731287671233,9.44144,9.274291287671232,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,90,28.07359693150685,9.44144,18.63215693150685,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,180,56.1471938630137,9.44144,46.7057538630137,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.15,0.036,0.030599999999999995,365,113.85403199999999,9.44144,104.41259199999999,30.26792762157075
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,7,1.798178104109589,9.44144,-7.6432618958904115,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,14,3.596356208219178,9.44144,-5.845083791780822,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,30,7.7064775890410955,9.44144,-1.7349624109589046,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,60,15.412955178082191,9.44144,5.971515178082191,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,90,23.119432767123286,9.44144,13.677992767123285,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,180,46.23886553424657,9.44144,36.79742553424657,36.75391211190734
SGOV,1.0,3756.49,37,3720.7200000000003,34.76999999999953,0.9904778130648558,strategy_stress_10bps_each_side,0.002,0.3,0.036,0.025199999999999997,365,93.76214399999999,9.44144,84.32070399999999,36.75391211190734
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,7,0.6266670410958903,2.09153,-1.4648629589041098,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,14,1.2533340821917807,2.09153,-0.8381959178082194,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,30,2.685715890410959,2.09153,0.5941858904109587,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,60,5.371431780821918,2.09153,3.2799017808219175,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,90,8.057147671232876,2.09153,5.9656176712328755,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,180,16.114295342465752,2.09153,14.022765342465751,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,365,32.67621,2.09153,30.58468,23.362821147250557
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,7,0.5326669849315069,2.09153,-1.5588630150684932,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,14,1.0653339698630138,2.09153,-1.0261960301369863,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,30,2.2828585068493155,2.09153,0.19132850684931535,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,60,4.565717013698631,2.09153,2.474187013698631,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,90,6.8485755205479455,2.09153,4.757045520547946,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,180,13.697151041095891,2.09153,11.60562104109589,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,365,27.774778500000004,2.09153,25.683248500000005,27.485671937941827
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,7,0.43866692876712327,2.09153,-1.652863071232877,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,14,0.8773338575342465,2.09153,-1.2141961424657537,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,30,1.880001123287671,2.09153,-0.21152887671232912,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,60,3.760002246575342,2.09153,1.6684722465753419,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,90,5.640003369863013,2.09153,3.548473369863013,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,180,11.280006739726026,2.09153,9.188476739726026,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,365,22.873347,2.09153,20.781817,33.375458781786506
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,7,0.6266670410958903,3.8306,-3.20393295890411,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,14,1.2533340821917807,3.8306,-2.5772659178082193,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,30,2.685715890410959,3.8306,-1.1448841095890412,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,60,5.371431780821918,3.8306,1.5408317808219176,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,90,8.057147671232876,3.8306,4.226547671232876,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,180,16.114295342465752,3.8306,12.283695342465752,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,365,32.67621,3.8306,28.845609999999997,42.788591455373805
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,7,0.5326669849315069,3.8306,-3.297933015068493,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,14,1.0653339698630138,3.8306,-2.7652660301369862,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,30,2.2828585068493155,3.8306,-1.5477414931506845,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,60,4.565717013698631,3.8306,0.7351170136986309,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,90,6.8485755205479455,3.8306,3.0179755205479455,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,180,13.697151041095891,3.8306,9.86655104109589,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,365,27.774778500000004,3.8306,23.944178500000003,50.33951935926329
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,7,0.43866692876712327,3.8306,-3.391933071232877,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,14,0.8773338575342465,3.8306,-2.9532661424657536,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,30,1.880001123287671,3.8306,-1.950598876712329,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,60,3.760002246575342,3.8306,-0.07059775342465802,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,90,5.640003369863013,3.8306,1.8094033698630132,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,180,11.280006739726026,3.8306,7.449406739726026,61.12655922196258
BIL,0.25,939.1225,10,915.3,2840.1899999999996,0.24365830868709887,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,365,22.873347,3.8306,19.042747,61.12655922196258
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,7,1.2533340821917807,2.1830600000000002,-0.9297259178082196,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,14,2.5066681643835613,2.1830600000000002,0.3236081643835611,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,30,5.371431780821918,2.1830600000000002,3.1883717808219174,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,60,10.742863561643835,2.1830600000000002,8.559803561643836,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,90,16.114295342465752,2.1830600000000002,13.931235342465751,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,180,32.228590684931504,2.1830600000000002,30.045530684931503,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,365,65.35242,2.1830600000000002,63.16936,12.192615055417996
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,7,1.0653339698630138,2.1830600000000002,-1.1177260301369865,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,14,2.1306679397260275,2.1830600000000002,-0.052392060273972696,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,30,4.565717013698631,2.1830600000000002,2.3826570136986307,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,60,9.131434027397262,2.1830600000000002,6.948374027397262,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,90,13.697151041095891,2.1830600000000002,11.514091041095892,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,180,27.394302082191782,2.1830600000000002,25.21124208219178,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.15,0.0357,0.030345,365,55.54955700000001,2.1830600000000002,53.36649700000001,14.34425300637411
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,7,0.8773338575342465,2.1830600000000002,-1.3057261424657538,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,14,1.754667715068493,2.1830600000000002,-0.42839228493150716,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,30,3.760002246575342,2.1830600000000002,1.5769422465753418,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,60,7.520004493150684,2.1830600000000002,5.336944493150684,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,90,11.280006739726026,2.1830600000000002,9.096946739726025,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,180,22.560013479452053,2.1830600000000002,20.37695347945205,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,quoted_spread_roundtrip_1bp,0.0001,0.3,0.0357,0.024990000000000002,365,45.746694,2.1830600000000002,43.563634,17.418021507739994
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,7,1.2533340821917807,5.6612,-4.40786591780822,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,14,2.5066681643835613,5.6612,-3.1545318356164387,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,30,5.371431780821918,5.6612,-0.2897682191780824,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,60,10.742863561643835,5.6612,5.081663561643835,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,90,16.114295342465752,5.6612,10.453095342465751,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,180,32.228590684931504,5.6612,26.567390684931503,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.0,0.0357,0.0357,365,65.35242,5.6612,59.691219999999994,31.618385363541247
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,7,1.0653339698630138,5.6612,-4.595866030136986,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,14,2.1306679397260275,5.6612,-3.5305320602739725,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,30,4.565717013698631,5.6612,-1.095482986301369,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,60,9.131434027397262,5.6612,3.470234027397262,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,90,13.697151041095891,5.6612,8.035951041095892,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,180,27.394302082191782,5.6612,21.73310208219178,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.15,0.0357,0.030345,365,55.54955700000001,5.6612,49.888357000000006,37.19810042769558
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,7,0.8773338575342465,5.6612,-4.783866142465754,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,14,1.754667715068493,5.6612,-3.906532284931507,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,30,3.760002246575342,5.6612,-1.901197753424658,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,60,7.520004493150684,5.6612,1.858804493150684,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,90,11.280006739726026,5.6612,5.618806739726026,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,180,22.560013479452053,5.6612,16.898813479452052,45.16912194791607
BIL,0.5,1878.245,20,1830.6,1924.8899999999999,0.48731661737419774,strategy_stress_10bps_each_side,0.002,0.3,0.0357,0.024990000000000002,365,45.746694,5.6612,40.085494,45.16912194791607
BIL,0.75,2817.3675,30,2745.9,1009.5899999999997,0.7309749260612967,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,7,1.8800011232876712,2.27459,-0.3945888767123287,8.46921302480714
BIL,0.75,2817.3675,30,2745.9,1009.5899999999997,0.7309749260612967,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,14,3.7600022465753424,2.27459,1.4854122465753425,8.46921302480714
BIL,0.75,2817.3675,30,2745.9,1009.5899999999997,0.7309749260612967,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,30,8.057147671232878,2.27459,5.782557671232878,8.46921302480714
BIL,0.75,2817.3675,30,2745.9,1009.5899999999997,0.7309749260612967,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,60,16.114295342465756,2.27459,13.839705342465756,8.46921302480714
BIL,0.75,2817.3675,30,2745.9,1009.5899999999997,0.7309749260612967,quoted_spread_roundtrip_1bp,0.0001,0.0,0.0357,0.0357,90,24.17144301369863,2.27459,21.89685301369863,8.46921302480714
