date,gross_return,turnover,cost,return,exposure,nav
2011-04-13,0.0032766692832901126,0.0,0.0,0.0032766692832901126,1.0,1.0290074233580238
2011-04-14,0.008264483512479527,0.0,0.0,0.008264483512479527,1.0,1.037511638242585
2011-04-15,0.006108286045587285,0.0,0.0,0.006108286045587285,1.0,1.0438490561045966
2011-04-18,-0.008365506303385017,1.6,0.0016,-0.009965506303385017,1.0,1.0334465717562038
2011-04-19,0.0041557998231664065,0.0,0.0,0.0041557998231664065,1.0,1.0377413688363601
2011-04-20,0.013529773558995116,0.0,0.0,0.013529773558995116,1.0,1.0517817745695177
2011-04-21,0.007023693993325852,0.0,0.0,0.007023693993325852,1.0,1.0591691679018513
2011-04-25,-0.0005424725753818469,1.2000000000000002,0.0012000000000000001,-0.0017424725753818469,1.0,1.0573235946740924
2011-04-26,0.0024845828409780337,0.0,0.0,0.0024845828409780337,1.0,1.059950602734781
2011-04-27,0.0059108094563734784,0.0,0.0,0.0059108094563734784,1.0,1.0662157687807146
2011-04-28,0.023463635579574496,0.0,0.0,0.023463635579574496,1.0,1.0912330670285812
2011-04-29,0.0019078940118167462,0.0,0.0,0.0019078940118167462,1.0,1.0933150240626615
2011-05-02,-0.0020631181757697625,0.8,0.0008,-0.0028631181757697625,1.0,1.0901847339454254
2011-05-03,-0.01064818717830578,0.0,0.0,-0.01064818717830578,1.0,1.078576242839443
2011-05-04,-0.015343097267636009,0.0,0.0,-0.015343097267636009,1.0,1.0620275426349959
2011-05-05,-0.0020403077834785896,0.0,0.0,-0.0020403077834785896,1.0,1.059860679573489
2011-05-06,0.006135814832461306,0.0,0.0,0.006135814832461306,1.0,1.0663637884515587
2011-05-09,0.018204242455575902,1.2000000000000002,0.0012000000000000001,0.017004242455575903,1.0,1.0844964968562354
2011-05-10,0.006305205890499078,0.0,0.0,0.006305205890499078,1.0,1.091334470556439
2011-05-11,-0.007174196141980649,0.0,0.0,-0.007174196141980649,1.0,1.0835050230081624
2011-05-12,0.007671314596745039,0.0,0.0,0.007671314596745039,1.0,1.0918169309068115
2011-05-13,-0.007018962603191481,0.0,0.0,-0.007018962603191481,1.0,1.0841535086992453
2011-05-16,-0.0013398832525368888,0.8,0.0008,-0.002139883252536889,1.0,1.0818335467628006
2011-05-17,-0.0027877869707716666,0.0,0.0,-0.0027877869707716666,1.0,1.0788176252965915
2011-05-18,0.01451485671643913,0.0,0.0,0.01451485671643913,1.0,1.0944765085509405
2011-05-19,-0.005996772855079623,0.0,0.0,-0.005996772855079623,1.0,1.0879131815339398
2011-05-20,-0.012056614442898272,0.0,0.0,-0.012056614442898272,1.0,1.0747966317568383
2011-05-23,-0.011312742717532265,0.8,0.0008,-0.012112742717532266,1.0,1.0617778966826974
2011-05-24,-0.015635520425997654,0.0,0.0,-0.015635520425997654,1.0,1.0451764466912423
2011-05-25,0.0023350601801257922,0.0,0.0,0.0023350601801257922,1.0,1.0476169965931164
2011-05-26,0.004461536162907853,0.0,0.0,0.004461536162907853,1.0,1.0522909777082936
2011-05-27,0.004390835864471776,0.0,0.0,0.004390835864471776,1.0,1.0569114146730751
2011-05-31,0.01724021531291795,1.6,0.0016,0.01564021531291795,1.0,1.073441736765243
2011-06-01,-0.012023613097702657,0.0,0.0,-0.012023613097702657,1.0,1.0605350886394518
2011-06-02,0.00393980164511154,0.0,0.0,0.00393980164511154,1.0,1.064713386526372
2011-06-03,-0.00642030330923733,0.0,0.0,-0.00642030330923733,1.0,1.0578776036474675
2011-06-06,0.0,1.0,0.001,-0.001,0.0,1.0568197260438201
2011-06-07,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-08,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-09,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-10,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-13,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-14,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-15,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-16,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-17,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-20,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-21,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-22,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-23,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-24,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-27,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-28,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-29,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-06-30,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-07-01,0.0,0.0,0.0,0.0,0.0,1.0568197260438201
2011-07-05,0.004514914646977619,1.0,0.001,0.003514914646977619,1.0,1.0605343571781065
2011-07-06,0.002540986562128911,0.0,0.0,0.002540986562128911,1.0,1.0632291607283721
2011-07-07,-0.0019731712227905487,0.0,0.0,-0.0019731712227905487,1.0,1.0611312275451912
2011-07-08,-0.006807710261952217,0.0,0.0,-0.006807710261952217,1.0,1.0539073535981538
2011-07-11,-0.02232733128069189,0.8,0.0008,-0.023127331280691887,1.0,1.029533289092332
2011-07-12,-0.005650892380060469,0.0,0.0,-0.005650892380060469,1.0,1.0237155072739816
2011-07-13,0.0042964701816752505,0.0,0.0,0.0042964701816752505,1.0,1.0281138704255028
2011-07-14,-0.006664215461028711,0.0,0.0,-0.006664215461028711,1.0,1.0212622980745152
2011-07-15,0.0009994840305097563,0.0,0.0,0.0009994840305097563,1.0,1.0222830334324022
2011-07-18,-0.005960633177156716,1.6,0.0016,-0.007560633177156716,1.0,1.0145539264133887
2011-07-19,0.019303920018386565,0.0,0.0,0.019303920018386565,1.0,1.034138794263213
2011-07-20,-0.006264667828016601,0.0,0.0,-0.006264667828016601,1.0,1.0276602582290884
2011-07-21,0.008419599600334383,0.0,0.0,0.008419599600334383,1.0,1.0363127461285535
2011-07-22,0.003624892055257289,0.0,0.0,0.003624892055257289,1.0,1.0400692679687569
2011-07-25,-0.0038150786439189012,1.6,0.0016,-0.005415078643918901,1.0,1.034437211087583
2011-07-26,-0.00294585188443468,0.0,0.0,-0.00294585188443468,1.0,1.0313899122799715
2011-07-27,-0.0258943302122052,0.0,0.0,-0.0258943302122052,1.0,1.0046827613138565
2011-07-28,0.0057752459293549455,0.0,0.0,0.0057752459293549455,1.0,1.0104850513414274
2011-07-29,-0.006092437013315077,0.0,0.0,-0.006092437013315077,1.0,1.0043287348132333
2011-08-01,-0.0040301509993495134,2.0,0.002,-0.0060301509993495135,1.0,0.9982724808893237
2011-08-02,-0.02726242083361259,0.0,0.0,-0.02726242083361259,1.0,0.9710571564087045
2011-08-03,-0.004004387167245516,0.0,0.0,-0.004004387167245516,1.0,0.9671686675929195
2011-08-04,-0.04154546729319078,0.0,0.0,-0.04154546729319078,1.0,0.926987193346439
2011-08-05,0.004501911353639754,0.0,0.0,0.004501911353639754,1.0,0.9311604075168439
2011-08-08,0.0,1.0,0.001,-0.001,0.0,0.9302292471093271
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-10,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-15,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-16,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-18,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-23,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-24,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-29,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-08-31,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-06,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-07,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-08,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-09,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-12,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-13,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-14,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-21,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-26,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-27,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-04,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-05,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-06,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-10,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-11,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-12,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-13,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-17,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-19,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-25,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-27,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.9302292471093271
2011-10-31,-0.010412137283063672,1.0,0.001,-0.011412137283063672,1.0,0.9196133432365945
2011-11-01,-0.012597299128343554,0.0,0.0,-0.012597299128343554,1.0,0.908028698869427
2011-11-02,0.005773504547754538,0.0,0.0,0.005773504547754538,1.0,0.9132712066918413
2011-11-03,0.02022685580383068,0.0,0.0,0.02022685580383068,1.0,0.9317438116993877
2011-11-04,-0.0008118989778331143,0.0,0.0,-0.0008118989778331143,1.0,0.9309873298510667
2011-11-07,0.0,1.0,0.001,-0.001,0.0,0.9300563425212156
2011-11-08,0.0,0.0,0.0,0.0,0.0,0.9300563425212156
2011-11-09,0.0,0.0,0.0,0.0,0.0,0.9300563425212156
2011-11-10,0.0,0.0,0.0,0.0,0.0,0.9300563425212156
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.9300563425212156
2011-11-14,-0.007890966989819882,1.0,0.001,-0.008890966989819882,1.0,0.9217872422811869
2011-11-15,0.008875386255849493,0.0,0.0,0.008875386255849493,1.0,0.9299684601021467
2011-11-16,-0.017486984213358793,0.0,0.0,-0.017486984213358793,1.0,0.9137061163214188
2011-11-17,-0.01341142573487044,0.0,0.0,-0.01341142573487044,1.0,0.9014520145988772
2011-11-18,-0.0009897003367560053,0.0,0.0,-0.0009897003367560053,1.0,0.9005598472364593
2011-11-21,0.0,1.0,0.001,-0.001,0.0,0.8996592873892229
2011-11-22,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-11-23,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-11-28,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-11-29,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-11-30,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-05,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-06,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-07,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-08,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-09,0.0,0.0,0.0,0.0,0.0,0.8996592873892229
2011-12-12,-0.010329453810014466,1.0,0.001,-0.011329453810014465,1.0,0.889466639047996
2011-12-13,-0.016469629169886014,0.0,0.0,-0.016469629169886014,1.0,0.8748174533438907
2011-12-14,-0.00910803835246421,0.0,0.0,-0.00910803835246421,1.0,0.8668495824274295
2011-12-15,0.0048799467149571955,0.0,0.0,0.0048799467149571955,1.0,0.8710797621995582
2011-12-16,0.009703501353440114,0.0,0.0,0.009703501353440114,1.0,0.8795322858510158
2011-12-19,0.0,1.0,0.001,-0.001,0.0,0.8786527535651648
2011-12-20,0.0,0.0,0.0,0.0,0.0,0.8786527535651648
2011-12-21,0.0,0.0,0.0,0.0,0.0,0.8786527535651648
2011-12-22,0.0,0.0,0.0,0.0,0.0,0.8786527535651648
2011-12-23,0.0,0.0,0.0,0.0,0.0,0.8786527535651648
2011-12-27,0.0026869525698296265,1.0,0.001,0.0016869525698296264,1.0,0.8801349990857794
2011-12-28,-0.008254260460455964,0.0,0.0,-0.008254260460455964,1.0,0.8728701355629622
2011-12-29,0.010542346377192403,0.0,0.0,0.010542346377192403,1.0,0.8820722348743738
2011-12-30,-0.010045482986770129,0.0,0.0,-0.010045482986770129,1.0,0.873211393245841
2012-01-03,0.00425470137813635,1.2000000000000002,0.0012000000000000001,0.00305470137813635,1.0,0.8758787932921934
2012-01-04,-0.0003906708669076495,0.0,0.0,-0.0003906708669076495,1.0,0.8755366129647119
2012-01-05,0.005327425590226809,0.0,0.0,0.005327425590226809,1.0,0.8802009691218007
2012-01-06,-0.008023351919914833,0.0,0.0,-0.008023351919914833,1.0,0.8731388069862863
2012-01-09,-0.002914014076081184,1.6,0.0016,-0.004514014076081184,1.0,0.8691974461211774
2012-01-10,0.0001112958868469073,0.0,0.0,0.0001112958868469073,1.0,0.8692941842217886
2012-01-11,0.0039205819195127665,0.0,0.0,0.0039205819195127665,1.0,0.8727023232831861
2012-01-12,0.00470068010540452,0.0,0.0,0.00470068010540452,1.0,0.8768046177321838
2012-01-13,0.005946952579330267,0.0,0.0,0.005946952579330267,1.0,0.8820189332151749
2012-01-17,0.008416953007407548,1.2000000000000002,0.0012000000000000001,0.0072169530074075484,1.0,0.8883844224078326
2012-01-18,0.004463586209500448,0.0,0.0,0.004463586209500448,1.0,0.8923498028644271
2012-01-19,0.008770486184184013,0.0,0.0,0.008770486184184013,1.0,0.9001761444819089
2012-01-20,-0.006606352705303343,0.0,0.0,-0.006606352705303343,1.0,0.8942292633745613
2012-01-23,-0.0019549194260847897,0.4,0.0004,-0.00235491942608479,1.0,0.8921234255108671
2012-01-24,0.0050298256466308365,0.0,0.0,0.0050298256466308365,1.0,0.8966106507964617
2012-01-25,-0.002793549344889402,0.0,0.0,-0.002793549344889402,1.0,0.8941059247003085
2012-01-26,-0.007766424334382306,0.0,0.0,-0.007766424334382306,1.0,0.8871619186892006
2012-01-27,-0.0011479080094884521,0.0,0.0,-0.0011479080094884521,1.0,0.8861435384170241
2012-01-30,0.002319195622326631,0.8,0.0008,0.0015191956223266309,1.0,0.8874897638013403
2012-01-31,-0.0027109546705602616,0.0,0.0,-0.0027109546705602616,1.0,0.8850838192810886
2012-02-01,0.010414452709815782,0.0,0.0,0.010414452709815782,1.0,0.8943014828612146
2012-02-02,-0.0005556822074513912,0.0,0.0,-0.0005556822074513912,1.0,0.8938045354390912
2012-02-03,0.010819421327861733,0.0,0.0,0.010819421327861733,1.0,0.9034749832927603
2012-02-06,-0.004530570916340038,1.2000000000000002,0.0012000000000000001,-0.005730570916340038,1.0,0.898297555829862
2012-02-07,0.0029115398392540516,0.0,0.0,0.0029115398392540516,1.0,0.9009129849511652
2012-02-08,-0.0018570732165139824,0.0,0.0,-0.0018570732165139824,1.0,0.8992399235764028
2012-02-09,0.0003594873828270507,0.0,0.0,0.0003594873828270507,1.0,0.8995631889830629
2012-02-10,0.0006198808140988721,0.0,0.0,0.0006198808140988721,1.0,0.9001208109449831
2012-02-13,0.013906945032455641,0.4,0.0004,0.013506945032455642,1.0,0.9122786932609863
2012-02-14,0.002967127875665177,0.0,0.0,0.002967127875665177,1.0,0.9149855408021363
2012-02-15,-0.005084473945192292,0.0,0.0,-0.005084473945192292,1.0,0.9103333206597002
2012-02-16,0.005095339200242144,0.0,0.0,0.005095339200242144,1.0,0.9149717777137442
2012-02-17,0.004642900557143714,0.0,0.0,0.004642900557143714,1.0,0.9192199006902622
2012-02-21,-0.000627758400697398,0.4,0.0004,-0.001027758400697398,1.0,0.9182751647152395
2012-02-22,0.002602916170100244,0.0,0.0,0.002602916170100244,1.0,0.9206653579900782
2012-02-23,0.007747002981065721,0.0,0.0,0.007747002981065721,1.0,0.9277977552629914
2012-02-24,-0.002225863592304367,0.0,0.0,-0.002225863592304367,1.0,0.9257326040185297
2012-02-27,0.0067967559381132865,0.8,0.0008,0.005996755938113286,1.0,0.931283996508783
2012-02-28,-0.0019757355988774703,0.0,0.0,-0.0019757355988774703,1.0,0.9294440255642158
2012-02-29,-0.005582878564174165,0.0,0.0,-0.005582878564174165,1.0,0.9242550524372936
2012-03-01,0.01706591923287202,0.0,0.0,0.01706591923287202,1.0,0.9400283145127623
2012-03-02,-0.003497791128516692,0.0,0.0,-0.003497791128516692,1.0,0.936740291813705
2012-03-05,0.0010515305009347604,1.2000000000000002,0.0012000000000000001,-0.0001484694990652397,1.0,0.9366012144518252
2012-03-06,-0.012087367590155029,0.0,0.0,-0.012087367590155029,1.0,0.9252801712873604
2012-03-07,0.0148271958769878,0.0,0.0,0.0148271958769878,1.0,0.938999481628131
2012-03-08,0.011147432078852182,0.0,0.0,0.011147432078852182,1.0,0.949466914571658
2012-03-09,0.007756243028159782,0.0,0.0,0.007756243028159782,1.0,0.9568312107082727
2012-03-12,0.003516973120773104,0.8,0.0008,0.002716973120773104,1.0,0.9594308953888838
2012-03-13,0.00979740862717138,0.0,0.0,0.00979740862717138,1.0,0.9688308319205418
2012-03-14,-0.001351141818517898,0.0,0.0,-0.001351141818517898,1.0,0.9675218040684644
2012-03-15,-0.0024563219544396333,0.0,0.0,-0.0024563219544396333,1.0,0.965145259019732
2012-03-16,-0.006570377484602541,0.0,0.0,-0.006570377484602541,1.0,0.9588038903404978
2012-03-19,0.0014939671798104295,1.2000000000000002,0.0012000000000000001,0.00029396717981042936,1.0,0.9590857472161324
2012-03-20,0.0031587808990882096,0.0,0.0,0.0031587808990882096,1.0,0.9621152889550265
2012-03-21,0.0033520947212940973,0.0,0.0,0.0033520947212940973,1.0,0.9653403905364091
2012-03-22,-0.01067432381755784,0.0,0.0,-0.01067432381755784,1.0,0.9550360346136557
2012-03-23,0.0038626015516792563,0.0,0.0,0.0038626015516792563,1.0,0.958724958282864
2012-03-26,0.013059631161084486,1.2000000000000002,0.0012000000000000001,0.011859631161084487,1.0,0.9700950826730249
2012-03-27,-0.00020203138766077265,0.0,0.0,-0.00020203138766077265,1.0,0.9698990930173096
2012-03-28,-0.005999750534540049,0.0,0.0,-0.005999750534540049,1.0,0.964079940415529
2012-03-29,0.0018476246869594038,0.0,0.0,0.0018476246869594038,1.0,0.9658611983136431
2012-03-30,-0.0004073482049147259,0.0,0.0,-0.0004073482049147259,1.0,0.9654677564883133
2012-04-02,0.005175200802917868,0.8,0.0008,0.004375200802917868,1.0,0.9696918717916923
2012-04-03,-0.003326368021719172,0.0,0.0,-0.003326368021719172,1.0,0.9664663197584433
2012-04-04,-0.0010026296636359566,0.0,0.0,-0.0010026296636359566,1.0,0.9654973119573484
2012-04-05,0.008380103767853876,0.0,0.0,0.008380103767853876,1.0,0.9735882796191351
2012-04-09,-0.011708737206043419,0.4,0.0004,-0.012108737206043418,1.0,0.961799354994343
2012-04-10,-0.021884758188259922,0.0,0.0,-0.021884758188259922,1.0,0.9407506086846674
2012-04-11,0.022286902593692835,0.0,0.0,0.022286902593692835,1.0,0.9617170258653799
2012-04-12,0.021083431516579366,0.0,0.0,0.021083431516579366,1.0,0.981993320918541
2012-04-13,0.005964666395458118,0.0,0.0,0.005964666395458118,1.0,0.987850583480388
2012-04-16,-0.007823693887304218,0.4,0.0004,-0.008223693887304217,1.0,0.9797268026754504
2012-04-17,0.0034020542857463596,0.0,0.0,0.0034020542857463596,1.0,0.9830598864433532
2012-04-18,0.006755373905335426,0.0,0.0,0.006755373905335426,1.0,0.9897008235476146
2012-04-19,-0.010568545356094396,0.0,0.0,-0.010568545356094396,1.0,0.9792411255049877
2012-04-20,0.006418580111333606,0.0,0.0,0.006418580111333606,1.0,0.9855264631173539
2012-04-23,-0.006947374342889435,1.2000000000000002,0.0012000000000000001,-0.008147374342889434,1.0,0.977497010097513
2012-04-24,0.003436741035361158,0.0,0.0,0.003436741035361158,1.0,0.9808564141840579
2012-04-25,0.016394833258476904,0.0,0.0,0.016394833258476904,1.0,0.9969373915451131
2012-04-26,0.0011814715479359977,0.0,0.0,0.0011814715479359977,1.0,0.998115244708297
2012-04-27,0.006515964668890195,0.0,0.0,0.006515964668890195,1.0,1.004618928378297
2012-04-30,-0.008522564582614023,0.4,0.0004,-0.008922564582614022,1.0,0.9956551511089251
2012-05-01,0.008204069687680216,0.0,0.0,0.008204069687680216,1.0,1.0038235753535205
2012-05-02,0.012900689287842895,0.0,0.0,0.012900689287842895,1.0,1.016773591398968
2012-05-03,-0.0038744312158295324,0.0,0.0,-0.0038744312158295324,1.0,1.0128341720570206
2012-05-04,-0.014172761606160789,0.0,0.0,-0.014172761606160789,1.0,0.9984795147898833
2012-05-07,-0.005626371414232301,0.8,0.0008,-0.006426371414232301,1.0,0.9920629145783411
2012-05-08,-0.006130218406736843,0.0,0.0,-0.006130218406736843,1.0,0.9859813522387518
2012-05-09,-0.009206711904002575,0.0,0.0,-0.009206711904002575,1.0,0.9769037059859708
2012-05-10,0.002424020952896933,0.0,0.0,0.002424020952896933,1.0,0.9792717410382434
2012-05-11,-0.003016279567563851,0.0,0.0,-0.003016279567563851,1.0,0.976317983694657
2012-05-14,-0.015567427927087386,1.2000000000000002,0.0012000000000000001,-0.016767427927087387,1.0,0.9599476422691376
2012-05-15,-0.005209925391283954,0.0,0.0,-0.005209925391283954,1.0,0.9549463866733765
2012-05-16,-0.004727451418541184,0.0,0.0,-0.004727451418541184,1.0,0.9504319240230668
2012-05-17,-0.022656725225206543,0.0,0.0,-0.022656725225206543,1.0,0.9288982490752117
2012-05-18,-0.004685560678334299,0.0,0.0,-0.004685560678334299,1.0,0.9245458399651714
2012-05-21,0.0,1.0,0.001,-0.001,0.0,0.9236212941252062
2012-05-22,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-23,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-24,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-25,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-29,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-30,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-05-31,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-04,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-05,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-06,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-07,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-08,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-11,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-12,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-13,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-14,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-18,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-20,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-21,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-25,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-26,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-27,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-28,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-02,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-03,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-09,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-10,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-11,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-12,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-13,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-16,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-17,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-18,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-19,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-20,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-23,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-24,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-25,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-26,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-27,0.0,0.0,0.0,0.0,0.0,0.9236212941252062
2012-07-30,0.006833658875889936,1.0,0.001,0.005833658875889936,1.0,0.9290093856856407
2012-07-31,-0.005509563706994359,0.0,0.0,-0.005509563706994359,1.0,0.92389094929081
