period,cost_bps,variant,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs
train_2024_2025,20,close_location_only,6538.840848627913,0.08980680810465214,0.044030494108213025,-0.03394748810374604,0.044053316073126764,1.0020429739817271,0.8876496156900726,32,0.5,0.15701285708196333,-0.08480486018974394,1.883604715879188,0,,,0.06281322067711219,5.032358322148339,124.39095279298577
train_2024_2025,20,combined,6834.115644042005,0.13901927400700087,0.06739139195246424,-0.021117608752968198,0.03791834025544841,1.742343977861187,1.755830001433103,21,0.6666666666666666,0.16882215195957104,-0.08401674027758017,4.2886005453100084,0,,,0.052135489170315845,3.359061786576955,82.31240715112824
full,10,matched_baseline,6354.538168036535,0.05908969467275593,0.022365549843659682,-0.05323371311955594,0.04807732030493423,0.4855883204836664,0.40852370088916934,45,0.4444444444444444,0.1362391561810304,-0.073244656904582,1.4350218506193946,0,,,0.06209568003016553,6.649201613223726,129.8956941132045
full,10,atr_only,6713.176139688648,0.118862689948108,0.04422228418213936,-0.029363603964692064,0.03849440338560738,1.1469500028561495,1.0944275852071474,34,0.5294117647058824,0.1391985112540183,-0.05457605961573135,2.7665755631697406,0,,,0.052765509700626885,5.236955464955248,99.42254538841657
full,10,close_location_only,6616.872015580205,0.10281200259670076,0.038425098193549,-0.03330523506544025,0.0439354735072364,0.8828993091087846,0.8087682211189227,39,0.48717948717948717,0.15755318431391374,-0.08527163172231017,1.8055725585748028,0,,,0.059380595464513485,6.12551220712083,114.75380486854542
full,10,combined,7068.768281625889,0.17812804693764828,0.06519565670320215,-0.023264548820919773,0.036096214557671626,1.7734446039927196,1.7724741313185683,24,0.6666666666666666,0.16312506989848827,-0.05279763564500674,6.394744710393283,0,,,0.04859510972976725,4.02334581676183,72.14121581006843
full,20,matched_baseline,6323.234429864741,0.05387240497745682,0.02042216361522664,-0.05467696726657334,0.04728615586227787,0.45253746520677424,0.38832292897324666,45,0.4444444444444444,0.1339668714281031,-0.07468213579136965,1.3912461365803743,0,,,0.06167203534421717,6.615290022545514,169.3854507500686
full,20,atr_only,6683.201652132192,0.11386694202203196,0.04242343147972205,-0.029627436470342272,0.038500960479734204,1.1018308264243444,1.0506256371657987,34,0.5294117647058824,0.13691822610268514,-0.05604081568285198,2.646228539508625,0,,,0.052832825010653985,5.2315804348640285,130.78222115386149
full,20,close_location_only,6585.645514153251,0.09760758569220851,0.036534240939504414,-0.03364829430078997,0.04399010877100464,0.8402906520714409,0.7693561698555467,39,0.48717948717948717,0.15523640992284252,-0.08668098038729696,1.7546512021636613,0,,,0.059440090630916126,6.109140547253109,151.31263439963155
full,20,combined,6867.39831694825,0.14456638615804174,0.053400406624655616,-0.02329065337961267,0.036295127450918084,1.4561009300701222,1.3435844139795012,25,0.64,0.16061417910875342,-0.07508583630267814,3.785349934205375,0,,,0.04785850608446198,4.049097688214475,98.59303622398639
