split_id,in_blocks,out_blocks,selected_cell,selected_is_sharpe,selected_oos_sharpe,selected_oos_rank,selected_oos_return,baseline_oos_return,selected_minus_baseline_return,oos_return_regret,overfit
81,"0,2,5,6,7","1,3,4,8,9",atr_05_loc_75,2.5198702321215474,-0.78121232888422,0.25,-0.027692838708557543,-0.045570034099930656,0.017877195391373113,0.06168414096914221,True
82,"0,2,5,6,8","1,3,4,7,9",atr_04_loc_25,2.880248025505383,0.4761303546292593,0.85,0.02322834685874131,-0.042367724070700996,0.06559607092944231,0.018866941158297568,False
83,"0,2,5,6,9","1,3,4,7,8",atr_04_loc_25,2.691096213812324,0.6270707374300033,0.85,0.030842116979160394,-0.01992635131615461,0.050768468295315006,0.01891183689116671,False
84,"0,2,5,7,8","1,3,4,6,9",atr_04_loc_75,1.8960237663379038,0.898198279825187,0.65,0.04382079529345928,0.01017221549776437,0.03364857979569491,0.07082855064426896,False
85,"0,2,5,7,9","1,3,4,6,8",atr_04_loc_75,1.5215986038195746,1.0822501052059594,0.55,0.05261378692095775,0.03384482115662468,0.018768965764333068,0.07022744605655129,False
86,"0,2,5,8,9","1,3,4,6,7",atr_04_loc_25,1.9132860305535646,1.7287794741046323,0.95,0.11457477619573986,0.03731358445800925,0.0772611917377306,0.017066810652168973,False
87,"0,2,6,7,8","1,3,4,5,9",atr_05_loc_75,1.7761706679082498,0.367732340277537,0.35,0.014369175578289761,-0.0021765450999349234,0.016545720678224685,0.07161798654384977,True
88,"0,2,6,7,9","1,3,4,5,8",atr_04_loc_75,1.4917427120524078,0.8750239010387433,0.4,0.03196432436077212,0.02120667689194211,0.010757647468830012,0.06200407795244556,True
89,"0,2,6,8,9","1,3,4,5,7",atr_04_loc_25,1.713662298759921,1.5480904220969096,0.9,0.08583998627929712,0.024633036604195135,0.061206949675101985,0.016702476890113394,False
90,"0,2,7,8,9","1,3,4,5,6",atr_06_loc_50,0.1306169111437675,1.7867198836777152,0.55,0.11874398547040887,0.08084893405898486,0.03789505141142402,0.06056106424234042,False
91,"0,3,4,5,6","1,2,7,8,9",atr_04_loc_50,2.8676363421097957,-0.01976134433861172,0.75,-0.0010051360279471622,-0.02013431903059615,0.019129183002648986,0.006070163838246434,False
92,"0,3,4,5,7","1,2,6,8,9",atr_04_loc_50,1.8818105143637065,1.6445090736646928,0.95,0.06854813041184427,0.03362544341411522,0.03492268699772905,0.0030754393513525713,False
93,"0,3,4,5,8","1,2,6,7,9",atr_04_loc_50,2.1096799499939514,1.4829707693586136,0.95,0.07692295794666992,0.037093470657781014,0.03982948728888891,0.0,False
94,"0,3,4,5,9","1,2,6,7,8",atr_04_loc_50,1.9215920824331492,1.6374305134013547,0.85,0.08483758262589913,0.06139695513855625,0.02344062748734288,0.0014334421688340093,False
95,"0,3,4,6,7","1,2,5,8,9",atr_04_loc_50,1.9963683636909506,1.8732894122439705,0.85,0.041071396996725795,0.020989980913177275,0.02008141608354852,0.002924705498858149,False
96,"0,3,4,6,8","1,2,5,7,9",atr_04_loc_50,2.1277319355915676,1.310330112358618,0.95,0.04923087353610023,0.024415613565582195,0.024815259970518033,0.005370286591000584,False
97,"0,3,4,6,9","1,2,5,7,8",atr_04_loc_50,1.9843633400486016,1.5262741743687251,0.85,0.056941980913486345,0.04842200225720483,0.008519978656281513,0.015351603463800378,False
98,"0,3,4,7,8","1,2,5,6,9",atr_04_loc_50,1.0123014402805723,2.590281657128857,0.95,0.12228173409182985,0.08061958223142152,0.041662151860408336,0.0065154921004364486,False
99,"0,3,4,7,9","1,2,5,6,8",atr_04_loc_50,0.8573265550923312,2.7779686936227495,0.95,0.13052971380490708,0.10594306751932647,0.024586646285580604,0.006666813109606817,False
100,"0,3,4,8,9","1,2,5,6,7",atr_04_loc_50,0.8754167468457095,2.451812023847483,0.85,0.139390326730656,0.10965373535605294,0.02973659137460305,0.0,False
101,"0,3,5,6,7","1,2,4,8,9",atr_04_loc_50,2.468358019377958,0.4382378496722467,0.9,0.005553121750976775,-0.060431021578683186,0.06598414332965996,0.008415609835426663,False
102,"0,3,5,6,8","1,2,4,7,9",atr_04_loc_25,2.7259483563019753,-0.1224982431048476,0.65,-0.004649551176887812,-0.057278573237527164,0.05262902206063935,0.01926314553931796,False
103,"0,3,5,6,9","1,2,4,7,8",atr_04_loc_25,2.5846316413904202,0.09429875839120058,0.45,0.0027567814661246803,-0.035186624716739834,0.037943406182864514,0.028832158482014147,True
104,"0,3,5,7,8","1,2,4,6,9",atr_04_loc_50,1.628586428354966,1.9556173796137284,1.0,0.08399280246836538,-0.005556708763052365,0.08954951123141774,0.0,False
105,"0,3,5,7,9","1,2,4,6,8",atr_04_loc_50,1.478774933096005,2.1529734966120286,1.0,0.09195938552169869,0.017747301704065466,0.07421208381763322,0.0,False
106,"0,3,5,8,9","1,2,4,6,7",atr_04_loc_25,1.661052950643194,1.5704604725527165,0.95,0.08420814096787654,0.02116205449673747,0.06304608647113907,0.01630955958756264,False
107,"0,3,6,7,8","1,2,4,5,9",atr_04_loc_50,1.7823978116020822,2.3562817179060915,1.0,0.056118923501537354,-0.017713192522034515,0.07383211602357187,0.0,False
108,"0,3,6,7,9","1,2,4,5,8",atr_04_loc_50,1.6585814496620013,2.7656873351098743,1.0,0.06388065319117464,0.005305940137309451,0.05857471305386519,0.00035177204408842755,False
109,"0,3,6,8,9","1,2,4,5,7",atr_04_loc_25,1.7913367450571351,1.3966465814672233,0.75,0.0562562315744628,0.008678949587520579,0.04757728198694222,0.027405448247497466,False
110,"0,3,7,8,9","1,2,4,5,6",atr_04_loc_50,0.574054692303336,3.05094825854237,1.0,0.1468702605551402,0.06401953530857285,0.08285072524656734,0.0,False
111,"0,4,5,6,7","1,2,3,8,9",atr_04_loc_50,2.6729347151005,0.5346489212124551,1.0,0.01976548923124999,-0.0077906619394957355,0.027556151170745724,0.0,False
112,"0,4,5,6,8","1,2,3,7,9",atr_04_loc_50,3.02783992455574,0.5862099477591917,1.0,0.027757979092222884,-0.004461594299241534,0.03221957339146442,0.0,False
113,"0,4,5,6,9","1,2,3,7,8",atr_04_loc_50,2.841900998009172,0.7425374603576037,1.0,0.035311275830467226,0.018868079329518617,0.01644319650094861,0.002243043975578507,False
114,"0,4,5,7,8","1,2,3,6,9",atr_04_loc_50,1.844624751726076,1.7578603430789272,0.95,0.09931382700839753,0.0501580431005586,0.049155783907838924,0.002878050489722783,False
115,"0,4,5,7,9","1,2,3,6,8",atr_04_loc_50,1.6320304288289273,1.9020518474342087,0.95,0.10739300879318203,0.07476768574604575,0.03262532304713628,0.0030002008998748497,False
116,"0,4,5,8,9","1,2,3,6,7",atr_04_loc_50,2.301049877547736,1.7941112270344626,1.0,0.11607228602736708,0.0783737537260163,0.037698532301350784,0.0,False
117,"0,4,6,7,8","1,2,3,5,9",atr_04_loc_50,1.8813490768530836,1.6398955173993612,0.95,0.07104598197214007,0.037320479301986564,0.03372550267015351,0.0027303484277252377,False
118,"0,4,6,7,9","1,2,3,5,8",atr_04_loc_50,1.7279900724512793,1.8301123518983267,0.95,0.07891741502030314,0.06162928355500741,0.01728813146529573,0.0028488094882528348,False
119,"0,4,6,8,9","1,2,3,5,7",atr_04_loc_50,1.9347320128804888,1.6430837011481647,1.0,0.08737351261473969,0.06519126947698695,0.022182243137752744,0.0013182228307262456,False
120,"0,4,7,8,9","1,2,3,5,6",atr_03_loc_50,0.42323278718249274,1.9762149324709293,0.6,0.07756731235580916,0.12363237086203549,-0.04606505850622633,0.09206800591292374,False
121,"0,5,6,7,8","1,2,3,4,9",atr_05_loc_75,2.5198702321215474,-0.78121232888422,0.25,-0.027692838708557543,-0.045402833276029786,0.017709994567472243,0.06219790129872016,True
122,"0,5,6,7,9","1,2,3,4,8",atr_04_loc_50,2.2868699144980082,1.0940262193886208,1.0,0.04210794563648168,-0.02303258596152946,0.06514053159801114,0.0,False
123,"0,5,6,8,9","1,2,3,4,7",atr_04_loc_25,2.6692168675828634,0.6391318993900077,0.85,0.0313606482940183,-0.019754658130276437,0.05111530642429474,0.018914897910922823,False
124,"0,5,7,8,9","1,2,3,4,6",atr_04_loc_75,1.5215986038195746,1.0822501052059592,0.55,0.05261378692095775,0.034025934189595874,0.018587852731361876,0.07078535334325431,False
125,"0,6,7,8,9","1,2,3,4,5",atr_04_loc_75,1.4917427120524078,0.8750239010387433,0.4,0.03196432436077212,0.02138557592471524,0.010578748436056884,0.0625476391658637,True
126,"1,2,3,4,5","0,6,7,8,9",atr_04_loc_50,2.130605491735195,1.4686343787749225,0.95,0.07638813186044424,0.03691182033573859,0.039476311524705654,0.0,False
127,"1,2,3,4,6","0,5,7,8,9",atr_04_loc_50,2.1424920056906838,1.2895467504836684,0.95,0.048709800011296656,0.024236183811780387,0.024473616199516268,0.0053477106718049505,False
128,"1,2,3,4,7","0,5,6,8,9",atr_04_loc_50,1.0258286468515463,2.568875216477432,0.95,0.12172438173615974,0.08043030816821495,0.04129407356794479,0.006505325508322279,False
129,"1,2,3,4,8","0,5,6,7,9",atr_04_loc_50,1.0940262193886208,2.2868699144980082,1.0,0.13051598219970506,0.08405537541813857,0.046460606781566494,0.0,False
130,"1,2,3,4,9","0,5,6,7,8",atr_04_loc_50,0.8928255494571495,2.4356990463816994,0.85,0.13882447783252316,0.10945937586572185,0.02936510196680131,0.0,False
131,"1,2,3,5,6","0,4,7,8,9",atr_04_loc_25,2.7415475856720257,-0.13602201958208793,0.65,-0.005149977848999621,-0.057443693986632516,0.052293716137632895,0.019241932189525857,False
132,"1,2,3,5,7","0,4,6,8,9",atr_04_loc_50,1.6430837011481647,1.9347320128804888,1.0,0.08345446532571055,-0.0057308887663177766,0.08918535409202832,0.0,False
133,"1,2,3,5,8","0,4,6,7,9",atr_04_loc_25,1.8709104575382416,1.4065309688874126,0.9,0.0756591358885017,-0.0023949101608544687,0.07805404604935617,0.016286986509729262,False
134,"1,2,3,5,9","0,4,6,7,8",atr_04_loc_25,1.680195087413136,1.5561572149693432,0.95,0.08366303982033352,0.020983194614475842,0.06267984520585768,0.016308116926873062,False
135,"1,2,3,6,7","0,4,5,8,9",atr_04_loc_50,1.7941112270344626,2.301049877547736,1.0,0.0555944292038939,-0.017885243277308893,0.0734796724812028,0.0,False
