cost_bps,variant,missing_mode,period,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,daily_es_5,annual_turnover,average_exposure
10.0,buffer_soft_vol,zero_return,validation_2015_2019,-0.29889189366545965,-0.06866062852035615,0.15624846708208556,-0.3766219923800752,-0.5466049994657207,-0.3931946105369195,-0.17462250671899576,0.4,-0.025961311419260974,37.565163720275635,0.7782193958664547
10.0,buffer_soft_vol,zero_return,final_2020_2025,0.5400358767327578,0.07487717211652223,0.23596561134170363,0.42495937044407733,0.6388240849532131,-0.29468780574537323,0.2540898220309133,0.3888888888888889,-0.03815129180749326,39.06531477386102,0.7199734571997346
10.0,buffer_soft_vol,zero_return,full_2006_2025,-0.07519047172256832,-0.0039084859374519665,0.19016798466488438,0.07509645214343853,0.1105845622946232,-0.5855695323852912,-0.0066746743491433455,0.36666666666666664,-0.03135181709090127,35.39504242197773,0.6769383697813122
20.0,buffer_soft_vol,zero_return,development_2006_2014,-0.35631007083954136,-0.047831739420266306,0.17241265594158736,-0.19759083271077973,-0.28532178141332476,-0.5779217563679706,-0.08276507830553309,0.3148148148148148,-0.029287257051868996,31.747751902089465,0.5920529801324503
20.0,buffer_soft_vol,zero_return,validation_2015_2019,-0.41909868127059224,-0.10309702351153249,0.15685136799931276,-0.6146696323329849,-0.8862173849673561,-0.4832750484631514,-0.2133299118988002,0.38333333333333336,-0.026244780024076403,37.565163720275635,0.7782193958664547
20.0,buffer_soft_vol,zero_return,final_2020_2025,0.2188668188867604,0.03365015493552903,0.2361555838447013,0.2591955772200325,0.3874396890998541,-0.35596379926176847,0.09453251989476436,0.3611111111111111,-0.038316208608372204,39.06531477386102,0.7199734571997346
20.0,buffer_soft_vol,zero_return,full_2006_2025,-0.5442409184377175,-0.038602820607478994,0.19042400437008256,-0.11087941109221996,-0.16227773386911748,-0.7188534270258966,-0.053700544723268503,0.3458333333333333,-0.031554881103435635,35.39504242197773,0.6769383697813122
50.0,buffer_soft_vol,zero_return,development_2006_2014,-0.7273525592418456,-0.1346217285610608,0.17405155507864395,-0.7429431808593483,-1.0524321158840648,-0.7519598902596665,-0.17902780494658205,0.26851851851851855,-0.03000288791672132,31.747751902089465,0.5920529801324503
50.0,buffer_soft_vol,zero_return,validation_2015_2019,-0.6700333988962295,-0.19916898026964647,0.16011052077704516,-1.3060182606680373,-1.8460624992111034,-0.7007757731735164,-0.28421213731133227,0.2833333333333333,-0.027153022231811447,37.565163720275635,0.7782193958664547
50.0,buffer_soft_vol,zero_return,final_2020_2025,-0.3967912022772967,-0.08105423223418728,0.23780596812386542,-0.23542496386827802,-0.34613498129789966,-0.5926487617839951,-0.13676605345499637,0.2916666666666667,-0.039008697479343026,39.06531477386102,0.7199734571997346
50.0,buffer_soft_vol,zero_return,full_2006_2025,-0.945732592363031,-0.13582606628706095,0.1923757133383914,-0.6617219321463371,-0.9509762873402893,-0.9554758648362017,-0.14215541311485222,0.2791666666666667,-0.03236979109834131,35.39504242197773,0.6769383697813122
