rs20_min,volume_ratio_min,max_extension,max_hold_days,exception_target_weight,stop_loss,repair_rs10_min,breadth_min,breadth_count_min,max_atr_pct,min_close_location,final_value,total_return,cagr,max_drawdown,volatility,sharpe,sortino,trade_count,win_rate,average_win,average_loss,profit_factor,exception_trade_count,exception_win_rate,exception_average_return,exposure,turnover,costs,quality_score
0.05,1.0,0.15,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6689.306028295781,0.11488433804929699,0.055998977304791975,-0.05617750309713754,0.06747237978223196,0.8427917527294234,0.9485974337550915,39,0.38461538461538464,0.1987491946671798,-0.06469262136044272,2.0503778067914014,3,0.0,-0.05960064994996405,0.08132495236973149,5.700142218981525,112.2016548215722,0.10642017025993479
0.08,1.0,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6507.46993043961,0.08457832173993496,0.04151789555955254,-0.031000160650815456,0.050344975578754836,0.8348080322980536,0.7464669855043393,31,0.41935483870967744,0.16805510650102443,-0.05748080505024658,2.119654661676885,0,,,0.06943380917449891,4.5741408151219,89.44544180610359,0.10546636039943405
0.08,1.2,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6458.843432441169,0.0764739054068615,0.03761126654332858,-0.03219834414345435,0.04320179198526355,0.8779043289970462,0.8094366237853041,31,0.41935483870967744,0.16486808599674005,-0.0654479897684017,1.9320585049478207,2,0.0,-0.06051636634408947,0.05726495211390926,4.49773858204747,88.98697932269658,0.1052702693067899
0.05,1.2,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6542.507240186134,0.0904178733643557,0.044323754369407053,-0.045137909970925816,0.05139193045877461,0.8712578571463732,0.8023908167772711,33,0.42424242424242425,0.16218733415347406,-0.05841394752237027,2.1480429850467497,2,0.0,-0.06051636634408947,0.07444508144741556,4.907651879749081,95.4465492322839,0.10509270631070267
0.03,1.2,0.12,30,0.03,0.08,0.03,0.5,2,1.0,0.0,6543.0643006874425,0.09051071678124045,0.04436830427432992,-0.04496140298180118,0.0526544316550663,0.8524421971762601,0.75129588778561,33,0.42424242424242425,0.16219954321935068,-0.055347446190998795,2.1453993773473434,0,,,0.07550527091592543,5.035330218383139,96.21262058722012,0.10334394371317657
0.05,1.0,0.15,20,0.03,0.08,0.03,0.5,2,1.0,0.0,6612.2555465102505,0.10204259108504177,0.04988710968296739,-0.06139071685959241,0.05805122202680374,0.8692346601614377,0.9713275521574536,44,0.4090909090909091,0.17722751919993218,-0.07283528818518904,1.7429085393759978,0,,,0.07470154137869912,6.5331395573555096,127.19957679925635,0.1015697627238604
0.03,1.0,0.15,10,0.03,0.08,0.03,0.5,2,1.0,0.0,6548.953472017523,0.09149224533625389,0.044839164374754104,-0.0742494151055002,0.04881203142342752,0.9247959178550309,0.8683462041819507,54,0.48148148148148145,0.11844632289685927,-0.06548641098470818,1.6902838096235693,0,,,0.06627317675304985,7.841435568291241,155.04931741253694,0.09926812268158115
0.03,1.5,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6475.5906403671925,0.07926510672786535,0.03895838057738832,-0.04923568082724916,0.04634664892821126,0.8494478505703517,0.785558169564084,35,0.4857142857142857,0.16091237006177203,-0.07940226633710917,1.7652916515972183,3,0.3333333333333333,0.13038900585874205,0.06568059406285587,5.071648615889846,100.43046771644718,0.0985710395065132
0.05,1.5,0.15,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6475.5906403671925,0.07926510672786535,0.03895838057738832,-0.04923568082724916,0.04634664892821126,0.8494478505703517,0.785558169564084,35,0.4857142857142857,0.16091237006177203,-0.07940226633710917,1.7652916515972183,3,0.3333333333333333,0.13038900585874205,0.06568059406285587,5.071648615889846,100.43046771644718,0.0985710395065132
0.05,1.2,0.12,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6460.652528340658,0.07677542139010973,0.0377568707297391,-0.04324526299477982,0.04681147671021484,0.8166550158997163,0.747325877236272,35,0.4857142857142857,0.1342833709633796,-0.07012497663640221,1.8588502871782493,2,0.0,-0.06051636634408947,0.06499685421370753,5.085346452577749,100.51263988063471,0.09708545510803512
0.08,1.2,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6453.912596510773,0.07565209941846218,0.03721430730756459,-0.031367038006782755,0.04686824754627626,0.8045795534171631,0.7472135706625066,28,0.39285714285714285,0.18306705741116175,-0.061146166828917194,2.0438933163046666,2,0.0,-0.06051636634408947,0.06304255766348865,4.064293666371641,80.38629629712264,0.09663160078874668
0.03,1.2,0.12,30,0.05,0.08,0.03,0.5,2,1.0,0.0,6516.495468047696,0.08608257800794927,0.04224139824036688,-0.045137909970925816,0.05305508406069407,0.8078963909018617,0.7214003375383836,35,0.4,0.16219049371372668,-0.05594419186454526,2.0338814375348484,2,0.0,-0.06051636634408947,0.07664139214295206,5.139519261360256,100.83773290136249,0.09546208234509014
0.03,1.0,0.08,20,0.05,0.08,0.03,0.5,2,1.0,0.0,6235.487557608451,0.03924792626807516,0.019475478379160416,-0.02418883671634775,0.022703680176337216,0.8625729105652232,0.750939274513949,24,0.5,0.09745710898368239,-0.04911246567956773,1.984003678153246,4,0.5,0.03343264291636864,0.04092396234512208,3.268478750182698,67.61117559982938,0.09363835107750887
