Date,train_2025_current_1m,train_2025_confirm_2m_both,train_2025_confirm_2m_exit,train_2025_confirm_2m_entry,train_2025_ma200_only,test_2026_current_1m,test_2026_confirm_2m_both,test_2026_confirm_2m_exit,test_2026_confirm_2m_entry,test_2026_ma200_only
2025-12-23,1.0779374926794696,1.0458576860214546,1.080678838876663,1.0432046702620632,1.0779374926794696,,,,,
2025-12-24,1.0804851389894623,1.0482998844048919,1.0832329642084648,1.0456406735475579,1.0804851389894623,,,,,
2025-12-26,1.0804195916965387,1.0482370442049609,1.0831672502195837,1.0455779927536752,1.0804195916965387,,,,,
2025-12-29,1.0770786603964964,1.0450349414157951,1.0798178224627648,1.0423840127036512,1.0770786603964964,,,,,
2025-12-30,1.0756754156772104,1.0436901548795907,1.0784110090953885,1.0410426374727526,1.0756754156772104,,,,,
2025-12-31,1.0694874734182602,1.0377589368143108,1.0722073300315722,1.0351264650635021,1.0694874734182602,,,,,
2026-01-02,,,,,,1.0,1.0,1.0,1.0,1.0
2026-01-05,,,,,,0.9993001225,0.9993001225,0.9993001225,0.9993001225,0.9993001225
2026-01-06,,,,,,1.004455891316623,1.004455891316623,1.004455891316623,1.004455891316623,1.004455891316623
2026-01-07,,,,,,1.0036607060049443,1.0036607060049443,1.0036607060049443,1.0036607060049443,1.0036607060049443
2026-01-08,,,,,,1.0016152003957985,1.0016152003957985,1.0016152003957985,1.0016152003957985,1.0016152003957985
2026-01-09,,,,,,1.0074347549104241,1.0074347549104241,1.0074347549104241,1.0074347549104241,1.0074347549104241
2026-01-12,,,,,,1.008283860592621,1.008283860592621,1.008283860592621,1.008283860592621,1.008283860592621
2026-01-13,,,,,,1.0070499468193779,1.0070499468193779,1.0070499468193779,1.0070499468193779,1.0070499468193779
2026-01-14,,,,,,1.0015269264813205,1.0015269264813205,1.0015269264813205,1.0015269264813205,1.0015269264813205
2026-01-15,,,,,,1.0037462576685219,1.0037462576685219,1.0037462576685219,1.0037462576685219,1.0037462576685219
2026-01-16,,,,,,1.003156649769059,1.003156649769059,1.003156649769059,1.003156649769059,1.003156649769059
2026-01-20,,,,,,0.9885177293965062,0.9885177293965062,0.9885177293965062,0.9885177293965062,0.9885177293965062
2026-01-21,,,,,,0.9971513377823209,0.9971513377823209,0.9971513377823209,0.9971513377823209,0.9971513377823209
2026-01-22,,,,,,1.0015096666537355,1.0015096666537355,1.0015096666537355,1.0015096666537355,1.0015096666537355
2026-01-23,,,,,,1.0027465187015825,1.0027465187015825,1.0027465187015825,1.0027465187015825,1.0027465187015825
2026-01-26,,,,,,1.006079053595937,1.006079053595937,1.006079053595937,1.006079053595937,1.006079053595937
2026-01-27,,,,,,1.0106937792735846,1.0106937792735846,1.0106937792735846,1.0106937792735846,1.0106937792735846
2026-01-28,,,,,,1.011841379476802,1.011841379476802,1.011841379476802,1.011841379476802,1.011841379476802
2026-01-29,,,,,,1.0089933503655035,1.0089933503655035,1.0089933503655035,1.0089933503655035,1.0089933503655035
2026-01-30,,,,,,1.0036597413191943,1.0036597413191943,1.0036597413191943,1.0036597413191943,1.0036597413191943
2026-02-02,,,,,,1.007828000903089,1.007828000903089,1.007828000903089,1.007828000903089,1.007828000903089
2026-02-03,,,,,,0.9993890842830073,0.9993890842830073,0.9993890842830073,0.9993890842830073,0.9993890842830073
2026-02-04,,,,,,0.9915917602773947,0.9915917602773947,0.9915917602773947,0.9915917602773947,0.9915917602773947
2026-02-05,,,,,,0.9822934044953897,0.9822934044953897,0.9822934044953897,0.9822934044953897,0.9822934044953897
2026-02-06,,,,,,0.9960543304901428,0.9960543304901428,0.9960543304901428,0.9960543304901428,0.9960543304901428
2026-02-09,,,,,,1.0003930203865152,1.0003930203865152,1.0003930203865152,1.0003930203865152,1.0003930203865152
2026-02-10,,,,,,0.9978480981847333,0.9978480981847333,0.9978480981847333,0.9978480981847333,0.9978480981847333
2026-02-11,,,,,,0.9986951990504962,0.9986951990504962,0.9986951990504962,0.9986951990504962,0.9986951990504962
2026-02-12,,,,,,0.9861948274296988,0.9861948274296988,0.9861948274296988,0.9861948274296988,0.9861948274296988
2026-02-13,,,,,,0.9871637279829795,0.9871637279829795,0.9871637279829795,0.9871637279829795,0.9871637279829795
2026-02-17,,,,,,0.9873725345495643,0.9873725345495643,0.9873725345495643,0.9873725345495643,0.9873725345495643
2026-02-18,,,,,,0.991665317170005,0.991665317170005,0.991665317170005,0.991665317170005,0.991665317170005
2026-02-19,,,,,,0.9894305999190853,0.9894305999190853,0.9894305999190853,0.9894305999190853,0.9894305999190853
2026-02-20,,,,,,0.9949731348600228,0.9949731348600228,0.9949731348600228,0.9949731348600228,0.9949731348600228
2026-02-23,,,,,,0.9872007297399215,0.9872007297399215,0.9872007297399215,0.9872007297399215,0.9872007297399215
2026-02-24,,,,,,0.9933823586780615,0.9933823586780615,0.9933823586780615,0.9933823586780615,0.9933823586780615
2026-02-25,,,,,,1.001321993309152,1.001321993309152,1.001321993309152,1.001321993309152,1.001321993309152
2026-02-26,,,,,,0.9951503951046836,0.9951503951046836,0.9951503951046836,0.9951503951046836,0.9951503951046836
2026-02-27,,,,,,0.9923618728514885,0.9923618728514885,0.9923618728514885,0.9923618728514885,0.9923618728514885
2026-03-02,,,,,,0.9930132985808553,0.9930132985808553,0.9930132985808553,0.9930132985808553,0.9930132985808553
2026-03-03,,,,,,0.9862486133383377,0.9862486133383377,0.9862486133383377,0.9862486133383377,0.9862486133383377
2026-03-04,,,,,,0.9938830418843592,0.9938830418843592,0.9938830418843592,0.9938830418843592,0.9938830418843592
2026-03-05,,,,,,0.9908972643436009,0.9908972643436009,0.9908972643436009,0.9908972643436009,0.9908972643436009
2026-03-06,,,,,,0.9811665531830058,0.9811665531830058,0.9811665531830058,0.9811665531830058,0.9811665531830058
2026-03-09,,,,,,0.9886990554451838,0.9886990554451838,0.9886990554451838,0.9886990554451838,0.9886990554451838
2026-03-10,,,,,,0.9881499779319929,0.9881499779319929,0.9881499779319929,0.9881499779319929,0.9881499779319929
2026-03-11,,,,,,0.9876720737982811,0.9876720737982811,0.9876720737982811,0.9876720737982811,0.9876720737982811
2026-03-12,,,,,,0.9765403909051753,0.9765403909051753,0.9765403909051753,0.9765403909051753,0.9765403909051753
2026-03-13,,,,,,0.972617542656043,0.972617542656043,0.972617542656043,0.972617542656043,0.972617542656043
2026-03-16,,,,,,0.979818342925801,0.979818342925801,0.979818342925801,0.979818342925801,0.979818342925801
2026-03-17,,,,,,0.9823728424213576,0.9823728424213576,0.9823728424213576,0.9823728424213576,0.9823728424213576
2026-03-18,,,,,,0.9728479679034132,0.9728479679034132,0.9728479679034132,0.9728479679034132,0.9728479679034132
2026-03-19,,,,,,0.9709540467657314,0.9709540467657314,0.9709540467657314,0.9709540467657314,0.9709540467657314
2026-03-20,,,,,,0.9599351609054805,0.9599351609054805,0.9599351609054805,0.9599351609054805,0.9599351609054805
2026-03-23,,,,,,0.9671931454858167,0.9671931454858167,0.9671931454858167,0.9671931454858167,0.9671931454858167
2026-03-24,,,,,,0.9637916211124358,0.9637916211124358,0.9637916211124358,0.9637916211124358,0.9637916211124358
2026-03-25,,,,,,0.9678259526204998,0.9678259526204998,0.9678259526204998,0.9678259526204998,0.9678259526204998
2026-03-26,,,,,,0.9538867531334689,0.9538867531334689,0.9538867531334689,0.9538867531334689,0.9538867531334689
2026-03-27,,,,,,0.941918698571192,0.941918698571192,0.941918698571192,0.941918698571192,0.941918698571192
2026-03-30,,,,,,0.9383992824054508,0.9383992824054508,0.9383992824054508,0.9383992824054508,0.9383992824054508
2026-03-31,,,,,,0.9584876127954325,0.9584876127954325,0.9584876127954325,0.9584876127954325,0.9584876127954325
2026-04-01,,,,,,0.9643643329113591,0.9647020644278509,0.9647020644278509,0.9643643329113591,0.9643643329113591
2026-04-02,,,,,,0.9643643329113591,0.9650477437796642,0.9650477437796642,0.9643643329113591,0.9643643329113591
2026-04-06,,,,,,0.9643643329113591,0.9668639381939044,0.9668639381939044,0.9643643329113591,0.9643643329113591
2026-04-07,,,,,,0.9643643329113591,0.9669646728929016,0.9669646728929016,0.9643643329113591,0.9643643329113591
2026-04-08,,,,,,0.9643643329113591,0.9763491843951051,0.9763491843951051,0.9643643329113591,0.9643643329113591
2026-04-09,,,,,,0.9643643329113591,0.978539145936832,0.978539145936832,0.9643643329113591,0.9643643329113591
2026-04-10,,,,,,0.9643643329113591,0.9786774741249107,0.9786774741249107,0.9643643329113591,0.9643643329113591
2026-04-13,,,,,,0.9643643329113591,0.9822151724880088,0.9822151724880088,0.9643643329113591,0.9643643329113591
2026-04-14,,,,,,0.9643643329113591,0.9876092708015134,0.9876092708015134,0.9643643329113591,0.9643643329113591
2026-04-15,,,,,,0.9643643329113591,0.9915646687550562,0.9915646687550562,0.9643643329113591,0.9643643329113591
2026-04-16,,,,,,0.9643643329113591,0.9928951201044528,0.9928951201044528,0.9643643329113591,0.9643643329113591
2026-04-17,,,,,,0.9643643329113591,0.9975023603620634,0.9975023603620634,0.9643643329113591,0.9643643329113591
2026-04-20,,,,,,0.9643643329113591,0.996541058996893,0.996541058996893,0.9643643329113591,0.9643643329113591
2026-04-21,,,,,,0.9643643329113591,0.9946343042517268,0.9946343042517268,0.9643643329113591,0.9643643329113591
2026-04-22,,,,,,0.9643643329113591,0.9995871425315669,0.9995871425315669,0.9643643329113591,0.9643643329113591
2026-04-23,,,,,,0.9643643329113591,0.9978094532508097,0.9978094532508097,0.9643643329113591,0.9643643329113591
2026-04-24,,,,,,0.9643643329113591,1.0028250772611527,1.0028250772611527,0.9643643329113591,0.9643643329113591
2026-04-27,,,,,,0.9643643329113591,1.0032432261045297,1.0032432261045297,0.9643643329113591,0.9643643329113591
2026-04-28,,,,,,0.9643643329113591,1.0004159381290814,1.0004159381290814,0.9643643329113591,0.9643643329113591
2026-04-29,,,,,,0.9643643329113591,1.001549271393625,1.001549271393625,0.9643643329113591,0.9643643329113591
2026-04-30,,,,,,0.9643643329113591,1.005157019548453,1.005157019548453,0.9643643329113591,0.9643643329113591
2026-05-01,,,,,,0.963689396012952,1.0071976204087307,1.0071976204087307,0.9643643329113591,0.963689396012952
2026-05-04,,,,,,0.9618172655102653,1.0052415844751672,1.0052415844751672,0.9643643329113591,0.9618172655102653
2026-05-05,,,,,,0.9688843896181867,1.012625823562899,1.012625823562899,0.9643643329113591,0.9688843896181867
2026-05-06,,,,,,0.9806831611807174,1.0249539878980256,1.0249539878980256,0.9643643329113591,0.9806831611807174
2026-05-07,,,,,,0.9792139288874406,1.0234189234004412,1.0234189234004412,0.9643643329113591,0.9792139288874406
2026-05-08,,,,,,0.9901959218857141,1.0348939614887116,1.0348939614887116,0.9643643329113591,0.9901959218857141
2026-05-11,,,,,,0.9920137865676729,1.0367933792367547,1.0367933792367547,0.9643643329113591,0.9920137865676729
2026-05-12,,,,,,0.9884612263746546,1.0330812488511398,1.0330812488511398,0.9643643329113591,0.9884612263746546
2026-05-13,,,,,,0.9941343058226351,1.0390089344700324,1.0390089344700324,0.9643643329113591,0.9941343058226351
2026-05-14,,,,,,0.9994214186386221,1.0445331499119634,1.0445331499119634,0.9643643329113591,0.9994214186386221
2026-05-15,,,,,,0.9897707745342019,1.0344495658445774,1.0344495658445774,0.9643643329113591,0.9897707745342019
2026-05-18,,,,,,0.9880006856264534,1.0325999664974022,1.0325999664974022,0.9643643329113591,0.9880006856264534
2026-05-19,,,,,,0.98351921012567,1.0279175132383422,1.0279175132383422,0.9643643329113591,0.98351921012567
2026-05-20,,,,,,0.9928570760907687,1.037674394780782,1.037674394780782,0.9643643329113591,0.9928570760907687
2026-05-21,,,,,,0.9942262069306009,1.0391049291132808,1.0391049291132808,0.9643643329113591,0.9942262069306009
2026-05-22,,,,,,0.9971103546951061,1.04211844256714,1.04211844256714,0.9643643329113591,0.9971103546951061
2026-05-26,,,,,,1.0058051292058878,1.0512035605612229,1.0512035605612229,0.9643643329113591,1.0058051292058878
2026-05-27,,,,,,1.0053288078231635,1.0507058424546096,1.0507058424546096,0.9643643329113591,1.0053288078231635
2026-05-28,,,,,,1.010345847301281,1.0559480012204885,1.0559480012204885,0.9643643329113591,1.010345847301281
2026-05-29,,,,,,1.0125827279957595,1.0582852497746251,1.0582852497746251,0.9643643329113591,1.0125827279957595
2026-06-01,,,,,,1.015764765947675,1.0616101198230676,1.0616101198230676,0.963689396012952,1.015764765947675
2026-06-02,,,,,,1.017958879219314,1.0639027554556701,1.0639027554556701,0.965701342528607,1.017958879219314
2026-06-03,,,,,,1.0144865274558774,1.0602748184133346,1.0602748184133346,0.9624438150631902,1.0144865274558774
2026-06-04,,,,,,1.0140195894014907,1.0597866364514246,1.0597866364514246,0.9620765902094601,1.0140195894014907
2026-06-05,,,,,,0.9870750835905563,1.0316328621652053,1.0316328621652053,0.9372323322958098,0.9870750835905563
2026-06-08,,,,,,0.9933676922870069,1.038208144021652,1.038208144021652,0.9429769956068432,0.9933676922870069
2026-06-09,,,,,,0.9882272776289711,1.0328368871531564,1.0328368871531564,0.9382681958859985,0.9882272776289711
2026-06-10,,,,,,0.9757078685256159,1.019755836707792,1.019755836707792,0.9266741830532061,0.9757078685256159
2026-06-11,,,,,,0.9932094236048198,1.0380428936329709,1.0380428936329709,0.9428043530192697,0.9932094236048198
2026-06-12,,,,,,0.9971903022382561,1.042202334418309,1.042202334418309,0.946496837067546,0.9971903022382561
2026-06-15,,,,,,1.0146577626900113,1.0604536966415856,1.0604536966415856,0.9626109530775078,1.0146577626900113
2026-06-16,,,,,,1.005473103890736,1.050856635696299,1.050856635696299,0.9541851171401823,1.005473103890736
2026-06-17,,,,,,0.9974058695315168,1.0424276617601247,1.0424276617601247,0.9466768105185672,0.9974058695315168
2026-06-18,,,,,,1.010078038962762,1.0556686918105356,1.0556686918105356,0.958331712225942,1.010078038962762
2026-06-22,,,,,,1.008044116473337,1.0535435664560588,1.0535435664560588,0.9564388335580245,1.008044116473337
2026-06-23,,,,,,0.9907926323128591,1.0355176853348391,1.0355176853348391,0.9405652710830241,0.9907926323128591
2026-06-24,,,,,,0.9891147811251201,1.033764453206607,1.033764453206607,0.939035595591774,0.9891147811251201
2026-06-25,,,,,,0.9924985562240085,1.0373002175520276,1.0373002175520276,0.9421279907852802,0.9924985562240085
2026-06-26,,,,,,0.9850648237072013,1.029532853314136,1.029532853314136,0.9352750315829215,0.9850648237072013
2026-06-29,,,,,,0.9995027547675427,1.044618616479745,1.044618616479745,0.9486187547266915,0.9995027547675427
2026-06-30,,,,,,1.008385084922272,1.053899644545844,1.053899644545844,0.9567956956712171,1.008385084922272
2026-07-01,,,,,,1.0022840451000363,1.0475244823872523,1.0475244823872523,0.9512379628561647,1.0022840451000363
2026-07-02,,,,,,0.9955257216634985,1.0404624920183672,1.0404624920183672,0.945084242589376,0.9955257216634985
2026-07-06,,,,,,1.003698645812811,1.0490021634947708,1.0490021634947708,0.9526318216870993,1.003698645812811
2026-07-07,,,,,,0.9953132568863066,1.040240212842063,1.040240212842063,0.9449497286803803,0.9953132568863066
2026-07-08,,,,,,0.9952356540917074,1.040159331149254,1.040159331149254,0.9448333048323476,0.9952356540917074
2026-07-09,,,,,,1.0041310505085521,1.0494539638928424,1.0494539638928424,0.9530328552944628,1.0041310505085521
2026-07-10,,,,,,1.0067697820240384,1.05221100113913,1.05221100113913,0.9554924089558952,1.0067697820240384
2026-07-13,,,,,,0.9971562287290954,1.0421658857172127,1.0421658857172127,0.946651572048008,0.9971562287290954
2026-07-14,,,,,,1.0023886282146326,1.0476332168645464,1.0476332168645464,0.9514537297844426,1.0023886282146326
2026-07-15,,,,,,1.0028108977616348,1.048074195882085,1.048074195882085,0.9518963293833373,1.0028108977616348
2026-07-16,,,,,,0.9949779988398023,1.0398896141692402,1.0398896141692402,0.9447053528897738,0.9949779988398023
2026-07-17,,,,,,0.9861729914669604,1.0306895343705742,1.0306895343705742,0.9365655474153549,0.9861729914669604
2026-07-20,,,,,,0.985975281798752,1.0304830471233926,1.0304830471233926,0.9363622070506293,0.985975281798752
2026-07-21,,,,,,0.9953504241902911,1.040278999075722,1.040278999075722,0.944994811398324,0.9953504241902911
2026-07-22,,,,,,0.9931280860638683,1.0379568557750645,1.0379568557750645,0.9429603790142485,0.9931280860638683
2026-07-23,,,,,,0.9820849628109156,1.0264182299176121,1.0264182299176121,0.9327533073442649,0.9820849628109156
2026-07-24,,,,,,0.9785640353379559,1.0227389850741757,1.0227389850741757,0.9295724588750102,0.9785640353379559
2026-07-27,,,,,,0.9775819831606944,1.0217127796840229,1.0217127796840229,0.9286842824850631,0.9775819831606944
2026-07-28,,,,,,0.9750911686010938,1.0191098543194301,1.0191098543194301,0.9264587241728148,0.9750911686010938
2026-07-29,,,,,,0.9628436669740795,1.006312915135901,1.006312915135901,0.915115295122829,0.9628436669740795
2026-07-30,,,,,,0.9795193510240658,1.0237369881074474,1.0237369881074474,0.930494500084762,0.9795193510240658
2026-07-31,,,,,,0.9842515236323706,1.0286813670119914,1.0286813670119914,0.9348959788498683,0.9842515236323706
2026-08-03,,,,,,0.9953003923225343,1.0402258689740667,1.0402258689740667,0.9451363351437,0.9953003923225343
2026-08-04,,,,,,1.0136296201658639,1.0593776755564268,1.0593776755564268,0.9620448531911944,1.0136296201658639
2026-08-05,,,,,,1.009624615677394,1.0551928038445249,1.0551928038445249,0.9583790407663867,1.009624615677394
2026-08-06,,,,,,1.0077192977045264,1.0532019618602664,1.0532019618602664,0.9566251872166756,1.0077192977045264
2026-08-07,,,,,,1.014125059867406,1.0598952083857125,1.0598952083857125,0.9625329627121734,1.014125059867406
