Date,development_2024_2025_10bps,development_2024_2025_20bps,retrospective_2026_10bps,retrospective_2026_20bps
2026-05-29,,,6264.892490987758,6260.37382564862
2026-06-01,,,6275.850686490345,6270.872619382024
2026-06-02,,,6304.405465543079,6299.427398434758
2026-06-03,,,6283.784249722767,6278.806182614446
2026-06-04,,,6290.272561490345,6285.294494382024
2026-06-05,,,6199.89051648936,6194.911181432157
2026-06-08,,,6212.000018930767,6206.690183873563
2026-06-09,,,6212.000018930767,6206.690183873563
2026-06-10,,,6212.000018930767,6206.690183873563
2026-06-11,,,6212.000018930767,6206.690183873563
2026-06-12,,,6250.460416003307,6244.316243905315
2026-06-15,,,6276.314908190807,6270.170736092815
2026-06-16,,,6218.568661852916,6212.424489754924
2026-06-17,,,6226.468625231822,6220.3244531338305
2026-06-18,,,6282.988644763072,6276.8444726650805
2026-06-22,,,6322.688656970104,6316.544484872112
2026-06-23,,,6235.138638659557,6228.994466561565
2026-06-24,,,6230.58862034901,6224.444448251018
2026-06-25,,,6285.438336230358,6278.783864144572
2026-06-26,,,6244.374580370983,6237.266368294963
2026-06-29,,,6273.261589892467,6265.770367806682
2026-06-30,,,6293.891594775279,6286.400372689494
2026-07-01,,,6237.391594775279,6229.900372689494
2026-07-02,,,6236.034192095836,6228.1155600063885
2026-07-06,,,6236.034192095836,6228.1155600063885
2026-07-07,,,6236.034192095836,6228.1155600063885
2026-07-08,,,6236.034192095836,6228.1155600063885
2026-07-09,,,6236.034192095836,6228.1155600063885
2026-07-10,,,6236.034192095836,6228.1155600063885
2026-07-13,,,6236.034192095836,6228.1155600063885
2026-07-14,,,6236.034192095836,6228.1155600063885
2026-07-15,,,6236.034192095836,6228.1155600063885
2026-07-16,,,6236.034192095836,6228.1155600063885
2026-07-17,,,6236.034192095836,6228.1155600063885
2026-07-20,,,6236.034192095836,6228.1155600063885
2026-07-21,,,6236.034192095836,6228.1155600063885
2026-07-22,,,6236.034192095836,6228.1155600063885
2026-07-23,,,6236.034192095836,6228.1155600063885
2026-07-24,,,6236.034192095836,6228.1155600063885
2026-07-27,,,6236.034192095836,6228.1155600063885
2026-07-28,,,6236.034192095836,6228.1155600063885
2026-07-29,,,6236.034192095836,6228.1155600063885
2026-07-30,,,6236.034192095836,6228.1155600063885
2026-07-31,,,6236.034192095836,6228.1155600063885
2026-08-03,,,6236.034192095836,6228.1155600063885
2026-08-04,,,6236.034192095836,6228.1155600063885
2026-08-05,,,6236.034192095836,6228.1155600063885
2026-08-06,,,6236.034192095836,6228.1155600063885
2026-08-07,,,6236.034192095836,6228.1155600063885
