date,symbol,weight
2018-01-08,VLO,0.2
2018-01-09,ABBV,0.2
2018-01-09,BF-B,0.2
2018-01-09,ROST,0.2
2018-01-09,TXN,0.2
2018-01-09,VLO,0.2
2018-01-10,ABBV,0.2
2018-01-10,BF-B,0.2
2018-01-10,ROST,0.2
2018-01-10,TXN,0.2
2018-01-10,VLO,0.2
2018-01-11,ABBV,0.2
2018-01-11,BF-B,0.2
2018-01-11,ROST,0.2
2018-01-11,TXN,0.2
2018-01-11,VLO,0.2
2018-01-12,ABBV,0.2
2018-01-12,BF-B,0.2
2018-01-12,ROST,0.2
2018-01-12,TXN,0.2
2018-01-12,VLO,0.2
2018-01-16,CAT,0.2
2018-01-16,CBOE,0.2
2018-01-16,CPRI,0.2
2018-01-16,ROST,0.2
2018-01-16,VLO,0.2
2018-01-17,CAT,0.2
2018-01-17,CBOE,0.2
2018-01-17,CPRI,0.2
2018-01-17,ROST,0.2
2018-01-17,VLO,0.2
2018-01-18,CAT,0.2
2018-01-18,CBOE,0.2
2018-01-18,CPRI,0.2
2018-01-18,ROST,0.2
2018-01-18,VLO,0.2
2018-01-19,CAT,0.2
2018-01-19,CBOE,0.2
2018-01-19,CPRI,0.2
2018-01-19,ROST,0.2
2018-01-19,VLO,0.2
2018-01-22,CAT,0.2
2018-01-22,CBOE,0.2
2018-01-22,CHRW,0.2
2018-01-22,CPRI,0.2
2018-01-22,VLO,0.2
2018-01-23,CAT,0.2
2018-01-23,CBOE,0.2
2018-01-23,CHRW,0.2
2018-01-23,CPRI,0.2
2018-01-23,VLO,0.2
2018-01-24,CAT,0.2
2018-01-24,CBOE,0.2
2018-01-24,CHRW,0.2
2018-01-24,CPRI,0.2
2018-01-24,VLO,0.2
2018-01-25,CAT,0.2
2018-01-25,CBOE,0.2
2018-01-25,CHRW,0.2
2018-01-25,CPRI,0.2
2018-01-25,VLO,0.2
2018-01-26,CAT,0.2
2018-01-26,CBOE,0.2
2018-01-26,CHRW,0.2
2018-01-26,CPRI,0.2
2018-01-26,VLO,0.2
2018-01-29,CBOE,0.2
2018-01-29,CHRW,0.2
2018-01-29,CPRI,0.2
2018-01-29,DLTR,0.2
2018-01-29,VLO,0.2
2018-01-30,CBOE,0.2
2018-01-30,CHRW,0.2
2018-01-30,CPRI,0.2
2018-01-30,DLTR,0.2
2018-01-30,VLO,0.2
2018-01-31,CBOE,0.2
2018-01-31,CHRW,0.2
2018-01-31,CPRI,0.2
2018-01-31,DLTR,0.2
2018-01-31,VLO,0.2
2018-02-01,CBOE,0.2
2018-02-01,CHRW,0.2
2018-02-01,CPRI,0.2
2018-02-01,DLTR,0.2
2018-02-01,VLO,0.2
2018-02-02,CBOE,0.2
2018-02-02,CHRW,0.2
2018-02-02,CPRI,0.2
2018-02-02,DLTR,0.2
2018-02-02,VLO,0.2
2018-02-05,BAC,0.2
2018-02-05,CBOE,0.2
2018-02-05,CME,0.2
2018-02-05,MA,0.2
2018-02-05,RF,0.2
2018-02-06,BAC,0.2
2018-02-06,CBOE,0.2
2018-02-06,CME,0.2
2018-02-06,MA,0.2
2018-02-06,RF,0.2
2018-02-07,BAC,0.2
2018-02-07,CBOE,0.2
2018-02-07,CME,0.2
2018-02-07,MA,0.2
2018-02-07,RF,0.2
2018-02-08,BAC,0.2
2018-02-08,CBOE,0.2
2018-02-08,CME,0.2
2018-02-08,MA,0.2
2018-02-08,RF,0.2
2018-02-09,BAC,0.2
2018-02-09,CBOE,0.2
2018-02-09,CME,0.2
2018-02-09,MA,0.2
2018-02-09,RF,0.2
2018-02-12,CME,1.0
2018-02-13,CME,1.0
2018-02-14,CME,1.0
2018-02-15,CME,1.0
2018-02-16,CME,1.0
2018-02-20,ADBE,0.2
2018-02-20,AKAM,0.2
2018-02-20,BF-B,0.2
2018-02-20,EL,0.2
2018-02-20,MA,0.2
2018-02-21,ADBE,0.2
2018-02-21,AKAM,0.2
2018-02-21,BF-B,0.2
2018-02-21,EL,0.2
2018-02-21,MA,0.2
2018-02-22,ADBE,0.2
2018-02-22,AKAM,0.2
2018-02-22,BF-B,0.2
2018-02-22,EL,0.2
2018-02-22,MA,0.2
2018-02-23,ADBE,0.2
2018-02-23,AKAM,0.2
2018-02-23,BF-B,0.2
2018-02-23,EL,0.2
2018-02-23,MA,0.2
2018-02-26,ADBE,0.2
2018-02-26,AKAM,0.2
2018-02-26,BF-B,0.2
2018-02-26,EL,0.2
2018-02-26,RF,0.2
2018-02-27,ADBE,0.2
2018-02-27,AKAM,0.2
2018-02-27,BF-B,0.2
2018-02-27,EL,0.2
2018-02-27,RF,0.2
2018-02-28,ADBE,0.2
2018-02-28,AKAM,0.2
2018-02-28,BF-B,0.2
2018-02-28,EL,0.2
2018-02-28,RF,0.2
2018-03-01,ADBE,0.2
2018-03-01,AKAM,0.2
2018-03-01,BF-B,0.2
2018-03-01,EL,0.2
2018-03-01,RF,0.2
2018-03-02,ADBE,0.2
2018-03-02,AKAM,0.2
2018-03-02,BF-B,0.2
2018-03-02,EL,0.2
2018-03-02,RF,0.2
2018-03-05,ADBE,0.2
2018-03-05,AKAM,0.2
2018-03-05,CME,0.2
2018-03-05,EL,0.2
2018-03-05,RF,0.2
2018-03-06,ADBE,0.2
2018-03-06,AKAM,0.2
2018-03-06,CME,0.2
2018-03-06,EL,0.2
2018-03-06,RF,0.2
2018-03-07,ADBE,0.2
2018-03-07,AKAM,0.2
2018-03-07,CME,0.2
2018-03-07,EL,0.2
2018-03-07,RF,0.2
2018-03-08,ADBE,0.2
2018-03-08,AKAM,0.2
2018-03-08,CME,0.2
2018-03-08,EL,0.2
2018-03-08,RF,0.2
2018-03-09,ADBE,0.2
2018-03-09,AKAM,0.2
2018-03-09,CME,0.2
2018-03-09,EL,0.2
2018-03-09,RF,0.2
2018-03-12,AMZN,0.2
2018-03-12,BAC,0.2
2018-03-12,RF,0.2
2018-03-12,SCHW,0.2
2018-03-12,URI,0.2
2018-03-13,AMZN,0.2
2018-03-13,BAC,0.2
2018-03-13,RF,0.2
2018-03-13,SCHW,0.2
2018-03-13,URI,0.2
2018-03-14,AMZN,0.2
2018-03-14,BAC,0.2
2018-03-14,RF,0.2
2018-03-14,SCHW,0.2
2018-03-14,URI,0.2
2018-03-15,AMZN,0.2
2018-03-15,BAC,0.2
2018-03-15,RF,0.2
2018-03-15,SCHW,0.2
2018-03-15,URI,0.2
2018-03-16,AMZN,0.2
2018-03-16,BAC,0.2
2018-03-16,RF,0.2
2018-03-16,SCHW,0.2
2018-03-16,URI,0.2
2018-03-19,ADBE,0.2
2018-03-19,AMZN,0.2
2018-03-19,CSCO,0.2
2018-03-19,FAST,0.2
2018-03-19,PGR,0.2
2018-03-20,ADBE,0.2
2018-03-20,AMZN,0.2
2018-03-20,CSCO,0.2
2018-03-20,FAST,0.2
2018-03-20,PGR,0.2
2018-03-21,ADBE,0.2
2018-03-21,AMZN,0.2
2018-03-21,CSCO,0.2
2018-03-21,FAST,0.2
2018-03-21,PGR,0.2
2018-03-22,ADBE,0.2
2018-03-22,AMZN,0.2
2018-03-22,CSCO,0.2
2018-03-22,FAST,0.2
2018-03-22,PGR,0.2
2018-03-23,ADBE,0.2
2018-03-23,AMZN,0.2
2018-03-23,CSCO,0.2
2018-03-23,FAST,0.2
2018-03-23,PGR,0.2
2018-04-23,COP,0.2
2018-04-23,MPC,0.2
2018-04-23,TPR,0.2
2018-04-23,VLO,0.2
2018-04-23,VRSK,0.2
2018-04-24,COP,0.2
2018-04-24,MPC,0.2
2018-04-24,TPR,0.2
2018-04-24,VLO,0.2
2018-04-24,VRSK,0.2
2018-04-25,COP,0.2
2018-04-25,MPC,0.2
2018-04-25,TPR,0.2
2018-04-25,VLO,0.2
2018-04-25,VRSK,0.2
2018-04-26,COP,0.2
2018-04-26,MPC,0.2
2018-04-26,TPR,0.2
2018-04-26,VLO,0.2
2018-04-26,VRSK,0.2
2018-04-27,COP,0.2
2018-04-27,MPC,0.2
2018-04-27,TPR,0.2
2018-04-27,VLO,0.2
2018-04-27,VRSK,0.2
2018-05-07,ADBE,0.2
2018-05-07,BF-B,0.2
2018-05-07,CSCO,0.2
2018-05-07,FFIV,0.2
2018-05-07,VLO,0.2
2018-05-08,ADBE,0.2
2018-05-08,BF-B,0.2
2018-05-08,CSCO,0.2
2018-05-08,FFIV,0.2
2018-05-08,VLO,0.2
2018-05-09,ADBE,0.2
2018-05-09,BF-B,0.2
2018-05-09,CSCO,0.2
2018-05-09,FFIV,0.2
2018-05-09,VLO,0.2
2018-05-10,ADBE,0.2
2018-05-10,BF-B,0.2
2018-05-10,CSCO,0.2
2018-05-10,FFIV,0.2
2018-05-10,VLO,0.2
2018-05-11,ADBE,0.2
2018-05-11,BF-B,0.2
2018-05-11,CSCO,0.2
2018-05-11,FFIV,0.2
2018-05-11,VLO,0.2
2018-05-14,AKAM,0.2
2018-05-14,BBY,0.2
2018-05-14,FFIV,0.2
2018-05-14,NTAP,0.2
2018-05-14,VLO,0.2
2018-05-15,AKAM,0.2
2018-05-15,BBY,0.2
2018-05-15,FFIV,0.2
2018-05-15,NTAP,0.2
2018-05-15,VLO,0.2
2018-05-16,AKAM,0.2
2018-05-16,BBY,0.2
2018-05-16,FFIV,0.2
2018-05-16,NTAP,0.2
2018-05-16,VLO,0.2
2018-05-17,AKAM,0.2
2018-05-17,BBY,0.2
2018-05-17,FFIV,0.2
2018-05-17,NTAP,0.2
2018-05-17,VLO,0.2
2018-05-18,AKAM,0.2
2018-05-18,BBY,0.2
2018-05-18,FFIV,0.2
2018-05-18,NTAP,0.2
2018-05-18,VLO,0.2
2018-05-21,COP,0.2
2018-05-21,FFIV,0.2
2018-05-21,GWW,0.2
2018-05-21,TGT,0.2
2018-05-21,VLO,0.2
2018-05-22,COP,0.2
2018-05-22,FFIV,0.2
2018-05-22,GWW,0.2
2018-05-22,TGT,0.2
2018-05-22,VLO,0.2
2018-05-23,COP,0.2
2018-05-23,FFIV,0.2
2018-05-23,GWW,0.2
2018-05-23,TGT,0.2
2018-05-23,VLO,0.2
2018-05-24,COP,0.2
2018-05-24,FFIV,0.2
2018-05-24,GWW,0.2
2018-05-24,TGT,0.2
2018-05-24,VLO,0.2
2018-05-25,COP,0.2
2018-05-25,FFIV,0.2
2018-05-25,GWW,0.2
2018-05-25,TGT,0.2
2018-05-25,VLO,0.2
2018-05-29,AMZN,0.2
2018-05-29,FFIV,0.2
2018-05-29,GWW,0.2
2018-05-29,HCA,0.2
2018-05-29,NFLX,0.2
2018-05-30,AMZN,0.2
2018-05-30,FFIV,0.2
2018-05-30,GWW,0.2
2018-05-30,HCA,0.2
2018-05-30,NFLX,0.2
2018-05-31,AMZN,0.2
2018-05-31,FFIV,0.2
2018-05-31,GWW,0.2
2018-05-31,HCA,0.2
2018-05-31,NFLX,0.2
2018-06-01,AMZN,0.2
2018-06-01,FFIV,0.2
2018-06-01,GWW,0.2
2018-06-01,HCA,0.2
2018-06-01,NFLX,0.2
2018-06-04,ADBE,0.2
2018-06-04,AMZN,0.2
2018-06-04,CMG,0.2
2018-06-04,NFLX,0.2
2018-06-04,OKE,0.2
2018-06-05,ADBE,0.2
2018-06-05,AMZN,0.2
2018-06-05,CMG,0.2
2018-06-05,NFLX,0.2
2018-06-05,OKE,0.2
2018-06-06,ADBE,0.2
2018-06-06,AMZN,0.2
2018-06-06,CMG,0.2
2018-06-06,NFLX,0.2
2018-06-06,OKE,0.2
2018-06-07,ADBE,0.2
2018-06-07,AMZN,0.2
2018-06-07,CMG,0.2
2018-06-07,NFLX,0.2
2018-06-07,OKE,0.2
2018-06-08,ADBE,0.2
2018-06-08,AMZN,0.2
2018-06-08,CMG,0.2
2018-06-08,NFLX,0.2
2018-06-08,OKE,0.2
2018-06-11,ADBE,0.2
2018-06-11,AKAM,0.2
2018-06-11,AMZN,0.2
2018-06-11,MA,0.2
2018-06-11,OKE,0.2
2018-06-12,ADBE,0.2
2018-06-12,AKAM,0.2
2018-06-12,AMZN,0.2
2018-06-12,MA,0.2
2018-06-12,OKE,0.2
2018-06-13,ADBE,0.2
2018-06-13,AKAM,0.2
2018-06-13,AMZN,0.2
2018-06-13,MA,0.2
2018-06-13,OKE,0.2
2018-06-14,ADBE,0.2
2018-06-14,AKAM,0.2
2018-06-14,AMZN,0.2
2018-06-14,MA,0.2
2018-06-14,OKE,0.2
2018-06-15,ADBE,0.2
2018-06-15,AKAM,0.2
2018-06-15,AMZN,0.2
2018-06-15,MA,0.2
2018-06-15,OKE,0.2
2018-06-18,AKAM,0.2
2018-06-18,AMZN,0.2
2018-06-18,GWW,0.2
2018-06-18,IDXX,0.2
2018-06-18,NVDA,0.2
2018-06-19,AKAM,0.2
2018-06-19,AMZN,0.2
2018-06-19,GWW,0.2
2018-06-19,IDXX,0.2
2018-06-19,NVDA,0.2
2018-06-20,AKAM,0.2
2018-06-20,AMZN,0.2
2018-06-20,GWW,0.2
2018-06-20,IDXX,0.2
2018-06-20,NVDA,0.2
2018-06-21,AKAM,0.2
2018-06-21,AMZN,0.2
2018-06-21,GWW,0.2
2018-06-21,IDXX,0.2
2018-06-21,NVDA,0.2
2018-06-22,AKAM,0.2
2018-06-22,AMZN,0.2
2018-06-22,GWW,0.2
2018-06-22,IDXX,0.2
2018-06-22,NVDA,0.2
2018-06-25,AAP,0.2
2018-06-25,AMZN,0.2
2018-06-25,CMG,0.2
2018-06-25,EVHC,0.2
2018-06-25,OKE,0.2
2018-06-26,AAP,0.2
2018-06-26,AMZN,0.2
2018-06-26,CMG,0.2
2018-06-26,EVHC,0.2
2018-06-26,OKE,0.2
2018-06-27,AAP,0.2
2018-06-27,AMZN,0.2
2018-06-27,CMG,0.2
2018-06-27,EVHC,0.2
2018-06-27,OKE,0.2
2018-06-28,AAP,0.2
2018-06-28,AMZN,0.2
2018-06-28,CMG,0.2
2018-06-28,EVHC,0.2
2018-06-28,OKE,0.2
2018-06-29,AAP,0.2
2018-06-29,AMZN,0.2
2018-06-29,CMG,0.2
2018-06-29,EVHC,0.2
2018-06-29,OKE,0.2
2018-07-02,EVHC,0.2
2018-07-02,MSI,0.2
2018-07-02,OKE,0.2
2018-07-02,TDG,0.2
2018-07-02,TJX,0.2
2018-07-03,EVHC,0.2
2018-07-03,MSI,0.2
2018-07-03,OKE,0.2
2018-07-03,TDG,0.2
2018-07-03,TJX,0.2
2018-07-05,EVHC,0.2
2018-07-05,MSI,0.2
2018-07-05,OKE,0.2
2018-07-05,TDG,0.2
2018-07-05,TJX,0.2
2018-07-06,EVHC,0.2
2018-07-06,MSI,0.2
2018-07-06,OKE,0.2
2018-07-06,TDG,0.2
2018-07-06,TJX,0.2
2018-07-09,ISRG,0.2
2018-07-09,MA,0.2
2018-07-09,MSI,0.2
2018-07-09,NTAP,0.2
2018-07-09,TJX,0.2
2018-07-10,ISRG,0.2
2018-07-10,MA,0.2
2018-07-10,MSI,0.2
2018-07-10,NTAP,0.2
2018-07-10,TJX,0.2
2018-07-11,ISRG,0.2
2018-07-11,MA,0.2
2018-07-11,MSI,0.2
2018-07-11,NTAP,0.2
2018-07-11,TJX,0.2
2018-07-12,ISRG,0.2
2018-07-12,MA,0.2
2018-07-12,MSI,0.2
2018-07-12,NTAP,0.2
2018-07-12,TJX,0.2
2018-07-13,ISRG,0.2
2018-07-13,MA,0.2
2018-07-13,MSI,0.2
2018-07-13,NTAP,0.2
2018-07-13,TJX,0.2
2018-07-16,BR,0.2
2018-07-16,EA,0.2
2018-07-16,MA,0.2
2018-07-16,MSI,0.2
2018-07-16,NTAP,0.2
2018-07-17,BR,0.2
2018-07-17,EA,0.2
2018-07-17,MA,0.2
2018-07-17,MSI,0.2
2018-07-17,NTAP,0.2
2018-07-18,BR,0.2
2018-07-18,EA,0.2
2018-07-18,MA,0.2
2018-07-18,MSI,0.2
2018-07-18,NTAP,0.2
2018-07-19,BR,0.2
2018-07-19,EA,0.2
2018-07-19,MA,0.2
2018-07-19,MSI,0.2
2018-07-19,NTAP,0.2
2018-07-20,BR,0.2
2018-07-20,EA,0.2
2018-07-20,MA,0.2
2018-07-20,MSI,0.2
2018-07-20,NTAP,0.2
2018-07-23,EA,0.2
2018-07-23,INTU,0.2
2018-07-23,MSI,0.2
2018-07-23,NTAP,0.2
2018-07-23,VRSN,0.2
2018-07-24,EA,0.2
2018-07-24,INTU,0.2
2018-07-24,MSI,0.2
2018-07-24,NTAP,0.2
2018-07-24,VRSN,0.2
2018-07-25,EA,0.2
2018-07-25,INTU,0.2
2018-07-25,MSI,0.2
2018-07-25,NTAP,0.2
2018-07-25,VRSN,0.2
2018-07-26,EA,0.2
2018-07-26,INTU,0.2
2018-07-26,MSI,0.2
2018-07-26,NTAP,0.2
2018-07-26,VRSN,0.2
2018-07-27,EA,0.2
2018-07-27,INTU,0.2
2018-07-27,MSI,0.2
2018-07-27,NTAP,0.2
2018-07-27,VRSN,0.2
2018-07-30,COP,0.2
2018-07-30,EVHC,0.2
2018-07-30,MSI,0.2
2018-07-30,TJX,0.2
2018-07-30,VRSN,0.2
2018-07-31,COP,0.2
2018-07-31,EVHC,0.2
2018-07-31,MSI,0.2
2018-07-31,TJX,0.2
2018-07-31,VRSN,0.2
2018-08-01,COP,0.2
2018-08-01,EVHC,0.2
2018-08-01,MSI,0.2
2018-08-01,TJX,0.2
2018-08-01,VRSN,0.2
2018-08-02,COP,0.2
2018-08-02,EVHC,0.2
2018-08-02,MSI,0.2
2018-08-02,TJX,0.2
2018-08-02,VRSN,0.2
2018-08-03,COP,0.2
2018-08-03,EVHC,0.2
2018-08-03,MSI,0.2
2018-08-03,TJX,0.2
2018-08-03,VRSN,0.2
2018-08-06,AAP,0.2
2018-08-06,CNC,0.2
2018-08-06,CTAS,0.2
2018-08-06,PSX,0.2
2018-08-06,VRSN,0.2
2018-08-07,AAP,0.2
2018-08-07,CNC,0.2
2018-08-07,CTAS,0.2
2018-08-07,PSX,0.2
2018-08-07,VRSN,0.2
2018-08-08,AAP,0.2
2018-08-08,CNC,0.2
2018-08-08,CTAS,0.2
2018-08-08,PSX,0.2
2018-08-08,VRSN,0.2
2018-08-09,AAP,0.2
2018-08-09,CNC,0.2
2018-08-09,CTAS,0.2
2018-08-09,PSX,0.2
2018-08-09,VRSN,0.2
2018-08-10,AAP,0.2
2018-08-10,CNC,0.2
2018-08-10,CTAS,0.2
2018-08-10,PSX,0.2
2018-08-10,VRSN,0.2
2018-08-13,AMZN,0.2
2018-08-13,COP,0.2
2018-08-13,CPRT,0.2
2018-08-13,CTAS,0.2
2018-08-13,VRSN,0.2
2018-08-14,AMZN,0.2
2018-08-14,COP,0.2
2018-08-14,CPRT,0.2
2018-08-14,CTAS,0.2
2018-08-14,VRSN,0.2
2018-08-15,AMZN,0.2
2018-08-15,COP,0.2
2018-08-15,CPRT,0.2
2018-08-15,CTAS,0.2
2018-08-15,VRSN,0.2
2018-08-16,AMZN,0.2
2018-08-16,COP,0.2
2018-08-16,CPRT,0.2
2018-08-16,CTAS,0.2
2018-08-16,VRSN,0.2
2018-08-17,AMZN,0.2
2018-08-17,COP,0.2
2018-08-17,CPRT,0.2
2018-08-17,CTAS,0.2
2018-08-17,VRSN,0.2
2018-08-20,AES,0.2
2018-08-20,CSX,0.2
2018-08-20,GWW,0.2
2018-08-20,LLY,0.2
2018-08-20,ORLY,0.2
2018-08-21,AES,0.2
2018-08-21,CSX,0.2
2018-08-21,GWW,0.2
2018-08-21,LLY,0.2
2018-08-21,ORLY,0.2
2018-08-22,AES,0.2
2018-08-22,CSX,0.2
2018-08-22,GWW,0.2
2018-08-22,LLY,0.2
2018-08-22,ORLY,0.2
2018-08-23,AES,0.2
2018-08-23,CSX,0.2
2018-08-23,GWW,0.2
2018-08-23,LLY,0.2
2018-08-23,ORLY,0.2
2018-08-24,AES,0.2
2018-08-24,CSX,0.2
2018-08-24,GWW,0.2
2018-08-24,LLY,0.2
2018-08-24,ORLY,0.2
2018-08-27,AES,0.2
2018-08-27,ANDV,0.2
2018-08-27,CNC,0.2
2018-08-27,GWW,0.2
2018-08-27,SHPG,0.2
2018-08-28,AES,0.2
2018-08-28,ANDV,0.2
2018-08-28,CNC,0.2
2018-08-28,GWW,0.2
2018-08-28,SHPG,0.2
2018-08-29,AES,0.2
2018-08-29,ANDV,0.2
2018-08-29,CNC,0.2
2018-08-29,GWW,0.2
2018-08-29,SHPG,0.2
2018-08-30,AES,0.2
2018-08-30,ANDV,0.2
2018-08-30,CNC,0.2
2018-08-30,GWW,0.2
2018-08-30,SHPG,0.2
2018-08-31,AES,0.2
2018-08-31,ANDV,0.2
2018-08-31,CNC,0.2
2018-08-31,GWW,0.2
2018-08-31,SHPG,0.2
2018-09-04,CNC,0.2
2018-09-04,CPRT,0.2
2018-09-04,ILMN,0.2
2018-09-04,LLY,0.2
2018-09-04,ORLY,0.2
2018-09-05,CNC,0.2
2018-09-05,CPRT,0.2
2018-09-05,ILMN,0.2
2018-09-05,LLY,0.2
2018-09-05,ORLY,0.2
2018-09-06,CNC,0.2
2018-09-06,CPRT,0.2
2018-09-06,ILMN,0.2
2018-09-06,LLY,0.2
2018-09-06,ORLY,0.2
2018-09-07,CNC,0.2
2018-09-07,CPRT,0.2
2018-09-07,ILMN,0.2
2018-09-07,LLY,0.2
2018-09-07,ORLY,0.2
2018-09-10,CNC,0.2
2018-09-10,CPRT,0.2
2018-09-10,LLY,0.2
2018-09-10,ORLY,0.2
2018-09-10,VRSN,0.2
2018-09-11,CNC,0.2
2018-09-11,CPRT,0.2
2018-09-11,LLY,0.2
2018-09-11,ORLY,0.2
2018-09-11,VRSN,0.2
2018-09-12,CNC,0.2
2018-09-12,CPRT,0.2
2018-09-12,LLY,0.2
2018-09-12,ORLY,0.2
2018-09-12,VRSN,0.2
2018-09-13,CNC,0.2
2018-09-13,CPRT,0.2
2018-09-13,LLY,0.2
2018-09-13,ORLY,0.2
2018-09-13,VRSN,0.2
2018-09-14,CNC,0.2
2018-09-14,CPRT,0.2
2018-09-14,LLY,0.2
2018-09-14,ORLY,0.2
2018-09-14,VRSN,0.2
2018-09-17,ANDV,0.2
2018-09-17,BSX,0.2
2018-09-17,CNC,0.2
2018-09-17,ILMN,0.2
2018-09-17,LLY,0.2
2018-09-18,ANDV,0.2
2018-09-18,BSX,0.2
2018-09-18,CNC,0.2
2018-09-18,ILMN,0.2
2018-09-18,LLY,0.2
2018-09-19,ANDV,0.2
2018-09-19,BSX,0.2
2018-09-19,CNC,0.2
2018-09-19,ILMN,0.2
2018-09-19,LLY,0.2
2018-09-20,ANDV,0.2
2018-09-20,BSX,0.2
2018-09-20,CNC,0.2
2018-09-20,ILMN,0.2
2018-09-20,LLY,0.2
2018-09-21,ANDV,0.2
2018-09-21,BSX,0.2
2018-09-21,CNC,0.2
2018-09-21,ILMN,0.2
2018-09-21,LLY,0.2
2018-09-24,BSX,0.2
2018-09-24,CF,0.2
2018-09-24,ILMN,0.2
2018-09-24,LLY,0.2
2018-09-24,ORLY,0.2
2018-09-25,BSX,0.2
2018-09-25,CF,0.2
2018-09-25,ILMN,0.2
2018-09-25,LLY,0.2
2018-09-25,ORLY,0.2
2018-09-26,BSX,0.2
2018-09-26,CF,0.2
2018-09-26,ILMN,0.2
2018-09-26,LLY,0.2
2018-09-26,ORLY,0.2
2018-09-27,BSX,0.2
2018-09-27,CF,0.2
2018-09-27,ILMN,0.2
2018-09-27,LLY,0.2
2018-09-27,ORLY,0.2
2018-09-28,BSX,0.2
2018-09-28,CF,0.2
2018-09-28,ILMN,0.2
2018-09-28,LLY,0.2
2018-09-28,ORLY,0.2
2018-10-01,HCA,0.2
2018-10-01,ILMN,0.2
2018-10-01,LLY,0.2
2018-10-01,ORLY,0.2
2018-10-01,TSCO,0.2
2018-10-02,HCA,0.2
2018-10-02,ILMN,0.2
2018-10-02,LLY,0.2
2018-10-02,ORLY,0.2
2018-10-02,TSCO,0.2
2018-10-03,HCA,0.2
2018-10-03,ILMN,0.2
2018-10-03,LLY,0.2
2018-10-03,ORLY,0.2
2018-10-03,TSCO,0.2
2018-10-04,HCA,0.2
2018-10-04,ILMN,0.2
2018-10-04,LLY,0.2
2018-10-04,ORLY,0.2
2018-10-04,TSCO,0.2
2018-10-05,HCA,0.2
2018-10-05,ILMN,0.2
2018-10-05,LLY,0.2
2018-10-05,ORLY,0.2
2018-10-05,TSCO,0.2
2018-10-08,CSX,0.2
2018-10-08,ESRX,0.2
2018-10-08,HCA,0.2
2018-10-08,LLY,0.2
2018-10-08,ORLY,0.2
2018-10-09,CSX,0.2
2018-10-09,ESRX,0.2
2018-10-09,HCA,0.2
2018-10-09,LLY,0.2
2018-10-09,ORLY,0.2
2018-10-10,CSX,0.2
2018-10-10,ESRX,0.2
2018-10-10,HCA,0.2
2018-10-10,LLY,0.2
2018-10-10,ORLY,0.2
2018-10-11,CSX,0.2
2018-10-11,ESRX,0.2
2018-10-11,HCA,0.2
2018-10-11,LLY,0.2
2018-10-11,ORLY,0.2
2018-10-12,CSX,0.2
2018-10-12,ESRX,0.2
2018-10-12,HCA,0.2
2018-10-12,LLY,0.2
2018-10-12,ORLY,0.2
2019-02-19,AVGO,0.2
2019-02-19,BALL,0.2
2019-02-19,KEYS,0.2
2019-02-19,NRG,0.2
2019-02-19,SBUX,0.2
2019-02-20,AVGO,0.2
2019-02-20,BALL,0.2
2019-02-20,KEYS,0.2
2019-02-20,NRG,0.2
2019-02-20,SBUX,0.2
2019-02-21,AVGO,0.2
2019-02-21,BALL,0.2
2019-02-21,KEYS,0.2
2019-02-21,NRG,0.2
2019-02-21,SBUX,0.2
2019-02-22,AVGO,0.2
2019-02-22,BALL,0.2
2019-02-22,KEYS,0.2
2019-02-22,NRG,0.2
2019-02-22,SBUX,0.2
2019-02-25,AES,0.2
2019-02-25,BALL,0.2
2019-02-25,KEYS,0.2
2019-02-25,SBUX,0.2
2019-02-25,ULTA,0.2
2019-02-26,AES,0.2
2019-02-26,BALL,0.2
2019-02-26,KEYS,0.2
2019-02-26,SBUX,0.2
2019-02-26,ULTA,0.2
2019-02-27,AES,0.2
2019-02-27,BALL,0.2
2019-02-27,KEYS,0.2
2019-02-27,SBUX,0.2
2019-02-27,ULTA,0.2
2019-02-28,AES,0.2
2019-02-28,BALL,0.2
2019-02-28,KEYS,0.2
2019-02-28,SBUX,0.2
2019-02-28,ULTA,0.2
2019-03-01,AES,0.2
2019-03-01,BALL,0.2
2019-03-01,KEYS,0.2
2019-03-01,SBUX,0.2
2019-03-01,ULTA,0.2
2019-03-04,AES,0.2
2019-03-04,BALL,0.2
2019-03-04,KEYS,0.2
2019-03-04,SBUX,0.2
2019-03-04,ULTA,0.2
2019-03-05,AES,0.2
2019-03-05,BALL,0.2
2019-03-05,KEYS,0.2
2019-03-05,SBUX,0.2
2019-03-05,ULTA,0.2
2019-03-06,AES,0.2
2019-03-06,BALL,0.2
2019-03-06,KEYS,0.2
2019-03-06,SBUX,0.2
2019-03-06,ULTA,0.2
2019-03-07,AES,0.2
2019-03-07,BALL,0.2
2019-03-07,KEYS,0.2
2019-03-07,SBUX,0.2
2019-03-07,ULTA,0.2
2019-03-08,AES,0.2
2019-03-08,BALL,0.2
2019-03-08,KEYS,0.2
2019-03-08,SBUX,0.2
2019-03-08,ULTA,0.2
2019-03-11,AES,0.2
2019-03-11,AMT,0.2
2019-03-11,BALL,0.2
2019-03-11,CMG,0.2
2019-03-11,O,0.2
2019-03-12,AES,0.2
2019-03-12,AMT,0.2
2019-03-12,BALL,0.2
2019-03-12,CMG,0.2
2019-03-12,O,0.2
2019-03-13,AES,0.2
2019-03-13,AMT,0.2
2019-03-13,BALL,0.2
2019-03-13,CMG,0.2
2019-03-13,O,0.2
2019-03-14,AES,0.2
2019-03-14,AMT,0.2
