date,v7_full_hybrid
2014-11-28,6.185073289272363
2014-12-01,6.157755588611991
2014-12-02,6.204383729142495
2014-12-03,6.207807796841495
2014-12-04,6.228136906956179
2014-12-05,6.243074275378016
2014-12-08,6.275261577809285
2014-12-09,6.263409949581004
2014-12-10,6.14365426988435
2014-12-11,6.213604055739419
2014-12-12,6.146894363152873
2014-12-15,6.061786119732282
2014-12-16,5.987831206964273
2014-12-17,6.145190547987675
2014-12-18,6.279864471636406
2014-12-19,6.303861713548005
2014-12-22,6.35632324958621
2014-12-23,6.258072153138366
2014-12-24,6.303487662383281
2014-12-26,6.354205600981126
2014-12-29,6.339161694392675
2014-12-30,6.314282019096043
2014-12-31,6.279718981789331
2015-01-02,6.288472035732831
2015-01-05,6.208588771375298
2015-01-06,6.141884644251124
2015-01-07,6.25948095631964
2015-01-08,6.385934348650139
2015-01-09,6.299641473549966
2015-01-12,6.2811160027871376
2015-01-13,6.2908204137883565
2015-01-14,6.23160071285082
2015-01-15,6.1429111760170105
2015-01-16,6.238713164821001
2015-01-20,6.304622884130293
2015-01-21,6.32319005989466
2015-01-22,6.497153293989997
2015-01-23,6.5273833155893035
2015-01-26,6.5831233752363945
2015-01-27,6.530675493860937
2015-01-28,6.44574475924505
2015-01-29,6.5301606511890204
2015-01-30,6.387409314861061
2015-02-02,6.389386358231447
2015-02-03,6.365057202534757
2015-02-04,6.397873370805257
2015-02-05,6.44925230717821
2015-02-06,6.402983520253074
2015-02-09,6.337857339523127
2015-02-10,6.4361158938821195
2015-02-11,6.4296086950105344
2015-02-12,6.4766773140961265
2015-02-13,6.455084883256543
2015-02-17,6.475284107573573
2015-02-18,6.5261565095720355
2015-02-19,6.533053744305189
2015-02-20,6.611100475942403
2015-02-23,6.639065233231449
2015-02-24,6.642820657945374
2015-02-25,6.647681974904431
2015-02-26,6.530934677593699
2015-02-27,6.555921259153121
2015-03-02,6.578080083959814
2015-03-03,6.518188231419875
2015-03-04,6.53037316238397
2015-03-05,6.627302808736477
2015-03-06,6.5190947343121035
2015-03-09,6.545904547910607
2015-03-10,6.460903450509058
2015-03-11,6.478568749079699
2015-03-12,6.545560296335965
2015-03-13,6.5467950857208805
2015-03-16,6.6796820357064774
2015-03-17,6.650100242027894
2015-03-18,6.699078776934167
2015-03-19,6.759881346376423
2015-03-20,6.790069794679964
2015-03-23,6.76103871323533
2015-03-24,6.7406201891179816
2015-03-25,6.538699639102763
2015-03-26,6.509853396779539
2015-03-27,6.650481550362362
2015-03-30,6.749371295918646
2015-03-31,6.669097090372474
2015-04-01,6.610518472093727
2015-04-02,6.607465466319503
2015-04-06,6.628584773076088
2015-04-07,6.638014445707266
2015-04-08,6.6993190653553345
2015-04-09,6.7187083516707515
2015-04-10,6.753219088134254
2015-04-13,6.753279021997655
2015-04-14,6.713947892129636
2015-04-15,6.73282952300564
2015-04-16,6.7633910961653685
2015-04-17,6.684522413680777
2015-04-20,6.756162766153547
2015-04-21,6.806951800651447
2015-04-22,6.829201548289195
2015-04-23,6.830887243160089
2015-04-24,6.802421097247105
2015-04-27,6.7228606719925725
2015-04-28,6.667447666798706
2015-04-29,6.606853829602415
2015-04-30,6.53833767130584
2015-05-01,6.690947466691151
2015-05-04,6.726818839610985
2015-05-05,6.6563686532600785
2015-05-06,6.665509376671353
2015-05-07,6.7064996845319484
2015-05-08,6.786475304148325
2015-05-11,6.792084890685481
2015-05-12,6.761640157200135
2015-05-13,6.76031622340563
2015-05-14,6.845385569853652
2015-05-15,6.853392959756774
2015-05-18,6.902497178761171
2015-05-19,6.928650146605104
2015-05-20,6.92301958325237
2015-05-21,6.9086406710482375
2015-05-22,6.878087074194038
2015-05-26,6.849824798732917
2015-05-27,6.919222657678213
2015-05-28,6.930400032098489
2015-05-29,6.929878267881211
2015-06-01,6.921830346571203
2015-06-02,6.913040594588083
2015-06-03,6.949269220476447
2015-06-04,6.89575585170392
2015-06-05,6.966320596328892
2015-06-08,6.921288513958306
2015-06-09,6.931701902971365
2015-06-10,7.074093963337805
2015-06-11,7.097780569580083
2015-06-12,7.036075161957019
2015-06-15,7.073732237260203
2015-06-16,7.104554305454594
2015-06-17,7.113212084597176
2015-06-18,7.21896589332512
2015-06-19,7.213236118433394
2015-06-22,7.252546833320168
2015-06-23,7.254745687191614
2015-06-24,7.125234402042968
2015-06-25,7.122151459061171
2015-06-26,7.05654917866974
2015-06-29,6.856755502558593
2015-06-30,6.975539592655696
2015-07-01,6.976270346163253
2015-07-02,6.9697394913053206
2015-07-06,6.93631995966453
2015-07-07,6.8676569849877875
2015-07-08,6.758628465860379
2015-07-09,6.903246979524892
2015-07-10,6.985822800097052
2015-07-13,7.045515345530665
2015-07-14,7.1133223541973525
2015-07-15,7.068099120945621
2015-07-16,7.343842706624964
2015-07-17,7.32889424568805
2015-07-20,7.2829287742693705
2015-07-21,7.275941280848884
2015-07-22,7.280100547956192
2015-07-23,7.238079086840662
2015-07-24,7.108809170182962
2015-07-27,6.9506111375357635
2015-07-28,7.038166216881511
2015-07-29,7.045320605691466
2015-07-30,7.270343569654682
2015-07-31,7.335554525773667
2015-08-03,7.344410681105886
