date,dual_sleeve_v5_universe_optimal
2009-03-26,0.932349524613738
2009-03-27,0.9291227315173826
2009-03-30,0.9278808597617095
2009-03-31,0.9295708056382678
2009-04-01,0.9305120391858966
2009-04-02,0.9560460298367301
2009-04-03,0.9563583056042888
2009-04-06,0.9492297044447273
2009-04-07,0.922939991633123
2009-04-08,0.9382258400053308
2009-04-09,0.9723190173786828
2009-04-13,0.9691083686115386
2009-04-14,0.9503813862949724
2009-04-15,0.9580463342487497
2009-04-16,0.982348358002432
2009-04-17,0.9986476319916459
2009-04-20,0.9711771773309884
2009-04-21,0.9902865375595209
2009-04-22,0.9841846004751907
2009-04-23,0.9890172956689173
2009-04-24,0.9863076416046374
2009-04-27,0.9848159061953526
2009-04-28,0.9780884585474333
2009-04-29,0.9952932524331645
2009-04-30,1.0018662889852818
2009-05-01,1.0076835684895484
2009-05-04,1.03924961136439
2009-05-05,1.031890456863365
2009-05-06,1.0252026002536856
2009-05-07,0.9884519092506501
2009-05-08,1.0133769885404922
2009-05-11,0.991357381793309
2009-05-12,0.9700593807193497
2009-05-13,0.9290958976547224
2009-05-14,0.9482915068866886
2009-05-15,0.9445130757957743
2009-05-18,0.9788072518985821
2009-05-19,0.9856644346939107
2009-05-20,0.9782483242725574
2009-05-21,0.9569533957996164
2009-05-22,0.9500274783023671
2009-05-26,0.9761624029904896
2009-05-27,0.961376274156743
2009-05-28,0.965329500312483
2009-05-29,0.9846567503227606
2009-06-01,1.0169338335328315
2009-06-02,1.0068445036972722
2009-06-03,0.969143741445599
2009-06-04,0.99661517941943
2009-06-05,0.9989371003010692
2009-06-08,0.9971717782140304
2009-06-09,1.0182671018428942
2009-06-10,1.0222139062047424
2009-06-11,1.0296962492502109
2009-06-12,1.0270842277029992
2009-06-15,0.9936667717932886
2009-06-16,0.9733095920421431
2009-06-17,0.9632670846835379
2009-06-18,0.9857820807007603
2009-06-19,1.0034373272916606
2009-06-22,0.9338906179860443
2009-06-23,0.953914216272251
2009-06-24,0.9708423613876254
2009-06-25,0.9610908508210138
2009-06-26,0.9660582493442323
2009-06-29,0.9714442870907362
2009-06-30,0.9630923902220317
2009-07-01,0.9709440751209003
2009-07-02,0.9423062695267993
2009-07-06,0.9267314685778943
2009-07-07,0.8973659200758307
2009-07-08,0.8987707313839168
2009-07-09,0.9116438817145245
2009-07-10,0.9203501896930004
2009-07-13,0.9485677227243194
2009-07-14,0.9611700103121631
