date,dual_sleeve_v6_multifactor_aggressive
2010-09-17,2.2182395718718064
2010-09-20,2.2294731970390056
2010-09-21,2.224259016271476
2010-09-22,2.223637975141196
2010-09-23,2.2182040285506526
2010-09-24,2.2299053207170245
2010-09-27,2.2334876759811904
2010-09-28,2.2365126539295512
2010-09-29,2.233709100528585
2010-09-30,2.229291404360023
2010-10-01,2.2259830025981997
2010-10-04,2.2064248237375645
2010-10-05,2.2546287104296194
2010-10-06,2.191152022419615
2010-10-07,2.1942806904726093
2010-10-08,2.209236153765283
2010-10-11,2.192444723996496
2010-10-12,2.2292786592362397
2010-10-13,2.244958918208683
2010-10-14,2.247025798482761
2010-10-15,2.2525025842638526
2010-10-18,2.238836262694736
2010-10-19,2.1942961254716833
2010-10-20,2.236993278939621
2010-10-21,2.247447934723216
2010-10-22,2.2845468308887202
2010-10-25,2.3175757936376975
2010-10-26,2.31336185778471
2010-10-27,2.3527458485093082
2010-10-28,2.3620937573682204
2010-10-29,2.3754383412202995
2010-11-01,2.3675086440660293
2010-11-02,2.394650178969161
2010-11-03,2.409994451341829
2010-11-04,2.4496271646811865
2010-11-05,2.4610747676737583
2010-11-08,2.4693210990748438
2010-11-09,2.461095395921716
2010-11-10,2.4631181023013387
2010-11-11,2.4693033281186283
2010-11-12,2.4181532826333214
2010-11-15,2.3838991767589808
2010-11-16,2.340852307861068
2010-11-17,2.3506849542637727
2010-11-18,2.402266377537878
2010-11-19,2.4146324887622055
2010-11-22,2.4424312633879324
2010-11-23,2.413792742333179
2010-11-24,2.4648462074497144
2010-11-26,2.454663711138316
2010-11-29,2.4489725653229155
2010-11-30,2.424895553549806
2010-12-01,2.4744871801977877
2010-12-02,2.4805915905535465
2010-12-03,2.492567958811306
2010-12-06,2.4901865695472534
2010-12-07,2.480493967786994
2010-12-08,2.4845469384889034
2010-12-09,2.5013915319396625
2010-12-10,2.516427176525219
2010-12-13,2.4829973348387195
2010-12-14,2.457733204260196
2010-12-15,2.435709168334175
2010-12-16,2.47839623054018
2010-12-17,2.487912204312849
