Date,XLU
2006-05-04,7.879814624786377
2006-05-05,8.057586669921875
2006-05-08,7.994991779327393
2006-05-09,7.927384376525879
2006-05-10,7.989983081817627
2006-05-11,7.914867401123047
2006-05-12,7.827230930328369
2006-05-15,7.877308368682861
2006-05-16,7.842255115509033
2006-05-17,7.722067832946777
2006-05-18,7.71956205368042
2006-05-19,7.784663200378418
2006-05-22,7.844756603240967
2006-05-23,7.734587669372559
2006-05-24,7.762129306793213
2006-05-25,7.834743022918701
2006-05-26,7.919874668121338
2006-05-30,7.839750289916992
2006-05-31,7.969948768615723
2006-06-01,8.050082206726074
2006-06-02,8.147729873657227
2006-06-05,8.050082206726074
2006-06-06,8.06510066986084
2006-06-07,8.035057067871094
2006-06-08,8.062599182128906
2006-06-09,8.130204200744629
2006-06-12,8.147729873657227
2006-06-13,8.050082206726074
2006-06-14,7.989983081817627
2006-06-15,8.112675666809082
2006-06-16,8.10737419128418
2006-06-19,7.996278285980225
2006-06-20,8.016477584838867
2006-06-21,8.00890064239502
2006-06-22,7.981132507324219
2006-06-23,7.993753910064697
2006-06-26,8.026578903198242
2006-06-27,7.996278285980225
2006-06-28,8.019000053405762
2006-06-29,8.12252426147461
2006-06-30,8.152817726135254
2006-07-03,8.2437162399292
2006-07-05,8.188172340393066
2006-07-06,8.145248413085938
2006-07-07,8.208368301391602
2006-07-10,8.253814697265625
2006-07-11,8.316935539245605
2006-07-12,8.27653980255127
2006-07-13,8.24624252319336
2006-07-14,8.24624252319336
2006-07-17,8.268967628479004
2006-07-18,8.281586647033691
2006-07-19,8.407835006713867
2006-07-20,8.428031921386719
2006-07-21,8.448232650756836
2006-07-24,8.52650260925293
2006-07-25,8.561849594116211
2006-07-26,8.592148780822754
2006-07-27,8.523977279663086
2006-07-28,8.582048416137695
2006-07-31,8.544178009033203
2006-08-01,8.650223731994629
2006-08-02,8.642644882202148
2006-08-03,8.599721908569336
2006-08-04,8.602250099182129
2006-08-07,8.50125503540039
2006-08-08,8.582048416137695
2006-08-09,8.584575653076172
2006-08-10,8.57194995880127
2006-08-11,8.55175495147705
2006-08-14,8.609821319580078
2006-08-15,8.665371894836426
2006-08-16,8.584575653076172
2006-08-17,8.574475288391113
2006-08-18,8.670422554016113
2006-08-21,8.688096046447754
2006-08-22,8.718392372131348
2006-08-23,8.627500534057617
2006-08-24,8.662845611572266
2006-08-25,8.662845611572266
2006-08-28,8.728494644165039
2006-08-29,8.736066818237305
2006-08-30,8.690618515014648
2006-08-31,8.778989791870117
2006-09-01,8.7865629196167
2006-09-05,8.693143844604492
2006-09-06,8.660321235656738
2006-09-07,8.672942161560059
2006-09-08,8.672942161560059
2006-09-11,8.642644882202148
2006-09-12,8.597201347351074
2006-09-13,8.614873886108398
2006-09-14,8.579522132873535
2006-09-15,8.582578659057617
2006-09-18,8.557127952575684
2006-09-19,8.574941635131836
2006-09-20,8.562216758728027
2006-09-21,8.549489974975586
2006-09-22,8.53930950164795
2006-09-25,8.658935546875
2006-09-26,8.646211624145508
2006-09-27,8.76583194732666
2006-09-28,8.737842559814453
2006-09-29,8.651304244995117
2006-10-02,8.714930534362793
2006-10-03,8.750566482543945
2006-10-04,8.786200523376465
2006-10-05,8.75820255279541
2006-10-06,8.709842681884766
2006-10-09,8.702205657958984
2006-10-10,8.76583194732666
2006-10-11,8.786200523376465
2006-10-12,8.783649444580078
2006-10-13,8.793838500976562
2006-10-16,8.837106704711914
2006-10-17,8.875283241271973
2006-10-18,8.972006797790527
2006-10-19,9.00763988494873
2006-10-20,9.063632011413574
2006-10-23,9.073813438415527
2006-10-24,9.081449508666992
2006-10-25,9.178167343139648
2006-10-26,9.137445449829102
2006-10-27,9.104357719421387
2006-10-30,9.099263191223145
2006-10-31,9.10944938659668
2006-11-01,9.16544246673584
2006-11-02,9.12216854095459
2006-11-03,9.05599594116211
2006-11-06,9.015273094177246
2006-11-07,8.984731674194336
2006-11-08,9.073813438415527
2006-11-09,9.071267127990723
2006-11-10,9.13999080657959
2006-11-13,9.137445449829102
2006-11-14,9.160350799560547
2006-11-15,9.12980842590332
2006-11-16,9.162894248962402
2006-11-17,9.173079490661621
2006-11-20,9.142537117004395
2006-11-21,9.157809257507324
2006-11-22,9.178167343139648
2006-11-24,9.213802337646484
2006-11-27,9.111990928649902
2006-11-28,9.178167343139648
2006-11-29,9.292703628540039
2006-11-30,9.351244926452637
2006-12-01,9.346152305603027
2006-12-04,9.419967651367188
2006-12-05,9.44287109375
2006-12-06,9.397056579589844
2006-12-07,9.38687801361084
2006-12-08,9.358877182006836
2006-12-11,9.409785270690918
2006-12-12,9.445417404174805
2006-12-13,9.481054306030273
2006-12-14,9.49632453918457
2006-12-15,9.487588882446289
2006-12-18,9.42081356048584
2006-12-19,9.461909294128418
2006-12-20,9.431084632873535
2006-12-21,9.425949096679688
2006-12-22,9.392565727233887
2006-12-26,9.438791275024414
2006-12-27,9.490159034729004
2006-12-28,9.433658599853516
2006-12-29,9.431084632873535
2007-01-03,9.456775665283203
2007-01-04,9.443927764892578
2007-01-05,9.27441692352295
2007-01-08,9.269279479980469
2007-01-09,9.27698040008545
2007-01-10,9.279552459716797
2007-01-11,9.289822578430176
2007-01-12,9.212775230407715
2007-01-16,9.241032600402832
2007-01-17,9.26157283782959
2007-01-18,9.256438255310059
2007-01-19,9.259004592895508
2007-01-22,9.256438255310059
2007-01-23,9.310371398925781
2007-01-24,9.341190338134766
2007-01-25,9.333489418029785
2007-01-26,9.310371398925781
2007-01-29,9.341190338134766
2007-01-30,9.3694429397583
2007-01-31,9.397696495056152
2007-02-01,9.477319717407227
2007-02-02,9.52868366241455
2007-02-05,9.63142204284668
2007-02-06,9.68278980255127
2007-02-07,9.718746185302734
2007-02-08,9.736724853515625
2007-02-09,9.770115852355957
2007-02-12,9.73415756225586
2007-02-13,9.818913459777832
2007-02-14,9.88825798034668
2007-02-15,9.80350112915039
2007-02-16,9.821480751037598
2007-02-20,9.847163200378418
2007-02-21,9.80606746673584
2007-02-22,9.818913459777832
2007-02-23,9.93192195892334
2007-02-26,10.16821002960205
2007-02-27,9.79836654663086
2007-02-28,9.895962715148926
2007-03-01,9.926787376403809
2007-03-02,9.772679328918457
2007-03-05,9.649399757385254
2007-03-06,9.793229103088379
2007-03-07,9.772679328918457
2007-03-08,9.824048042297363
2007-03-09,9.811208724975586
2007-03-12,9.908806800842285
2007-03-13,9.775252342224121
2007-03-14,9.824048042297363
2007-03-15,9.94990348815918
2007-03-16,9.915813446044922
2007-03-19,9.988117218017578
2007-03-20,10.132722854614258
2007-03-21,10.251508712768555
2007-03-22,10.241178512573242
2007-03-23,10.290240287780762
2007-03-26,10.33413314819336
2007-03-27,10.318642616271973
2007-03-28,10.297985076904297
2007-03-29,10.357378959655762
2007-03-30,10.251508712768555
2007-04-02,10.496821403503418
2007-04-03,10.509725570678711
2007-04-04,10.463250160217285
2007-04-05,10.509725570678711
2007-04-09,10.587198257446289
2007-04-10,10.589780807495117
2007-04-11,10.563956260681152
2007-04-12,10.517475128173828
2007-04-13,10.514893531799316
2007-04-16,10.576866149902344
2007-04-17,10.625935554504395
2007-04-18,10.70339298248291
2007-04-19,10.651752471923828
2007-04-20,10.73438549041748
2007-04-23,10.814435958862305
2007-04-24,10.891899108886719
2007-04-25,10.922889709472656
2007-04-26,10.886733055114746
2007-04-27,10.796359062194824
2007-04-30,10.755044937133789
2007-05-01,10.842843055725098
2007-05-02,10.902230262756348
2007-05-03,10.889313697814941
2007-05-04,10.868659019470215
2007-05-07,10.997777938842773
2007-05-08,10.948716163635254
2007-05-09,10.956457138061523
2007-05-10,10.845417976379395
2007-05-11,10.897065162658691
2007-05-14,10.940958976745605
2007-05-15,11.000357627868652
2007-05-16,11.026178359985352
2007-05-17,11.000357627868652
2007-05-18,11.059743881225586
2007-05-21,11.044256210327148
2007-05-22,11.02359676361084
2007-05-23,10.850587844848633
2007-05-24,10.6078519821167
2007-05-25,10.613022804260254
2007-05-29,10.64400863647461
2007-05-30,10.775704383850098
2007-05-31,10.804106712341309
2007-06-01,10.744715690612793
2007-06-04,10.70339298248291
2007-06-05,10.561378479003906
2007-06-06,10.393531799316406
2007-06-07,10.070752143859863
2007-06-08,10.143048286437988
2007-06-11,10.277324676513672
2007-06-12,10.109482765197754
2007-06-13,10.310894966125488
2007-06-14,10.375454902648926
2007-06-15,10.514820098876953
2007-06-18,10.400418281555176
2007-06-19,10.468015670776367
2007-06-20,10.1950044631958
2007-06-21,10.260005950927734
2007-06-22,10.065001487731934
2007-06-25,10.119600296020508
2007-06-26,10.065001487731934
2007-06-27,10.213203430175781
2007-06-28,10.210612297058105
2007-06-29,10.291211128234863
2007-07-02,10.439413070678711
2007-07-03,10.439413070678711
2007-07-05,10.418618202209473
2007-07-06,10.364012718200684
2007-07-09,10.37961196899414
2007-07-10,10.28341007232666
2007-07-11,10.309407234191895
2007-07-12,10.439413070678711
2007-07-13,10.595419883728027
2007-07-16,10.4420166015625
2007-07-17,10.452417373657227
2007-07-18,10.530416488647461
2007-07-19,10.699431419372559
2007-07-20,10.582416534423828
2007-07-23,10.592822074890137
2007-07-24,10.275609970092773
2007-07-25,10.296412467956543
2007-07-26,10.06240177154541
2007-07-27,9.763389587402344
2007-07-30,9.89859390258789
2007-07-31,9.880393028259277
2007-08-01,10.104002952575684
2007-08-02,10.213203430175781
2007-08-03,9.867393493652344
2007-08-06,10.176802635192871
2007-08-07,10.36141586303711
2007-08-08,10.51221752166748
2007-08-09,10.32241439819336
2007-08-10,10.143004417419434
2007-08-13,10.1950044631958
2007-08-14,10.023395538330078
2007-08-15,9.888193130493164
2007-08-16,9.958398818969727
2007-08-17,10.04419994354248
2007-08-20,10.098799705505371
2007-08-21,10.088399887084961
2007-08-22,10.205406188964844
2007-08-23,10.23660659790039
2007-08-24,10.299009323120117
2007-08-27,10.036398887634277
2007-08-28,9.880393028259277
2007-08-29,10.075404167175293
2007-08-30,10.057202339172363
2007-08-31,10.036398887634277
2007-09-04,10.231405258178711
2007-09-05,10.205406188964844
2007-09-06,10.218406677246094
2007-09-07,10.143004417419434
2007-09-10,10.150802612304688
2007-09-11,10.218406677246094
2007-09-12,10.30420970916748
2007-09-13,10.325006484985352
2007-09-14,10.32241439819336
2007-09-17,10.330212593078613
2007-09-18,10.569424629211426
2007-09-19,10.68642807006836
2007-09-20,10.540820121765137
2007-09-21,10.557577133178711
2007-09-24,10.596853256225586
2007-09-25,10.609947204589844
2007-09-26,10.662317276000977
2007-09-27,10.586379051208496
2007-09-28,10.421415328979492
2007-10-01,10.562812805175781
2007-10-02,10.602093696594238
2007-10-03,10.56805419921875
2007-10-04,10.625653266906738
2007-10-05,10.709450721740723
2007-10-08,10.693737030029297
2007-10-09,10.811565399169922
2007-10-10,10.73039722442627
2007-10-11,10.840371131896973
2007-10-12,10.811565399169922
2007-10-15,10.733014106750488
2007-10-16,10.706831932067871
2007-10-17,10.735631942749023
2007-10-18,10.64136791229248
2007-10-19,10.405709266662598
2007-10-22,10.479022026062012
2007-10-23,10.484256744384766
2007-10-24,10.473790168762207
2007-10-25,10.73039722442627
2007-10-26,10.877023696899414
2007-10-29,10.973917007446289
2007-10-30,10.987001419067383
2007-10-31,11.115309715270996
2007-11-01,10.887506484985352
2007-11-02,10.976531028747559
2007-11-05,11.096976280212402
2007-11-06,11.107451438903809
2007-11-07,10.853458404541016
2007-11-08,11.065555572509766
2007-11-09,10.97914981842041
2007-11-12,10.78800106048584
2007-11-13,10.879643440246582
2007-11-14,10.814181327819824
2007-11-15,10.911065101623535
2007-11-16,10.913684844970703
2007-11-19,10.945108413696289
2007-11-20,11.078646659851074
2007-11-21,10.987001419067383
2007-11-23,10.976531028747559
2007-11-26,10.958203315734863
2007-11-27,11.000094413757324
2007-11-28,11.191238403320312
2007-11-29,11.115309715270996
2007-11-30,11.18862533569336
2007-12-03,11.298602104187012
2007-12-04,11.379768371582031
2007-12-05,11.576147079467773
2007-12-06,11.508076667785645
2007-12-07,11.568303108215332
2007-12-10,11.6206636428833
2007-12-11,11.350966453552246
2007-12-12,11.35358715057373
2007-12-13,11.52116584777832
2007-12-14,11.306456565856934
2007-12-17,11.20171070098877
2007-12-18,11.301218032836914
2007-12-19,11.272412300109863
2007-12-20,11.322166442871094
2007-12-21,11.345121383666992
2007-12-24,11.400525093078613
2007-12-26,11.342483520507812
2007-12-27,11.24222183227539
2007-12-28,11.324004173278809
2007-12-31,11.168346405029297
2008-01-02,11.105021476745605
2008-01-03,11.089192390441895
2008-01-04,11.173624992370605
2008-01-07,11.405800819396973
2008-01-08,11.408440589904785
2008-01-09,11.532448768615723
2008-01-10,11.461207389831543
2008-01-11,11.458568572998047
2008-01-14,11.474396705627441
2008-01-15,11.353032112121582
2008-01-16,11.149874687194824
2008-01-17,10.719818115234375
2008-01-18,10.561516761779785
2008-01-22,10.19741439819336
2008-01-23,10.4691743850708
2008-01-24,10.184223175048828
2008-01-25,10.073410034179688
2008-01-28,10.231714248657227
2008-01-29,10.266014099121094
2008-01-30,10.213244438171387
2008-01-31,10.347804069519043
2008-02-01,10.616920471191406
2008-02-04,10.769948959350586
2008-02-05,10.44542407989502
2008-02-06,10.426956176757812
2008-02-07,10.371550559997559
2008-02-08,10.28975772857666
2008-02-11,10.374185562133789
2008-02-12,10.550962448120117
2008-02-13,10.500829696655273
2008-02-14,10.368916511535645
2008-02-15,10.514023780822754
2008-02-19,10.429590225219727
2008-02-20,10.450701713562012
2008-02-21,10.221168518066406
2008-02-22,10.400571823120117
2008-02-25,10.411123275756836
2008-02-26,10.545685768127441
2008-02-27,10.292397499084473
2008-02-28,10.223799705505371
2008-02-29,9.923019409179688
2008-03-03,10.073410034179688
2008-03-04,10.247542381286621
2008-03-05,10.218526840209961
2008-03-06,10.010089874267578
2008-03-07,9.946767807006836
2008-03-10,9.933579444885254
2008-03-11,10.10507583618164
2008-03-12,10.10507583618164
2008-03-13,10.073410034179688
2008-03-14,9.999537467956543
2008-03-17,10.004817962646484
2008-03-18,10.181580543518066
2008-03-19,9.981067657470703
2008-03-20,9.952098846435547
2008-03-24,9.983993530273438
2008-03-25,9.954758644104004
2008-03-26,9.991962432861328
2008-03-27,10.092945098876953
2008-03-28,9.999933242797852
2008-03-31,10.082314491271973
2008-04-01,10.342740058898926
2008-04-02,10.475616455078125
2008-04-03,10.419808387756348
2008-04-04,10.409180641174316
2008-04-07,10.45435905456543
2008-04-08,10.523453712463379
2008-04-09,10.496872901916504
2008-04-10,10.422468185424805
2008-04-11,10.435758590698242
2008-04-14,10.419808387756348
2008-04-15,10.534076690673828
2008-04-16,10.75464153289795
2008-04-17,10.775904655456543
2008-04-18,10.810454368591309
2008-04-21,10.712127685546875
2008-04-22,10.680237770080566
2008-04-23,10.696185111999512
2008-04-24,10.68554973602295
2008-04-25,10.720097541809082
2008-04-28,10.616458892822266
2008-04-29,10.666948318481445
2008-04-30,10.597860336303711
2008-05-01,10.722760200500488
2008-05-02,10.900803565979004
2008-05-05,10.744013786315918
2008-05-06,10.741354942321777
2008-05-07,10.579256057739258
2008-05-08,10.60583209991455
2008-05-09,10.640373229980469
2008-05-12,10.744013786315918
2008-05-13,10.728069305419922
2008-05-14,10.767937660217285
2008-05-15,10.75730037689209
2008-05-16,10.83702278137207
2008-05-19,10.959270477294922
2008-05-20,11.033677101135254
2008-05-21,10.977869033813477
2008-05-22,11.04164981842041
2008-05-23,10.871573448181152
2008-05-27,10.92737865447998
2008-05-28,10.935352325439453
2008-05-29,11.052281379699707
2008-05-30,10.977869033813477
2008-06-02,10.898152351379395
2008-06-03,10.802480697631836
2008-06-04,10.932695388793945
2008-06-05,11.062906265258789
2008-06-06,10.773252487182617
2008-06-09,10.94066333770752
2008-06-10,10.930032730102539
2008-06-11,10.919407844543457
2008-06-12,10.874234199523926
2008-06-13,10.972556114196777
2008-06-16,10.983182907104492
2008-06-17,11.04430866241455
2008-06-18,11.001787185668945
2008-06-19,11.015069961547852
2008-06-20,10.887911796569824
2008-06-23,11.019088745117188
2008-06-24,10.928067207336426
2008-06-25,11.056567192077637
2008-06-26,10.727280616760254
2008-06-27,10.636260032653809
2008-06-30,10.895943641662598
2008-07-01,10.952157020568848
2008-07-02,10.922711372375488
2008-07-03,10.810271263122559
2008-07-07,10.703187942504883
2008-07-08,10.759405136108398
2008-07-09,10.887911796569824
2008-07-10,10.914685249328613
2008-07-11,10.83168888092041
2008-07-14,10.756730079650879
2008-07-15,10.681772232055664
2008-07-16,10.470280647277832
2008-07-17,10.304295539855957
2008-07-18,10.31500244140625
2008-07-21,10.497048377990723
2008-07-22,10.462247848510742
2008-07-23,10.207919120788574
2008-07-24,10.191858291625977
2008-07-25,10.068707466125488
2008-07-28,10.092802047729492
2008-07-29,10.106184959411621
2008-07-30,10.304295539855957
2008-07-31,10.194533348083496
2008-08-01,9.90272331237793
2008-08-04,9.795639038085938
2008-08-05,9.875951766967773
2008-08-06,9.929496765136719
2008-08-07,9.921467781066895
2008-08-08,9.950911521911621
2008-08-11,10.060673713684082
2008-08-12,9.942883491516113
2008-08-13,9.942883491516113
2008-08-14,9.857213973999023
2008-08-15,9.892020225524902
2008-08-18,9.905405044555664
2008-08-19,9.958944320678711
2008-08-20,9.996424674987793
2008-08-21,10.092802047729492
2008-08-22,10.132956504821777
2008-08-25,10.025870323181152
2008-08-26,10.135634422302246
2008-08-27,10.207919120788574
2008-08-28,10.223982810974121
2008-08-29,10.08209228515625
2008-09-02,9.958944320678711
2008-09-03,9.800992012023926
2008-09-04,9.677846908569336
2008-09-05,9.474382400512695
2008-09-08,9.712650299072266
2008-09-09,9.407452583312988
2008-09-10,9.511866569519043
2008-09-11,9.586825370788574
2008-09-12,9.766188621520996
2008-09-15,9.426191329956055
2008-09-16,9.284308433532715
2008-09-17,8.834550857543945
2008-09-18,9.158477783203125
2008-09-19,9.452874183654785
2008-09-22,9.2178955078125
2008-09-23,9.058549880981445
2008-09-24,9.142273902893066
2008-09-25,9.323229789733887
2008-09-26,9.32593059539795
2008-09-29,8.83708381652832
2008-09-30,8.974825859069824
2008-10-01,8.937012672424316
2008-10-02,8.807373046875
2008-10-03,8.675034523010254
2008-10-06,8.25101089477539
2008-10-07,7.913400650024414
2008-10-08,7.775660514831543
2008-10-09,7.251703262329102
2008-10-10,6.9573140144348145
2008-10-13,7.797269821166992
2008-10-14,7.732447624206543
2008-10-15,7.157174587249756
2008-10-16,7.365139007568359
2008-10-17,7.40294885635376
2008-10-20,8.026837348937988
2008-10-21,7.77296257019043
2008-10-22,7.443459987640381
2008-10-23,7.621714115142822
2008-10-24,7.419153690338135
2008-10-27,7.130164623260498
2008-10-28,7.848581790924072
2008-10-29,7.597408294677734
2008-10-30,8.02143669128418
2008-10-31,7.808071136474609
2008-11-03,7.889093399047852
2008-11-04,8.037641525268555
2008-11-05,7.889093399047852
2008-11-06,7.519084930419922
2008-11-07,7.848581790924072
2008-11-10,7.6595258712768555
2008-11-11,7.6595258712768555
2008-11-12,7.405652046203613
2008-11-13,7.967418670654297
2008-11-14,7.7783637046813965
2008-11-17,7.764856815338135
2008-11-18,7.681133270263672
2008-11-19,7.516380786895752
2008-11-20,7.0788469314575195
2008-11-21,7.786467552185059
2008-11-24,7.86478853225708
2008-11-25,8.02143669128418
2008-11-26,7.994424819946289
2008-11-28,8.134871482849121
2008-12-01,7.59470796585083
2008-12-02,7.791865825653076
2008-12-03,7.926911354064941
2008-12-04,7.640621662139893
2008-12-05,7.689232349395752
2008-12-08,7.8134684562683105
2008-12-09,7.702739238739014
2008-12-10,7.818874835968018
2008-12-11,7.756754398345947
2008-12-12,7.805371284484863
2008-12-15,7.683833122253418
2008-12-16,7.945814609527588
2008-12-17,7.70543909072876
2008-12-18,7.770260334014893
2008-12-19,7.816481113433838
2008-12-22,7.712550640106201
2008-12-23,7.625036716461182
2008-12-24,7.663322925567627
2008-12-26,7.679736614227295
2008-12-29,7.696143627166748
2008-12-30,7.813743591308594
2008-12-31,7.939554214477539
2009-01-02,8.125529289245605
2009-01-05,8.240397453308105
2009-01-06,8.122794151306152
2009-01-07,8.057154655456543
2009-01-08,8.016128540039062
2009-01-09,7.953230857849121
2009-01-12,7.955962657928467
2009-01-13,7.805541038513184
2009-01-14,7.7098164558410645
2009-01-15,7.7508416175842285
2009-01-16,7.904000282287598
2009-01-20,7.767251491546631
2009-01-21,7.854766845703125
2009-01-22,7.85203218460083
2009-01-23,7.86844539642334
2009-01-26,8.057154655456543
2009-01-27,8.095443725585938
2009-01-28,8.147406578063965
2009-01-29,8.087240219116211
2009-01-30,7.925876140594482
2009-02-02,7.969638347625732
2009-02-03,8.005192756652832
2009-02-04,8.065359115600586
2009-02-05,8.122794151306152
2009-02-06,8.17475700378418
2009-02-09,8.128263473510742
2009-02-10,7.898527145385742
2009-02-11,7.873913288116455
2009-02-12,7.805541038513184
2009-02-13,7.759047508239746
2009-02-17,7.4226484298706055
2009-02-18,7.310515403747559
2009-02-19,7.343334674835205
2009-02-20,7.176504611968994
2009-02-23,7.004199981689453
2009-02-24,7.2065863609313965
2009-02-25,7.160090446472168
2009-02-26,7.042490482330322
2009-02-27,6.933090686798096
2009-03-02,6.714295387268066
2009-03-03,6.473621368408203
2009-03-04,6.533791542053223
2009-03-05,6.347813606262207
2009-03-06,6.339608192443848
2009-03-09,6.219271183013916
2009-03-10,6.301318645477295
2009-03-11,6.290380477905273
2009-03-12,6.372427940368652
2009-03-13,6.459944725036621
2009-03-16,6.634984016418457
2009-03-17,6.738913059234619
2009-03-18,6.957706451416016
2009-03-19,7.058900833129883
2009-03-20,7.009679317474365
2009-03-23,7.28066873550415
2009-03-24,7.12305212020874
2009-03-25,7.1202874183654785
2009-03-26,7.206005096435547
2009-03-27,7.134114742279053
2009-03-30,6.9930901527404785
2009-03-31,7.064983367919922
2009-04-01,7.0926361083984375
2009-04-02,7.183884620666504
2009-04-03,7.230892658233643
2009-04-06,7.170060157775879
2009-04-07,7.13687801361084
2009-04-08,7.206005096435547
2009-04-09,7.208772659301758
2009-04-13,7.1147565841674805
2009-04-14,7.023506164550781
2009-04-15,7.089869499206543
2009-04-16,7.1396403312683105
2009-04-17,7.128584384918213
2009-04-20,7.048392295837402
2009-04-21,7.073276996612549
2009-04-22,6.998620510101318
2009-04-23,7.023506164550781
2009-04-24,7.012444972991943
2009-04-27,7.062219142913818
2009-04-28,7.089869499206543
2009-04-29,7.142407417297363
2009-04-30,7.147939205169678
2009-05-01,7.335967540740967
2009-05-04,7.446576118469238
2009-05-05,7.432750701904297
2009-05-06,7.3885064125061035
2009-05-07,7.427220344543457
2009-05-08,7.535058498382568
2009-05-11,7.5018792152404785
2009-05-12,7.554415225982666
2009-05-13,7.352561950683594
2009-05-14,7.3470306396484375
2009-05-15,7.172823905944824
2009-05-18,7.172823905944824
2009-05-19,7.302787780761719
2009-05-20,7.170060157775879
2009-05-21,7.084338665008545
2009-05-22,7.142407417297363
2009-05-26,7.349793434143066
2009-05-27,7.200477600097656
2009-05-28,7.349793434143066
2009-05-29,7.402332782745361
2009-06-01,7.640136241912842
2009-06-02,7.548883438110352
2009-06-03,7.421685695648193
2009-06-04,7.490817070007324
2009-06-05,7.499114513397217
2009-06-08,7.452108383178711
2009-06-09,7.432750701904297
2009-06-10,7.548883438110352
2009-06-11,7.695438861846924
2009-06-12,7.792220592498779
2009-06-15,7.634607315063477
2009-06-16,7.582071304321289
2009-06-17,7.604189872741699
2009-06-18,7.775629997253418
2009-06-19,7.682499408721924
2009-06-22,7.660123825073242
2009-06-23,7.593005180358887
2009-06-24,7.657329559326172
2009-06-25,7.785977840423584
2009-06-26,7.758013725280762
2009-06-29,7.8586907386779785
2009-06-30,7.799960136413574
2009-07-01,7.9006428718566895
2009-07-02,7.674108982086182
2009-07-06,7.718857288360596
2009-07-07,7.565040111541748
2009-07-08,7.531479358673096
2009-07-09,7.534275054931641
2009-07-10,7.525887489318848
2009-07-13,7.657329559326172
2009-07-14,7.716060638427734
2009-07-15,7.869876861572266
2009-07-16,7.872676849365234
2009-07-17,7.83631706237793
2009-07-20,7.895047187805176
2009-07-21,7.973354339599609
2009-07-22,7.931406021118164
2009-07-23,8.138359069824219
2009-07-24,8.267005920410156
2009-07-27,8.247427940368652
2009-07-28,8.113189697265625
2009-07-29,8.0740385055542
2009-07-30,8.197088241577148
2009-07-31,8.093609809875488
2009-08-03,8.174714088439941
2009-08-04,8.054459571838379
2009-08-05,7.998525619506836
2009-08-06,8.012510299682617
2009-08-07,8.088024139404297
2009-08-10,8.104798316955566
2009-08-11,8.110392570495605
2009-08-12,8.149544715881348
2009-08-13,8.12157917022705
2009-08-14,8.12157917022705
2009-08-17,8.009713172912598
2009-08-18,8.026491165161133
2009-08-19,8.085225105285645
2009-08-20,8.152345657348633
2009-08-21,8.311752319335938
2009-08-24,8.325738906860352
2009-08-25,8.272598266601562
2009-08-26,8.264211654663086
2009-08-27,8.264211654663086
2009-08-28,8.244632720947266
2009-08-31,8.174714088439941
2009-09-01,8.110392570495605
2009-09-02,8.054459571838379
2009-09-03,8.048866271972656
2009-09-04,8.088024139404297
2009-09-08,8.107599258422852
2009-09-09,8.096407890319824
2009-09-10,8.096407890319824
2009-09-11,8.093609809875488
2009-09-14,8.211071014404297
2009-09-15,8.272598266601562
2009-09-16,8.404041290283203
2009-09-17,8.34811019897461
2009-09-18,8.38625431060791
2009-09-21,8.346696853637695
2009-09-22,8.324091911315918
2009-09-23,8.295836448669434
2009-09-24,8.273237228393555
2009-09-25,8.250626564025879
2009-09-28,8.321269989013672
2009-09-29,8.338225364685059
2009-09-30,8.287359237670898
2009-10-01,8.14608383178711
2009-10-02,8.058491706848145
2009-10-05,8.14608383178711
2009-10-06,8.208246231079102
2009-10-07,8.213898658752441
2009-10-08,8.213898658752441
2009-10-09,8.264754295349121
2009-10-12,8.349520683288574
2009-10-13,8.29018783569336
2009-10-14,8.295836448669434
2009-10-15,8.36082649230957
2009-10-16,8.389082908630371
2009-10-19,8.507757186889648
2009-10-20,8.42298698425293
2009-10-21,8.43428897857666
2009-10-22,8.454069137573242
2009-10-23,8.315617561340332
2009-10-26,8.205421447753906
2009-10-27,8.185643196105957
2009-10-28,8.10369873046875
2009-10-29,8.17434024810791
2009-10-30,8.021756172180176
2009-11-02,8.007631301879883
2009-11-03,7.990675926208496
2009-11-04,8.044364929199219
2009-11-05,8.179990768432617
2009-11-06,8.171515464782715
2009-11-09,8.318441390991211
2009-11-10,8.35799789428711
2009-11-11,8.338225364685059
2009-11-12,8.222373008728027
2009-11-13,8.295836448669434
2009-11-16,8.411686897277832
2009-11-17,8.366475105285645
2009-11-18,8.329748153686523
2009-11-19,8.22802734375
2009-11-20,8.264754295349121
2009-11-23,8.36929988861084
2009-11-24,8.38625431060791
2009-11-25,8.482322692871094
2009-11-27,8.338225364685059
2009-11-30,8.40886402130127
2009-12-01,8.56709098815918
2009-12-02,8.682940483093262
2009-12-03,8.71119499206543
2009-12-04,8.65750789642334
2009-12-07,8.73379898071289
2009-12-08,8.697066307067871
2009-12-09,8.728147506713867
2009-12-10,8.838345527648926
2009-12-11,8.990926742553711
2009-12-14,9.033309936523438
2009-12-15,8.976795196533203
2009-12-16,8.937240600585938
2009-12-17,8.886377334594727
2009-12-18,8.96329116821289
2009-12-21,8.989021301269531
2009-12-22,8.914685249328613
2009-12-23,8.934698104858398
2009-12-24,9.000458717346191
2009-12-28,9.006178855895996
2009-12-29,9.000458717346191
2009-12-30,8.997598648071289
2009-12-31,8.868939399719238
2010-01-04,8.886093139648438
2010-01-05,8.780305862426758
2010-01-06,8.831771850585938
2010-01-07,8.791744232177734
2010-01-08,8.783164024353027
2010-01-11,8.87466049194336
2010-01-12,8.83749008178711
2010-01-13,8.934698104858398
