Date,GE
2016-03-23,132.4376678466797
2016-03-24,132.60818481445312
2016-03-28,134.22793579101562
2016-03-29,134.18528747558594
2016-03-30,135.67723083496094
2016-03-31,135.50669860839844
2016-04-01,136.10348510742188
2016-04-04,133.1196746826172
2016-04-05,132.0540313720703
2016-04-06,131.71304321289062
2016-04-07,130.56214904785156
2016-04-08,131.24415588378906
2016-04-11,130.90316772460938
2016-04-12,131.32940673828125
2016-04-13,132.0540313720703
2016-04-14,132.2245635986328
2016-04-15,132.26715087890625
2016-04-18,132.3950653076172
2016-04-19,132.77865600585938
2016-04-20,132.77865600585938
2016-04-21,132.0540313720703
2016-04-22,131.11631774902344
2016-04-25,130.77525329589844
2016-04-26,131.71304321289062
2016-04-27,131.84091186523438
2016-04-28,131.71304321289062
2016-04-29,131.07359313964844
2016-05-02,131.67037963867188
2016-05-03,130.56214904785156
2016-05-04,128.1751251220703
2016-05-05,127.40788269042969
2016-05-06,128.38818359375
2016-05-09,127.32252502441406
2016-05-10,129.92274475097656
2016-05-11,129.3260040283203
2016-05-12,128.26034545898438
2016-05-13,126.34223175048828
2016-05-16,127.7061767578125
2016-05-17,126.64057922363281
2016-05-18,126.21428680419922
2016-05-19,125.14866638183594
2016-05-20,126.00123596191406
2016-05-23,125.7027816772461
2016-05-24,127.23734283447266
2016-05-25,128.26034545898438
2016-05-26,127.96197509765625
2016-05-27,128.38818359375
2016-05-31,128.85711669921875
2016-06-01,128.34559631347656
2016-06-02,128.08984375
2016-06-03,127.6209487915039
2016-06-06,128.38818359375
2016-06-07,128.4735107421875
2016-06-08,129.1981201171875
2016-06-09,128.89971923828125
2016-06-10,128.04722595214844
2016-06-13,127.15206909179688
2016-06-14,129.75225830078125
2016-06-15,130.39161682128906
2016-06-16,131.59420776367188
2016-06-17,131.42236328125
2016-06-20,132.41024780273438
2016-06-21,132.88262939453125
2016-06-22,132.19546508789062
2016-06-23,133.9563751220703
2016-06-24,128.0724334716797
2016-06-27,125.92499542236328
2016-06-28,128.58778381347656
2016-06-29,131.20765686035156
2016-06-30,135.2018585205078
2016-07-01,135.24481201171875
2016-07-05,135.07301330566406
2016-07-06,136.3185272216797
2016-07-07,136.66213989257812
2016-07-08,138.29420471191406
2016-07-11,138.33709716796875
2016-07-12,138.55184936523438
2016-07-13,138.98133850097656
2016-07-14,140.14097595214844
2016-07-15,141.21469116210938
2016-07-18,141.343505859375
2016-07-19,141.42938232421875
2016-07-20,140.78518676757812
2016-07-21,139.96914672851562
2016-07-22,137.69288635253906
2016-07-25,135.88902282714844
2016-07-26,135.15892028808594
2016-07-27,134.34288024902344
2016-07-28,134.21401977539062
2016-07-29,133.7416534423828
2016-08-01,133.78451538085938
2016-08-02,133.35504150390625
2016-08-03,133.6986846923828
2016-08-04,133.8704376220703
2016-08-05,134.34288024902344
2016-08-08,134.29995727539062
2016-08-09,134.42877197265625
2016-08-10,134.29995727539062
2016-08-11,134.38587951660156
2016-08-12,134.1710968017578
