Date,QQQ
2020-07-08,251.5279998779297
2020-07-09,253.64662170410156
2020-07-10,255.37844848632812
2020-07-13,250.1251220703125
2020-07-14,251.89564514160156
2020-07-15,252.40838623046875
2020-07-16,250.68629455566406
2020-07-17,250.97653198242188
2020-07-20,258.0970458984375
2020-07-21,255.4073944091797
2020-07-22,256.30718994140625
2020-07-23,249.6124267578125
2020-07-24,247.24215698242188
2020-07-27,251.65370178222656
2020-07-28,248.45144653320312
2020-07-29,251.31507873535156
2020-07-30,252.63084411621094
2020-07-31,257.13922119140625
2020-08-03,260.6123352050781
2020-08-04,261.5798034667969
2020-08-05,262.22802734375
2020-08-06,265.7010803222656
2020-08-07,262.6342468261719
2020-08-10,261.5119934082031
2020-08-11,256.5587463378906
2020-08-12,263.0116271972656
2020-08-13,263.6114501953125
2020-08-14,263.3018493652344
2020-08-17,266.3589782714844
2020-08-18,268.92279052734375
2020-08-19,267.11370849609375
2020-08-20,270.81890869140625
2020-08-21,272.6958312988281
2020-08-24,274.3985900878906
2020-08-25,276.5558776855469
2020-08-26,282.45745849609375
2020-08-27,281.5769958496094
2020-08-28,283.0089111328125
2020-08-31,285.2823791503906
2020-09-01,290.1582946777344
2020-09-02,292.9058532714844
2020-09-03,278.0554504394531
2020-09-04,274.3500671386719
2020-09-08,261.1638488769531
2020-09-09,268.835693359375
2020-09-10,263.47601318359375
2020-09-11,261.6474304199219
2020-09-14,266.2042236328125
2020-09-15,269.977294921875
2020-09-16,265.672119140625
2020-09-17,261.5218200683594
2020-09-18,258.18408203125
2020-09-21,258.8031921386719
2020-09-22,263.6114501953125
2020-09-23,255.562255859375
2020-09-24,256.7522888183594
2020-09-25,262.72137451171875
2020-09-28,268.17779541015625
2020-09-29,266.9684753417969
2020-09-30,268.7969970703125
2020-10-01,273.0634765625
2020-10-02,265.3818359375
2020-10-05,271.04144287109375
2020-10-06,266.2042236328125
2020-10-07,270.8092956542969
2020-10-08,272.2508239746094
2020-10-09,276.4109191894531
2020-10-12,284.9437561035156
2020-10-13,284.93402099609375
2020-10-14,282.5541076660156
2020-10-15,280.65789794921875
2020-10-16,279.11968994140625
2020-10-19,274.56298828125
2020-10-20,275.1531982421875
2020-10-21,274.94024658203125
2020-10-22,274.9306335449219
2020-10-23,275.472412109375
2020-10-26,271.34130859375
2020-10-27,273.4600830078125
2020-10-28,262.7987365722656
2020-10-29,267.3941955566406
2020-10-30,260.6123352050781
2020-11-02,261.19287109375
2020-11-03,265.7108154296875
2020-11-04,277.57171630859375
2020-11-05,284.8083801269531
2020-11-06,285.02105712890625
2020-11-09,279.1970520019531
2020-11-10,274.1954040527344
2020-11-11,280.3290710449219
2020-11-12,279.0133056640625
2020-11-13,281.4609680175781
2020-11-16,283.65704345703125
2020-11-17,282.75738525390625
2020-11-18,280.66766357421875
2020-11-19,282.86383056640625
2020-11-20,280.9288330078125
2020-11-23,280.9385681152344
2020-11-24,284.8857116699219
2020-11-25,286.6368103027344
2020-11-27,289.2779541015625
2020-11-30,289.86810302734375
2020-12-01,293.5830993652344
2020-12-02,293.9604187011719
2020-12-03,294.3763732910156
2020-12-04,295.57611083984375
2020-12-07,297.249755859375
2020-12-08,298.2558898925781
2020-12-09,291.50311279296875
2020-12-10,292.67376708984375
2020-12-11,292.02545166015625
2020-12-14,294.14422607421875
2020-12-15,297.2884216308594
2020-12-16,298.92340087890625
2020-12-17,300.8777160644531
2020-12-18,299.96826171875
2020-12-21,299.40716552734375
2020-12-22,300.2213134765625
2020-12-23,298.7092590332031
2020-12-24,300.0274353027344
2020-12-28,303.05133056640625
2020-12-29,303.3227233886719
2020-12-30,303.3324279785156
2020-12-31,304.07867431640625
2021-01-04,299.7850646972656
2021-01-05,302.2566223144531
2021-01-06,298.0696105957031
2021-01-07,305.280517578125
2021-01-08,309.205810546875
2021-01-11,304.7377624511719
2021-01-12,304.2531433105469
2021-01-13,306.3078918457031
2021-01-14,304.6698913574219
2021-01-15,302.2566223144531
2021-01-19,306.66644287109375
2021-01-20,313.79986572265625
2021-01-21,316.3100280761719
2021-01-22,315.3990478515625
2021-01-25,318.006103515625
2021-01-26,318.4714660644531
2021-01-27,309.593505859375
2021-01-28,311.42529296875
2021-01-29,304.8734436035156
2021-02-01,312.4913330078125
2021-02-02,317.5895080566406
2021-02-03,316.3294372558594
2021-02-04,320.0705871582031
2021-02-05,321.1561279296875
2021-02-08,323.3077392578125
2021-02-09,323.2398986816406
2021-02-10,322.5032653808594
2021-02-11,324.2769775390625
2021-02-12,326.0894470214844
2021-02-16,325.2074279785156
2021-02-17,323.64691162109375
2021-02-18,322.23199462890625
2021-02-19,320.82659912109375
2021-02-22,312.5108337402344
2021-02-23,311.5804443359375
2021-02-24,314.1487121582031
2021-02-25,303.19677734375
2021-02-26,304.4664306640625
2021-03-01,313.6253662109375
2021-03-02,308.5951843261719
2021-03-03,299.6397705078125
2021-03-04,294.73553466796875
2021-03-05,299.17449951171875
2021-03-08,290.7037048339844
2021-03-09,302.1693420410156
2021-03-10,301.30682373046875
2021-03-11,308.2463073730469
2021-03-12,305.7457580566406
2021-03-15,309.0119323730469
2021-03-16,310.70806884765625
2021-03-17,311.9874267578125
2021-03-18,302.43109130859375
2021-03-19,303.4971923828125
2021-03-22,309.188720703125
2021-03-23,307.83984375
2021-03-24,302.64801025390625
2021-03-25,302.1240234375
2021-03-26,306.65594482421875
2021-03-29,306.568603515625
2021-03-30,305.0255126953125
2021-03-31,309.6933288574219
2021-04-01,314.9725036621094
2021-04-05,321.2608337402344
2021-04-06,321.0376892089844
2021-04-07,321.81402587890625
2021-04-08,325.1717224121094
2021-04-09,327.1417236328125
2021-04-12,326.7147216796875
2021-04-13,330.5284729003906
2021-04-14,326.5593566894531
2021-04-15,331.5086364746094
2021-04-16,331.8968811035156
2021-04-19,328.8593444824219
2021-04-20,326.46240234375
2021-04-21,329.25726318359375
2021-04-22,325.28814697265625
2021-04-23,329.38336181640625
2021-04-26,331.5280456542969
2021-04-27,330.091796875
2021-04-28,328.975830078125
2021-04-29,330.15972900390625
2021-04-30,327.9956970214844
2021-05-03,326.24896240234375
2021-05-04,320.3778076171875
2021-05-05,319.3006286621094
2021-05-06,321.70733642578125
2021-05-07,324.3177795410156
2021-05-10,316.12725830078125
2021-05-11,315.6905517578125
2021-05-12,307.5196228027344
2021-05-13,309.8971862792969
2021-05-14,316.7387390136719
2021-05-17,314.81719970703125
2021-05-18,312.6920471191406
2021-05-19,313.0509948730469
2021-05-20,319.1065368652344
2021-05-21,317.34033203125
2021-05-24,322.6777038574219
2021-05-25,323.1242370605469
2021-05-26,324.24981689453125
2021-05-27,323.03680419921875
2021-05-28,324.0556945800781
2021-06-01,322.9784851074219
2021-06-02,323.60931396484375
2021-06-03,320.24188232421875
2021-06-04,325.6763610839844
2021-06-07,326.64678955078125
2021-06-08,326.80206298828125
2021-06-09,326.8797302246094
2021-06-10,330.2859191894531
2021-06-11,331.1495361328125
2021-06-14,334.3228759765625
2021-06-15,332.139404296875
2021-06-16,330.9263916015625
2021-06-17,335.1283264160156
2021-06-18,332.4985046386719
2021-06-21,334.5649719238281
2021-06-22,337.68365478515625
2021-06-23,337.8488464355469
2021-06-24,339.93768310546875
2021-06-25,339.5199279785156
2021-06-28,343.64898681640625
2021-06-29,344.892578125
2021-06-30,344.3484802246094
2021-07-01,344.48455810546875
2021-07-02,348.4387512207031
2021-07-06,349.94464111328125
2021-07-07,350.6830749511719
2021-07-08,348.56500244140625
2021-07-09,350.74139404296875
2021-07-12,352.1112365722656
2021-07-13,352.1112365722656
2021-07-14,352.7428283691406
2021-07-15,350.2652893066406
2021-07-16,347.4283447265625
2021-07-19,344.58172607421875
2021-07-20,348.58453369140625
2021-07-21,351.2757568359375
2021-07-22,353.59783935546875
2021-07-23,357.7268371582031
2021-07-26,358.00860595703125
2021-07-27,354.0640563964844
2021-07-28,355.4242248535156
2021-07-29,356.05584716796875
2021-07-30,354.2001037597656
2021-08-02,354.2292785644531
2021-08-03,356.3764343261719
2021-08-04,356.8913879394531
2021-08-05,359.15509033203125
2021-08-06,357.58111572265625
2021-08-09,358.2417907714844
2021-08-10,356.405517578125
2021-08-11,355.7934875488281
2021-08-12,357.0759582519531
2021-08-13,358.3291320800781
2021-08-16,358.48468017578125
2021-08-17,355.3271484375
2021-08-18,351.9073181152344
2021-08-19,353.60736083984375
2021-08-20,357.2702941894531
2021-08-23,362.6138000488281
2021-08-24,363.7213134765625
2021-08-25,364.1390686035156
2021-08-26,361.82684326171875
2021-08-27,365.3438720703125
2021-08-30,369.4438171386719
2021-08-31,369.1427001953125
2021-09-01,369.754638671875
2021-09-02,369.5798645019531
2021-09-03,370.7165222167969
2021-09-07,371.2412109375
2021-09-08,369.94903564453125
2021-09-09,368.6763000488281
2021-09-10,365.8782043457031
2021-09-13,365.6255798339844
2021-09-14,364.5860290527344
2021-09-15,367.29669189453125
2021-09-16,367.5492858886719
2021-09-17,363.1966857910156
2021-09-20,355.6918029785156
2021-09-21,356.1294860839844
2021-09-22,359.4560241699219
2021-09-23,362.7725830078125
2021-09-24,363.1130065917969
2021-09-27,360.21453857421875
2021-09-28,350.02142333984375
2021-09-29,349.4475402832031
2021-09-30,348.1637878417969
2021-10-01,350.3228759765625
2021-10-04,342.9698486328125
2021-10-05,347.5995788574219
2021-10-06,349.8269348144531
2021-10-07,353.03662109375
2021-10-08,351.2761535644531
2021-10-11,348.5819091796875
2021-10-12,347.36614990234375
2021-10-13,350.1478576660156
2021-10-14,356.5964660644531
2021-10-15,358.84326171875
2021-10-18,362.45172119140625
2021-10-19,365.1944885253906
2021-10-20,364.7179260253906
2021-10-21,366.9452819824219
2021-10-22,363.862060546875
2021-10-25,367.5871887207031
2021-10-26,368.7445983886719
2021-10-27,369.6005859375
2021-10-28,373.7049560546875
2021-10-29,375.54327392578125
2021-11-01,376.82720947265625
2021-11-02,378.40283203125
2021-11-03,382.4198913574219
2021-11-04,387.3219299316406
2021-11-05,387.6915283203125
2021-11-08,387.1662292480469
2021-11-09,384.5012512207031
2021-11-10,378.8502502441406
2021-11-11,379.9006652832031
2021-11-12,383.89825439453125
2021-11-15,383.8106689453125
2021-11-16,386.5438537597656
2021-11-17,386.748046875
2021-11-18,390.7552795410156
2021-11-19,392.9339599609375
2021-11-22,388.37237548828125
2021-11-23,386.6021728515625
2021-11-24,387.8470764160156
2021-11-26,380.4940490722656
2021-11-29,388.751708984375
2021-11-30,383.0423278808594
2021-12-01,376.52569580078125
2021-12-02,379.23931884765625
2021-12-03,372.64483642578125
2021-12-06,375.6308898925781
2021-12-07,386.94256591796875
2021-12-08,388.6738586425781
2021-12-09,382.954833984375
2021-12-10,387.11767578125
2021-12-13,381.5250244140625
2021-12-14,377.5761413574219
2021-12-15,386.1839599609375
2021-12-16,376.2533264160156
2021-12-17,374.3760986328125
2021-12-20,370.74456787109375
2021-12-21,379.0419921875
2021-12-22,383.65814208984375
2021-12-23,386.5505676269531
2021-12-27,392.9391784667969
2021-12-28,391.1180114746094
2021-12-29,391.05963134765625
2021-12-30,389.89093017578125
2021-12-31,387.456298828125
2022-01-03,391.1862487792969
2022-01-04,386.1123352050781
2022-01-05,374.25054931640625
2022-01-06,373.987548828125
2022-01-07,369.936279296875
2022-01-10,370.1797180175781
2022-01-11,375.7405700683594
2022-01-12,377.2305603027344
2022-01-13,367.7937316894531
2022-01-14,370.08233642578125
2022-01-18,360.86944580078125
2022-01-19,356.9058532714844
2022-01-20,352.2701416015625
2022-01-21,342.502197265625
2022-01-24,344.07012939453125
2022-01-25,336.0941162109375
2022-01-26,335.56817626953125
2022-01-27,332.18890380859375
2022-01-28,342.6092834472656
2022-01-31,353.5653991699219
2022-02-01,355.9708557128906
2022-02-02,358.8633117675781
2022-02-03,344.3135681152344
2022-02-04,348.6571350097656
2022-02-07,345.85235595703125
2022-02-08,349.7381591796875
2022-02-09,357.1492919921875
2022-02-10,349.0660705566406
2022-02-11,337.9931640625
2022-02-14,338.4118957519531
2022-02-15,346.82623291015625
2022-02-16,346.73858642578125
2022-02-17,336.4252624511719
2022-02-18,332.588134765625
2022-02-22,329.2477111816406
2022-02-23,320.8139953613281
2022-02-24,331.59478759765625
2022-02-25,336.73687744140625
2022-02-28,337.7398986816406
2022-03-01,332.5686340332031
2022-03-02,338.1490173339844
2022-03-03,333.3185729980469
2022-03-04,328.48809814453125
2022-03-07,316.3730773925781
2022-03-08,314.9025573730469
2022-03-09,326.23846435546875
2022-03-10,322.6156311035156
2022-03-11,315.92510986328125
2022-03-14,309.85784912109375
2022-03-15,319.5771484375
2022-03-16,331.42926025390625
2022-03-17,335.4415588378906
2022-03-18,342.30743408203125
2022-03-21,341.355712890625
2022-03-22,348.0643005371094
2022-03-23,343.0621337890625
2022-03-24,350.68731689453125
2022-03-25,350.39471435546875
2022-03-28,355.8161315917969
2022-03-29,361.9396667480469
2022-03-30,357.9417419433594
2022-03-31,353.5052795410156
2022-04-01,352.8324279785156
2022-04-04,360.0968322753906
2022-04-05,352.1011047363281
2022-04-06,344.4564208984375
2022-04-07,345.2755432128906
2022-04-08,340.44891357421875
2022-04-11,332.394775390625
2022-04-12,330.9906921386719
2022-04-13,337.7187194824219
2022-04-14,329.9960632324219
2022-04-18,330.2496032714844
2022-04-19,337.6309509277344
2022-04-20,332.706787109375
2022-04-21,325.8227233886719
2022-04-22,317.290771484375
2022-04-25,321.36663818359375
2022-04-26,309.23663330078125
2022-04-27,308.8661193847656
2022-04-28,319.8357238769531
2022-04-29,305.443603515625
2022-05-02,310.54327392578125
2022-05-03,310.8747863769531
2022-05-04,321.3861083984375
2022-05-05,305.1997985839844
2022-05-06,301.5433044433594
