Date,HON
2015-04-29,72.36210632324219
2015-04-30,71.77886962890625
2015-05-01,72.90263366699219
2015-05-04,72.95952606201172
2015-05-05,72.2198486328125
2015-05-06,71.82868194580078
2015-05-07,71.8428955078125
2015-05-08,72.63239288330078
2015-05-11,73.03778839111328
2015-05-12,72.76751708984375
2015-05-13,74.28248596191406
2015-05-14,75.70497131347656
2015-05-15,75.99656677246094
2015-05-18,75.9396743774414
2015-05-19,75.62376403808594
2015-05-20,75.92395782470703
2015-05-21,76.01687622070312
2015-05-22,75.702392578125
2015-05-26,74.93048858642578
2015-05-27,75.31645202636719
2015-05-28,75.53799438476562
2015-05-29,74.47309875488281
2015-06-01,74.37300109863281
2015-06-02,74.7303695678711
2015-06-03,75.03055572509766
2015-06-04,74.1300048828125
2015-06-05,74.14429473876953
2015-06-08,73.8012466430664
2015-06-09,74.0156478881836
2015-06-10,74.88045501708984
2015-06-11,74.97338104248047
2015-06-12,74.36589050292969
2015-06-15,73.92989349365234
2015-06-16,74.40159606933594
2015-06-17,74.47309875488281
2015-06-18,75.42364501953125
2015-06-19,75.287841796875
2015-06-22,75.30928802490234
2015-06-23,74.8733139038086
2015-06-24,74.40159606933594
2015-06-25,73.87272644042969
2015-06-26,74.00137329101562
2015-06-29,72.79348754882812
2015-06-30,72.87928009033203
2015-07-01,73.50108337402344
2015-07-02,73.26521301269531
2015-07-06,73.17230224609375
2015-07-07,73.50108337402344
2015-07-08,72.16456604003906
2015-07-09,72.31465911865234
2015-07-10,73.19373321533203
2015-07-13,74.1657485961914
2015-07-14,74.3873062133789
2015-07-15,74.21577453613281
2015-07-16,74.02281188964844
2015-07-17,75.43080139160156
2015-07-20,76.02399444580078
2015-07-21,75.33073425292969
2015-07-22,74.85901641845703
2015-07-23,74.55885314941406
2015-07-24,73.4510498046875
2015-07-27,72.64341735839844
2015-07-28,74.47309875488281
2015-07-29,75.43080139160156
2015-07-30,75.31645202636719
2015-07-31,75.08060455322266
2015-08-03,74.83042907714844
2015-08-04,74.77325439453125
2015-08-05,75.56661224365234
2015-08-06,75.6094970703125
2015-08-07,75.37358093261719
2015-08-10,76.68867492675781
2015-08-11,75.30928802490234
2015-08-12,75.43080139160156
2015-08-13,75.41648864746094
2015-08-14,75.81674194335938
2015-08-17,75.95967864990234
2015-08-18,76.28144836425781
2015-08-19,75.44111633300781
2015-08-20,73.71741485595703
2015-08-21,71.01692962646484
2015-08-24,68.43135070800781
2015-08-25,67.46177673339844
2015-08-26,70.2627944946289
2015-08-27,71.7423324584961
2015-08-28,71.83570098876953
2015-08-31,71.29704284667969
2015-09-01,68.9197769165039
2015-09-02,70.39208221435547
2015-09-03,70.79430389404297
2015-09-04,69.37225341796875
2015-09-08,71.68488311767578
2015-09-09,71.00257873535156
2015-09-10,71.4981460571289
2015-09-11,71.54841613769531
2015-09-14,71.2611312866211
2015-09-15,72.05119323730469
2015-09-16,72.51078796386719
2015-09-17,72.20198059082031
2015-09-18,70.41365814208984
2015-09-21,70.19815826416016
2015-09-22,68.97720336914062
2015-09-23,67.93579864501953
2015-09-24,67.23914337158203
2015-09-25,67.16732025146484
2015-09-28,65.7811508178711
2015-09-29,66.44910430908203
2015-09-30,68.00762176513672
2015-10-01,68.02198791503906
2015-10-02,69.33631896972656
2015-10-05,70.65782928466797
2015-10-06,70.53572845458984
2015-10-07,71.45504760742188
2015-10-08,72.58981323242188
2015-10-09,72.65446472167969
2015-10-12,72.89865112304688
2015-10-13,71.69205474853516
2015-10-14,70.57164001464844
2015-10-15,70.74403381347656
2015-10-16,69.68826293945312
2015-10-19,69.79597473144531
2015-10-20,70.58602905273438
2015-10-21,70.93792724609375
2015-10-22,73.67433166503906
2015-10-23,74.06934356689453
2015-10-26,73.8179931640625
2015-10-27,73.58096313476562
2015-10-28,74.3925552368164
2015-10-29,73.93289184570312
2015-10-30,74.17709350585938
2015-11-02,74.82347869873047
2015-11-03,74.44279479980469
2015-11-04,74.24171447753906
2015-11-05,74.40689849853516
2015-11-06,74.69419860839844
2015-11-09,73.76770782470703
2015-11-10,73.54505920410156
2015-11-11,74.1627197265625
2015-11-12,73.23622131347656
2015-11-13,72.59701538085938
2015-11-16,73.94725799560547
2015-11-17,73.89305877685547
2015-11-18,75.17170715332031
2015-11-19,75.87964630126953
2015-11-20,76.30582427978516
2015-11-23,75.55457305908203
2015-11-24,74.52876281738281
2015-11-25,74.8610610961914
2015-11-27,75.17170715332031
2015-11-30,75.09223937988281
2015-12-01,75.2366943359375
2015-12-02,74.47820281982422
2015-12-03,73.9725341796875
2015-12-04,75.52566528320312
2015-12-07,75.25838470458984
2015-12-08,74.16033935546875
2015-12-09,73.60413360595703
2015-12-10,73.51020050048828
2015-12-11,70.9601821899414
2015-12-14,71.50196838378906
2015-12-15,71.13355255126953
2015-12-16,75.1861572265625
2015-12-17,73.90752410888672
2015-12-18,73.5607681274414
2015-12-21,74.11698913574219
2015-12-22,75.2439193725586
2015-12-23,75.82183837890625
2015-12-24,75.59790802001953
2015-12-28,75.36676025390625
2015-12-29,76.09635162353516
2015-12-30,75.46065521240234
2015-12-31,74.81774139404297
2016-01-04,74.09532928466797
2016-01-05,74.70214080810547
2016-01-06,73.8569564819336
2016-01-07,71.68254852294922
2016-01-08,71.10465240478516
2016-01-11,71.09742736816406
2016-01-12,71.63922119140625
2016-01-13,70.1438980102539
2016-01-14,71.3285903930664
2016-01-15,70.25945281982422
2016-01-19,70.3100357055664
2016-01-20,69.52264404296875
2016-01-21,69.76824188232422
2016-01-22,70.66397857666016
2016-01-25,69.69599151611328
2016-01-26,71.16244506835938
2016-01-27,70.04273986816406
2016-01-28,70.7723617553711
2016-01-29,74.5504379272461
2016-02-01,74.31929779052734
2016-02-02,72.7155532836914
2016-02-03,73.79916381835938
2016-02-04,74.08088684082031
2016-02-05,73.77751159667969
2016-02-08,73.34403991699219
2016-02-09,74.20370483398438
2016-02-10,74.11698913574219
2016-02-11,73.35124969482422
2016-02-12,74.75272369384766
2016-02-16,75.81462097167969
