Date,PLD
2004-04-02,17.507673263549805
2004-04-05,16.9344425201416
2004-04-06,16.194005966186523
2004-04-07,16.595273971557617
2004-04-08,16.098459243774414
2004-04-12,15.334137916564941
2004-04-13,15.405804634094238
2004-04-14,15.3245849609375
2004-04-15,15.678092956542969
2004-04-16,15.577770233154297
2004-04-19,15.57299518585205
2004-04-20,14.79434871673584
2004-04-21,14.904213905334473
2004-04-22,15.095297813415527
2004-04-23,14.832565307617188
2004-04-26,14.88510513305664
2004-04-27,15.033190727233887
2004-04-28,14.89944076538086
2004-04-29,14.66537094116211
2004-04-30,14.474282264709473
2004-05-03,14.66537094116211
2004-05-04,14.880330085754395
2004-05-05,14.760904312133789
2004-05-06,14.808673858642578
2004-05-07,14.125568389892578
2004-05-10,13.996585845947266
2004-05-11,14.178114891052246
2004-05-12,14.135119438171387
2004-05-13,13.97270679473877
2004-05-14,14.154226303100586
2004-05-17,14.330975532531738
2004-05-18,14.655811309814453
2004-05-19,14.38352108001709
2004-05-20,14.71791934967041
2004-05-21,14.722687721252441
2004-05-24,14.880330085754395
2004-05-25,15.214723587036133
2004-05-26,15.458345413208008
2004-05-27,15.48701000213623
2004-05-28,15.787960052490234
2004-06-01,15.568224906921387
2004-06-02,15.854840278625488
2004-06-03,15.773628234863281
2004-06-04,15.807068824768066
2004-06-07,16.002920150756836
2004-06-08,16.088905334472656
2004-06-09,16.031583786010742
2004-06-10,16.050695419311523
2004-06-14,15.735419273376465
2004-06-15,16.155786514282227
2004-06-16,16.155786514282227
2004-06-17,16.36119842529297
2004-06-18,16.48063087463379
2004-06-21,16.767240524291992
2004-06-22,16.733808517456055
2004-06-23,17.03952980041504
2004-06-24,16.848451614379883
2004-06-25,17.149412155151367
2004-06-28,17.383472442626953
2004-06-29,16.66692352294922
2004-06-30,16.746721267700195
2004-07-01,16.79507827758789
2004-07-02,17.128753662109375
2004-07-06,16.853107452392578
2004-07-07,17.11908531188965
2004-07-08,16.80474853515625
2004-07-09,16.80474853515625
2004-07-12,16.9740047454834
2004-07-13,16.66934585571289
2004-07-14,16.896629333496094
2004-07-15,17.21095848083496
2004-07-16,17.32219123840332
2004-07-19,17.273834228515625
2004-07-20,17.452762603759766
2004-07-21,17.109416961669922
2004-07-22,16.853107452392578
2004-07-23,16.698362350463867
2004-07-26,16.533933639526367
2004-07-27,16.562952041625977
2004-07-28,16.698362350463867
2004-07-29,16.70803451538086
2004-07-30,16.99334716796875
2004-08-02,17.215797424316406
2004-08-03,17.273834228515625
2004-08-04,17.28350257873535
2004-08-05,16.790241241455078
2004-08-06,16.693527221679688
2004-08-09,16.877283096313477
2004-08-10,16.959495544433594
2004-08-11,16.90146827697754
2004-08-12,16.780569076538086
2004-08-13,16.67901611328125
2004-08-16,16.853107452392578
2004-08-17,17.080392837524414
2004-08-18,17.26416015625
2004-08-19,16.9740047454834
2004-08-20,17.53496742248535
2004-08-23,17.583330154418945
2004-08-24,17.8299617767334
2004-08-25,17.83479881286621
2004-08-26,17.892826080322266
2004-08-27,17.87348175048828
2004-08-30,17.921838760375977
2004-08-31,18.06208038330078
2004-09-01,18.03790855407715
2004-09-02,18.042749404907227
2004-09-03,18.182979583740234
2004-09-07,18.376420974731445
2004-09-08,18.16363525390625
2004-09-09,17.9315128326416
2004-09-10,17.844467163085938
2004-09-13,17.767093658447266
2004-09-14,17.45758819580078
2004-09-15,17.55915641784668
2004-09-16,17.99921989440918
2004-09-17,17.883148193359375
2004-09-20,17.805776596069336
2004-09-21,17.84930419921875
2004-09-22,17.60267448425293
2004-09-23,17.365711212158203
2004-09-24,17.5784969329834
2004-09-27,17.55915641784668
2004-09-28,17.738073348999023
2004-09-29,17.742916107177734
2004-09-30,17.902496337890625
2004-10-01,18.105520248413086
2004-10-04,18.18378257751465
2004-10-05,18.154441833496094
2004-10-06,18.22292709350586
2004-10-07,17.811988830566406
2004-10-08,18.061491012573242
2004-10-11,17.944076538085938
2004-10-12,18.076169967651367
2004-10-13,17.826669692993164
2004-10-14,17.924516677856445
2004-10-15,17.953866958618164
2004-10-18,18.105520248413086
2004-10-19,17.909832000732422
2004-10-20,17.8217830657959
2004-10-21,18.09573745727539
2004-10-22,17.973434448242188
2004-10-25,17.983219146728516
2004-10-26,18.257165908813477
2004-10-27,18.447967529296875
2004-10-28,18.384370803833008
2004-10-29,18.345226287841797
2004-11-01,18.71212387084961
2004-11-02,18.59471893310547
2004-11-03,18.800195693969727
2004-11-04,19.225805282592773
2004-11-05,18.447967529296875
2004-11-08,18.418601989746094
2004-11-09,18.467531204223633
2004-11-10,18.638750076293945
2004-11-11,18.888254165649414
2004-11-12,19.26494026184082
2004-11-15,19.661197662353516
2004-11-16,19.42148208618164
2004-11-17,19.005651473999023
2004-11-18,19.074146270751953
2004-11-19,18.89314079284668
2004-11-22,19.103492736816406
2004-11-23,19.33831024169922
2004-11-24,19.553565979003906
2004-11-26,19.426380157470703
2004-11-29,19.397022247314453
2004-11-30,19.543785095214844
2004-12-01,20.096590042114258
2004-12-02,19.8862247467041
2004-12-03,19.91069793701172
2004-12-06,19.83730697631836
2004-12-07,19.42148208618164
2004-12-08,19.553565979003906
2004-12-09,19.475296020507812
2004-12-10,19.822643280029297
2004-12-13,19.69053840637207
2004-12-14,19.641626358032227
2004-12-15,19.763933181762695
2004-12-16,19.44594383239746
2004-12-17,19.695444107055664
2004-12-20,19.763933181762695
2004-12-21,19.9987735748291
2004-12-22,20.24598503112793
2004-12-23,20.02349281311035
2004-12-27,19.949331283569336
2004-12-28,20.142160415649414
2004-12-29,20.260807037353516
2004-12-30,20.31024932861328
2004-12-31,19.969106674194336
2005-01-03,20.02349281311035
2005-01-04,20.013608932495117
2005-01-05,19.192880630493164
2005-01-06,19.370872497558594
