Date,D
2006-03-16,16.187597274780273
2006-03-17,16.05608367919922
2006-03-20,15.793051719665527
2006-03-21,15.727289199829102
2006-03-22,15.779905319213867
2006-03-23,15.57166576385498
2006-03-24,15.683457374572754
2006-03-27,15.475215911865234
2006-03-28,15.431381225585938
2006-03-29,15.420419692993164
2006-03-30,15.277933120727539
2006-03-31,15.131078720092773
2006-04-03,15.431381225585938
2006-04-04,15.718523979187012
2006-04-05,15.766746520996094
2006-04-06,15.659337997436523
2006-04-07,15.554130554199219
2006-04-10,15.782098770141602
2006-04-11,15.70536994934082
2006-04-12,15.672496795654297
2006-04-13,15.512482643127441
2006-04-17,15.595779418945312
2006-04-18,16.095539093017578
2006-04-19,16.104310989379883
2006-04-20,16.08677864074707
2006-04-21,16.284042358398438
2006-04-24,16.231447219848633
2006-04-25,16.259933471679688
2006-04-26,16.30816078186035
2006-04-27,16.47693634033203
2006-04-28,16.41118812561035
2006-05-01,16.292823791503906
2006-05-02,16.3804988861084
2006-05-03,16.32131004333496
2006-05-04,16.29939842224121
2006-05-05,16.6369571685791
2006-05-08,16.40898323059082
2006-05-09,16.27747344970703
2006-05-10,16.555858612060547
2006-05-11,16.468177795410156
2006-05-12,16.1262264251709
2006-05-15,16.0758113861084
2006-05-16,15.911409378051758
2006-05-17,15.744833946228027
2006-05-18,15.73167896270752
2006-05-19,16.145959854125977
2006-05-22,16.097736358642578
2006-05-23,15.869770050048828
2006-05-24,15.722909927368164
2006-05-25,15.810591697692871
2006-05-26,15.970596313476562
2006-05-30,15.836895942687988
2006-05-31,16.062625885009766
2006-06-01,16.215335845947266
2006-06-02,16.421146392822266
2006-06-05,16.332626342773438
2006-06-06,16.354753494262695
2006-06-07,16.122385025024414
2006-06-08,16.07811737060547
2006-06-09,16.111318588256836
2006-06-12,16.15557861328125
2006-06-13,16.102462768554688
2006-06-14,15.892216682434082
2006-06-15,16.24410629272461
2006-06-16,16.381311416625977
2006-06-19,16.14008903503418
2006-06-20,16.06705093383789
2006-06-21,16.075908660888672
2006-06-22,15.920991897583008
2006-06-23,16.08475685119629
2006-06-26,16.299428939819336
2006-06-27,16.186559677124023
2006-06-28,16.252958297729492
2006-06-29,16.655733108520508
2006-06-30,16.55172348022461
2006-07-03,16.737621307373047
2006-07-05,16.60926055908203
2006-07-06,16.684507369995117
2006-07-07,16.680084228515625
2006-07-10,16.70885467529297
2006-07-11,16.722126007080078
2006-07-12,16.629179000854492
2006-07-13,16.598194122314453
2006-07-14,16.733190536499023
2006-07-17,16.77081298828125
2006-07-18,16.602622985839844
2006-07-19,16.93016242980957
2006-07-20,17.091720581054688
2006-07-21,17.200153350830078
2006-07-24,17.14483070373535
2006-07-25,17.273191452026367
2006-07-26,17.408193588256836
2006-07-27,17.31302833557129
2006-07-28,17.394906997680664
2006-07-31,17.368356704711914
2006-08-01,17.399330139160156
2006-08-02,17.295318603515625
2006-08-03,17.3417911529541
2006-08-04,17.45244598388672
2006-08-07,17.182451248168945
2006-08-08,17.266555786132812
2006-08-09,17.461301803588867
2006-08-10,17.509990692138672
2006-08-11,17.54318618774414
2006-08-14,17.4945011138916
2006-08-15,17.633922576904297
2006-08-16,17.43031883239746
2006-08-17,17.31302833557129
2006-08-18,17.54318618774414
2006-08-21,17.5985164642334
2006-08-22,17.682607650756836
2006-08-23,17.512203216552734
2006-08-24,17.77334976196289
2006-08-25,17.899494171142578
2006-08-28,17.94818115234375
2006-08-29,17.996870040893555
2006-08-30,17.70000648498535
2006-08-31,17.831703186035156
2006-09-01,17.762516021728516
2006-09-05,17.744657516479492
2006-09-06,17.510284423828125
2006-09-07,17.44779396057129
2006-09-08,17.34511947631836
2006-09-11,17.15093231201172
2006-09-12,17.104063034057617
2006-09-13,17.179948806762695
2006-09-14,17.083967208862305
2006-09-15,17.222354888916016
2006-09-18,17.157623291015625
2006-09-19,17.215662002563477
2006-09-20,17.10183334350586
2006-09-21,17.200031280517578
2006-09-22,17.0304012298584
2006-09-25,17.235748291015625
2006-09-26,17.287086486816406
2006-09-27,17.48797035217285
2006-09-28,17.226816177368164
2006-09-29,17.07281494140625
2006-10-02,17.117448806762695
2006-10-03,17.130840301513672
2006-10-04,17.13753890991211
2006-10-05,17.110755920410156
2006-10-06,17.010318756103516
2006-10-09,17.043794631958008
2006-10-10,17.264760971069336
2006-10-11,17.316102981567383
2006-10-12,17.356281280517578
2006-10-13,17.376361846923828
2006-10-16,17.47234535217285
2006-10-17,17.48126983642578
2006-10-18,17.505826950073242
2006-10-19,17.76697540283203
2006-10-20,17.891963958740234
2006-10-23,18.05489730834961
2006-10-24,18.03481674194336
2006-10-25,18.188823699951172
2006-10-26,18.164270401000977
2006-10-27,17.999101638793945
2006-10-30,17.98571014404297
2006-10-31,18.077226638793945
2006-11-01,18.662010192871094
2006-11-02,18.077226638793945
2006-11-03,18.005794525146484
2006-11-06,17.802684783935547
2006-11-07,17.88304328918457
2006-11-08,18.021419525146484
2006-11-09,18.090614318847656
2006-11-10,18.12856101989746
2006-11-13,18.124095916748047
2006-11-14,17.96339225769043
2006-11-15,17.934377670288086
2006-11-16,17.945531845092773
2006-11-17,18.05267333984375
2006-11-20,18.05714225769043
2006-11-21,18.05267333984375
2006-11-22,18.090614318847656
2006-11-24,18.07945442199707
2006-11-27,18.01696014404297
2006-11-28,18.05489730834961
2006-11-29,18.178720474243164
2006-11-30,18.176471710205078
2006-12-01,18.207990646362305
2006-12-04,18.24176025390625
2006-12-05,18.277769088745117
2006-12-06,18.268768310546875
2006-12-07,18.264265060424805
2006-12-08,18.264265060424805
2006-12-11,18.275522232055664
2006-12-12,18.370075225830078
2006-12-13,18.604204177856445
2006-12-14,18.635723114013672
2006-12-15,18.662742614746094
2006-12-18,18.552431106567383
2006-12-19,18.757291793823242
2006-12-20,18.556926727294922
2006-12-21,18.50965690612793
2006-12-22,18.54117202758789
2006-12-26,18.683006286621094
2006-12-27,18.901363372802734
2006-12-28,18.914873123168945
2006-12-29,18.874345779418945
2007-01-03,18.831575393676758
2007-01-04,18.7843017578125
2007-01-05,18.5141544342041
2007-01-08,18.430856704711914
2007-01-09,18.399341583251953
2007-01-10,18.347564697265625
2007-01-11,18.20574188232422
2007-01-12,18.0098819732666
2007-01-16,18.021137237548828
2007-01-17,18.03238296508789
2007-01-18,18.084169387817383
2007-01-19,18.180971145629883
2007-01-22,18.126943588256836
2007-01-23,18.201229095458984
2007-01-24,18.469127655029297
2007-01-25,18.4331111907959
2007-01-26,18.47588539123535
2007-01-29,18.44211769104004
2007-01-30,18.55017852783203
2007-01-31,18.676240921020508
2007-02-01,18.953149795532227
2007-02-02,19.48218536376953
2007-02-05,19.477685928344727
2007-02-06,19.61725616455078
2007-02-07,19.583494186401367
2007-02-08,19.693801879882812
2007-02-09,19.689298629760742
2007-02-12,19.70955467224121
2007-02-13,19.545230865478516
2007-02-14,19.54296875
2007-02-15,19.540714263916016
2007-02-16,19.48668670654297
2007-02-20,19.42815399169922
2007-02-21,19.38275718688965
2007-02-22,19.373680114746094
2007-02-23,19.448596954345703
2007-02-26,19.836742401123047
2007-02-27,19.33282470703125
2007-02-28,19.414535522460938
2007-03-01,19.42815399169922
2007-03-02,19.294231414794922
2007-03-05,19.026384353637695
2007-03-06,19.221599578857422
2007-03-07,19.260183334350586
2007-03-08,19.178464889526367
2007-03-09,19.20116424560547
2007-03-12,19.459932327270508
2007-03-13,19.23520851135254
2007-03-14,19.22613525390625
2007-03-15,19.389568328857422
2007-03-16,19.287424087524414
2007-03-19,19.568889617919922
2007-03-20,19.895753860473633
2007-03-21,20.125030517578125
2007-03-22,20.111400604248047
2007-03-23,20.1817626953125
2007-03-26,20.2771053314209
2007-03-27,20.22943687438965
2007-03-28,20.104589462280273
2007-03-29,20.231698989868164
2007-03-30,20.14998435974121
2007-04-02,20.429187774658203
2007-04-03,20.424646377563477
2007-04-04,20.33157730102539
2007-04-05,20.460966110229492
2007-04-09,20.474578857421875
2007-04-10,20.524524688720703
2007-04-11,20.39967918395996
2007-04-12,20.32476806640625
2007-04-13,20.23397445678711
2007-04-16,20.315683364868164
2007-04-17,20.258949279785156
2007-04-18,20.143177032470703
2007-04-19,20.220355987548828
2007-04-20,20.6243953704834
2007-04-23,20.7991943359375
2007-04-24,20.7764835357666
2007-04-25,20.97850227355957
2007-04-26,20.958072662353516
2007-04-27,20.78102684020996
2007-04-30,20.701566696166992
2007-05-01,20.937652587890625
2007-05-02,20.889982223510742
2007-05-03,20.687957763671875
2007-05-04,20.61531639099121
2007-05-07,20.5290584564209
2007-05-08,20.36109161376953
2007-05-09,20.472318649291992
2007-05-10,20.236248016357422
2007-05-11,20.54949378967285
2007-05-14,20.535865783691406
2007-05-15,20.456424713134766
2007-05-16,20.594894409179688
2007-05-17,20.501829147338867
2007-05-18,20.669797897338867
2007-05-21,20.662982940673828
2007-05-22,20.490476608276367
2007-05-23,20.245323181152344
2007-05-24,19.718700408935547
2007-05-25,19.65060043334961
2007-05-29,19.91391372680664
2007-05-30,20.05350685119629
2007-05-31,20.273202896118164
2007-06-01,20.055801391601562
2007-06-04,20.108436584472656
2007-06-05,19.76059341430664
2007-06-06,19.305198669433594
2007-06-07,18.7010498046875
2007-06-08,18.872676849365234
2007-06-11,19.110685348510742
2007-06-12,18.767419815063477
2007-06-13,19.378427505493164
2007-06-14,19.4058837890625
2007-06-15,19.5958251953125
2007-06-18,19.357824325561523
2007-06-19,19.22281265258789
2007-06-20,18.785720825195312
2007-06-21,18.778854370117188
2007-06-22,18.433300018310547
2007-06-25,18.627819061279297
2007-06-26,18.57289695739746
2007-06-27,19.119831085205078
2007-06-28,19.687358856201172
2007-06-29,19.751440048217773
2007-07-02,19.872732162475586
2007-07-03,19.838394165039062
2007-07-05,19.824665069580078
2007-07-06,19.72397804260254
2007-07-09,19.810928344726562
2007-07-10,19.7857608795166
2007-07-11,19.982574462890625
2007-07-12,20.250316619873047
2007-07-13,20.27549171447754
2007-07-16,20.222854614257812
2007-07-17,20.161069869995117
2007-07-18,20.076393127441406
2007-07-19,20.19310188293457
2007-07-20,19.952816009521484
2007-07-23,19.927650451660156
2007-07-24,19.44707679748535
2007-07-25,19.616426467895508
2007-07-26,19.14728546142578
2007-07-27,18.808612823486328
2007-07-30,19.199922561645508
2007-07-31,19.273155212402344
2007-08-01,19.465383529663086
2007-08-02,19.360116958618164
2007-08-03,19.22281265258789
2007-08-06,19.90019416809082
2007-08-07,20.42424201965332
2007-08-08,20.847599029541016
2007-08-09,20.790382385253906
2007-08-10,20.65308952331543
2007-08-13,20.440256118774414
2007-08-14,20.110727310180664
2007-08-15,19.753725051879883
2007-08-16,19.586668014526367
2007-08-17,19.99401092529297
2007-08-20,19.93451690673828
2007-08-21,19.91849136352539
2007-08-22,20.273202896118164
2007-08-23,20.24573516845703
2007-08-24,20.344141006469727
2007-08-27,19.845264434814453
2007-08-28,19.792638778686523
2007-08-29,19.963376998901367
2007-08-30,19.6588077545166
2007-08-31,19.654186248779297
2007-09-04,19.85492706298828
2007-09-05,19.601118087768555
2007-09-06,19.77878761291504
2007-09-07,19.49267578125
2007-09-10,19.663421630859375
2007-09-11,19.751094818115234
2007-09-12,19.829553604125977
2007-09-13,19.732646942138672
2007-09-14,19.77878761291504
2007-09-17,19.633424758911133
2007-09-18,19.7741756439209
2007-09-19,20.009521484375
2007-09-20,19.827241897583008
2007-09-21,19.88030433654785
2007-09-24,19.92184066772461
2007-09-25,20.03028678894043
2007-09-26,20.03951072692871
2007-09-27,19.78571319580078
2007-09-28,19.451135635375977
2007-10-01,19.663421630859375
2007-10-02,19.695722579956055
2007-10-03,19.732646942138672
2007-10-04,19.926454544067383
2007-10-05,20.090290069580078
2007-10-08,20.0810546875
2007-10-09,20.43177032470703
2007-10-10,20.16642951965332
2007-10-11,20.1756591796875
2007-10-12,20.201038360595703
2007-10-15,20.117969512939453
2007-10-16,20.115657806396484
2007-10-17,20.0810546875
2007-10-18,20.076438903808594
2007-10-19,19.84108543395996
2007-10-22,19.894145965576172
2007-10-23,19.813383102416992
2007-10-24,19.9610595703125
2007-10-25,20.237951278686523
2007-10-26,20.45253562927246
2007-10-29,20.79633903503418
2007-10-30,20.80325698852539
2007-10-31,21.1424560546875
2007-11-01,20.787109375
2007-11-02,20.92555046081543
2007-11-05,21.181676864624023
2007-11-06,21.18859100341797
2007-11-07,20.789417266845703
2007-11-08,21.241662979125977
2007-11-09,21.260116577148438
2007-11-12,20.870182037353516
2007-11-13,20.990161895751953
2007-11-14,20.89325523376465
2007-11-15,20.923240661621094
2007-11-16,21.06629753112793
2007-11-19,21.003990173339844
2007-11-20,21.3985538482666
2007-11-21,21.329343795776367
2007-11-23,21.093992233276367
2007-11-26,21.177043914794922
2007-11-27,21.477014541625977
2007-11-28,21.777320861816406
2007-11-29,21.7448787689209
2007-11-30,21.888547897338867
2007-12-03,21.962696075439453
2007-12-04,22.245399475097656
2007-12-05,22.70421028137207
2007-12-06,22.681039810180664
2007-12-07,22.602264404296875
2007-12-10,22.523475646972656
2007-12-11,22.120277404785156
2007-12-12,22.1619815826416
2007-12-13,22.495664596557617
2007-12-14,22.1619815826416
2007-12-17,21.874652862548828
2007-12-18,22.0275821685791
2007-12-19,21.939529418945312
2007-12-20,22.060022354125977
2007-12-21,22.569808959960938
2007-12-24,22.430789947509766
2007-12-26,22.36590003967285
2007-12-27,21.962696075439453
2007-12-28,22.060022354125977
2007-12-31,21.990510940551758
2008-01-02,21.559499740600586
2008-01-03,21.517799377441406
2008-01-04,21.522436141967773
2008-01-07,22.111011505126953
2008-01-08,21.95343017578125
2008-01-09,22.296382904052734
2008-01-10,22.124908447265625
2008-01-11,21.916364669799805
2008-01-14,22.041484832763672
2008-01-15,21.777320861816406
2008-01-16,21.652193069458008
2008-01-17,20.845788955688477
2008-01-18,20.502845764160156
2008-01-22,19.626937866210938
2008-01-23,20.132095336914062
2008-01-24,19.54351234436035
2008-01-25,19.015182495117188
2008-01-28,19.51108169555664
2008-01-29,19.626937866210938
2008-01-30,19.821577072143555
2008-01-31,19.928176879882812
2008-02-01,20.192344665527344
2008-02-04,20.484310150146484
2008-02-05,19.798412322998047
2008-02-06,19.687177658081055
2008-02-07,19.654735565185547
2008-02-08,19.515703201293945
2008-02-11,19.441556930541992
2008-02-12,19.69182014465332
2008-02-13,19.93744468688965
2008-02-14,19.742795944213867
2008-02-15,19.77523422241211
2008-02-19,19.742795944213867
2008-02-20,19.59912872314453
2008-02-21,19.33032989501953
2008-02-22,19.58987045288086
2008-02-25,19.747438430786133
2008-02-26,19.812318801879883
2008-02-27,19.60883331298828
2008-02-28,19.407699584960938
2008-02-29,18.682659149169922
2008-03-03,18.813629150390625
2008-03-04,18.832347869873047
2008-03-05,18.986709594726562
2008-03-06,18.425378799438477
2008-03-07,18.28972816467285
2008-03-10,18.26634407043457
2008-03-11,18.827667236328125
2008-03-12,18.757497787475586
2008-03-13,18.556358337402344
2008-03-14,18.509584426879883
2008-03-17,18.808950424194336
2008-03-18,19.286075592041016
2008-03-19,18.771522521972656
2008-03-20,19.061542510986328
2008-03-24,19.033477783203125
2008-03-25,18.944602966308594
2008-03-26,19.014768600463867
2008-03-27,19.08026123046875
2008-03-28,18.944602966308594
2008-03-31,19.10364532470703
2008-04-01,19.875469207763672
2008-04-02,19.99708366394043
2008-04-03,19.79593849182129
2008-04-04,20.212251663208008
2008-04-07,20.301130294799805
2008-04-08,20.347904205322266
2008-04-09,20.347904205322266
2008-04-10,20.287099838256836
2008-04-11,20.090633392333984
2008-04-14,20.1280517578125
2008-04-15,20.315160751342773
2008-04-16,20.68470001220703
2008-04-17,20.506954193115234
2008-04-18,20.67066764831543
2008-04-21,20.488235473632812
2008-04-22,20.310489654541016
2008-04-23,20.390005111694336
2008-04-24,20.29644775390625
2008-04-25,20.366619110107422
2008-04-28,20.310489654541016
2008-04-29,20.31984519958496
2008-04-30,20.29644775390625
2008-05-01,20.69405174255371
2008-05-02,21.325542449951172
2008-05-05,20.960691452026367
2008-05-06,20.956005096435547
2008-05-07,20.825027465820312
2008-05-08,21.054237365722656
2008-05-09,21.044889450073242
2008-05-12,21.18988800048828
2008-05-13,21.016820907592773
2008-05-14,21.372323989868164
2008-05-15,21.3582820892334
2008-05-16,21.503297805786133
2008-05-19,21.573461532592773
2008-05-20,21.69039535522461
2008-05-21,21.74654197692871
2008-05-22,21.85879898071289
2008-05-23,21.255374908447266
2008-05-27,21.283447265625
2008-05-28,21.526445388793945
2008-05-29,21.649145126342773
2008-05-30,21.847320556640625
2008-06-02,21.644426345825195
2008-06-03,21.936981201171875
2008-06-04,22.15875244140625
2008-06-05,22.356943130493164
2008-06-06,21.668010711669922
2008-06-09,22.083261489868164
2008-06-10,22.201217651367188
2008-06-11,21.82844352722168
2008-06-12,21.616111755371094
2008-06-13,21.767107009887695
2008-06-16,21.936981201171875
2008-06-17,21.9605712890625
2008-06-18,21.99359893798828
2008-06-19,22.42300033569336
2008-06-20,22.215383529663086
2008-06-23,22.418270111083984
2008-06-24,22.451313018798828
2008-06-25,22.573991775512695
2008-06-26,22.154029846191406
2008-06-27,21.800132751464844
2008-06-30,22.408845901489258
2008-07-01,22.498497009277344
2008-07-02,22.408845901489258
2008-07-03,22.16819190979004
2008-07-07,22.106849670410156
2008-07-08,21.98415756225586
2008-07-09,22.14931297302246
2008-07-10,22.238967895507812
2008-07-11,22.11627960205078
2008-07-14,21.701038360595703
2008-07-15,21.573638916015625
2008-07-16,21.0168399810791
2008-07-17,20.861129760742188
2008-07-18,20.983808517456055
2008-07-21,21.13479995727539
2008-07-22,21.035717010498047
2008-07-23,20.60631561279297
2008-07-24,20.658227920532227
2008-07-25,20.436450958251953
2008-07-28,20.634626388549805
2008-07-29,20.488361358642578
2008-07-30,20.969650268554688
2008-07-31,20.846965789794922
2008-08-01,20.096704483032227
2008-08-04,19.974023818969727
2008-08-05,20.044790267944336
2008-08-06,19.898523330688477
2008-08-07,19.78998565673828
2008-08-08,20.181638717651367
2008-08-11,20.42228889465332
2008-08-12,20.143888473510742
2008-08-13,20.285451889038086
2008-08-14,19.959861755371094
2008-08-15,20.077836990356445
2008-08-18,20.04952049255371
2008-08-19,20.17692756652832
2008-08-20,20.342071533203125
2008-08-21,20.573287963867188
2008-08-22,20.5638484954834
2008-08-25,20.42228889465332
2008-08-26,20.79506492614746
2008-08-27,20.868858337402344
2008-08-28,21.125978469848633
2008-08-29,20.72602653503418
2008-09-02,20.521289825439453
2008-09-03,20.211803436279297
2008-09-04,19.807086944580078
2008-09-05,19.492839813232422
2008-09-08,20.273698806762695
2008-09-09,19.70709800720215
2008-09-10,20.140382766723633
2008-09-11,20.059438705444336
2008-09-12,20.526042938232422
2008-09-15,19.86422348022461
2008-09-16,20.359407424926758
2008-09-17,19.51664924621582
2008-09-18,19.86899185180664
2008-09-19,21.030750274658203
2008-09-22,20.711742401123047
2008-09-23,20.340360641479492
2008-09-24,20.1546630859375
2008-09-25,20.830772399902344
2008-09-26,20.66412925720215
2008-09-29,19.992778778076172
2008-09-30,20.36892318725586
2008-10-01,20.778396606445312
2008-10-02,20.040390014648438
2008-10-03,19.940406799316406
2008-10-06,19.083364486694336
2008-10-07,18.245376586914062
2008-10-08,17.878761291503906
2008-10-09,16.68842887878418
2008-10-10,16.031362533569336
2008-10-13,17.71686363220215
2008-10-14,17.66925621032715
2008-10-15,16.336082458496094
2008-10-16,17.174070358276367
2008-10-17,17.1169490814209
2008-10-20,18.0739688873291
2008-10-21,17.15503692626953
2008-10-22,16.121826171875
2008-10-23,16.997913360595703
2008-10-24,16.73127555847168
2008-10-27,16.178964614868164
2008-10-28,17.674022674560547
2008-10-29,16.764612197875977
2008-10-30,17.269302368164062
2008-10-31,17.274065017700195
2008-11-03,17.359766006469727
2008-11-04,17.45975685119629
2008-11-05,16.774127960205078
2008-11-06,16.331335067749023
2008-11-07,17.059804916381836
2008-11-10,16.75507926940918
2008-11-11,16.67414093017578
2008-11-12,16.340845108032227
2008-11-13,17.27882194519043
2008-11-14,17.326444625854492
2008-11-17,17.1312255859375
2008-11-18,17.178842544555664
2008-11-19,16.64081573486328
2008-11-20,15.98851490020752
2008-11-21,17.58355140686035
2008-11-24,17.735919952392578
2008-11-25,17.664491653442383
2008-11-26,17.4936466217041
2008-11-28,17.719839096069336
2008-12-01,16.766956329345703
2008-12-02,17.12789535522461
2008-12-03,17.3348388671875
2008-12-04,16.68514060974121
2008-12-05,16.95463752746582
2008-12-08,17.09902572631836
2008-12-09,16.839136123657227
2008-12-10,16.680330276489258
2008-12-11,16.637014389038086
2008-12-12,16.651451110839844
2008-12-15,16.545578002929688
2008-12-16,16.680330276489258
2008-12-17,16.52632713317871
2008-12-18,16.73807716369629
2008-12-19,16.834327697753906
2008-12-22,16.694759368896484
2008-12-23,16.560014724731445
2008-12-24,16.689960479736328
2008-12-26,16.795827865600586
2008-12-29,16.76214027404785
2008-12-30,16.95463752746582
2008-12-31,17.24821662902832
2009-01-02,17.585084915161133
2009-01-05,17.517715454101562
2009-01-06,17.43108558654785
2009-01-07,17.171207427978516
2009-01-08,17.070152282714844
2009-01-09,16.896892547607422
2009-01-12,16.91132926940918
2009-01-13,16.54076385498047
2009-01-14,16.304950714111328
2009-01-15,16.329010009765625
2009-01-16,16.651451110839844
2009-01-20,16.550382614135742
2009-01-21,16.791015625
2009-01-22,16.81026268005371
2009-01-23,16.84395980834961
2009-01-26,17.204898834228516
2009-01-27,17.070152282714844
2009-01-28,17.176021575927734
2009-01-29,17.426267623901367
2009-01-30,16.930583953857422
2009-02-02,17.45033836364746
2009-02-03,17.599523544311523
2009-02-04,17.594717025756836
2009-02-05,17.70058250427246
2009-02-06,17.772775650024414
2009-02-09,17.41664695739746
2009-02-10,17.084579467773438
2009-02-11,16.901704788208008
2009-02-12,16.81026268005371
2009-02-13,16.62257957458496
2009-02-17,16.17982292175293
2009-02-18,15.674504280090332
2009-02-19,15.660063743591309
2009-02-20,15.250996589660645
2009-02-23,14.827498435974121
2009-02-24,15.231745719909668
2009-02-25,15.016044616699219
2009-02-26,14.679317474365234
2009-02-27,14.728117942810059
2009-03-02,13.996111869812012
2009-03-03,13.54714298248291
2009-03-04,13.859461784362793
2009-03-05,13.61058235168457
2009-03-06,13.722826957702637
2009-03-09,13.317774772644043
2009-03-10,13.669142723083496
2009-03-11,13.737460136413574
2009-03-12,13.996111869812012
2009-03-13,14.410916328430176
2009-03-16,14.742759704589844
2009-03-17,14.903810501098633
2009-03-18,15.162452697753906
2009-03-19,15.2258882522583
2009-03-20,15.123412132263184
2009-03-23,15.796858787536621
2009-03-24,15.294212341308594
2009-03-25,15.318617820739746
2009-03-26,15.396695137023926
2009-03-27,15.162452697753906
2009-03-30,14.889168739318848
2009-03-31,15.123412132263184
2009-04-01,15.016044616699219
2009-04-02,15.02580738067627
2009-04-03,14.85500431060791
2009-04-06,14.742759704589844
2009-04-07,14.859883308410645
2009-04-08,14.903810501098633
2009-04-09,14.87452507019043
2009-04-13,14.718367576599121
2009-04-14,14.625638008117676
2009-04-15,14.820839881896973
2009-04-16,14.669563293457031
2009-04-17,14.610997200012207
2009-04-20,14.435317039489746
2009-04-21,14.337714195251465
2009-04-22,14.157151222229004
2009-04-23,14.288914680480957
2009-04-24,14.293797492980957
2009-04-27,14.430436134338379
2009-04-28,14.591475486755371
2009-04-29,14.449956893920898
2009-04-30,14.718367576599121
2009-05-01,15.17220687866211
2009-05-04,15.425979614257812
2009-05-05,15.450372695922852
2009-05-06,15.382054328918457
2009-05-07,15.55285930633545
2009-05-08,15.55285930633545
2009-05-11,15.508938789367676
2009-05-12,15.61142349243164
2009-05-13,15.274691581726074
2009-05-14,15.147810935974121
2009-05-15,14.89404296875
2009-05-18,14.884285926818848
2009-05-19,15.328374862670898
2009-05-20,15.191731452941895
2009-05-21,14.991645812988281
2009-05-22,15.035568237304688
2009-05-26,15.396695137023926
2009-05-27,15.0097017288208
2009-05-28,15.430338859558105
2009-05-29,15.732220649719238
2009-06-01,16.281536102294922
2009-06-02,16.13802719116211
2009-06-03,15.811403274536133
2009-06-04,15.870794296264648
2009-06-05,15.84604549407959
2009-06-08,15.717376708984375
2009-06-09,15.77181339263916
2009-06-10,15.954919815063477
2009-06-11,16.306285858154297
2009-06-12,16.524028778076172
2009-06-15,16.152873992919922
2009-06-16,16.098426818847656
2009-06-17,16.02914047241211
2009-06-18,16.499286651611328
2009-06-19,16.19246482849121
2009-06-22,16.335975646972656
2009-06-23,16.108327865600586
2009-06-24,16.22710418701172
2009-06-25,16.50423240661621
2009-06-26,16.524028778076172
2009-06-29,16.761564254760742
2009-06-30,16.538875579833984
2009-07-01,16.939729690551758
2009-07-02,16.42505645751953
2009-07-06,16.573516845703125
2009-07-07,16.197412490844727
2009-07-08,16.133071899414062
2009-07-09,16.23699951171875
2009-07-10,16.0588436126709
2009-07-13,16.340919494628906
2009-07-14,16.380516052246094
2009-07-15,16.420103073120117
2009-07-16,16.41515350341797
2009-07-17,16.26669692993164
2009-07-20,16.256793975830078
2009-07-21,16.345869064331055
2009-07-22,16.390413284301758
2009-07-23,16.77641487121582
2009-07-24,17.117883682250977
2009-07-27,17.2218074798584
2009-07-28,16.895183563232422
2009-07-29,16.895183563232422
2009-07-30,17.093151092529297
2009-07-31,16.726932525634766
2009-08-03,16.78136444091797
2009-08-04,16.712081909179688
2009-08-05,16.662593841552734
2009-08-06,16.741783142089844
2009-08-07,16.62795639038086
2009-08-10,16.62795639038086
2009-08-11,16.573516845703125
2009-08-12,16.66754150390625
2009-08-13,16.637853622436523
2009-08-14,16.6081600189209
2009-08-17,16.39535903930664
2009-08-18,16.42505645751953
2009-08-19,16.543821334838867
2009-08-20,16.662593841552734
2009-08-21,16.934782028198242
2009-08-24,17.04366111755371
2009-08-25,16.979320526123047
2009-08-26,16.787830352783203
2009-08-27,16.76778221130371
2009-08-28,16.652481079101562
2009-08-31,16.582305908203125
2009-09-01,16.547216415405273
2009-09-02,16.4118709564209
2009-09-03,16.4118709564209
2009-09-04,16.542207717895508
2009-09-08,16.55222511291504
2009-09-09,16.582305908203125
2009-09-10,16.45197296142578
2009-09-11,16.436931610107422
2009-09-14,16.637451171875
2009-09-15,16.772790908813477
2009-09-16,17.108646392822266
2009-09-17,17.053504943847656
2009-09-18,17.208908081054688
2009-09-21,17.138721466064453
2009-09-22,17.083593368530273
2009-09-23,17.068544387817383
2009-09-24,17.16880226135254
2009-09-25,17.138721466064453
2009-09-28,17.34425163269043
2009-09-29,17.409420013427734
2009-09-30,17.29412078857422
2009-10-01,16.943225860595703
2009-10-02,16.787830352783203
2009-10-05,16.893098831176758
2009-10-06,16.973304748535156
2009-10-07,17.088598251342773
2009-10-08,17.15877914428711
2009-10-09,17.394380569458008
2009-10-12,17.474580764770508
2009-10-13,17.304149627685547
2009-10-14,17.40440559387207
2009-10-15,17.213918685913086
2009-10-16,17.304149627685547
2009-10-19,17.599899291992188
2009-10-20,17.529727935791016
2009-10-21,17.579851150512695
2009-10-22,17.790382385253906
2009-10-23,17.62997817993164
2009-10-26,17.44951820373535
2009-10-27,17.39938735961914
2009-10-28,17.349258422851562
2009-10-29,17.359285354614258
2009-10-30,17.088598251342773
2009-11-02,17.34425163269043
2009-11-03,17.409420013427734
2009-11-04,17.59488868713379
2009-11-05,17.950796127319336
2009-11-06,18.0310001373291
2009-11-09,18.351823806762695
2009-11-10,18.432025909423828
2009-11-11,18.376890182495117
2009-11-12,18.176376342773438
2009-11-13,18.176376342773438
2009-11-16,18.597442626953125
2009-11-17,18.672636032104492
2009-11-18,18.567373275756836
2009-11-19,18.452070236206055
2009-11-20,18.231521606445312
2009-11-23,18.42701530456543
2009-11-24,18.532285690307617
2009-11-25,18.6580867767334
