Date,PPL
2006-05-08,11.766681671142578
2006-05-09,11.73564624786377
2006-05-10,11.700725555419922
2006-05-11,11.62313461303711
2006-05-12,11.413639068603516
2006-05-15,11.452437400817871
2006-05-16,11.495113372802734
2006-05-17,11.332174301147461
2006-05-18,11.390362739562988
2006-05-19,11.530029296875
2006-05-22,11.498991966247559
2006-05-23,11.343807220458984
2006-05-24,11.436914443969727
2006-05-25,11.572704315185547
2006-05-26,11.704607963562012
2006-05-30,11.479593276977539
2006-05-31,11.549429893493652
2006-06-01,11.828752517700195
2006-06-02,11.898584365844727
2006-06-05,11.770562171936035
2006-06-06,11.79383659362793
2006-06-07,11.881927490234375
2006-06-08,11.936737060546875
2006-06-09,12.179461479187012
2006-06-12,12.343891143798828
2006-06-13,12.273419380187988
2006-06-14,12.273419380187988
2006-06-15,12.433928489685059
2006-06-16,12.488746643066406
2006-06-19,12.332147598266602
2006-06-20,12.320395469665527
2006-06-21,12.277334213256836
2006-06-22,12.206865310668945
2006-06-23,12.257762908935547
2006-06-26,12.371294021606445
2006-06-27,12.336061477661133
2006-06-28,12.312568664550781
2006-06-29,12.469170570373535
2006-06-30,12.645344734191895
2006-07-03,12.801939964294434
2006-07-05,12.731468200683594
2006-07-06,12.700155258178711
2006-07-07,12.805851936340332
2006-07-10,12.864580154418945
2006-07-11,13.01335334777832
2006-07-12,12.778450012207031
2006-07-13,12.790196418762207
2006-07-14,12.829349517822266
2006-07-17,12.884160995483398
2006-07-18,12.95462703704834
2006-07-19,13.068161010742188
2006-07-20,13.197359085083008
2006-07-21,13.177777290344238
2006-07-24,13.350035667419434
2006-07-25,13.322629928588867
2006-07-26,13.357869148254395
2006-07-27,13.400933265686035
2006-07-28,13.506637573242188
2006-07-31,13.318720817565918
2006-08-01,13.545788764953613
2006-08-02,13.655400276184082
2006-08-03,13.549699783325195
2006-08-04,13.600590705871582
2006-08-07,13.373523712158203
2006-08-08,13.584931373596191
2006-08-09,13.537956237792969
2006-08-10,13.557530403137207
2006-08-11,13.490973472595215
2006-08-14,13.604509353637695
2006-08-15,13.651484489440918
2006-08-16,13.467488288879395
2006-08-17,13.490973472595215
2006-08-18,13.62408447265625
2006-08-21,13.651484489440918
2006-08-22,13.667153358459473
2006-08-23,13.463570594787598
2006-08-24,13.573188781738281
2006-08-25,13.385270118713379
2006-08-28,13.608424186706543
2006-08-29,13.588850975036621
2006-08-30,13.53012466430664
2006-08-31,13.690638542175293
2006-09-01,13.69847297668457
2006-09-05,13.463570594787598
2006-09-06,13.430022239685059
2006-09-07,13.29189395904541
2006-09-08,13.248483657836914
2006-09-11,13.201129913330078
2006-09-12,12.98012638092041
2006-09-13,13.023534774780273
2006-09-14,12.948551177978516
2006-09-15,12.841995239257812
2006-09-18,12.877513885498047
2006-09-19,13.0195894241333
2006-09-20,13.086677551269531
2006-09-21,13.0195894241333
2006-09-22,12.89330005645752
2006-09-25,13.106412887573242
2006-09-26,13.05905532836914
2006-09-27,13.130090713500977
2006-09-28,13.137983322143555
2006-09-29,12.984071731567383
2006-10-02,13.114310264587402
2006-10-03,13.082731246948242
2006-10-04,13.023534774780273
2006-10-05,12.91303539276123
2006-10-06,12.865673065185547
2006-10-09,12.889352798461914
2006-10-10,12.92880916595459
2006-10-11,13.055102348327637
2006-10-12,13.094568252563477
2006-10-13,13.122200965881348
2006-10-16,13.165607452392578
2006-10-17,13.244540214538574
2006-10-18,13.3668794631958
2006-10-19,13.441863059997559
2006-10-20,13.587885856628418
2006-10-23,13.666812896728516
2006-10-24,13.860198020935059
2006-10-25,13.978589057922363
2006-10-26,13.86808967590332
2006-10-27,13.797060012817383
2006-10-30,13.797060012817383
2006-10-31,13.623400688171387
2006-11-01,13.485279083251953
2006-11-02,13.35898494720459
2006-11-03,13.287947654724121
2006-11-06,13.232695579528809
2006-11-07,13.272164344787598
2006-11-08,13.386606216430664
2006-11-09,13.35898494720459
2006-11-10,13.461596488952637
2006-11-13,13.457646369934082
2006-11-14,13.457646369934082
2006-11-15,13.426074981689453
2006-11-16,13.485279083251953
2006-11-17,13.477388381958008
2006-11-20,13.524736404418945
2006-11-21,13.49711799621582
2006-11-22,13.512899398803711
2006-11-24,13.852304458618164
2006-11-27,13.741799354553223
2006-11-28,13.974641799926758
2006-11-29,14.310101509094238
2006-11-30,14.345617294311523
2006-12-01,14.566621780395508
2006-12-04,14.72053337097168
2006-12-05,14.44428539276123
2006-12-06,14.49398422241211
2006-12-07,14.410476684570312
2006-12-08,14.414458274841309
2006-12-11,14.42638874053955
2006-12-12,14.454219818115234
2006-12-13,14.430364608764648
2006-12-14,14.450242042541504
2006-12-15,14.378668785095215
2006-12-18,14.23154354095459
2006-12-19,14.275283813476562
2006-12-20,14.235519409179688
2006-12-21,14.275283813476562
2006-12-22,14.243470191955566
2006-12-26,14.398551940917969
2006-12-27,14.323002815246582
2006-12-28,14.326976776123047
2006-12-29,14.251426696777344
2007-01-03,14.458197593688965
2007-01-04,14.386625289916992
2007-01-05,14.1361083984375
2007-01-08,14.10031509399414
2007-01-09,14.159969329833984
2007-01-10,14.112252235412598
2007-01-11,14.096348762512207
2007-01-12,13.909461975097656
2007-01-16,13.957170486450195
2007-01-17,13.897523880004883
2007-01-18,13.80606460571289
2007-01-19,13.810042381286621
2007-01-22,13.766304016113281
2007-01-23,13.89355182647705
2007-01-24,14.02476978302002
2007-01-25,13.965126991271973
2007-01-26,13.992960929870605
2007-01-29,13.981029510498047
2007-01-30,14.040678024291992
2007-01-31,14.155991554260254
2007-02-01,14.239498138427734
2007-02-02,14.191779136657715
2007-02-05,14.311067581176758
2007-02-06,14.42241096496582
2007-02-07,14.418436050415039
2007-02-08,14.56556510925293
2007-02-09,14.676898956298828
2007-02-12,14.557605743408203
2007-02-13,14.684856414794922
2007-02-14,14.784265518188477
2007-02-15,14.67292594909668
2007-02-16,14.732572555541992
2007-02-20,14.8001708984375
2007-02-21,14.716668128967285
2007-02-22,14.6928071975708
2007-02-23,14.935371398925781
2007-02-26,15.58749771118164
2007-02-27,15.138166427612305
2007-02-28,15.130207061767578
2007-03-01,15.281316757202148
2007-03-02,15.05068302154541
2007-03-05,14.804150581359863
2007-03-06,15.054657936096191
2007-03-07,14.932394981384277
2007-03-08,15.040635108947754
2007-03-09,15.06868839263916
2007-03-12,15.30119514465332
2007-03-13,15.016580581665039
2007-03-14,15.12881088256836
2007-03-15,15.233049392700195
2007-03-16,15.12881088256836
2007-03-19,15.453523635864258
2007-03-20,15.601849555969238
2007-03-21,15.794264793395996
2007-03-22,15.714086532592773
2007-03-23,15.890472412109375
2007-03-26,16.05482292175293
2007-03-27,16.491775512695312
2007-03-28,16.455698013305664
2007-03-29,16.52785301208496
2007-03-30,16.395565032958984
2007-04-02,16.86859130859375
2007-04-03,17.0329532623291
2007-04-04,17.105106353759766
2007-04-05,17.16924476623535
2007-04-09,17.2774715423584
2007-04-10,17.345624923706055
2007-04-11,17.3055419921875
2007-04-12,17.161231994628906
2007-04-13,17.065017700195312
2007-04-16,17.301528930664062
2007-04-17,17.658313751220703
2007-04-18,17.730459213256836
2007-04-19,17.662317276000977
2007-04-20,17.838699340820312
2007-04-23,18.039125442504883
2007-04-24,18.119312286376953
2007-04-25,18.147371292114258
2007-04-26,17.950942993164062
2007-04-27,17.77857208251953
2007-04-30,17.4819278717041
2007-05-01,17.638263702392578
2007-05-02,17.979007720947266
2007-05-03,17.81865119934082
2007-05-04,17.858745574951172
2007-05-07,18.14336585998535
2007-05-08,18.02710723876953
2007-05-09,18.09123992919922
2007-05-10,18.139347076416016
2007-05-11,18.299699783325195
2007-05-14,18.379871368408203
2007-05-15,18.287670135498047
2007-05-16,18.347801208496094
2007-05-17,18.435997009277344
2007-05-18,18.448026657104492
2007-05-21,18.35181427001953
2007-05-22,18.039125442504883
2007-05-23,17.762531280517578
2007-05-24,17.369686126708984
2007-05-25,17.830678939819336
2007-05-29,18.06719398498535
2007-05-30,18.295698165893555
2007-05-31,18.423967361450195
2007-06-01,18.464052200317383
2007-06-04,18.367849349975586
2007-06-05,18.08724594116211
2007-06-06,17.847097396850586
2007-06-07,17.34259605407715
2007-06-08,17.669513702392578
2007-06-11,17.883419036865234
2007-06-12,17.439464569091797
2007-06-13,17.919748306274414
2007-06-14,18.04486083984375
2007-06-15,18.8480224609375
2007-06-18,19.033672332763672
2007-06-19,19.009458541870117
2007-06-20,18.387916564941406
2007-06-21,18.642189025878906
2007-06-22,18.424243927001953
2007-06-25,18.541284561157227
2007-06-26,18.496883392333984
2007-06-27,18.803619384765625
2007-06-28,18.783443450927734
2007-06-29,18.884347915649414
2007-07-02,19.473594665527344
2007-07-03,19.425161361694336
2007-07-05,19.441303253173828
2007-07-06,19.126508712768555
2007-07-09,19.328298568725586
2007-07-10,18.977163314819336
2007-07-11,19.191076278686523
2007-07-12,19.59064483642578
2007-07-13,20.078996658325195
2007-07-16,19.59064483642578
2007-07-17,19.417091369628906
2007-07-18,19.59064483642578
2007-07-19,20.135496139526367
2007-07-20,19.61486053466797
2007-07-23,19.84894561767578
2007-07-24,19.227397918701172
2007-07-25,19.24354362487793
2007-07-26,18.726940155029297
2007-07-27,18.500932693481445
2007-07-30,18.936813354492188
2007-07-31,19.025611877441406
2007-08-01,19.639070510864258
2007-08-02,20.143569946289062
2007-08-03,19.312158584594727
2007-08-06,20.19200325012207
2007-08-07,20.793359756469727
2007-08-08,21.00322914123535
2007-08-09,20.494701385498047
2007-08-10,20.2646484375
2007-08-13,20.280794143676758
2007-08-14,19.546245574951172
2007-08-15,19.380762100219727
2007-08-16,19.069997787475586
2007-08-17,19.291976928710938
2007-08-20,19.094213485717773
2007-08-21,19.312158584594727
2007-08-22,19.473594665527344
2007-08-23,19.61486053466797
2007-08-24,19.937740325927734
2007-08-27,18.97313690185547
2007-08-28,18.71080780029297
2007-08-29,19.380762100219727
2007-08-30,19.396907806396484
2007-08-31,19.477628707885742
2007-09-04,19.873153686523438
2007-09-05,19.687509536743164
2007-09-06,19.912906646728516
2007-09-07,19.498645782470703
2007-09-10,19.60424041748047
2007-09-11,19.892602920532227
2007-09-12,20.079425811767578
2007-09-13,19.880422592163086
2007-09-14,19.835742950439453
2007-09-17,19.77076530456543
2007-09-18,19.973833084106445
2007-09-19,20.201271057128906
2007-09-20,20.168766021728516
2007-09-21,19.95758628845215
2007-09-24,20.051000595092773
2007-09-25,19.60424041748047
2007-09-26,19.57581329345703
2007-09-27,19.03158950805664
2007-09-28,18.804153442382812
2007-10-01,19.29152488708496
2007-10-02,19.466154098510742
2007-10-03,19.372745513916016
2007-10-04,19.6489200592041
2007-10-05,19.803260803222656
2007-10-08,19.8601131439209
2007-10-09,20.209396362304688
2007-10-10,20.241884231567383
2007-10-11,20.436817169189453
2007-10-12,20.282495498657227
2007-10-15,19.831687927246094
2007-10-16,19.665164947509766
2007-10-17,19.782943725585938
2007-10-18,19.851985931396484
2007-10-19,19.340259552001953
2007-10-22,19.535194396972656
2007-10-23,19.567689895629883
2007-10-24,19.421483993530273
2007-10-25,19.8601131439209
2007-10-26,20.485559463500977
2007-10-29,20.61553382873535
2007-10-30,20.47338104248047
2007-10-31,20.997297286987305
2007-11-01,20.522117614746094
2007-11-02,20.757678985595703
2007-11-05,20.86733055114746
2007-11-06,20.86733055114746
2007-11-07,20.144405364990234
2007-11-08,20.58710289001465
2007-11-09,20.306869506835938
2007-11-12,19.689537048339844
2007-11-13,19.778884887695312
2007-11-14,19.70984649658203
2007-11-15,19.994136810302734
2007-11-16,19.961645126342773
2007-11-19,19.994136810302734
2007-11-20,20.241884231567383
2007-11-21,19.880422592163086
2007-11-23,19.949462890625
2007-11-26,19.742328643798828
2007-11-27,20.34341812133789
2007-11-28,20.465253829956055
2007-11-29,20.47743034362793
2007-11-30,20.696754455566406
2007-12-03,20.90794563293457
2007-12-04,21.232864379882812
2007-12-05,21.71209716796875
2007-12-06,21.734561920166016
2007-12-07,21.97555923461914
2007-12-10,22.028654098510742
2007-12-11,21.558917999267578
2007-12-12,21.640621185302734
2007-12-13,22.040912628173828
2007-12-14,21.85301971435547
2007-12-17,21.371021270751953
2007-12-18,21.824424743652344
2007-12-19,21.812171936035156
2007-12-20,21.49764633178711
2007-12-21,21.39961051940918
2007-12-24,21.403701782226562
2007-12-26,21.187213897705078
2007-12-27,21.2076416015625
2007-12-28,21.391450881958008
2007-12-31,21.277082443237305
2008-01-02,20.76650619506836
2008-01-03,20.811424255371094
2008-01-04,21.040172576904297
2008-01-07,21.6242733001709
2008-01-08,21.9061222076416
2008-01-09,22.53107452392578
2008-01-10,22.228809356689453
2008-01-11,22.085844039916992
2008-01-14,22.069507598876953
2008-01-15,22.016407012939453
2008-01-16,21.6324405670166
2008-01-17,20.844099044799805
2008-01-18,20.370281219482422
2008-01-22,19.475740432739258
2008-01-23,20.141538619995117
2008-01-24,19.422645568847656
2008-01-25,19.030500411987305
2008-01-28,19.3409423828125
2008-01-29,19.483909606933594
2008-01-30,19.59419059753418
2008-01-31,19.95363998413086
2008-02-01,20.18238639831543
2008-02-04,20.255908966064453
2008-02-05,19.467565536499023
2008-02-06,19.28784942626953
2008-02-07,19.218395233154297
2008-02-08,18.95697784423828
2008-02-11,19.43897247314453
2008-02-12,19.610523223876953
2008-02-13,19.700395584106445
2008-02-14,19.43897247314453
2008-02-15,19.745325088500977
2008-02-19,19.626874923706055
2008-02-20,19.553346633911133
2008-02-21,19.271507263183594
2008-02-22,19.59419059753418
2008-02-25,19.520679473876953
2008-02-26,19.577848434448242
2008-02-27,19.21431541442871
2008-02-28,19.055017471313477
2008-02-29,18.53626251220703
2008-03-03,18.769088745117188
2008-03-04,19.132625579833984
2008-03-05,19.189807891845703
2008-03-06,18.739334106445312
2008-03-07,18.64881706237793
2008-03-10,18.541852951049805
2008-03-11,19.167171478271484
2008-03-12,19.01496696472168
2008-03-13,18.850399017333984
2008-03-14,18.883317947387695
2008-03-17,18.907995223999023
2008-03-18,19.171295166015625
2008-03-19,18.96971321105957
2008-03-20,18.945026397705078
2008-03-24,18.97382354736328
2008-03-25,19.216550827026367
2008-03-26,19.323516845703125
2008-03-27,19.121929168701172
2008-03-28,18.89154624938965
2008-03-31,18.89154624938965
2008-04-01,19.42225456237793
2008-04-02,19.39756965637207
2008-04-03,19.31117057800293
2008-04-04,19.54155921936035
2008-04-07,19.788394927978516
2008-04-08,20.113407135009766
2008-04-09,19.932392120361328
2008-04-10,19.455158233642578
2008-04-11,19.455158233642578
2008-04-14,19.54155921936035
2008-04-15,19.570356369018555
2008-04-16,20.092836380004883
2008-04-17,20.249168395996094
2008-04-18,20.216262817382812
2008-04-21,20.014673233032227
2008-04-22,19.874786376953125
2008-04-23,20.035245895385742
2008-04-24,19.965299606323242
2008-04-25,19.788394927978516
2008-04-28,19.911821365356445
2008-04-29,19.87067985534668
2008-04-30,19.75547981262207
2008-05-01,19.854223251342773
2008-05-02,19.952964782714844
2008-05-05,19.479841232299805
2008-05-06,19.61971664428711
2008-05-07,19.434600830078125
2008-05-08,19.47161293029785
2008-05-09,19.747257232666016
2008-05-12,19.845993041992188
2008-05-13,19.915935516357422
2008-05-14,19.9200439453125
2008-05-15,19.829532623291016
2008-05-16,20.18745994567871
2008-05-19,20.496009826660156
2008-05-20,20.590627670288086
2008-05-21,20.76753044128418
2008-05-22,20.849815368652344
2008-05-23,20.504241943359375
2008-05-27,20.446643829345703
2008-05-28,20.30265235900879
2008-05-29,20.783987045288086
2008-05-30,21.108999252319336
2008-06-02,20.718168258666992
2008-06-03,20.6934814453125
2008-06-04,20.841583251953125
2008-06-05,21.314701080322266
2008-06-06,20.82401466369629
2008-06-09,21.175987243652344
2008-06-10,21.159420013427734
2008-06-11,20.890262603759766
2008-06-12,20.80331802368164
2008-06-13,20.952377319335938
2008-06-16,21.10972023010254
2008-06-17,21.08074188232422
2008-06-18,21.118005752563477
2008-06-19,21.440988540649414
2008-06-20,21.2629337310791
2008-06-23,21.50724220275879
2008-06-24,21.76811408996582
2008-06-25,22.223594665527344
2008-06-26,21.55278778076172
2008-06-27,21.55278778076172
2008-06-30,21.64388656616211
2008-07-01,21.958581924438477
2008-07-02,21.838502883911133
2008-07-03,21.440988540649414
2008-07-07,21.006208419799805
2008-07-08,21.02277374267578
2008-07-09,21.395437240600586
2008-07-10,21.478254318237305
2008-07-11,21.283639907836914
2008-07-14,20.939960479736328
2008-07-15,20.761905670166016
2008-07-16,20.289852142333984
2008-07-17,20.140783309936523
2008-07-18,20.165634155273438
2008-07-21,20.430635452270508
2008-07-22,20.339540481567383
2008-07-23,19.90475845336914
2008-07-24,19.494815826416016
2008-07-25,19.358179092407227
2008-07-28,19.10973358154297
2008-07-29,19.035198211669922
2008-07-30,19.283639907836914
2008-07-31,19.44512939453125
2008-08-01,18.24015998840332
2008-08-04,18.024843215942383
2008-08-05,18.27743148803711
2008-08-06,18.335405349731445
2008-08-07,18.633533477783203
2008-08-08,18.633533477783203
2008-08-11,18.58385467529297
2008-08-12,18.327123641967773
2008-08-13,18.42649269104004
2008-08-14,18.194612503051758
2008-08-15,18.260862350463867
2008-08-18,18.236021041870117
2008-08-19,18.31468963623047
2008-08-20,18.447200775146484
2008-08-21,18.64181900024414
2008-08-22,18.741191864013672
2008-08-25,18.368532180786133
2008-08-26,18.43892478942871
2008-08-27,18.625247955322266
2008-08-28,18.64596176147461
2008-08-29,18.124223709106445
2008-09-02,17.89647674560547
2008-09-03,17.41200828552246
2008-09-04,16.931671142578125
2008-09-05,16.422353744506836
2008-09-08,16.570602416992188
2008-09-09,16.011014938354492
2008-09-10,15.956717491149902
2008-09-11,16.219818115234375
2008-09-12,16.449501037597656
2008-09-15,15.956717491149902
2008-09-16,15.940020561218262
2008-09-17,14.607864379882812
2008-09-18,15.004585266113281
2008-09-19,15.697816848754883
2008-09-22,15.392965316772461
2008-09-23,15.234265327453613
2008-09-24,15.058873176574707
2008-09-25,15.672758102416992
2008-09-26,15.701984405517578
2008-09-29,15.196681022644043
2008-09-30,15.459774017333984
2008-10-01,15.802213668823242
2008-10-02,15.079755783081055
2008-10-03,14.992057800292969
2008-10-06,14.035741806030273
2008-10-07,13.509554862976074
2008-10-08,13.13789176940918
2008-10-09,13.066893577575684
2008-10-10,12.528189659118652
2008-10-13,14.382352828979492
2008-10-14,14.110908508300781
2008-10-15,12.398721694946289
2008-10-16,12.670170783996582
2008-10-17,12.820504188537598
2008-10-20,13.760120391845703
2008-10-21,13.167123794555664
2008-10-22,12.206620216369629
2008-10-23,12.686875343322754
2008-10-24,12.248387336730957
2008-10-27,11.981117248535156
2008-10-28,13.405156135559082
2008-10-29,12.674347877502441
2008-10-30,13.480327606201172
2008-10-31,13.71000862121582
2008-11-03,13.555490493774414
2008-11-04,12.528189659118652
2008-11-05,12.528189659118652
2008-11-06,12.594999313354492
2008-11-07,13.463624000549316
2008-11-10,12.78709602355957
2008-11-11,12.941612243652344
2008-11-12,12.382017135620117
2008-11-13,13.380098342895508
2008-11-14,13.622316360473633
2008-11-17,13.676602363586426
2008-11-18,13.643189430236816
2008-11-19,13.171294212341309
2008-11-20,12.382017135620117
2008-11-21,13.35921859741211
2008-11-24,13.51791000366211
2008-11-25,14.027387619018555
2008-11-26,13.885405540466309
2008-11-28,14.152670860290527
2008-12-01,12.757863998413086
2008-12-02,13.10447883605957
2008-12-03,13.576373100280762
2008-12-04,12.678525924682617
2008-12-05,12.674347877502441
2008-12-08,13.107165336608887
2008-12-09,12.507548332214355
2008-12-10,12.727129936218262
2008-12-11,12.608893394470215
2008-12-12,12.697566032409668
2008-12-15,12.266854286193848
2008-12-16,12.769357681274414
2008-12-17,12.351306915283203
2008-12-18,12.604670524597168
2008-12-19,12.621562004089355
2008-12-22,12.55821704864502
2008-12-23,12.144393920898438
2008-12-24,12.241515159606934
2008-12-26,12.334421157836914
2008-12-29,12.423096656799316
2008-12-30,12.790468215942383
2008-12-31,12.959371566772461
2009-01-02,13.216957092285156
2009-01-05,13.38163948059082
2009-01-06,13.588554382324219
2009-01-07,13.601216316223145
2009-01-08,13.829248428344727
2009-01-09,13.580108642578125
2009-01-12,13.757454872131348
2009-01-13,13.512543678283691
2009-01-14,13.17473030090332
2009-01-15,13.246514320373535
2009-01-16,13.563216209411621
2009-01-20,13.314082145690918
2009-01-21,13.440753936767578
2009-01-22,13.482980728149414
2009-01-23,13.49143123626709
2009-01-26,13.6603364944458
2009-01-27,13.39008617401123
2009-01-28,13.385865211486816
2009-01-29,13.356303215026855
2009-01-30,12.946707725524902
2009-02-02,12.908699989318848
2009-02-03,12.896036148071289
2009-02-04,13.183181762695312
2009-02-05,13.732120513916016
2009-02-06,14.023489952087402
2009-02-09,13.833465576171875
2009-02-10,13.360527038574219
2009-02-11,13.21273422241211
2009-02-12,13.25918197631836
2009-02-13,13.149392127990723
2009-02-17,12.537104606628418
2009-02-18,12.503326416015625
2009-02-19,12.75246524810791
2009-02-20,12.16128921508789
2009-02-23,11.899480819702148
2009-02-24,12.351306915283203
2009-02-25,12.309081077575684
2009-02-26,12.005047798156738
2009-02-27,11.77702522277832
2009-03-02,11.266083717346191
2009-03-03,10.86492919921875
2009-03-04,11.211189270019531
2009-03-05,10.64957046508789
2009-03-06,10.677399635314941
2009-03-09,10.471900939941406
2009-03-10,10.814400672912598
2009-03-11,10.814400672912598
2009-03-12,10.741617202758789
2009-03-13,11.062711715698242
2009-03-16,11.358118057250977
2009-03-17,11.473711013793945
2009-03-18,12.030272483825684
2009-03-19,12.398458480834961
2009-03-20,12.162991523742676
2009-03-23,12.706701278686523
2009-03-24,12.526891708374023
2009-03-25,12.458396911621094
2009-03-26,12.552581787109375
2009-03-27,12.282865524291992
2009-03-30,11.944645881652832
2009-03-31,12.291421890258789
2009-04-01,12.325678825378418
2009-04-02,12.454115867614746
2009-04-03,12.27430248260498
2009-04-06,12.047393798828125
2009-04-07,12.055959701538086
2009-04-08,12.304272651672363
2009-04-09,12.377054214477539
2009-04-13,12.124463081359863
2009-04-14,11.914678573608398
2009-04-15,12.329959869384766
2009-04-16,12.488358497619629
2009-04-17,12.603958129882812
2009-04-20,12.569707870483398
2009-04-21,12.488358497619629
2009-04-22,12.501206398010254
2009-04-23,12.57398796081543
2009-04-24,12.544021606445312
2009-04-27,12.693867683410645
2009-04-28,12.74523639678955
2009-04-29,12.818024635314941
2009-04-30,12.80517578125
2009-05-01,13.395984649658203
2009-05-04,13.455924987792969
2009-05-05,13.220455169677734
2009-05-06,13.280397415161133
2009-05-07,13.408831596374512
2009-05-08,13.948257446289062
2009-05-11,13.978229522705078
2009-05-12,13.956828117370605
2009-05-13,13.473044395446777
2009-05-14,13.674266815185547
2009-05-15,13.430234909057617
2009-05-18,13.169081687927246
2009-05-19,13.674266815185547
2009-05-20,13.5201416015625
2009-05-21,13.237582206726074
2009-05-22,13.327482223510742
2009-05-26,13.764169692993164
2009-05-27,13.490171432495117
2009-05-28,13.836954116821289
2009-05-29,13.901172637939453
2009-06-01,14.701763153076172
2009-06-02,14.427765846252441
2009-06-03,13.986799240112305
2009-06-04,14.239389419555664
2009-06-05,14.329291343688965
2009-06-08,14.050278663635254
2009-06-09,13.8383150100708
2009-06-10,13.963761329650879
2009-06-11,14.348760604858398
2009-06-12,14.404995918273926
2009-06-15,13.959436416625977
2009-06-16,13.972414016723633
2009-06-17,13.942131996154785
2009-06-18,14.387694358825684
2009-06-19,14.270896911621094
2009-06-22,14.16707992553711
2009-06-23,13.86859130859375
2009-06-24,13.885899543762207
2009-06-25,14.158419609069824
2009-06-26,14.188708305358887
2009-06-29,14.443933486938477
2009-06-30,14.257920265197754
2009-07-01,14.573708534240723
2009-07-02,13.769099235534668
2009-07-06,14.097862243652344
2009-07-07,13.756126403808594
2009-07-08,13.695556640625
2009-07-09,13.686910629272461
2009-07-10,13.56146240234375
2009-07-13,13.808032989501953
2009-07-14,13.929153442382812
2009-07-15,14.188708305358887
2009-07-16,14.188708305358887
2009-07-17,14.037302017211914
2009-07-20,14.119488716125488
2009-07-21,14.348760604858398
2009-07-22,14.240616798400879
2009-07-23,14.383371353149414
2009-07-24,14.56505298614502
2009-07-27,14.543425559997559
2009-07-28,14.409321784973145
2009-07-29,14.396344184875488
2009-07-30,14.664545059204102
2009-07-31,14.616963386535645
2009-08-03,14.699150085449219
2009-08-04,12.761186599731445
2009-08-05,12.687642097473145
2009-08-06,12.730905532836914
2009-08-07,12.739557266235352
2009-08-10,12.70062255859375
2009-08-11,12.704947471618652
2009-08-12,12.79578685760498
2009-08-13,12.839043617248535
2009-08-14,12.726581573486328
2009-08-17,12.467025756835938
2009-08-18,12.367532730102539
2009-08-19,12.458377838134766
2009-08-20,12.549220085144043
2009-08-21,12.804439544677734
2009-08-24,12.791464805603027
2009-08-25,12.722249984741211
2009-08-26,12.752532005310059
2009-08-27,12.687642097473145
2009-08-28,12.817416191101074
2009-08-31,12.717920303344727
2009-09-01,12.661689758300781
2009-09-02,12.66601848602295
2009-09-03,12.756863594055176
2009-09-04,12.852025032043457
2009-09-08,12.827951431274414
2009-09-09,12.78856086730957
2009-09-10,12.8016939163208
2009-09-11,12.683524131774902
2009-09-14,12.867339134216309
2009-09-15,13.03365421295166
2009-09-16,13.405672073364258
2009-09-17,13.383790016174316
2009-09-18,13.410051345825195
2009-09-21,13.379412651062012
2009-09-22,13.493199348449707
2009-09-23,13.38815975189209
2009-09-24,13.36628246307373
2009-09-25,13.274373054504395
2009-09-28,13.427552223205566
2009-09-29,13.418801307678223
2009-09-30,13.278755187988281
2009-10-01,13.00739574432373
2009-10-02,12.76230525970459
2009-10-05,12.968003273010254
2009-10-06,13.055540084838867
2009-10-07,12.972382545471191
2009-10-08,12.932991981506348
2009-10-09,13.129947662353516
2009-10-12,13.348775863647461
2009-10-13,13.221856117248535
2009-10-14,13.25249195098877
2009-10-15,13.383790016174316
2009-10-16,13.440686225891113
2009-10-19,13.506327629089355
2009-10-20,13.449437141418457
2009-10-21,13.453817367553711
2009-10-22,13.515088081359863
2009-10-23,13.36628246307373
2009-10-26,13.134318351745605
2009-10-27,13.059917449951172
2009-10-28,12.90235710144043
2009-10-29,13.169332504272461
2009-10-30,12.884851455688477
2009-11-02,12.89360523223877
2009-11-03,12.797316551208496
2009-11-04,12.941747665405273
2009-11-05,13.125567436218262
2009-11-06,13.064295768737793
2009-11-09,13.291879653930664
2009-11-10,13.423177719116211
2009-11-11,13.36190128326416
2009-11-12,13.164952278137207
2009-11-13,13.213098526000977
2009-11-16,13.462570190429688
2009-11-17,13.37065601348877
2009-11-18,13.239359855651855
2009-11-19,13.059917449951172
2009-11-20,13.191219329833984
2009-11-23,13.431927680969238
2009-11-24,13.471324920654297
2009-11-25,13.563225746154785
2009-11-27,13.331266403198242
2009-11-30,13.357528686523438
2009-12-01,13.66827392578125
2009-12-02,13.786439895629883
2009-12-03,13.847713470458984
2009-12-04,13.843338012695312
2009-12-07,13.913359642028809
2009-12-08,13.818236351013184
2009-12-09,13.822659492492676
2009-12-10,14.101408958435059
2009-12-11,14.335917472839355
2009-12-14,14.327064514160156
2009-12-15,14.327064514160156
2009-12-16,14.366889953613281
2009-12-17,14.322649002075195
2009-12-18,14.446532249450684
2009-12-21,14.4199857711792
2009-12-22,14.220877647399902
2009-12-23,14.33149528503418
2009-12-24,14.52175235748291
2009-12-28,14.557149887084961
2009-12-29,14.561577796936035
2009-12-30,14.592549324035645
2009-12-31,14.296093940734863
2010-01-04,14.366889953613281
2010-01-05,14.181055068969727
2010-01-06,14.212027549743652
2010-01-07,14.07486343383789
2010-01-08,14.03061580657959
2010-01-11,14.212027549743652
2010-01-12,14.225301742553711
2010-01-13,14.42883586883545
2010-01-14,14.27839469909668
2010-01-15,14.11026382446289
2010-01-19,14.251845359802246
2010-01-20,14.052736282348633
