Date,DD
2002-01-25,8.253668785095215
2002-01-28,8.01091480255127
2002-01-29,8.01091480255127
2002-01-30,8.122294425964355
2002-01-31,8.436452865600586
2002-02-01,8.442163467407227
2002-02-04,8.43359661102295
2002-02-05,8.213687896728516
2002-02-06,8.339346885681152
2002-02-07,8.382189750671387
2002-02-08,8.544976234436035
2002-02-11,8.687772750854492
2002-02-12,8.54782772064209
2002-02-13,8.567824363708496
2002-02-14,8.516413688659668
2002-02-15,8.730609893798828
2002-02-19,8.5021333694458
2002-02-20,8.496421813964844
2002-02-21,8.465012550354004
2002-02-22,8.679205894470215
2002-02-25,8.65635871887207
2002-02-26,8.679205894470215
2002-02-27,8.690627098083496
2002-02-28,8.93338394165039
2002-03-01,9.196128845214844
2002-03-04,9.538839340209961
2002-03-05,9.084747314453125
2002-03-06,9.241827964782715
2002-03-07,9.25324821472168
2002-03-08,9.250391960144043
2002-03-11,9.3246488571167
2002-03-12,9.25324821472168
2002-03-13,9.164717674255371
2002-03-14,9.281806945800781
2002-03-15,9.396049499511719
2002-03-18,9.393187522888184
2002-03-19,9.710198402404785
2002-03-20,9.624526977539062
2002-03-21,9.456021308898926
2002-03-22,9.316080093383789
2002-03-25,9.19898509979248
2002-03-26,9.437079429626465
2002-03-27,9.575604438781738
2002-03-28,9.442852973937988
2002-04-01,9.399560928344727
2002-04-02,9.232179641723633
2002-04-03,9.038818359375
2002-04-04,8.966670036315918
2002-04-05,9.229291915893555
2002-04-08,9.223516464233398
2002-04-09,9.408220291137695
2002-04-10,9.667953491210938
2002-04-11,9.509224891662598
2002-04-12,9.529430389404297
2002-04-15,9.37935733795166
2002-04-16,9.618890762329102
2002-04-17,9.592918395996094
2002-04-18,9.359156608581543
2002-04-19,9.451504707336426
2002-04-22,9.162912368774414
2002-04-23,9.168681144714355
2002-04-24,8.946462631225586
2002-04-25,8.859888076782227
2002-04-26,9.00418472290039
2002-04-29,8.657869338989258
2002-04-30,9.177340507507324
2002-05-01,9.08788013458252
2002-05-02,9.232179641723633
2002-05-03,9.116734504699707
2002-05-06,9.061901092529297
2002-05-07,9.278347969055176
2002-05-08,9.402449607849121
2002-05-09,9.708354949951172
2002-05-10,9.61600399017334
2002-05-13,9.665069580078125
2002-05-14,9.904603004455566
2002-05-15,9.74587631225586
2002-05-16,9.699699401855469
2002-05-17,9.881518363952637
2002-05-20,9.693926811218262
2002-05-21,9.659295082092285
2002-05-22,9.77762222290039
2002-05-23,9.913262367248535
2002-05-24,9.800707817077637
2002-05-28,9.754530906677246
2002-05-29,9.422648429870605
2002-05-30,9.411101341247559
2002-05-31,9.62177562713623
2002-06-03,9.324527740478516
2002-06-04,9.37935733795166
2002-06-05,9.575604438781738
2002-06-06,9.287010192871094
2002-06-07,9.50633716583252
2002-06-10,9.422648429870605
2002-06-11,9.312980651855469
2002-06-12,9.57848834991455
2002-06-13,9.22062873840332
2002-06-14,9.18600082397461
2002-06-17,9.523653984069824
2002-06-18,9.422648429870605
2002-06-19,9.419761657714844
2002-06-20,9.538084030151367
2002-06-21,9.191771507263184
2002-06-24,9.278347969055176
2002-06-25,9.46304988861084
2002-06-26,9.37412166595459
2002-06-27,9.913534164428711
2002-06-28,10.024331092834473
2002-07-01,10.068063735961914
2002-07-02,9.65694522857666
2002-07-03,9.683192253112793
2002-07-05,9.837722778320312
2002-07-08,9.776495933532715
2002-07-09,9.633623123168945
2002-07-10,9.225420951843262
2002-07-11,8.88427734375
2002-07-12,8.82012939453125
2002-07-15,8.750151634216309
2002-07-16,8.726824760437012
2002-07-17,8.872610092163086
2002-07-18,8.551881790161133
2002-07-19,8.11743450164795
2002-07-22,7.770460605621338
2002-07-23,7.636335372924805
2002-07-24,8.003719329833984
2002-07-25,8.563546180725098
2002-07-26,8.586871147155762
2002-07-29,8.93675708770752
2002-07-30,8.589783668518066
2002-07-31,8.41775894165039
2002-08-01,8.455657005310059
2002-08-02,8.015384674072266
2002-08-05,7.785038471221924
2002-08-06,8.169915199279785
2002-08-07,8.385683059692383
2002-08-08,8.537299156188965
2002-08-09,8.493568420410156
2002-08-12,8.470240592956543
2002-08-13,8.543133735656738
2002-08-14,8.802634239196777
2002-08-15,8.703497886657715
2002-08-16,8.601445198059082
2002-08-19,8.747238159179688
2002-08-20,8.476073265075684
2002-08-21,8.607278823852539
2002-08-22,8.764728546142578
2002-08-23,8.598532676696777
2002-08-26,8.776391983032227
2002-08-27,8.855119705200195
2002-08-28,8.630605697631836
2002-08-29,8.811381340026855
2002-08-30,8.811381340026855
2002-09-03,8.60436725616455
2002-09-04,8.750151634216309
2002-09-05,8.446914672851562
2002-09-06,8.726824760437012
2002-09-09,8.572291374206543
2002-09-10,8.747238159179688
2002-09-11,8.700583457946777
2002-09-12,8.484817504882812
2002-09-13,8.452743530273438
2002-09-16,8.481903076171875
2002-09-17,8.467324256896973
2002-09-18,8.505232810974121
2002-09-19,8.292376518249512
2002-09-20,8.531474113464355
2002-09-23,8.394432067871094
2002-09-24,8.059121131896973
2002-09-25,8.499395370483398
2002-09-26,8.494970321655273
2002-09-27,8.155759811401367
2002-09-30,8.055475234985352
2002-10-01,8.789938926696777
2002-10-02,8.0377779006958
2002-10-03,7.872600555419922
2002-10-04,7.736916542053223
2002-10-07,7.50684118270874
2002-10-08,7.645476818084717
2002-10-09,7.226624965667725
2002-10-10,7.418353080749512
2002-10-11,7.896193504333496
2002-10-14,7.893245697021484
2002-10-15,8.170511245727539
2002-10-16,8.023029327392578
2002-10-17,8.270798683166504
2002-10-18,8.22065544128418
2002-10-21,8.542163848876953
2002-10-22,8.19705581665039
2002-10-23,8.123312950134277
2002-10-24,7.365259647369385
2002-10-25,7.890295505523682
2002-10-28,7.722165107727051
2002-10-29,7.633679389953613
2002-10-30,7.669074535369873
2002-10-31,7.666125297546387
2002-11-01,7.810654163360596
2002-11-04,7.669074535369873
2002-11-05,7.790006160736084
2002-11-06,8.170511245727539
2002-11-07,7.816555976867676
2002-11-08,7.825406074523926
2002-11-11,7.5127434730529785
2002-11-12,7.71626615524292
2002-11-13,7.816555976867676
2002-11-14,8.214754104614258
2002-11-15,8.111520767211914
2002-11-18,8.017129898071289
2002-11-19,8.152812957763672
2002-11-20,8.288496971130371
2002-11-21,8.648350715637207
2002-11-22,8.548070907592773
2002-11-25,8.81058120727539
2002-11-26,8.792887687683105
2002-11-27,9.084898948669434
2002-11-29,9.409367561340332
2002-12-02,8.990511894226074
2002-12-03,8.825335502624512
2002-12-04,8.804686546325684
2002-12-05,8.671951293945312
2002-12-06,8.775186538696289
2002-12-09,8.621808052062988
2002-12-10,8.677851676940918
2002-12-11,8.969865798950195
2002-12-12,8.598207473754883
2002-12-13,8.568714141845703
2002-12-16,8.955117225646973
2002-12-17,8.804686546325684
2002-12-18,8.704401969909668
2002-12-19,8.62475872039795
2002-12-20,8.819433212280273
2002-12-23,8.748642921447754
2002-12-24,8.845980644226074
2002-12-26,8.907923698425293
2002-12-27,8.682727813720703
2002-12-30,8.787121772766113
2002-12-31,8.858702659606934
2003-01-02,9.085393905639648
2003-01-03,9.052586555480957
2003-01-06,9.213652610778809
2003-01-07,9.198738098144531
2003-01-08,9.0436372756958
2003-01-09,9.127156257629395
2003-01-10,9.154000282287598
2003-01-13,9.18680477142334
2003-01-14,9.26734447479248
2003-01-15,9.171894073486328
2003-01-16,9.291207313537598
2003-01-17,9.174880027770996
2003-01-21,9.118204116821289
2003-01-22,9.022760391235352
2003-01-23,9.082411766052246
2003-01-24,8.799055099487305
2003-01-27,8.593240737915039
2003-01-28,8.652901649475098
2003-01-29,8.679743766784668
2003-01-30,8.351639747619629
2003-01-31,8.667818069458008
2003-02-03,8.551481246948242
2003-02-04,8.536571502685547
2003-02-05,8.5872802734375
2003-02-06,8.494815826416016
2003-02-07,8.420244216918945
2003-02-10,8.479897499084473
2003-02-11,8.339713096618652
2003-02-12,8.217426300048828
2003-02-13,8.154784202575684
2003-02-14,8.256199836730957
2003-02-18,8.50078296661377
2003-02-19,8.37848949432373
2003-02-20,8.205489158630371
2003-02-21,8.399367332458496
2003-02-24,8.04442024230957
2003-02-25,7.904234409332275
2003-02-26,7.99669885635376
2003-02-27,8.047405242919922
2003-02-28,8.14285659790039
2003-03-03,8.026527404785156
2003-03-04,7.740185260772705
2003-03-05,7.8833513259887695
2003-03-06,7.650704860687256
2003-03-07,7.761068344116211
2003-03-10,7.564201831817627
2003-03-11,7.504551887512207
2003-03-12,7.591047763824463
2003-03-13,8.020560264587402
2003-03-14,8.133905410766602
2003-03-17,8.462003707885742
2003-03-18,8.608159065246582
2003-03-19,8.50078296661377
2003-03-20,8.50078296661377
2003-03-21,8.954155921936035
2003-03-24,8.524642944335938
2003-03-25,8.50078296661377
2003-03-26,8.659235954284668
2003-03-27,8.529455184936523
2003-03-28,8.535489082336426
2003-03-31,8.333270072937012
2003-04-01,8.387595176696777
2003-04-02,8.601890563964844
2003-04-03,8.481161117553711
2003-04-04,8.704508781433105
2003-04-07,8.737707138061523
2003-04-08,8.647165298461914
2003-04-09,8.420799255371094
2003-04-10,8.55359935760498
2003-04-11,8.478147506713867
2003-04-14,8.707527160644531
2003-04-15,9.0757474899292
2003-04-16,8.964077949523926
2003-04-17,9.145173072814941
2003-04-21,9.163278579711914
2003-04-22,9.37153148651123
2003-04-23,9.501315116882324
2003-04-24,9.603930473327637
2003-04-25,9.317208290100098
2003-04-28,9.676373481750488
2003-04-29,9.75182819366455
2003-04-30,9.85142707824707
2003-05-01,9.667322158813477
2003-05-02,9.74578857421875
2003-05-05,9.727680206298828
2003-05-06,9.688448905944824
2003-05-07,9.570737838745117
2003-05-08,9.422840118408203
2003-05-09,9.649209976196289
2003-05-12,9.81521224975586
2003-05-13,9.655242919921875
2003-05-14,9.62204647064209
2003-05-15,9.649209976196289
2003-05-16,9.643172264099121
2003-05-19,9.31117057800293
2003-05-20,9.498296737670898
2003-05-21,9.413786888122559
2003-05-22,9.341354370117188
2003-05-23,9.37153148651123
2003-05-27,9.552624702453613
2003-05-28,9.525461196899414
2003-05-29,9.465099334716797
2003-05-30,9.597901344299316
2003-06-02,9.56772232055664
2003-06-03,9.597901344299316
2003-06-04,9.688448905944824
2003-06-05,9.658262252807617
2003-06-06,9.619022369384766
2003-06-09,9.552624702453613
2003-06-10,9.606958389282227
2003-06-11,9.5375337600708
2003-06-12,9.673354148864746
2003-06-13,9.552624702453613
2003-06-16,9.637137413024902
2003-06-17,9.597901344299316
2003-06-18,9.606958389282227
2003-06-19,9.582812309265137
2003-06-20,9.597901344299316
2003-06-23,9.459062576293945
2003-06-24,9.552624702453613
2003-06-25,9.498296737670898
2003-06-26,9.670666694641113
2003-06-27,9.423553466796875
2003-06-30,9.444910049438477
2003-07-01,9.429656982421875
2003-07-02,9.499824523925781
2003-07-03,9.338141441345215
2003-07-07,9.533381462097168
2003-07-08,9.518125534057617
2003-07-09,9.512027740478516
2003-07-10,9.316780090332031
2003-07-11,9.417458534240723
2003-07-14,9.539484977722168
2003-07-15,9.432708740234375
2003-07-16,9.310674667358398
2003-07-17,9.335084915161133
2003-07-18,9.533381462097168
2003-07-21,9.460164070129395
2003-07-22,9.734724998474121
2003-07-23,9.746928215026855
2003-07-24,10.296050071716309
2003-07-25,10.479095458984375
2003-07-28,10.707892417907715
2003-07-29,10.692642211914062
2003-07-30,10.652986526489258
2003-07-31,10.76890754699707
2003-08-01,10.662127494812012
2003-08-04,10.640780448913574
2003-08-05,10.44858455657959
2003-08-06,10.372320175170898
2003-08-07,10.372320175170898
2003-08-08,10.41808032989502
2003-08-11,10.357062339782715
2003-08-12,10.35401439666748
2003-08-13,10.271646499633789
2003-08-14,10.332661628723145
2003-08-15,10.311301231384277
2003-08-18,10.405878067016602
2003-08-19,10.50350284576416
2003-08-20,10.521801948547363
2003-08-21,10.63773250579834
2003-08-22,10.46384048461914
2003-08-25,10.399778366088867
2003-08-26,10.344864845275879
2003-08-27,10.42723274230957
2003-08-28,10.515703201293945
2003-08-29,10.534005165100098
2003-09-02,10.622472763061523
2003-09-03,10.631625175476074
2003-09-04,10.433330535888672
2003-09-05,10.314359664916992
2003-09-08,10.341811180114746
2003-09-09,10.262496948242188
2003-09-10,10.012337684631348
2003-09-11,10.097758293151855
2003-09-12,10.305204391479492
2003-09-15,10.235042572021484
2003-09-16,10.311301231384277
2003-09-17,10.192327499389648
2003-09-18,10.262496948242188
