Date,GM
2014-08-05,25.24738121032715
2014-08-06,25.27765464782715
2014-08-07,25.058177947998047
2014-08-08,25.37603759765625
2014-08-11,25.580381393432617
2014-08-12,25.50469970703125
2014-08-13,25.693912506103516
2014-08-14,25.693912506103516
2014-08-15,25.61065101623535
2014-08-18,26.03447151184082
2014-08-19,26.163127899169922
2014-08-20,26.132856369018555
2014-08-21,26.185832977294922
2014-08-22,25.91338539123535
2014-08-25,26.238807678222656
2014-08-26,26.375038146972656
2014-08-27,26.26908302307129
2014-08-28,26.246381759643555
2014-08-29,26.337188720703125
2014-09-02,26.337188720703125
2014-09-03,26.087448120117188
2014-09-04,26.20854949951172
2014-09-05,26.17070198059082
2014-09-08,25.376724243164062
2014-09-09,25.2469425201416
2014-09-10,25.414892196655273
2014-09-11,25.659191131591797
2014-09-12,25.399625778198242
2014-09-15,25.674467086791992
2014-09-16,25.735532760620117
2014-09-17,25.842416763305664
2014-09-18,25.979829788208008
2014-09-19,25.9111270904541
2014-09-22,25.529407501220703
2014-09-23,25.3614559173584
2014-09-24,25.689729690551758
2014-09-25,25.094247817993164
2014-09-26,25.323278427124023
2014-09-29,24.59800910949707
2014-09-30,24.38425064086914
2014-10-01,24.80414390563965
2014-10-02,25.330915451049805
2014-10-03,25.773712158203125
2014-10-06,25.76607322692871
2014-10-07,24.254467010498047
2014-10-08,24.567472457885742
2014-10-09,23.689523696899414
2014-10-10,23.124576568603516
2014-10-13,22.74285888671875
2014-10-14,22.98715591430664
2014-10-15,22.666513442993164
2014-10-16,22.857370376586914
2014-10-17,23.086402893066406
2014-10-20,23.162750244140625
2014-10-21,23.544466018676758
2014-10-22,23.90328598022461
2014-10-23,23.613174438476562
2014-10-24,22.933713912963867
2014-10-27,22.96426010131836
2014-10-28,23.79640007019043
2014-10-29,23.452857971191406
2014-10-30,23.498661041259766
2014-10-31,23.971994400024414
2014-11-03,23.80403709411621
2014-11-04,23.529197692871094
2014-11-05,23.460487365722656
2014-11-06,23.94908905029297
2014-11-07,24.117050170898438
2014-11-10,23.758230209350586
2014-11-11,23.933818817138672
2014-11-12,23.987260818481445
2014-11-13,24.162845611572266
2014-11-14,24.269733428955078
2014-11-17,24.666723251342773
2014-11-18,24.636188507080078
2014-11-19,24.544567108154297
2014-11-20,24.52930450439453
2014-11-21,24.52930450439453
2014-11-24,24.575109481811523
2014-11-25,24.60564613342285
2014-11-26,24.48349380493164
2014-11-28,25.521772384643555
2014-12-01,25.147686004638672
2014-12-02,25.39198875427246
2014-12-03,25.68209457397461
2014-12-04,25.262208938598633
2014-12-05,25.90349578857422
2014-12-08,25.17176055908203
2014-12-09,25.271894454956055
2014-12-10,24.624879837036133
2014-12-11,24.794330596923828
2014-12-12,24.3167781829834
2014-12-15,23.87773895263672
2014-12-16,23.66977310180664
2014-12-17,23.993274688720703
2014-12-18,24.455425262451172
2014-12-19,25.271894454956055
2014-12-22,25.595388412475586
2014-12-23,25.849578857421875
2014-12-24,25.749439239501953
2014-12-26,25.98052215576172
2014-12-29,26.650636672973633
2014-12-30,27.028059005737305
2014-12-31,26.88941764831543
2015-01-02,26.835487365722656
2015-01-05,26.44267463684082
2015-01-06,26.84320068359375
2015-01-07,27.605745315551758
2015-01-08,27.883031845092773
2015-01-09,27.413179397583008
2015-01-12,27.605745315551758
2015-01-13,27.151294708251953
2015-01-14,26.4195613861084
2015-01-15,25.749439239501953
2015-01-16,25.94200897216797
2015-01-20,26.13456916809082
2015-01-21,26.1037540435791
2015-01-22,26.049846649169922
2015-01-23,25.995922088623047
2015-01-26,25.95740509033203
2015-01-27,25.74173927307129
2015-01-28,25.295001983642578
2015-01-29,25.541481018066406
2015-01-30,25.12554168701172
2015-02-02,25.502962112426758
2015-02-03,26.173078536987305
2015-02-04,27.598045349121094
2015-02-05,27.921554565429688
2015-02-06,27.72899055480957
2015-02-09,27.72899055480957
2015-02-10,28.899765014648438
2015-02-11,29.015302658081055
2015-02-12,29.284883499145508
2015-02-13,28.976781845092773
2015-02-17,28.68409538269043
2015-02-18,28.64558219909668
2015-02-19,28.892059326171875
2015-02-20,28.999902725219727
2015-02-23,29.030702590942383
2015-02-24,29.076919555664062
2015-02-25,29.161645889282227
2015-02-26,28.930574417114258
2015-02-27,28.738019943237305
2015-03-02,28.969091415405273
2015-03-03,29.11543846130371
2015-03-04,28.938268661499023
2015-03-05,28.969091415405273
2015-03-06,28.375991821289062
2015-03-09,29.245758056640625
2015-03-10,29.160335540771484
2015-03-11,29.33893394470215
2015-03-12,29.84372329711914
2015-03-13,29.548625946044922
2015-03-16,29.9602108001709
2015-03-17,29.73500633239746
2015-03-18,29.89807891845703
2015-03-19,30.01456642150879
2015-03-20,30.185405731201172
2015-03-23,29.967966079711914
2015-03-24,29.393308639526367
2015-03-25,29.0283203125
2015-03-26,29.00501823425293
2015-03-27,28.973949432373047
2015-03-30,29.26128578186035
2015-03-31,29.121511459350586
2015-04-01,28.531314849853516
2015-04-02,28.34493637084961
2015-04-06,28.46918487548828
2015-04-07,27.746967315673828
2015-04-08,28.04206657409668
2015-04-09,28.18186378479004
2015-04-10,28.39929962158203
2015-04-13,28.267274856567383
2015-04-14,28.329402923583984
2015-04-15,28.686626434326172
2015-04-16,28.79534912109375
2015-04-17,28.453651428222656
2015-04-20,28.818639755249023
2015-04-21,28.857467651367188
2015-04-22,28.857467651367188
2015-04-23,27.894519805908203
2015-04-24,27.638248443603516
2015-04-27,27.785797119140625
2015-04-28,27.739206314086914
2015-04-29,27.57611846923828
2015-04-30,27.22666358947754
2015-05-01,27.50623321533203
2015-05-04,27.490692138671875
2015-05-05,27.18782615661621
2015-05-06,27.00145721435547
2015-05-07,27.08688735961914
2015-05-08,27.4285831451416
2015-05-11,27.35091781616211
2015-05-12,26.978164672851562
2015-05-13,27.024761199951172
2015-05-14,26.908275604248047
2015-05-15,27.110179901123047
2015-05-18,27.218908309936523
2015-05-19,27.273256301879883
2015-05-20,27.195600509643555
2015-05-21,27.6304931640625
2015-05-22,27.723676681518555
2015-05-26,27.583885192871094
2015-05-27,27.809099197387695
2015-05-28,28.259511947631836
2015-05-29,27.933349609375
2015-06-01,28.096431732177734
2015-06-02,28.127487182617188
2015-06-03,27.910045623779297
2015-06-04,27.59942054748535
2015-06-05,27.273256301879883
2015-06-08,27.453725814819336
2015-06-09,27.665565490722656
2015-06-10,27.92449188232422
2015-06-11,27.89310073852539
2015-06-12,28.01864242553711
2015-06-15,27.82248878479004
2015-06-16,27.940185546875
2015-06-17,28.097110748291016
2015-06-18,28.403099060058594
2015-06-19,28.33249282836914
2015-06-22,28.3952579498291
2015-06-23,28.4815731048584
2015-06-24,27.587112426757812
2015-06-25,27.226184844970703
2015-06-26,26.975109100341797
2015-06-29,26.072795867919922
2015-06-30,26.151260375976562
2015-07-01,25.92372703552246
2015-07-02,26.072795867919922
2015-07-06,25.617719650268555
2015-07-07,25.782487869262695
2015-07-08,24.47217559814453
2015-07-09,24.330949783325195
2015-07-10,24.636951446533203
2015-07-13,24.856647491455078
2015-07-14,24.927261352539062
2015-07-15,24.660491943359375
2015-07-16,24.01710319519043
2015-07-17,24.048484802246094
2015-07-20,23.930795669555664
2015-07-21,23.844491958618164
2015-07-22,23.773868560791016
2015-07-23,24.715408325195312
2015-07-24,24.370182037353516
2015-07-27,24.362335205078125
2015-07-28,24.574174880981445
2015-07-29,25.06848907470703
2015-07-30,25.03710174560547
2015-07-31,24.723257064819336
2015-08-03,24.856647491455078
2015-08-04,24.731107711791992
2015-08-05,24.79387664794922
2015-08-06,24.99787139892578
2015-08-07,24.903722763061523
2015-08-10,25.06064224243164
2015-08-11,24.189716339111328
2015-08-12,24.22110366821289
2015-08-13,24.370182037353516
2015-08-14,24.707563400268555
2015-08-17,24.801719665527344
2015-08-18,24.88018226623535
2015-08-19,24.817407608032227
2015-08-20,24.19756317138672
2015-08-21,23.22464370727539
2015-08-24,21.812334060668945
2015-08-25,21.40433692932129
2015-08-26,22.04771614074707
2015-08-27,22.424333572387695
2015-08-28,22.753875732421875
2015-08-31,23.099102020263672
2015-09-01,22.471410751342773
2015-09-02,22.91864013671875
2015-09-03,22.840179443359375
2015-09-04,22.65972137451172
2015-09-08,23.44432830810547
2015-09-09,23.24033546447754
2015-09-10,23.82809066772461
2015-09-11,23.947237014770508
2015-09-14,24.39996910095215
2015-09-15,24.61441993713379
2015-09-16,24.781221389770508
2015-09-17,24.86858558654785
2015-09-18,24.233171463012695
2015-09-21,24.320541381835938
2015-09-22,23.8519229888916
2015-09-23,23.60569953918457
2015-09-24,23.383304595947266
2015-09-25,23.359468460083008
2015-09-28,22.68433952331543
2015-09-29,23.15296173095703
2015-09-30,23.84398078918457
2015-10-01,24.36025047302246
2015-10-02,25.202178955078125
2015-10-05,25.22600555419922
2015-10-06,25.59137535095215
2015-10-07,26.250612258911133
2015-10-08,26.552438735961914
2015-10-09,26.17119026184082
2015-10-12,26.22678565979004
2015-10-13,26.314157485961914
2015-10-14,26.473011016845703
2015-10-15,26.465068817138672
2015-10-16,26.330045700073242
2015-10-19,26.401527404785156
2015-10-20,26.592151641845703
2015-10-21,28.133037567138672
2015-10-22,28.133037567138672
2015-10-23,28.554004669189453
2015-10-26,28.33160400390625
2015-10-27,27.775615692138672
2015-10-28,27.97418212890625
2015-10-29,27.600872039794922
2015-10-30,27.727956771850586
2015-11-02,28.25218963623047
2015-11-03,28.41897201538086
2015-11-04,28.133037567138672
2015-11-05,28.148914337158203
2015-11-06,28.395143508911133
2015-11-09,28.33160400390625
2015-11-10,28.29188346862793
2015-11-11,28.236284255981445
2015-11-12,27.870922088623047
2015-11-13,27.251394271850586
2015-11-16,27.934467315673828
2015-11-17,27.966238021850586
2015-11-18,28.959075927734375
2015-11-19,28.70491600036621
2015-11-20,28.8637638092041
2015-11-23,28.657245635986328
2015-11-24,28.768442153930664
2015-11-25,28.8637638092041
2015-11-27,28.887584686279297
2015-11-30,28.7525577545166
2015-12-01,28.80021858215332
2015-12-02,28.379255294799805
2015-12-03,28.172746658325195
2015-12-04,28.792282104492188
2015-12-07,28.696969985961914
2015-12-08,28.180696487426758
2015-12-09,28.156864166259766
2015-12-10,28.299835205078125
2015-12-11,27.442020416259766
2015-12-14,27.314937591552734
2015-12-15,27.43407440185547
2015-12-16,28.20461082458496
2015-12-17,27.377893447875977
2015-12-18,27.024736404418945
2015-12-21,27.15315818786621
2015-12-22,27.522371292114258
2015-12-23,27.91566276550293
2015-12-24,27.771183013916016
2015-12-28,27.698944091796875
2015-12-29,27.690919876098633
2015-12-30,27.55447769165039
2015-12-31,27.29762840270996
2016-01-04,26.735780715942383
2016-01-05,26.02946662902832
2016-01-06,25.098411560058594
2016-01-07,24.071035385131836
2016-01-08,23.701818466186523
2016-01-11,24.279720306396484
2016-01-12,24.319847106933594
2016-01-13,24.472352981567383
2016-01-14,24.319847106933594
2016-01-15,23.733928680419922
2016-01-19,23.597475051879883
2016-01-20,23.613527297973633
2016-01-21,23.717876434326172
2016-01-22,23.501163482666016
2016-01-25,23.461029052734375
2016-01-26,23.798133850097656
2016-01-27,23.444978713989258
2016-01-28,23.292476654052734
2016-01-29,23.79011344909668
2016-02-01,24.167354583740234
2016-02-02,23.798133850097656
2016-02-03,23.212215423583984
2016-02-04,22.987476348876953
2016-02-05,22.90721321105957
2016-02-08,23.019580841064453
2016-02-09,22.36945152282715
2016-02-10,22.241024017333984
2016-02-11,21.59088897705078
2016-02-12,22.241024017333984
2016-02-16,22.939319610595703
2016-02-17,23.493139266967773
2016-02-18,23.300504684448242
2016-02-19,23.099842071533203
2016-02-22,23.782093048095703
2016-02-23,23.581424713134766
2016-02-24,23.148008346557617
2016-02-25,23.677745819091797
2016-02-26,23.782093048095703
2016-02-29,23.62958335876465
2016-03-01,24.08709144592285
2016-03-02,24.199459075927734
2016-03-03,24.937883377075195
2016-03-04,25.17867088317871
2016-03-07,25.355253219604492
2016-03-08,24.624853134155273
2016-03-09,24.81990623474121
2016-03-10,25.047456741333008
2016-03-11,25.405048370361328
2016-03-14,25.340028762817383
2016-03-15,25.2343807220459
2016-03-16,25.754505157470703
2016-03-17,25.97393798828125
2016-03-18,25.97393798828125
2016-03-21,26.07145881652832
2016-03-22,25.925180435180664
2016-03-23,25.4456844329834
2016-03-24,25.161237716674805
2016-03-28,25.209989547729492
2016-03-29,25.348159790039062
2016-03-30,25.185617446899414
2016-03-31,25.54320526123047
2016-04-01,24.76301383972168
2016-04-04,24.299776077270508
2016-04-05,24.05596351623535
2016-04-06,24.332277297973633
2016-04-07,23.9096736907959
2016-04-08,23.869037628173828
2016-04-11,23.99907112121582
2016-04-12,24.145360946655273
2016-04-13,25.014949798583984
2016-04-14,24.966188430786133
2016-04-15,24.83615493774414
2016-04-18,25.4456844329834
2016-04-19,25.98206901550293
2016-04-20,26.160856246948242
2016-04-21,26.54282569885254
2016-04-22,26.15273094177246
2016-04-25,25.965810775756836
2016-04-26,26.160856246948242
2016-04-27,26.136474609375
2016-04-28,26.364030838012695
2016-04-29,25.843904495239258
2016-05-02,25.803272247314453
2016-05-03,25.39692497253418
2016-05-04,24.860538482666016
2016-05-05,24.81990623474121
2016-05-06,25.161237716674805
2016-05-09,25.014949798583984
2016-05-10,25.47818946838379
2016-05-11,25.258758544921875
2016-05-12,25.340028762817383
2016-05-13,24.803646087646484
2016-05-16,24.925548553466797
2016-05-17,24.893047332763672
2016-05-18,24.990570068359375
2016-05-19,24.6411075592041
2016-05-20,24.84428596496582
2016-05-23,24.860538482666016
2016-05-24,25.2343807220459
2016-05-25,25.72200584411621
2016-05-26,25.429428100585938
2016-05-27,25.510696411132812
2016-05-31,25.42129898071289
2016-06-01,24.559837341308594
2016-06-02,24.59234046936035
2016-06-03,24.05596351623535
2016-06-06,24.372913360595703
2016-06-07,24.567962646484375
2016-06-08,24.33751106262207
2016-06-09,24.1646728515625
2016-06-10,23.917755126953125
2016-06-13,23.934223175048828
2016-06-14,23.728456497192383
2016-06-15,23.753149032592773
2016-06-16,23.884830474853516
2016-06-17,24.057674407958984
2016-06-20,24.403348922729492
2016-06-21,24.288129806518555
2016-06-22,24.131752014160156
2016-06-23,24.54327392578125
2016-06-24,23.333396911621094
2016-06-27,22.642032623291016
2016-06-28,22.83133888244629
2016-06-29,23.185243606567383
2016-06-30,23.292240142822266
2016-07-01,23.777841567993164
2016-07-05,23.185243606567383
2016-07-06,23.374547958374023
2016-07-07,23.654382705688477
2016-07-08,24.41158103942871
2016-07-11,24.79841423034668
2016-07-12,25.18524932861328
2016-07-13,25.209943771362305
2016-07-14,25.316938400268555
2016-07-15,25.325164794921875
2016-07-18,25.407472610473633
2016-07-19,25.72023582458496
2016-07-20,25.91775894165039
2016-07-21,26.36220359802246
2016-07-22,26.469200134277344
2016-07-25,26.386899948120117
2016-07-26,26.460973739624023
2016-07-27,26.353971481323242
2016-07-28,25.50623893737793
2016-07-29,25.958913803100586
2016-08-01,25.761383056640625
2016-08-02,24.63380241394043
2016-08-03,24.88895034790039
2016-08-04,24.971256256103516
2016-08-05,25.349853515625
2016-08-08,25.415700912475586
2016-08-09,25.57208824157715
2016-08-10,25.72023582458496
2016-08-11,26.131757736206055
2016-08-12,25.983600616455078
2016-08-15,26.2222900390625
2016-08-16,26.098833084106445
2016-08-17,26.214059829711914
2016-08-18,25.96714210510254
2016-08-19,26.19759750366211
2016-08-22,26.230520248413086
2016-08-23,26.255216598510742
2016-08-24,26.156448364257812
2016-08-25,25.958913803100586
2016-08-26,25.950681686401367
2016-08-29,26.181133270263672
2016-08-30,26.065908432006836
2016-08-31,26.27167320251465
2016-09-01,26.17290687561035
2016-09-02,26.469200134277344
2016-09-06,26.436279296875
2016-09-07,26.561216354370117
2016-09-08,26.41129493713379
2016-09-09,25.386823654174805
2016-09-12,25.96985626220703
2016-09-13,25.769962310791016
2016-09-14,25.57839012145996
2016-09-15,25.919883728027344
2016-09-16,25.794950485229492
2016-09-19,26.41962242126465
2016-09-20,26.361324310302734
2016-09-21,26.744457244873047
2016-09-22,26.9776668548584
2016-09-23,26.75278091430664
2016-09-26,26.48625373840332
2016-09-27,26.319679260253906
2016-09-28,26.569551467895508
2016-09-29,26.219724655151367
2016-09-30,26.461275100708008
2016-10-03,26.686153411865234
2016-10-04,26.794429779052734
2016-10-05,27.219207763671875
2016-10-06,27.09427261352539
2016-10-07,26.93602180480957
2016-10-10,26.777772903442383
2016-10-11,26.561216354370117
2016-10-12,26.386306762695312
2016-10-13,26.244718551635742
2016-10-14,26.544557571411133
2016-10-17,26.286359786987305
2016-10-18,26.153093338012695
2016-10-19,26.52789878845215
2016-10-20,26.444612503051758
2016-10-21,26.686153411865234
2016-10-24,27.46907615661621
2016-10-25,26.319679260253906
2016-10-26,26.303022384643555
2016-10-27,26.094791412353516
2016-10-28,26.086463928222656
2016-10-31,26.319679260253906
2016-11-01,26.219724655151367
2016-11-02,26.194738388061523
2016-11-03,25.87824249267578
2016-11-04,25.95319366455078
2016-11-07,26.66948699951172
2016-11-08,26.427955627441406
2016-11-09,25.786619186401367
2016-11-10,27.260848999023438
2016-11-11,28.335296630859375
2016-11-14,27.718944549560547
2016-11-15,27.84388542175293
2016-11-16,27.67730712890625
2016-11-17,27.835559844970703
2016-11-18,27.48573112487793
2016-11-21,27.49406623840332
2016-11-22,28.16039276123047
2016-11-23,28.2020320892334
2016-11-25,28.52686882019043
2016-11-28,28.360286712646484
2016-11-29,28.79338836669922
2016-11-30,28.760072708129883
2016-12-01,30.342592239379883
2016-12-02,29.493032455444336
2016-12-05,29.417251586914062
2016-12-06,29.52669906616211
2016-12-07,30.56229019165039
2016-12-08,30.66331672668457
2016-12-09,31.707326889038086
2016-12-12,31.235841751098633
2016-12-13,31.454753875732422
2016-12-14,30.26760482788086
2016-12-15,30.511775970458984
2016-12-16,30.6212215423584
2016-12-19,30.646488189697266
2016-12-20,30.823286056518555
2016-12-21,30.66331672668457
2016-12-22,30.048704147338867
2016-12-23,30.048704147338867
2016-12-27,29.922422409057617
2016-12-28,29.594064712524414
2016-12-29,29.58564567565918
2016-12-30,29.333059310913086
2017-01-03,29.594064712524414
2017-01-04,31.227418899536133
2017-01-05,30.6380615234375
2017-01-06,30.301288604736328
2017-01-09,30.318126678466797
2017-01-10,31.446319580078125
2017-01-11,31.95148277282715
2017-01-12,31.581031799316406
2017-01-13,31.437911987304688
2017-01-17,31.412649154663086
2017-01-18,31.5473575592041
2017-01-19,31.404220581054688
2017-01-20,31.160064697265625
2017-01-23,30.856962203979492
2017-01-24,31.151657104492188
2017-01-25,32.22932434082031
2017-01-26,31.58945083618164
2017-01-27,31.160064697265625
2017-01-30,30.58755111694336
2017-01-31,30.823286056518555
2017-02-01,30.427587509155273
2017-02-02,30.08238410949707
2017-02-03,30.58755111694336
2017-02-06,31.008512496948242
2017-02-07,29.55196189880371
2017-02-08,29.58564567565918
2017-02-09,29.535125732421875
2017-02-10,29.61090087890625
2017-02-13,29.905569076538086
2017-02-14,31.35370445251465
2017-02-15,31.21900749206543
2017-02-16,31.176898956298828
2017-02-17,31.33687400817871
2017-02-21,31.833608627319336
2017-02-22,31.858869552612305
2017-02-23,31.362123489379883
2017-02-24,31.067455291748047
2017-02-27,31.378969192504883
2017-02-28,31.016939163208008
2017-03-01,31.513671875
2017-03-02,31.791513442993164
2017-03-03,32.187225341796875
2017-03-06,31.917800903320312
2017-03-07,31.58945083618164
2017-03-08,31.700023651123047
2017-03-09,31.325775146484375
2017-03-10,31.325775146484375
2017-03-13,31.359806060791016
2017-03-14,31.43635368347168
2017-03-15,31.54692268371582
2017-03-16,31.538427352905273
2017-03-17,30.900508880615234
2017-03-20,30.37315559387207
2017-03-21,29.386526107788086
2017-03-22,29.250438690185547
2017-03-23,29.139862060546875
2017-03-24,29.395023345947266
2017-03-27,29.522611618041992
2017-03-28,30.245574951171875
2017-03-29,30.228572845458984
2017-03-30,30.117998123168945
2017-03-31,30.075471878051758
2017-04-03,29.06331443786621
2017-04-04,29.148374557495117
2017-04-05,28.918725967407227
2017-04-06,29.054811477661133
2017-04-07,28.672060012817383
2017-04-10,28.89320182800293
2017-04-11,28.850677490234375
2017-04-12,28.867687225341797
2017-04-13,28.399887084960938
2017-04-17,28.833669662475586
2017-04-18,28.655046463012695
2017-04-19,28.7401065826416
2017-04-20,29.003780364990234
2017-04-21,28.706083297729492
2017-04-24,28.84217643737793
2017-04-25,28.910219192504883
2017-04-26,29.241931915283203
2017-04-27,29.378023147583008
2017-04-28,29.463075637817383
2017-05-01,29.08883285522461
2017-05-02,28.238279342651367
2017-05-03,28.476436614990234
2017-05-04,28.195751190185547
2017-05-05,28.72309684753418
2017-05-08,28.89320182800293
2017-05-09,29.139862060546875
2017-05-10,29.114343643188477
2017-05-11,29.012287139892578
2017-05-12,28.59551239013672
2017-05-15,28.765623092651367
2017-05-16,28.425403594970703
2017-05-17,27.574846267700195
2017-05-18,27.617382049560547
2017-05-19,27.83001708984375
2017-05-22,28.0001220703125
2017-05-23,28.25528907775879
2017-05-24,28.238279342651367
2017-05-25,27.727951049804688
2017-05-26,28.127710342407227
2017-05-30,28.518957138061523
2017-05-31,28.859182357788086
2017-06-01,29.28445816040039
2017-06-02,29.301469802856445
2017-06-05,29.309974670410156
2017-06-06,29.28445816040039
2017-06-07,29.533872604370117
2017-06-08,29.3360652923584
2017-06-09,29.533872604370117
2017-06-12,29.826284408569336
2017-06-13,29.680078506469727
2017-06-14,29.76607894897461
2017-06-15,29.757482528686523
2017-06-16,29.490873336791992
2017-06-19,29.542469024658203
2017-06-20,29.585472106933594
2017-06-21,29.353260040283203
2017-06-22,29.404861450195312
2017-06-23,29.413463592529297
2017-06-26,29.68868064880371
2017-06-27,29.422060012817383
2017-06-28,29.740278244018555
2017-06-29,29.981096267700195
2017-06-30,30.041301727294922
2017-07-03,30.59172821044922
2017-07-05,30.110092163085938
2017-07-06,29.989694595336914
2017-07-07,30.049882888793945
2017-07-10,30.26490020751953
2017-07-11,30.445518493652344
2017-07-12,30.531518936157227
2017-07-13,30.841135025024414
2017-07-14,31.262550354003906
2017-07-17,31.28836441040039
2017-07-18,31.33135223388672
2017-07-19,31.365758895874023
2017-07-20,31.31415367126465
2017-07-21,31.0217342376709
2017-07-24,30.806730270385742
2017-07-25,30.59172821044922
2017-07-26,30.634723663330078
2017-07-27,30.90994644165039
2017-07-28,30.763736724853516
2017-07-31,30.944339752197266
2017-08-01,29.89508819580078
2017-08-02,29.946701049804688
2017-08-03,29.903690338134766
2017-08-04,30.333711624145508
2017-08-07,30.3595027923584
2017-08-08,30.43691062927246
2017-08-09,30.342300415039062
2017-08-10,29.998294830322266
2017-08-11,30.041301727294922
2017-08-14,30.505718231201172
2017-08-15,30.565919876098633
2017-08-16,30.746530532836914
2017-08-17,30.10149383544922
2017-08-18,29.955289840698242
2017-08-21,30.024093627929688
2017-08-22,30.3595027923584
2017-08-23,30.522924423217773
2017-08-24,30.548723220825195
2017-08-25,30.617525100708008
2017-08-28,30.54011344909668
2017-08-29,30.548723220825195
2017-08-30,30.806730270385742
2017-08-31,31.425962448120117
2017-09-01,32.13121032714844
2017-09-05,32.01939010620117
2017-09-06,32.39780807495117
2017-09-07,32.067665100097656
2017-09-08,32.14585876464844
2017-09-11,32.4499397277832
2017-09-12,32.91910171508789
2017-09-13,33.197113037109375
2017-09-14,33.701026916503906
2017-09-15,33.77921676635742
2017-09-18,33.527259826660156
2017-09-19,33.62282943725586
2017-09-20,33.77921676635742
2017-09-21,33.97035598754883
2017-09-22,34.24837112426758
2017-09-25,35.01292419433594
2017-09-26,34.97815704345703
2017-09-27,35.25618362426758
2017-09-28,35.25618362426758
2017-09-29,35.08243179321289
2017-10-02,36.620216369628906
2017-10-03,37.749664306640625
2017-10-04,38.0363655090332
2017-10-05,38.09718704223633
2017-10-06,39.035499572753906
2017-10-09,39.38302230834961
2017-10-10,39.27876281738281
2017-10-11,39.5046501159668
2017-10-12,39.000755310058594
2017-10-13,39.86086654663086
2017-10-16,39.75660705566406
2017-10-17,39.11369705200195
2017-10-18,39.20056915283203
2017-10-19,39.4004020690918
2017-10-20,39.626285552978516
2017-10-23,39.22663497924805
2017-10-24,40.38215255737305
2017-10-25,39.20056915283203
2017-10-26,39.31351852416992
2017-10-27,38.783546447753906
2017-10-30,37.6801643371582
2017-10-31,37.34132385253906
2017-11-01,37.471656799316406
2017-11-02,37.01118850708008
2017-11-03,36.78528594970703
2017-11-06,36.61152648925781
2017-11-07,36.2292594909668
2017-11-08,36.5854606628418
2017-11-09,36.5854606628418
2017-11-10,37.06330871582031
2017-11-13,37.85393142700195
2017-11-14,37.358707427978516
2017-11-15,37.2370719909668
2017-11-16,37.87998962402344
2017-11-17,38.123252868652344
2017-11-20,38.992061614990234
2017-11-21,39.07024002075195
2017-11-22,38.479461669921875
2017-11-24,38.62714767456055
2017-11-27,38.375213623046875
2017-11-28,39.02680206298828
2017-11-29,38.06243896484375
2017-11-30,37.436893463134766
2017-12-01,37.17625045776367
2017-12-04,37.40214538574219
2017-12-05,37.184932708740234
2017-12-06,36.620216369628906
2017-12-07,36.83938980102539
2017-12-08,36.83938980102539
2017-12-11,36.53253936767578
2017-12-12,36.40980911254883
2017-12-13,36.29583740234375
2017-12-14,35.77858352661133
2017-12-15,35.901302337646484
2017-12-18,36.953365325927734
2017-12-19,37.25144958496094
2017-12-20,37.277748107910156
2017-12-21,36.96213150024414
2017-12-22,36.83938980102539
2017-12-26,36.64651870727539
2017-12-27,36.2169303894043
2017-12-28,36.27830505371094
2017-12-29,35.93638610839844
2018-01-02,36.64651870727539
2018-01-03,37.54075622558594
2018-01-04,38.698020935058594
2018-01-05,38.584049224853516
2018-01-08,38.76815414428711
2018-01-09,38.61910629272461
2018-01-10,37.69857406616211
2018-01-11,38.741851806640625
2018-01-12,38.63664627075195
2018-01-16,38.741851806640625
2018-01-17,38.60157775878906
2018-01-18,38.45254898071289
2018-01-19,37.830081939697266
2018-01-22,37.952816009521484
2018-01-23,38.03172302246094
2018-01-24,38.71556091308594
2018-01-25,37.83884048461914
2018-01-26,38.12815856933594
2018-01-29,37.71609878540039
2018-01-30,37.43556594848633
2018-01-31,37.18131637573242
2018-02-01,37.19884490966797
2018-02-02,35.94514846801758
2018-02-05,34.66515350341797
2018-02-06,36.699119567871094
2018-02-07,37.163780212402344
2018-02-08,35.72597122192383
2018-02-09,36.34843444824219
2018-02-12,36.821868896484375
2018-02-13,36.29583740234375
2018-02-14,36.65528106689453
2018-02-15,36.690345764160156
2018-02-16,36.02405548095703
2018-02-20,35.743499755859375
2018-02-21,35.55939865112305
2018-02-22,35.86625289916992
2018-02-23,35.86625289916992
2018-02-26,36.418575286865234
2018-02-27,35.21748352050781
2018-02-28,34.498573303222656
2018-03-01,33.13090133666992
2018-03-02,32.81528854370117
2018-03-05,33.087074279785156
2018-03-06,33.25365447998047
2018-03-07,33.087074279785156
2018-03-08,33.51217269897461
2018-03-09,33.51217269897461
2018-03-12,33.50331115722656
2018-03-13,33.6627311706543
2018-03-14,33.379329681396484
2018-03-15,33.521026611328125
2018-03-16,33.60073471069336
2018-03-19,32.777099609375
2018-03-20,32.67082595825195
2018-03-21,33.28190994262695
2018-03-22,32.19258117675781
2018-03-23,31.147541046142578
2018-03-26,31.873760223388672
2018-03-27,30.88186264038086
2018-03-28,31.413232803344727
2018-03-29,32.18373489379883
2018-04-02,31.670063018798828
2018-04-03,32.71511459350586
2018-04-04,33.680450439453125
2018-04-05,33.653873443603516
2018-04-06,33.37047576904297
2018-04-09,33.50331115722656
2018-04-10,34.601497650146484
2018-04-11,34.53950881958008
2018-04-12,34.38895034790039
2018-04-13,34.300384521484375
2018-04-16,34.69005584716797
2018-04-17,34.73434066772461
2018-04-18,34.477508544921875
