Date,CB
2006-06-14,32.175411224365234
2006-06-15,32.93002700805664
2006-06-16,32.455875396728516
2006-06-19,32.55604553222656
2006-06-20,32.55604553222656
2006-06-21,32.95006561279297
2006-06-22,32.69629669189453
2006-06-23,32.42918014526367
2006-06-26,33.19715118408203
2006-06-27,32.576087951660156
2006-06-28,32.80431365966797
2006-06-29,33.82463836669922
2006-06-30,33.9588737487793
2006-07-03,33.9588737487793
2006-07-05,33.20706558227539
2006-07-06,33.28762435913086
2006-07-07,33.42858123779297
2006-07-10,33.717220306396484
2006-07-11,33.75079345703125
2006-07-12,34.10655975341797
2006-07-13,33.56282424926758
2006-07-14,33.3614501953125
2006-07-17,34.07297134399414
2006-07-18,33.99243927001953
2006-07-19,34.42875671386719
2006-07-20,34.90536880493164
2006-07-21,34.388484954833984
2006-07-24,34.945621490478516
2006-07-25,35.3148078918457
2006-07-26,35.71084213256836
2006-07-27,34.90536880493164
2006-07-28,34.99260711669922
2006-07-31,34.58987045288086
2006-08-01,34.368343353271484
2006-08-02,34.26765823364258
2006-08-03,34.20053482055664
2006-08-04,34.02601623535156
2006-08-07,33.64338684082031
2006-08-08,33.20036315917969
2006-08-09,32.884864807128906
2006-08-10,33.4352912902832
2006-08-11,33.099674224853516
2006-08-14,33.42858123779297
2006-08-15,33.81120681762695
2006-08-16,34.19382095336914
2006-08-17,34.72410202026367
2006-08-18,34.95905685424805
2006-08-21,35.086578369140625
2006-08-22,34.95233917236328
2006-08-23,35.10002136230469
2006-08-24,35.07988739013672
2006-08-25,34.99260711669922
2006-08-28,35.25440979003906
2006-08-29,35.355098724365234
2006-08-30,35.3349609375
2006-08-31,36.15390396118164
2006-09-01,36.26129913330078
2006-09-05,36.16059875488281
2006-09-06,35.932376861572266
2006-09-07,36.32841110229492
2006-09-08,36.87213897705078
2006-09-11,37.09363555908203
2006-09-12,37.54339599609375
2006-09-13,37.57695007324219
2006-09-14,37.147361755371094
2006-09-15,37.180912017822266
2006-09-18,36.885555267333984
2006-09-19,36.80500030517578
2006-09-20,36.90568161010742
2006-09-21,36.724464416503906
2006-09-22,36.529781341552734
2006-09-25,36.966102600097656
2006-09-26,37.56352996826172
2006-09-27,36.93645095825195
2006-09-28,37.199424743652344
2006-09-29,36.90275192260742
2006-10-02,36.47120666503906
2006-10-03,37.38148880004883
2006-10-04,37.82650375366211
2006-10-05,38.271507263183594
2006-10-06,37.94784927368164
2006-10-09,38.02201843261719
2006-10-10,38.46703338623047
2006-10-11,38.588417053222656
2006-10-12,38.81768035888672
2006-10-13,39.30988311767578
2006-10-16,38.91880798339844
2006-10-17,38.97950744628906
2006-10-18,39.0064697265625
2006-10-19,38.41984558105469
2006-10-20,38.19733428955078
2006-10-23,38.53446960449219
2006-10-24,38.89858627319336
2006-10-25,39.336856842041016
2006-10-26,39.74143600463867
2006-10-27,38.95252227783203
2006-10-30,38.88507843017578
2006-10-31,38.60190963745117
2006-11-01,38.57493209838867
2006-11-02,38.21756362915039
2006-11-03,38.1501579284668
2006-11-06,38.23106384277344
2006-11-07,38.716529846191406
2006-11-08,38.669315338134766
2006-11-09,38.08271408081055
2006-11-10,38.85138702392578
2006-11-13,38.91880798339844
2006-11-14,38.61538314819336
2006-11-15,38.54121780395508
2006-11-16,38.9255485534668
2006-11-17,38.97276306152344
2006-11-20,39.303131103515625
2006-11-21,39.20201110839844
2006-11-22,39.067138671875
2006-11-24,38.85138702392578
2006-11-27,38.39286804199219
2006-11-28,38.480533599853516
2006-11-29,38.7232780456543
2006-11-30,38.32545471191406
2006-12-01,38.015281677246094
2006-12-04,38.57493209838867
2006-12-05,39.067138671875
2006-12-06,39.07388687133789
2006-12-07,38.87161636352539
2006-12-08,39.181766510009766
2006-12-11,39.58633804321289
2006-12-12,40.88766098022461
2006-12-13,41.150634765625
2006-12-14,41.02254104614258
2006-12-15,40.94162368774414
2006-12-18,40.78654098510742
2006-12-19,40.800018310546875
2006-12-20,40.88093948364258
2006-12-21,40.894412994384766
2006-12-22,40.57750701904297
2006-12-26,41.01579666137695
2006-12-27,41.408485412597656
2006-12-28,41.25273895263672
2006-12-29,41.00900650024414
2007-01-03,40.86006546020508
2007-01-04,40.3251953125
2007-01-05,40.0340576171875
2007-01-08,40.05437088012695
2007-01-09,39.6413688659668
2007-01-10,39.63460159301758
2007-01-11,40.12207794189453
2007-01-12,39.810630798339844
2007-01-16,39.776771545410156
2007-01-17,39.7429313659668
2007-01-18,40.12207794189453
2007-01-19,40.1491584777832
2007-01-22,39.60752487182617
2007-01-23,39.63460159301758
2007-01-24,40.05437088012695
2007-01-25,39.70906448364258
2007-01-26,39.424713134765625
2007-01-29,39.47209930419922
2007-01-30,39.67522048950195
2007-01-31,39.12004089355469
2007-02-01,39.58720397949219
2007-02-02,39.7564582824707
2007-02-05,40.155914306640625
2007-02-06,40.52152633666992
2007-02-07,40.3387336730957
2007-02-08,39.966365814208984
2007-02-09,39.424713134765625
2007-02-12,39.357017517089844
2007-02-13,39.26898956298828
2007-02-14,39.47209930419922
2007-02-15,39.6413688659668
2007-02-16,39.71583557128906
2007-02-20,39.67522048950195
2007-02-21,39.45179748535156
2007-02-22,39.46533203125
2007-02-23,38.99140930175781
2007-02-26,38.73411178588867
2007-02-27,37.82686233520508
2007-02-28,38.00967025756836
2007-03-01,37.7862434387207
2007-03-02,37.52219772338867
2007-03-05,37.095645904541016
2007-03-06,37.45448684692383
2007-03-07,37.12273406982422
2007-03-08,37.35295104980469
2007-03-09,37.244598388671875
2007-03-12,37.0414924621582
2007-03-13,36.03268051147461
2007-03-14,36.513397216796875
2007-03-15,37.0414924621582
2007-03-16,37.217529296875
2007-03-19,37.63730239868164
2007-03-20,38.097694396972656
2007-03-21,38.18570327758789
2007-03-22,38.097694396972656
2007-03-23,38.5039176940918
2007-03-26,38.8221321105957
2007-03-27,38.950767517089844
2007-03-28,38.81477355957031
2007-03-29,39.01877975463867
2007-03-30,38.80116271972656
2007-04-02,38.90317153930664
2007-04-03,39.2499885559082
2007-04-04,38.957576751708984
2007-04-05,38.957576751708984
2007-04-09,39.12076950073242
2007-04-10,39.27716827392578
2007-04-11,38.98477554321289
2007-04-12,39.2431755065918
2007-04-13,39.542388916015625
2007-04-16,39.7803840637207
2007-04-17,39.74638748168945
2007-04-18,39.53557586669922
2007-04-19,39.528785705566406
2007-04-20,39.800785064697266
2007-04-23,39.528785705566406
2007-04-24,39.90959167480469
2007-04-25,41.670799255371094
2007-04-26,40.82079315185547
2007-04-27,41.05881118774414
2007-04-30,40.43318557739258
2007-05-01,40.698387145996094
2007-05-02,41.20160675048828
2007-05-03,40.91600036621094
2007-05-04,40.73239517211914
2007-05-07,41.08598709106445
2007-05-08,41.25599670410156
2007-05-09,41.68439483642578
2007-05-10,42.031211853027344
2007-05-11,42.2963981628418
2007-05-14,42.24880599975586
2007-05-15,41.92921447753906
2007-05-16,42.10601043701172
2007-05-17,41.76601028442383
2007-05-18,41.983604431152344
2007-05-21,42.24199295043945
2007-05-22,42.24880599975586
2007-05-23,41.50079345703125
2007-05-24,41.167606353759766
2007-05-25,41.704811096191406
2007-05-29,41.48039627075195
2007-05-30,41.52121353149414
2007-05-31,41.86800003051758
2007-06-01,41.78640365600586
2007-06-04,41.936012268066406
2007-06-05,42.13999938964844
2007-06-06,41.8612060546875
2007-06-07,41.27639389038086
2007-06-08,41.670799255371094
2007-06-11,42.39161682128906
2007-06-12,42.119598388671875
2007-06-13,42.45281982421875
2007-06-14,42.26240539550781
2007-06-15,42.41202163696289
2007-06-18,42.2760009765625
2007-06-19,42.52760314941406
2007-06-20,42.23521423339844
2007-06-21,42.174015045166016
2007-06-22,42.49359893798828
2007-06-25,42.42561721801758
2007-06-26,42.26240539550781
2007-06-27,42.310211181640625
2007-06-28,42.13264846801758
2007-06-29,42.69950485229492
2007-07-02,43.553253173828125
2007-07-03,43.68981170654297
2007-07-05,42.931724548339844
2007-07-06,42.754150390625
2007-07-09,42.76097869873047
2007-07-10,41.7092170715332
2007-07-11,41.606754302978516
2007-07-12,42.105323791503906
2007-07-13,42.18727111816406
2007-07-16,42.17363739013672
2007-07-17,41.96190643310547
2007-07-18,41.62040710449219
2007-07-19,42.3238639831543
2007-07-20,41.35404968261719
2007-07-23,41.48382568359375
2007-07-24,39.5168571472168
2007-07-25,41.4155158996582
2007-07-26,40.0768928527832
2007-07-27,39.15487289428711
2007-07-30,40.74620056152344
2007-07-31,39.42124938964844
2007-08-01,40.11787414550781
2007-08-02,39.29146957397461
2007-08-03,37.37233352661133
2007-08-06,39.933475494384766
2007-08-07,40.75303268432617
2007-08-08,39.76271438598633
2007-08-09,38.67679214477539
2007-08-10,38.690452575683594
2007-08-13,38.806556701660156
2007-08-14,37.20840072631836
2007-08-15,37.03767013549805
2007-08-16,38.12358856201172
2007-08-17,39.27097702026367
2007-08-20,39.858341217041016
2007-08-21,40.18617630004883
2007-08-22,40.50716781616211
2007-08-23,39.79688262939453
2007-08-24,40.978424072265625
2007-08-27,40.172508239746094
2007-08-28,38.745094299316406
2007-08-29,39.47587966918945
2007-08-30,38.943153381347656
2007-08-31,39.448543548583984
2007-09-04,39.912994384765625
2007-09-05,39.373435974121094
2007-09-06,39.10706329345703
2007-09-07,38.355812072753906
2007-09-10,39.093414306640625
2007-09-11,39.42806625366211
2007-09-12,39.15487289428711
2007-09-13,39.6739387512207
2007-09-14,39.57831954956055
2007-09-17,39.92664337158203
2007-09-18,40.295440673828125
2007-09-19,40.794010162353516
2007-09-20,40.35009765625
2007-09-21,40.57547378540039
2007-09-24,40.15885543823242
2007-09-25,40.11787414550781
2007-09-26,40.29627990722656
2007-09-27,40.858890533447266
2007-09-28,41.5587272644043
2007-10-01,42.4095344543457
2007-10-02,42.478153228759766
2007-10-03,42.478153228759766
2007-10-04,42.72516632080078
2007-10-05,42.677120208740234
2007-10-08,43.15742111206055
2007-10-09,43.45245361328125
2007-10-10,42.718292236328125
2007-10-11,42.44386291503906
2007-10-12,43.22602462768555
2007-10-15,42.786903381347656
2007-10-16,42.00473403930664
2007-10-17,42.02530288696289
2007-10-18,41.87435531616211
2007-10-19,40.426639556884766
2007-10-22,41.53816604614258
2007-10-23,41.47641372680664
2007-10-24,40.406044006347656
2007-10-25,40.58443069458008
2007-10-26,41.6204948425293
2007-10-29,42.169410705566406
2007-10-30,42.06647872924805
2007-10-31,41.586181640625
2007-11-01,39.74735641479492
2007-11-02,39.75422668457031
2007-11-05,39.1984748840332
2007-11-06,40.15217208862305
2007-11-07,38.992618560791016
2007-11-08,39.27394104003906
2007-11-09,40.15903091430664
2007-11-12,40.11101531982422
2007-11-13,41.181358337402344
2007-11-14,40.714805603027344
2007-11-15,40.3648796081543
2007-11-16,39.90517807006836
2007-11-19,39.54151916503906
2007-11-20,39.34940719604492
2007-11-21,39.761085510253906
2007-11-23,40.33057403564453
2007-11-26,39.62385940551758
2007-11-27,40.598167419433594
2007-11-28,41.16765594482422
2007-11-29,40.0973014831543
2007-11-30,41.050994873046875
2007-12-03,40.88633346557617
2007-12-04,40.46091842651367
2007-12-05,40.90692901611328
2007-12-06,41.89495849609375
2007-12-07,41.743995666503906
2007-12-10,42.75260543823242
2007-12-11,40.9892578125
2007-12-12,41.20193862915039
2007-12-13,41.709693908691406
2007-12-14,40.83143997192383
2007-12-17,41.86063003540039
2007-12-18,41.73715591430664
2007-12-19,41.24312973022461
2007-12-20,41.682247161865234
2007-12-21,42.478153228759766
2007-12-24,43.32895278930664
2007-12-26,43.12997817993164
2007-12-27,42.25483322143555
2007-12-28,42.65449905395508
2007-12-31,42.571800231933594
2008-01-02,42.06188201904297
2008-01-03,41.97230911254883
2008-01-04,41.85516357421875
2008-01-07,42.33751678466797
2008-01-08,41.50370788574219
2008-01-09,42.14457702636719
2008-01-10,42.48222351074219
2008-01-11,41.469276428222656
2008-01-14,41.758689880371094
2008-01-15,41.6484375
2008-01-16,41.737998962402344
2008-01-17,40.09109878540039
2008-01-18,38.92654037475586
2008-01-22,40.24958419799805
2008-01-23,41.33144760131836
2008-01-24,41.78624725341797
2008-01-25,39.718994140625
2008-01-28,40.56657028198242
2008-01-29,40.57345962524414
2008-01-30,39.87748336791992
2008-01-31,40.13243103027344
2008-02-01,40.87665939331055
2008-02-04,41.05581283569336
2008-02-05,40.17377853393555
2008-02-06,40.656150817871094
2008-02-07,40.869773864746094
2008-02-08,39.484703063964844
2008-02-11,38.98855209350586
2008-02-12,38.892086029052734
2008-02-13,39.250396728515625
2008-02-14,39.002342224121094
2008-02-15,39.836151123046875
2008-02-19,39.601844787597656
2008-02-20,40.09109878540039
2008-02-21,39.22285079956055
2008-02-22,40.25647735595703
2008-02-25,40.20134735107422
2008-02-26,40.635459899902344
2008-02-27,41.53820037841797
2008-02-28,40.04286575317383
2008-02-29,38.75426483154297
2008-03-03,37.961814880371094
2008-03-04,37.3623046875
2008-03-05,37.658607482910156
2008-03-06,37.47945022583008
2008-03-07,37.83778381347656
2008-03-10,37.34162521362305
2008-03-11,38.77493667602539
2008-03-12,37.534576416015625
2008-03-13,38.00314712524414
2008-03-14,36.97641372680664
2008-03-17,37.045318603515625
2008-03-18,39.133262634277344
2008-03-19,37.810218811035156
2008-03-20,40.06352996826172
2008-03-24,39.15393829345703
2008-03-25,38.650909423828125
2008-03-26,38.07207489013672
2008-03-27,38.106693267822266
2008-03-28,37.71890640258789
2008-03-31,38.12746047973633
2008-04-01,39.97636413574219
2008-04-02,39.68553924560547
2008-04-03,39.713218688964844
2008-04-04,39.484710693359375
2008-04-07,40.02484130859375
2008-04-08,39.39469909667969
2008-04-09,39.58163833618164
2008-04-10,39.318511962890625
2008-04-11,38.90995788574219
2008-04-14,39.173091888427734
2008-04-15,39.235408782958984
2008-04-16,40.1079216003418
2008-04-17,40.5164909362793
2008-04-18,40.980445861816406
2008-04-21,40.56496810913086
2008-04-22,40.509559631347656
2008-04-23,39.775543212890625
2008-04-24,40.87657165527344
2008-04-25,40.966609954833984
2008-04-28,40.77963638305664
2008-04-29,40.40571212768555
2008-04-30,41.74910354614258
2008-05-01,42.62160873413086
2008-05-02,42.58698272705078
2008-05-05,41.77680206298828
2008-05-06,42.531593322753906
2008-05-07,41.534423828125
2008-05-08,41.77680206298828
2008-05-09,41.36824035644531
2008-05-12,42.046871185302734
2008-05-13,41.78372573852539
2008-05-14,42.32383728027344
2008-05-15,42.67700958251953
2008-05-16,42.43464279174805
2008-05-19,42.51081085205078
2008-05-20,41.846038818359375
2008-05-21,40.966609954833984
2008-05-22,41.29206085205078
2008-05-23,40.62727355957031
2008-05-27,41.18820571899414
2008-05-28,40.77963638305664
2008-05-29,41.75600814819336
2008-05-30,41.59675216674805
2008-06-02,41.26436233520508
2008-06-03,41.74910354614258
2008-06-04,42.28923034667969
2008-06-05,43.39718246459961
2008-06-06,42.393104553222656
2008-06-09,42.16457748413086
2008-06-10,42.10916519165039
2008-06-11,40.87657165527344
2008-06-12,41.721397399902344
2008-06-13,42.05377960205078
2008-06-16,41.56904220581055
2008-06-17,40.841957092285156
2008-06-18,40.54418182373047
2008-06-19,40.488800048828125
2008-06-20,39.54701614379883
2008-06-23,39.0969352722168
2008-06-24,39.78938293457031
2008-06-25,39.775543212890625
2008-06-26,38.79421615600586
2008-06-27,38.446205139160156
2008-06-30,38.3418083190918
2008-07-01,38.40445327758789
2008-07-02,38.00774383544922
2008-07-03,38.16085433959961
2008-07-07,37.583213806152344
2008-07-08,38.724609375
2008-07-09,37.200401306152344
2008-07-10,36.789794921875
2008-07-11,34.31207275390625
2008-07-14,34.25638961791992
2008-07-15,31.52811622619629
2008-07-16,32.732181549072266
2008-07-17,34.103271484375
2008-07-18,34.124149322509766
2008-07-21,33.23330307006836
2008-07-22,33.46991729736328
2008-07-23,34.55567169189453
2008-07-24,33.713523864746094
2008-07-25,33.33769226074219
2008-07-28,33.1636962890625
2008-07-29,33.664794921875
2008-07-30,35.00806427001953
2008-07-31,35.28644943237305
2008-08-01,35.75969696044922
2008-08-04,36.365234375
2008-08-05,37.32568359375
2008-08-06,36.8802604675293
2008-08-07,36.427860260009766
2008-08-08,37.659759521484375
2008-08-11,37.88943099975586
2008-08-12,37.47185134887695
2008-08-13,36.93592071533203
2008-08-14,36.448734283447266
2008-08-15,36.281700134277344
2008-08-18,35.77363204956055
2008-08-19,34.60437774658203
2008-08-20,34.72270584106445
2008-08-21,35.342132568359375
2008-08-22,35.95457458496094
2008-08-25,35.43259811401367
2008-08-26,34.97324752807617
2008-08-27,35.73883056640625
2008-08-28,36.379146575927734
2008-08-29,36.61578369140625
2008-09-02,36.413936614990234
2008-09-03,36.434837341308594
2008-09-04,35.88499450683594
2008-09-05,36.40003204345703
2008-09-08,37.38832092285156
2008-09-09,36.10771179199219
2008-09-10,35.912837982177734
2008-09-11,36.003326416015625
2008-09-12,36.27473831176758
2008-09-15,36.727134704589844
2008-09-16,39.845149993896484
2008-09-17,38.66893768310547
2008-09-18,41.13271713256836
2008-09-19,45.93502426147461
2008-09-22,41.61295700073242
2008-09-23,39.323158264160156
2008-09-24,39.016929626464844
2008-09-25,41.75911331176758
2008-09-26,39.87993621826172
2008-09-29,36.887210845947266
2008-09-30,37.673675537109375
2008-10-01,37.562320709228516
2008-10-02,37.583213806152344
2008-10-03,36.713218688964844
2008-10-06,36.46962356567383
2008-10-07,35.14723587036133
2008-10-08,31.66733169555664
2008-10-09,26.774425506591797
2008-10-10,28.524383544921875
2008-10-13,32.08732604980469
2008-10-14,34.4742546081543
2008-10-15,31.10034942626953
2008-10-16,31.205337524414062
2008-10-17,32.60531234741211
2008-10-20,34.56525421142578
2008-10-21,33.431304931640625
2008-10-22,31.709312438964844
2008-10-23,33.270301818847656
2008-10-24,33.95626449584961
2008-10-27,31.044330596923828
2008-10-28,34.558258056640625
2008-10-29,39.57715606689453
2008-10-30,39.02416229248047
2008-10-31,40.151153564453125
2008-11-03,38.66017532348633
2008-11-04,38.737178802490234
2008-11-05,36.65821838378906
2008-11-06,35.86023712158203
2008-11-07,37.379207611083984
2008-11-10,36.20323944091797
2008-11-11,36.084224700927734
2008-11-12,34.740264892578125
2008-11-13,37.90419006347656
2008-11-14,36.88920593261719
2008-11-17,35.84623336791992
2008-11-18,35.28624725341797
2008-11-19,28.31439971923828
2008-11-20,26.578426361083984
2008-11-21,32.09431457519531
2008-11-24,32.61931228637695
2008-11-25,33.94927215576172
2008-11-26,34.74726104736328
2008-11-28,36.57422637939453
2008-12-01,30.97433853149414
2008-12-02,31.807310104370117
2008-12-03,32.857295989990234
2008-12-04,33.14429473876953
2008-12-05,36.280216217041016
2008-12-08,34.43927001953125
2008-12-09,33.431304931640625
2008-12-10,33.571285247802734
2008-12-11,33.13727951049805
2008-12-12,32.97630310058594
2008-12-15,33.711273193359375
2008-12-16,36.0212287902832
2008-12-17,35.69923782348633
2008-12-18,36.2312126159668
2008-12-19,36.44120788574219
2008-12-22,36.427223205566406
2008-12-23,36.161231994628906
2008-12-24,36.084224700927734
2008-12-26,36.34322738647461
2008-12-29,36.588233947753906
2008-12-30,36.60222244262695
2008-12-31,37.0432014465332
2009-01-02,37.12021255493164
2009-01-05,36.8612174987793
2009-01-06,36.12946319580078
2009-01-07,34.651920318603516
2009-01-08,34.82782745361328
2009-01-09,35.00373458862305
2009-01-12,33.209571838378906
2009-01-13,34.57453536987305
2009-01-14,33.54022979736328
2009-01-15,34.25792694091797
2009-01-16,35.0178108215332
2009-01-20,32.555233001708984
2009-01-21,33.59654235839844
2009-01-22,31.626462936401367
2009-01-23,31.049558639526367
2009-01-26,31.591304779052734
2009-01-27,31.92902374267578
2009-01-28,34.349388122558594
2009-01-29,31.74610710144043
2009-01-30,30.71884536743164
2009-02-02,30.360023498535156
2009-02-03,30.092668533325195
2009-02-04,30.70477294921875
2009-02-05,31.23952293395996
2009-02-06,31.28874397277832
2009-02-09,31.85866928100586
2009-02-10,29.600141525268555
2009-02-11,30.824386596679688
2009-02-12,31.49984359741211
2009-02-13,29.7830753326416
2009-02-17,28.608076095581055
2009-02-18,28.2844181060791
2009-02-19,28.671384811401367
2009-02-20,27.707481384277344
2009-02-23,25.582626342773438
2009-02-24,27.30643081665039
2009-02-25,27.109420776367188
2009-02-26,27.095348358154297
2009-02-27,25.68816375732422
2009-03-02,25.216766357421875
2009-03-03,23.886964797973633
2009-03-04,24.604629516601562
2009-03-05,22.423492431640625
2009-03-06,22.86675453186035
2009-03-09,22.402389526367188
2009-03-10,24.03472328186035
2009-03-11,23.725133895874023
2009-03-12,24.76645278930664
2009-03-13,25.758516311645508
2009-03-16,25.660018920898438
2009-03-17,27.229032516479492
2009-03-18,28.066301345825195
2009-03-19,26.4550838470459
2009-03-20,27.214962005615234
2009-03-23,28.425142288208008
2009-03-24,26.912412643432617
2009-03-25,27.039064407348633
2009-03-26,28.150737762451172
2009-03-27,28.42686653137207
2009-03-30,26.550621032714844
2009-03-31,28.603879928588867
2009-04-01,28.90123176574707
2009-04-02,29.7862606048584
2009-04-03,31.0606746673584
2009-04-06,30.91199493408203
2009-04-07,30.373916625976562
2009-04-08,31.103160858154297
2009-04-09,32.235984802246094
2009-04-13,33.63787078857422
2009-04-14,31.740392684936523
2009-04-15,32.39175033569336
2009-04-16,32.85905075073242
2009-04-17,32.540435791015625
2009-04-20,30.890756607055664
2009-04-21,32.79530715942383
2009-04-22,30.756235122680664
2009-04-23,31.14565658569336
2009-04-24,31.152734756469727
2009-04-27,31.818252563476562
2009-04-28,31.966949462890625
2009-04-29,33.418373107910156
2009-04-30,32.79530715942383
2009-05-01,32.45549011230469
2009-05-04,33.333404541015625
2009-05-05,31.981111526489258
2009-05-06,31.867815017700195
2009-05-07,30.961559295654297
2009-05-08,30.81287956237793
2009-05-11,30.005735397338867
2009-05-12,30.345582962036133
2009-05-13,29.8853759765625
2009-05-14,31.124404907226562
2009-05-15,30.52967643737793
2009-05-18,32.14396286010742
2009-05-19,30.90491485595703
2009-05-20,30.20399284362793
2009-05-21,31.004030227661133
2009-05-22,31.110240936279297
2009-05-26,31.83243179321289
2009-05-27,30.621706008911133
2009-05-28,31.11732292175293
2009-05-29,31.14565658569336
2009-06-01,31.485496520996094
2009-06-02,32.214752197265625
2009-06-03,32.243064880371094
2009-06-04,32.61831283569336
2009-06-05,32.575828552246094
2009-06-08,32.682037353515625
2009-06-09,32.46255111694336
2009-06-10,32.25725173950195
2009-06-11,32.25015640258789
2009-06-12,31.84657859802246
2009-06-15,30.975719451904297
2009-06-16,30.699613571166992
2009-06-17,30.430545806884766
2009-06-18,30.189821243286133
2009-06-19,30.373916625976562
2009-06-22,30.097780227661133
2009-06-23,30.4447021484375
2009-06-24,31.096078872680664
2009-06-25,31.556291580200195
2009-06-26,31.124404907226562
2009-06-29,31.11732292175293
2009-06-30,31.315561294555664
2009-07-01,31.782873153686523
2009-07-02,30.43764305114746
2009-07-06,31.21645164489746
2009-07-07,30.189821243286133
2009-07-08,29.566762924194336
2009-07-09,29.694217681884766
2009-07-10,29.595094680786133
2009-07-13,30.890756607055664
2009-07-14,30.77039909362793
2009-07-15,31.556291580200195
2009-07-16,32.12979507446289
2009-07-17,31.46426010131836
2009-07-20,31.103160858154297
2009-07-21,31.966949462890625
2009-07-22,32.837806701660156
2009-07-23,33.53875732421875
2009-07-24,34.493736267089844
2009-07-27,34.22290802001953
2009-07-28,34.78593826293945
2009-07-29,34.187278747558594
2009-07-30,33.76679611206055
2009-07-31,34.96410369873047
2009-08-03,35.669654846191406
2009-08-04,35.98323059082031
2009-08-05,35.64114761352539
2009-08-06,35.81932067871094
2009-08-07,36.018863677978516
2009-08-10,35.35607147216797
2009-08-11,35.07814407348633
2009-08-12,35.77656936645508
2009-08-13,35.67678451538086
2009-08-14,35.128021240234375
2009-08-17,34.144527435302734
2009-08-18,34.743167877197266
2009-08-19,35.569881439208984
2009-08-20,36.18992233276367
2009-08-21,36.00462341308594
2009-08-24,35.569881439208984
2009-08-25,36.21128463745117
2009-08-26,36.35382843017578
2009-08-27,37.315948486328125
2009-08-28,37.330196380615234
2009-08-31,37.18766403198242
2009-09-01,36.12577438354492
2009-09-02,35.92621994018555
2009-09-03,37.29457473754883
2009-09-04,36.74580383300781
2009-09-08,36.68167495727539
2009-09-09,36.667423248291016
2009-09-10,36.767181396484375
2009-09-11,36.51774215698242
2009-09-14,36.61039733886719
2009-09-15,36.068763732910156
2009-09-16,36.97385787963867
2009-09-17,36.23980712890625
2009-09-18,35.6553955078125
2009-09-21,35.81218338012695
2009-09-22,35.24917221069336
2009-09-23,35.519996643066406
2009-09-24,35.54850769042969
2009-09-25,36.674530029296875
2009-09-28,37.750675201416016
2009-09-29,38.2883415222168
2009-09-30,38.32418441772461
2009-10-01,38.53207778930664
2009-10-02,38.539249420166016
2009-10-05,38.582252502441406
2009-10-06,39.184425354003906
2009-10-07,39.43535614013672
2009-10-08,39.284786224365234
2009-10-09,39.07689666748047
2009-10-12,38.8690185546875
2009-10-13,38.51057815551758
2009-10-14,39.234622955322266
2009-10-15,39.19160461425781
2009-10-16,39.32064437866211
2009-10-19,39.52852249145508
2009-10-20,39.27762985229492
2009-10-21,38.61092758178711
2009-10-22,39.27046203613281
2009-10-23,38.98370361328125
2009-10-26,38.30268478393555
2009-10-27,38.187965393066406
2009-10-28,37.2130241394043
2009-10-29,37.87971878051758
2009-10-30,36.81874465942383
2009-11-02,36.8760986328125
2009-11-03,36.76139831542969
2009-11-04,36.94779968261719
2009-11-05,36.56783676147461
2009-11-06,36.76139831542969
2009-11-09,37.901241302490234
2009-11-10,37.506935119628906
2009-11-11,37.46393966674805
2009-11-12,36.976463317871094
2009-11-13,36.91911697387695
2009-11-16,36.668190002441406
2009-11-17,36.84743118286133
2009-11-18,36.539161682128906
2009-11-19,36.04450225830078
2009-11-20,35.650230407714844
2009-11-23,35.671749114990234
2009-11-24,35.71476364135742
2009-11-25,35.73627471923828
2009-11-27,34.539085388183594
2009-11-30,34.91901779174805
2009-12-01,35.71476364135742
2009-12-02,35.78645706176758
2009-12-03,34.72547149658203
2009-12-04,34.99071502685547
2009-12-07,35.284637451171875
2009-12-08,35.198604583740234
2009-12-09,35.628726959228516
2009-12-10,35.90830612182617
2009-12-11,35.99433517456055
2009-12-14,36.05884552001953
2009-12-15,35.58999252319336
2009-12-16,35.48900604248047
2009-12-17,35.04179382324219
2009-12-18,35.23655319213867
2009-12-21,35.18605422973633
2009-12-22,35.806400299072266
2009-12-23,36.0300178527832
2009-12-24,36.102134704589844
2009-12-28,36.35459518432617
2009-12-29,36.304107666015625
2009-12-30,36.44115447998047
2009-12-31,36.35459518432617
2010-01-04,35.53950500488281
2010-01-05,34.73883056640625
2010-01-06,34.26276779174805
2010-01-07,34.4575309753418
2010-01-08,34.26276779174805
2010-01-11,34.63064193725586
2010-01-12,34.70277404785156
2010-01-13,34.81819534301758
2010-01-14,35.14999008178711
2010-01-15,34.77490997314453
2010-01-19,35.214908599853516
2010-01-20,35.157203674316406
2010-01-21,34.91917037963867
2010-01-22,34.544090270996094
2010-01-25,34.94081115722656
2010-01-26,35.02014923095703
2010-01-27,35.31589126586914
2010-01-28,35.22211837768555
2010-01-29,35.53950500488281
2010-02-01,35.35918426513672
2010-02-02,35.74868392944336
2010-02-03,35.820823669433594
2010-02-04,34.717185974121094
2010-02-05,34.86147689819336
2010-02-08,34.847042083740234
2010-02-09,35.128353118896484
2010-02-10,35.193267822265625
2010-02-11,35.18605422973633
2010-02-12,35.20769500732422
2010-02-16,35.698204040527344
2010-02-17,35.88572692871094
2010-02-18,36.29689407348633
2010-02-19,36.347389221191406
2010-02-22,36.570987701416016
2010-02-23,36.27526092529297
2010-02-24,36.304107666015625
2010-02-25,36.33296585083008
2010-02-26,36.05886459350586
2010-03-01,36.37623977661133
