Date,TPR
2003-05-22,7.26002311706543
2003-05-23,7.2100114822387695
2003-05-27,7.35682487487793
2003-05-28,7.63754415512085
2003-05-29,7.613345623016357
2003-05-30,7.926331043243408
2003-06-02,8.203826904296875
2003-06-03,8.142518997192383
2003-06-04,8.24577522277832
2003-06-05,8.53133487701416
2003-06-06,8.491003036499023
2003-06-09,8.28933334350586
2003-06-10,8.202215194702148
2003-06-11,8.25868034362793
2003-06-12,8.329668045043945
2003-06-13,8.336122512817383
2003-06-16,8.363544464111328
2003-06-17,8.040882110595703
2003-06-18,8.194146156311035
2003-06-19,8.219962120056152
2003-06-20,8.195758819580078
2003-06-23,7.905359268188477
2003-06-24,7.88115930557251
2003-06-25,8.107027053833008
2003-06-26,8.194146156311035
2003-06-27,8.057014465332031
2003-06-30,8.02474594116211
2003-07-01,8.213507652282715
2003-07-02,8.255451202392578
2003-07-03,8.213507652282715
2003-07-07,8.526494026184082
2003-07-08,9.060505867004395
2003-07-09,8.908856391906738
2003-07-10,8.77978515625
2003-07-11,8.92660140991211
2003-07-14,8.908856391906738
2003-07-15,8.865293502807617
2003-07-16,8.726547241210938
2003-07-17,8.507133483886719
2003-07-18,8.494226455688477
2003-07-21,8.639426231384277
2003-07-22,8.684603691101074
2003-07-23,8.652334213256836
2003-07-24,8.568443298339844
2003-07-25,8.670079231262207
2003-07-28,8.93305492401123
2003-07-29,8.744294166564941
2003-07-30,8.605548858642578
2003-07-31,8.550697326660156
2003-08-01,8.566828727722168
2003-08-04,8.518428802490234
2003-08-05,8.428083419799805
2003-08-06,8.20705509185791
2003-08-07,8.376455307006836
2003-08-08,8.66040325164795
2003-08-11,8.528111457824707
2003-08-12,8.68943977355957
2003-08-13,8.83464241027832
2003-08-14,8.700733184814453
2003-08-15,8.858842849731445
2003-08-18,8.841097831726074
2003-08-19,8.837872505187988
2003-08-20,9.007269859313965
2003-08-21,9.121814727783203
2003-08-22,8.952413558959961
2003-08-25,8.862068176269531
2003-08-26,8.879814147949219
2003-08-27,9.154080390930176
2003-08-28,9.250885009765625
2003-08-29,9.36381721496582
2003-09-02,9.373494148254395
2003-09-03,9.563870429992676
2003-09-04,9.515474319458008
2003-09-05,9.260565757751465
2003-09-08,9.213775634765625
2003-09-09,9.02340316772461
2003-09-10,9.050827980041504
2003-09-11,9.186347961425781
2003-09-12,9.249269485473633
2003-09-15,9.339615821838379
2003-09-16,9.507405281066895
2003-09-17,9.518697738647461
2003-09-18,9.459003448486328
2003-09-19,9.467068672180176
2003-09-22,9.357365608215332
2003-09-23,9.321869850158691
2003-09-24,9.113749504089355
2003-09-25,9.036304473876953
2003-09-26,8.758813858032227
2003-09-29,8.737839698791504
2003-09-30,8.808828353881836
2003-10-01,9.168601036071777
2003-10-02,9.170215606689453
2003-10-03,9.454163551330566
2003-10-06,9.567099571228027
2003-10-07,9.386407852172852
2003-10-08,9.289602279663086
2003-10-09,9.644537925720215
2003-10-10,9.55096435546875
2003-10-13,9.615497589111328
2003-10-14,9.918807983398438
2003-10-15,10.170488357543945
2003-10-16,10.067232131958008
2003-10-17,10.141446113586426
2003-10-20,10.144675254821777
2003-10-21,10.928752899169922
2003-10-22,10.777099609375
2003-10-23,10.890036582946777
2003-10-24,10.857770919799805
2003-10-27,11.132037162780762
2003-10-28,11.393394470214844
2003-10-29,11.670889854431152
2003-10-30,11.538597106933594
2003-10-31,11.445024490356445
2003-11-03,11.916119575500488
2003-11-04,11.748329162597656
2003-11-05,11.793503761291504
2003-11-06,11.777373313903809
2003-11-07,11.764463424682617
2003-11-10,11.65798568725586
2003-11-11,11.751555442810059
2003-11-12,12.225879669189453
2003-11-13,12.212974548339844
2003-11-14,12.164572715759277
2003-11-17,11.848362922668457
2003-11-18,11.777373313903809
2003-11-19,11.493423461914062
2003-11-20,11.199795722961426
2003-11-21,11.693479537963867
2003-11-24,12.358173370361328
2003-11-25,12.38398551940918
2003-11-26,12.609854698181152
2003-11-28,12.855079650878906
2003-12-01,12.880892753601074
2003-12-02,12.584041595458984
2003-12-03,12.390443801879883
2003-12-04,11.974201202392578
2003-12-05,11.841906547546387
2003-12-08,11.616042137145996
2003-12-09,11.616042137145996
2003-12-10,11.406301498413086
2003-12-11,11.570862770080566
2003-12-12,11.712836265563965
2003-12-15,11.435341835021973
2003-12-16,11.157852172851562
2003-12-17,11.399850845336914
2003-12-18,11.764463424682617
2003-12-19,11.935484886169434
2003-12-22,11.758010864257812
2003-12-23,12.003239631652832
2003-12-24,11.909664154052734
2003-12-26,12.103270530700684
2003-12-29,12.041960716247559
2003-12-30,11.96129322052002
2003-12-31,12.180706024169922
2004-01-02,11.919342041015625
2004-01-05,12.180706024169922
2004-01-06,12.50982666015625
2004-01-07,12.280732154846191
2004-01-08,11.925792694091797
2004-01-09,11.812865257263184
2004-01-12,11.599906921386719
2004-01-13,11.328863143920898
2004-01-14,11.680567741394043
2004-01-15,11.635394096374512
2004-01-16,11.78382682800293
2004-01-20,11.599906921386719
2004-01-21,11.519240379333496
2004-01-22,11.632171630859375
2004-01-23,11.532143592834473
2004-01-26,11.380488395690918
2004-01-27,11.24496841430664
2004-01-28,11.019104957580566
2004-01-29,11.070727348327637
2004-01-30,11.432119369506836
2004-02-02,11.52246379852295
2004-02-03,11.699931144714355
2004-02-04,11.825769424438477
2004-02-05,12.083903312683105
2004-02-06,12.219427108764648
2004-02-09,12.277504920959473
2004-02-10,12.342037200927734
2004-02-11,12.467879295349121
2004-02-12,12.567906379699707
2004-02-13,12.374302864074707
2004-02-17,12.696976661682129
2004-02-18,12.835724830627441
2004-02-19,12.906707763671875
2004-02-20,12.700200080871582
2004-02-23,12.267831802368164
2004-02-24,12.516276359558105
2004-02-25,12.519506454467773
2004-02-26,12.584041595458984
2004-02-27,12.787320137023926
2004-03-01,13.464925765991211
2004-03-02,13.590766906738281
2004-03-03,13.703697204589844
2004-03-04,13.974739074707031
2004-03-05,13.955381393432617
2004-03-08,14.090896606445312
2004-03-09,13.574628829956055
2004-03-10,13.242281913757324
2004-03-11,13.061591148376465
2004-03-12,13.109989166259766
2004-03-15,12.938974380493164
2004-03-16,12.95511245727539
2004-03-17,13.268095016479492
2004-03-18,13.122894287109375
2004-03-19,13.006731033325195
2004-03-22,12.722786903381348
2004-03-23,12.864762306213379
2004-03-24,13.048681259155273
2004-03-25,13.413297653198242
2004-03-26,13.406848907470703
2004-03-29,13.584307670593262
2004-03-30,13.584307670593262
2004-03-31,13.226151466369629
2004-04-01,13.009965896606445
2004-04-02,13.293911933898926
2004-04-05,13.645623207092285
2004-04-06,13.726283073425293
2004-04-07,13.568181991577148
2004-04-08,13.284231185913086
2004-04-12,13.435881614685059
2004-04-13,13.14870548248291
2004-04-14,12.94865608215332
2004-04-15,13.035774230957031
2004-04-16,12.858311653137207
2004-04-19,12.74537467956543
2004-04-20,13.35198974609375
2004-04-21,13.655298233032227
2004-04-22,14.352261543273926
2004-04-23,14.197382926940918
2004-04-26,14.22319507598877
2004-04-27,14.52004623413086
2004-04-28,14.158661842346191
2004-04-29,13.897297859191895
2004-04-30,13.745640754699707
2004-05-03,14.116713523864746
2004-05-04,14.032821655273438
2004-05-05,14.152207374572754
2004-05-06,13.497193336486816
2004-05-07,13.326173782348633
2004-05-10,13.222925186157227
2004-05-11,13.574628829956055
2004-05-12,13.435881614685059
2004-05-13,13.268095016479492
2004-05-14,13.30681324005127
2004-05-17,12.784093856811523
2004-05-18,13.103538513183594
2004-05-19,13.155160903930664
2004-05-20,12.774410247802734
2004-05-21,12.938974380493164
2004-05-24,13.487510681152344
2004-05-25,13.729511260986328
2004-05-26,13.726283073425293
2004-05-27,13.903752326965332
2004-05-28,14.07153606414795
2004-06-01,14.165112495422363
