Date,PEP
2001-06-22,23.603008270263672
2001-06-25,23.373865127563477
2001-06-26,23.347827911376953
2001-06-27,23.629047393798828
2001-06-28,23.743633270263672
2001-06-29,23.019710540771484
2001-07-02,23.535314559936523
2001-07-03,23.759252548217773
2001-07-05,23.420738220214844
2001-07-06,23.379058837890625
2001-07-09,23.556127548217773
2001-07-10,23.556127548217773
2001-07-11,23.483230590820312
2001-07-12,23.722806930541992
2001-07-13,23.665510177612305
2001-07-16,23.951963424682617
2001-07-17,24.035297393798828
2001-07-18,24.47276496887207
2001-07-19,24.201955795288086
2001-07-20,24.082164764404297
2001-07-23,23.462400436401367
2001-07-24,23.238445281982422
2001-07-25,23.853008270263672
2001-07-26,23.816547393798828
2001-07-27,23.785293579101562
2001-07-30,24.009241104125977
2001-07-31,24.285282135009766
2001-08-01,22.75409698486328
2001-08-02,23.14991569519043
2001-08-03,23.144702911376953
2001-08-06,22.915550231933594
2001-08-07,23.17074203491211
2001-08-08,23.2436580657959
2001-08-09,23.608217239379883
2001-08-10,23.78009605407715
2001-08-13,23.462400436401367
2001-08-14,23.722806930541992
2001-08-15,23.72800636291504
2001-08-16,23.931135177612305
2001-08-17,23.79050636291504
2001-08-20,24.22276496887207
2001-08-21,23.983205795288086
2001-08-22,24.441511154174805
2001-08-23,24.60817527770996
2001-08-24,24.53005599975586
2001-08-27,24.41547966003418
2001-08-28,24.274860382080078
2001-08-29,24.47276496887207
2001-08-30,24.62380027770996
2001-08-31,24.47797203063965
2001-09-04,24.634214401245117
2001-09-05,24.971179962158203
2001-09-06,24.605480194091797
2001-09-07,24.762203216552734
2001-09-10,24.501005172729492
2001-09-17,25.023420333862305
2001-09-18,25.859270095825195
2001-09-19,25.906286239624023
2001-09-20,25.472679138183594
2001-09-21,24.553241729736328
2001-09-24,24.762203216552734
2001-09-25,25.075641632080078
2001-09-26,25.164457321166992
2001-09-27,25.54059410095215
2001-09-28,25.33686065673828
2001-10-01,25.566720962524414
2001-10-02,25.780895233154297
2001-10-03,25.639867782592773
2001-10-04,25.41522979736328
2001-10-05,25.519704818725586
2001-10-08,25.39954376220703
2001-10-09,25.561487197875977
2001-10-10,26.063011169433594
2001-10-11,25.59806251525879
2001-10-12,24.960723876953125
2001-10-15,25.023420333862305
2001-10-16,25.03385353088379
2001-10-17,25.159236907958984
2001-10-18,24.84055519104004
2001-10-19,24.720409393310547
2001-10-22,24.91892433166504
2001-10-23,25.023420333862305
2001-10-24,25.206254959106445
2001-10-25,25.284610748291016
2001-10-26,25.441328048706055
2001-10-29,25.15401268005371
2001-10-30,25.467466354370117
2001-10-31,25.446548461914062
2001-11-01,25.331623077392578
2001-11-02,25.59806251525879
2001-11-05,25.394319534301758
2001-11-06,25.462223052978516
2001-11-07,25.5301570892334
2001-11-08,25.613727569580078
2001-11-09,25.702537536621094
2001-11-12,25.60851287841797
2001-11-13,25.827913284301758
2001-11-14,26.266740798950195
2001-11-15,26.23539161682129
2001-11-16,25.995094299316406
2001-11-19,26.078672409057617
2001-11-20,25.953289031982422
2001-11-21,25.770444869995117
2001-11-23,25.807035446166992
2001-11-26,25.59284210205078
2001-11-27,25.30550193786621
2001-11-28,25.310733795166016
2001-11-29,25.352521896362305
2001-11-30,25.404756546020508
2001-12-03,25.48312759399414
2001-12-04,25.321176528930664
2001-12-05,25.308088302612305
2001-12-06,24.878433227539062
2001-12-07,24.941303253173828
2001-12-10,24.616432189941406
2001-12-11,24.417322158813477
2001-12-12,24.67407989501953
2001-12-13,24.74742889404297
2001-12-14,24.883670806884766
2001-12-17,24.83650016784668
2001-12-18,24.82602310180664
2001-12-19,25.873966217041016
2001-12-20,25.727258682250977
2001-12-21,25.737743377685547
2001-12-24,25.805871963500977
2001-12-26,25.910661697387695
2001-12-27,25.884462356567383
2001-12-28,25.701072692871094
2001-12-31,25.512434005737305
2002-01-02,25.753463745117188
2002-01-03,25.564830780029297
2002-01-04,25.339523315429688
2002-01-07,25.192800521850586
2002-01-08,25.04609489440918
2002-01-09,24.946542739868164
2002-01-10,25.2294921875
2002-01-11,25.386686325073242
2002-01-14,25.29236602783203
2002-01-15,25.475759506225586
2002-01-16,25.48099136352539
2002-01-17,25.47052001953125
2002-01-18,25.732511520385742
2002-01-22,25.894935607910156
2002-01-23,25.88969612121582
2002-01-24,25.989253997802734
2002-01-25,25.737743377685547
2002-01-28,25.48099136352539
2002-01-29,24.915098190307617
2002-01-30,25.501951217651367
2002-01-31,26.245996475219727
2002-02-01,26.261730194091797
2002-02-04,26.356027603149414
2002-02-05,26.623275756835938
2002-02-06,25.727258682250977
2002-02-07,25.46527671813965
2002-02-08,25.449556350708008
2002-02-11,25.632951736450195
2002-02-12,25.685348510742188
2002-02-13,25.999725341796875
2002-02-14,25.88969612121582
2002-02-15,26.135976791381836
2002-02-19,25.92115020751953
2002-02-20,26.156923294067383
2002-02-21,25.92637825012207
2002-02-22,26.303638458251953
2002-02-25,26.528947830200195
2002-02-26,26.424163818359375
2002-02-27,26.523712158203125
2002-02-28,26.460819244384766
2002-03-01,26.853816986083984
2002-03-04,26.717578887939453
2002-03-05,26.403196334838867
2002-03-06,26.211397171020508
2002-03-07,26.00119972229004
2002-03-08,26.02747344970703
2002-03-11,26.011714935302734
2002-03-12,26.237672805786133
2002-03-13,26.04847526550293
2002-03-14,26.33750343322754
2002-03-15,26.731630325317383
2002-03-18,26.64754867553711
2002-03-19,26.92605972290039
2002-03-20,26.563465118408203
2002-03-21,26.489900588989258
2002-03-22,26.74740219116211
2002-03-25,26.947071075439453
2002-03-26,27.299156188964844
2002-03-27,26.82621192932129
2002-03-28,27.06268882751465
2002-04-01,27.025894165039062
2002-04-02,26.600250244140625
2002-04-03,26.258689880371094
2002-04-04,26.500425338745117
2002-04-05,26.594999313354492
2002-04-08,26.700088500976562
2002-04-09,27.025894165039062
2002-04-10,27.47781753540039
2002-04-11,27.251853942871094
2002-04-12,27.27288246154785
2002-04-15,26.91554832458496
2002-04-16,27.304414749145508
2002-04-17,27.278139114379883
2002-04-18,27.225589752197266
2002-04-19,27.913970947265625
2002-04-22,27.761585235595703
2002-04-23,27.430513381958008
2002-04-24,27.814123153686523
2002-04-25,27.561904907226562
2002-04-26,27.446290969848633
2002-04-29,27.488323211669922
2002-04-30,27.27288246154785
2002-05-01,27.808870315551758
2002-05-02,27.887704849243164
2002-05-03,27.588176727294922
2002-05-06,27.3254337310791
2002-05-07,27.236108779907227
2002-05-08,27.1257381439209
2002-05-09,27.35696792602539
2002-05-10,27.535625457763672
2002-05-13,27.61970329284668
2002-05-14,27.719533920288086
2002-05-15,27.430513381958008
2002-05-16,27.614452362060547
2002-05-17,27.39899444580078
2002-05-20,27.08896827697754
2002-05-21,26.831472396850586
2002-05-22,27.131000518798828
2002-05-23,26.89453125
2002-05-24,26.39532470703125
2002-05-28,26.74740219116211
2002-05-29,26.763154983520508
2002-05-30,26.763154983520508
2002-05-31,27.314922332763672
2002-06-03,26.878767013549805
2002-06-04,27.215065002441406
2002-06-05,27.425878524780273
2002-06-06,26.81981086730957
2002-06-07,27.035890579223633
2002-06-10,27.009538650512695
2002-06-11,26.835630416870117
2002-06-12,27.22034454345703
2002-06-13,26.999004364013672
2002-06-14,26.825092315673828
2002-06-17,27.26777458190918
2002-06-18,27.009538650512695
2002-06-19,27.341562271118164
2002-06-20,27.009538650512695
2002-06-21,26.666973114013672
2002-06-24,26.587921142578125
2002-06-25,25.839567184448242
2002-06-26,25.955509185791016
2002-06-27,25.612947463989258
2002-06-28,25.40215301513672
2002-07-01,25.834293365478516
2002-07-02,25.16498565673828
2002-07-03,25.022703170776367
2002-07-05,25.349437713623047
2002-07-08,25.74469757080078
2002-07-09,23.857988357543945
2002-07-10,23.510141372680664
2002-07-11,22.872461318969727
2002-07-12,22.187345504760742
2002-07-15,22.266393661499023
2002-07-16,21.3441162109375
2002-07-17,22.334918975830078
2002-07-18,21.238719940185547
2002-07-19,19.077960968017578
2002-07-22,18.709049224853516
2002-07-23,18.956735610961914
2002-07-24,20.84345817565918
2002-07-25,21.30196762084961
2002-07-26,21.18601417541504
2002-07-29,22.419239044189453
2002-07-30,21.997621536254883
2002-07-31,22.630041122436523
2002-08-01,22.398155212402344
2002-08-02,22.635311126708984
2002-08-05,21.576011657714844
2002-08-06,21.354665756225586
2002-08-07,22.092491149902344
2002-08-08,22.371795654296875
2002-08-09,23.083274841308594
2002-08-12,23.346792221069336
2002-08-13,23.14124298095703
2002-08-14,23.72095489501953
2002-08-15,23.45218849182129
2002-08-16,23.394203186035156
2002-08-19,23.14651870727539
2002-08-20,22.983144760131836
2002-08-21,22.97260093688965
2002-08-22,23.046377182006836
2002-08-23,22.740713119506836
2002-08-26,22.413972854614258
2002-08-27,21.76573944091797
2002-08-28,21.043733596801758
2002-08-29,20.553604125976562
2002-08-30,20.84345817565918
2002-09-03,20.247940063476562
2002-09-04,19.993972778320312
2002-09-05,19.62890625
2002-09-06,20.099790573120117
2002-09-09,20.45956039428711
2002-09-10,21.126205444335938
2002-09-11,20.893415451049805
2002-09-12,20.829925537109375
2002-09-13,21.242603302001953
2002-09-16,21.665861129760742
2002-09-17,20.766437530517578
2002-09-18,20.13153076171875
2002-09-19,19.65536880493164
2002-09-20,19.840538024902344
2002-09-23,19.681812286376953
2002-09-24,19.454313278198242
2002-09-25,19.576000213623047
2002-09-26,19.787626266479492
2002-09-27,19.4119873046875
2002-09-30,19.54954719543457
2002-10-01,19.94635009765625
2002-10-02,19.972806930541992
2002-10-03,19.692401885986328
2002-10-04,19.576000213623047
2002-10-07,18.930517196655273
2002-10-08,21.745229721069336
2002-10-09,22.015056610107422
2002-10-10,21.99390411376953
2002-10-11,22.575883865356445
2002-10-14,22.734609603881836
2002-10-15,22.91979217529297
2002-10-16,23.04147720336914
2002-10-17,23.14200782775879
2002-10-18,23.173749923706055
2002-10-21,23.755748748779297
2002-10-22,23.655210494995117
2002-10-23,23.591720581054688
2002-10-24,23.58643341064453
2002-10-25,23.380094528198242
2002-10-28,22.808691024780273
2002-10-29,23.099672317504883
2002-10-30,23.16316032409668
2002-10-31,23.332477569580078
2002-11-01,23.438295364379883
2002-11-04,22.97797966003418
2002-11-05,23.27956199645996
2002-11-06,23.030912399291992
2002-11-07,23.004444122314453
2002-11-08,23.16316032409668
2002-11-11,22.88275909423828
2002-11-12,22.459482192993164
2002-11-13,22.967411041259766
2002-11-14,23.41183853149414
2002-11-15,23.761032104492188
2002-11-18,23.42770767211914
2002-11-19,23.755748748779297
2002-11-20,23.147296905517578
2002-11-21,22.321931838989258
2002-11-22,22.237279891967773
2002-11-25,21.9462833404541
2002-11-26,21.9462833404541
2002-11-27,22.36954689025879
2002-11-29,22.47536849975586
2002-12-02,22.332515716552734
2002-12-03,22.697589874267578
2002-12-04,23.026765823364258
2002-12-05,22.952425003051758
2002-12-06,23.345317840576172
2002-12-09,22.94180679321289
2002-12-10,23.228517532348633
2002-12-11,22.90995979309082
2002-12-12,22.925874710083008
2002-12-13,22.21973419189453
2002-12-16,22.51175308227539
2002-12-17,21.864009857177734
2002-12-18,21.688798904418945
2002-12-19,21.487045288085938
2002-12-20,21.906482696533203
2002-12-23,22.161333084106445
2002-12-24,22.29937744140625
2002-12-26,22.51704978942871
2002-12-27,22.124162673950195
2002-12-30,22.3259334564209
2002-12-31,22.416181564331055
2003-01-02,22.883411407470703
2003-01-03,23.04268455505371
2003-01-06,22.809072494506836
2003-01-07,22.394948959350586
2003-01-08,22.671031951904297
2003-01-09,22.904645919799805
2003-01-10,22.7559814453125
2003-01-13,22.957740783691406
2003-01-14,23.06923484802246
2003-01-15,22.798465728759766
2003-01-16,23.21788787841797
2003-01-17,23.1754150390625
2003-01-21,23.016143798828125
2003-01-22,22.7241153717041
2003-01-23,22.2622013092041
2003-01-24,21.800294876098633
2003-01-27,21.529518127441406
2003-01-28,21.51889419555664
2003-01-29,21.508275985717773
2003-01-30,20.552583694458008
2003-01-31,21.492353439331055
2003-02-03,21.630401611328125
2003-02-04,21.87462043762207
2003-02-05,21.81090545654297
2003-02-06,21.35430335998535
2003-02-07,20.71187400817871
2003-02-10,20.839296340942383
2003-02-11,20.382688522338867
2003-02-12,20.3933048248291
2003-02-13,20.653470993041992
2003-02-14,21.163166046142578
2003-02-18,21.364933013916016
2003-02-19,21.264047622680664
2003-02-20,20.897706985473633
2003-02-21,20.918947219848633
2003-02-24,20.616300582885742
2003-02-25,20.621618270874023
2003-02-26,20.30306053161621
2003-02-27,20.292428970336914
2003-02-28,20.345535278320312
2003-03-03,20.234024047851562
2003-03-04,20.20217514038086
2003-03-05,19.803974151611328
2003-03-06,19.98979377746582
2003-03-07,20.441099166870117
2003-03-10,20.053504943847656
2003-03-11,20.01634979248047
2003-03-12,20.112295150756836
2003-03-13,20.714643478393555
2003-03-14,20.789276123046875
2003-03-17,21.535552978515625
2003-03-18,21.434282302856445
2003-03-19,21.567546844482422
2003-03-20,21.402305603027344
2003-03-21,22.121917724609375
2003-03-24,21.364978790283203
2003-03-25,21.37563133239746
2003-03-26,21.22637939453125
2003-03-27,21.476919174194336
2003-03-28,21.26903533935547
2003-03-31,21.322330474853516
2003-04-01,21.311668395996094
2003-04-02,21.16242027282715
2003-04-03,20.346839904785156
2003-04-04,20.597379684448242
2003-04-07,20.74663543701172
2003-04-08,20.911876678466797
2003-04-09,20.997173309326172
2003-04-10,21.21039581298828
2003-04-11,21.466264724731445
2003-04-14,21.839399337768555
2003-04-15,21.62617301940918
2003-04-16,21.26903533935547
2003-04-17,22.676300048828125
2003-04-21,22.303163528442383
2003-04-22,22.548377990722656
2003-04-23,22.921510696411133
2003-04-24,23.097427368164062
2003-04-25,22.734947204589844
2003-04-28,23.161386489868164
2003-04-29,23.15605926513672
2003-04-30,23.070764541625977
2003-05-01,23.326637268066406
2003-05-02,23.150728225708008
2003-05-05,23.070764541625977
2003-05-06,23.12940216064453
2003-05-07,23.086767196655273
2003-05-08,22.974821090698242
2003-05-09,23.289318084716797
2003-05-12,23.28399085998535
2003-05-13,23.172042846679688
2003-05-14,23.11874771118164
2003-05-15,23.33196449279785
2003-05-16,23.081436157226562
2003-05-19,22.910846710205078
2003-05-20,22.921510696411133
2003-05-21,23.081436157226562
2003-05-22,23.310646057128906
2003-05-23,23.22001838684082
2003-05-27,23.550521850585938
2003-05-28,23.214696884155273
2003-05-29,23.315967559814453
2003-05-30,23.561182022094727
2003-06-02,23.507877349853516
2003-06-03,23.577171325683594
2003-06-04,23.91832160949707
2003-06-05,23.731761932373047
2003-06-06,23.61448860168457
2003-06-09,23.465225219726562
2003-06-10,23.65713882446289
2003-06-11,23.769487380981445
2003-06-12,23.860424041748047
2003-06-13,23.935331344604492
2003-06-16,24.3419189453125
2003-06-17,24.010221481323242
2003-06-18,24.053028106689453
2003-06-19,23.86577033996582
2003-06-20,23.769487380981445
2003-06-23,23.630373001098633
2003-06-24,23.50733757019043
2003-06-25,23.298694610595703
2003-06-26,23.62502670288086
2003-06-27,23.453840255737305
2003-06-30,23.806934356689453
2003-07-01,23.748090744018555
2003-07-02,23.785526275634766
2003-07-03,23.555482864379883
2003-07-07,23.73737907409668
2003-07-08,24.138629913330078
2003-07-09,23.83367919921875
2003-07-10,25.117658615112305
2003-07-11,25.369089126586914
2003-07-14,25.181852340698242
2003-07-15,25.40654182434082
2003-07-16,25.545631408691406
2003-07-17,25.026695251464844
2003-07-18,25.315587997436523
2003-07-21,25.176496505737305
2003-07-22,25.1711483001709
2003-07-23,25.149738311767578
2003-07-24,24.967838287353516
2003-07-25,25.213945388793945
2003-07-28,24.812713623046875
2003-07-29,24.60940933227539
2003-07-30,24.796649932861328
2003-07-31,24.6468563079834
2003-08-01,24.26167106628418
2003-08-04,24.10651969909668
2003-08-05,23.881816864013672
2003-08-06,23.946022033691406
2003-08-07,24.069072723388672
2003-08-08,24.320512771606445
2003-08-11,24.186767578125
2003-08-12,24.395421981811523
2003-08-13,24.058378219604492
2003-08-14,24.07442855834961
2003-08-15,24.202817916870117
2003-08-18,24.23491668701172
2003-08-19,23.91393280029297
2003-08-20,23.646432876586914
2003-08-21,23.550128936767578
2003-08-22,23.28264045715332
2003-08-25,23.384288787841797
2003-08-26,23.576887130737305
2003-08-27,23.555482864379883
2003-08-28,23.95138168334961
2003-08-29,23.828336715698242
2003-09-02,24.04233169555664
2003-09-03,24.053028106689453
2003-09-04,23.95138168334961
2003-09-05,23.715980529785156
2003-09-08,23.983470916748047
2003-09-09,23.83367919921875
2003-09-10,24.010862350463867
2003-09-11,24.010862350463867
2003-09-12,24.25783920288086
2003-09-15,24.24174690246582
2003-09-16,24.606842041015625
2003-09-17,24.36522674560547
2003-09-18,24.547773361206055
2003-09-19,24.569255828857422
