Date,WY
2006-04-27,13.135348320007324
2006-04-28,13.09818172454834
2006-05-01,12.98293399810791
2006-05-02,12.897436141967773
2006-05-03,12.940492630004883
2006-05-04,13.125845909118652
2006-05-05,13.260642051696777
2006-05-08,13.16141414642334
2006-05-09,13.234429359436035
2006-05-10,13.2568998336792
2006-05-11,12.961091995239258
2006-05-12,12.755145072937012
2006-05-15,12.730816841125488
2006-05-16,12.599760055541992
2006-05-17,12.266514778137207
2006-05-18,12.215965270996094
2006-05-19,12.255287170410156
2006-05-22,12.122357368469238
2006-05-23,12.036230087280273
2006-05-24,11.742300033569336
2006-05-25,11.907055854797363
2006-05-26,12.096146583557129
2006-05-30,11.950115203857422
2006-05-31,11.974454879760742
2006-06-01,12.17664623260498
2006-06-02,12.045592308044434
2006-06-05,11.671162605285645
2006-06-06,11.493304252624512
2006-06-07,11.304213523864746
2006-06-08,11.193758964538574
2006-06-09,11.236817359924316
2006-06-12,10.888589859008789
2006-06-13,10.61337661743164
2006-06-14,10.727582931518555
2006-06-15,11.14508056640625
2006-06-16,11.055211067199707
2006-06-19,11.103893280029297
2006-06-20,10.999052047729492
2006-06-21,11.294855117797852
2006-06-22,11.326679229736328
2006-06-23,11.289234161376953
2006-06-26,11.326679229736328
2006-06-27,11.268644332885742
2006-06-28,11.219966888427734
2006-06-29,11.586920738220215
2006-06-30,11.65431022644043
2006-07-03,11.579428672790527
2006-07-05,11.384720802307129
2006-07-06,11.377228736877441
2006-07-07,11.349149703979492
2006-07-10,11.382844924926758
2006-07-11,11.223712921142578
2006-07-12,11.236817359924316
2006-07-13,10.794979095458984
2006-07-14,10.877352714538574
2006-07-17,10.720090866088867
2006-07-18,10.549726486206055
2006-07-19,10.824936866760254
2006-07-20,10.534749031066895
2006-07-21,10.362505912780762
2006-07-24,10.409314155578613
2006-07-25,10.736946105957031
2006-07-26,10.952242851257324
2006-07-27,11.02151107788086
2006-07-28,10.965350151062012
2006-07-31,10.982199668884277
2006-08-01,10.808086395263672
2006-08-02,10.872406959533691
2006-08-03,11.018081665039062
2006-08-04,10.851601600646973
2006-08-07,10.861056327819824
2006-08-08,10.726736068725586
2006-08-09,10.757003784179688
2006-08-10,10.632143020629883
2006-08-11,10.518638610839844
2006-08-14,10.477014541625977
2006-08-15,10.639716148376465
2006-08-16,11.018081665039062
2006-08-17,11.02942943572998
2006-08-18,10.966997146606445
2006-08-21,10.792949676513672
2006-08-22,11.35671615600586
2006-08-23,11.606444358825684
2006-08-24,11.57806396484375
2006-08-25,11.481576919555664
2006-08-28,11.538333892822266
2006-08-29,11.576172828674316
2006-08-30,11.721844673156738
2006-08-31,11.729414939880371
2006-09-01,11.767251014709473
2006-09-05,11.98859691619873
2006-09-06,11.873190879821777
2006-09-07,11.78616714477539
2006-09-08,11.948869705200195
2006-09-11,11.714277267456055
2006-09-12,11.810763359069824
2006-09-13,11.765357971191406
2006-09-14,11.67644214630127
2006-09-15,11.746443748474121
2006-09-18,11.625367164611816
2006-09-19,11.381317138671875
2006-09-20,11.352934837341309
2006-09-21,11.246993064880371
2006-09-22,11.165639877319336
2006-09-25,11.443743705749512
2006-09-26,11.614011764526367
2006-09-27,11.702927589416504
2006-09-28,11.782383918762207
2006-09-29,11.640497207641602
2006-10-02,11.697250366210938
2006-10-03,11.627248764038086
2006-10-04,11.536447525024414
2006-10-05,11.576172828674316
2006-10-06,11.606444358825684
2006-10-09,11.701038360595703
2006-10-10,11.738874435424805
2006-10-11,11.78616714477539
2006-10-12,12.0112943649292
2006-10-13,12.321561813354492
2006-10-16,12.325347900390625
2006-10-17,12.230751991271973
2006-10-18,12.189132690429688
2006-10-19,12.274266242980957
2006-10-20,12.145623207092285
2006-10-23,12.136157989501953
2006-10-24,12.056699752807617
2006-10-25,12.051024436950684
2006-10-26,12.111560821533203
2006-10-27,12.032111167907715
2006-10-30,12.115351676940918
2006-10-31,12.030214309692383
2006-11-01,11.948869705200195
2006-11-02,11.98859691619873
2006-11-03,11.912922859191895
2006-11-06,11.994270324707031
2006-11-07,11.928055763244629
2006-11-08,12.145797729492188
2006-11-09,12.128604888916016
2006-11-10,12.107597351074219
2006-11-13,12.317694664001465
2006-11-14,12.384542465209961
2006-11-15,12.224109649658203
2006-11-16,12.346348762512207
2006-11-17,12.197368621826172
2006-11-20,12.191632270812988
2006-11-21,12.189725875854492
2006-11-22,12.174446105957031
2006-11-24,12.281407356262207
2006-11-27,12.082764625549316
2006-11-28,12.300508499145508
2006-11-29,12.281407356262207
2006-11-30,12.353989601135254
2006-12-01,12.378820419311523
2006-12-04,12.619479179382324
2006-12-05,12.928908348083496
2006-12-06,12.944189071655273
2006-12-07,12.749360084533691
2006-12-08,12.735990524291992
2006-12-11,12.653863906860352
2006-12-12,12.556453704833984
2006-12-13,12.602299690246582
2006-12-14,13.272709846496582
2006-12-15,13.738754272460938
2006-12-18,13.488539695739746
2006-12-19,13.465619087219238
2006-12-20,13.314725875854492
2006-12-21,13.417874336242676
2006-12-22,13.419778823852539
2006-12-26,13.496179580688477
2006-12-27,13.599316596984863
2006-12-28,13.522918701171875
2006-12-29,13.49427604675293
2007-01-03,13.847625732421875
2007-01-04,13.708195686340332
2007-01-05,13.664262771606445
2007-01-08,13.784590721130371
2007-01-09,13.71391487121582
2007-01-10,13.631791114807129
2007-01-11,13.83807373046875
2007-01-12,13.943124771118164
2007-01-16,13.924023628234863
2007-01-17,13.776951789855957
2007-01-18,13.754030227661133
2007-01-19,14.181870460510254
2007-01-22,14.015702247619629
2007-01-23,14.262093544006348
2007-01-24,14.319396018981934
2007-01-25,14.283111572265625
2007-01-26,14.353777885437012
2007-01-29,14.386252403259277
2007-01-30,14.292664527893066
2007-01-31,14.440917015075684
2007-02-01,14.550671577453613
2007-02-02,14.7335844039917
2007-02-05,15.060914993286133
2007-02-06,15.205323219299316
2007-02-07,15.261160850524902
2007-02-08,15.2091703414917
2007-02-09,15.045509338378906
2007-02-12,15.103271484375
2007-02-13,15.586564064025879
2007-02-14,15.704015731811523
2007-02-15,15.863826751708984
2007-02-16,15.98705768585205
2007-02-20,15.9485445022583
2007-02-21,16.091032028198242
2007-02-22,15.994763374328613
2007-02-23,15.836878776550293
2007-02-26,16.562767028808594
2007-02-27,16.318239212036133
2007-02-28,16.541587829589844
2007-03-01,16.558921813964844
2007-03-02,16.59358024597168
2007-03-05,16.318239212036133
2007-03-06,16.597429275512695
2007-03-07,16.202716827392578
2007-03-08,15.885001182556152
2007-03-09,15.821463584899902
2007-03-12,15.573086738586426
2007-03-13,15.230354309082031
2007-03-14,15.178367614746094
2007-03-15,15.322772979736328
2007-03-16,15.247687339782715
2007-03-19,15.174517631530762
2007-03-20,15.03781795501709
2007-03-21,15.11097526550293
2007-03-22,14.955012321472168
2007-03-23,15.030102729797363
2007-03-26,14.910724639892578
2007-03-27,14.627689361572266
2007-03-28,14.402410507202148
2007-03-29,14.369674682617188
2007-03-30,14.390852928161621
2007-04-02,14.431285858154297
2007-04-03,14.7335844039917
2007-04-04,14.77017593383789
2007-04-05,14.587249755859375
2007-04-09,14.673893928527832
2007-04-10,14.629611015319824
2007-04-11,14.381232261657715
2007-04-12,14.479426383972168
2007-04-13,14.637308120727539
2007-04-16,15.230354309082031
2007-04-17,14.96656608581543
2007-04-18,14.918425559997559
2007-04-19,14.718180656433105
2007-04-20,14.922285079956055
2007-04-23,14.843340873718262
2007-04-24,14.735506057739258
2007-04-25,14.893404960632324
2007-04-26,15.644329071044922
2007-04-27,15.663581848144531
2007-04-30,15.253463745117188
2007-05-01,15.193767547607422
2007-05-02,15.391671180725098
2007-05-03,15.162731170654297
2007-05-04,16.030000686645508
2007-05-07,15.936867713928223
2007-05-08,15.882543563842773
2007-05-09,15.938814163208008
2007-05-10,15.67882251739502
2007-05-11,15.781646728515625
2007-05-14,15.715682983398438
2007-05-15,15.527482032775879
2007-05-16,15.413016319274902
2007-05-17,15.506141662597656
2007-05-18,15.548830032348633
2007-05-21,15.61285400390625
2007-05-22,15.589566230773926
2007-05-23,15.45375919342041
2007-05-24,15.341228485107422
2007-05-25,15.511966705322266
2007-05-29,15.558527946472168
2007-05-30,15.707929611206055
2007-05-31,15.90194320678711
2007-06-01,15.977619171142578
2007-06-04,15.993134498596191
2007-06-05,15.962095260620117
2007-06-06,15.793288230895996
2007-06-07,15.533307075500488
2007-06-08,15.834041595458984
2007-06-11,15.651657104492188
2007-06-12,15.574049949645996
2007-06-13,15.909708023071289
2007-06-14,15.870903015136719
2007-06-15,15.919412612915039
2007-06-18,15.81851577758789
2007-06-19,15.756433486938477
2007-06-20,15.653597831726074
2007-06-21,15.832100868225098
2007-06-22,15.632257461547852
2007-06-25,15.517776489257812
2007-06-26,15.19765853881836
2007-06-27,15.267501831054688
2007-06-28,15.356741905212402
2007-06-29,15.314062118530273
2007-07-02,15.525547981262207
2007-07-03,15.653597831726074
2007-07-05,15.702108383178711
2007-07-06,15.647782325744629
2007-07-09,15.599274635314941
2007-07-10,15.29660415649414
2007-07-11,15.267501831054688
2007-07-12,15.449882507324219
2007-07-13,15.847624778747559
2007-07-16,15.812695503234863
2007-07-17,16.057161331176758
2007-07-18,16.099842071533203
2007-07-19,16.307449340820312
2007-07-20,15.793288230895996
2007-07-23,16.031936645507812
2007-07-24,15.473160743713379
2007-07-25,15.372265815734863
2007-07-26,14.691261291503906
2007-07-27,13.969497680664062
2007-07-30,14.2372465133667
2007-07-31,13.822037696838379
2007-08-01,13.696817398071289
2007-08-02,13.448324203491211
2007-08-03,13.031540870666504
2007-08-06,13.276122093200684
2007-08-07,13.375921249389648
2007-08-08,13.692901611328125
2007-08-09,12.966965675354004
2007-08-10,12.996315956115723
2007-08-13,13.43266487121582
2007-08-14,12.810433387756348
2007-08-15,12.381918907165527
2007-08-16,12.321264266967773
2007-08-17,12.718473434448242
2007-08-20,12.76738452911377
2007-08-21,12.91218090057373
2007-08-22,13.109809875488281
2007-08-23,13.06088638305664
2007-08-24,13.11959457397461
2007-08-27,13.098066329956055
2007-08-28,12.706733703613281
2007-08-29,13.233077049255371
2007-08-30,13.203731536865234
2007-08-31,13.338736534118652
2007-09-04,13.389616012573242
2007-09-05,13.154810905456543
2007-09-06,13.465927124023438
2007-09-07,13.168519973754883
2007-09-10,13.080453872680664
2007-09-11,13.233077049255371
2007-09-12,13.366133689880371
2007-09-13,13.508980751037598
2007-09-14,13.577452659606934
2007-09-17,13.534412384033203
2007-09-18,14.172287940979004
2007-09-19,14.225118637084961
2007-09-20,13.87683391571045
2007-09-21,14.062715530395508
2007-09-24,13.917913436889648
2007-09-25,13.867050170898438
2007-09-26,14.01966667175293
2007-09-27,14.303388595581055
2007-09-28,14.146855354309082
2007-10-01,14.544057846069336
2007-10-02,14.322948455810547
2007-10-03,14.191854476928711
2007-10-04,14.320993423461914
2007-10-05,14.823867797851562
2007-10-08,14.626248359680176
2007-10-09,14.724076271057129
2007-10-10,14.416877746582031
2007-10-11,14.367955207824707
2007-10-12,14.362085342407227
2007-10-15,14.242734909057617
2007-10-16,13.822042465209961
2007-10-17,13.778995513916016
2007-10-18,14.009883880615234
2007-10-19,13.636155128479004
2007-10-22,13.256567001342773
2007-10-23,13.29568862915039
2007-10-24,13.391572952270508
2007-10-25,13.268301010131836
2007-10-26,13.372002601623535
2007-10-29,14.450140953063965
2007-10-30,14.540148735046387
2007-10-31,14.853218078613281
2007-11-01,14.356221199035645
2007-11-02,14.336645126342773
2007-11-05,14.291644096374512
2007-11-06,14.369918823242188
2007-11-07,13.849099159240723
2007-11-08,13.837259292602539
2007-11-09,13.695216178894043
2007-11-12,14.158827781677246
2007-11-13,14.59678840637207
2007-11-14,14.411347389221191
2007-11-15,14.344265937805176
2007-11-16,14.160795211791992
2007-11-19,13.488067626953125
2007-11-20,13.472289085388184
2007-11-21,13.373647689819336
2007-11-23,13.555150032043457
2007-11-26,13.419024467468262
2007-11-27,13.71888542175293
2007-11-28,14.214065551757812
2007-11-29,14.20419979095459
2007-11-30,14.436997413635254
2007-12-03,14.30086612701416
2007-12-04,14.030594825744629
2007-12-05,14.362028121948242
2007-12-06,14.973600387573242
2007-12-07,14.900598526000977
2007-12-10,15.324753761291504
2007-12-11,14.618490219116211
2007-12-12,14.575088500976562
2007-12-13,14.699376106262207
2007-12-14,14.30086612701416
2007-12-17,13.853042602539062
2007-12-18,13.96351432800293
2007-12-19,13.96154499053955
2007-12-20,14.101617813110352
2007-12-21,14.616514205932617
2007-12-24,14.624406814575195
2007-12-26,14.50800609588623
2007-12-27,14.401481628417969
2007-12-28,14.515904426574707
2007-12-31,14.547467231750488
2008-01-02,14.109501838684082
2008-01-03,14.243656158447266
2008-01-04,13.53739070892334
2008-01-07,13.44072151184082
2008-01-08,13.158611297607422
2008-01-09,13.101402282714844
2008-01-10,13.263176918029785
2008-01-11,13.020515441894531
2008-01-14,13.348001480102539
2008-01-15,12.833097457885742
2008-01-16,12.791667938232422
2008-01-17,12.448405265808105
2008-01-18,12.513504028320312
2008-01-22,12.367524147033691
2008-01-23,12.846905708312988
2008-01-24,12.572689056396484
2008-01-25,12.513504028320312
2008-01-28,12.80153751373291
2008-01-29,13.129020690917969
2008-01-30,13.138976097106934
2008-01-31,13.465457916259766
2008-02-01,13.837727546691895
2008-02-04,13.543106079101562
2008-02-05,12.967775344848633
2008-02-06,12.800552368164062
2008-02-07,12.882165908813477
2008-02-08,12.410356521606445
2008-02-11,12.716934204101562
2008-02-12,12.422307968139648
2008-02-13,12.553690910339355
2008-02-14,12.52781867980957
2008-02-15,12.7129487991333
2008-02-19,12.472076416015625
2008-02-20,12.667163848876953
2008-02-21,12.436238288879395
2008-02-22,12.617396354675293
2008-02-25,13.015547752380371
2008-02-26,13.015547752380371
2008-02-27,12.870223999023438
2008-02-28,12.59948444366455
2008-02-29,12.183415412902832
2008-03-03,12.408369064331055
2008-03-04,12.274989128112793
2008-03-05,12.565641403198242
2008-03-06,12.157529830932617
2008-03-07,11.962435722351074
2008-03-10,11.743453979492188
2008-03-11,12.3028564453125
2008-03-12,12.434247970581055
2008-03-13,12.575596809387207
2008-03-14,12.336705207824707
2008-03-17,12.553690910339355
2008-03-18,12.81647777557373
2008-03-19,12.412346839904785
2008-03-20,12.611424446105957
2008-03-24,12.923971176147461
2008-03-25,13.19869613647461
2008-03-26,13.003602027893066
2008-03-27,12.844346046447754
2008-03-28,12.681098937988281
2008-03-31,12.947859764099121
2008-04-01,13.308192253112793
2008-04-02,13.228559494018555
2008-04-03,13.236519813537598
2008-04-04,13.063329696655273
2008-04-07,12.939902305603027
2008-04-08,12.953831672668457
2008-04-09,12.589526176452637
2008-04-10,12.40638542175293
2008-04-11,12.147574424743652
2008-04-14,12.093828201293945
2008-04-15,12.161513328552246
2008-04-16,12.57758617401123
2008-04-17,12.553690910339355
2008-04-18,12.782626152038574
2008-04-21,12.673135757446289
2008-04-22,12.430265426635742
2008-04-23,12.424297332763672
2008-04-24,12.62536334991455
2008-04-25,13.13300609588623
2008-04-28,13.091198921203613
2008-04-29,12.884161949157715
2008-04-30,12.835931777954102
2008-05-01,12.98865032196045
2008-05-02,12.795754432678223
2008-05-05,12.632986068725586
2008-05-06,12.8600435256958
2008-05-07,12.667147636413574
2008-05-08,12.787705421447754
2008-05-09,12.594810485839844
2008-05-12,12.890186309814453
2008-05-13,12.928365707397461
2008-05-14,13.028833389282227
2008-05-15,13.462861061096191
2008-05-16,13.52716064453125
2008-05-19,13.438752174377441
2008-05-20,13.352344512939453
2008-05-21,13.016773223876953
2008-05-22,13.115236282348633
2008-05-23,12.870092391967773
2008-05-27,13.12729549407959
2008-05-28,13.60151481628418
2008-05-29,13.551274299621582
2008-05-30,12.524479866027832
2008-06-02,12.323538780212402
2008-06-03,12.16077995300293
2008-06-04,12.100494384765625
2008-06-05,12.251202583312988
2008-06-06,11.700636863708496
2008-06-09,11.332917213439941
2008-06-10,11.3469820022583
2008-06-11,11.049592971801758
2008-06-12,11.224408149719238
2008-06-13,11.379132270812988
2008-06-16,11.60216999053955
2008-06-17,11.244501113891602
2008-06-18,11.129969596862793
2008-06-19,11.035527229309082
2008-06-20,10.599493980407715
2008-06-23,10.663792610168457
2008-06-24,10.549257278442383
2008-06-25,10.617578506469727
2008-06-26,10.085086822509766
2008-06-27,10.123268127441406
2008-06-30,10.275982856750488
2008-07-01,10.133315086364746
2008-07-02,9.966532707214355
2008-07-03,9.932373046875
2008-07-07,9.946442604064941
2008-07-08,10.155417442321777
2008-07-09,9.789709091186523
2008-07-10,9.912281036376953
2008-07-11,9.61087417602539
2008-07-14,9.498353004455566
2008-07-15,9.504377365112305
2008-07-16,9.84998893737793
2008-07-17,10.275982856750488
2008-07-18,10.275982856750488
2008-07-21,10.15943717956543
2008-07-22,10.470893859863281
2008-07-23,10.410609245300293
2008-07-24,10.08307933807373
2008-07-25,10.05695629119873
2008-07-28,9.922330856323242
2008-07-29,10.207659721374512
2008-07-30,10.319498062133789
2008-07-31,10.870553016662598
2008-08-01,11.342296600341797
2008-08-04,11.094225883483887
2008-08-05,10.972214698791504
2008-08-06,10.451671600341797
2008-08-07,10.034823417663574
2008-08-08,10.278830528259277
2008-08-11,10.579776763916016
2008-08-12,10.632643699645996
2008-08-13,10.514707565307617
2008-08-14,10.594006538391113
2008-08-15,11.185723304748535
2008-08-18,10.770915031433105
2008-08-19,10.319498062133789
2008-08-20,10.406933784484863
2008-08-21,10.606206893920898
2008-08-22,10.823786735534668
2008-08-25,10.447607040405273
2008-08-26,10.622471809387207
2008-08-27,10.833946228027344
2008-08-28,11.507003784179688
2008-08-29,11.283329963684082
2008-09-02,11.30570125579834
2008-09-03,11.44803524017334
2008-09-04,10.929520606994629
2008-09-05,11.110491752624512
2008-09-08,11.576143264770508
2008-09-09,10.854283332824707
2008-09-10,11.220293998718262
2008-09-11,11.44803524017334
2008-09-12,11.551739692687988
2008-09-15,11.138957023620605
2008-09-16,11.44803524017334
2008-09-17,11.181658744812012
2008-09-18,11.655440330505371
2008-09-19,12.66603946685791
2008-09-22,12.308161735534668
2008-09-23,12.395601272583008
2008-09-24,12.38339900970459
2008-09-25,12.755512237548828
2008-09-26,12.672148704528809
2008-09-29,11.824217796325684
2008-09-30,12.318326950073242
2008-10-01,12.121088027954102
2008-10-02,11.785578727722168
2008-10-03,11.549701690673828
2008-10-06,11.147090911865234
2008-10-07,10.242229461669922
2008-10-08,10.425237655639648
2008-10-09,9.750146865844727
2008-10-10,9.540705680847168
2008-10-13,9.857913970947266
2008-10-14,9.467507362365723
2008-10-15,7.842819690704346
2008-10-16,7.8814544677734375
2008-10-17,8.086827278137207
2008-10-20,8.666343688964844
2008-10-21,8.308465003967285
2008-10-22,7.627279281616211
2008-10-23,7.110795021057129
2008-10-24,6.2201666831970215
2008-10-27,6.112397193908691
2008-10-28,6.970493793487549
2008-10-29,7.728948593139648
2008-10-30,7.865187644958496
2008-10-31,7.771647930145264
2008-11-03,7.503239154815674
2008-11-04,7.785884380340576
2008-11-05,6.879011154174805
2008-11-06,6.51750373840332
2008-11-07,6.759197235107422
2008-11-10,6.726143836975098
2008-11-11,6.657973289489746
2008-11-12,6.490646839141846
2008-11-13,7.296298027038574
2008-11-14,6.771591663360596
2008-11-17,6.585673809051514
2008-11-18,6.6765666007995605
2008-11-19,6.2489519119262695
2008-11-20,5.978335380554199
2008-11-21,6.542288780212402
2008-11-24,7.159954071044922
2008-11-25,7.294231414794922
2008-11-26,7.885040760040283
2008-11-28,7.771420955657959
2008-12-01,7.01328706741333
2008-12-02,7.1227707862854
2008-12-03,7.476018905639648
2008-12-04,7.316956043243408
2008-12-05,7.310756206512451
2008-12-08,7.4326372146606445
2008-12-09,7.4202399253845215
2008-12-10,7.76109504699707
2008-12-11,7.488413333892822
2008-12-12,7.800343990325928
2008-12-15,7.6206207275390625
2008-12-16,8.345704078674316
2008-12-17,8.285798072814941
2008-12-18,7.670199394226074
2008-12-19,6.9389190673828125
2008-12-22,6.60632848739624
2008-12-23,6.315053939819336
2008-12-24,6.331582069396973
2008-12-26,6.312989711761475
2008-12-29,6.186978816986084
2008-12-30,6.329517364501953
2008-12-31,6.323319911956787
2009-01-02,6.587737560272217
2009-01-05,6.595998764038086
2009-01-06,6.616659641265869
2009-01-07,6.457594394683838
2009-01-08,6.610456943511963
2009-01-09,6.399753570556641
2009-01-12,6.189045429229736
2009-01-13,5.996927738189697
2009-01-14,5.699456214904785
2009-01-15,5.980401039123535
2009-01-16,6.069233417510986
2009-01-20,5.507340908050537
2009-01-21,5.771761417388916
2009-01-22,5.730443000793457
2009-01-23,5.792414665222168
2009-01-26,5.796548366546631
2009-01-27,5.930823802947998
2009-01-28,6.333019256591797
2009-01-29,5.980839252471924
2009-01-30,5.697425365447998
2009-02-02,5.528628826141357
2009-02-03,5.753690242767334
2009-02-04,5.887061595916748
2009-02-05,5.701593399047852
2009-02-06,5.841215133666992
2009-02-09,5.974584102630615
2009-02-10,5.532794952392578
2009-02-11,5.472362518310547
2009-02-12,5.555718421936035
2009-02-13,5.443186283111572
2009-02-17,5.261886119842529
2009-02-18,5.266054153442383
2009-02-19,5.13893461227417
2009-02-20,5.193118095397949
2009-02-23,5.020153522491455
2009-02-24,5.434850692749023
2009-02-25,5.382753372192383
2009-02-26,5.251468658447266
2009-02-27,5.034740447998047
2009-03-02,4.5783610343933105
2009-03-03,4.330376148223877
2009-03-04,4.3658037185668945
2009-03-05,4.053216934204102
2009-03-06,4.034459114074707
2009-03-09,4.0573835372924805
2009-03-10,4.4658308029174805
2009-03-11,4.530430793762207
2009-03-12,4.778417587280273
2009-03-13,4.963885307312012
2009-03-16,5.195200443267822
2009-03-17,5.566139221191406
2009-03-18,5.803704738616943
2009-03-19,5.834964275360107
2009-03-20,5.526544094085693
2009-03-23,5.9204020500183105
2009-03-24,5.9183197021484375
2009-03-25,6.057943820953369
2009-03-26,6.2329888343811035
2009-03-27,6.007928371429443
2009-03-30,5.676586151123047
2009-03-31,5.745357036590576
2009-04-01,5.88289213180542
2009-04-02,6.24757719039917
2009-04-03,6.472641468048096
2009-04-06,6.447634696960449
2009-04-07,6.120458602905273
2009-04-08,5.916234016418457
2009-04-09,6.566418647766113
2009-04-13,6.72271203994751
2009-04-14,6.285089492797852
2009-04-15,6.43304443359375
2009-04-16,6.7560529708862305
2009-04-17,7.1790900230407715
2009-04-20,6.789396286010742
2009-04-21,7.1228251457214355
2009-04-22,7.277031421661377
2009-04-23,7.556275844573975
2009-04-24,7.843856334686279
2009-04-27,7.562527179718018
2009-04-28,7.204097270965576
2009-04-29,7.325846195220947
2009-04-30,7.401412010192871
2009-05-01,7.300652503967285
2009-05-04,7.560942649841309
2009-05-05,7.718373775482178
2009-05-06,7.575637340545654
2009-05-07,6.998386383056641
2009-05-08,7.485374450683594
2009-05-11,7.073953628540039
2009-05-12,7.130626678466797
2009-05-13,6.563870429992676
2009-05-14,6.6373419761657715
2009-05-15,6.601655960083008
2009-05-18,6.960602283477783
2009-05-19,7.0235724449157715
2009-05-20,6.8220601081848145
2009-05-21,6.681420803070068
2009-05-22,6.809464454650879
2009-05-26,7.078153133392334
2009-05-27,6.771683692932129
2009-05-28,7.008877277374268
2009-05-29,7.048762798309326
2009-06-01,7.464385986328125
2009-06-02,7.516861915588379
2009-06-03,7.355231285095215
2009-06-04,7.422402858734131
2009-06-05,7.191501140594482
2009-06-08,7.157914161682129
2009-06-09,7.149518013000488
2009-06-10,7.17890739440918
2009-06-11,7.250275135040283
2009-06-12,7.174707412719727
2009-06-15,6.864043712615967
2009-06-16,6.553374290466309
2009-06-17,6.135656356811523
2009-06-18,6.099972248077393
2009-06-19,6.064286231994629
2009-06-22,5.856476783752441
2009-06-23,6.032802581787109
2009-06-24,6.328771591186523
2009-06-25,6.4295268058776855
2009-06-26,6.33087158203125
2009-06-29,6.423232078552246
2009-06-30,6.387547016143799
2009-07-01,6.458916664123535
2009-07-02,6.194430351257324
2009-07-06,6.2951860427856445
2009-07-07,5.848081111907959
2009-07-08,5.810295581817627
2009-07-09,5.852280616760254
2009-07-10,5.8711700439453125
2009-07-13,6.106268405914307
2009-07-14,6.0957746505737305
2009-07-15,6.385449409484863
2009-07-16,6.410635471343994
2009-07-17,6.4316253662109375
2009-07-20,6.668825149536133
2009-07-21,6.706608772277832
2009-07-22,6.792674541473389
2009-07-23,7.332144260406494
2009-07-24,7.294355869293213
2009-07-27,7.434994697570801
2009-07-28,7.317447662353516
2009-07-29,7.290115833282471
2009-07-30,7.487715721130371
2009-07-31,7.365796089172363
2009-08-03,7.676908016204834
2009-08-04,7.695829391479492
2009-08-05,7.870303630828857
2009-08-06,7.817748546600342
2009-08-07,8.053183555603027
2009-08-10,7.763093948364258
2009-08-11,7.479308605194092
2009-08-12,7.748379230499268
2009-08-13,7.815648555755615
2009-08-14,7.559189796447754
2009-08-17,7.304832935333252
2009-08-18,7.369996070861816
2009-08-19,7.487715721130371
2009-08-20,7.525551795959473
2009-08-21,7.782012939453125
2009-08-24,7.63486385345459
2009-08-25,7.664294242858887
2009-08-26,7.733663558959961
2009-08-27,7.847179412841797
2009-08-28,7.943873882293701
2009-08-31,7.859789848327637
2009-09-01,7.536067008972168
2009-09-02,7.58021354675293
2009-09-03,7.725253105163574
2009-09-04,7.796725273132324
2009-09-08,7.7021307945251465
2009-09-09,7.729461193084717
2009-09-10,7.7778096199035645
2009-09-11,7.838769435882568
2009-09-14,8.322258949279785
2009-09-15,8.278109550476074
2009-09-16,8.381115913391113
2009-09-17,8.133065223693848
2009-09-18,8.334866523742676
2009-09-21,8.095230102539062
2009-09-22,8.166696548461914
2009-09-23,8.015350341796875
2009-09-24,7.6516852378845215
2009-09-25,7.767293930053711
2009-09-28,7.851382732391357
2009-09-29,7.857690334320068
2009-09-30,7.704232215881348
2009-10-01,7.500329494476318
2009-10-02,7.374204635620117
2009-10-05,7.424656867980957
2009-10-06,7.494027137756348
2009-10-07,7.332162857055664
2009-10-08,7.6685004234313965
2009-10-09,7.641170501708984
2009-10-12,7.742079257965088
2009-10-13,7.929163932800293
2009-10-14,8.246578216552734
2009-10-15,8.408438682556152
2009-10-16,8.431564331054688
2009-10-19,8.549283981323242
2009-10-20,8.547181129455566
2009-10-21,8.463096618652344
2009-10-22,8.582916259765625
2009-10-23,8.2991304397583
2009-10-26,8.078409194946289
2009-10-27,8.025860786437988
2009-10-28,7.6117424964904785
2009-10-29,7.887120723724365
2009-10-30,7.639070510864258
2009-11-02,7.706338882446289
2009-11-03,7.725253105163574
2009-11-04,7.693680763244629
2009-11-05,7.952593803405762
2009-11-06,7.918914318084717
2009-11-09,8.171510696411133
2009-11-10,8.167303085327148
2009-11-11,8.188353538513184
2009-11-12,8.024166107177734
2009-11-13,8.074685096740723
2009-11-16,8.333593368530273
2009-11-17,8.331485748291016
2009-11-18,8.297805786132812
2009-11-19,8.163091659545898
2009-11-20,7.9694342613220215
2009-11-23,8.23255729675293
2009-11-24,8.068368911743164
2009-11-25,8.17572021484375
2009-11-27,7.933648109436035
2009-11-30,8.196771621704102
2009-12-01,8.523042678833008
2009-12-02,8.72301197052002
2009-12-03,8.872469902038574
2009-12-04,8.954560279846191
2009-12-07,8.887201309204102
2009-12-08,8.74195671081543
2009-12-09,8.813529968261719
2009-12-10,8.704065322875977
2009-12-11,8.84931468963623
2009-12-14,8.948246002197266
2009-12-15,9.074542045593262
2009-12-16,9.259782791137695
2009-12-17,9.049287796020508
2009-12-18,9.00929069519043
2009-12-21,9.074542045593262
2009-12-22,9.179793357849121
2009-12-23,9.232417106628418
2009-12-24,9.293463706970215
2009-12-28,9.200846672058105
2009-12-29,9.259782791137695
2009-12-30,9.232417106628418
2009-12-31,9.080856323242188
2010-01-04,9.32082462310791
2010-01-05,9.518695831298828
