Date,NXPI
2013-02-21,27.42367172241211
2013-02-22,27.89221954345703
2013-02-25,27.79497718811035
2013-02-26,27.72425079345703
2013-02-27,28.555267333984375
2013-02-28,28.572948455810547
2013-03-01,28.45802116394043
2013-03-04,28.077880859375
2013-03-05,28.714393615722656
2013-03-06,28.45802116394043
2013-03-07,28.316572189331055
2013-03-08,27.786134719848633
2013-03-11,27.927587509155273
2013-03-12,27.68889045715332
2013-03-13,27.60932159423828
2013-03-14,27.883384704589844
2013-03-15,27.591642379760742
2013-03-18,26.274385452270508
2013-03-19,26.239023208618164
2013-03-20,26.47771644592285
2013-03-21,26.079893112182617
2013-03-22,26.45119857788086
2013-03-25,26.45119857788086
2013-03-26,26.38930892944336
2013-03-27,26.398157119750977
2013-03-28,26.778301239013672
2013-04-01,25.514089584350586
2013-04-02,25.125099182128906
2013-04-03,24.311765670776367
2013-04-04,24.930606842041016
2013-04-05,25.24003028869629
2013-04-08,25.549455642700195
2013-04-09,26.247861862182617
2013-04-10,26.52191925048828
2013-04-11,26.398157119750977
2013-04-12,25.761629104614258
2013-04-15,24.258718490600586
2013-04-16,25.257705688476562
2013-04-17,23.480743408203125
2013-04-18,22.472904205322266
2013-04-19,22.35797882080078
2013-04-22,22.782325744628906
2013-04-23,23.639867782592773
2013-04-24,24.00234031677246
2013-04-25,24.28523826599121
2013-04-26,24.161466598510742
2013-04-29,24.400165557861328
2013-04-30,24.355968475341797
2013-05-01,23.657554626464844
2013-05-02,24.0819091796875
2013-05-03,24.7714786529541
2013-05-06,24.939449310302734
2013-05-07,25.231189727783203
2013-05-08,25.67322540283203
2013-05-09,25.8411922454834
2013-05-10,26.716421127319336
2013-05-13,26.239023208618164
2013-05-14,26.734098434448242
2013-05-15,27.21149253845215
2013-05-16,26.672218322753906
2013-05-17,26.698734283447266
2013-05-20,26.672218322753906
2013-05-21,26.52191925048828
2013-05-22,25.858875274658203
2013-05-23,25.77046775817871
2013-05-24,26.21249771118164
2013-05-28,26.795984268188477
2013-05-29,27.034685134887695
2013-05-30,27.777292251586914
2013-05-31,27.273378372192383
2013-06-03,26.955116271972656
2013-06-04,27.80381965637207
2013-06-05,27.025833129882812
2013-06-06,26.610328674316406
2013-06-07,27.043519973754883
2013-06-10,27.034685134887695
2013-06-11,26.283227920532227
2013-06-12,25.973806381225586
2013-06-13,26.795984268188477
2013-06-14,27.052364349365234
2013-06-17,27.600482940673828
2013-06-18,28.298887252807617
2013-06-19,27.97178840637207
2013-06-20,27.00815773010254
2013-06-21,27.317584991455078
2013-06-24,25.77046775817871
2013-06-25,26.433513641357422
2013-06-26,26.672218322753906
2013-06-27,27.512075424194336
2013-06-28,27.42367172241211
2013-07-01,27.565114974975586
2013-07-02,27.715410232543945
2013-07-03,27.97178840637207
2013-07-05,28.599475860595703
2013-07-08,27.750774383544922
2013-07-09,27.998310089111328
2013-07-10,27.980632781982422
2013-07-11,28.422666549682617
2013-07-12,28.75859832763672
2013-07-15,29.05034637451172
2013-07-16,29.448183059692383
2013-07-17,29.766433715820312
2013-07-18,29.253677368164062
2013-07-19,28.90005111694336
2013-07-22,29.138751983642578
2013-07-23,29.952098846435547
2013-07-24,29.633827209472656
2013-07-25,29.395126342773438
2013-07-26,29.412817001342773
2013-07-29,29.297883987426758
2013-07-30,29.289045333862305
2013-07-31,28.86469268798828
2013-08-01,30.79195213317871
2013-08-02,31.622970581054688
2013-08-05,31.63182258605957
2013-08-06,31.066020965576172
2013-08-07,31.180938720703125
2013-08-08,31.455001831054688
2013-08-09,31.101369857788086
2013-08-12,31.77326202392578
2013-08-13,31.64949607849121
2013-08-14,31.835147857666016
2013-08-15,30.85384178161621
2013-08-16,31.33123016357422
2013-08-19,31.287033081054688
2013-08-20,31.410797119140625
2013-08-21,30.747756958007812
2013-08-22,31.888195037841797
2013-08-23,31.958919525146484
2013-08-26,32.09152603149414
2013-08-27,31.357746124267578
2013-08-28,32.922550201416016
2013-08-29,33.532554626464844
2013-08-30,32.860660552978516
2013-09-03,33.52370071411133
2013-09-04,34.2928466796875
2013-09-05,34.46966552734375
2013-09-06,33.6651611328125
2013-09-09,34.04530715942383
2013-09-10,34.57575607299805
2013-09-11,34.3105354309082
2013-09-12,33.61212158203125
2013-09-13,33.28500747680664
2013-09-16,33.36458969116211
2013-09-17,33.408775329589844
2013-09-18,33.3115348815918
2013-09-19,33.22313690185547
2013-09-20,33.6651611328125
2013-09-23,32.728050231933594
2013-09-24,33.10820388793945
2013-09-25,32.84297561645508
2013-09-26,32.975582122802734
2013-09-27,32.904869079589844
2013-09-30,32.896026611328125
2013-10-01,33.48834991455078
2013-10-02,33.435302734375
2013-10-03,33.47066116333008
2013-10-04,34.18675994873047
2013-10-07,33.50602722167969
2013-10-08,32.33906936645508
2013-10-09,32.383277893066406
2013-10-10,33.00212097167969
2013-10-11,33.753562927246094
2013-10-14,33.806610107421875
2013-10-15,33.125877380371094
2013-10-16,33.55022048950195
2013-10-17,33.17007827758789
2013-10-18,33.51485824584961
2013-10-21,33.85081481933594
2013-10-22,32.96675109863281
2013-10-23,31.852834701538086
2013-10-24,34.99126434326172
2013-10-25,35.274166107177734
2013-10-28,36.264305114746094
2013-10-29,37.104164123535156
2013-10-30,36.50300598144531
2013-10-31,37.254459381103516
2013-11-01,37.28982162475586
2013-11-04,37.555049896240234
2013-11-05,37.51968765258789
2013-11-06,37.21025085449219
2013-11-07,35.99908447265625
2013-11-08,36.768218994140625
2013-11-11,36.54720687866211
2013-11-12,36.44112777709961
2013-11-13,36.847801208496094
2013-11-14,36.715179443359375
2013-11-15,37.11301040649414
2013-11-18,36.396915435791016
2013-11-19,35.645477294921875
2013-11-20,35.76039123535156
2013-11-21,36.24662780761719
2013-11-22,36.29967498779297
2013-11-25,35.76039123535156
2013-11-26,37.555049896240234
2013-11-27,37.13068771362305
2013-11-29,37.572723388671875
2013-12-02,37.82026672363281
2013-12-03,37.95287322998047
2013-12-04,38.41258239746094
2013-12-05,38.77505111694336
2013-12-06,39.10215377807617
2013-12-09,38.5009880065918
2013-12-10,37.572723388671875
2013-12-11,37.0776481628418
2013-12-12,37.28982162475586
2013-12-13,37.581565856933594
2013-12-16,37.87331008911133
2013-12-17,38.41258239746094
2013-12-18,38.47446823120117
2013-12-19,38.10316467285156
2013-12-20,38.47446823120117
2013-12-23,39.95970153808594
2013-12-24,39.853614807128906
2013-12-26,39.871280670166016
2013-12-27,40.0657958984375
2013-12-30,40.622745513916016
2013-12-31,40.605072021484375
2014-01-02,38.828094482421875
2014-01-03,38.509830474853516
2014-01-06,38.12084197998047
2014-01-07,37.98823928833008
2014-01-08,38.74852752685547
2014-01-09,38.06779861450195
2014-01-10,38.01475524902344
2014-01-13,37.961708068847656
2014-01-14,39.004905700683594
2014-01-15,40.1276741027832
2014-01-16,40.66695022583008
2014-01-17,41.303470611572266
2014-01-21,41.250431060791016
2014-01-22,42.30246353149414
2014-01-23,42.30246353149414
2014-01-24,40.29564666748047
2014-01-27,40.66695022583008
2014-01-28,41.27695083618164
2014-01-29,41.78086853027344
2014-01-30,42.30246353149414
2014-01-31,42.74449920654297
2014-02-03,40.507808685302734
2014-02-04,41.55101776123047
2014-02-05,41.55101776123047
2014-02-06,43.84956359863281
2014-02-07,46.015533447265625
2014-02-10,46.183509826660156
2014-02-11,46.04206466674805
2014-02-12,46.528297424316406
2014-02-13,47.40351486206055
2014-02-14,49.15397262573242
2014-02-18,50.20601272583008
2014-02-19,50.20601272583008
2014-02-20,50.16180419921875
2014-02-21,49.640201568603516
2014-02-24,49.10975646972656
2014-02-25,49.525264739990234
2014-02-26,49.10975646972656
2014-02-27,50.03803253173828
2014-02-28,49.7109260559082
2014-03-03,49.42803192138672
2014-03-04,51.1342658996582
2014-03-05,50.90441131591797
2014-03-06,52.964271545410156
2014-03-07,51.77078628540039
2014-03-10,50.515411376953125
2014-03-11,50.223670959472656
2014-03-12,50.86021041870117
2014-03-13,50.70106887817383
2014-03-14,50.93977355957031
2014-03-17,51.63817596435547
2014-03-18,51.921085357666016
2014-03-19,52.036014556884766
2014-03-20,52.911231994628906
2014-03-21,51.249202728271484
2014-03-24,49.89657211303711
2014-03-25,50.34745788574219
2014-03-26,51.35527801513672
2014-03-27,50.62150192260742
2014-03-28,50.97513961791992
2014-03-31,51.99180221557617
2014-04-01,53.866024017333984
2014-04-02,54.228492736816406
2014-04-03,54.73241424560547
2014-04-04,50.68339538574219
2014-04-07,49.260047912597656
2014-04-08,51.48788833618164
2014-04-09,52.45153045654297
2014-04-10,50.7187614440918
2014-04-11,49.702091217041016
2014-04-14,49.86121368408203
2014-04-15,50.94862365722656
2014-04-16,51.19615173339844
2014-04-17,51.45252990722656
2014-04-21,53.123409271240234
2014-04-22,53.59196853637695
