Date,KR
2006-06-07,6.942383766174316
2006-06-08,6.994823455810547
2006-06-09,6.882956504821777
2006-06-12,6.813045024871826
2006-06-13,6.865478992462158
2006-06-14,6.8969407081604
2006-06-15,6.907427787780762
2006-06-16,6.85499382019043
2006-06-19,6.8025593757629395
2006-06-20,7.1556196212768555
2006-06-21,7.1556196212768555
2006-06-22,7.096193313598633
2006-06-23,7.176596164703369
2006-06-26,7.298943042755127
2006-06-27,7.23951530456543
2006-06-28,7.466730117797852
2006-06-29,7.592580318450928
2006-06-30,7.6415181159973145
2006-07-03,7.6415181159973145
2006-07-05,7.617047309875488
2006-07-06,7.6415181159973145
2006-07-07,7.617047309875488
2006-07-10,7.665990829467773
2006-07-11,7.697448253631592
2006-07-12,7.620547771453857
2006-07-13,7.624040603637695
2006-07-14,7.679971694946289
2006-07-17,7.693955898284912
2006-07-18,7.686960697174072
2006-07-19,7.777848243713379
2006-07-20,7.921171188354492
2006-07-21,8.08197021484375
2006-07-24,8.07148551940918
2006-07-25,8.074976921081543
2006-07-26,8.0679931640625
2006-07-27,8.026041030883789
2006-07-28,8.03303337097168
2006-07-31,8.015556335449219
2006-08-01,7.914177894592285
2006-08-02,7.921171188354492
2006-08-03,7.935151100158691
2006-08-04,8.00506591796875
2006-08-07,7.97360372543335
2006-08-08,7.97360372543335
2006-08-09,7.858248233795166
2006-08-10,8.06099796295166
2006-08-11,7.950572490692139
2006-08-14,8.178431510925293
2006-08-15,8.136367797851562
2006-08-16,8.136367797851562
2006-08-17,8.416810989379883
2006-08-18,8.160907745361328
2006-08-21,8.19245433807373
2006-08-22,8.066252708435059
2006-08-23,8.034704208374023
2006-08-24,8.15038776397705
2006-08-25,8.160907745361328
2006-08-28,8.248543739318848
2006-08-29,8.294116973876953
2006-08-30,8.27658748626709
2006-08-31,8.346700668334961
2006-09-01,8.32917594909668
2006-09-05,8.273078918457031
2006-09-06,8.273078918457031
2006-09-07,8.224007606506348
2006-09-08,8.409797668457031
2006-09-11,8.441349029541016
2006-09-12,7.975108623504639
2006-09-13,8.027693748474121
2006-09-14,8.104817390441895
2006-09-15,7.8874711990356445
2006-09-18,7.9190239906311035
2006-09-19,7.8874711990356445
2006-09-20,7.957581043243408
2006-09-21,7.86293363571167
2006-09-22,8.006660461425781
2006-09-25,8.066252708435059
2006-09-26,8.094300270080566
2006-09-27,8.132864952087402
2006-09-28,8.136367797851562
2006-09-29,8.111825942993164
2006-10-02,8.080277442932129
2006-10-03,8.125846862792969
2006-10-04,8.041716575622559
2006-10-05,7.964596271514893
2006-10-06,7.883969783782959
2006-10-09,7.975108623504639
2006-10-10,7.961088180541992
2006-10-11,7.827877521514893
2006-10-12,7.827877521514893
2006-10-13,7.694667339324951
2006-10-16,7.743745803833008
2006-10-17,7.680648326873779
2006-10-18,7.764779090881348
2006-10-19,7.663117408752441
2006-10-20,7.810348987579346
2006-10-23,7.810348987579346
2006-10-24,7.747251987457275
2006-10-25,7.799831867218018
2006-10-26,7.97160530090332
2006-10-27,7.992636203765869
2006-10-30,7.9190239906311035
2006-10-31,7.883969783782959
2006-11-01,7.708690166473389
2006-11-02,7.6245598793029785
2006-11-03,7.571969032287598
2006-11-06,7.684152603149414
2006-11-07,7.726217269897461
2006-11-08,7.778800964355469
2006-11-09,7.799831867218018
2006-11-10,7.743745803833008
2006-11-13,7.759566783905029
2006-11-14,7.787696838378906
2006-11-15,7.865044593811035
2006-11-16,7.815822601318359
2006-11-17,7.79472541809082
2006-11-20,7.759566783905029
2006-11-21,7.671670913696289
2006-11-22,7.68221378326416
2006-11-24,7.654092311859131
2006-11-27,7.559159755706787
2006-11-28,7.604866027832031
2006-11-29,7.685732364654541
2006-11-30,7.545100212097168
2006-12-01,7.611900329589844
2006-12-04,7.850977420806885
2006-12-05,8.258820533752441
2006-12-06,8.146316528320312
2006-12-07,8.121703147888184
2006-12-08,8.111153602600098
2006-12-11,8.33617115020752
2006-12-12,8.434615135192871
2006-12-13,8.406489372253418
2006-12-14,8.504936218261719
2006-12-15,8.540095329284668
2006-12-18,8.290468215942383
2006-12-19,8.202567100524902
2006-12-20,8.1041259765625
2006-12-21,8.174444198608398
2006-12-22,8.156865119934082
2006-12-26,8.047869682312012
2006-12-27,8.14983081817627
2006-12-28,8.030289649963379
2006-12-29,8.111153602600098
2007-01-03,8.146316528320312
2007-01-04,8.293976783752441
2007-01-05,8.297493934631348
2007-01-08,8.31859302520752
2007-01-09,8.315075874328613
2007-01-10,8.332656860351562
2007-01-11,8.357268333435059
2007-01-12,8.290468215942383
2007-01-16,8.350235939025879
2007-01-17,8.339691162109375
2007-01-18,8.367815971374512
2007-01-19,8.480324745178223
2007-01-22,8.543610572814941
2007-01-23,8.554156303405762
2007-01-24,8.564705848693848
2007-01-25,8.462746620178223
2007-01-26,8.617447853088379
2007-01-29,8.800270080566406
2007-01-30,8.986616134643555
2007-01-31,9.000677108764648
2007-02-01,9.042866706848145
2007-02-02,9.088573455810547
2007-02-05,9.130764961242676
2007-02-06,9.042866706848145
2007-02-07,9.190537452697754
2007-02-08,9.12373161315918
2007-02-09,9.09912109375
2007-02-12,9.106148719787598
2007-02-13,9.100868225097656
2007-02-14,9.19603443145752
2007-02-15,9.234806060791016
2007-02-16,9.329976081848145
2007-02-20,9.344070434570312
2007-02-21,9.329976081848145
2007-02-22,9.164311408996582
2007-02-23,9.047995567321777
2007-02-26,9.076189994812012
2007-02-27,8.801265716552734
2007-02-28,9.037418365478516
2007-03-01,8.99864673614502
2007-03-02,8.93520450592041
2007-03-05,8.885857582092285
2007-03-06,8.861186027526855
2007-03-07,8.787161827087402
2007-03-08,9.012749671936035
2007-03-09,8.914055824279785
2007-03-12,9.079717636108398
2007-03-13,9.266529083251953
2007-03-14,9.365221977233887
2007-03-15,9.428664207458496
2007-03-16,9.375792503356934
2007-03-19,9.530882835388184
2007-03-20,9.851631164550781
2007-03-21,9.936224937438965
2007-03-22,9.992623329162598
2007-03-23,9.978527069091797
2007-03-26,10.091315269470215
2007-03-27,10.006723403930664
2007-03-28,9.992623329162598
2007-03-29,9.869261741638184
2007-03-30,9.957376480102539
2007-04-02,10.063117027282715
2007-04-03,10.221735954284668
2007-04-04,10.345097541809082
2007-04-05,10.26050853729248
2007-04-09,10.299275398254395
2007-04-10,10.39444637298584
2007-04-11,10.18648624420166
2007-04-12,10.179436683654785
2007-04-13,10.101896286010742
2007-04-16,10.362719535827637
2007-04-17,10.345097541809082
2007-04-18,10.362719535827637
2007-04-19,10.602402687072754
2007-04-20,10.577731132507324
2007-04-23,10.644698143005371
2007-04-24,10.447315216064453
2007-04-25,10.54248332977295
2007-04-26,10.39444637298584
2007-04-27,10.479035377502441
2007-04-30,10.40149211883545
2007-05-01,10.376818656921387
2007-05-02,10.493135452270508
2007-05-03,10.471986770629883
2007-05-04,10.405019760131836
2007-05-07,10.440266609191895
2007-05-08,10.331000328063965
2007-05-09,10.249930381774902
2007-05-10,10.168858528137207
2007-05-11,10.195362091064453
2007-05-14,10.287246704101562
2007-05-15,10.297845840454102
2007-05-16,10.407401084899902
2007-05-17,10.389729499816895
2007-05-18,10.456873893737793
2007-05-21,10.43213939666748
2007-05-22,10.4356689453125
2007-05-23,10.43213939666748
2007-05-24,10.347325325012207
2007-05-25,10.442739486694336
2007-05-29,10.594691276550293
2007-05-30,10.622967720031738
2007-05-31,10.714851379394531
2007-06-01,11.100046157836914
2007-06-04,10.70425033569336
2007-06-05,10.573494911193848
2007-06-06,10.566429138183594
2007-06-07,10.43213939666748
2007-06-08,10.442739486694336
2007-06-11,10.566429138183594
2007-06-12,10.389729499816895
2007-06-13,10.615900039672852
2007-06-14,10.75372314453125
2007-06-15,10.831470489501953
2007-06-18,10.70425033569336
2007-06-19,10.725452423095703
2007-06-20,10.672442436218262
2007-06-21,10.63357162475586
2007-06-22,10.28371524810791
2007-06-25,10.481612205505371
2007-06-26,9.77483081817627
2007-06-27,9.983329772949219
2007-06-28,9.990396499633789
2007-06-29,9.940922737121582
2007-07-02,10.163561820983887
2007-07-03,10.078743934631348
2007-07-05,9.926787376403809
2007-07-06,9.976263999938965
2007-07-09,10.008068084716797
2007-07-10,9.912652015686035
2007-07-11,9.940922737121582
2007-07-12,10.258975982666016
2007-07-13,10.181230545043945
2007-07-16,10.30844783782959
2007-07-17,10.216569900512695
2007-07-18,10.28371524810791
2007-07-19,10.160024642944336
2007-07-20,10.01513671875
2007-07-23,10.10348129272461
2007-07-24,9.810166358947754
2007-07-25,9.668807983398438
2007-07-26,9.470911979675293
2007-07-27,9.301283836364746
2007-07-30,9.357824325561523
2007-07-31,9.17405891418457
2007-08-01,9.541589736938477
2007-08-02,9.470911979675293
2007-08-03,9.128119468688965
2007-08-06,9.350756645202637
2007-08-07,9.276542663574219
2007-08-08,8.993831634521484
2007-08-09,8.774726867675781
2007-08-10,8.997365951538086
2007-08-13,9.023945808410645
2007-08-14,8.889257431030273
2007-08-15,8.804200172424316
2007-08-16,8.790020942687988
2007-08-17,9.247246742248535
2007-08-20,9.16572380065918
2007-08-21,9.268509864807129
2007-08-22,9.360662460327148
2007-08-23,9.35711669921875
2007-08-24,9.704466819763184
2007-08-27,9.431551933288574
2007-08-28,9.080658912658691
2007-08-29,9.275598526000977
2007-08-30,9.10192584991455
2007-08-31,9.420917510986328
2007-09-04,9.36421012878418
2007-09-05,9.09837818145752
2007-09-06,9.179898262023926
2007-09-07,9.020403861999512
2007-09-10,9.151545524597168
2007-09-11,9.474081993103027
2007-09-12,9.371297836303711
2007-09-13,9.46345043182373
2007-09-14,9.630035400390625
2007-09-17,9.576868057250977
2007-09-18,10.310552597045898
2007-09-19,10.27865219116211
2007-09-20,10.143970489501953
2007-09-21,10.115614891052246
2007-09-24,10.016366958618164
2007-09-25,9.966748237609863
2007-09-26,9.980927467346191
2007-09-27,10.129789352416992
2007-09-28,10.108524322509766
2007-10-01,10.190043449401855
2007-10-02,10.14751148223877
2007-10-03,10.172324180603027
2007-10-04,10.193589210510254
2007-10-05,10.27865219116211
2007-10-08,10.190043449401855
2007-10-09,10.190043449401855
2007-10-10,10.221945762634277
2007-10-11,10.296374320983887
2007-10-12,10.569290161132812
2007-10-15,10.388526916503906
2007-10-16,10.129789352416992
2007-10-17,10.104979515075684
2007-10-18,9.963208198547363
2007-10-19,9.927760124206543
2007-10-22,10.143970489501953
2007-10-23,10.069533348083496
2007-10-24,10.136879920959473
2007-10-25,10.197134017944336
2007-10-26,10.165233612060547
2007-10-29,10.335360527038574
2007-10-30,10.307007789611816
2007-10-31,10.416881561279297
2007-11-01,9.995104789733887
2007-11-02,10.041180610656738
2007-11-05,9.931304931640625
2007-11-06,9.867506980895996
2007-11-07,9.686741828918457
2007-11-08,9.69737720489502
2007-11-09,9.46699333190918
2007-11-12,9.46699333190918
2007-11-13,9.888184547424316
2007-11-14,9.955716133117676
2007-11-15,9.841975212097168
2007-11-16,10.18319034576416
2007-11-19,10.062341690063477
2007-11-20,10.051687240600586
2007-11-21,10.033912658691406
2007-11-23,9.95215892791748
2007-11-26,9.95215892791748
2007-11-27,9.895289421081543
2007-11-28,10.144094467163086
2007-11-29,10.051687240600586
2007-11-30,10.218737602233887
2007-12-03,10.268499374389648
2007-12-04,10.055238723754883
2007-12-05,10.041015625
2007-12-06,9.998368263244629
2007-12-07,10.090779304504395
2007-12-10,10.073009490966797
2007-12-11,9.408348083496094
2007-12-12,9.23062801361084
2007-12-13,9.315932273864746
2007-12-14,9.315932273864746
2007-12-17,9.145320892333984
2007-12-18,9.301713943481445
2007-12-19,9.19864273071289
2007-12-20,9.458106994628906
2007-12-21,9.525641441345215
2007-12-24,9.749563217163086
2007-12-26,9.607393264770508
2007-12-27,9.557626724243164
2007-12-28,9.586067199707031
2007-12-31,9.49364948272705
2008-01-02,9.124001502990723
2008-01-03,9.180870056152344
2008-01-04,9.006705284118652
2008-01-07,9.088454246520996
2008-01-08,9.081344604492188
2008-01-09,9.358585357666016
2008-01-10,9.632274627685547
2008-01-11,9.401237487792969
2008-01-14,9.18797779083252
2008-01-15,9.06712818145752
2008-01-16,9.419008255004883
2008-01-17,9.102673530578613
2008-01-18,9.024478912353516
2008-01-22,9.038695335388184
2008-01-23,9.468769073486328
2008-01-24,9.21996784210205
2008-01-25,8.992490768432617
2008-01-28,9.013814926147461
2008-01-29,8.985380172729492
2008-01-30,8.946280479431152
2008-01-31,9.04580307006836
2008-02-01,9.234186172485352
2008-02-04,9.241292953491211
2008-02-05,9.010258674621582
2008-02-06,9.006705284118652
2008-02-07,9.010258674621582
2008-02-08,9.14177131652832
2008-02-11,9.23062801361084
2008-02-12,9.16309642791748
2008-02-13,9.432233810424805
2008-02-14,9.368069648742676
2008-02-15,9.578386306762695
2008-02-19,9.393024444580078
2008-02-20,9.37519645690918
2008-02-21,9.02229118347168
2008-02-22,9.175576210021973
2008-02-25,9.19696044921875
2008-02-26,9.246869087219238
2008-02-27,9.075761795043945
2008-02-28,8.97238540649414
2008-02-29,8.644433975219727
2008-03-03,8.85118293762207
2008-03-04,8.915351867675781
2008-03-05,8.950994491577148
2008-03-06,8.97594928741455
2008-03-07,9.147059440612793
2008-03-10,9.025859832763672
2008-03-11,9.268258094787598
2008-03-12,8.936738014221191
2008-03-13,8.911785125732422
2008-03-14,8.658690452575684
2008-03-17,8.744239807128906
2008-03-18,8.97238540649414
2008-03-19,8.886829376220703
2008-03-20,9.054374694824219
2008-03-24,8.997340202331543
2008-03-25,9.072196006774902
2008-03-26,8.97238540649414
2008-03-27,8.822663307189941
2008-03-28,8.96882152557373
2008-03-31,9.054374694824219
2008-04-01,9.20409107208252
2008-04-02,9.111411094665527
2008-04-03,9.047240257263184
2008-04-04,8.983080863952637
2008-04-07,8.833358764648438
2008-04-08,8.801280975341797
2008-04-09,8.612351417541504
2008-04-10,8.747806549072266
2008-04-11,8.51610279083252
2008-04-14,8.419855117797852
2008-04-15,8.55174732208252
2008-04-16,8.601651191711426
2008-04-17,8.794147491455078
2008-04-18,8.911785125732422
2008-04-21,9.02229118347168
2008-04-22,8.779888153076172
2008-04-23,9.061507225036621
2008-04-24,9.353809356689453
2008-04-25,9.407278060913086
2008-04-28,9.296772956848145
2008-04-29,9.713845252990723
2008-04-30,9.713845252990723
2008-05-01,9.917036056518555
2008-05-02,9.756622314453125
2008-05-05,9.717411994934082
2008-05-06,9.638983726501465
2008-05-07,9.589079856872559
2008-05-08,9.442931175231934
2008-05-09,9.37519645690918
2008-05-12,9.688896179199219
2008-05-13,9.552986145019531
2008-05-14,9.828375816345215
2008-05-15,9.65312671661377
2008-05-16,10.0000581741333
2008-05-19,9.867720603942871
2008-05-20,9.76400375366211
2008-05-21,9.692468643188477
2008-05-22,9.731809616088867
2008-05-23,9.642396926879883
2008-05-27,9.778303146362305
2008-05-28,9.84268856048584
2008-05-29,9.921370506286621
2008-05-30,9.885600090026855
2008-06-02,9.846261024475098
2008-06-03,9.774728775024414
2008-06-04,9.921370506286621
2008-06-05,10.157421112060547
2008-06-06,9.76400375366211
2008-06-09,9.792612075805664
2008-06-10,9.835528373718262
2008-06-11,9.574440002441406
2008-06-12,9.839105606079102
2008-06-13,9.871294021606445
2008-06-16,9.710351943969727
2008-06-17,9.442112922668457
2008-06-18,9.395614624023438
2008-06-19,9.474294662475586
2008-06-20,9.620939254760742
2008-06-23,9.299049377441406
2008-06-24,9.949981689453125
2008-06-25,10.497197151184082
2008-06-26,10.23253059387207
2008-06-27,10.246835708618164
2008-06-30,10.325521469116211
2008-07-01,10.583028793334961
2008-07-02,10.372016906738281
2008-07-03,10.532958030700684
2008-07-07,10.482888221740723
2008-07-08,10.643831253051758
2008-07-09,10.465005874633789
2008-07-10,10.49004077911377
2008-07-11,10.325521469116211
2008-07-14,10.20391845703125
2008-07-15,10.196763038635254
2008-07-16,10.364861488342285
2008-07-17,10.429239273071289
2008-07-18,10.057284355163574
2008-07-21,10.128808975219727
2008-07-22,10.31479263305664
2008-07-23,10.07873821258545
2008-07-24,9.796192169189453
2008-07-25,9.6602783203125
2008-07-28,9.681739807128906
2008-07-29,10.110922813415527
2008-07-30,10.171728134155273
2008-07-31,10.114503860473633
2008-08-01,10.021510124206543
2008-08-04,9.992898941040039
2008-08-05,10.357707023620605
2008-08-06,10.279024124145508
2008-08-07,10.275446891784668
2008-08-08,10.411358833312988
2008-08-11,10.844117164611816
2008-08-12,10.854846954345703
2008-08-13,10.60733413696289
2008-08-14,10.876371383666992
2008-08-15,10.77951717376709
2008-08-18,10.227094650268555
2008-08-19,10.223505973815918
2008-08-20,10.237852096557617
2008-08-21,10.054906845092773
2008-08-22,10.119474411010742
2008-08-25,9.868372917175293
2008-08-26,9.82532787322998
2008-08-27,9.932941436767578
2008-08-28,10.008273124694824
2008-08-29,9.907832145690918
2008-09-02,9.97240161895752
2008-09-03,9.9688138961792
2008-09-04,9.775105476379395
2008-09-05,9.638792037963867
2008-09-08,9.793042182922363
2008-09-09,10.026208877563477
2008-09-10,10.036970138549805
2008-09-11,10.115887641906738
2008-09-12,10.004680633544922
2008-09-15,9.538347244262695
2008-09-16,10.040555953979492
2008-09-17,9.649554252624512
2008-09-18,9.62085247039795
2008-09-19,9.699773788452148
2008-09-22,9.584980010986328
2008-09-23,9.54910945892334
2008-09-24,9.452258110046387
2008-09-25,9.642376899719238
2008-09-26,9.990336418151855
2008-09-29,9.624442100524902
2008-09-30,9.857610702514648
2008-10-01,9.886306762695312
2008-10-02,9.965225219726562
2008-10-03,9.757168769836426
2008-10-06,9.513237953186035
2008-10-07,9.240614891052246
2008-10-08,8.92494010925293
2008-10-09,8.637965202331543
2008-10-10,8.530348777770996
2008-10-13,9.100713729858398
2008-10-14,9.208327293395996
2008-10-15,8.810148239135742
2008-10-16,9.430731773376465
2008-10-17,9.050490379333496
2008-10-20,9.387685775756836
2008-10-21,9.409207344055176
2008-10-22,9.624442100524902
2008-10-23,9.671074867248535
2008-10-24,9.466604232788086
2008-10-27,9.143758773803711
2008-10-28,9.592157363891602
2008-10-29,9.506060600280762
2008-10-30,9.854022979736328
2008-10-31,9.850438117980957
2008-11-03,9.800216674804688
2008-11-04,9.961638450622559
2008-11-05,9.577812194824219
2008-11-06,9.68183422088623
2008-11-07,9.871960639953613
2008-11-10,9.832497596740723
2008-11-11,9.947286605834961
2008-11-12,9.641386032104492
2008-11-13,10.058856010437012
2008-11-14,10.08404541015625
2008-11-17,9.659380912780762
2008-11-18,9.709766387939453
2008-11-19,9.573006629943848
2008-11-20,8.810044288635254
2008-11-21,9.432648658752441
2008-11-24,9.698967933654785
2008-11-25,9.907705307006836
2008-11-26,9.972481727600098
2008-11-28,9.954486846923828
2008-12-01,9.716964721679688
2008-12-02,9.648582458496094
2008-12-03,9.882509231567383
2008-12-04,9.673776626586914
2008-12-05,9.868112564086914
2008-12-08,9.82852840423584
2008-12-09,9.166335105895996
2008-12-10,9.450643539428711
2008-12-11,9.407459259033203
2008-12-12,9.198725700378418
2008-12-15,9.238310813903809
2008-12-16,9.501029968261719
2008-12-17,9.468639373779297
2008-12-18,9.364274024963379
2008-12-19,9.14833927154541
2008-12-22,9.191529273986816
2008-12-23,9.097956657409668
2008-12-24,9.090760231018066
2008-12-26,9.105154037475586
2008-12-29,9.144740104675293
2008-12-30,9.37147045135498
2008-12-31,9.504630088806152
2009-01-02,9.551413536071777
2009-01-05,9.598198890686035
2009-01-06,9.126749038696289
2009-01-07,9.209522247314453
2009-01-08,9.043972969055176
2009-01-09,8.928807258605957
2009-01-12,8.820842742919922
2009-01-13,8.896419525146484
2009-01-14,8.720073699951172
2009-01-15,8.817242622375488
2009-01-16,8.986387252807617
2009-01-20,8.788453102111816
2009-01-21,8.910816192626953
2009-01-22,8.950400352478027
2009-01-23,8.831636428833008
2009-01-26,8.968396186828613
2009-01-27,8.928807258605957
2009-01-28,8.874826431274414
2009-01-29,8.684081077575684
2009-01-30,8.097468376159668
2009-02-02,8.061477661132812
2009-02-03,8.165846824645996
2009-02-04,7.989502429962158
2009-02-05,7.917524814605713
2009-02-06,8.24501895904541
2009-02-09,8.24501895904541
2009-02-10,7.715987205505371
2009-02-11,7.781040191650391
2009-02-12,7.73405647277832
2009-02-13,7.690689563751221
2009-02-17,7.578652858734131
2009-02-18,7.849706172943115
2009-02-19,7.94728422164917
2009-02-20,8.01233959197998
2009-02-23,7.600338459014893
2009-02-24,7.705146789550781
2009-02-25,7.921985149383545
2009-02-26,7.473846435546875
2009-02-27,7.470232009887695
2009-03-02,7.343741416931152
2009-03-03,7.296760559082031
2009-03-04,7.437705993652344
2009-03-05,7.278688907623291
2009-03-06,7.173882007598877
2009-03-09,7.032933712005615
2009-03-10,7.748510837554932
2009-03-11,7.524440288543701
2009-03-12,7.697915554046631
2009-03-13,7.687076568603516
2009-03-16,7.636478900909424
2009-03-17,7.73405647277832
2009-03-18,7.687076568603516
2009-03-19,7.571428298950195
2009-03-20,7.484689712524414
2009-03-23,7.618409633636475
2009-03-24,7.629250526428223
2009-03-25,7.849706172943115
2009-03-26,8.026793479919434
2009-03-27,7.968968391418457
2009-03-30,7.752130031585693
2009-03-31,7.66900634765625
2009-04-01,7.712374687194824
2009-04-02,7.835252285003662
2009-04-03,7.762969017028809
2009-04-06,7.70875883102417
2009-04-07,7.296760559082031
2009-04-08,7.524440288543701
2009-04-09,7.318441867828369
2009-04-13,7.412407875061035
2009-04-14,7.488302707672119
2009-04-15,7.452160358428955
2009-04-16,7.58949613571167
2009-04-17,7.484689712524414
2009-04-20,7.520827293395996
2009-04-21,7.542513847351074
2009-04-22,7.705146789550781
2009-04-23,7.73405647277832
2009-04-24,7.741287708282471
2009-04-27,7.755743026733398
2009-04-28,7.835252285003662
2009-04-29,8.0087251663208
2009-04-30,7.813570499420166
2009-05-01,7.9400553703308105
2009-05-04,8.088231086730957
2009-05-05,8.073779106140137
2009-05-06,7.91475772857666
2009-05-07,7.820794105529785
2009-05-08,7.853318691253662
2009-05-11,7.8388671875
2009-05-12,7.8027238845825195
2009-05-13,7.784581661224365
2009-05-14,8.060395240783691
2009-05-15,7.911600112915039
2009-05-18,7.944264888763428
2009-05-19,7.849905014038086
2009-05-20,7.8861918449401855
2009-05-21,8.100317001342773
2009-05-22,8.103944778442383
2009-05-26,8.216447830200195
2009-05-27,8.009590148925781
2009-05-28,8.176526069641113
2009-05-29,8.274517059326172
2009-06-01,8.492268562316895
2009-06-02,8.365245819091797
2009-06-03,8.252739906311035
2009-06-04,8.34346866607666
2009-06-05,8.328953742980957
2009-06-08,8.143868446350098
2009-06-09,8.103944778442383
2009-06-10,7.962408065795898
2009-06-11,7.929742336273193
2009-06-12,7.882565498352051
2009-06-15,7.726512432098389
2009-06-16,7.75191593170166
2009-06-17,7.704739093780518
2009-06-18,7.773693084716797
2009-06-19,7.7882080078125
2009-06-22,7.9043426513671875
2009-06-23,7.8970818519592285
2009-06-24,7.929742336273193
2009-06-25,8.107574462890625
2009-06-26,8.122091293334961
2009-06-29,8.067656517028809
2009-06-30,8.002326965332031
2009-07-01,8.067656517028809
2009-07-02,7.71562385559082
2009-07-06,7.835386753082275
2009-07-07,7.737399101257324
2009-07-08,7.926115989685059
2009-07-09,7.777319431304932
2009-07-10,7.860785961151123
2009-07-13,7.853530406951904
2009-07-14,7.868050575256348
2009-07-15,7.947889804840088
2009-07-16,7.976925373077393
2009-07-17,7.860785961151123
2009-07-20,7.806352138519287
2009-07-21,7.809983730316162
2009-07-22,7.76643180847168
2009-07-23,7.614010334014893
2009-07-24,7.75191593170166
2009-07-27,7.697479248046875
2009-07-28,7.646671772003174
2009-07-29,7.643041610717773
2009-07-30,7.726512432098389
2009-07-31,7.759171485900879
2009-08-03,7.831756591796875
2009-08-04,7.8136115074157715
2009-08-05,7.806352138519287
2009-08-06,7.737399101257324
2009-08-07,7.5849714279174805
2009-08-10,7.5958638191223145
2009-08-11,7.603123664855957
2009-08-12,7.752561092376709
2009-08-13,7.759848594665527
2009-08-14,7.668728351593018
2009-08-17,7.657792091369629
2009-08-18,7.5812482833862305
2009-08-19,7.632277488708496
2009-08-20,7.7088212966918945
2009-08-21,7.79265022277832
2009-08-24,7.763491153717041
2009-08-25,7.759848594665527
2009-08-26,7.982181072235107
2009-08-27,8.018631935119629
2009-08-28,7.938444137573242
2009-08-31,7.869191646575928
2009-09-01,7.814517498016357
2009-09-02,7.858259677886963
2009-09-03,7.916575908660889
2009-09-04,8.014982223510742
2009-09-08,8.000404357910156
2009-09-09,8.044144630432129
2009-09-10,8.018631935119629
2009-09-11,7.938444137573242
2009-09-14,8.058725357055664
2009-09-15,7.457327842712402
2009-09-16,7.727043628692627
2009-09-17,7.555740833282471
2009-09-18,7.5520920753479
2009-09-21,7.402653217315674
2009-09-22,7.4719038009643555
2009-09-23,7.49013090133667
2009-09-24,7.486485958099365
2009-09-25,7.4974212646484375
2009-09-28,7.501064777374268
2009-09-29,7.53751277923584
2009-09-30,7.522933006286621
2009-10-01,7.624990940093994
2009-10-02,7.646859169006348
2009-10-05,7.697883605957031
2009-10-06,7.76713752746582
2009-10-07,7.858259677886963
2009-10-08,7.898355484008789
2009-10-09,8.131622314453125
2009-10-12,8.284706115722656
2009-10-13,8.233674049377441
2009-10-14,8.324798583984375
2009-10-15,8.718438148498535
2009-10-16,8.991798400878906
2009-10-19,8.853296279907227
2009-10-20,8.802268981933594
2009-10-21,8.568997383117676
2009-10-22,8.725729942321777
2009-10-23,8.638252258300781
2009-10-26,8.656476020812988
2009-10-27,8.565352439880371
2009-10-28,8.583581924438477
2009-10-29,8.572644233703613
2009-10-30,8.430499076843262
2009-11-02,8.441429138183594
2009-11-03,8.41591739654541
2009-11-04,8.41591739654541
2009-11-05,8.499749183654785
2009-11-06,8.481527328491211
2009-11-09,8.634610176086426
2009-11-10,8.634610176086426
2009-11-11,8.609089851379395
2009-11-12,8.490160942077637
2009-11-13,8.523092269897461
2009-11-16,8.570667266845703
2009-11-17,8.442584037780762
2009-11-18,8.318161010742188
2009-11-19,8.351096153259277
2009-11-20,8.365731239318848
2009-11-23,8.391349792480469
2009-11-24,8.442584037780762
2009-11-25,8.431609153747559
2009-11-27,8.369391441345215
2009-11-30,8.321816444396973
2009-12-01,8.376710891723633
2009-12-02,8.307180404663086
2009-12-03,8.13884162902832
2009-12-04,8.233986854553223
2009-12-07,8.362074851989746
2009-12-08,7.366678237915039
2009-12-09,7.330081939697266
2009-12-10,7.3410563468933105
2009-12-11,7.330081939697266
2009-12-14,7.289823532104492
2009-12-15,7.377652168273926
2009-12-16,7.505737781524658
2009-12-17,7.447188854217529
2009-12-18,7.366678237915039
2009-12-21,7.498419761657715
2009-12-22,7.538675308227539
2009-12-23,7.560635566711426
2009-12-24,7.556975364685059
2009-12-28,7.5862507820129395
2009-12-29,7.48012113571167
2009-12-30,7.498419761657715
2009-12-31,7.513059616088867
2010-01-04,7.494758605957031
2010-01-05,7.406930923461914
2010-01-06,7.4105916023254395
2010-01-07,7.483784198760986
2010-01-08,7.414250373840332
2010-01-11,7.4435248374938965
2010-01-12,7.578927516937256
2010-01-13,7.549653053283691
2010-01-14,7.549653053283691
2010-01-15,7.582587242126465
2010-01-19,7.717993259429932
2010-01-20,7.900967597961426
2010-01-21,7.875355243682861
2010-01-22,7.966846466064453
2010-01-25,7.985142707824707
2010-01-26,7.904628276824951
2010-01-27,7.879014015197754
2010-01-28,7.809482097625732
2010-01-29,7.842417240142822
2010-02-01,7.864377021789551
2010-02-02,7.915609359741211
2010-02-03,7.875355243682861
2010-02-04,7.743608474731445
2010-02-05,7.750927448272705
2010-02-08,7.732631206512451
2010-02-09,7.820461750030518
2010-02-10,7.803921222686768
2010-02-11,7.8811116218566895
2010-02-12,7.85170316696167
2010-02-16,7.932575225830078
2010-02-17,7.987712383270264
