Date,CEG
2025-10-13,379.37481689453125
2025-10-14,387.98992919921875
2025-10-15,402.32196044921875
2025-10-16,394.931884765625
2025-10-17,384.9422607421875
2025-10-20,368.5087890625
2025-10-21,357.3439636230469
2025-10-22,348.6491394042969
2025-10-23,364.3257141113281
2025-10-24,387.6214599609375
2025-10-27,389.57354736328125
2025-10-28,383.3985290527344
2025-10-29,399.81207275390625
2025-10-30,380.9385070800781
2025-10-31,375.4805603027344
2025-11-03,376.18768310546875
2025-11-04,361.35772705078125
2025-11-05,361.7859802246094
2025-11-06,349.8841552734375
2025-11-07,356.9455871582031
2025-11-10,359.475341796875
2025-11-11,350.252685546875
2025-11-12,352.5931701660156
2025-11-13,334.3868408203125
2025-11-14,337.1556396484375
2025-11-17,337.6921081542969
2025-11-18,338.3701171875
2025-11-19,356.44781494140625
2025-11-20,344.78155517578125
2025-11-21,337.1336975097656
2025-11-24,353.08251953125
2025-11-25,350.57977294921875
2025-11-26,358.0531311035156
2025-11-28,363.3078918457031
2025-12-01,358.01324462890625
2025-12-02,362.61993408203125
2025-12-03,360.21685791015625
2025-12-04,367.55560302734375
2025-12-05,358.7810363769531
2025-12-08,356.6372375488281
2025-12-09,358.1129455566406
2025-12-10,361.0245361328125
2025-12-11,377.5068054199219
2025-12-12,350.9636535644531
2025-12-15,356.1087646484375
2025-12-16,364.56927490234375
2025-12-17,339.9854431152344
2025-12-18,360.0074462890625
2025-12-19,354.373779296875
2025-12-22,356.7768249511719
2025-12-23,360.2866516113281
2025-12-24,362.89910888671875
2025-12-26,359.4191589355469
2025-12-29,357.2952880859375
2025-12-30,356.08880615234375
