Date,VRT
2021-02-24,20.70532989501953
2021-02-25,20.237472534179688
2021-02-26,20.83474349975586
2021-03-01,21.222970962524414
2021-03-02,20.85465431213379
2021-03-03,20.80487823486328
2021-03-04,19.948793411254883
2021-03-05,19.9587459564209
2021-03-08,19.570524215698242
2021-03-09,20.118019104003906
2021-03-10,20.536109924316406
2021-03-11,21.073652267456055
2021-03-12,20.97410774230957
2021-03-15,21.013927459716797
2021-03-16,20.327064514160156
2021-03-17,20.615741729736328
2021-03-18,20.14788246154785
2021-03-19,20.356929779052734
2021-03-22,20.267335891723633
2021-03-23,19.45107078552246
2021-03-24,19.112619400024414
2021-03-25,19.3216609954834
2021-03-26,19.401296615600586
2021-03-29,19.19225311279297
2021-03-30,19.68998146057129
2021-03-31,19.90897560119629
2021-04-01,20.914377212524414
2021-04-05,20.87455940246582
2021-04-06,21.441965103149414
2021-04-07,21.073652267456055
2021-04-08,21.392196655273438
2021-04-09,21.332468032836914
2021-04-12,21.501691818237305
2021-04-13,21.860050201416016
2021-04-14,22.039234161376953
2021-04-15,22.29804801940918
2021-04-16,22.367727279663086
2021-04-19,22.14873504638672
2021-04-20,21.680875778198242
2021-04-21,21.70077896118164
2021-04-22,21.87000846862793
2021-04-23,21.67091941833496
2021-04-26,22.29804801940918
2021-04-27,22.974956512451172
2021-04-28,22.885364532470703
2021-04-29,23.144180297851562
2021-04-30,22.59668731689453
2021-05-03,22.716136932373047
2021-05-04,22.49713897705078
2021-05-05,22.78582191467285
2021-05-06,22.755958557128906
2021-05-07,22.905275344848633
2021-05-10,22.59668731689453
2021-05-11,22.25823402404785
2021-05-12,21.660966873168945
2021-05-13,22.108917236328125
2021-05-14,23.203907012939453
2021-05-17,23.02472686767578
2021-05-18,23.084457397460938
2021-05-19,23.353225708007812
2021-05-20,23.542360305786133
2021-05-21,23.542360305786133
2021-05-24,24.219268798828125
2021-05-25,24.1595401763916
2021-05-26,24.30885887145996
2021-05-27,24.507949829101562
2021-05-28,24.707035064697266
2021-06-01,24.806583404541016
2021-06-02,24.935991287231445
2021-06-03,25.035537719726562
2021-06-04,25.23462677001953
2021-06-07,25.53325843811035
2021-06-08,25.89162254333496
2021-06-09,26.140485763549805
2021-06-10,25.792078018188477
2021-06-11,26.09071159362793
2021-06-14,25.77216911315918
2021-06-15,25.792078018188477
2021-06-16,26.42916488647461
2021-06-17,26.329620361328125
2021-06-18,26.001121520996094
2021-06-21,26.518754959106445
2021-06-22,26.747705459594727
2021-06-23,26.857210159301758
2021-06-24,27.08615493774414
2021-06-25,27.02643394470215
2021-06-28,26.956750869750977
2021-06-29,27.05630111694336
2021-06-30,27.175748825073242
2021-07-01,27.335023880004883
2021-07-02,26.827342987060547
2021-07-06,27.48434066772461
