Date,COF
2001-12-31,38.90176773071289
2002-01-02,38.30327224731445
2002-01-03,38.476322174072266
2002-01-04,41.0289306640625
2002-01-07,39.87521743774414
2002-01-08,39.233463287353516
2002-01-09,39.082035064697266
2002-01-10,38.541229248046875
2002-01-11,37.798526763916016
2002-01-14,37.71200180053711
2002-01-15,38.61334228515625
2002-01-16,39.197410583496094
2002-01-17,39.94731521606445
2002-01-18,39.543514251708984
2002-01-22,38.33210754394531
2002-01-23,37.49567413330078
2002-01-24,38.00042724609375
2002-01-25,38.39701843261719
2002-01-28,36.962093353271484
2002-01-29,33.969627380371094
2002-01-30,34.53926467895508
2002-01-31,36.17612838745117
2002-02-01,34.90703201293945
2002-02-04,32.85197448730469
2002-02-05,32.12369918823242
2002-02-06,32.04940414428711
2002-02-07,33.304813385009766
2002-02-08,34.286048889160156
2002-02-11,32.95849609375
2002-02-12,34.34378433227539
2002-02-13,35.17353057861328
2002-02-14,34.242767333984375
2002-02-15,33.182151794433594
2002-02-19,32.742034912109375
2002-02-20,33.70164108276367
2002-02-21,32.39571762084961
2002-02-22,31.8112735748291
2002-02-25,33.910884857177734
2002-02-26,34.18505096435547
2002-02-27,35.28173065185547
2002-02-28,35.54867935180664
2002-03-01,36.501102447509766
2002-03-04,39.827239990234375
2002-03-05,40.54875564575195
2002-03-06,41.19810104370117
2002-03-07,41.98455047607422
2002-03-08,42.17937469482422
2002-03-11,43.91819763183594
2002-03-12,44.040836334228516
2002-03-13,43.00187683105469
2002-03-14,43.124534606933594
2002-03-15,44.76958084106445
2002-03-18,45.07984161376953
2002-03-19,46.03944778442383
2002-03-20,44.841739654541016
2002-03-21,44.92831802368164
2002-03-22,45.72196960449219
2002-03-25,43.68010330200195
2002-03-26,45.274627685546875
2002-03-27,46.11879348754883
2002-03-28,46.068302154541016
2002-04-01,45.88790512084961
2002-04-02,46.169307708740234
2002-04-03,44.69742965698242
2002-04-04,44.545902252197266
2002-04-05,44.34388732910156
2002-04-08,45.28184127807617
2002-04-09,45.454994201660156
2002-04-10,46.465110778808594
2002-04-11,44.93552017211914
2002-04-12,45.05817413330078
2002-04-15,44.71186447143555
2002-04-16,46.00333786010742
2002-04-17,46.111572265625
2002-04-18,46.96294021606445
2002-04-19,47.43913650512695
2002-04-22,46.88358688354492
2002-04-23,47.25878143310547
2002-04-24,46.465110778808594
2002-04-25,45.36842727661133
2002-04-26,44.76958084106445
2002-04-29,42.38858413696289
2002-04-30,43.21111297607422
2002-05-01,42.78544235229492
2002-05-02,43.68010330200195
2002-05-03,43.10289001464844
2002-05-06,41.433284759521484
2002-05-07,42.08295822143555
2002-05-08,45.12186813354492
2002-05-09,43.68539810180664
2002-05-10,43.526611328125
2002-05-13,44.768150329589844
2002-05-14,46.66657257080078
2002-05-15,46.53666305541992
2002-05-16,46.161312103271484
2002-05-17,46.341758728027344
2002-05-20,45.323974609375
2002-05-21,44.753746032714844
2002-05-22,45.006370544433594
2002-05-23,45.72100067138672
2002-05-24,45.800384521484375
2002-05-28,44.47221755981445
2002-05-29,44.92696762084961
2002-05-30,44.80424880981445
2002-05-31,45.07133102416992
2002-06-03,43.692626953125
2002-06-04,42.75424575805664
2002-06-05,43.6348876953125
2002-06-06,43.15126419067383
2002-06-07,43.310054779052734
2002-06-10,43.16569137573242
2002-06-11,42.580997467041016
2002-06-12,41.14454650878906
2002-06-13,39.89579391479492
2002-06-14,40.15565490722656
2002-06-17,43.02132034301758
2002-06-18,43.158470153808594
2002-06-19,42.38609313964844
2002-06-20,41.180641174316406
2002-06-21,41.39718246459961
2002-06-24,41.895263671875
2002-06-25,41.548770904541016
2002-06-26,41.00019836425781
2002-06-27,42.66041946411133
2002-06-28,44.0680046081543
2002-07-01,42.24898147583008
2002-07-02,40.964107513427734
2002-07-03,41.491031646728516
2002-07-05,43.273983001708984
2002-07-08,41.88804626464844
2002-07-09,40.02571487426758
2002-07-10,37.1095085144043
2002-07-11,36.39487838745117
2002-07-12,37.174476623535156
2002-07-15,36.8929443359375
2002-07-16,36.524810791015625
2002-07-17,22.00150489807129
2002-07-18,24.04430389404297
2002-07-19,25.415781021118164
2002-07-22,24.614551544189453
2002-07-23,22.369644165039062
2002-07-24,24.04430389404297
2002-07-25,23.380218505859375
2002-07-26,22.01593780517578
2002-07-29,21.18583106994629
2002-07-30,21.604503631591797
2002-07-31,22.88214874267578
2002-08-01,21.655027389526367
2002-08-02,20.644458770751953
2002-08-05,17.829309463500977
2002-08-06,19.301292419433594
2002-08-07,18.267942428588867
2002-08-08,20.016691207885742
2002-08-09,21.028366088867188
2002-08-12,20.86939239501953
2002-08-13,21.10062599182129
2002-08-14,22.43747329711914
2002-08-15,23.665939331054688
2002-08-16,23.485280990600586
2002-08-19,25.147310256958008
2002-08-20,25.27739143371582
2002-08-21,25.494178771972656
2002-08-22,26.867168426513672
2002-08-23,26.057830810546875
2002-08-26,26.4697208404541
2002-08-27,25.86994743347168
2002-08-28,25.53031349182129
2002-08-29,25.66038703918457
2002-08-30,25.77600860595703
2002-09-03,24.16454315185547
2002-09-04,25.674837112426758
2002-09-05,25.342424392700195
2002-09-06,26.383005142211914
2002-09-09,28.529199600219727
2002-09-10,28.146217346191406
2002-09-11,29.627588272094727
2002-09-12,27.893295288085938
2002-09-13,28.12452507019043
2002-09-16,27.94387435913086
2002-09-17,25.465274810791016
2002-09-18,26.007253646850586
2002-09-19,25.19790267944336
2002-09-20,25.183448791503906
2002-09-23,25.038923263549805
2002-09-24,24.749876022338867
2002-09-25,25.56644058227539
2002-09-26,26.18790626525879
2002-09-27,25.075069427490234
2002-09-30,25.234037399291992
2002-10-01,26.245725631713867
2002-10-02,24.280179977416992
2002-10-03,23.434701919555664
2002-10-04,21.953319549560547
2002-10-07,20.27683448791504
2002-10-08,21.454721450805664
2002-10-09,19.14954948425293
2002-10-10,21.115083694458008
2002-10-11,22.155662536621094
2002-10-14,23.239595413208008
2002-10-15,25.031688690185547
2002-10-16,20.12508201599121
2002-10-17,20.927204132080078
2002-10-18,21.801572799682617
2002-10-21,22.856603622436523
2002-10-22,23.282947540283203
2002-10-23,22.964994430541992
2002-10-24,20.775440216064453
2002-10-25,21.90275001525879
2002-10-28,22.32185935974121
2002-10-29,21.881052017211914
2002-10-30,22.64704132080078
2002-10-31,22.01835823059082
2002-11-01,22.618135452270508
2002-11-04,23.897172927856445
2002-11-05,24.352434158325195
2002-11-06,23.909828186035156
2002-11-07,22.383819580078125
2002-11-08,21.204957962036133
2002-11-11,21.212188720703125
2002-11-12,20.662538528442383
2002-11-13,20.36600685119629
2002-11-14,21.69675064086914
2002-11-15,22.419981002807617
2002-11-18,20.930131912231445
2002-11-19,20.987995147705078
2002-11-20,21.24834442138672
2002-11-21,23.974925994873047
2002-11-22,22.810518264770508
2002-11-25,24.387149810791016
2002-11-26,23.830265045166016
2002-11-27,25.05974578857422
2002-11-29,24.444997787475586
2002-12-02,25.913143157958984
2002-12-03,24.589662551879883
2002-12-04,24.936796188354492
2002-12-05,25.038055419921875
2002-12-06,24.423315048217773
2002-12-09,23.692855834960938
2002-12-10,23.830265045166016
2002-12-11,23.28784942626953
2002-12-12,23.201061248779297
2002-12-13,21.84139633178711
2002-12-16,23.324005126953125
2002-12-17,23.063650131225586
2002-12-18,22.174087524414062
2002-12-19,22.405515670776367
2002-12-20,22.810518264770508
2002-12-23,22.85391616821289
2002-12-24,22.600784301757812
2002-12-26,22.600784301757812
2002-12-27,21.44362449645996
2002-12-30,21.776309967041016
2002-12-31,21.49425506591797
2003-01-02,22.940690994262695
2003-01-03,22.9623966217041
2003-01-06,24.040019989013672
2003-01-07,23.28784942626953
2003-01-08,25.60939598083496
2003-01-09,26.40494728088379
2003-01-10,28.205772399902344
2003-01-13,28.12622833251953
2003-01-14,27.98880386352539
2003-01-15,26.723154067993164
2003-01-16,25.44305419921875
2003-01-17,24.047231674194336
2003-01-21,23.128734588623047
2003-01-22,23.721786499023438
2003-01-23,23.331239700317383
2003-01-24,22.796052932739258
2003-01-27,22.00050926208496
2003-01-28,22.897310256958008
2003-01-29,23.027488708496094
2003-01-30,22.477842330932617
2003-01-31,22.456130981445312
2003-02-03,23.013019561767578
2003-02-04,22.448911666870117
2003-02-05,22.108993530273438
2003-02-06,21.585636138916016
2003-02-07,21.715932846069336
2003-02-10,21.600122451782227
2003-02-11,21.506010055541992
2003-02-12,21.534963607788086
2003-02-13,21.071683883666992
2003-02-14,21.867937088012695
2003-02-18,23.236055374145508
2003-02-19,22.33122444152832
2003-02-20,21.838991165161133
2003-02-21,22.30950355529785
2003-02-24,21.55668830871582
2003-02-25,21.788318634033203
2003-02-26,21.60735511779785
2003-02-27,22.005477905273438
2003-02-28,22.418075561523438
2003-03-03,20.44917869567871
2003-03-04,19.812171936035156
2003-03-05,20.058286666870117
2003-03-06,19.486438751220703
2003-03-07,19.891799926757812
2003-03-10,19.573299407958984
2003-03-11,18.37167739868164
2003-03-12,19.015918731689453
2003-03-13,20.48536491394043
2003-03-14,20.44917869567871
2003-03-17,21.686981201171875
2003-03-18,21.954803466796875
2003-03-19,22.729347229003906
2003-03-20,22.570098876953125
2003-03-21,23.59798240661621
2003-03-24,22.628000259399414
2003-03-25,22.78725242614746
2003-03-26,23.207107543945312
2003-03-27,22.736583709716797
2003-03-28,22.570098876953125
2003-03-31,21.723169326782227
2003-04-01,22.707622528076172
2003-04-02,23.8730411529541
2003-04-03,24.05401611328125
2003-04-04,24.350799560546875
2003-04-07,24.38698959350586
2003-04-08,24.1119327545166
2003-04-09,23.554542541503906
2003-04-10,24.871980667114258
2003-04-11,24.691022872924805
2003-04-14,25.451074600219727
2003-04-15,27.13767433166504
2003-04-16,26.5585880279541
2003-04-17,27.08700942993164
2003-04-21,26.99290657043457
2003-04-22,27.63713836669922
2003-04-23,28.281383514404297
2003-04-24,27.78915786743164
2003-04-25,27.282459259033203
2003-04-28,28.136613845825195
2003-04-29,29.026968002319336
2003-04-30,30.308195114135742
2003-05-01,29.989713668823242
2003-05-02,30.981386184692383
2003-05-05,32.1540641784668
2003-05-06,33.752593994140625
2003-05-07,33.7236328125
2003-05-08,32.434364318847656
2003-05-09,32.528526306152344
2003-05-12,33.78881072998047
2003-05-13,34.04232406616211
2003-05-14,32.83998107910156
2003-05-15,32.47782897949219
2003-05-16,32.47782897949219
2003-05-19,30.978506088256836
2003-05-20,31.0219783782959
2003-05-21,32.06496810913086
2003-05-22,32.39091110229492
2003-05-23,32.55748748779297
2003-05-27,33.99162673950195
2003-05-28,35.556129455566406
2003-05-29,34.31755447387695
2003-05-30,34.8897590637207
2003-06-02,37.30894088745117
2003-06-03,36.171775817871094
2003-06-04,37.64936447143555
2003-06-05,38.50403594970703
2003-06-06,38.13465881347656
2003-06-09,36.251441955566406
2003-06-10,36.70777130126953
2003-06-11,38.518524169921875
2003-06-12,38.91689682006836
2003-06-13,38.33745193481445
2003-06-16,38.743038177490234
2003-06-17,37.953556060791016
2003-06-18,37.55519485473633
2003-06-19,36.772945404052734
2003-06-20,35.95449447631836
2003-06-23,35.179473876953125
2003-06-24,35.85308837890625
2003-06-25,35.23744583129883
2003-06-26,36.17902374267578
2003-06-27,35.404014587402344
2003-06-30,35.62131118774414
2003-07-01,35.46919631958008
2003-07-02,35.679256439208984
2003-07-03,35.67202377319336
2003-07-07,37.0337028503418
2003-07-08,37.7000617980957
2003-07-09,37.49726104736328
2003-07-10,36.73673629760742
2003-07-11,37.48277282714844
2003-07-14,39.85850143432617
2003-07-15,38.192588806152344
2003-07-16,40.06855010986328
2003-07-17,34.92597579956055
2003-07-18,35.46195983886719
2003-07-21,35.664772033691406
2003-07-22,35.06359100341797
2003-07-23,34.67970657348633
2003-07-24,34.76662826538086
2003-07-25,36.07761764526367
2003-07-28,35.708221435546875
2003-07-29,35.005653381347656
2003-07-30,34.491390228271484
2003-07-31,34.70143127441406
2003-08-01,34.223384857177734
2003-08-04,34.17994689941406
2003-08-05,33.23834228515625
2003-08-06,33.72172927856445
2003-08-07,33.91740798950195
2003-08-08,34.6494026184082
2003-08-11,34.85232162475586
2003-08-12,36.59168243408203
2003-08-13,36.106109619140625
2003-08-14,36.14959716796875
2003-08-15,36.0626335144043
2003-08-18,36.38149642944336
2003-08-19,36.743873596191406
2003-08-20,37.06999206542969
2003-08-21,37.25118637084961
2003-08-22,37.43961715698242
2003-08-25,37.8817024230957
2003-08-26,38.222328186035156
2003-08-27,37.946929931640625
2003-08-28,38.33103561401367
2003-08-29,38.70063018798828
2003-09-02,40.26606750488281
2003-09-03,39.244205474853516
2003-09-04,38.9615478515625
2003-09-05,39.07750701904297
2003-09-08,40.15009689331055
2003-09-09,40.62117004394531
2003-09-10,42.693904876708984
2003-09-11,42.20834732055664
2003-09-12,42.51998519897461
2003-09-15,42.8243522644043
2003-09-16,43.483848571777344
2003-09-17,44.09989547729492
2003-09-18,44.60721206665039
2003-09-19,44.643428802490234
