Date,JKHY
2002-07-09,11.615463256835938
2002-07-10,10.803351402282715
2002-07-11,10.76609992980957
2002-07-12,10.505328178405762
2002-07-15,10.311613082885742
2002-07-16,10.348862648010254
2002-07-17,10.408467292785645
2002-07-18,9.64850902557373
2002-07-19,9.64850902557373
2002-07-22,8.7842378616333
2002-07-23,9.916728973388672
2002-07-24,10.758647918701172
2002-07-25,10.289261817932129
2002-07-26,10.184951782226562
2002-07-29,10.587284088134766
2002-07-30,10.676692008972168
2002-07-31,10.631986618041992
2002-08-01,10.60963249206543
2002-08-02,10.602188110351562
2002-08-05,10.021039009094238
2002-08-06,10.423369407653809
2002-08-07,10.788450241088867
2002-08-08,11.04921817779541
2002-08-09,11.019417762756348
2002-08-12,10.922557830810547
2002-08-13,10.602188110351562
2002-08-14,10.788450241088867
2002-08-15,10.915108680725098
2002-08-16,11.324885368347168
2002-08-19,12.137002944946289
2002-08-20,11.980541229248047
2002-08-21,12.554239273071289
2002-08-22,12.829913139343262
2002-08-23,12.300921440124512
2002-08-26,12.5914945602417
2002-08-27,12.345626831054688
2002-08-28,12.1593599319458
2002-08-29,12.598939895629883
2002-08-30,12.1593599319458
2002-09-03,11.8538818359375
2002-09-04,12.17123031616211
2002-09-05,11.641073226928711
2002-09-06,12.686458587646484
2002-09-09,11.835213661193848
2002-09-10,12.178695678710938
2002-09-11,12.208568572998047
2002-09-12,11.768013000488281
2002-09-13,12.074156761169434
2002-09-16,11.775484085083008
2002-09-17,11.342395782470703
2002-09-18,11.237854957580566
2002-09-19,10.423954010009766
2002-09-20,10.356748580932617
2002-09-23,10.132736206054688
2002-09-24,9.9833984375
2002-09-25,9.811653137207031
2002-09-26,9.968461036682129
2002-09-27,9.647379875183105
2002-09-30,9.28149700164795
2002-10-01,9.475638389587402
2002-10-02,9.16949462890625
2002-10-03,6.7128424644470215
2002-10-04,6.720306873321533
2002-10-07,6.600839138031006
2002-10-08,6.720306873321533
2002-10-09,6.2050886154174805
2002-10-10,6.421629905700684
2002-10-11,6.884587287902832
2002-10-14,6.682976722717285
2002-10-15,6.87711763381958
2002-10-16,6.5261712074279785
2002-10-17,7.093660831451416
2002-10-18,7.3624725341796875
2002-10-21,7.967303276062012
2002-10-22,7.855296611785889
2002-10-23,8.124107360839844
2002-10-24,8.012105941772461
2002-10-25,8.034504890441895
2002-10-28,7.862766265869141
2002-10-29,7.496883869171143
2002-10-30,7.661157131195068
2002-10-31,7.668622970581055
2002-11-01,8.109174728393555
2002-11-04,8.572125434875488
2002-11-05,8.5123929977417
2002-11-06,8.87081241607666
2002-11-07,8.803605079650879
2002-11-08,8.743871688842773
2002-11-11,8.422791481018066
2002-11-12,8.49746036529541
2002-11-13,8.452657699584961
2002-11-14,8.64680004119873
2002-11-15,9.04000186920166
2002-11-18,8.620587348937988
2002-11-19,8.620587348937988
2002-11-20,9.04000186920166
2002-11-21,9.339595794677734
2002-11-22,9.466917991638184
2002-11-25,9.68411922454834
2002-11-26,9.362062454223633
2002-11-27,9.80395221710205
2002-11-29,9.72156810760498
2002-12-02,9.72156810760498
2002-12-03,9.219755172729492
2002-12-04,9.212270736694336
2002-12-05,9.362062454223633
2002-12-06,9.421982765197754
2002-12-09,9.062478065490723
2002-12-10,9.362062454223633
2002-12-11,9.06995964050293
2002-12-12,9.099920272827148
2002-12-13,9.122395515441895
2002-12-16,9.324610710144043
2002-12-17,9.294658660888672
2002-12-18,9.182310104370117
2002-12-19,9.047499656677246
2002-12-20,9.407002449035645
2002-12-23,9.197291374206543
2002-12-24,9.25720500946045
2002-12-26,9.279677391052246
2002-12-27,9.167329788208008
2002-12-30,8.950135231018066
2002-12-31,9.017536163330078
2003-01-02,9.519346237182617
2003-01-03,9.504364967346191
2003-01-06,10.425588607788086
2003-01-07,10.537934303283691
2003-01-08,10.418102264404297
2003-01-09,10.597855567932129
2003-01-10,10.74764633178711
2003-01-13,10.927399635314941
2003-01-14,11.122129440307617
2003-01-15,10.48550796508789
2003-01-16,9.991193771362305
2003-01-17,9.841399192810059
2003-01-21,9.624202728271484
2003-01-22,9.594245910644531
2003-01-23,9.80395221710205
2003-01-24,9.489384651184082
2003-01-27,9.332104682922363
2003-01-28,9.6990966796875
2003-01-29,9.459430694580078
2003-01-30,8.987581253051758
2003-01-31,9.242227554321289
2003-02-03,9.384532928466797
2003-02-04,9.174818992614746
2003-02-05,9.03251838684082
2003-02-06,9.189799308776855
2003-02-07,8.987581253051758
2003-02-10,9.141563415527344
2003-02-11,9.05142593383789
2003-02-12,8.908708572387695
2003-02-13,8.427962303161621
2003-02-14,8.638290405273438
2003-02-18,9.231703758239746
2003-02-19,8.96129035949707
2003-02-20,9.126540184020996
2003-02-21,9.081474304199219
2003-02-24,8.878661155700684
2003-02-25,8.901195526123047
2003-02-26,8.555667877197266
2003-02-27,8.878661155700684
2003-02-28,8.638290405273438
2003-03-03,8.563175201416016
2003-03-04,8.375384330749512
2003-03-05,8.412947654724121
2003-03-06,8.375384330749512
2003-03-07,8.427962303161621
2003-03-10,8.082437515258789
2003-03-11,7.82704496383667
2003-03-12,7.661789417266846
2003-03-13,7.5491228103637695
2003-03-14,7.932203769683838
2003-03-17,7.842067241668701
2003-03-18,8.074925422668457
2003-03-19,8.18009090423584
2003-03-20,8.285248756408691
2003-03-21,8.510600090026855
2003-03-24,8.022346496582031
2003-03-25,8.412947654724121
2003-03-26,8.412947654724121
2003-03-27,8.217647552490234
2003-03-28,8.014835357666016
2003-03-31,7.954740524291992
2003-04-01,8.074925422668457
2003-04-02,8.397926330566406
2003-04-03,8.367875099182129
2003-04-04,8.217647552490234
2003-04-07,8.232667922973633
2003-04-08,8.322810173034668
2003-04-09,8.202622413635254
2003-04-10,8.18009090423584
2003-04-11,8.142532348632812
2003-04-14,8.322810173034668
2003-04-15,8.39041519165039
2003-04-16,8.976316452026367
2003-04-17,9.329352378845215
2003-04-21,9.351888656616211
2003-04-22,9.532167434692383
2003-04-23,9.937790870666504
2003-04-24,9.517143249511719
2003-04-25,9.73498249053955
2003-04-28,9.810093879699707
2003-04-29,9.768671035766602
2003-04-30,9.79127025604248
2003-05-01,9.911770820617676
2003-05-02,10.137722969055176
2003-05-05,10.273300170898438
2003-05-06,10.612224578857422
2003-05-07,10.567034721374512
2003-05-08,10.423933029174805
2003-05-09,10.469122886657715
2003-05-12,10.544441223144531
2003-05-13,10.423933029174805
2003-05-14,10.416402816772461
2003-05-15,10.363678932189941
2003-05-16,10.333551406860352
2003-05-19,9.919305801391602
2003-05-20,10.069937705993652
2003-05-21,9.9569673538208
2003-05-22,10.069937705993652
2003-05-23,10.145258903503418
2003-05-27,10.536905288696289
2003-05-28,10.762860298156738
2003-05-29,11.06413459777832
2003-05-30,11.380467414855957
2003-06-02,11.6139497756958
2003-06-03,11.395527839660645
2003-06-04,11.561225891113281
2003-06-05,11.546165466308594
2003-06-06,11.6365385055542
2003-06-09,11.523564338684082
2003-06-10,11.741988182067871
2003-06-11,12.126108169555664
2003-06-12,12.472565650939941
2003-06-13,12.201422691345215
2003-06-16,12.208952903747559
2003-06-17,12.201422691345215
2003-06-18,12.35206127166748
2003-06-19,12.141169548034668
2003-06-20,12.434913635253906
2003-06-23,12.299336433410645
2003-06-24,12.954594612121582
2003-06-25,12.909407615661621
2003-06-26,13.383914947509766
2003-06-27,13.376376152038574
2003-06-30,13.398974418640137
2003-07-01,13.451690673828125
2003-07-02,13.436628341674805
2003-07-03,13.263402938842773
2003-07-07,13.29353141784668
2003-07-08,13.308591842651367
2003-07-09,12.916942596435547
2003-07-10,12.73617935180664
2003-07-11,12.992255210876465
2003-07-14,13.090170860290527
2003-07-15,12.803964614868164
2003-07-16,12.803964614868164
2003-07-17,12.449975967407227
2003-07-18,12.623201370239258
2003-07-21,12.585538864135742
2003-07-22,12.811500549316406
2003-07-23,12.916942596435547
2003-07-24,13.316123962402344
2003-07-25,13.783086776733398
2003-07-28,13.602317810058594
2003-07-29,13.798148155212402
2003-07-30,13.948789596557617
2003-07-31,14.03917121887207
2003-08-01,14.001507759094238
2003-08-04,13.790624618530273
2003-08-05,13.602317810058594
2003-08-06,13.557133674621582
2003-08-07,13.519481658935547
2003-08-08,13.557133674621582
2003-08-11,13.850872993469238
2003-08-12,13.888537406921387
2003-08-13,13.790624618530273
2003-08-14,13.873465538024902
2003-08-15,14.001507759094238
2003-08-18,14.152141571044922
2003-08-19,14.197333335876465
2003-08-20,14.27265739440918
2003-08-21,14.543795585632324
2003-08-22,14.363033294677734
2003-08-25,13.715304374694824
2003-08-26,13.820748329162598
2003-08-27,13.760502815246582
2003-08-28,13.926194190979004
2003-08-29,14.069302558898926
2003-09-02,14.445882797241211
2003-09-03,14.344018936157227
2003-09-04,14.125197410583496
2003-09-05,13.808290481567383
2003-09-08,14.07992935180664
2003-09-09,14.200655937194824
2003-09-10,13.544198989868164
2003-09-11,13.672466278076172
2003-09-12,13.77055835723877
2003-09-15,13.793198585510254
2003-09-16,14.140292167663574
2003-09-17,14.238384246826172
2003-09-18,14.268570899963379
