Date,EL
2006-03-06,14.465668678283691
2006-03-07,14.360960006713867
2006-03-08,14.407493591308594
2006-03-09,14.403616905212402
2006-03-10,14.391986846923828
2006-03-13,14.504448890686035
2006-03-14,14.601405143737793
2006-03-15,14.613042831420898
2006-03-16,14.481184959411621
2006-03-17,14.585893630981445
2006-03-20,14.613042831420898
2006-03-21,14.566503524780273
2006-03-22,14.65182113647461
2006-03-23,14.450155258178711
2006-03-24,14.566503524780273
2006-03-27,14.558736801147461
2006-03-28,14.349323272705078
2006-03-29,14.318293571472168
2006-03-30,14.473421096801758
2006-03-31,14.423004150390625
2006-04-03,14.492809295654297
2006-04-04,14.438517570495605
2006-04-05,14.151538848876953
2006-04-06,14.167051315307617
2006-04-07,14.295027732849121
2006-04-10,14.271758079528809
2006-04-11,13.876180648803711
2006-04-12,13.969254493713379
2006-04-13,13.957624435424805
2006-04-17,13.918843269348145
2006-04-18,14.077844619750977
2006-04-19,14.000280380249023
2006-04-20,14.070093154907227
2006-04-21,14.093360900878906
2006-04-24,14.039064407348633
2006-04-25,14.058457374572754
2006-04-26,14.322178840637207
2006-04-27,14.38034725189209
2006-04-28,14.395854949951172
2006-05-01,14.395854949951172
2006-05-02,14.640186309814453
2006-05-03,14.426888465881348
2006-05-04,15.295599937438965
2006-05-05,15.46624755859375
2006-05-08,15.85019302368164
2006-05-09,15.892844200134277
2006-05-10,15.807512283325195
2006-05-11,15.823037147521973
2006-05-12,15.512778282165527
2006-05-15,15.877324104309082
2006-05-16,15.861818313598633
2006-05-17,15.9122314453125
2006-05-18,15.900598526000977
2006-05-19,15.951017379760742
2006-05-22,16.036334991455078
2006-05-23,15.823037147521973
2006-05-24,15.803644180297852
2006-05-25,15.842427253723145
2006-05-26,16.036334991455078
2006-05-30,15.741600036621094
2006-05-31,15.877324104309082
2006-06-01,15.854063987731934
2006-06-02,15.574828147888184
2006-06-05,15.32274055480957
2006-06-06,15.314995765686035
2006-06-07,15.283968925476074
2006-06-08,15.159867286682129
2006-06-09,15.093934059143066
2006-06-12,14.814702987670898
2006-06-13,14.962080001831055
2006-06-14,14.946565628051758
2006-06-15,14.969831466674805
2006-06-16,14.872879981994629
2006-06-19,15.21027946472168
2006-06-20,14.993095397949219
2006-06-21,14.872879981994629
2006-06-22,14.713873863220215
2006-06-23,14.799186706542969
2006-06-26,14.775923728942871
2006-06-27,14.65182113647461
2006-06-28,14.55098819732666
2006-06-29,15.074542999267578
2006-06-30,14.996981620788574
2006-07-03,14.985346794128418
2006-07-05,14.830212593078613
2006-07-06,15.082304000854492
2006-07-07,14.931052207946777
2006-07-10,14.814702987670898
2006-07-11,15.070664405822754
2006-07-12,14.884520530700684
2006-07-13,14.64794921875
2006-07-14,14.256245613098145
2006-07-17,14.27951431274414
2006-07-18,14.376472473144531
2006-07-19,14.539356231689453
2006-07-20,14.310541152954102
2006-07-21,14.093360900878906
2006-07-24,14.248488426208496
2006-07-25,14.29115104675293
2006-07-26,14.194193840026855
2006-07-27,14.174798965454102
2006-07-28,14.558736801147461
2006-07-31,14.473421096801758
2006-08-01,14.271758079528809
2006-08-02,14.434643745422363
2006-08-03,14.407493591308594
2006-08-04,14.582013130187988
2006-08-07,14.62855052947998
2006-08-08,14.601405143737793
2006-08-09,14.737138748168945
2006-08-10,15.12108325958252
2006-08-11,14.260127067565918
2006-08-14,14.333808898925781
2006-08-15,14.419127464294434
2006-08-16,14.252361297607422
2006-08-17,13.814127922058105
2006-08-18,13.80637264251709
2006-08-21,13.63961124420166
2006-08-22,13.701666831970215
2006-08-23,13.709415435791016
2006-08-24,13.620220184326172
2006-08-25,13.550410270690918
2006-08-28,13.856790542602539
2006-08-29,14.136021614074707
2006-08-30,14.256245613098145
2006-08-31,14.295027732849121
2006-09-01,14.539356231689453
2006-09-05,14.558736801147461
2006-09-06,14.341561317443848
2006-09-07,14.353199005126953
2006-09-08,14.391986846923828
2006-09-11,15.008612632751465
2006-09-12,15.256814956665039
2006-09-13,15.307230949401855
2006-09-14,15.264572143554688
2006-09-15,15.051271438598633
2006-09-18,15.31887435913086
2006-09-19,15.264572143554688
2006-09-20,15.342144012451172
2006-09-21,15.423578262329102
2006-09-22,15.299471855163574
2006-09-25,15.396440505981445
2006-09-26,15.598101615905762
2006-09-27,15.46624755859375
2006-09-28,15.85793685913086
2006-09-29,15.640765190124512
2006-10-02,15.458477973937988
2006-10-03,15.477874755859375
2006-10-04,15.702813148498535
2006-10-05,15.702813148498535
2006-10-06,15.702813148498535
2006-10-09,15.753231048583984
2006-10-10,15.788131713867188
2006-10-11,15.71444034576416
2006-10-12,15.590347290039062
2006-10-13,15.373167037963867
2006-10-16,15.757102966308594
2006-10-17,15.718328475952148
2006-10-18,15.729952812194824
2006-10-19,15.609736442565918
2006-10-20,15.512778282165527
2006-10-23,15.419703483581543
2006-10-24,15.454607009887695
2006-10-25,16.21472930908203
2006-10-26,15.768741607666016
2006-10-27,15.512778282165527
2006-10-30,15.497269630432129
2006-10-31,15.664031028747559
2006-11-01,15.431342124938965
2006-11-02,15.357653617858887
2006-11-03,15.198643684387207
2006-11-06,15.458477973937988
2006-11-07,15.493391990661621
2006-11-08,15.524415969848633
2006-11-09,15.31887435913086
2006-11-10,15.497269630432129
2006-11-13,15.342144012451172
2006-11-14,15.501138687133789
2006-11-15,15.590347290039062
2006-11-16,15.85019302368164
2006-11-17,15.91611385345459
2006-11-20,15.966526985168457
2006-11-21,16.094505310058594
2006-11-22,16.10227394104004
2006-11-24,16.218612670898438
2006-11-27,16.00531578063965
2006-11-28,15.947134017944336
2006-11-29,16.0479679107666
2006-11-30,16.013065338134766
2006-12-01,15.842427253723145
2006-12-04,16.14104461669922
2006-12-05,16.28066635131836
2006-12-06,16.2767391204834
2006-12-07,16.31205940246582
2006-12-08,16.30421257019043
2006-12-11,16.123668670654297
2006-12-12,16.21001434326172
2006-12-13,16.198244094848633
2006-12-14,16.198244094848633
2006-12-15,16.10796546936035
2006-12-18,16.174686431884766
2006-12-19,16.30421257019043
2006-12-20,16.131513595581055
2006-12-21,16.147214889526367
2006-12-22,16.151142120361328
2006-12-26,16.166839599609375
2006-12-27,16.186466217041016
2006-12-28,16.229639053344727
2006-12-29,16.02161407470703
2007-01-03,16.127582550048828
2007-01-04,16.127582550048828
2007-01-05,15.927417755126953
2007-01-08,15.766494750976562
2007-01-09,15.864620208740234
2007-01-10,15.903861999511719
2007-01-11,16.01376724243164
2007-01-12,16.068706512451172
2007-01-16,16.213943481445312
2007-01-17,16.01376724243164
2007-01-18,15.907798767089844
2007-01-19,16.068706512451172
2007-01-22,15.903861999511719
2007-01-23,15.825373649597168
2007-01-24,16.178607940673828
2007-01-25,16.00198745727539
2007-01-26,15.911725044250488
2007-01-29,15.998059272766113
2007-01-30,16.221790313720703
2007-01-31,18.643478393554688
2007-02-01,18.623849868774414
2007-02-02,18.10576057434082
2007-02-05,18.298086166381836
2007-02-06,18.24706268310547
2007-02-07,18.003713607788086
2007-02-08,18.156782150268555
2007-02-09,18.30200958251953
2007-02-12,18.219585418701172
2007-02-13,18.309865951538086
2007-02-14,18.49825668334961
2007-02-15,18.65132713317871
2007-02-16,18.74160385131836
2007-02-20,18.93000030517578
2007-02-21,18.462936401367188
2007-02-22,18.329484939575195
2007-02-23,18.588533401489258
2007-02-26,18.568906784057617
2007-02-27,17.96053695678711
2007-02-28,18.788700103759766
2007-03-01,18.411907196044922
2007-03-02,18.027263641357422
2007-03-05,18.07436752319336
2007-03-06,18.521799087524414
2007-03-07,18.443300247192383
2007-03-08,18.867202758789062
2007-03-09,18.69057846069336
2007-03-12,19.361743927001953
2007-03-13,19.00457191467285
2007-03-14,18.937849044799805
2007-03-15,18.804399490356445
2007-03-16,18.776920318603516
2007-03-19,18.835803985595703
2007-03-20,19.16157341003418
2007-03-21,19.33426856994629
2007-03-22,19.40884017944336
2007-03-23,19.42061996459961
2007-03-26,19.141952514648438
2007-03-27,19.08700180053711
2007-03-28,19.106624603271484
2007-03-29,19.141952514648438
2007-03-30,19.173343658447266
2007-04-02,19.275400161743164
2007-04-03,19.349966049194336
2007-04-04,19.275400161743164
2007-04-05,19.346040725708008
2007-04-09,19.33034324645996
2007-04-10,19.36958885192871
2007-04-11,19.279319763183594
2007-04-12,19.44024658203125
2007-04-13,19.565837860107422
2007-04-16,19.726764678955078
2007-04-17,19.797414779663086
2007-04-18,19.675735473632812
2007-04-19,19.687517166137695
2007-04-20,19.89946174621582
2007-04-23,20.028980255126953
2007-04-24,19.958330154418945
2007-04-25,20.20560646057129
2007-04-26,20.021135330200195
2007-04-27,19.977954864501953
2007-04-30,20.182056427001953
2007-05-01,19.962257385253906
2007-05-02,20.017210006713867
2007-05-03,18.564985275268555
2007-05-04,18.8122501373291
2007-05-07,18.76123046875
2007-05-08,18.670957565307617
2007-05-09,18.588533401489258
2007-05-10,18.447235107421875
2007-05-11,18.47077178955078
2007-05-14,18.521799087524414
2007-05-15,18.455080032348633
2007-05-16,18.435461044311523
2007-05-17,18.435461044311523
2007-05-18,18.447235107421875
2007-05-21,18.510034561157227
2007-05-22,18.549285888671875
2007-05-23,18.462936401367188
2007-05-24,18.435461044311523
2007-05-25,18.545351028442383
2007-05-29,18.61992645263672
2007-05-30,18.60422706604004
2007-05-31,18.564985275268555
2007-06-01,18.529647827148438
2007-06-04,18.588533401489258
2007-06-05,18.341257095336914
2007-06-06,18.093990325927734
2007-06-07,17.9409122467041
2007-06-08,18.035110473632812
2007-06-11,18.235294342041016
2007-06-12,18.10968017578125
2007-06-13,18.353036880493164
2007-06-14,18.23135757446289
2007-06-15,18.082202911376953
2007-06-18,18.125389099121094
2007-06-19,18.11361312866211
2007-06-20,17.88596534729004
2007-06-21,17.995864868164062
2007-06-22,17.827085494995117
2007-06-25,17.776065826416016
2007-06-26,17.740741729736328
2007-06-27,17.69364356994629
2007-06-28,17.97623634338379
2007-06-29,17.862417221069336
2007-07-02,17.878116607666016
2007-07-03,17.725040435791016
2007-07-05,17.999786376953125
2007-07-06,18.086137771606445
2007-07-09,18.20388412475586
2007-07-10,17.988008499145508
2007-07-11,18.286304473876953
2007-07-12,18.545351028442383
2007-07-13,18.490406036376953
2007-07-16,18.47077178955078
2007-07-17,18.635623931884766
2007-07-18,18.529647827148438
2007-07-19,18.63956069946289
2007-07-20,18.494325637817383
2007-07-23,18.443300247192383
2007-07-24,18.372661590576172
2007-07-25,18.286304473876953
2007-07-26,18.188180923461914
2007-07-27,17.988008499145508
2007-07-30,17.862417221069336
2007-07-31,17.670085906982422
2007-08-01,17.6583194732666
2007-08-02,17.58767318725586
2007-08-03,17.481700897216797
2007-08-06,17.650468826293945
2007-08-07,17.458147048950195
2007-08-08,17.265823364257812
2007-08-09,16.97537612915039
2007-08-10,17.014631271362305
2007-08-13,17.356096267700195
2007-08-14,17.32076644897461
2007-08-15,16.93613052368164
2007-08-16,15.817517280578613
2007-08-17,15.821436882019043
2007-08-20,16.060867309570312
2007-08-21,16.26103973388672
2007-08-22,16.229639053344727
2007-08-23,16.437652587890625
2007-08-24,16.759502410888672
2007-08-27,16.64961051940918
2007-08-28,16.20216178894043
2007-08-29,16.339540481567383
2007-08-30,16.308134078979492
2007-08-31,16.32383155822754
2007-09-04,16.44158935546875
2007-09-05,16.2767391204834
2007-09-06,16.174686431884766
2007-09-07,16.041250228881836
2007-09-10,15.778273582458496
2007-09-11,15.742944717407227
2007-09-12,15.821436882019043
2007-09-13,15.903861999511719
2007-09-14,15.73509407043457
2007-09-17,15.762567520141602
2007-09-18,16.2767391204834
2007-09-19,16.147214889526367
2007-09-20,15.947041511535645
2007-09-21,16.7124080657959
2007-09-24,16.633901596069336
2007-09-25,16.759502410888672
2007-09-26,16.70455551147461
2007-09-27,16.794824600219727
2007-09-28,16.665307998657227
2007-10-01,16.8419246673584
2007-10-02,16.89295196533203
2007-10-03,17.17947769165039
2007-10-04,17.328628540039062
2007-10-05,17.254053115844727
2007-10-08,17.226572036743164
2007-10-09,17.038171768188477
2007-10-10,16.900802612304688
2007-10-11,16.932207107543945
2007-10-12,16.932207107543945
2007-10-15,16.83800506591797
2007-10-16,16.594655990600586
2007-10-17,16.488683700561523
2007-10-18,17.155921936035156
2007-10-19,17.14021873474121
2007-10-22,17.40712547302246
2007-10-23,17.39141845703125
2007-10-24,17.002843856811523
2007-10-25,17.55234146118164
2007-10-26,17.70541763305664
2007-10-29,17.46992301940918
2007-10-30,17.24619483947754
2007-10-31,17.230499267578125
2007-11-01,16.947906494140625
2007-11-02,16.56717872619629
2007-11-05,16.38663673400879
2007-11-06,16.469057083129883
2007-11-07,16.182544708251953
2007-11-08,16.123668670654297
2007-11-09,17.367874145507812
2007-11-12,16.877256393432617
2007-11-13,17.450300216674805
2007-11-14,17.30507469177246
2007-11-15,17.20302963256836
2007-11-16,17.497400283813477
2007-11-19,16.83800506591797
2007-11-20,16.83800506591797
2007-11-21,16.575035095214844
2007-11-23,16.465139389038086
2007-11-26,16.547561645507812
2007-11-27,16.62212371826172
2007-11-28,17.30899429321289
2007-11-29,17.195175170898438
2007-11-30,17.615144729614258
2007-12-03,17.120594024658203
2007-12-04,17.167695999145508
2007-12-05,17.29887580871582
2007-12-06,17.171676635742188
2007-12-07,17.31477165222168
2007-12-10,17.497617721557617
2007-12-11,17.282976150512695
2007-12-12,17.676481246948242
2007-12-13,17.58904457092285
2007-12-14,17.211429595947266
2007-12-17,17.004730224609375
2007-12-18,17.179628372192383
2007-12-19,17.255142211914062
2007-12-20,17.585071563720703
2007-12-21,17.867290496826172
2007-12-24,17.71623420715332
2007-12-26,17.624820709228516
2007-12-27,17.40619659423828
2007-12-28,17.41414451599121
2007-12-31,17.33464813232422
2008-01-02,17.139875411987305
2008-01-03,17.19154930114746
2008-01-04,16.64301300048828
2008-01-07,16.666860580444336
2008-01-08,16.631080627441406
2008-01-09,16.678783416748047
2008-01-10,16.623138427734375
2008-01-11,15.406810760498047
2008-01-14,15.335262298583984
2008-01-15,15.120612144470215
2008-01-16,15.41476058959961
2008-01-17,15.2398681640625
2008-01-18,15.410778999328613
2008-01-22,15.585675239562988
2008-01-23,16.332958221435547
2008-01-24,15.534005165100098
2008-01-25,15.597596168518066
2008-01-28,15.836104393005371
2008-01-29,16.376691818237305
2008-01-30,16.15409278869629
2008-01-31,16.782129287719727
2008-02-01,17.819591522216797
2008-02-04,17.52544403076172
2008-02-05,17.167699813842773
2008-02-06,17.330673217773438
2008-02-07,17.600971221923828
2008-02-08,17.310789108276367
2008-02-11,17.430049896240234
2008-02-12,17.426071166992188
2008-02-13,17.449918746948242
2008-02-14,17.29489517211914
2008-02-15,17.27105140686035
2008-02-19,16.93716049194336
2008-02-20,16.710582733154297
2008-02-21,16.662885665893555
2008-02-22,16.8934268951416
2008-02-25,17.112049102783203
2008-02-26,17.29887580871582
2008-02-27,17.19154930114746
2008-02-28,17.03255271911621
2008-02-29,16.92523193359375
2008-03-03,17.263097763061523
2008-03-04,17.20745086669922
2008-03-05,17.48967170715332
2008-03-06,17.330673217773438
2008-03-07,17.382349014282227
2008-03-10,17.513519287109375
2008-03-11,17.87523651123047
2008-03-12,17.930885314941406
2008-03-13,18.105783462524414
2008-03-14,17.62084197998047
2008-03-17,17.612886428833008
2008-03-18,18.03025245666504
2008-03-19,17.6844425201416
2008-03-20,18.01435661315918
2008-03-24,18.006410598754883
2008-03-25,17.903057098388672
2008-03-26,17.966659545898438
2008-03-27,18.189252853393555
2008-03-28,17.99845314025879
2008-03-31,18.225032806396484
2008-04-01,18.841142654418945
2008-04-02,18.670225143432617
2008-04-03,18.988210678100586
2008-04-04,18.78946876525879
2008-04-07,18.292598724365234
2008-04-08,18.328386306762695
2008-04-09,17.744060516357422
2008-04-10,18.06205940246582
2008-04-11,18.038209915161133
2008-04-14,18.26079750061035
2008-04-15,17.87523651123047
2008-04-16,17.791763305664062
2008-04-17,17.72418975830078
2008-04-18,17.628795623779297
2008-04-21,17.656612396240234
2008-04-22,17.565189361572266
2008-04-23,17.48967170715332
2008-04-24,17.938838958740234
2008-04-25,18.145540237426758
2008-04-28,18.24888038635254
2008-04-29,18.43967628479004
2008-04-30,18.12963104248047
2008-05-01,17.98653793334961
2008-05-02,17.62084197998047
2008-05-05,18.04616928100586
2008-05-06,19.345958709716797
2008-05-07,18.93256950378418
2008-05-08,19.004117965698242
2008-05-09,19.11144256591797
2008-05-12,19.377761840820312
2008-05-13,19.349937438964844
2008-05-14,19.02001190185547
2008-05-15,19.179012298583984
2008-05-16,19.099504470825195
2008-05-19,19.039886474609375
2008-05-20,18.78946876525879
2008-05-21,18.62251853942871
2008-05-22,18.80139923095703
2008-05-23,18.499296188354492
2008-05-27,18.662273406982422
2008-05-28,18.594694137573242
2008-05-29,19.000144958496094
2008-05-30,18.920639038085938
2008-06-02,18.74574851989746
2008-06-03,18.68214988708496
2008-06-04,18.709970474243164
2008-06-05,18.93256950378418
2008-06-06,18.38005256652832
2008-06-09,18.6662540435791
2008-06-10,19.194908142089844
2008-06-11,18.948455810546875
2008-06-12,18.936540603637695
2008-06-13,19.41352653503418
2008-06-16,19.373779296875
2008-06-17,19.083614349365234
2008-06-18,18.690095901489258
2008-06-19,18.797422409057617
2008-06-20,18.304534912109375
2008-06-23,18.22105598449707
2008-06-24,18.161428451538086
2008-06-25,18.55891990661621
2008-06-26,18.344280242919922
2008-06-27,18.332359313964844
2008-06-30,18.463523864746094
2008-07-01,18.332359313964844
2008-07-02,17.811641693115234
2008-07-03,18.20515251159668
2008-07-07,18.081932067871094
2008-07-08,18.09386444091797
2008-07-09,18.308509826660156
2008-07-10,17.791763305664062
2008-07-11,17.04844856262207
2008-07-14,17.012678146362305
2008-07-15,16.75828742980957
2008-07-16,17.060373306274414
2008-07-17,17.4936466217041
2008-07-18,17.255142211914062
2008-07-21,17.219364166259766
2008-07-22,17.3664493560791
2008-07-23,17.648664474487305
2008-07-24,17.12795066833496
2008-07-25,17.056396484375
2008-07-28,16.96895408630371
2008-07-29,17.318748474121094
2008-07-30,17.62084197998047
2008-07-31,17.529415130615234
2008-08-01,17.56121253967285
2008-08-04,17.795734405517578
2008-08-05,18.384033203125
2008-08-06,18.44365119934082
2008-08-07,18.209129333496094
2008-08-08,18.43967628479004
2008-08-11,18.14156150817871
2008-08-12,18.05013084411621
2008-08-13,17.87126350402832
2008-08-14,20.37148666381836
2008-08-15,20.66165542602539
2008-08-18,20.109140396118164
2008-08-19,20.081321716308594
2008-08-20,19.954130172729492
2008-08-21,19.898481369018555
2008-08-22,20.049522399902344
2008-08-25,19.838848114013672
2008-08-26,19.70370864868164
2008-08-27,19.695749282836914
2008-08-28,19.894498825073242
2008-08-29,19.783205032348633
2008-09-02,19.7553768157959
2008-09-03,20.117097854614258
2008-09-04,20.276092529296875
2008-09-05,20.97567367553711
2008-09-08,21.361248016357422
2008-09-09,20.816680908203125
2008-09-10,20.64177703857422
2008-09-11,20.99953269958496
2008-09-12,21.23404884338379
2008-09-15,21.3095760345459
2008-09-16,20.796810150146484
2008-09-17,20.045549392700195
2008-09-18,20.514589309692383
2008-09-19,20.2562198638916
2008-09-22,19.85077476501465
2008-09-23,19.763324737548828
2008-09-24,20.049522399902344
2008-09-25,20.14491844177246
2008-09-26,20.224414825439453
2008-09-29,19.36980438232422
2008-09-30,19.838848114013672
2008-10-01,20.029644012451172
2008-10-02,19.179012298583984
2008-10-03,18.336328506469727
2008-10-06,18.08590316772461
2008-10-07,17.23527717590332
2008-10-08,16.567487716674805
2008-10-09,15.768526077270508
2008-10-10,15.800321578979492
2008-10-13,16.67481231689453
2008-10-14,16.138193130493164
2008-10-15,15.184211730957031
2008-10-16,14.858267784118652
2008-10-17,14.520405769348145
2008-10-20,14.89802360534668
2008-10-21,14.389225006103516
2008-10-22,13.713489532470703
2008-10-23,13.447172164916992
2008-10-24,12.89465618133545
2008-10-27,12.954280853271484
2008-10-28,14.059307098388672
2008-10-29,13.824786186218262
2008-10-30,13.880436897277832
2008-10-31,14.325629234313965
2008-11-03,13.908265113830566
2008-11-04,14.639647483825684
2008-11-05,13.59424114227295
2008-11-06,13.1808500289917
2008-11-07,13.363694190979004
2008-11-10,13.240472793579102
2008-11-11,13.089426040649414
2008-11-12,12.234819412231445
2008-11-13,12.652186393737793
2008-11-14,11.896952629089355
2008-11-17,11.817449569702148
2008-11-18,11.586905479431152
2008-11-19,11.097983360290527
2008-11-20,9.826016426086426
2008-11-21,10.195683479309082
2008-11-24,10.585221290588379
2008-11-25,10.724343299865723
2008-11-26,11.211265563964844
2008-11-28,11.320817947387695
2008-12-01,10.1522216796875
2008-12-02,10.984038352966309
2008-12-03,11.199091911315918
2008-12-04,10.866365432739258
2008-12-05,11.40602970123291
2008-12-08,11.292414665222168
2008-12-09,11.40602970123291
2008-12-10,11.771218299865723
2008-12-11,11.637313842773438
2008-12-12,12.010619163513184
2008-12-15,11.844257354736328
2008-12-16,12.32711410522461
2008-12-17,12.274365425109863
2008-12-18,12.075539588928223
2008-12-19,12.022794723510742
2008-12-22,11.937582969665527
2008-12-23,11.79962158203125
2008-12-24,11.974101066589355
2008-12-26,11.978157043457031
2008-12-29,11.953812599182129
2008-12-30,12.323058128356934
2008-12-31,12.562458038330078
2009-01-02,13.248198509216309
2009-01-05,12.611152648925781
2009-01-06,12.651726722717285
2009-01-07,12.542166709899902
2009-01-08,12.631437301635742
2009-01-09,12.404208183288574
2009-01-12,11.974101066589355
2009-01-13,11.657604217529297
2009-01-14,11.50747013092041
2009-01-15,11.77933406829834
2009-01-16,10.594501495361328
2009-01-20,10.598560333251953
2009-01-21,10.655367851257324
2009-01-22,10.781155586242676
2009-01-23,10.265832901000977
2009-01-26,10.403792381286621
2009-01-27,10.472776412963867
2009-01-28,10.915054321289062
2009-01-29,10.870423316955566
2009-01-30,10.651308059692383
2009-02-02,10.497119903564453
2009-02-03,10.622902870178223
2009-02-04,10.626962661743164
2009-02-05,10.88259506225586
2009-02-06,11.410085678100586
2009-02-09,11.657604217529297
2009-02-10,10.866365432739258
2009-02-11,10.886651992797852
2009-02-12,11.109824180603027
2009-02-13,10.910999298095703
2009-02-17,10.45248794555664
2009-02-18,10.338872909545898
2009-02-19,10.225255012512207
2009-02-20,10.034546852111816
2009-02-23,9.458362579345703
2009-02-24,9.539515495300293
2009-02-25,9.446191787719727
2009-02-26,9.283883094787598
2009-02-27,9.190559387207031
2009-03-02,8.565680503845215
2009-03-03,8.508870124816895
2009-03-04,8.821314811706543
2009-03-05,8.350626945495605
2009-03-06,8.383090019226074
2009-03-09,8.094998359680176
2009-03-10,8.52916145324707
2009-03-11,8.561623573303223
2009-03-12,8.764505386352539
2009-03-13,8.983617782592773
2009-03-16,9.040426254272461
2009-03-17,9.35692310333252
2009-03-18,9.612555503845215
2009-03-19,9.576033592224121
2009-03-20,9.417783737182617
2009-03-23,10.062948226928711
2009-03-24,10.164390563964844
2009-03-25,10.245543479919434
2009-03-26,10.549867630004883
2009-03-27,10.436253547668457
2009-03-30,9.998028755187988
2009-03-31,10.00208854675293
2009-04-01,10.196850776672363
2009-04-02,10.870423316955566
2009-04-03,10.825787544250488
2009-04-06,10.886651992797852
2009-04-07,10.135987281799316
2009-04-08,10.444369316101074
2009-04-09,10.833903312683105
2009-04-13,10.943458557128906
2009-04-14,10.699997901916504
2009-04-15,10.64725112915039
2009-04-16,10.906940460205078
2009-04-17,11.35328197479248
2009-04-20,10.724343299865723
2009-04-21,11.10170841217041
2009-04-22,11.320817947387695
2009-04-23,11.349223136901855
2009-04-24,11.880775451660156
2009-04-27,11.442550659179688
2009-04-28,11.523701667785645
2009-04-29,11.61296558380127
2009-04-30,12.132346153259277
2009-05-01,12.631437301635742
2009-05-04,14.964583396911621
2009-05-05,14.023209571838379
2009-05-06,13.61744499206543
2009-05-07,13.649909019470215
2009-05-08,13.75540828704834
2009-05-11,13.73512077331543
2009-05-12,13.479485511779785
2009-05-13,12.984454154968262
2009-05-14,13.06155014038086
2009-05-15,13.016916275024414
2009-05-18,13.536293983459473
2009-05-19,13.422679901123047
2009-05-20,13.455135345458984
2009-05-21,13.00068473815918
2009-05-22,13.14676284790039
2009-05-26,13.499774932861328
2009-05-27,13.236026763916016
2009-05-28,13.158927917480469
2009-05-29,13.422679901123047
2009-06-01,13.946113586425781
2009-06-02,13.962348937988281
2009-06-03,13.718889236450195
2009-06-04,13.779749870300293
2009-06-05,13.682365417480469
2009-06-08,13.633675575256348
2009-06-09,13.67831039428711
2009-06-10,13.65396499633789
2009-06-11,13.856846809387207
2009-06-12,13.76758098602295
2009-06-15,13.26037311553955
2009-06-16,12.688244819641113
2009-06-17,12.627382278442383
2009-06-18,12.72882080078125
2009-06-19,12.757223129272461
2009-06-22,12.412327766418457
2009-06-23,12.826204299926758
2009-06-24,13.158927917480469
2009-06-25,13.544404983520508
2009-06-26,13.317180633544922
2009-06-29,13.4632568359375
2009-06-30,13.25631332397461
2009-07-01,13.593097686767578
2009-07-02,13.158927917480469
2009-07-06,13.187337875366211
2009-07-07,12.777514457702637
2009-07-08,12.647671699523926
2009-07-09,12.400152206420898
2009-07-10,12.282485961914062
2009-07-13,12.72882080078125
2009-07-14,12.895188331604004
2009-07-15,13.40239143371582
2009-07-16,13.548468589782715
2009-07-17,13.475427627563477
2009-07-20,13.812213897705078
2009-07-21,13.771636009216309
2009-07-22,13.828445434570312
2009-07-23,14.428972244262695
2009-07-24,14.453314781188965
2009-07-27,14.400571823120117
2009-07-28,14.506065368652344
2009-07-29,14.506065368652344
2009-07-30,14.814448356628418
2009-07-31,14.78604507446289
2009-08-03,14.85908031463623
2009-08-04,14.887493133544922
2009-08-05,14.753589630126953
2009-08-06,14.684606552124023
2009-08-07,15.098485946655273
2009-08-10,15.13906478881836
2009-08-11,15.005158424377441
2009-08-12,15.27296257019043
2009-08-13,15.33788776397705
2009-08-14,14.639973640441895
2009-08-17,14.20174503326416
2009-08-18,14.136825561523438
2009-08-19,14.20174503326416
2009-08-20,14.355936050415039
2009-08-21,14.542586326599121
2009-08-24,14.449260711669922
2009-08-25,14.583159446716309
2009-08-26,14.56693172454834
2009-08-27,14.70895004272461
2009-08-28,14.838796615600586
2009-08-31,14.546648979187012
2009-09-01,14.0800199508667
2009-09-02,13.795980453491211
2009-09-03,13.666136741638184
2009-09-04,14.031328201293945
2009-09-08,14.067840576171875
2009-09-09,13.913655281066895
2009-09-10,13.990741729736328
2009-09-11,13.897420883178711
2009-09-14,14.047554016113281
2009-09-15,14.165231704711914
2009-09-16,14.400571823120117
2009-09-17,14.372166633605957
2009-09-18,14.928061485290527
2009-09-21,14.915889739990234
2009-09-22,15.143121719360352
2009-09-23,15.005158424377441
2009-09-24,14.66431713104248
2009-09-25,14.538531303405762
2009-09-28,14.753589630126953
2009-09-29,14.895597457885742
2009-09-30,15.045735359191895
2009-10-01,14.583159446716309
2009-10-02,14.74547290802002
2009-10-05,14.887493133544922
2009-10-06,14.980813026428223
2009-10-07,15.646255493164062
2009-10-08,16.03986930847168
2009-10-09,16.10072135925293
2009-10-12,15.71524715423584
2009-10-13,15.63003921508789
2009-10-14,15.759879112243652
2009-10-15,15.873496055603027
2009-10-16,16.68096923828125
2009-10-19,16.920360565185547
2009-10-20,17.005573272705078
2009-10-21,17.171945571899414
2009-10-22,17.346418380737305
2009-10-23,17.04210090637207
2009-10-26,16.90413475036621
2009-10-27,16.725603103637695
2009-10-28,16.24272918701172
2009-10-29,16.693143844604492
2009-10-30,17.244972229003906
2009-11-02,18.011873245239258
2009-11-03,18.121421813964844
2009-11-04,18.153886795043945
2009-11-05,18.734130859375
2009-11-06,18.969478607177734
2009-11-09,19.127723693847656
2009-11-10,19.01004981994629
2009-11-11,18.880205154418945
2009-11-12,18.851806640625
2009-11-13,18.92078399658203
