Date,TSN
2010-03-01,12.625659942626953
2010-03-02,12.831558227539062
2010-03-03,12.662432670593262
2010-03-04,12.868326187133789
2010-03-05,12.677138328552246
2010-03-08,12.956564903259277
2010-03-09,12.941854476928711
2010-03-10,12.875673294067383
2010-03-11,13.0447998046875
2010-03-12,12.89774227142334
2010-03-15,12.772727966308594
2010-03-16,12.98597240447998
2010-03-17,13.015389442443848
2010-03-18,12.978623390197754
2010-03-19,13.030094146728516
2010-03-22,13.316875457763672
2010-03-23,13.449238777160645
2010-03-24,13.559536933898926
2010-03-25,13.390406608581543
2010-03-26,13.750727653503418
2010-03-29,14.03749942779541
2010-03-30,14.096329689025879
2010-03-31,14.08161735534668
2010-04-01,14.3389892578125
2010-04-05,14.118386268615723
2010-04-06,13.956618309020996
2010-04-07,14.147798538208008
2010-04-08,14.3242769241333
2010-04-09,14.463990211486816
2010-04-12,14.706660270690918
2010-04-13,14.758129119873047
2010-04-14,14.905195236206055
2010-04-15,15.000786781311035
2010-04-16,14.618412017822266
2010-04-19,14.6331205368042
2010-04-20,14.758129119873047
2010-04-21,14.86107349395752
2010-04-22,14.941967964172363
2010-04-23,14.816960334777832
2010-04-26,15.000786781311035
2010-04-27,14.390460968017578
2010-04-28,14.478703498840332
2010-04-29,14.618412017822266
2010-04-30,14.405162811279297
2010-05-03,14.6331205368042
2010-05-04,14.353697776794434
2010-05-05,14.287513732910156
2010-05-06,13.662482261657715
2010-05-07,13.691896438598633
2010-05-10,13.412470817565918
2010-05-11,13.250696182250977
2010-05-12,13.331583976745605
2010-05-13,13.331583976745605
2010-05-14,13.015389442443848
2010-05-17,12.971270561218262
2010-05-18,13.096277236938477
2010-05-19,13.088923454284668
2010-05-20,12.478596687316895
2010-05-21,12.55948257446289
2010-05-24,12.485954284667969
2010-05-25,12.522716522216797
2010-05-26,12.302112579345703
2010-05-27,13.105555534362793
2010-05-28,12.958135604858398
2010-06-01,12.545353889465332
2010-06-02,12.90653133392334
2010-06-03,13.34142017364502
2010-06-04,12.899164199829102
2010-06-07,12.913907051086426
2010-06-08,12.958135604858398
2010-06-09,13.00973129272461
2010-06-10,13.363534927368164
2010-06-11,13.687856674194336
2010-06-14,13.577292442321777
2010-06-15,13.768935203552246
2010-06-16,13.562553405761719
2010-06-17,13.555174827575684
2010-06-18,13.503581047058105
2010-06-21,13.356163024902344
2010-06-22,13.046585083007812
2010-06-23,13.053951263427734
2010-06-24,13.171892166137695
2010-06-25,12.751742362976074
2010-06-28,12.71489143371582
2010-06-29,12.346346855163574
2010-06-30,12.080986022949219
2010-07-01,11.977795600891113
2010-07-02,12.11047077178955
2010-07-06,12.184185028076172
2010-07-07,12.456910133361816
2010-07-08,12.678034782409668
2010-07-09,12.928650856018066
2010-07-12,12.928650856018066
2010-07-13,13.076066017150879
2010-07-14,13.149775505065918
2010-07-15,13.112918853759766
2010-07-16,12.66329288482666
2010-07-19,12.928650856018066
2010-07-20,12.810709953308105
2010-07-21,12.737001419067383
2010-07-22,13.157142639160156
2010-07-23,13.216114044189453
2010-07-26,13.311934471130371
2010-07-27,13.171892166137695
2010-07-28,13.002359390258789
2010-07-29,12.788599967956543
2010-07-30,12.90653133392334
2010-08-02,13.076066017150879
2010-08-03,13.03921127319336
2010-08-04,12.950760841369629
2010-08-05,12.368453025817871
2010-08-06,12.633804321289062
2010-08-09,12.014650344848633
2010-08-10,11.852487564086914
