Date,GWW
2001-12-31,32.294490814208984
2002-01-02,32.16668701171875
2002-01-03,32.893306732177734
2002-01-04,33.08839797973633
2002-01-07,32.987491607666016
2002-01-08,33.000953674316406
2002-01-09,33.26332473754883
2002-01-10,33.41808319091797
2002-01-11,33.122039794921875
2002-01-14,32.947120666503906
2002-01-15,32.603981018066406
2002-01-16,32.415611267089844
2002-01-17,32.597259521484375
2002-01-18,32.980770111083984
2002-01-22,33.39117431640625
2002-01-23,33.741024017333984
2002-01-24,35.48357391357422
2002-01-25,35.8670768737793
2002-01-28,35.94783020019531
2002-01-29,35.70561599731445
2002-01-30,35.51049041748047
2002-01-31,36.533164978027344
2002-02-01,36.52642822265625
2002-02-04,36.156394958496094
2002-02-05,35.99492645263672
2002-02-06,36.371681213378906
2002-02-07,36.44257354736328
2002-02-08,36.76655197143555
2002-02-11,36.62479019165039
2002-02-12,36.72604751586914
2002-02-13,36.523555755615234
2002-02-14,36.40880584716797
2002-02-15,36.64505386352539
2002-02-19,36.03080749511719
2002-02-20,36.80705642700195
2002-02-21,36.5033073425293
2002-02-22,37.13780212402344
2002-02-25,37.056793212890625
2002-02-26,38.52151870727539
2002-02-27,39.4057502746582
2002-02-28,40.00648498535156
2002-03-01,38.80500411987305
2002-03-04,39.426002502441406
2002-03-05,39.142494201660156
2002-03-06,39.5205078125
2002-03-07,39.00075149536133
2002-03-08,39.25724411010742
2002-03-11,39.48676681518555
2002-03-12,39.06825637817383
2002-03-13,37.806026458740234
2002-03-14,38.13676834106445
2002-03-15,38.13676834106445
2002-03-18,37.711517333984375
2002-03-19,38.46076583862305
2002-03-20,39.13574981689453
2002-03-21,38.109771728515625
2002-03-22,37.86678695678711
2002-03-25,36.94878387451172
2002-03-26,37.21877670288086
2002-03-27,37.387535095214844
2002-03-28,37.954532623291016
2002-04-01,37.394290924072266
2002-04-02,37.664268493652344
2002-04-03,37.083797454833984
2002-04-04,37.99502944946289
2002-04-05,38.359527587890625
2002-04-08,38.18402862548828
2002-04-09,38.56201171875
2002-04-10,39.32473373413086
2002-04-11,38.88601303100586
2002-04-12,38.71727752685547
2002-04-15,38.13676834106445
2002-04-16,39.70273971557617
2002-04-17,39.46651077270508
2002-04-18,38.39325714111328
2002-04-19,38.57551956176758
2002-04-22,37.09054183959961
2002-04-23,36.861053466796875
2002-04-24,36.44257354736328
2002-04-25,36.888057708740234
2002-04-26,37.158050537109375
2002-04-29,36.74629211425781
2002-04-30,37.84652328491211
2002-05-01,37.367313385009766
2002-05-02,37.22507858276367
2002-05-03,36.500484466552734
2002-05-06,35.356040954589844
2002-05-07,36.568206787109375
2002-05-08,36.97450256347656
2002-05-09,36.16189956665039
2002-05-10,35.450836181640625
2002-05-13,35.687862396240234
2002-05-14,36.825538635253906
2002-05-15,36.69688034057617
2002-05-16,36.88648223876953
2002-05-17,37.414695739746094
2002-05-20,37.25893020629883
2002-05-21,36.615596771240234
2002-05-22,36.859378814697266
2002-05-23,37.44855880737305
2002-05-24,37.17767333984375
2002-05-28,36.49370574951172
2002-05-29,35.80975341796875
2002-05-30,35.484710693359375
2002-05-31,35.606590270996094
2002-06-03,35.3018684387207
2002-06-04,34.83460998535156
2002-06-05,35.31538772583008
2002-06-06,34.62467575073242
2002-06-07,34.15742111206055
2002-06-10,34.238685607910156
2002-06-11,34.25221252441406
2002-06-12,34.550174713134766
2002-06-13,34.06260299682617
2002-06-14,33.920387268066406
2002-06-17,34.71949005126953
2002-06-18,34.082916259765625
2002-06-19,33.68339157104492
2002-06-20,33.17549514770508
2002-06-21,32.457664489746094
2002-06-24,32.51184844970703
2002-06-25,32.247745513916016
2002-06-26,32.29514694213867
2002-06-27,32.809810638427734
2002-06-28,33.927162170410156
2002-07-01,33.608882904052734
2002-07-02,32.301918029785156
2002-07-03,32.72853469848633
2002-07-05,33.85945129394531
2002-07-08,33.35832214355469
2002-07-09,33.249969482421875
2002-07-10,31.834657669067383
2002-07-11,31.218416213989258
2002-07-12,31.225187301635742
2002-07-15,31.150691986083984
2002-07-16,29.6202449798584
2002-07-17,30.270357131958008
2002-07-18,29.423866271972656
2002-07-19,28.59092903137207
2002-07-22,27.697032928466797
2002-07-23,27.76474952697754
2002-07-24,29.796327590942383
2002-07-25,31.42833709716797
2002-07-26,31.617948532104492
2002-07-29,32.850433349609375
2002-07-30,32.98587417602539
2002-07-31,33.209373474121094
2002-08-01,33.31771469116211
2002-08-02,31.96331024169922
2002-08-05,30.459976196289062
2002-08-06,31.62472152709961
2002-08-07,31.17780113220215
2002-08-08,32.183956146240234
2002-08-09,32.272335052490234
2002-08-12,32.143157958984375
2002-08-13,31.76924705505371
2002-08-14,32.08877944946289
2002-08-15,31.57208251953125
2002-08-16,31.578887939453125
2002-08-19,32.15675735473633
2002-08-20,31.755651473999023
2002-08-21,31.939231872558594
2002-08-22,31.89162826538086
2002-08-23,31.517696380615234
2002-08-26,31.510910034179688
2002-08-27,31.667268753051758
2002-08-28,31.286575317382812
2002-08-29,30.72907829284668
2002-08-30,30.627111434936523
2002-09-03,29.845277786254883
2002-09-04,30.001638412475586
2002-09-05,29.23340606689453
2002-09-06,29.62773323059082
2002-09-09,29.532560348510742
2002-09-10,30.783466339111328
2002-09-11,30.545515060424805
2002-09-12,29.736507415771484
2002-09-13,29.444169998168945
2002-09-16,29.16542625427246
2002-09-17,28.703153610229492
2002-09-18,29.029457092285156
2002-09-19,28.492387771606445
2002-09-20,28.689533233642578
2002-09-23,28.42439842224121
2002-09-24,27.80574607849121
2002-09-25,28.451587677001953
2002-09-26,30.049226760864258
2002-09-27,28.90028953552246
2002-09-30,28.9274959564209
2002-10-01,29.51214599609375
2002-10-02,28.82551383972168
2002-10-03,29.08384132385254
2002-10-04,28.349611282348633
2002-10-07,27.59499168395996
2002-10-08,28.234050750732422
2002-10-09,27.07150650024414
2002-10-10,28.5943660736084
2002-10-11,30.02203941345215
2002-10-14,29.28780174255371
2002-10-15,31.748842239379883
2002-10-16,31.089401245117188
2002-10-17,32.945377349853516
2002-10-18,32.48308181762695
2002-10-21,34.121517181396484
2002-10-22,32.632659912109375
2002-10-23,33.190128326416016
2002-10-24,33.01336669921875
2002-10-25,33.47564697265625
2002-10-28,33.12214279174805
2002-10-29,33.14254379272461
2002-10-30,33.217323303222656
2002-10-31,32.945377349853516
2002-11-01,33.258094787597656
2002-11-04,33.43488311767578
2002-11-05,33.502864837646484
2002-11-06,34.56730651855469
2002-11-07,34.06919860839844
2002-11-08,34.44448471069336
2002-11-11,33.29133605957031
2002-11-12,34.10331344604492
2002-11-13,34.53318405151367
2002-11-14,35.290565490722656
2002-11-15,36.40281295776367
2002-11-18,35.9319953918457
2002-11-19,35.67269515991211
2002-11-20,35.89104461669922
2002-11-21,35.74093246459961
2002-11-22,35.911521911621094
2002-11-25,35.75458526611328
2002-11-26,35.406578063964844
2002-11-27,36.477867126464844
2002-11-29,36.696189880371094
2002-12-02,36.566558837890625
2002-12-03,35.5362434387207
2002-12-04,35.68635940551758
2002-12-05,35.10636901855469
2002-12-06,35.495296478271484
2002-12-09,34.58095169067383
2002-12-10,34.94258499145508
2002-12-11,34.81976318359375
2002-12-12,35.27695083618164
2002-12-13,34.32167053222656
2002-12-16,34.69695281982422
2002-12-17,34.881195068359375
2002-12-18,34.1851921081543
2002-12-19,33.912261962890625
2002-12-20,34.574134826660156
2002-12-23,34.62871170043945
2002-12-24,34.31484603881836
2002-12-26,34.52635192871094
2002-12-27,34.30119705200195
2002-12-30,34.656009674072266
2002-12-31,35.174591064453125
2003-01-02,36.23904800415039
2003-01-03,35.959293365478516
2003-01-06,35.98655700683594
2003-01-07,35.59081268310547
2003-01-08,34.990360260009766
2003-01-09,35.70683288574219
2003-01-10,35.37928771972656
2003-01-13,34.96305847167969
2003-01-14,35.120018005371094
2003-01-15,34.32167053222656
2003-01-16,34.30802536010742
2003-01-17,33.687068939208984
2003-01-21,33.032039642333984
2003-01-22,32.44523239135742
2003-01-23,33.07979202270508
2003-01-24,32.247352600097656
2003-01-27,31.749244689941406
2003-01-28,31.83112907409668
2003-01-29,32.64992141723633
2003-01-30,31.851598739624023
2003-01-31,32.27464294433594
2003-02-03,32.3428840637207
2003-02-04,31.762893676757812
2003-02-05,31.817474365234375
2003-02-06,31.50922966003418
2003-02-07,30.755748748779297
2003-02-10,30.34476661682129
2003-02-11,31.18045425415039
2003-02-12,30.598203659057617
2003-02-13,30.6187686920166
2003-02-14,31.625690460205078
2003-02-18,32.27642059326172
2003-02-19,31.961315155029297
2003-02-20,31.872268676757812
2003-02-21,31.981870651245117
2003-02-24,31.26949691772461
2003-02-25,31.447586059570312
2003-02-26,30.933855056762695
2003-02-27,31.37224769592285
2003-02-28,31.529775619506836
2003-03-03,31.351680755615234
2003-03-04,30.666709899902344
2003-03-05,30.550268173217773
2003-03-06,30.173519134521484
2003-03-07,30.372161865234375
2003-03-10,29.748821258544922
2003-03-11,29.036447525024414
2003-03-12,28.721338272094727
2003-03-13,29.65977668762207
2003-03-14,29.536479949951172
2003-03-17,30.58452033996582
2003-03-18,31.002355575561523
2003-03-19,30.940710067749023
2003-03-20,31.05715560913086
2003-03-21,32.146278381347656
2003-03-24,30.954395294189453
2003-03-25,30.906457901000977
2003-03-26,30.187213897705078
2003-03-27,30.173519134521484
2003-03-28,29.776233673095703
2003-03-31,29.385791778564453
2003-04-01,29.536479949951172
2003-04-02,30.824247360229492
2003-04-03,30.837961196899414
2003-04-04,30.762605667114258
2003-04-07,31.255807876586914
2003-04-08,30.974956512451172
2003-04-09,30.6187686920166
2003-04-10,30.790008544921875
2003-04-11,30.72150421142578
2003-04-14,31.33115005493164
2003-04-15,30.790008544921875
2003-04-16,31.125654220581055
2003-04-17,30.755748748779297
2003-04-21,30.755748748779297
2003-04-22,30.76947021484375
2003-04-23,31.064002990722656
2003-04-24,30.824247360229492
2003-04-25,30.050230026245117
2003-04-28,31.009212493896484
2003-04-29,31.166736602783203
2003-04-30,31.611989974975586
2003-05-01,31.379087448120117
2003-05-02,31.885986328125
2003-05-05,31.885986328125
2003-05-06,31.981870651245117
2003-05-07,31.783226013183594
2003-05-08,31.174596786499023
2003-05-09,31.70413589477539
2003-05-12,32.07551956176758
2003-05-13,32.192420959472656
2003-05-14,31.73853302001953
2003-05-15,32.02738571166992
2003-05-16,31.979248046875
2003-05-19,31.119564056396484
2003-05-20,30.91326332092285
2003-05-21,30.48687171936035
2003-05-22,30.74822235107422
2003-05-23,30.810096740722656
2003-05-27,31.74540901184082
2003-05-28,31.90357780456543
2003-05-29,31.394649505615234
2003-05-30,32.116756439208984
2003-06-02,32.976436614990234
2003-06-03,32.83888626098633
2003-06-04,33.4853630065918
2003-06-05,34.1318244934082
2003-06-06,33.9736213684082
2003-06-09,33.63665008544922
2003-06-10,33.107086181640625
2003-06-11,33.416561126708984
2003-06-12,33.47846984863281
2003-06-13,32.46751403808594
2003-06-16,32.942047119140625
2003-06-17,32.85951232910156
2003-06-18,32.7357292175293
2003-06-19,32.020484924316406
2003-06-20,32.171791076660156
2003-06-23,31.64912986755371
2003-06-24,31.566579818725586
2003-06-25,31.050809860229492
2003-06-26,32.47439193725586
2003-06-27,32.27495574951172
2003-06-30,32.158042907714844
2003-07-01,32.192420959472656
2003-07-02,32.391868591308594
2003-07-03,32.116756439208984
2003-07-07,32.350589752197266
2003-07-08,32.639434814453125
2003-07-09,32.88014602661133
2003-07-10,32.70134353637695
2003-07-11,32.88014602661133
2003-07-14,33.14836502075195
2003-07-15,33.09333801269531
2003-07-16,32.87326431274414
2003-07-17,32.61193084716797
2003-07-18,33.04520034790039
2003-07-21,32.59131622314453
2003-07-22,32.99017333984375
2003-07-23,32.87326431274414
2003-07-24,32.84576416015625
2003-07-25,33.540367126464844
2003-07-28,33.760440826416016
2003-07-29,33.76731872558594
2003-07-30,33.389041900634766
2003-07-31,33.83609390258789
2003-08-01,33.39594268798828
2003-08-04,33.36845016479492
2003-08-05,32.914527893066406
2003-08-06,32.59818649291992
2003-08-07,32.96065902709961
2003-08-08,33.18159103393555
2003-08-11,33.26443862915039
2003-08-12,33.49228286743164
2003-08-13,33.782249450683594
2003-08-14,34.19651794433594
2003-08-15,34.03771209716797
2003-08-18,34.43815231323242
2003-08-19,34.728126525878906
2003-08-20,34.36910629272461
2003-08-21,34.058433532714844
2003-08-22,33.540611267089844
2003-08-25,33.82367706298828
2003-08-26,33.8927001953125
2003-08-27,34.15508270263672
2003-08-28,34.13438415527344
2003-08-29,34.40363693237305
2003-09-02,36.07445526123047
2003-09-03,35.867305755615234
2003-09-04,35.79828643798828
2003-09-05,35.556636810302734
2003-09-08,35.432369232177734
2003-09-09,35.535926818847656
2003-09-10,34.90763473510742
2003-09-11,34.9766845703125
2003-09-12,35.01119613647461
2003-09-15,34.52101135253906
2003-09-16,34.86621856689453
2003-09-17,34.707435607910156
2003-09-18,35.00432205200195
