Date,WAB
2006-06-27,16.036121368408203
2006-06-28,16.05000877380371
2006-06-29,16.809450149536133
2006-06-30,17.318832397460938
2006-07-03,17.2401065826416
2006-07-05,16.934484481811523
2006-07-06,16.925220489501953
2006-07-07,16.75387954711914
2006-07-10,16.800199508666992
2006-07-11,16.985416412353516
2006-07-12,16.707571029663086
2006-07-13,15.901836395263672
2006-07-14,15.628630638122559
2006-07-17,15.373934745788574
2006-07-18,15.471177101135254
2006-07-19,16.374168395996094
2006-07-20,15.160920143127441
2006-07-21,14.892342567443848
2006-07-24,15.026628494262695
2006-07-25,11.785139083862305
2006-07-26,11.697152137756348
2006-07-27,11.808289527893066
2006-07-28,12.118547439575195
2006-07-31,12.299142837524414
2006-08-01,12.016670227050781
2006-08-02,12.100024223327637
2006-08-03,12.146329879760742
2006-08-04,12.35934829711914
2006-08-07,12.3408203125
2006-08-08,12.150964736938477
2006-08-09,11.82681655883789
2006-08-10,11.924059867858887
2006-08-11,11.724939346313477
2006-08-14,11.70641803741455
2006-08-15,12.174309730529785
2006-08-16,12.531007766723633
2006-08-17,12.600493431091309
2006-08-18,12.54027271270752
2006-08-21,12.327178001403809
2006-08-22,12.558799743652344
2006-08-23,12.43835735321045
2006-08-24,12.419824600219727
2006-08-25,12.368866920471191
2006-08-28,12.415194511413574
2006-08-29,12.637553215026855
2006-08-30,12.771899223327637
2006-08-31,13.068379402160645
2006-09-01,13.063749313354492
2006-09-05,13.24905014038086
2006-09-06,12.535639762878418
2006-09-07,12.480049133300781
2006-09-08,12.489314079284668
2006-09-11,12.27622127532959
2006-09-12,12.558799743652344
2006-09-13,12.998896598815918
2006-09-14,12.971097946166992
2006-09-15,12.975729942321777
2006-09-18,13.086913108825684
2006-09-19,12.869183540344238
2006-09-20,12.832121849060059
2006-09-21,12.642189025878906
2006-09-22,12.127976417541504
2006-09-25,12.137239456176758
2006-09-26,12.285482406616211
2006-09-27,12.507843971252441
2006-09-28,12.493939399719238
2006-09-29,12.568069458007812
2006-10-02,12.535639762878418
2006-10-03,12.5819673538208
2006-10-04,13.059112548828125
2006-10-05,13.55479621887207
2006-10-06,13.235152244567871
2006-10-09,13.619649887084961
2006-10-10,13.800322532653809
2006-10-11,13.568694114685059
2006-10-12,13.892970085144043
2006-10-13,13.869810104370117
2006-10-16,14.430343627929688
2006-10-17,14.152393341064453
2006-10-18,13.851278305053711
2006-10-19,14.194086074829102
2006-10-20,13.897604942321777
2006-10-23,13.851278305053711
2006-10-24,13.712308883666992
2006-10-25,15.310530662536621
2006-10-26,14.986250877380371
2006-10-27,14.916764259338379
2006-10-30,14.87043571472168
2006-10-31,14.54152774810791
2006-11-01,14.30990219116211
2006-11-02,14.231149673461914
2006-11-03,14.21724796295166
2006-11-06,14.472042083740234
2006-11-07,14.527633666992188
2006-11-08,14.592485427856445
2006-11-09,14.240412712097168
2006-11-10,14.272842407226562
2006-11-13,14.3330659866333
2006-11-14,14.5740327835083
2006-11-15,14.648177146911621
2006-11-16,14.722323417663574
2006-11-17,14.499887466430664
2006-11-20,14.425742149353027
2006-11-21,14.666714668273926
2006-11-22,14.930854797363281
2006-11-24,14.97256088256836
2006-11-27,14.6898832321167
2006-11-28,14.907682418823242
2006-11-29,15.120845794677734
2006-11-30,15.222797393798828
2006-12-01,15.055977821350098
2006-12-04,15.384994506835938
2006-12-05,15.579625129699707
2006-12-06,15.547184944152832
2006-12-07,15.607422828674316
2006-12-08,15.375725746154785
2006-12-11,15.524008750915527
2006-12-12,14.722323417663574
2006-12-13,14.777931213378906
2006-12-14,15.236698150634766
2006-12-15,14.828903198242188
2006-12-18,14.736222267150879
2006-12-19,14.750127792358398
2006-12-20,14.384039878845215
2006-12-21,14.346969604492188
2006-12-22,14.027215003967285
2006-12-26,14.221844673156738
2006-12-27,14.346969604492188
2006-12-28,14.231115341186523
2006-12-29,14.078192710876465
2007-01-03,13.883560180664062
2007-01-04,13.637958526611328
2007-01-05,13.276505470275879
2007-01-08,13.424796104431152
2007-01-09,13.424796104431152
2007-01-10,13.531376838684082
2007-01-11,14.22647476196289
2007-01-12,14.439647674560547
2007-01-16,14.467451095581055
2007-01-17,14.652812004089355
2007-01-18,14.421107292175293
2007-01-19,14.546224594116211
2007-01-22,14.388672828674316
2007-01-23,14.995728492736816
2007-01-24,14.879881858825684
2007-01-25,14.6898832321167
2007-01-26,14.564765930175781
2007-01-29,14.481348991394043
2007-01-30,14.634279251098633
2007-01-31,14.838173866271973
2007-02-01,14.967926979064941
2007-02-02,15.162559509277344
2007-02-05,14.930854797363281
2007-02-06,15.046700477600098
2007-02-07,15.060604095458984
2007-02-08,14.782563209533691
2007-02-09,14.523059844970703
2007-02-12,14.699206352233887
2007-02-13,15.060782432556152
2007-02-14,15.52432632446289
2007-02-15,15.538238525390625
2007-02-16,15.482612609863281
2007-02-20,15.714385986328125
2007-02-21,15.8441801071167
2007-02-22,15.941522598266602
2007-02-23,15.709742546081543
2007-02-26,15.431619644165039
2007-02-27,14.731657028198242
2007-02-28,14.898533821105957
2007-03-01,15.014423370361328
2007-03-02,14.476702690124512
2007-03-05,14.541601181030273
2007-03-06,14.30982780456543
2007-03-07,14.671394348144531
2007-03-08,14.949525833129883
2007-03-09,15.116398811340332
2007-03-12,15.1256742477417
2007-03-13,14.70384407043457
2007-03-14,15.042231559753418
2007-03-15,15.440887451171875
2007-03-16,15.33427619934082
2007-03-19,15.413073539733887
2007-03-20,15.413073539733887
2007-03-21,15.774643898010254
2007-03-22,15.788556098937988
2007-03-23,15.913721084594727
2007-03-26,16.01106071472168
2007-03-27,15.811734199523926
2007-03-28,15.77000904083252
2007-03-29,15.950796127319336
2007-03-30,15.987879753112793
2007-04-02,16.122316360473633
2007-04-03,16.21965789794922
2007-04-04,15.654115676879883
2007-04-05,15.700483322143555
2007-04-09,15.913721084594727
2007-04-10,15.964695930480957
2007-04-11,15.723655700683594
2007-04-12,16.191837310791016
2007-04-13,16.24747085571289
2007-04-16,16.683204650878906
2007-04-17,16.618310928344727
2007-04-18,16.64148712158203
2007-04-19,16.585859298706055
2007-04-20,16.873254776000977
2007-04-23,17.040136337280273
2007-04-24,16.942798614501953
2007-04-25,16.78518295288086
2007-04-26,17.981155395507812
2007-04-27,17.661291122436523
2007-04-30,17.220922470092773
2007-05-01,17.220922470092773
2007-05-02,17.763280868530273
2007-05-03,17.730838775634766
2007-05-04,17.818910598754883
2007-05-07,17.716922760009766
2007-05-08,17.707653045654297
2007-05-09,17.735471725463867
2007-05-10,17.29045867919922
2007-05-11,17.526874542236328
2007-05-14,17.624216079711914
2007-05-15,17.475841522216797
2007-05-16,17.624216079711914
2007-05-17,17.985885620117188
2007-05-18,17.707677841186523
2007-05-21,17.740131378173828
2007-05-22,17.82823371887207
2007-05-23,17.90241813659668
2007-05-24,17.97197151184082
2007-05-25,17.995153427124023
2007-05-29,17.8004150390625
2007-05-30,18.11107635498047
2007-05-31,18.15744400024414
2007-06-01,18.28263282775879
2007-06-04,18.180627822875977
2007-06-05,18.06006622314453
2007-06-06,17.703039169311523
2007-06-07,17.211544036865234
2007-06-08,17.480470657348633
2007-06-11,17.652029037475586
2007-06-12,17.512928009033203
2007-06-13,17.457294464111328
2007-06-14,17.619579315185547
2007-06-15,17.721590042114258
2007-06-18,17.605667114257812
2007-06-19,17.670583724975586
2007-06-20,17.322826385498047
2007-06-21,17.601030349731445
2007-06-22,17.197633743286133
2007-06-25,17.026084899902344
2007-06-26,16.747875213623047
2007-06-27,17.06781005859375
2007-06-28,16.95652961730957
2007-06-29,16.937976837158203
2007-07-02,17.485116958618164
2007-07-03,17.550031661987305
2007-07-05,17.461933135986328
2007-07-06,17.577848434448242
2007-07-09,17.64275550842285
2007-07-10,17.7772216796875
2007-07-11,17.71231460571289
2007-07-12,18.171356201171875
2007-07-13,18.20380973815918
2007-07-16,18.291912078857422
2007-07-17,18.6721134185791
2007-07-18,18.959590911865234
2007-07-19,19.149700164794922
2007-07-20,19.005958557128906
2007-07-23,18.77876091003418
2007-07-24,18.62112045288086
2007-07-25,18.755578994750977
2007-07-26,18.584014892578125
2007-07-27,18.421741485595703
2007-07-30,18.80657958984375
2007-07-31,18.936418533325195
2007-08-01,18.74629783630371
2007-08-02,18.393918991088867
2007-08-03,17.754047393798828
2007-08-06,18.078611373901367
2007-08-07,17.976608276367188
2007-08-08,17.92560386657715
2007-08-09,17.568578720092773
2007-08-10,18.537641525268555
2007-08-13,18.101802825927734
2007-08-14,17.47119903564453
2007-08-15,16.83580780029297
2007-08-16,17.322784423828125
2007-08-17,17.981380462646484
2007-08-20,17.86542510986328
2007-08-21,17.624258041381836
2007-08-22,18.06022071838379
2007-08-23,17.781944274902344
2007-08-24,18.134428024291992
2007-08-27,17.601072311401367
2007-08-28,17.049148559570312
2007-08-29,17.197561264038086
2007-08-30,17.10017204284668
2007-08-31,17.378442764282227
2007-09-04,17.392364501953125
2007-09-05,17.4758358001709
2007-09-06,17.42482566833496
2007-09-07,17.072338104248047
2007-09-10,16.446212768554688
2007-09-11,16.613178253173828
2007-09-12,16.50187110900879
2007-09-13,16.589994430541992
2007-09-14,16.7523193359375
2007-09-17,16.242143630981445
2007-09-18,17.19292449951172
2007-09-19,17.563966751098633
2007-09-20,17.91645050048828
2007-09-21,18.009218215942383
2007-09-24,17.517581939697266
2007-09-25,17.48511505126953
2007-09-26,17.591800689697266
2007-09-27,17.670629501342773
2007-09-28,17.373807907104492
2007-10-01,17.95355796813965
2007-10-02,17.624258041381836
2007-10-03,17.577880859375
2007-10-04,17.587156295776367
2007-10-05,18.11587905883789
2007-10-08,17.76340103149414
2007-10-09,17.860790252685547
2007-10-10,17.6149845123291
2007-10-11,17.387727737426758
2007-10-12,17.160459518432617
2007-10-15,17.20220184326172
2007-10-16,17.02132225036621
2007-10-17,16.8265323638916
2007-10-18,16.961030960083008
2007-10-19,16.205045700073242
2007-10-22,16.41374969482422
2007-10-23,16.38591957092285
2007-10-24,17.568593978881836
2007-10-25,17.160459518432617
2007-10-26,17.82832908630371
2007-10-29,17.75412368774414
2007-10-30,17.43873405456543
2007-10-31,17.406272888183594
2007-11-01,16.46476936340332
2007-11-02,16.487958908081055
2007-11-05,16.39055633544922
2007-11-06,16.41839599609375
2007-11-07,15.91285228729248
2007-11-08,16.22359848022461
2007-11-09,15.611387252807617
2007-11-12,15.37484073638916
2007-11-13,16.39519500732422
2007-11-14,16.348804473876953
2007-11-15,16.367361068725586
2007-11-16,16.288490295410156
2007-11-19,15.903430938720703
2007-11-20,15.754973411560059
2007-11-21,15.434865951538086
2007-11-23,15.611159324645996
2007-11-26,15.179710388183594
2007-11-27,15.21218204498291
2007-11-28,15.83849048614502
2007-11-29,15.78744888305664
2007-11-30,15.745694160461426
2007-12-03,15.388476371765137
2007-12-04,15.448786735534668
2007-12-05,15.843113899230957
2007-12-06,16.45551300048828
2007-12-07,16.469423294067383
2007-12-10,16.49725914001465
2007-12-11,15.829201698303223
2007-12-12,16.010135650634766
2007-12-13,16.339529037475586
2007-12-14,16.093643188476562
2007-12-17,15.666824340820312
2007-12-18,15.857041358947754
2007-12-19,15.810648918151855
2007-12-20,16.056535720825195
2007-12-21,16.50190544128418
2007-12-24,16.80809211730957
2007-12-26,16.44622802734375
2007-12-27,16.051883697509766
2007-12-28,16.167869567871094
2007-12-31,15.97765827178955
2008-01-02,15.583324432373047
2008-01-03,15.184345245361328
2008-01-04,14.618358612060547
2008-01-07,14.75753402709961
2008-01-08,13.936380386352539
2008-01-09,13.917827606201172
2008-01-10,14.052361488342285
2008-01-11,14.31679916381836
2008-01-14,14.539485931396484
2008-01-15,14.200822830200195
2008-01-16,14.442061424255371
2008-01-17,14.05700397491455
2008-01-18,14.312164306640625
2008-01-22,14.451338768005371
2008-01-23,15.11475658416748
2008-01-24,14.919909477233887
2008-01-25,15.179710388183594
2008-01-28,15.625073432922363
2008-01-29,15.713232040405273
2008-01-30,15.263216972351074
2008-01-31,15.95446491241455
2008-02-01,16.107563018798828
2008-02-04,15.880237579345703
2008-02-05,15.439502716064453
2008-02-06,15.388476371765137
2008-02-07,15.555489540100098
2008-02-08,15.485894203186035
2008-02-11,15.490532875061035
2008-02-12,15.634358406066895
2008-02-13,16.242284774780273
2008-02-14,15.917431831359863
2008-02-15,15.778218269348145
2008-02-19,16.005605697631836
2008-02-20,16.437185287475586
2008-02-21,16.25156593322754
2008-02-22,16.219079971313477
2008-02-25,16.8641300201416
2008-02-26,17.100801467895508
2008-02-27,17.059032440185547
2008-02-28,16.520715713500977
2008-02-29,16.061298370361328
2008-03-03,16.089139938354492
2008-03-04,15.880311012268066
2008-03-05,16.116987228393555
2008-03-06,15.643633842468262
2008-03-07,15.49977970123291
2008-03-10,14.95682144165039
2008-03-11,16.0566463470459
2008-03-12,15.829266548156738
2008-03-13,16.316539764404297
2008-03-14,15.977763175964355
2008-03-17,16.028818130493164
2008-03-18,17.068313598632812
2008-03-19,16.465023040771484
2008-03-20,16.330453872680664
2008-03-24,16.854843139648438
2008-03-25,17.11936378479004
2008-03-26,16.813077926635742
2008-03-27,17.04511070251465
2008-03-28,17.031192779541016
2008-03-31,17.476696014404297
2008-04-01,18.121742248535156
2008-04-02,18.117111206054688
2008-04-03,17.945404052734375
2008-04-04,17.89435386657715
2008-04-07,18.228485107421875
2008-04-08,18.093900680541992
2008-04-09,17.328195571899414
2008-04-10,17.815458297729492
2008-04-11,17.165771484375
2008-04-14,17.546310424804688
2008-04-15,17.973241806030273
2008-04-16,18.715742111206055
2008-04-17,18.321298599243164
2008-04-18,19.01275062561035
2008-04-21,19.040590286254883
2008-04-22,18.65076446533203
2008-04-23,18.349132537841797
2008-04-24,19.42112922668457
2008-04-25,19.42112922668457
2008-04-28,19.801668167114258
2008-04-29,19.759902954101562
2008-04-30,19.89911651611328
2008-05-01,20.084739685058594
2008-05-02,20.121864318847656
2008-05-05,20.237876892089844
2008-05-06,20.48383903503418
2008-05-07,20.288928985595703
2008-05-08,20.623056411743164
2008-05-09,20.5812931060791
2008-05-12,21.254180908203125
2008-05-13,21.300588607788086
2008-05-14,20.636831283569336
2008-05-15,21.2077579498291
2008-05-16,20.901403427124023
2008-05-19,20.878202438354492
2008-05-20,21.026731491088867
2008-05-21,21.230966567993164
2008-05-22,21.31452178955078
2008-05-23,20.975664138793945
2008-05-27,21.43984031677246
2008-05-28,21.569807052612305
2008-05-29,21.85295295715332
2008-05-30,21.616222381591797
2008-06-02,21.19847297668457
2008-06-03,21.300586700439453
2008-06-04,21.5790958404541
2008-06-05,22.09895133972168
2008-06-06,20.98496437072754
2008-06-09,21.124210357666016
2008-06-10,21.398069381713867
2008-06-11,20.339763641357422
2008-06-12,20.650758743286133
2008-06-13,20.878202438354492
2008-06-16,20.771442413330078
2008-06-17,20.474374771118164
2008-06-18,20.85499382019043
2008-06-19,22.363525390625
2008-06-20,22.54456329345703
2008-06-23,22.651317596435547
2008-06-24,23.045848846435547
2008-06-25,23.723539352416992
2008-06-26,22.396026611328125
2008-06-27,22.205726623535156
2008-06-30,22.56775665283203
2008-07-01,22.423871994018555
2008-07-02,20.79929542541504
2008-07-03,20.54399299621582
2008-07-07,20.868911743164062
2008-07-08,21.787967681884766
2008-07-09,21.31916046142578
2008-07-10,21.8018856048584
2008-07-11,22.734872817993164
2008-07-14,24.183067321777344
2008-07-15,24.48012924194336
2008-07-16,25.403812408447266
2008-07-17,25.26921844482422
2008-07-18,24.582244873046875
2008-07-21,24.786479949951172
2008-07-22,27.00519561767578
2008-07-23,26.299663543701172
2008-07-24,25.259933471679688
2008-07-25,26.072219848632812
2008-07-28,25.789081573486328
2008-07-29,26.160417556762695
2008-07-30,26.332151412963867
2008-07-31,25.761219024658203
2008-08-01,25.27849769592285
2008-08-04,24.93036651611328
2008-08-05,25.18102264404297
2008-08-06,25.617338180541992
2008-08-07,25.42238426208496
2008-08-08,25.93297576904297
2008-08-11,26.847381591796875
2008-08-12,26.378572463989258
2008-08-13,26.42499351501465
2008-08-14,26.527130126953125
2008-08-15,26.722118377685547
2008-08-18,26.931028366088867
2008-08-19,27.112079620361328
2008-08-20,26.6292667388916
2008-08-21,25.863250732421875
2008-08-22,26.452844619750977
2008-08-25,25.422216415405273
2008-08-26,26.220720291137695
2008-08-27,26.6385498046875
2008-08-28,27.71096420288086
2008-08-29,27.423126220703125
2008-09-02,27.186359405517578
2008-09-03,27.204923629760742
2008-09-04,24.725845336914062
2008-09-05,24.238384246826172
2008-09-08,24.628355026245117
2008-09-09,23.523448944091797
2008-09-10,23.797344207763672
2008-09-11,24.605140686035156
2008-09-12,24.498363494873047
2008-09-15,23.653430938720703
2008-09-16,24.484437942504883
2008-09-17,23.114906311035156
2008-09-18,23.175264358520508
2008-09-19,25.38043785095215
2008-09-22,24.70262908935547
2008-09-23,24.892974853515625
2008-09-24,24.2708797454834
2008-09-25,24.781564712524414
2008-09-26,24.581932067871094
2008-09-29,22.37211036682129
2008-09-30,23.78342056274414
2008-10-01,23.987695693969727
2008-10-02,20.64510726928711
2008-10-03,21.545753479003906
2008-10-06,20.756519317626953
2008-10-07,19.623762130737305
2008-10-08,19.63768196105957
2008-10-09,18.997032165527344
2008-10-10,21.56896209716797
2008-10-13,24.43337059020996
2008-10-14,22.864213943481445
2008-10-15,19.451993942260742
2008-10-16,21.341476440429688
2008-10-17,21.313627243041992
2008-10-20,22.042490005493164
2008-10-21,21.16042137145996
2008-10-22,20.77509880065918
2008-10-23,20.05551528930664
2008-10-24,17.390724182128906
2008-10-27,16.791851043701172
2008-10-28,18.133529663085938
2008-10-29,17.785341262817383
2008-10-30,18.13817024230957
2008-10-31,18.458498001098633
2008-11-03,18.504926681518555
2008-11-04,19.4937801361084
2008-11-05,18.23566436767578
2008-11-06,17.757484436035156
2008-11-07,17.980318069458008
2008-11-10,17.58571434020996
2008-11-11,17.08432960510254
2008-11-12,16.657106399536133
2008-11-13,17.646217346191406
2008-11-14,16.025548934936523
2008-11-17,16.26238441467285
2008-11-18,16.42028045654297
2008-11-19,14.260931015014648
2008-11-20,13.921941757202148
2008-11-21,14.316657066345215
2008-11-24,16.457416534423828
2008-11-25,17.019311904907227
2008-11-26,17.743738174438477
2008-11-28,17.920194625854492
2008-12-01,15.746932983398438
2008-12-02,17.149343490600586
2008-12-03,17.567277908325195
2008-12-04,16.359905242919922
2008-12-05,16.921789169311523
2008-12-08,19.025409698486328
2008-12-09,18.81644058227539
2008-12-10,19.986665725708008
2008-12-11,18.84894371032715
2008-12-12,19.782333374023438
2008-12-15,18.978975296020508
2008-12-16,19.87521743774414
2008-12-17,20.423179626464844
2008-12-18,19.10435676574707
2008-12-19,18.774646759033203
2008-12-22,18.39850425720215
2008-12-23,17.349014282226562
2008-12-24,17.172550201416016
2008-12-26,17.40009880065918
2008-12-29,17.627639770507812
2008-12-30,18.068805694580078
2008-12-31,18.458866119384766
2009-01-02,18.50995445251465
2009-01-05,18.421724319458008
2009-01-06,18.60283088684082
2009-01-07,17.07503890991211
2009-01-08,17.725154876708984
2009-01-09,16.810354232788086
2009-01-12,16.058067321777344
2009-01-13,15.821228981018066
2009-01-14,15.324347496032715
2009-01-15,15.366138458251953
2009-01-16,15.445083618164062
2009-01-20,14.915695190429688
2009-01-21,15.510101318359375
2009-01-22,14.44667911529541
2009-01-23,14.098397254943848
2009-01-26,14.363092422485352
2009-01-27,14.729947090148926
2009-01-28,14.841394424438477
2009-01-29,14.307371139526367
2009-01-30,13.898716926574707
2009-02-02,14.205204010009766
2009-02-03,14.43739128112793
2009-02-04,14.469902038574219
2009-02-05,14.948200225830078
2009-02-06,15.524031639099121
2009-02-09,15.347567558288574
2009-02-10,14.507050514221191
2009-02-11,14.590662956237793
2009-02-12,14.372337341308594
2009-02-13,14.214396476745605
2009-02-17,13.545485496520996
2009-02-18,12.932315826416016
2009-02-19,12.35166072845459
2009-02-20,12.105463981628418
2009-02-23,11.938238143920898
2009-02-24,13.480452537536621
2009-02-25,12.648956298828125
2009-02-26,12.569988250732422
2009-02-27,12.430632591247559
2009-03-02,11.561970710754395
2009-03-03,11.659513473510742
2009-03-04,12.63502025604248
2009-03-05,11.473713874816895
2009-03-06,11.176420211791992
2009-03-09,10.851251602172852
2009-03-10,11.278615951538086
2009-03-11,11.394744873046875
2009-03-12,11.761717796325684
2009-03-13,11.682751655578613
2009-03-16,11.678104400634766
2009-03-17,12.27734088897705
2009-03-18,12.532824516296387
2009-03-19,12.583925247192383
2009-03-20,11.919654846191406
2009-03-23,13.113478660583496
2009-03-24,12.430632591247559
2009-03-25,12.281986236572266
2009-03-26,13.522260665893555
2009-03-27,12.73721694946289
2009-03-30,12.124048233032227
2009-03-31,12.25411319732666
2009-04-01,12.393468856811523
2009-04-02,13.499032974243164
2009-04-03,14.075044631958008
2009-04-06,13.782389640808105
2009-04-07,13.401485443115234
2009-04-08,13.605873107910156
2009-04-09,14.669631004333496
2009-04-13,14.520979881286621
2009-04-14,13.958908081054688
2009-04-15,14.205109596252441
2009-04-16,14.771824836730957
2009-04-17,15.073763847351074
2009-04-20,13.847428321838379
2009-04-21,14.316593170166016
2009-04-22,16.174684524536133
2009-04-23,16.615982055664062
2009-04-24,17.707603454589844
2009-04-27,17.16876220703125
2009-04-28,16.90398406982422
2009-04-29,18.065288543701172
2009-04-30,17.716903686523438
2009-05-01,17.545026779174805
2009-05-04,18.353288650512695
2009-05-05,17.842315673828125
2009-05-06,18.014190673828125
2009-05-07,17.442829132080078
2009-05-08,18.069944381713867
2009-05-11,17.080503463745117
2009-05-12,16.59275245666504
2009-05-13,16.076984405517578
2009-05-14,16.011940002441406
2009-05-15,15.807490348815918
2009-05-18,16.620634078979492
2009-05-19,16.82508659362793
2009-05-20,16.722854614257812
2009-05-21,16.230321884155273
2009-05-22,15.849311828613281
2009-05-26,16.37436866760254
2009-05-27,16.05375862121582
2009-05-28,16.262853622436523
2009-05-29,16.578807830810547
2009-06-01,17.02488136291504
2009-06-02,17.35014533996582
2009-06-03,16.773971557617188
2009-06-04,16.79255485534668
2009-06-05,15.988709449768066
2009-06-08,15.714566230773926
2009-06-09,16.021236419677734
2009-06-10,16.620634078979492
2009-06-11,16.91801643371582
2009-06-12,16.588109970092773
2009-06-15,15.816783905029297
2009-06-16,15.57051944732666
2009-06-17,15.64022159576416
2009-06-18,15.458998680114746
2009-06-19,15.537996292114258
2009-06-22,15.175561904907227
2009-06-23,15.3428373336792
2009-06-24,15.723856925964355
2009-06-25,16.14668083190918
2009-06-26,15.287083625793457
2009-06-29,15.370722770690918
2009-06-30,14.947884559631348
2009-07-01,15.287083625793457
2009-07-02,14.892123222351074
2009-07-06,14.590102195739746
2009-07-07,14.199796676635742
2009-07-08,14.102212905883789
2009-07-09,14.343835830688477
2009-07-10,14.236964225769043
2009-07-13,14.501818656921387
2009-07-14,14.850301742553711
2009-07-15,15.22203254699707
2009-07-16,15.240614891052246
2009-07-17,15.45435619354248
2009-07-20,15.788907051086426
2009-07-21,15.821427345275879
2009-07-22,15.974770545959473
2009-07-23,16.63457489013672
2009-07-24,15.774965286254883
2009-07-27,15.458998680114746
2009-07-28,15.458998680114746
2009-07-29,15.356781959533691
2009-07-30,15.491519927978516
2009-07-31,15.635573387145996
2009-08-03,15.970109939575195
2009-08-04,15.997994422912598
2009-08-05,15.877191543579102
2009-08-06,16.011940002441406
2009-08-07,17.36408233642578
2009-08-10,17.20609474182129
2009-08-11,16.769319534301758
2009-08-12,17.11781120300293
2009-08-13,17.196826934814453
2009-08-14,16.657690048217773
2009-08-17,15.904743194580078
2009-08-18,16.067419052124023
2009-08-19,16.03023338317871
2009-08-20,16.374162673950195
2009-08-21,16.797119140625
2009-08-24,16.75993537902832
2009-08-25,16.815706253051758
2009-08-26,17.1735897064209
2009-08-27,17.629072189331055
2009-08-28,17.65695571899414
2009-08-31,17.405982971191406
2009-09-01,16.992334365844727
2009-09-02,17.089929580688477
2009-09-03,17.299081802368164
2009-09-04,17.55936050415039
2009-09-08,18.010194778442383
2009-09-09,17.814985275268555
2009-09-10,18.033428192138672
2009-09-11,18.126379013061523
2009-09-14,18.1728515625
2009-09-15,18.24723243713379
2009-09-16,18.549335479736328
2009-09-17,18.24723243713379
2009-09-18,18.21470069885254
2009-09-21,17.88005256652832
2009-09-22,18.089200973510742
2009-09-23,18.30765151977539
2009-09-24,18.17751693725586
2009-09-25,17.805683135986328
2009-09-28,17.78244972229004
2009-09-29,17.675554275512695
2009-09-30,17.443159103393555
2009-10-01,16.996971130371094
2009-10-02,16.917959213256836
2009-10-05,17.405982971191406
2009-10-06,17.55936050415039
2009-10-07,17.568645477294922
2009-10-08,18.079912185668945
2009-10-09,18.107784271240234
2009-10-12,17.949764251708984
2009-10-13,17.759212493896484
2009-10-14,18.210050582885742
2009-10-15,18.251876831054688
2009-10-16,18.18215560913086
2009-10-19,18.27511215209961
2009-10-20,18.29834747314453
2009-10-21,18.967649459838867
2009-10-22,19.037353515625
2009-10-23,19.018768310546875
2009-10-26,19.297636032104492
2009-10-27,18.716651916503906
2009-10-28,17.494287490844727
2009-10-29,17.647661209106445
2009-10-30,17.085281372070312
2009-11-02,17.15498924255371
2009-11-03,17.9822940826416
2009-11-04,17.61977767944336
2009-11-05,18.46102523803711
2009-11-06,18.698068618774414
2009-11-09,19.209320068359375
2009-11-10,19.03270721435547
2009-11-11,18.888622283935547
2009-11-12,18.605037689208984
2009-11-13,18.967655181884766
2009-11-16,19.637104034423828
2009-11-17,19.71147918701172
2009-11-18,19.511579513549805
2009-11-19,18.818889617919922
2009-11-20,18.474863052368164
2009-11-23,18.38653564453125
2009-11-24,18.209875106811523
2009-11-25,18.460920333862305
2009-11-27,18.06110954284668
2009-11-30,17.898408889770508
2009-12-01,18.21453285217285
2009-12-02,18.158737182617188
2009-12-03,18.00067901611328
2009-12-04,18.470224380493164
2009-12-07,18.479509353637695
2009-12-08,18.284250259399414
2009-12-09,18.205228805541992
2009-12-10,18.177330017089844
2009-12-11,18.4190731048584
2009-12-14,18.628284454345703
2009-12-15,18.44697380065918
2009-12-16,18.363292694091797
2009-12-17,18.24706268310547
2009-12-18,18.642229080200195
2009-12-21,18.98625373840332
2009-12-22,19.167556762695312
2009-12-23,19.26519012451172
2009-12-24,19.21869659423828
2009-12-28,19.232641220092773
2009-12-29,19.21869659423828
2009-12-30,19.20009994506836
2009-12-31,18.98625373840332
2010-01-04,19.39535140991211
2010-01-05,19.400001525878906
2010-01-06,19.5208797454834
2010-01-07,19.53946876525879
2010-01-08,19.855607986450195
2010-01-11,19.66498374938965
2010-01-12,19.502273559570312
2010-01-13,19.67428970336914
2010-01-14,19.372112274169922
2010-01-15,18.93976593017578
2010-01-19,18.935115814208984
2010-01-20,18.730558395385742
2010-01-21,18.52135467529297
2010-01-22,18.363292694091797
2010-01-25,18.242429733276367
2010-01-26,18.023921966552734
2010-01-27,18.023921966552734
2010-01-28,17.57297134399414
2010-01-29,17.819368362426758
2010-02-01,17.87980079650879
2010-02-02,17.95884132385254
2010-02-03,17.679899215698242
2010-02-04,17.14992904663086
2010-02-05,17.201059341430664
2010-02-08,17.210357666015625
2010-02-09,17.340518951416016
2010-02-10,17.214984893798828
2010-02-11,17.53583526611328
2010-02-12,17.507938385009766
2010-02-16,17.703237533569336
2010-02-17,17.861345291137695
2010-02-18,18.182205200195312
2010-02-19,18.242664337158203
2010-02-22,18.30311393737793
2010-02-23,17.98224449157715
2010-02-24,17.549779891967773
2010-02-25,17.74974250793457
2010-02-26,17.73578453063965
2010-03-01,18.089210510253906
2010-03-02,18.2008113861084
2010-03-03,18.29380989074707
2010-03-04,18.363563537597656
2010-03-05,18.66118812561035
2010-03-08,18.735578536987305
2010-03-09,19.093643188476562
2010-03-10,19.349403381347656
2010-03-11,19.51215934753418
