Date,DRI
2006-05-19,17.96527671813965
2006-05-22,18.218017578125
2006-05-23,17.692697525024414
2006-05-24,17.608440399169922
2006-05-25,18.00988006591797
2006-05-26,18.094118118286133
2006-05-30,17.90580177307129
2006-05-31,17.548967361450195
2006-06-01,17.548967361450195
2006-06-02,17.598533630371094
2006-06-05,17.449861526489258
2006-06-06,17.479591369628906
2006-06-07,17.444896697998047
2006-06-08,17.608440399169922
2006-06-09,17.658002853393555
2006-06-12,17.296215057373047
2006-06-13,16.884876251220703
2006-06-14,17.40524673461914
2006-06-15,17.995010375976562
2006-06-16,17.866151809692383
2006-06-19,17.672880172729492
2006-06-20,17.623319625854492
2006-06-21,18.485645294189453
2006-06-22,18.594684600830078
2006-06-23,18.411300659179688
2006-06-26,18.406352996826172
2006-06-27,18.43608856201172
2006-06-28,18.287405014038086
2006-06-29,19.17451286315918
2006-06-30,19.52639389038086
2006-07-03,19.461965560913086
2006-07-05,19.352937698364258
2006-07-06,19.42232322692871
2006-07-07,18.802825927734375
2006-07-10,19.035749435424805
2006-07-11,18.43113136291504
2006-07-12,17.836414337158203
2006-07-13,17.459766387939453
2006-07-14,17.18718910217285
2006-07-17,17.157459259033203
2006-07-18,17.043468475341797
2006-07-19,17.464723587036133
2006-07-20,16.88983726501465
2006-07-21,16.498315811157227
2006-07-24,16.954261779785156
2006-07-25,17.11284637451172
2006-07-26,17.11780548095703
2006-07-27,16.52805519104004
2006-07-28,16.775848388671875
2006-07-31,16.751070022583008
2006-08-01,16.58255958557129
2006-08-02,17.09798240661621
2006-08-03,17.296215057373047
2006-08-04,17.449861526489258
2006-08-07,17.34082794189453
2006-08-08,17.05338478088379
2006-08-09,16.780803680419922
2006-08-10,16.884876251220703
2006-08-11,17.038522720336914
2006-08-14,17.008777618408203
2006-08-15,17.464723587036133
2006-08-16,18.03465461730957
2006-08-17,18.148639678955078
2006-08-18,18.336971282958984
2006-08-21,17.950397491455078
2006-08-22,17.791810989379883
2006-08-23,17.32099151611328
2006-08-24,17.454814910888672
2006-08-25,17.172321319580078
2006-08-28,17.464723587036133
2006-08-29,17.806684494018555
2006-08-30,17.6133975982666
2006-08-31,17.544021606445312
2006-09-01,17.82155418395996
2006-09-05,17.876068115234375
2006-09-06,17.831464767456055
2006-09-07,17.544021606445312
2006-09-08,18.07430076599121
2006-09-11,18.738393783569336
2006-09-12,19.412403106689453
2006-09-13,19.39753532409668
2006-09-14,19.308332443237305
2006-09-15,19.21912384033203
2006-09-18,18.86724853515625
2006-09-19,19.258777618408203
2006-09-20,20.56714630126953
2006-09-21,21.1866397857666
2006-09-22,21.003259658813477
2006-09-25,21.36008644104004
2006-09-26,21.365039825439453
2006-09-27,21.19654655456543
2006-09-28,21.36008644104004
2006-09-29,21.047868728637695
2006-10-02,21.087512969970703
2006-10-03,21.469120025634766
2006-10-04,21.900285720825195
2006-10-05,21.850723266601562
2006-10-06,21.71196174621582
2006-10-09,21.811080932617188
2006-10-10,21.58806037902832
2006-10-11,21.25601577758789
2006-10-12,21.716917037963867
2006-10-13,21.578149795532227
2006-10-16,21.434432983398438
2006-10-17,21.052814483642578
2006-10-18,20.869449615478516
2006-10-19,20.56218147277832
2006-10-20,20.601829528808594
2006-10-23,20.596874237060547
2006-10-24,20.73564338684082
2006-10-25,20.829809188842773
2006-10-26,20.7901554107666
2006-10-27,20.31934356689453
2006-10-30,20.834758758544922
2006-10-31,20.765369415283203
2006-11-01,20.577049255371094
2006-11-02,20.61174201965332
2006-11-03,19.779146194458008
2006-11-06,20.284652709960938
2006-11-07,20.230134963989258
2006-11-08,20.56218147277832
2006-11-09,20.076492309570312
2006-11-10,20.279693603515625
2006-11-13,20.284652709960938
2006-11-14,20.210311889648438
2006-11-15,20.21526527404785
2006-11-16,20.3441162109375
2006-11-17,20.210311889648438
2006-11-20,20.438283920288086
2006-11-21,20.453155517578125
2006-11-22,20.54732322692871
2006-11-24,19.947647094726562
2006-11-27,19.922870635986328
2006-11-28,19.917911529541016
2006-11-29,19.903047561645508
2006-11-30,19.89809799194336
2006-12-01,19.85348892211914
2006-12-04,20.349077224731445
2006-12-05,20.076492309570312
2006-12-06,20.04180908203125
2006-12-07,19.789058685302734
2006-12-08,19.922870635986328
2006-12-11,20.245004653930664
2006-12-12,19.779146194458008
2006-12-13,20.408552169799805
2006-12-14,20.44819450378418
2006-12-15,20.04180908203125
2006-12-18,19.97242546081543
2006-12-19,20.116147994995117
2006-12-20,19.828702926635742
2006-12-21,19.80888557434082
2006-12-22,20.031896591186523
2006-12-26,20.12605857849121
2006-12-27,20.071542739868164
2006-12-28,20.15084457397461
2006-12-29,19.908008575439453
2007-01-03,19.982343673706055
2007-01-04,19.798973083496094
2007-01-05,19.39258575439453
2007-01-08,19.18938636779785
2007-01-09,19.253814697265625
2007-01-10,19.204254150390625
2007-01-11,19.61064910888672
2007-01-12,19.541257858276367
2007-01-16,19.85348892211914
2007-01-17,19.912954330444336
2007-01-18,19.868358612060547
2007-01-19,19.779146194458008
2007-01-22,19.49665641784668
2007-01-23,19.442138671875
2007-01-24,19.49665641784668
2007-01-25,19.224077224731445
2007-01-26,18.99115562438965
2007-01-29,19.13487434387207
2007-01-30,19.169572830200195
2007-01-31,19.39753532409668
2007-02-01,19.60073471069336
2007-02-02,19.962512969970703
2007-02-05,19.873308181762695
2007-02-06,20.02693748474121
2007-02-07,20.56218147277832
2007-02-08,20.69599723815918
2007-02-09,20.507675170898438
2007-02-12,20.44325065612793
2007-02-13,21.13211441040039
2007-02-14,21.087512969970703
2007-02-15,21.12716293334961
2007-02-16,21.16680145263672
2007-02-20,21.161848068237305
2007-02-21,21.142024993896484
2007-02-22,21.12220573425293
2007-02-23,21.142024993896484
2007-02-26,20.82486343383789
2007-02-27,20.195446014404297
2007-02-28,20.314373016357422
2007-03-01,20.071542739868164
2007-03-02,19.719676971435547
2007-03-05,19.3678035736084
2007-03-06,19.59577751159668
2007-03-07,19.466922760009766
2007-03-08,19.759321212768555
2007-03-09,19.72462272644043
2007-03-12,19.828702926635742
2007-03-13,19.442138671875
2007-03-14,19.63047218322754
2007-03-15,19.63047218322754
2007-03-16,19.541257858276367
2007-03-19,20.155792236328125
2007-03-20,20.48288345336914
2007-03-21,20.106233596801758
2007-03-22,20.200397491455078
2007-03-23,20.477933883666992
2007-03-26,20.428375244140625
2007-03-27,20.502710342407227
2007-03-28,20.44325065612793
2007-03-29,20.641477584838867
2007-03-30,20.413503646850586
2007-04-02,20.31934356689453
2007-04-03,20.61669921875
2007-04-04,20.740591049194336
2007-04-05,20.974802017211914
2007-04-09,20.850236892700195
2007-04-10,20.576139450073242
2007-04-11,20.39177131652832
2007-04-12,20.302066802978516
2007-04-13,20.326984405517578
2007-04-16,20.501392364501953
2007-04-17,20.650896072387695
2007-04-18,20.66584587097168
2007-04-19,20.366851806640625
2007-04-20,20.556215286254883
2007-04-23,20.307056427001953
2007-04-24,20.312036514282227
2007-04-25,20.705713272094727
2007-04-26,20.929960250854492
2007-04-27,21.089431762695312
2007-04-30,20.67082977294922
2007-05-01,20.959861755371094
2007-05-02,21.09440803527832
2007-05-03,21.258869171142578
2007-05-04,21.537927627563477
2007-05-07,22.679115295410156
2007-05-08,22.738914489746094
2007-05-09,22.863494873046875
2007-05-10,22.61431884765625
2007-05-11,22.823631286621094
2007-05-14,22.59937286376953
2007-05-15,22.255523681640625
2007-05-16,22.539583206176758
2007-05-17,22.47479248046875
2007-05-18,22.594398498535156
2007-05-21,22.75884437561035
2007-05-22,22.644227981567383
2007-05-23,22.39008140563965
2007-05-24,22.3751220703125
2007-05-25,22.584426879882812
2007-05-29,22.519657135009766
2007-05-30,22.549541473388672
2007-05-31,22.709012985229492
2007-06-01,22.823631286621094
2007-06-04,23.277111053466797
2007-06-05,23.326936721801758
2007-06-06,22.818645477294922
2007-06-07,22.235597610473633
2007-06-08,22.534589767456055
2007-06-11,22.59937286376953
2007-06-12,22.61931610107422
2007-06-13,23.24222755432129
2007-06-14,23.30202865600586
2007-06-15,23.35186195373535
2007-06-18,23.46149253845215
2007-06-19,23.346874237060547
2007-06-20,21.647558212280273
2007-06-21,21.627628326416016
2007-06-22,21.39341926574707
2007-06-25,21.5030574798584
2007-06-26,21.607702255249023
2007-06-27,21.772151947021484
2007-06-28,21.67746925354004
2007-06-29,21.921640396118164
2007-07-02,21.996400833129883
2007-07-03,22.350210189819336
2007-07-05,22.210678100585938
2007-07-06,22.220693588256836
2007-07-09,22.165645599365234
2007-07-10,22.465856552124023
2007-07-11,22.691015243530273
2007-07-12,22.465856552124023
2007-07-13,22.435848236083984
2007-07-16,22.275726318359375
2007-07-17,22.265718460083008
2007-07-18,22.010540008544922
2007-07-19,22.08057975769043
2007-07-20,21.78036880493164
2007-07-23,22.010540008544922
2007-07-24,21.58524513244629
2007-07-25,21.355066299438477
2007-07-26,21.03985595703125
2007-07-27,21.019840240478516
2007-07-30,21.305038452148438
2007-07-31,21.30003547668457
2007-08-01,21.199960708618164
2007-08-02,21.03985595703125
2007-08-03,22.295740127563477
2007-08-06,22.37078857421875
2007-08-07,22.180648803710938
2007-08-08,21.610244750976562
2007-08-09,20.409408569335938
2007-08-10,21.485170364379883
2007-08-13,20.97479820251465
2007-08-14,20.149229049682617
2007-08-15,19.91405487060547
2007-08-16,19.99411392211914
2007-08-17,19.4787540435791
2007-08-20,20.16423225402832
2007-08-21,20.709611892700195
2007-08-22,20.72963523864746
2007-08-23,20.699615478515625
2007-08-24,21.179946899414062
2007-08-27,20.864734649658203
2007-08-28,20.089189529418945
2007-08-29,20.489459991455078
2007-08-30,20.289316177368164
2007-08-31,20.814697265625
2007-09-04,21.2149715423584
2007-09-05,20.869731903076172
2007-09-06,20.814697265625
2007-09-07,20.449432373046875
2007-09-10,20.26930809020996
2007-09-11,20.634565353393555
2007-09-12,20.464445114135742
2007-09-13,20.629554748535156
2007-09-14,21.234987258911133
2007-09-17,21.18996238708496
2007-09-18,21.935476303100586
2007-09-19,22.340770721435547
2007-09-20,21.715328216552734
2007-09-21,21.925479888916016
2007-09-24,21.555212020874023
2007-09-25,21.134918212890625
2007-09-26,21.500181198120117
2007-09-27,21.515180587768555
2007-09-28,20.944786071777344
2007-10-01,21.515180587768555
2007-10-02,21.82540512084961
2007-10-03,21.78537368774414
2007-10-04,21.740346908569336
2007-10-05,22.13727569580078
2007-10-08,22.378442764282227
2007-10-09,22.4990234375
2007-10-10,22.358341217041016
2007-10-11,21.8659610748291
2007-10-12,21.7403507232666
2007-10-15,21.40371322631836
2007-10-16,21.514253616333008
2007-10-17,21.876005172729492
2007-10-18,21.840839385986328
2007-10-19,21.654930114746094
2007-10-22,22.081998825073242
2007-10-23,22.232730865478516
2007-10-24,21.74536895751953
2007-10-25,21.56449317932129
2007-10-26,21.559473037719727
2007-10-29,21.313278198242188
2007-10-30,21.504201889038086
2007-10-31,21.604679107666016
2007-11-01,20.73548126220703
2007-11-02,20.604843139648438
2007-11-05,20.62995719909668
2007-11-06,20.378747940063477
2007-11-07,20.403867721557617
2007-11-08,20.85605812072754
2007-11-09,20.162700653076172
2007-11-12,19.780855178833008
2007-11-13,20.584747314453125
2007-11-14,20.15264892578125
2007-11-15,20.07225799560547
2007-11-16,19.99187469482422
2007-11-19,19.821048736572266
2007-11-20,19.61003303527832
2007-11-21,19.559789657592773
2007-11-23,19.795923233032227
2007-11-26,19.73563003540039
2007-11-27,19.83108901977539
2007-11-28,20.3234920501709
2007-11-29,20.24811553955078
2007-11-30,19.99187469482422
2007-12-03,19.87129020690918
2007-12-04,19.785873413085938
2007-12-05,19.50952911376953
2007-12-06,19.278411865234375
2007-12-07,19.725587844848633
2007-12-10,19.841140747070312
2007-12-11,19.323637008666992
2007-12-12,18.94681167602539
2007-12-13,18.640317916870117
2007-12-14,17.982135772705078
2007-12-17,18.032377243041992
2007-12-18,18.258468627929688
2007-12-19,14.369632720947266
2007-12-20,13.811930656433105
2007-12-21,13.821972846984863
2007-12-24,13.872215270996094
2007-12-26,13.721491813659668
2007-12-27,13.806904792785645
2007-12-28,13.877249717712402
2007-12-31,13.922468185424805
2008-01-02,13.389881134033203
2008-01-03,13.118569374084473
2008-01-04,12.857304573059082
2008-01-07,12.284524917602539
2008-01-08,11.965644836425781
2008-01-09,11.580961227416992
2008-01-10,11.869474411010742
2008-01-11,11.23171615600586
2008-01-14,11.034309387207031
2008-01-15,10.836910247802734
2008-01-16,10.624319076538086
2008-01-17,10.654687881469727
2008-01-18,11.23171615600586
2008-01-22,11.575904846191406
2008-01-23,13.160184860229492
2008-01-24,13.899182319641113
2008-01-25,13.2664794921875
2008-01-28,13.90424633026123
2008-01-29,13.742273330688477
2008-01-30,13.544864654541016
2008-01-31,14.339539527893066
2008-02-01,14.597681999206543
2008-02-04,13.985231399536133
2008-02-05,13.595486640930176
2008-02-06,13.367709159851074
2008-02-07,13.610668182373047
2008-02-08,13.595486640930176
2008-02-11,14.683735847473145
2008-02-12,15.361984252929688
2008-02-13,15.852961540222168
2008-02-14,15.361984252929688
2008-02-15,15.45815372467041
2008-02-19,15.442967414855957
2008-02-20,15.999751091003418
2008-02-21,15.731484413146973
2008-02-22,15.883336067199707
2008-02-25,16.298385620117188
2008-02-26,16.814664840698242
2008-02-27,16.273080825805664
2008-02-28,15.76185417175293
2008-02-29,15.604950904846191
2008-03-03,15.771979331970215
2008-03-04,15.76185417175293
2008-03-05,15.50371265411377
2008-03-06,14.678666114807129
2008-03-07,14.299044609069824
2008-03-10,14.273738861083984
2008-03-11,14.769781112670898
2008-03-12,15.01779556274414
2008-03-13,14.896320343017578
2008-03-14,14.820390701293945
2008-03-17,14.911500930786133
2008-03-18,15.113967895507812
2008-03-19,16.11110496520996
2008-03-20,17.38663101196289
2008-03-24,17.255023956298828
2008-03-25,17.31576156616211
2008-03-26,16.84503746032715
2008-03-27,16.298385620117188
2008-03-28,16.040239334106445
2008-03-31,16.475534439086914
2008-04-01,17.381561279296875
2008-04-02,17.649829864501953
2008-04-03,17.69032096862793
2008-04-04,17.41699981689453
2008-04-07,17.665014266967773
2008-04-08,17.298690795898438
2008-04-09,16.95271110534668
2008-04-10,17.492027282714844
2008-04-11,17.273252487182617
2008-04-14,16.9323673248291
2008-04-15,17.522554397583008
2008-04-16,17.7565975189209
2008-04-17,17.985557556152344
2008-04-18,18.173803329467773
2008-04-21,18.072046279907227
2008-04-22,17.593780517578125
2008-04-23,17.517471313476562
2008-04-24,17.553083419799805
2008-04-25,18.183977127075195
2008-04-28,17.84818458557129
2008-04-29,17.980466842651367
2008-04-30,18.10257339477539
2008-05-01,18.809783935546875
2008-05-02,18.585922241210938
2008-05-05,18.830137252807617
2008-05-06,18.779258728027344
2008-05-07,18.570655822753906
2008-05-08,18.697847366333008
2008-05-09,18.19924545288086
2008-05-12,18.779258728027344
2008-05-13,18.835220336914062
2008-05-14,18.9166316986084
2008-05-15,19.054000854492188
2008-05-16,18.326435089111328
2008-05-19,18.4078426361084
2008-05-20,17.537818908691406
2008-05-21,16.769556045532227
2008-05-22,16.89674949645996
2008-05-23,16.148841857910156
2008-05-27,16.881492614746094
2008-05-28,17.30377769470215
2008-05-29,17.57852554321289
2008-05-30,17.425891876220703
2008-06-02,17.196937561035156
2008-06-03,17.0748291015625
2008-06-04,17.26816177368164
2008-06-05,17.217287063598633
2008-06-06,16.362524032592773
2008-06-09,16.28620719909668
2008-06-10,16.326906204223633
2008-06-11,15.640056610107422
2008-06-12,16.021635055541992
2008-06-13,16.520252227783203
2008-06-16,16.856048583984375
2008-06-17,16.28620719909668
2008-06-18,15.97585678100586
2008-06-19,16.352354049682617
2008-06-20,16.097959518432617
2008-06-23,15.594253540039062
2008-06-24,16.07761001586914
2008-06-25,17.176589965820312
2008-06-26,16.60165786743164
2008-06-27,16.41340446472168
2008-06-30,16.250595092773438
2008-07-01,16.30147361755371
2008-07-02,15.629880905151367
2008-07-03,16.001291275024414
2008-07-07,15.95041561126709
2008-07-08,16.877225875854492
2008-07-09,16.07843017578125
2008-07-10,15.463961601257324
2008-07-11,14.957035064697266
2008-07-14,15.04408073425293
2008-07-15,14.869979858398438
2008-07-16,15.571496963500977
2008-07-17,16.23716926574707
2008-07-18,16.139867782592773
2008-07-21,15.627814292907715
2008-07-22,16.3139705657959
2008-07-23,17.123010635375977
2008-07-24,16.288354873657227
2008-07-25,15.924806594848633
2008-07-28,15.924806594848633
2008-07-29,16.641681671142578
2008-07-30,17.097412109375
2008-07-31,16.677520751953125
2008-08-01,16.421493530273438
2008-08-04,16.47783088684082
2008-08-05,17.819398880004883
2008-08-06,17.752826690673828
2008-08-07,17.153732299804688
2008-08-08,18.25464630126953
2008-08-11,18.951034545898438
2008-08-12,18.275123596191406
2008-08-13,17.76819610595703
2008-08-14,18.295612335205078
2008-08-15,18.454345703125
2008-08-18,17.906448364257812
2008-08-19,16.902822494506836
2008-08-20,16.64680290222168
2008-08-21,16.544387817382812
2008-08-22,17.189577102661133
2008-08-25,16.518789291381836
2008-08-26,14.465458869934082
2008-08-27,14.398898124694824
2008-08-28,14.726611137390137
2008-08-29,14.998000144958496
2008-09-02,15.248891830444336
2008-09-03,15.01848030090332
2008-09-04,14.998000144958496
2008-09-05,15.233535766601562
2008-09-08,15.735345840454102
2008-09-09,15.115775108337402
2008-09-10,15.627814292907715
2008-09-11,15.899201393127441
2008-09-12,15.581735610961914
2008-09-15,15.115775108337402
2008-09-16,15.305222511291504
2008-09-17,14.757331848144531
2008-09-18,15.074797630310059
2008-09-19,16.242279052734375
2008-09-22,15.284741401672363
2008-09-23,14.6190767288208
2008-09-24,14.35281753540039
2008-09-25,14.393775939941406
2008-09-26,14.624202728271484
2008-09-29,13.96364688873291
2008-09-30,14.660039901733398
2008-10-01,14.777813911437988
2008-10-02,14.629319190979004
2008-10-03,14.055819511413574
2008-10-06,13.24677562713623
2008-10-07,12.990758895874023
2008-10-08,12.423019409179688
2008-10-09,10.962400436401367
2008-10-10,11.060463905334473
2008-10-13,12.015286445617676
2008-10-14,11.494003295898438
2008-10-15,10.55466365814209
2008-10-16,10.838528633117676
2008-10-17,10.946916580200195
2008-10-20,11.179169654846191
2008-10-21,10.838528633117676
2008-10-22,10.131444931030273
2008-10-23,9.919835090637207
2008-10-24,9.656610488891602
2008-10-27,9.331462860107422
2008-10-28,10.16757583618164
2008-10-29,10.301761627197266
2008-10-30,10.683693885803223
2008-10-31,11.442390441894531
2008-11-03,11.235941886901855
2008-11-04,11.814001083374023
2008-11-05,10.817886352539062
2008-11-06,10.503050804138184
2008-11-07,10.110800743103027
2008-11-10,9.610164642333984
2008-11-11,9.439846992492676
2008-11-12,9.032111167907715
2008-11-13,9.486297607421875
2008-11-14,8.95985221862793
2008-11-17,8.645015716552734
2008-11-18,8.531471252441406
2008-11-19,7.7108378410339355
2008-11-20,6.9882707595825195
2008-11-21,7.380521297454834
2008-11-24,8.082449913024902
2008-11-25,8.557272911071777
2008-11-26,9.357266426086426
2008-11-28,9.439846992492676
2008-12-01,8.402440071105957
2008-12-02,8.79469108581543
2008-12-03,9.362424850463867
2008-12-04,9.734030723571777
2008-12-05,10.580465316772461
2008-12-08,11.370135307312012
2008-12-09,10.828207015991211
2008-12-10,11.235941886901855
2008-12-11,10.327569961547852
2008-12-12,11.35464859008789
2008-12-15,11.081106185913086
2008-12-16,11.844962120056152
2008-12-17,12.453985214233398
2008-12-18,12.376571655273438
2008-12-19,14.73523998260498
2008-12-22,14.652657508850098
2008-12-23,14.322344779968262
2008-12-24,14.632011413574219
2008-12-26,14.709428787231445
2008-12-29,14.20363712310791
2008-12-30,14.461690902709961
2008-12-31,14.544271469116211
2009-01-02,15.246201515197754
2009-01-05,14.833306312561035
2009-01-06,14.936528205871582
2009-01-07,14.271294593811035
2009-01-08,14.35964298248291
2009-01-09,13.865920066833496
2009-01-12,13.361797332763672
2009-01-13,13.33581829071045
2009-01-14,12.68097972869873
2009-01-15,13.06556510925293
2009-01-16,13.496922492980957
2009-01-20,12.239217758178711
2009-01-21,12.940836906433105
2009-01-22,14.032228469848633
2009-01-23,13.839933395385742
2009-01-26,14.110183715820312
2009-01-27,14.396025657653809
2009-01-28,14.614304542541504
2009-01-29,14.224522590637207
2009-01-30,13.626851081848145
2009-02-02,13.606063842773438
2009-02-03,14.047821998596191
2009-02-04,14.494768142700195
2009-02-05,14.785808563232422
2009-02-06,14.910543441772461
2009-02-09,14.863763809204102
2009-02-10,14.15695858001709
2009-02-11,14.64548397064209
2009-02-12,15.211969375610352
2009-02-13,15.23796272277832
2009-02-17,14.541548728942871
2009-02-18,14.344059944152832
2009-02-19,14.15695858001709
2009-02-20,14.67147159576416
2009-02-23,14.234919548034668
2009-02-24,14.744234085083008
2009-02-25,14.609101295471191
2009-02-26,13.689215660095215
2009-02-27,14.104984283447266
2009-03-02,13.36699390411377
2009-03-03,13.117538452148438
2009-03-04,13.24746322631836
2009-03-05,12.8524808883667
2009-03-06,12.920044898986816
2009-03-09,12.639396667480469
2009-03-10,14.016629219055176
2009-03-11,13.923089027404785
2009-03-12,14.614304542541504
2009-03-13,14.863763809204102
2009-03-16,14.957318305969238
2009-03-17,15.53939437866211
2009-03-18,18.642086029052734
2009-03-19,18.15874481201172
2009-03-20,17.607851028442383
2009-03-23,18.79279899597168
2009-03-24,17.878101348876953
2009-03-25,18.278278350830078
2009-03-26,19.234542846679688
2009-03-27,18.40300750732422
2009-03-30,18.163938522338867
2009-03-31,17.805343627929688
2009-04-01,18.13794708251953
2009-04-02,18.855152130126953
2009-04-03,18.964290618896484
2009-04-06,18.62128448486328
2009-04-07,17.910505294799805
2009-04-08,18.725812911987305
2009-04-09,19.358198165893555
2009-04-13,19.844236373901367
2009-04-14,19.227540969848633
2009-04-15,19.15959358215332
2009-04-16,20.14213752746582
2009-04-17,20.659543991088867
2009-04-20,20.372095108032227
2009-04-21,20.44525909423828
2009-04-22,21.041061401367188
2009-04-23,21.004480361938477
2009-04-24,20.75883674621582
2009-04-27,20.13690757751465
2009-04-28,19.917415618896484
2009-04-29,19.20140266418457
2009-04-30,19.321611404418945
2009-05-01,18.87738037109375
2009-05-04,20.110776901245117
2009-05-05,20.351192474365234
2009-05-06,19.76584243774414
2009-05-07,19.368648529052734
2009-05-08,18.825109481811523
2009-05-11,18.783302307128906
2009-05-12,18.234546661376953
2009-05-13,17.44536590576172
2009-05-14,17.92618751525879
2009-05-15,17.821664810180664
2009-05-18,18.65264320373535
2009-05-19,18.469722747802734
2009-05-20,18.182283401489258
2009-05-21,17.471500396728516
2009-05-22,17.267675399780273
2009-05-26,18.626510620117188
2009-05-27,18.53766441345215
2009-05-28,18.4958553314209
2009-05-29,18.90350914001465
2009-06-01,19.645639419555664
2009-06-02,19.30071449279785
2009-06-03,18.960994720458984
2009-06-04,18.31293487548828
2009-06-05,18.25544548034668
2009-06-08,17.853015899658203
2009-06-09,18.07775115966797
2009-06-10,17.691001892089844
2009-06-11,17.23109245300293
2009-06-12,17.664871215820312
2009-06-15,17.701454162597656
2009-06-16,17.283353805541992
2009-06-17,17.299030303955078
2009-06-18,17.528995513916016
2009-06-19,18.135242462158203
2009-06-22,17.894832611083984
2009-06-23,17.24677085876465
2009-06-24,16.69278335571289
2009-06-25,17.13179588317871
2009-06-26,16.833898544311523
2009-06-29,17.654415130615234
2009-06-30,17.236318588256836
2009-07-01,17.805984497070312
2009-07-02,17.278127670288086
2009-07-06,17.361751556396484
2009-07-07,16.802541732788086
2009-07-08,17.044837951660156
2009-07-09,17.097505569458008
2009-07-10,17.044837951660156
2009-07-13,17.21864128112793
2009-07-14,17.74537467956543
2009-07-15,17.55048179626465
2009-07-16,17.834918975830078
2009-07-17,17.755910873413086
2009-07-20,17.898120880126953
2009-07-21,17.70850372314453
2009-07-22,17.966596603393555
2009-07-23,18.00873374938965
2009-07-24,17.655834197998047
2009-07-27,17.724306106567383
2009-07-28,17.650558471679688
2009-07-29,17.144906997680664
2009-07-30,17.308195114135742
2009-07-31,17.060632705688477
2009-08-03,17.534685134887695
2009-08-04,17.78224754333496
2009-08-05,17.924463272094727
2009-08-06,16.907886505126953
2009-08-07,16.81307029724121
2009-08-10,17.1765079498291
2009-08-11,16.723527908325195
2009-08-12,16.439102172851562
2009-08-13,16.428558349609375
2009-08-14,16.70246124267578
2009-08-17,16.439102172851562
2009-08-18,16.644515991210938
2009-08-19,16.823604583740234
2009-08-20,17.17124366760254
2009-08-21,17.52415657043457
2009-08-24,17.51361083984375
2009-08-25,17.69797134399414
2009-08-26,17.798051834106445
2009-08-27,17.766448974609375
2009-08-28,17.655834197998047
2009-08-31,17.345060348510742
2009-09-01,17.360864639282227
2009-09-02,17.387197494506836
2009-09-03,17.734834671020508
2009-09-04,18.124616622924805
2009-09-08,17.987667083740234
2009-09-09,18.277366638183594
2009-09-10,18.277366638183594
2009-09-11,18.198352813720703
2009-09-14,18.382715225219727
2009-09-15,18.409046173095703
2009-09-16,19.151737213134766
2009-09-17,19.299217224121094
2009-09-18,19.55204200744629
2009-09-21,19.341354370117188
2009-09-22,19.372953414916992
2009-09-23,18.477521896362305
2009-09-24,18.667137145996094
2009-09-25,18.75141716003418
2009-09-28,19.03585433959961
2009-09-29,19.041112899780273
2009-09-30,17.977134704589844
2009-10-01,17.4609375
2009-10-02,17.487274169921875
2009-10-05,17.750642776489258
2009-10-06,17.61896514892578
2009-10-07,17.454444885253906
2009-10-08,17.47567367553711
2009-10-09,17.507516860961914
2009-10-12,17.67202377319336
2009-10-13,17.502206802368164
2009-10-14,17.380146026611328
2009-10-15,17.709171295166016
2009-10-16,17.624265670776367
2009-10-19,17.804698944091797
2009-10-20,17.3005428314209
2009-10-21,16.541656494140625
2009-10-22,16.923749923706055
2009-10-23,16.60533905029297
2009-10-26,16.658403396606445
2009-10-27,16.509807586669922
2009-10-28,16.3824462890625
2009-10-29,16.61064338684082
2009-10-30,16.085262298583984
2009-11-02,16.13833236694336
2009-11-03,16.44613265991211
2009-11-04,16.918453216552734
2009-11-05,17.39606475830078
2009-11-06,17.327077865600586
2009-11-09,17.332393646240234
2009-11-10,17.279321670532227
2009-11-11,17.311153411865234
2009-11-12,16.918453216552734
2009-11-13,17.035202026367188
2009-11-16,17.39606475830078
2009-11-17,17.236860275268555
2009-11-18,17.258092880249023
2009-11-19,16.822919845581055
2009-11-20,16.684946060180664
2009-11-23,16.875988006591797
2009-11-24,16.64779281616211
2009-11-25,16.509807586669922
2009-11-27,16.531042098999023
2009-11-30,16.679637908935547
2009-12-01,16.89191436767578
2009-12-02,17.146648406982422
2009-12-03,16.791080474853516
2009-12-04,17.093570709228516
2009-12-07,17.06173324584961
2009-12-08,16.93436622619629
2009-12-09,16.950288772583008
2009-12-10,17.051116943359375
2009-12-11,17.220943450927734
2009-12-14,17.151952743530273
2009-12-15,17.279321670532227
2009-12-16,17.703872680664062
2009-12-17,17.380146026611328
2009-12-18,18.6431941986084
2009-12-21,18.91915512084961
2009-12-22,19.062437057495117
2009-12-23,19.07305145263672
2009-12-24,19.067747116088867
2009-12-28,18.807710647583008
2009-12-29,18.850170135498047
2009-12-30,18.696264266967773
2009-12-31,18.611347198486328
2010-01-04,18.574209213256836
2010-01-05,18.49460220336914
2010-01-06,18.38235092163086
2010-01-07,18.55340003967285
2010-01-08,18.24336814880371
2010-01-11,18.195268630981445
2010-01-12,18.109743118286133
2010-01-13,18.232683181762695
2010-01-14,19.119997024536133
2010-01-15,18.868772506713867
2010-01-19,19.15741539001465
2010-01-20,19.526233673095703
2010-01-21,19.53691864013672
2010-01-22,19.328466415405273
2010-01-25,19.248289108276367
2010-01-26,19.499507904052734
2010-01-27,19.5743465423584
2010-01-28,20.017993927001953
2010-01-29,19.75607681274414
2010-02-01,20.231807708740234
2010-02-02,20.46700096130371
