Date,PM
2011-11-25,36.118858337402344
2011-11-28,37.02045440673828
2011-11-29,37.7143669128418
2011-11-30,38.61594772338867
2011-12-01,38.337371826171875
2011-12-02,38.22593307495117
2011-12-05,38.42851638793945
2011-12-06,38.28163528442383
2011-12-07,38.28163528442383
2011-12-08,37.765010833740234
2011-12-09,38.28163528442383
2011-12-12,38.06386184692383
2011-12-13,38.24620056152344
2011-12-14,37.91695785522461
2011-12-15,38.45387268066406
2011-12-16,38.29178237915039
2011-12-19,38.59568786621094
2011-12-20,39.24551010131836
2011-12-21,40.00279998779297
2011-12-22,39.83395004272461
2011-12-23,40.294437408447266
2011-12-27,40.33538055419922
2011-12-28,40.171630859375
2011-12-29,40.47352981567383
2011-12-30,40.15629577636719
2012-01-03,40.21257400512695
2012-01-04,40.14093017578125
2012-01-05,40.018131256103516
2012-01-06,39.4399528503418
2012-01-09,39.32737731933594
2012-01-10,39.562744140625
2012-01-11,39.19435119628906
2012-01-12,39.117591857910156
2012-01-13,39.562744140625
2012-01-17,38.83616638183594
2012-01-18,37.4853515625
2012-01-19,37.75141906738281
2012-01-20,38.13007354736328
2012-01-23,38.30403137207031
2012-01-24,37.94074249267578
2012-01-25,39.30179977416992
2012-01-26,39.081787109375
2012-01-27,38.61103057861328
2012-01-30,38.32450866699219
2012-01-31,38.25798797607422
2012-02-01,38.75941467285156
2012-02-02,38.805477142333984
2012-02-03,39.20458221435547
2012-02-06,39.322269439697266
2012-02-07,39.706024169921875
2012-02-08,39.84928894042969
2012-02-09,40.96474075317383
2012-02-10,41.159175872802734
2012-02-13,41.75783157348633
2012-02-14,41.778316497802734
2012-02-15,41.72713088989258
2012-02-16,41.92667770385742
2012-02-17,41.82434844970703
2012-02-21,42.095542907714844
2012-02-22,42.105777740478516
2012-02-23,42.044376373291016
2012-02-24,42.47929763793945
2012-02-27,42.520225524902344
2012-02-28,42.909122467041016
2012-02-29,42.73514175415039
2012-03-01,43.098419189453125
2012-03-02,43.26216125488281
2012-03-05,43.70730972290039
2012-03-06,43.01144790649414
2012-03-07,43.016571044921875
2012-03-08,43.29798126220703
2012-03-09,43.292869567871094
2012-03-12,43.25705337524414
2012-03-13,43.85570526123047
2012-03-14,43.72268295288086
2012-03-15,43.952911376953125
2012-03-16,43.90686798095703
2012-03-19,44.178070068359375
2012-03-20,44.28041076660156
2012-03-21,44.06549835205078
2012-03-22,44.433895111083984
2012-03-23,44.42879104614258
2012-03-26,45.10420227050781
2012-03-27,45.17644500732422
2012-03-28,44.8925666809082
2012-03-29,44.727378845214844
2012-03-30,45.73908233642578
2012-04-02,46.136566162109375
2012-04-03,45.93009948730469
2012-04-04,46.19334030151367
2012-04-05,45.75459289550781
2012-04-09,45.615211486816406
2012-04-10,44.933860778808594
2012-04-11,45.17644500732422
2012-04-12,45.04225158691406
2012-04-13,45.341651916503906
2012-04-16,44.92869567871094
2012-04-17,45.14031982421875
2012-04-18,45.29002380371094
2012-04-19,44.779014587402344
2012-04-20,45.3261604309082
2012-04-23,44.87706756591797
2012-04-24,44.4796142578125
2012-04-25,45.238407135009766
2012-04-26,45.70813751220703
2012-04-27,46.35853958129883
2012-04-30,46.20367431640625
2012-05-01,46.45659637451172
2012-05-02,46.616600036621094
2012-05-03,46.435951232910156
2012-05-04,46.007511138916016
2012-05-07,45.568729400634766
2012-05-08,45.27970886230469
2012-05-09,44.206024169921875
2012-05-10,44.47444534301758
2012-05-11,44.46928787231445
2012-05-14,44.07699203491211
2012-05-15,43.73114776611328
2012-05-16,43.99956512451172
2012-05-17,43.46271514892578
2012-05-18,43.51434326171875
2012-05-21,43.741458892822266
2012-05-22,43.90664291381836
2012-05-23,43.529842376708984
2012-05-24,44.05118179321289
2012-05-25,44.07181930541992
2012-05-29,44.18022155761719
2012-05-30,43.813743591308594
2012-05-31,43.62275695800781
2012-06-01,42.73491287231445
2012-06-04,42.28066635131836
2012-06-05,42.28066635131836
2012-06-06,42.879432678222656
2012-06-07,43.153018951416016
2012-06-08,43.343994140625
2012-06-11,43.555633544921875
2012-06-12,43.880836486816406
2012-06-13,44.23700714111328
2012-06-14,45.08356475830078
2012-06-15,45.28487014770508
2012-06-18,45.4913330078125
2012-06-19,45.692649841308594
2012-06-20,45.6874885559082
2012-06-21,44.18537902832031
2012-06-22,44.397037506103516
2012-06-25,43.745975494384766
2012-06-26,43.76679992675781
2012-06-27,44.219932556152344
2012-06-28,44.594940185546875
2012-06-29,45.44914245605469
2012-07-02,46.35541915893555
2012-07-03,46.61062240600586
2012-07-05,46.34498596191406
2012-07-06,46.589786529541016
2012-07-09,47.193965911865234
2012-07-10,47.240848541259766
2012-07-11,47.15750503540039
2012-07-12,46.824188232421875
2012-07-13,46.98564529418945
2012-07-16,47.31375503540039
2012-07-17,46.87105941772461
2012-07-18,46.568973541259766
2012-07-19,46.64188003540039
2012-07-20,46.298126220703125
2012-07-23,45.829345703125
2012-07-24,45.6731071472168
2012-07-25,45.25642013549805
2012-07-26,46.14706802368164
2012-07-27,47.03250503540039
2012-07-30,47.49085998535156
2012-07-31,47.62628173828125
2012-08-01,47.2096061706543
2012-08-02,46.9127311706543
2012-08-03,47.881500244140625
2012-08-06,48.03774642944336
2012-08-07,47.56378936767578
2012-08-08,47.79814910888672
2012-08-09,47.59501647949219
2012-08-10,48.027320861816406
2012-08-13,48.14191436767578
2012-08-14,48.51173400878906
2012-08-15,48.42316436767578
2012-08-16,48.5898551940918
2012-08-17,48.63673782348633
2012-08-20,48.527339935302734
2012-08-21,47.766902923583984
2012-08-22,47.32939910888672
2012-08-23,46.19395065307617
2012-08-24,46.75126266479492
2012-08-27,46.92313003540039
2012-08-28,47.33460998535156
2012-08-29,47.282508850097656
2012-08-30,47.162742614746094
2012-08-31,46.511661529541016
2012-09-04,46.68354034423828
2012-09-05,46.402278900146484
2012-09-06,46.60542678833008
2012-09-07,46.266849517822266
2012-09-10,46.1574821472168
2012-09-11,46.0324821472168
2012-09-12,45.1418342590332
2012-09-13,46.95439529418945
2012-09-14,46.60542678833008
2012-09-17,47.235660552978516
2012-09-18,47.662742614746094
2012-09-19,47.7304573059082
2012-09-20,47.98567199707031
2012-09-21,47.99087905883789
2012-09-24,47.98567199707031
2012-09-25,47.354820251464844
2012-09-26,47.52831268310547
2012-09-27,47.65971374511719
2012-09-28,47.281227111816406
2012-10-01,47.6860237121582
2012-10-02,48.285308837890625
2012-10-03,48.76893615722656
2012-10-04,49.05281448364258
2012-10-05,49.27887725830078
2012-10-08,49.07386779785156
2012-10-09,48.101314544677734
2012-10-10,47.72280502319336
2012-10-11,47.75434875488281
2012-10-12,48.20644760131836
2012-10-15,48.395729064941406
2012-10-16,48.63751220703125
2012-10-17,48.285308837890625
2012-10-18,46.26136779785156
2012-10-19,46.324462890625
2012-10-22,46.89220428466797
2012-10-23,46.214080810546875
2012-10-24,46.11943054199219
2012-10-25,46.11943054199219
2012-10-26,46.408573150634766
2012-10-31,46.555755615234375
2012-11-01,46.045833587646484
2012-11-02,45.698875427246094
2012-11-05,45.62527847290039
2012-11-06,45.94070053100586
2012-11-07,45.39399337768555
2012-11-08,44.973419189453125
2012-11-09,44.90507888793945
2012-11-12,44.67377471923828
2012-11-13,44.37937545776367
2012-11-14,43.31221389770508
2012-11-15,44.14280700683594
2012-11-16,44.64748001098633
2012-11-19,45.66207504272461
2012-11-20,46.313941955566406
2012-11-21,46.63987731933594
2012-11-23,47.52831268310547
2012-11-26,47.244422912597656
2012-11-27,46.85542297363281
2012-11-28,47.26545715332031
2012-11-29,47.48625183105469
2012-11-30,47.249671936035156
2012-12-03,47.20764923095703
2012-12-04,46.76079559326172
2012-12-05,46.53999328613281
2012-12-06,46.613582611083984
2012-12-07,47.03416061401367
2012-12-10,46.82387161254883
2012-12-11,46.50320053100586
2012-12-12,46.67142868041992
2012-12-13,46.36650848388672
2012-12-14,46.12995910644531
2012-12-17,45.94070053100586
2012-12-18,45.47808837890625
2012-12-19,44.50029373168945
2012-12-20,44.967838287353516
2012-12-21,44.6785888671875
2012-12-24,44.08629608154297
2012-12-26,43.670406341552734
2012-12-27,44.102108001708984
2012-12-28,43.512454986572266
2012-12-31,44.03366470336914
2013-01-02,45.66571044921875
2013-01-03,45.20241928100586
2013-01-04,45.54987335205078
2013-01-07,45.407737731933594
2013-01-08,45.323490142822266
2013-01-09,45.18663024902344
2013-01-10,45.955257415771484
2013-01-11,46.97660827636719
2013-01-14,46.89236831665039
2013-01-15,46.81338882446289
2013-01-16,46.508056640625
2013-01-17,46.929237365722656
2013-01-18,47.371463775634766
2013-01-22,47.39777755737305
2013-01-23,46.771278381347656
2013-01-24,47.25565719604492
2013-01-25,47.076629638671875
2013-01-28,46.85552978515625
2013-01-29,46.80815124511719
2013-01-30,46.144771575927734
2013-01-31,46.413291931152344
2013-02-01,46.397483825683594
2013-02-04,45.976322174072266
2013-02-05,46.3079833984375
2013-02-06,46.16585159301758
2013-02-07,47.287227630615234
2013-02-08,47.618900299072266
2013-02-11,47.56624984741211
2013-02-12,47.4556999206543
2013-02-13,47.903202056884766
2013-02-14,47.38726043701172
2013-02-15,47.3767204284668
2013-02-19,48.071659088134766
2013-02-20,48.48228073120117
2013-02-21,49.02983474731445
2013-02-22,49.182498931884766
2013-02-25,48.20328140258789
2013-02-26,48.22432327270508
2013-02-27,48.13483428955078
2013-02-28,48.30330276489258
2013-03-01,48.14009475708008
2013-03-04,48.62443542480469
2013-03-05,48.58232498168945
2013-03-06,48.22432327270508
2013-03-07,48.33488845825195
2013-03-08,47.966365814208984
2013-03-11,48.019004821777344
2013-03-12,47.85052490234375
2013-03-13,47.67154312133789
2013-03-14,48.071659088134766
2013-03-15,48.103248596191406
2013-03-18,47.57151794433594
2013-03-19,47.80842208862305
2013-03-20,48.12957763671875
2013-03-21,47.93479537963867
2013-03-22,48.23486328125
2013-03-25,48.429649353027344
2013-03-26,48.75911331176758
2013-03-27,48.886634826660156
2013-03-28,49.263938903808594
2013-04-01,49.301109313964844
2013-04-02,50.16727066040039
2013-04-03,50.140682220458984
2013-04-04,50.23103713989258
2013-04-05,49.26923751831055
2013-04-08,50.18321990966797
2013-04-09,50.23634719848633
2013-04-10,50.618919372558594
2013-04-11,50.79961395263672
2013-04-12,51.2459602355957
2013-04-15,50.007850646972656
2013-04-16,50.46482849121094
2013-04-17,49.970645904541016
2013-04-18,48.721923828125
2013-04-19,48.860069274902344
2013-04-22,49.32239532470703
2013-04-23,49.736846923828125
2013-04-24,49.975982666015625
2013-04-25,50.289466857910156
2013-04-26,50.64549255371094
2013-04-29,50.99090576171875
2013-04-30,50.79427719116211
2013-05-01,50.83677291870117
2013-05-02,50.486087799072266
2013-05-03,50.087554931640625
2013-05-06,49.476470947265625
2013-05-07,49.742156982421875
2013-05-08,50.22039031982422
2013-05-09,49.795284271240234
2013-05-10,49.58805465698242
2013-05-13,49.970645904541016
2013-05-14,50.459510803222656
2013-05-15,51.171546936035156
2013-05-16,50.714569091796875
2013-05-17,50.84210968017578
2013-05-20,50.48078155517578
2013-05-21,50.161949157714844
2013-05-22,49.933467864990234
2013-05-23,50.114105224609375
2013-05-24,50.01315689086914
2013-05-28,49.60930633544922
2013-05-29,49.019493103027344
2013-05-30,49.10981750488281
2013-05-31,48.30744552612305
2013-06-03,49.08856201171875
2013-06-04,48.82819747924805
2013-06-05,48.07364273071289
2013-06-06,48.886634826660156
2013-06-07,48.93445587158203
2013-06-10,48.69002151489258
2013-06-11,48.477474212646484
2013-06-12,48.70066452026367
2013-06-13,49.1948356628418
2013-06-14,48.95040512084961
2013-06-17,49.13637924194336
2013-06-18,49.23202896118164
2013-06-19,47.962059020996094
2013-06-20,46.03314208984375
2013-06-21,46.474185943603516
2013-06-24,46.15004348754883
2013-06-25,46.41836166381836
2013-06-26,46.97645950317383
2013-06-27,47.10525894165039
2013-06-28,46.482757568359375
2013-07-01,46.971092224121094
2013-07-02,46.9871826171875
2013-07-03,47.089149475097656
2013-07-05,46.960357666015625
2013-07-08,47.52918243408203
2013-07-09,47.856536865234375
2013-07-10,47.45404815673828
2013-07-11,48.479007720947266
2013-07-12,48.13556671142578
2013-07-15,48.087284088134766
2013-07-16,48.26972961425781
2013-07-17,48.14095687866211
2013-07-18,47.894100189208984
2013-07-19,47.55064392089844
2013-07-22,47.88336944580078
2013-07-23,47.64189147949219
2013-07-24,47.51310348510742
2013-07-25,47.87797164916992
2013-07-26,47.695526123046875
2013-07-29,47.582862854003906
2013-07-30,47.851158142089844
2013-07-31,47.856536865234375
2013-08-01,48.14095687866211
2013-08-02,48.076541900634766
2013-08-05,47.87797164916992
2013-08-06,47.636505126953125
2013-08-07,47.335994720458984
2013-08-08,47.953121185302734
2013-08-09,47.59893798828125
2013-08-12,47.3842887878418
2013-08-13,47.4004020690918
2013-08-14,47.31989288330078
2013-08-15,46.76179122924805
2013-08-16,46.015892028808594
2013-08-19,45.69929122924805
2013-08-20,45.189476013183594
2013-08-21,44.953369140625
2013-08-22,45.16802215576172
2013-08-23,45.81196975708008
2013-08-26,45.29681396484375
2013-08-27,45.13582992553711
2013-08-28,44.513336181640625
2013-08-29,45.01239013671875
2013-08-30,44.77628707885742
2013-09-03,44.75480651855469
2013-09-04,44.99629592895508
2013-09-05,45.13043975830078
2013-09-06,45.178749084472656
2013-09-09,45.3504753112793
2013-09-10,45.20022201538086
2013-09-11,46.45055389404297
2013-09-12,46.300296783447266
2013-09-13,47.10525894165039
2013-09-16,47.142791748046875
2013-09-17,47.341365814208984
2013-09-18,48.26972961425781
2013-09-19,48.58632278442383
2013-09-20,48.54878616333008
2013-09-23,48.16239547729492
2013-09-24,47.40319061279297
2013-09-25,47.132015228271484
2013-09-26,47.555015563964844
2013-09-27,47.35978317260742
2013-09-30,46.95848083496094
2013-10-01,47.3814811706543
2013-10-02,47.571292877197266
2013-10-03,47.44655990600586
2013-10-04,47.202537536621094
2013-10-07,46.95305633544922
2013-10-08,46.605995178222656
2013-10-09,45.64066696166992
2013-10-10,46.72528839111328
2013-10-11,46.11247634887695
2013-10-14,47.012718200683594
2013-10-15,46.36736297607422
2013-10-16,46.68732452392578
2013-10-17,47.12116241455078
2013-10-18,47.14286804199219
2013-10-21,47.0994873046875
2013-10-22,47.60383224487305
2013-10-23,47.788204193115234
2013-10-24,47.820735931396484
2013-10-25,48.048526763916016
2013-10-28,48.753517150878906
2013-10-29,49.00299072265625
2013-10-30,48.44982147216797
2013-10-31,48.33052062988281
2013-11-01,48.67760467529297
2013-11-04,48.94333267211914
2013-11-05,48.87825012207031
2013-11-06,49.3554801940918
2013-11-07,48.79148483276367
2013-11-08,48.4878044128418
2013-11-11,48.66134262084961
2013-11-12,48.67216873168945
2013-11-13,49.143985748291016
2013-11-14,49.187374114990234
2013-11-15,49.545310974121094
2013-11-18,49.6971321105957
2013-11-19,49.604957580566406
2013-11-20,48.428138732910156
2013-11-21,46.96391677856445
2013-11-22,47.153709411621094
2013-11-25,46.79580307006836
2013-11-26,46.356529235839844
2013-11-27,46.36736297607422
2013-11-29,46.3890495300293
2013-12-02,46.13417053222656
2013-12-03,46.50836944580078
2013-12-04,46.589717864990234
2013-12-05,46.372779846191406
2013-12-06,46.54631805419922
2013-12-09,46.82835006713867
2013-12-10,46.52463150024414
2013-12-11,46.595149993896484
2013-12-12,46.26974868774414
2013-12-13,46.22636795043945
2013-12-16,45.960628509521484
2013-12-17,45.90641784667969
2013-12-18,46.356529235839844
2013-12-19,46.356529235839844
2013-12-20,46.378204345703125
2013-12-23,46.74558639526367
2013-12-24,46.84429931640625
2013-12-26,47.1623420715332
2013-12-27,47.562618255615234
2013-12-30,47.48584747314453
2013-12-31,47.7764778137207
2014-01-02,47.167816162109375
2014-01-03,46.899139404296875
2014-01-06,46.57013702392578
2014-01-07,46.433040618896484
2014-01-08,45.65989303588867
2014-01-09,45.681846618652344
2014-01-10,45.27606201171875
2014-01-13,45.21026611328125
2014-01-14,45.21026611328125
2014-01-15,45.55570983886719
2014-01-16,46.34531021118164
2014-01-17,45.69279479980469
2014-01-21,46.05467987060547
2014-01-22,46.16435623168945
2014-01-23,45.807952880859375
2014-01-24,44.689334869384766
2014-01-27,44.2945442199707
2014-01-28,44.31098937988281
2014-01-29,43.55977249145508
2014-01-30,43.36785888671875
2014-01-31,42.846923828125
2014-02-03,41.339019775390625
2014-02-04,42.15603256225586
2014-02-05,42.1670036315918
2014-02-06,42.83049774169922
2014-02-07,44.0039176940918
2014-02-10,43.21430969238281
2014-02-11,43.57073974609375
2014-02-12,43.01144790649414
2014-02-13,43.45009231567383
2014-02-14,44.08066940307617
2014-02-18,43.8723258972168
2014-02-19,43.64749526977539
2014-02-20,43.70782470703125
2014-02-21,43.302059173583984
2014-02-24,43.411712646484375
2014-02-25,43.82844161987305
2014-02-26,43.5926628112793
2014-02-27,44.2945442199707
2014-02-28,44.36582946777344
2014-03-03,44.11359405517578
2014-03-04,44.733219146728516
2014-03-05,44.45356750488281
2014-03-06,44.36582946777344
2014-03-07,44.053279876708984
2014-03-10,44.10263442993164
2014-03-11,43.603633880615234
2014-03-12,43.411712646484375
2014-03-13,43.44461441040039
2014-03-14,43.806514739990234
2014-03-17,44.02037811279297
2014-03-18,44.12453842163086
2014-03-19,43.680416107177734
2014-03-20,44.10263442993164
2014-03-21,44.4151725769043
2014-03-24,44.09714889526367
2014-03-25,44.49660873413086
2014-03-26,44.618682861328125
2014-03-27,44.424476623535156
2014-03-28,44.951560974121094
2014-03-31,45.423160552978516
2014-04-01,45.61180114746094
2014-04-02,45.750492095947266
2014-04-03,45.650638580322266
2014-04-04,45.94469451904297
2014-04-07,45.98908996582031
2014-04-08,46.50505447387695
2014-04-09,46.538368225097656
2014-04-10,46.3386116027832
2014-04-11,46.12778854370117
2014-04-14,46.6992301940918
2014-04-15,46.81574630737305
2014-04-16,47.043235778808594
2014-04-17,46.133331298828125
2014-04-21,46.327518463134766
2014-04-22,46.34971618652344
2014-04-23,46.244285583496094
2014-04-24,46.321964263916016
2014-04-25,46.665977478027344
2014-04-28,47.14864730834961
2014-04-29,47.265159606933594
2014-04-30,47.398319244384766
2014-05-01,47.55921936035156
2014-05-02,47.37057876586914
2014-05-05,47.348384857177734
2014-05-06,47.315093994140625
2014-05-07,47.603607177734375
2014-05-08,47.83108901977539
2014-05-09,47.93649673461914
2014-05-12,47.78669738769531
2014-05-13,47.67573165893555
2014-05-14,47.57585906982422
2014-05-15,47.34285354614258
2014-05-16,47.58696365356445
2014-05-19,47.570316314697266
2014-05-20,47.28182601928711
2014-05-21,47.79779052734375
2014-05-22,47.87548065185547
2014-05-23,48.030818939208984
2014-05-27,48.219451904296875
2014-05-28,48.46358108520508
2014-05-29,49.02948760986328
2014-05-30,49.123809814453125
2014-06-02,49.001731872558594
2014-06-03,48.7631721496582
2014-06-04,48.80756378173828
2014-06-05,48.76873016357422
2014-06-06,49.007301330566406
2014-06-09,49.007301330566406
2014-06-10,49.040584564208984
2014-06-11,49.068336486816406
2014-06-12,48.95735549926758
2014-06-13,49.07390213012695
2014-06-16,49.39567947387695
2014-06-17,49.234771728515625
2014-06-18,49.867271423339844
2014-06-19,50.67731475830078
2014-06-20,50.56634521484375
2014-06-23,50.172428131103516
2014-06-24,50.10515213012695
2014-06-25,49.83601760864258
2014-06-26,48.490478515625
2014-06-27,47.571014404296875
2014-06-30,47.26827621459961
2014-07-01,47.212188720703125
2014-07-02,47.57661056518555
2014-07-03,48.041969299316406
2014-07-07,48.26061248779297
2014-07-08,48.37835693359375
2014-07-09,48.23257064819336
2014-07-10,47.599037170410156
2014-07-11,47.88498306274414
2014-07-14,48.18772506713867
2014-07-15,47.42523956298828
2014-07-16,47.48692321777344
2014-07-17,47.40281677246094
2014-07-18,48.22698211669922
2014-07-21,47.97468185424805
2014-07-22,47.8681526184082
2014-07-23,47.6999626159668
2014-07-24,47.957862854003906
2014-07-25,47.571014404296875
2014-07-28,47.36355972290039
2014-07-29,47.45888900756836
2014-07-30,46.64033889770508
2014-07-31,45.978763580322266
2014-08-01,45.917110443115234
2014-08-04,46.04605484008789
2014-08-05,45.737693786621094
2014-08-06,46.80293655395508
2014-08-07,46.3712272644043
2014-08-08,47.00475311279297
2014-08-11,47.290687561035156
2014-08-12,47.19538497924805
2014-08-13,47.357967376708984
2014-08-14,47.6158561706543
2014-08-15,47.374794006347656
2014-08-18,47.64949417114258
2014-08-19,47.8681526184082
2014-08-20,47.705570220947266
2014-08-21,47.73920822143555
2014-08-22,47.285072326660156
2014-08-25,47.761627197265625
2014-08-26,47.80088424682617
2014-08-27,47.79525375366211
2014-08-28,47.80088424682617
2014-08-29,47.98029708862305
2014-09-02,47.92982864379883
2014-09-03,47.8793830871582
2014-09-04,47.64949417114258
2014-09-05,47.907413482666016
2014-09-08,47.094451904296875
2014-09-09,46.999149322509766
2014-09-10,47.20100021362305
2014-09-11,47.374794006347656
2014-09-12,47.10566711425781
2014-09-15,47.20658874511719
2014-09-16,47.55419921875
2014-09-17,47.599037170410156
2014-09-18,47.49812316894531
2014-09-19,47.96347427368164
2014-09-22,48.24378204345703
2014-09-23,47.45531463623047
2014-09-24,47.9034423828125
2014-09-25,47.478023529052734
2014-09-26,47.21140670776367
2014-09-29,46.888084411621094
2014-09-30,47.30784225463867
2014-10-01,47.34756088256836
2014-10-02,47.76730728149414
2014-10-03,47.9374885559082
2014-10-06,47.97152328491211
2014-10-07,47.636837005615234
2014-10-08,48.24945831298828
2014-10-09,47.602806091308594
2014-10-10,47.80702209472656
2014-10-13,47.68790054321289
2014-10-14,47.47234344482422
2014-10-15,47.409950256347656
2014-10-16,48.36292266845703
2014-10-17,48.78267288208008
2014-10-20,49.310211181640625
2014-10-21,49.605167388916016
2014-10-22,49.690242767333984
2014-10-23,49.70159149169922
2014-10-24,49.95117950439453
2014-10-27,49.939849853515625
2014-10-28,50.0703010559082
2014-10-29,49.866111755371094
2014-10-30,50.115684509277344
2014-10-31,50.49005126953125
2014-11-03,50.592159271240234
2014-11-04,50.73965072631836
2014-11-05,50.99490737915039
2014-11-06,49.63352966308594
2014-11-07,49.98521041870117
2014-11-10,50.15540313720703
2014-11-11,49.96818161010742
2014-11-12,49.860416412353516
2014-11-13,49.83774185180664
2014-11-14,48.941490173339844
2014-11-17,49.52008819580078
2014-11-18,49.423648834228516
2014-11-19,49.25349426269531
2014-11-20,48.67489242553711
2014-11-21,49.34992980957031
2014-11-24,49.0662956237793
2014-11-25,48.952857971191406
2014-11-26,49.12302017211914
2014-11-28,49.310211181640625
2014-12-01,49.0662956237793
2014-12-02,49.57113265991211
2014-12-03,49.7186279296875
2014-12-04,49.43498611450195
2014-12-05,49.4293212890625
2014-12-08,49.23078155517578
2014-12-09,49.10032272338867
2014-12-10,48.55577087402344
2014-12-11,48.76565933227539
2014-12-12,47.88642120361328
2014-12-15,46.768978118896484
2014-12-16,46.16768264770508
2014-12-17,46.428627014160156
2014-12-18,47.6595344543457
2014-12-19,47.10930633544922
2014-12-22,47.63752746582031
2014-12-23,47.82701110839844
2014-12-24,47.74089050292969
2014-12-26,47.8499755859375
2014-12-29,47.76958084106445
2014-12-30,47.36767578125
2014-12-31,46.76482009887695
2015-01-02,46.51792526245117
2015-01-05,46.16769027709961
2015-01-06,46.56386947631836
2015-01-07,46.914100646972656
2015-01-08,47.620304107666016
2015-01-09,47.493995666503906
2015-01-12,47.68345642089844
2015-01-13,47.7121696472168
2015-01-14,47.89589309692383
2015-01-15,47.55140686035156
2015-01-16,47.482505798339844
2015-01-20,47.987762451171875
2015-01-21,48.5446891784668
2015-01-22,48.89492416381836
2015-01-23,47.55140686035156
2015-01-26,47.68345642089844
2015-01-27,46.85093307495117
2015-01-28,46.26530075073242
2015-01-29,46.63276290893555
2015-01-30,46.07008743286133
2015-02-02,46.86817932128906
2015-02-03,47.21839141845703
2015-02-04,47.12653732299805
2015-02-05,47.407875061035156
2015-02-06,46.66146469116211
2015-02-09,46.40884780883789
2015-02-10,46.5523796081543
2015-02-11,47.356201171875
2015-02-12,48.05092239379883
2015-02-13,47.58012008666992
2015-02-17,47.488258361816406
2015-02-18,47.654762268066406
2015-02-19,47.43657684326172
2015-02-20,47.6777229309082
2015-02-23,47.59159851074219
2015-02-24,47.94756317138672
2015-02-25,47.924617767333984
2015-02-26,47.53992462158203
2015-02-27,47.631797790527344
2015-03-02,47.62603759765625
2015-03-03,47.482505798339844
2015-03-04,47.17819595336914
2015-03-05,46.914100646972656
2015-03-06,45.96100616455078
2015-03-09,46.190673828125
2015-03-10,45.501686096191406
2015-03-11,44.68064498901367
2015-03-12,45.20310974121094
2015-03-13,44.58302688598633
2015-03-16,44.72083282470703
2015-03-17,44.72083282470703
2015-03-18,45.10551071166992
2015-03-19,45.277748107910156
2015-03-20,45.61652755737305
2015-03-23,45.8519287109375
2015-03-24,45.0786018371582
2015-03-25,44.59602355957031
2015-03-26,44.386695861816406
2015-03-27,44.64834213256836
2015-03-30,44.68904495239258
2015-03-31,43.7994499206543
2015-04-01,44.22970962524414
2015-04-02,44.92161560058594
2015-04-06,45.46816635131836
2015-04-07,45.20071029663086
2015-04-08,44.909976959228516
2015-04-09,45.270469665527344
2015-04-10,45.293739318847656
2015-04-13,44.99721145629883
2015-04-14,45.41584014892578
2015-04-15,45.42745590209961
2015-04-16,49.39866256713867
2015-04-17,49.57310104370117
2015-04-20,49.41029739379883
2015-04-21,48.869571685791016
2015-04-22,48.66024398803711
2015-04-23,48.57884979248047
2015-04-24,48.11370086669922
2015-04-27,47.729942321777344
2015-04-28,48.18927764892578
2015-04-29,48.10206985473633
2015-04-30,48.53232955932617
2015-05-01,48.48580551147461
2015-05-04,48.38114929199219
2015-05-05,48.148582458496094
2015-05-06,48.76490020751953
2015-05-07,48.846309661865234
2015-05-08,49.53239059448242
2015-05-11,48.91607666015625
2015-05-12,48.91607666015625
2015-05-13,49.14865493774414
2015-05-14,50.462677001953125
2015-05-15,50.33477020263672
2015-05-18,50.02079391479492
2015-05-19,49.805660247802734
2015-05-20,49.66031265258789
2015-05-21,49.50331497192383
2015-05-22,48.927696228027344
2015-05-26,48.67765808105469
2015-05-27,48.968406677246094
2015-05-28,48.99165344238281
2015-05-29,48.29975509643555
2015-06-01,48.36952590942383
2015-06-02,48.2299690246582
2015-06-03,47.92182540893555
2015-06-04,47.57878494262695
2015-06-05,46.34033203125
2015-06-08,46.60198211669922
2015-06-09,46.95081329345703
2015-06-10,47.84624099731445
2015-06-11,47.822967529296875
2015-06-12,47.596195220947266
2015-06-15,47.25315856933594
2015-06-16,47.572975158691406
2015-06-17,47.57878494262695
2015-06-18,48.322994232177734
2015-06-19,48.061363220214844
2015-06-22,48.33464431762695
2015-06-23,47.88148880004883
2015-06-24,47.55779266357422
2015-06-25,47.846187591552734
2015-06-26,47.87559509277344
2015-06-29,47.151729583740234
2015-06-30,47.181148529052734
2015-07-01,47.846187591552734
2015-07-02,47.76966094970703
2015-07-06,47.787315368652344
2015-07-07,48.51708984375
2015-07-08,48.005069732666016
2015-07-09,47.81086730957031
2015-07-10,48.352291107177734
2015-07-13,48.48176956176758
2015-07-14,48.65831756591797
2015-07-15,48.65243911743164
2015-07-16,50.194339752197266
2015-07-17,50.512142181396484
2015-07-20,50.3826789855957
2015-07-21,50.34147262573242
2015-07-22,50.3297004699707
2015-07-23,50.276729583740234
2015-07-24,49.81769561767578
2015-07-27,50.33557891845703
2015-07-28,50.37677001953125
2015-07-29,50.28850555419922
2015-07-30,50.25320053100586
2015-07-31,50.33557891845703
2015-08-03,50.4120979309082
2015-08-04,50.512142181396484
2015-08-05,50.547447204589844
2015-08-06,50.470943450927734
2015-08-07,50.07663345336914
2015-08-10,50.535675048828125
2015-08-11,50.300270080566406
2015-08-12,50.40031814575195
2015-08-13,49.82357406616211
