Date,CASY
2003-01-09,10.080913543701172
2003-01-10,10.040266990661621
2003-01-13,9.845149993896484
2003-01-14,9.983362197875977
2003-01-15,9.950843811035156
2003-01-16,10.032135963439941
2003-01-17,9.885798454284668
2003-01-21,9.763856887817383
2003-01-22,9.617517471313477
2003-01-23,9.625645637512207
2003-01-24,9.259809494018555
2003-01-27,9.064691543579102
2003-01-28,9.227288246154785
2003-01-29,9.121602058410645
2003-01-30,9.28863525390625
2003-01-31,9.280488014221191
2003-02-03,9.223447799682617
2003-02-04,9.459739685058594
2003-02-05,9.207155227661133
2003-02-06,9.207155227661133
2003-02-07,8.938273429870605
2003-02-10,9.093080520629883
2003-02-11,8.848648071289062
2003-02-12,8.710135459899902
2003-02-13,8.799761772155762
2003-02-14,9.044198036193848
2003-02-18,9.36196517944336
2003-02-19,9.247894287109375
2003-02-20,8.962719917297363
2003-02-21,9.133822441101074
2003-02-24,9.223447799682617
2003-02-25,9.166421890258789
2003-02-26,8.897533416748047
2003-02-27,9.0278959274292
2003-02-28,9.00345516204834
2003-03-03,9.109382629394531
2003-03-04,8.88123607635498
2003-03-05,8.840500831604004
2003-03-06,9.101231575012207
2003-03-07,9.060492515563965
2003-03-10,8.628649711608887
2003-03-11,8.734575271606445
2003-03-12,8.514582633972168
2003-03-13,9.101231575012207
2003-03-14,9.101231575012207
2003-03-17,9.36196517944336
2003-03-18,9.687884330749512
2003-03-19,9.753066062927246
2003-03-20,9.736772537231445
2003-03-21,9.98935604095459
2003-03-24,9.647140502929688
2003-03-25,9.801947593688965
2003-03-26,9.557514190673828
2003-03-27,9.728621482849121
2003-03-28,9.696028709411621
2003-03-31,9.696028709411621
2003-04-01,9.736772537231445
2003-04-02,9.981207847595215
2003-04-03,10.119723320007324
2003-04-04,10.07083511352539
2003-04-07,10.38045883178711
2003-04-08,10.38045883178711
2003-04-09,10.209349632263184
2003-04-10,10.2256441116333
2003-04-11,10.2256441116333
2003-04-14,10.502677917480469
2003-04-15,10.592299461364746
2003-04-16,10.429340362548828
2003-04-17,10.608599662780762
2003-04-21,10.730819702148438
2003-04-22,10.706371307373047
2003-04-23,10.502677917480469
2003-04-24,10.38045883178711
2003-04-25,10.429340362548828
2003-04-28,10.584151268005371
2003-04-29,10.580076217651367
2003-04-30,10.571910858154297
2003-05-01,10.612730026245117
2003-05-02,10.816819190979004
2003-05-05,10.931112289428711
2003-05-06,11.388273239135742
2003-05-07,11.233162879943848
2003-05-08,11.078059196472168
2003-05-09,11.412766456604004
2003-05-12,11.24133014678955
2003-05-13,11.347458839416504
2003-05-14,11.306634902954102
2003-05-15,11.265817642211914
2003-05-16,10.555581092834473
2003-05-19,10.743343353271484
2003-05-20,10.792326927185059
2003-05-21,10.94743824005127
2003-05-22,10.800488471984863
2003-05-23,11.069894790649414
2003-05-27,11.069894790649414
2003-05-28,11.200510025024414
2003-05-29,11.306634902954102
2003-05-30,11.380111694335938
2003-06-02,11.527055740356445
2003-06-03,11.429092407226562
2003-06-04,11.51073169708252
2003-06-05,11.51073169708252
2003-06-06,11.49439811706543
2003-06-09,11.657671928405762
2003-06-10,11.731146812438965
2003-06-11,11.731146812438965
2003-06-12,11.804618835449219
2003-06-13,11.804618835449219
2003-06-16,12.000542640686035
2003-06-17,12.082179069519043
2003-06-18,11.71481704711914
2003-06-19,11.39643669128418
2003-06-20,11.763801574707031
2003-06-23,11.478076934814453
2003-06-24,11.51073169708252
2003-06-25,11.39643669128418
2003-06-26,11.71481704711914
2003-06-27,11.592365264892578
2003-06-30,11.527055740356445
2003-07-01,11.665839195251465
2003-07-02,11.820948600769043
2003-07-03,11.927069664001465
2003-07-07,11.845438003540039
2003-07-08,12.416888236999512
2003-07-09,12.474035263061523
2003-07-10,12.155653953552246
2003-07-11,12.245454788208008
2003-07-14,12.163812637329102
2003-07-15,12.245454788208008
2003-07-16,12.384238243103027
2003-07-17,12.131166458129883
2003-07-18,12.237287521362305
2003-07-21,11.886253356933594
2003-07-22,11.894416809082031
2003-07-23,12.049525260925293
2003-07-24,11.861764907836914
2003-07-25,11.951562881469727
2003-07-28,12.147491455078125
2003-07-29,12.302599906921387
2003-07-30,12.503072738647461
2003-07-31,12.503072738647461
2003-08-01,12.282142639160156
2003-08-04,12.159404754638672
2003-08-05,11.979387283325195
2003-08-06,12.093938827514648
2003-08-07,12.05302906036377
2003-08-08,11.864826202392578
2003-08-11,11.946653366088867
2003-08-12,12.355785369873047
2003-08-13,12.478528022766113
2003-08-14,12.519441604614258
2003-08-15,12.339423179626465
2003-08-18,12.314874649047852
2003-08-19,12.535802841186523
2003-08-20,12.388518333435059
2003-08-21,12.43761157989502
2003-08-22,12.233046531677246
2003-08-25,12.257593154907227
2003-08-26,12.273958206176758
2003-08-27,12.39670181274414
2003-08-28,12.642182350158691
2003-08-29,12.674911499023438
2003-09-02,13.051308631896973
2003-09-03,12.740372657775879
2003-09-04,12.593083381652832
2003-09-05,12.421248435974121
2003-09-08,12.519441604614258
2003-09-09,12.19213581085205
2003-09-10,11.750272750854492
2003-09-11,11.701173782348633
2003-09-12,11.88119125366211
2003-09-15,11.840279579162598
2003-09-16,12.151219367980957
2003-09-17,12.273958206176758
