Date,C
2006-06-05,323.1192932128906
2006-06-06,324.03094482421875
2006-06-07,325.26812744140625
2006-06-08,325.26812744140625
2006-06-09,324.0960388183594
2006-06-12,321.2306823730469
2006-06-13,313.9375305175781
2006-06-14,311.267578125
2006-06-15,316.9980163574219
2006-06-16,314.9142761230469
2006-06-19,311.39794921875
2006-06-20,312.6351013183594
2006-06-21,314.9794006347656
2006-06-22,313.677001953125
2006-06-23,310.876953125
2006-06-26,314.5235900878906
2006-06-27,311.0071105957031
2006-06-28,311.5932312011719
2006-06-29,318.17010498046875
2006-06-30,314.19793701171875
2006-07-03,318.8865661621094
2006-07-05,319.1470947265625
2006-07-06,320.84002685546875
2006-07-07,319.6029052734375
2006-07-10,321.2957458496094
2006-07-11,322.9888916015625
2006-07-12,317.9749450683594
2006-07-13,311.72344970703125
2006-07-14,309.8348693847656
2006-07-17,302.1510314941406
2006-07-18,303.12786865234375
2006-07-19,307.6860046386719
2006-07-20,306.7744445800781
2006-07-21,305.602294921875
2006-07-24,309.0537109375
2006-07-25,308.9883728027344
2006-07-26,309.50946044921875
2006-07-27,308.0768737792969
2006-07-28,314.7188720703125
2006-07-31,314.58856201171875
2006-08-01,315.89105224609375
2006-08-02,317.2584533691406
2006-08-03,318.8371887207031
2006-08-04,319.0346374511719
2006-08-07,317.25848388671875
2006-08-08,317.7846984863281
2006-08-09,314.6272277832031
2006-08-10,315.54827880859375
2006-08-11,313.3775329589844
2006-08-14,313.90362548828125
2006-08-15,318.442626953125
2006-08-16,319.2319030761719
2006-08-17,319.4949035644531
2006-08-18,319.6923828125
2006-08-21,318.96881103515625
2006-08-22,318.5083312988281
2006-08-23,319.5608215332031
2006-08-24,320.4817199707031
2006-08-25,319.9555358886719
2006-08-28,323.1129150390625
2006-08-29,324.0340270996094
2006-08-30,325.74420166015625
2006-08-31,324.6260070800781
2006-09-01,324.7574768066406
2006-09-05,325.08636474609375
2006-09-06,323.17877197265625
2006-09-07,319.3633728027344
2006-09-08,320.4817199707031
2006-09-11,321.7973937988281
2006-09-12,322.25787353515625
2006-09-13,324.2970275878906
2006-09-14,324.2312316894531
2006-09-15,323.573486328125
2006-09-18,326.20477294921875
2006-09-19,326.9281921386719
2006-09-20,328.2439270019531
2006-09-21,327.2572326660156
2006-09-22,325.6127624511719
2006-09-25,329.4278564453125
2006-09-26,330.41448974609375
2006-09-27,328.70428466796875
2006-09-28,328.4411315917969
2006-09-29,326.73095703125
2006-10-02,325.5468444824219
2006-10-03,329.4937438964844
2006-10-04,335.67694091796875
2006-10-05,335.4140319824219
2006-10-06,335.8085632324219
2006-10-09,336.0060119628906
2006-10-10,334.2955322265625
2006-10-11,331.40118408203125
2006-10-12,330.0856018066406
2006-10-13,331.40118408203125
2006-10-16,329.8883361816406
2006-10-17,329.2305603027344
2006-10-18,330.15142822265625
2006-10-19,328.04644775390625
2006-10-20,328.3096008300781
2006-10-23,332.9800720214844
2006-10-24,331.9933166503906
2006-10-25,334.6246337890625
2006-10-26,334.3614196777344
2006-10-27,331.2696533203125
2006-10-30,329.69097900390625
2006-10-31,329.9541320800781
2006-11-01,329.4937438964844
2006-11-02,330.42364501953125
2006-11-03,329.42718505859375
2006-11-06,333.61224365234375
2006-11-07,335.3394470214844
2006-11-08,335.9374694824219
2006-11-09,336.203125
2006-11-10,336.3360595703125
2006-11-13,336.7345886230469
2006-11-14,337.133056640625
2006-11-15,335.2732238769531
2006-11-16,336.53521728515625
2006-11-17,337.4652404785156
2006-11-20,337.00030517578125
2006-11-21,336.203125
2006-11-22,337.2659912109375
2006-11-24,334.2102355957031
2006-11-27,331.4201354980469
2006-11-28,329.2279968261719
2006-11-29,331.2207946777344
2006-11-30,329.42718505859375
2006-12-01,328.0321044921875
2006-12-04,332.1509094238281
2006-12-05,335.538818359375
2006-12-06,337.33245849609375
2006-12-07,336.8675231933594
2006-12-08,344.4403991699219
2006-12-11,351.2826232910156
2006-12-12,347.0976257324219
2006-12-13,347.5625
2006-12-14,352.8105773925781
2006-12-15,359.1878967285156
2006-12-18,368.2888488769531
2006-12-19,366.89385986328125
2006-12-20,366.4288330078125
2006-12-21,363.7716369628906
2006-12-22,362.3766784667969
2006-12-26,366.16326904296875
2006-12-27,374.732666015625
2006-12-28,371.2117919921875
2006-12-29,370.01605224609375
2007-01-03,367.0267333984375
2007-01-04,365.76458740234375
2007-01-05,363.8381042480469
2007-01-08,365.697998046875
2007-01-09,362.509521484375
2007-01-10,359.5865478515625
2007-01-11,359.8523254394531
2007-01-12,361.247314453125
2007-01-16,363.8381042480469
2007-01-17,361.31365966796875
2007-01-18,361.31365966796875
2007-01-19,362.04449462890625
2007-01-22,363.2402038574219
2007-01-23,361.97802734375
2007-01-24,364.2366638183594
2007-01-25,358.25799560546875
2007-01-26,363.1738586425781
2007-01-29,359.12158203125
2007-01-30,360.5165710449219
2007-01-31,366.2295227050781
2007-02-01,367.1688232421875
2007-02-02,366.69915771484375
2007-02-05,367.3028869628906
2007-02-06,368.6446228027344
2007-02-07,368.6446228027344
2007-02-08,365.2233581542969
2007-02-09,358.2461853027344
2007-02-12,358.4474182128906
2007-02-13,360.3258972167969
2007-02-14,363.4788513183594
2007-02-15,363.68023681640625
2007-02-16,362.9423828125
2007-02-20,363.5460205078125
2007-02-21,360.5941162109375
2007-02-22,359.520751953125
2007-02-23,360.72833251953125
2007-02-26,353.4158020019531
2007-02-27,339.46173095703125
2007-02-28,337.91864013671875
2007-03-01,342.6818542480469
2007-03-02,335.2352294921875
2007-03-05,330.4049377441406
2007-03-06,339.3275451660156
2007-03-07,336.9124450683594
2007-03-08,338.7908630371094
2007-03-09,337.6503601074219
2007-03-12,337.85162353515625
2007-03-13,327.0506286621094
2007-03-14,329.2644958496094
2007-03-15,336.30853271484375
2007-03-16,332.2834167480469
2007-03-19,335.83905029296875
2007-03-20,339.7300720214844
2007-03-21,349.05517578125
2007-03-22,347.7806091308594
2007-03-23,346.9754333496094
2007-03-26,345.7679748535156
2007-03-27,342.5477294921875
2007-03-28,341.8768615722656
2007-03-29,344.8286437988281
2007-03-30,344.4261779785156
2007-04-02,342.4806213378906
2007-04-03,344.89581298828125
2007-04-04,344.56036376953125
2007-04-05,345.96929931640625
2007-04-09,346.0362854003906
2007-04-10,351.537353515625
2007-04-11,347.51226806640625
2007-04-12,346.50579833984375
2007-04-13,346.1705017089844
2007-04-16,355.0928955078125
2007-04-17,352.409423828125
2007-04-18,355.49560546875
2007-04-19,356.1664733886719
2007-04-20,358.3802795410156
2007-04-23,356.3005676269531
2007-04-24,354.2880859375
2007-04-25,360.9295349121094
2007-04-26,359.31939697265625
2007-04-27,358.04486083984375
2007-04-30,359.72210693359375
2007-05-01,363.6131896972656
2007-05-02,364.2840270996094
2007-05-03,365.571533203125
2007-05-04,366.5201721191406
2007-05-07,365.09716796875
2007-05-08,364.0130615234375
2007-05-09,366.72344970703125
2007-05-10,360.48931884765625
2007-05-11,359.87945556640625
2007-05-14,358.1854553222656
2007-05-15,357.7111511230469
2007-05-16,372.07659912109375
2007-05-17,371.33135986328125
2007-05-18,372.6864318847656
2007-05-21,371.60211181640625
2007-05-22,373.2283630371094
2007-05-23,372.7541198730469
2007-05-24,372.2121276855469
2007-05-25,373.4996643066406
2007-05-29,372.07659912109375
2007-05-30,374.0415344238281
2007-05-31,369.2304992675781
2007-06-01,369.3661193847656
2007-06-04,366.9267272949219
2007-06-05,365.23272705078125
2007-06-06,361.3703308105469
2007-06-07,355.8817138671875
2007-06-08,361.3703308105469
2007-06-11,362.31890869140625
2007-06-12,356.4237976074219
2007-06-13,363.741943359375
2007-06-14,363.6741638183594
2007-06-15,365.77484130859375
2007-06-18,365.6391296386719
2007-06-19,367.6722106933594
2007-06-20,362.11566162109375
2007-06-21,363.6062927246094
2007-06-22,355.1361389160156
2007-06-25,350.2574768066406
2007-06-26,346.5982360839844
2007-06-27,351.0705871582031
2007-06-28,351.0705871582031
2007-06-29,347.5470275878906
2007-07-02,349.918701171875
2007-07-03,351.4093017578125
2007-07-05,348.9700927734375
2007-07-06,350.3251953125
2007-07-09,349.64764404296875
2007-07-10,345.5820007324219
2007-07-11,348.36004638671875
2007-07-12,358.0499267578125
2007-07-13,355.8817138671875
2007-07-16,353.64556884765625
2007-07-17,355.4750061035156
2007-07-18,349.64764404296875
2007-07-19,346.4629211425781
2007-07-20,343.7524108886719
2007-07-23,344.6332702636719
2007-07-24,334.13043212890625
2007-07-25,333.4526672363281
2007-07-26,323.9661865234375
2007-07-27,318.2740478515625
2007-07-30,319.76495361328125
2007-07-31,315.5636291503906
2007-08-01,317.46099853515625
2007-08-02,323.8363342285156
2007-08-03,313.41650390625
2007-08-06,331.44549560546875
2007-08-07,333.0906982421875
2007-08-08,339.2602844238281
2007-08-09,321.5055847167969
2007-08-10,322.191162109375
2007-08-13,319.0376892089844
2007-08-14,313.00518798828125
2007-08-15,312.66259765625
2007-08-16,325.96136474609375
2007-08-17,334.5989074707031
2007-08-20,331.71978759765625
2007-08-21,329.4574279785156
2007-08-22,331.993896484375
2007-08-23,331.44549560546875
2007-08-24,332.4738464355469
2007-08-27,327.606689453125
2007-08-28,316.29571533203125
2007-08-29,321.8483581542969
2007-08-30,316.9126892089844
2007-08-31,321.3684387207031
2007-09-04,323.6307373046875
2007-09-05,315.33587646484375
2007-09-06,313.00518798828125
2007-09-07,311.771240234375
2007-09-10,310.53729248046875
2007-09-11,315.404541015625
2007-09-12,313.69073486328125
2007-09-13,317.8038330078125
2007-09-14,319.72314453125
2007-09-17,315.5415344238281
2007-09-18,331.58258056640625
2007-09-19,330.8970947265625
2007-09-20,323.5621337890625
2007-09-21,325.68719482421875
2007-09-24,319.3804626464844
2007-09-25,317.46099853515625
2007-09-26,319.10614013671875
2007-09-27,321.3684387207031
2007-09-28,319.9289245605469
2007-10-01,327.1268615722656
2007-10-02,328.08648681640625
2007-10-03,328.29217529296875
2007-10-04,326.5098876953125
2007-10-05,331.10284423828125
2007-10-08,327.6751708984375
2007-10-09,326.4412536621094
2007-10-10,323.1508483886719
2007-10-11,331.23980712890625
2007-10-12,328.1551513671875
2007-10-15,316.9812927246094
2007-10-16,307.041259765625
2007-10-17,306.1501159667969
2007-10-18,300.4603576660156
2007-10-19,290.3833312988281
2007-10-22,292.0970764160156
2007-10-23,290.93170166015625
2007-10-24,286.68157958984375
2007-10-25,282.63702392578125
2007-10-26,292.23419189453125
2007-10-29,292.6455078125
2007-10-30,288.6694030761719
2007-10-31,287.23004150390625
2007-11-01,267.43780517578125
2007-11-02,262.0208740234375
2007-11-05,249.312255859375
2007-11-06,243.61764526367188
2007-11-07,232.02011108398438
2007-11-08,228.4783172607422
2007-11-09,229.8673095703125
2007-11-12,233.13134765625
2007-11-13,249.312255859375
2007-11-14,250.2844696044922
2007-11-15,240.14535522460938
2007-11-16,236.11746215820312
2007-11-19,222.22817993164062
2007-11-20,218.0614471435547
2007-11-21,213.4085235595703
2007-11-23,220.14479064941406
2007-11-26,213.20022583007812
2007-11-27,210.561279296875
2007-11-28,224.2420654296875
2007-11-29,224.2420654296875
2007-11-30,231.25619506835938
2007-12-03,229.58953857421875
2007-12-04,226.0476837158203
2007-12-05,233.96449279785156
2007-12-06,238.54803466796875
2007-12-07,238.27029418945312
2007-12-10,241.46481323242188
2007-12-11,230.77015686035156
2007-12-12,218.54754638671875
2007-12-13,215.35293579101562
2007-12-14,213.20022583007812
2007-12-17,213.686279296875
2007-12-18,210.97781372070312
2007-12-19,209.79722595214844
2007-12-20,207.57501220703125
2007-12-21,210.00564575195312
2007-12-24,215.14468383789062
2007-12-26,211.4640655517578
2007-12-27,205.28323364257812
2007-12-28,203.4082794189453
2007-12-31,204.44993591308594
2008-01-02,200.8388214111328
2008-01-03,200.90821838378906
2008-01-04,196.11630249023438
2008-01-07,196.25521850585938
2008-01-08,188.47731018066406
2008-01-09,190.90786743164062
2008-01-10,195.21356201171875
2008-01-11,198.3386688232422
2008-01-14,201.8109130859375
2008-01-15,187.08834838867188
2008-01-16,182.22706604003906
2008-01-17,173.33795166015625
2008-01-18,169.79623413085938
2008-01-22,169.44894409179688
2008-01-23,183.0604705810547
2008-01-24,189.7967529296875
2008-01-25,185.00494384765625
2008-01-28,192.01901245117188
2008-01-29,193.8245849609375
2008-01-30,193.6162567138672
2008-01-31,197.90174865722656
2008-02-01,208.58006286621094
2008-02-04,205.27822875976562
2008-02-05,190.03343200683594
2008-02-06,189.12014770507812
2008-02-07,187.57455444335938
2008-02-08,182.8676300048828
2008-02-11,181.3220977783203
2008-02-12,184.1322784423828
2008-02-13,185.04550170898438
2008-02-14,180.83033752441406
2008-02-15,179.00379943847656
2008-02-19,177.87973022460938
2008-02-20,179.07394409179688
2008-02-21,175.98284912109375
2008-02-22,176.4746856689453
2008-02-25,173.80511474609375
2008-02-26,175.28038024902344
2008-02-27,180.68984985351562
2008-02-28,175.70188903808594
2008-02-29,166.56903076171875
2008-03-03,162.21337890625
2008-03-04,155.25840759277344
2008-03-05,155.60960388183594
2008-03-06,148.724853515625
2008-03-07,146.89833068847656
2008-03-10,138.3274688720703
2008-03-11,150.97293090820312
2008-03-12,149.00587463378906
2008-03-13,148.0222930908203
2008-03-14,138.95974731445312
2008-03-17,130.81045532226562
2008-03-18,145.49322509765625
2008-03-19,143.3856964111328
2008-03-20,158.06849670410156
2008-03-24,163.4779052734375
2008-03-25,164.53170776367188
2008-03-26,154.90711975097656
2008-03-27,153.08050537109375
2008-03-28,146.33624267578125
2008-03-31,150.48117065429688
2008-04-01,167.48231506347656
2008-04-02,168.74684143066406
2008-04-03,171.13548278808594
2008-04-04,169.16844177246094
2008-04-07,172.8214874267578
2008-04-08,166.92031860351562
2008-04-09,165.65579223632812
2008-04-10,166.56903076171875
2008-04-11,164.11019897460938
2008-04-14,158.1387176513672
2008-04-15,160.176025390625
2008-04-16,164.67222595214844
2008-04-17,168.81710815429688
2008-04-18,176.40435791015625
2008-04-21,175.8424072265625
2008-04-22,176.4746856689453
2008-04-23,173.03231811523438
2008-04-24,180.9707794189453
2008-04-25,186.87200927734375
2008-04-28,188.347412109375
2008-04-29,184.90501403808594
2008-04-30,177.5284423828125
2008-05-01,184.928466796875
2008-05-02,187.7745361328125
2008-05-05,183.22076416015625
2008-05-06,184.07461547851562
2008-05-07,174.18423461914062
2008-05-08,172.90345764160156
2008-05-09,168.13616943359375
2008-05-12,168.20729064941406
2008-05-13,163.866943359375
2008-05-14,165.43231201171875
2008-05-15,168.84771728515625
2008-05-16,164.50732421875
2008-05-19,163.58230590820312
2008-05-20,157.32078552246094
2008-05-21,149.84962463378906
2008-05-22,154.5457763671875
2008-05-23,150.27659606933594
2008-05-27,154.11892700195312
2008-05-28,153.6919708251953
2008-05-29,156.82272338867188
2008-05-30,155.75546264648438
2008-06-02,152.6958770751953
2008-06-03,152.4112091064453
2008-06-04,149.9920196533203
2008-06-05,150.988037109375
2008-06-06,142.73431396484375
2008-06-09,139.46124267578125
2008-06-10,144.15731811523438
2008-06-11,136.68618774414062
2008-06-12,141.52468872070312
2008-06-13,145.7228240966797
2008-06-16,148.21311950683594
2008-06-17,145.58045959472656
2008-06-18,145.1535186767578
2008-06-19,143.51702880859375
2008-06-20,137.32662963867188
2008-06-23,131.9901123046875
2008-06-24,134.12469482421875
2008-06-25,134.12469482421875
2008-06-26,125.72855377197266
2008-06-27,122.7401351928711
2008-06-30,119.25363159179688
2008-07-01,121.88626098632812
2008-07-02,119.82284545898438
2008-07-03,119.68048858642578
2008-07-07,116.69207000732422
2008-07-08,123.73628234863281
2008-07-09,116.97665405273438
2008-07-10,115.83818817138672
2008-07-11,115.19783020019531
2008-07-14,108.29589080810547
2008-07-15,103.59982299804688
2008-07-16,117.19015502929688
2008-07-17,127.8631820678711
2008-07-18,137.68243408203125
2008-07-21,140.10157775878906
2008-07-22,148.6400909423828
2008-07-23,150.27659606933594
2008-07-24,135.61895751953125
2008-07-25,134.12469482421875
2008-07-28,124.0208969116211
2008-07-29,131.27857971191406
2008-07-30,133.84007263183594
2008-07-31,135.28778076171875
2008-08-01,136.59072875976562
2008-08-04,136.30120849609375
2008-08-05,144.1912078857422
2008-08-06,142.59869384765625
2008-08-07,133.69532775878906
2008-08-08,140.354736328125
2008-08-11,143.4673309326172
2008-08-12,134.20199584960938
2008-08-13,128.91786193847656
2008-08-14,130.87232971191406
2008-08-15,134.2744140625
2008-08-18,127.54257202148438
2008-08-19,124.43000793457031
2008-08-20,126.6015625
2008-08-21,126.45675659179688
2008-08-22,131.30661010742188
2008-08-25,127.47029876708984
2008-08-26,129.13504028320312
2008-08-27,131.161865234375
2008-08-28,138.11082458496094
2008-08-29,137.4593505859375
2008-09-02,138.3279571533203
2008-09-03,141.94715881347656
2008-09-04,132.4647979736328
2008-09-05,138.03842163085938
2008-09-08,147.08653259277344
2008-09-09,136.66310119628906
2008-09-10,135.21543884277344
2008-09-11,134.70872497558594
2008-09-12,130.00367736816406
2008-09-15,110.31493377685547
2008-09-16,114.00656127929688
2008-09-17,101.55632781982422
2008-09-18,120.52120208740234
2008-09-19,149.4752960205078
2008-09-22,144.8426513671875
2008-09-23,144.6978759765625
2008-09-24,137.24215698242188
2008-09-25,140.49951171875
2008-09-26,145.8560333251953
2008-09-29,128.48361206054688
2008-09-30,148.4619140625
2008-10-01,166.4857940673828
2008-10-02,162.8665771484375
2008-10-03,132.8267059326172
2008-10-06,126.02251434326172
2008-10-07,109.6634521484375
2008-10-08,104.23455047607422
2008-10-09,93.59395599365234
2008-10-10,102.13540649414062
2008-10-13,114.00656127929688
2008-10-14,134.7810516357422
2008-10-15,117.48107147216797
2008-10-16,115.09236145019531
2008-10-17,107.70906829833984
2008-10-20,109.22913360595703
2008-10-21,102.6421127319336
2008-10-22,96.4169692993164
2008-10-23,94.89691162109375
2008-10-24,87.87552642822266
2008-10-27,84.90776062011719
2008-10-28,97.06844329833984
2008-10-29,93.44920349121094
2008-10-30,96.08777618408203
2008-10-31,100.0456314086914
2008-11-03,102.53755950927734
2008-11-04,107.59486389160156
2008-11-05,92.56968688964844
2008-11-06,84.4340591430664
2008-11-07,86.63288879394531
2008-11-10,82.16203308105469
2008-11-11,79.1569595336914
2008-11-12,70.65491485595703
2008-11-13,69.26236724853516
2008-11-14,69.775390625
2008-11-17,65.15790557861328
2008-11-18,61.27335739135742
2008-11-19,46.907833099365234
2008-11-20,34.5212287902832
2008-11-21,27.63164710998535
2008-11-24,43.609619140625
2008-11-25,44.562435150146484
2008-11-26,51.67192840576172
2008-11-28,60.76030731201172
2008-12-01,47.274295806884766
2008-12-02,52.91788864135742
2008-12-03,57.315513610839844
2008-12-04,54.237186431884766
2008-12-05,56.509273529052734
2008-12-08,62.07957077026367
2008-12-09,62.592613220214844
2008-12-10,60.83359146118164
2008-12-11,55.4831657409668
2008-12-12,56.43597412109375
2008-12-15,54.237186431884766
2008-12-16,60.32054901123047
2008-12-17,57.388790130615234
2008-12-18,54.45705032348633
2008-12-19,51.4520263671875
2008-12-22,49.473106384277344
2008-12-23,47.787357330322266
2008-12-24,49.692996978759766
2008-12-26,49.32652282714844
2008-12-29,48.15381622314453
2008-12-30,49.83958053588867
2008-12-31,49.17991638183594
2009-01-02,52.3315544128418
2009-01-05,51.891788482666016
2009-01-06,54.67694091796875
2009-01-07,52.40483856201172
2009-01-08,52.4781379699707
2009-01-09,49.473106384277344
2009-01-12,41.04435348510742
2009-01-13,43.243160247802734
2009-01-14,33.20195770263672
2009-01-15,28.07139778137207
2009-01-16,25.65271759033203
2009-01-20,20.52217674255371
2009-01-21,26.89871597290039
2009-01-22,22.794273376464844
2009-01-23,25.432836532592773
2009-01-26,24.40673065185547
2009-01-27,26.019182205200195
2009-01-28,30.856565475463867
2009-01-29,28.652515411376953
2009-01-30,26.08112907409668
2009-02-02,26.81580924987793
2009-02-03,25.419921875
2009-02-04,25.640331268310547
2009-02-05,25.934206008911133
2009-02-06,28.725984573364258
2009-02-09,29.01986312866211
2009-02-10,24.611778259277344
2009-02-11,27.109695434570312
2009-02-12,26.521936416625977
2009-02-13,25.640331268310547
2009-02-17,22.4812068939209
2009-02-18,21.37918472290039
2009-02-19,18.440465927124023
2009-02-20,14.326257705688477
2009-02-23,15.722151756286621
2009-02-24,19.1016788482666
2009-02-25,18.51393699645996
2009-02-26,18.073122024536133
2009-02-27,11.020198822021484
2009-03-02,8.816158294677734
2009-03-03,8.96309757232666
2009-03-04,8.301883697509766
2009-03-05,7.493735313415527
2009-03-06,7.567203998565674
2009-03-09,7.714141368865967
2009-03-10,10.652859687805176
2009-03-11,11.314068794250488
2009-03-12,12.269150733947754
2009-03-13,13.077299118041992
2009-03-16,17.118038177490234
2009-03-17,18.440465927124023
2009-03-18,22.628137588500977
2009-03-19,19.1016788482666
2009-03-20,19.248613357543945
2009-03-23,22.995485305786133
2009-03-24,22.113866806030273
2009-03-25,21.67305564880371
2009-03-26,20.644500732421875
2009-03-27,19.248613357543945
2009-03-30,16.97110366821289
2009-03-31,18.587398529052734
2009-04-01,19.689416885375977
2009-04-02,20.130226135253906
2009-04-03,20.938377380371094
2009-04-06,19.983295440673828
2009-04-07,20.27716636657715
2009-04-08,19.836362838745117
2009-04-09,22.334272384643555
2009-04-13,27.91783332824707
2009-04-14,29.460664749145508
2009-04-15,29.16679573059082
2009-04-16,29.460664749145508
2009-04-17,26.81580924987793
2009-04-20,21.599586486816406
2009-04-21,23.803627014160156
2009-04-22,23.877103805541992
2009-04-23,23.509754180908203
2009-04-24,23.436288833618164
2009-04-27,22.554676055908203
2009-04-28,21.23225212097168
2009-04-29,22.922014236450195
2009-04-30,22.40774154663086
2009-05-01,21.819992065429688
2009-05-04,23.509754180908203
2009-05-05,24.317909240722656
2009-05-06,28.358644485473633
2009-05-07,27.991304397583008
2009-05-08,29.53412437438965
2009-05-11,28.358644485473633
2009-05-12,26.889293670654297
2009-05-13,25.05257797241211
2009-05-14,26.08112907409668
2009-05-15,25.566864013671875
2009-05-18,26.742353439331055
2009-05-19,27.697433471679688
2009-05-20,27.109695434570312
2009-05-21,27.33008575439453
2009-05-22,26.962757110595703
2009-05-26,27.697433471679688
2009-05-27,27.183155059814453
2009-05-28,26.962757110595703
2009-05-29,27.33008575439453
2009-06-01,27.109695434570312
2009-06-02,25.787263870239258
2009-06-03,24.905654907226562
2009-06-04,26.22807502746582
2009-06-05,25.419921875
2009-06-08,25.126052856445312
2009-06-09,25.05257797241211
2009-06-10,25.566864013671875
2009-06-11,25.566864013671875
2009-06-12,25.493391036987305
2009-06-15,24.758712768554688
2009-06-16,23.877103805541992
2009-06-17,22.628137588500977
2009-06-18,22.995485305786133
2009-06-19,23.289350509643555
2009-06-22,22.04039764404297
2009-06-23,22.113866806030273
2009-06-24,22.334272384643555
2009-06-25,22.260805130004883
2009-06-26,22.260805130004883
2009-06-29,22.187339782714844
2009-06-30,21.819992065429688
2009-07-01,21.819992065429688
2009-07-02,21.15877342224121
2009-07-06,20.497573852539062
2009-07-07,19.76289176940918
2009-07-08,19.248613357543945
2009-07-09,19.76289176940918
2009-07-10,19.028213500976562
2009-07-13,20.424095153808594
2009-07-14,21.452651977539062
2009-07-15,23.289350509643555
2009-07-16,22.260805130004883
2009-07-17,22.187339782714844
2009-07-20,20.497573852539062
2009-07-21,19.46901512145996
2009-07-22,20.571035385131836
2009-07-23,20.350629806518555
2009-07-24,20.056758880615234
2009-07-27,19.76289176940918
2009-07-28,21.819992065429688
2009-07-29,23.656688690185547
2009-07-30,23.068952560424805
2009-07-31,23.289350509643555
2009-08-03,23.362825393676758
2009-08-04,23.877103805541992
2009-08-05,26.301544189453125
2009-08-06,27.91783332824707
2009-08-07,28.285175323486328
2009-08-10,28.94638442993164
2009-08-11,27.109695434570312
2009-08-12,29.24026107788086
2009-08-13,29.828012466430664
2009-08-14,29.681074142456055
2009-08-17,29.387191772460938
2009-08-18,30.415742874145508
2009-08-19,30.3422794342041
2009-08-20,32.91365051269531
2009-08-21,34.52995300292969
2009-08-24,35.41157531738281
2009-08-25,34.897300720214844
2009-08-26,34.015682220458984
2009-08-27,37.101341247558594
2009-08-28,38.42375183105469
2009-08-31,36.734004974365234
2009-09-01,33.35446548461914
2009-09-02,33.501399993896484
2009-09-03,35.04423141479492
2009-09-04,35.63198471069336
2009-09-08,34.383018493652344
2009-09-09,34.23607635498047
2009-09-10,34.897300720214844
2009-09-11,33.868751525878906
2009-09-14,33.20753479003906
2009-09-15,30.268815994262695
2009-09-16,30.856565475463867
2009-09-17,32.47285461425781
2009-09-18,31.297365188598633
2009-09-21,32.54631423950195
2009-09-22,34.16261291503906
2009-09-23,33.20753479003906
2009-09-24,32.54631423950195
2009-09-25,32.178985595703125
2009-09-28,33.574867248535156
2009-09-29,34.52995300292969
2009-09-30,35.55850601196289
2009-10-01,33.281005859375
2009-10-02,33.20753479003906
2009-10-05,34.30955123901367
2009-10-06,34.30955123901367
2009-10-07,34.08915710449219
2009-10-08,34.16261291503906
2009-10-09,34.015682220458984
2009-10-12,35.04423141479492
2009-10-13,35.485050201416016
2009-10-14,36.734004974365234
2009-10-15,34.897300720214844
2009-10-16,33.7218132019043
2009-10-19,33.35446548461914
2009-10-20,32.54631423950195
2009-10-21,32.47285461425781
2009-10-22,32.76673126220703
2009-10-23,32.76673126220703
2009-10-26,31.370832443237305
2009-10-27,31.370832443237305
2009-10-28,29.97494125366211
2009-10-29,31.664703369140625
2009-10-30,30.04840660095215
2009-11-02,29.313730239868164
2009-11-03,29.681074142456055
2009-11-04,29.16679573059082
2009-11-05,29.828012466430664
2009-11-06,29.828012466430664
2009-11-09,30.783096313476562
2009-11-10,30.709627151489258
2009-11-11,30.562686920166016
2009-11-12,29.828012466430664
2009-11-13,29.754531860351562
2009-11-16,30.709627151489258
2009-11-17,31.150432586669922
2009-11-18,31.517776489257812
2009-11-19,31.297365188598633
2009-11-20,30.856565475463867
2009-11-23,31.444303512573242
2009-11-24,30.930015563964844
2009-11-25,30.636150360107422
2009-11-27,29.828012466430664
2009-11-30,30.195343017578125
2009-12-01,30.12187385559082
2009-12-02,30.12187385559082
2009-12-03,29.754531860351562
2009-12-04,29.828012466430664
2009-12-07,29.607606887817383
2009-12-08,28.725984573364258
2009-12-09,28.358644485473633
2009-12-10,28.4321231842041
2009-12-11,29.01986312866211
2009-12-14,27.183155059814453
2009-12-15,26.154598236083984
2009-12-16,25.34645652770996
2009-12-17,23.509754180908203
2009-12-18,24.979122161865234
2009-12-21,25.126052856445312
2009-12-22,24.538301467895508
2009-12-23,24.17096710205078
2009-12-24,24.611778259277344
2009-12-28,24.905654907226562
2009-12-29,24.758712768554688
2009-12-30,24.391372680664062
2009-12-31,24.317909240722656
2010-01-04,24.979122161865234
2010-01-05,25.934206008911133
2010-01-06,26.742353439331055
2010-01-07,26.81580924987793
2010-01-08,26.37501335144043
2010-01-11,26.668872833251953
2010-01-12,25.860740661621094
2010-01-13,25.713802337646484
2010-01-14,25.787263870239258
2010-01-15,25.126052856445312
2010-01-19,26.00766944885254
2010-01-20,25.419921875
2010-01-21,24.024032592773438
2010-01-22,23.877103805541992
2010-01-25,23.730161666870117
2010-01-26,23.142419815063477
2010-01-27,23.509754180908203
2010-01-28,23.803627014160156
2010-01-29,24.391372680664062
2010-02-01,24.538301467895508
2010-02-02,25.05257797241211
2010-02-03,24.758712768554688
2010-02-04,23.362825393676758
2010-02-05,23.656688690185547
2010-02-08,23.142419815063477
2010-02-09,23.362825393676758
2010-02-10,23.509754180908203
2010-02-11,23.583223342895508
2010-02-12,23.362825393676758
2010-02-16,24.317909240722656
2010-02-17,25.05257797241211
2010-02-18,25.19951820373535
2010-02-19,25.126052856445312
2010-02-22,25.419921875
2010-02-23,24.611778259277344
2010-02-24,25.34645652770996
