Date,DE
2001-05-22,12.084136009216309
2001-05-23,11.836004257202148
2001-05-24,11.566163063049316
2001-05-25,11.454495429992676
2001-05-29,11.473108291625977
2001-05-30,11.268400192260742
2001-05-31,11.587875366210938
2001-06-01,11.631298065185547
2001-06-04,11.58167552947998
2001-06-05,11.786378860473633
2001-06-06,11.755362510681152
2001-06-07,11.81119155883789
2001-06-08,11.842208862304688
2001-06-11,11.57546615600586
2001-06-12,11.693330764770508
2001-06-13,11.79569149017334
2001-06-14,12.034516334533691
2001-06-15,12.01590347290039
2001-06-18,12.090346336364746
2001-06-19,12.108953475952148
2001-06-20,12.071732521057129
2001-06-21,12.229921340942383
2001-06-22,12.081039428710938
2001-06-25,11.84531307220459
2001-06-26,11.789480209350586
2001-06-27,11.854996681213379
2001-06-28,11.555498123168945
2001-06-29,11.808199882507324
2001-07-02,11.81443977355957
2001-07-03,11.826918601989746
2001-07-05,11.727084159851074
2001-07-06,11.302802085876465
2001-07-09,11.670930862426758
2001-07-10,11.549259185791016
2001-07-11,12.070255279541016
2001-07-12,13.227683067321777
2001-07-13,13.109134674072266
2001-07-16,12.634932518005371
2001-07-17,12.859552383422852
2001-07-18,12.822117805480957
2001-07-19,12.971860885620117
2001-07-20,12.80026912689209
2001-07-23,12.728520393371582
2001-07-24,12.531978607177734
2001-07-25,12.644291877746582
2001-07-26,12.49141788482666
2001-07-27,12.737881660461426
2001-07-30,13.102903366088867
2001-07-31,13.087294578552246
2001-08-01,13.180890083312988
2001-08-02,13.127850532531738
2001-08-03,13.17153549194336
2001-08-06,12.903223037719727
2001-08-07,12.909461975097656
2001-08-08,12.675488471984863
2001-08-09,12.787799835205078
2001-08-10,13.261999130249023
2001-08-13,13.492857933044434
2001-08-14,13.065462112426758
2001-08-15,13.530298233032227
2001-08-16,13.536537170410156
2001-08-17,13.411739349365234
2001-08-20,13.567736625671387
2001-08-21,13.751798629760742
2001-08-22,13.976415634155273
2001-08-23,13.842267036437988
2001-08-24,13.71124267578125
2001-08-27,13.69875717163086
2001-08-28,13.617650032043457
2001-08-29,13.50222110748291
2001-08-30,13.255758285522461
2001-08-31,13.467900276184082
2001-09-04,13.527173042297363
2001-09-05,13.689408302307129
2001-09-06,13.676924705505371
2001-09-07,13.305671691894531
2001-09-10,13.25887680053711
2001-09-17,12.385350227355957
2001-09-18,12.073380470275879
2001-09-19,11.543022155761719
2001-09-20,10.919075965881348
2001-09-21,11.003310203552246
2001-09-24,12.017221450805664
2001-09-25,11.780119895935059
2001-09-26,11.47887134552002
2001-09-27,11.441216468811035
2001-09-28,11.802088737487793
2001-10-01,11.63577651977539
2001-10-02,11.673431396484375
2001-10-03,12.38576602935791
2001-10-04,12.410863876342773
2001-10-05,12.442243576049805
2001-10-08,12.39517879486084
2001-10-09,12.36379623413086
2001-10-10,12.614834785461426
2001-10-11,13.054158210754395
2001-10-12,12.806256294250488
2001-10-15,12.646209716796875
2001-10-16,12.552075386047363
2001-10-17,12.464213371276855
2001-10-18,12.087647438049316
2001-10-19,11.817776679992676
2001-10-22,12.090791702270508
2001-10-23,12.156685829162598
2001-10-24,12.018609046936035
2001-10-25,12.169238090515137
2001-10-26,12.38576602935791
2001-10-29,11.861709594726562
2001-10-30,11.758160591125488
2001-10-31,11.607529640197754
2001-11-01,11.999780654907227
2001-11-02,12.222582817077637
2001-11-05,12.498732566833496
2001-11-06,12.696426391601562
2001-11-07,12.784293174743652
2001-11-08,12.705839157104492
2001-11-09,12.479904174804688
2001-11-12,12.34183120727539
2001-11-13,12.756049156188965
2001-11-14,12.790571212768555
2001-11-15,12.865876197814941
2001-11-16,12.941189765930176
2001-11-19,13.044744491577148
2001-11-20,12.15982723236084
2001-11-21,11.977812767028809
2001-11-23,12.22885799407959
2001-11-26,12.4139986038208
2001-11-27,12.530109405517578
2001-11-28,12.555214881896973
2001-11-29,12.410863876342773
2001-11-30,12.548935890197754
2001-12-03,12.646209716796875
2001-12-04,12.950601577758789
2001-12-05,13.75707721710205
2001-12-06,13.367958068847656
2001-12-07,13.292651176452637
2001-12-10,13.03532886505127
2001-12-11,13.085537910461426
2001-12-12,13.33971881866455
2001-12-13,12.903535842895508
2001-12-14,13.01023006439209
2001-12-17,13.11691951751709
2001-12-18,13.631551742553711
2001-12-19,13.480926513671875
2001-12-20,13.242440223693848
2001-12-21,13.336579322814941
2001-12-24,13.615866661071777
2001-12-26,13.785318374633789
2001-12-27,13.892549514770508
2001-12-28,13.90831184387207
2001-12-31,13.769550323486328
2002-01-02,13.687551498413086
2002-01-03,13.987165451049805
2002-01-04,14.201624870300293
2002-01-07,14.05969524383545
2002-01-08,13.883085250854492
2002-01-09,13.577166557312012
2002-01-10,13.293323516845703
2002-01-11,13.712783813476562
2002-01-14,13.561397552490234
2002-01-15,13.391095161437988
2002-01-16,13.145092010498047
2002-01-17,13.428938865661621
2002-01-18,13.561397552490234
2002-01-22,13.403706550598145
2002-01-23,13.384786605834961
2002-01-24,13.44786262512207
2002-01-25,13.81054973602295
2002-01-28,13.867323875427246
2002-01-29,13.542474746704102
2002-01-30,13.507781982421875
2002-01-31,13.867323875427246
2002-02-01,13.67177677154541
2002-02-04,13.936699867248535
2002-02-05,13.662315368652344
2002-02-06,13.369019508361816
2002-02-07,13.088325500488281
2002-02-08,13.47939682006836
2002-02-11,14.034468650817871
2002-02-12,14.129081726074219
2002-02-13,14.299389839172363
2002-02-14,14.570625305175781
2002-02-15,14.204780578613281
2002-02-19,14.223694801330566
2002-02-20,14.220542907714844
2002-02-21,14.491772651672363
2002-02-22,14.800848960876465
2002-02-25,15.359073638916016
2002-02-26,15.390604972839355
2002-02-27,15.283379554748535
2002-02-28,15.116229057312012
2002-03-01,15.10361099243164
2002-03-04,15.699678421020508
2002-03-05,15.147761344909668
2002-03-06,15.444220542907715
2002-03-07,15.232915878295898
2002-03-08,15.172989845275879
2002-03-11,15.122536659240723
2002-03-12,14.895452499389648
2002-03-13,14.677845001220703
2002-03-14,14.95853328704834
2002-03-15,15.106764793395996
2002-03-18,14.885994911193848
2002-03-19,14.964847564697266
2002-03-20,14.73462200164795
2002-03-21,14.457080841064453
2002-03-22,14.444467544555664
2002-03-25,13.870468139648438
2002-03-26,13.968725204467773
2002-03-27,14.539263725280762
2002-03-28,14.43783950805664
2002-04-01,14.387127876281738
2002-04-02,14.219131469726562
2002-04-03,14.003602027893066
2002-04-04,13.822927474975586
2002-04-05,14.244485855102539
2002-04-08,14.472705841064453
2002-04-09,14.536102294921875
2002-04-10,14.884758949279785
2002-04-11,14.523416519165039
2002-04-12,14.485386848449707
2002-04-15,14.238160133361816
2002-04-16,14.32690143585205
2002-04-17,13.927526473999023
2002-04-18,13.708812713623047
2002-04-19,13.946534156799316
2002-04-22,13.756361961364746
2002-04-23,13.613733291625977
2002-04-24,13.3443021774292
2002-04-25,13.63273811340332
2002-04-26,14.000419616699219
2002-04-29,13.683460235595703
2002-04-30,14.187434196472168
2002-05-01,13.965561866760254
2002-05-02,14.00993537902832
2002-05-03,14.079660415649414
2002-05-06,13.838769912719727
2002-05-07,13.851449966430664
2002-05-08,14.225471496582031
2002-05-09,13.819758415222168
2002-05-10,13.724665641784668
2002-05-13,13.480602264404297
2002-05-14,14.485386848449707
2002-05-15,15.182706832885742
2002-05-16,14.89427661895752
2002-05-17,14.897443771362305
2002-05-20,14.773829460144043
2002-05-21,14.589985847473145
2002-05-22,15.01472282409668
2002-05-23,15.17320728302002
2002-05-24,15.198566436767578
2002-05-28,15.062267303466797
2002-05-29,14.954495429992676
2002-05-30,15.011548042297363
2002-05-31,14.897443771362305
2002-06-03,14.662890434265137
2002-06-04,14.485386848449707
2002-06-05,14.868914604187012
2002-06-06,14.583642959594727
2002-06-07,14.70409107208252
2002-06-10,14.872087478637695
2002-06-11,14.70092487335205
2002-06-12,14.333243370056152
2002-06-13,13.90850830078125
2002-06-14,13.914843559265137
2002-06-17,14.127205848693848
2002-06-18,14.200114250183105
2002-06-19,14.035292625427246
2002-06-20,14.190607070922852
2002-06-21,14.184269905090332
2002-06-24,14.380785942077637
2002-06-25,14.501233100891113
2002-06-26,14.654112815856934
2002-06-27,14.749662399291992
2002-06-28,15.256072998046875
2002-07-01,15.313405990600586
2002-07-02,15.208307266235352
2002-07-03,15.109569549560547
2002-07-05,15.558646202087402
2002-07-08,15.087276458740234
2002-07-09,14.746475219726562
2002-07-10,14.357915878295898
2002-07-11,14.22095775604248
2002-07-12,13.873788833618164
2002-07-15,13.759130477905273
2002-07-16,13.22404956817627
2002-07-17,13.128509521484375
2002-07-18,12.711272239685059
2002-07-19,12.376848220825195
2002-07-22,12.188937187194824
2002-07-23,12.494696617126465
2002-07-24,13.275015830993652
2002-07-25,13.128509521484375
2002-07-26,13.36738109588623
2002-07-29,13.701800346374512
2002-07-30,13.249542236328125
2002-07-31,13.383305549621582
2002-08-01,13.265461921691895
2002-08-02,12.724011421203613
2002-08-05,12.679421424865723
2002-08-06,13.026592254638672
2002-08-07,13.147611618041992
2002-08-08,13.571220397949219
2002-08-09,13.711357116699219
2002-08-12,13.383305549621582
2002-08-13,14.714628219604492
2002-08-14,14.81018352508545
2002-08-15,14.730547904968262
2002-08-16,14.685965538024902
2002-08-19,15.074528694152832
2002-08-20,14.88979434967041
2002-08-21,14.953495025634766
2002-08-22,14.982173919677734
2002-08-23,14.982173919677734
2002-08-26,15.1063814163208
2002-08-27,14.934395790100098
2002-08-28,14.58722972869873
2002-08-29,14.440718650817871
2002-08-30,14.625446319580078
2002-09-03,14.34835433959961
2002-09-04,14.469380378723145
2002-09-05,14.472569465637207
2002-09-06,14.84203052520752
2002-09-09,15.119115829467773
2002-09-10,14.994908332824707
2002-09-11,14.950315475463867
2002-09-12,15.367552757263184
2002-09-13,15.28474235534668
2002-09-16,15.042680740356445
2002-09-17,14.82611083984375
2002-09-18,14.870697975158691
2002-09-19,14.50760555267334
2002-09-20,14.396126747131348
2002-09-23,14.412052154541016
2002-09-24,13.915202140808105
2002-09-25,14.427978515625
2002-09-26,14.812042236328125
2002-09-27,14.405570983886719
2002-09-30,14.54639720916748
2002-10-01,15.106491088867188
2002-10-02,14.796037673950195
2002-10-03,14.741632461547852
2002-10-04,14.082315444946289
2002-10-07,13.941496849060059
2002-10-08,14.216739654541016
2002-10-09,13.493428230285645
2002-10-10,13.925503730773926
2002-10-11,14.328760147094727
2002-10-14,13.9447021484375
2002-10-15,14.812042236328125
2002-10-16,14.709626197814941
2002-10-17,15.013673782348633
2002-10-18,15.122495651245117
2002-10-21,15.695380210876465
2002-10-22,15.125696182250977
2002-10-23,15.263320922851562
2002-10-24,15.036078453063965
2002-10-25,15.039278030395508
2002-10-28,14.73843002319336
2002-10-29,14.73522663116455
2002-10-30,14.901655197143555
2002-10-31,14.847249984741211
2002-11-01,15.084089279174805
2002-11-04,15.0200777053833
2002-11-05,14.943265914916992
2002-11-06,15.023277282714844
2002-11-07,15.528962135314941
2002-11-08,15.682588577270508
2002-11-11,15.538566589355469
2002-11-12,15.596169471740723
2002-11-13,15.516159057617188
2002-11-14,15.548169136047363
2002-11-15,15.34013557434082
2002-11-18,15.381735801696777
2002-11-19,15.970632553100586
2002-11-20,15.842609405517578
2002-11-21,16.169063568115234
2002-11-22,15.9130277633667
2002-11-25,16.098651885986328
2002-11-26,15.938628196716309
2002-11-27,16.38030242919922
2002-11-29,16.37069320678711
2002-12-02,16.18507194519043
2002-12-03,15.528962135314941
2002-12-04,15.85222053527832
2002-12-05,15.61217975616455
2002-12-06,15.538566589355469
2002-12-09,15.24411678314209
2002-12-10,14.754435539245605
2002-12-11,14.815252304077148
2002-12-12,14.690423011779785
2002-12-13,14.578407287597656
2002-12-16,14.92406177520752
2002-12-17,15.010478973388672
2002-12-18,14.97206974029541
2002-12-19,14.898453712463379
2002-12-20,15.224910736083984
2002-12-23,15.28252124786377
2002-12-24,15.202502250671387
2002-12-26,15.170500755310059
2002-12-27,14.794295310974121
2002-12-30,14.816804885864258
2002-12-31,14.742843627929688
2003-01-02,15.247671127319336
2003-01-03,15.067607879638672
2003-01-06,15.138349533081055
2003-01-07,14.86181354522705
2003-01-08,14.791085243225098
2003-01-09,14.887545585632324
2003-01-10,14.717120170593262
2003-01-13,14.469532012939453
2003-01-14,14.308770179748535
2003-01-15,14.266963005065918
2003-01-16,14.421302795410156
2003-01-17,14.25088119506836
2003-01-21,13.76855754852295
2003-01-22,13.582071304321289
2003-01-23,13.659235954284668
2003-01-24,13.414864540100098
2003-01-27,13.244446754455566
2003-01-28,13.283029556274414
2003-01-29,13.453452110290527
2003-01-30,13.48882007598877
2003-01-31,13.569206237792969
2003-02-03,13.414864540100098
2003-02-04,13.36984634399414
2003-02-05,13.49524974822998
2003-02-06,13.202646255493164
2003-02-07,13.138339042663574
2003-02-10,13.02258014678955
2003-02-11,13.440591812133789
2003-02-12,13.353771209716797
2003-02-13,13.34412670135498
2003-02-14,13.501679420471191
2003-02-18,13.852169036865234
2003-02-19,13.855388641357422
2003-02-20,13.656024932861328
2003-02-21,13.733193397521973
2003-02-24,13.311975479125977
2003-02-25,13.424506187438965
2003-02-26,13.392356872558594
2003-02-27,13.3859281539917
2003-02-28,13.305534362792969
2003-03-03,13.186564445495605
2003-03-04,12.81357479095459
2003-03-05,13.106178283691406
2003-03-06,12.784640312194824
2003-03-07,12.961490631103516
2003-03-10,12.65280532836914
2003-03-11,12.527400016784668
2003-03-12,12.20585823059082
2003-03-13,12.58206558227539
2003-03-14,12.617433547973633
2003-03-17,13.141548156738281
2003-03-18,13.202646255493164
2003-03-19,13.1737060546875
2003-03-20,13.21872615814209
2003-03-21,13.855388641357422
2003-03-24,12.974344253540039
2003-03-25,13.164055824279785
2003-03-26,12.868241310119629
2003-03-27,12.887640953063965
2003-03-28,12.810043334960938
2003-03-31,12.693642616271973
2003-04-01,12.751842498779297
2003-04-02,13.414654731750488
2003-04-03,13.404953002929688
2003-04-04,13.320892333984375
2003-04-07,13.33382511138916
2003-04-08,13.56984806060791
2003-04-09,13.285326957702637
2003-04-10,13.36938762664795
2003-04-11,13.236821174621582
2003-04-14,13.29825496673584
2003-04-15,13.220658302307129
2003-04-16,12.994332313537598
2003-04-17,13.469618797302246
2003-04-21,13.337059020996094
2003-04-22,13.802640914916992
2003-04-23,13.909333229064941
2003-04-24,13.847907066345215
2003-04-25,13.805874824523926
2003-04-28,14.064531326293945
2003-04-29,14.119495391845703
2003-04-30,14.235892295837402
2003-05-01,13.98693561553955
2003-05-02,14.210028648376465
2003-05-05,14.226187705993652
2003-05-06,14.216493606567383
2003-05-07,14.32319164276123
2003-05-08,14.116264343261719
2003-05-09,14.381388664245605
2003-05-12,14.452516555786133
2003-05-13,14.284393310546875
2003-05-14,14.387864112854004
2003-05-15,14.433109283447266
2003-05-16,14.355525970458984
2003-05-19,14.100096702575684
2003-05-20,14.03866195678711
2003-05-21,14.03866195678711
2003-05-22,14.307027816772461
2003-05-23,14.119495391845703
2003-05-27,14.226187705993652
2003-05-28,14.058073043823242
2003-05-29,13.815581321716309
2003-05-30,14.119495391845703
2003-06-02,14.355525970458984
2003-06-03,14.581844329833984
2003-06-04,14.733811378479004
2003-06-05,14.83080768585205
2003-06-06,14.733811378479004
2003-06-09,14.581844329833984
2003-06-10,14.533347129821777
2003-06-11,14.821114540100098
2003-06-12,14.960134506225586
2003-06-13,14.78231143951416
2003-06-16,15.47098445892334
2003-06-17,15.529181480407715
2003-06-18,15.29638957977295
2003-06-19,15.053901672363281
2003-06-20,15.150897026062012
2003-06-23,15.179986000061035
2003-06-24,15.141201972961426
2003-06-25,14.90194034576416
2003-06-26,14.940923690795898
2003-06-27,14.820720672607422
2003-06-30,14.846712112426758
2003-07-01,14.966913223266602
2003-07-02,15.109853744506836
2003-07-03,15.018900871276855
2003-07-07,15.067626953125
2003-07-08,14.973409652709961
2003-07-09,14.677774429321289
2003-07-10,14.619297981262207
2003-07-11,14.99290657043457
2003-07-14,14.934430122375488
2003-07-15,14.619297981262207
2003-07-16,14.42437744140625
2003-07-17,14.866206169128418
2003-07-18,15.14233684539795
2003-07-21,14.911685943603516
2003-07-22,15.655645370483398
2003-07-23,15.584176063537598
2003-07-24,15.545191764831543
2003-07-25,16.204675674438477
2003-07-28,16.048744201660156
2003-07-29,16.276161193847656
2003-07-30,16.28589630126953
2003-07-31,16.49706268310547
2003-08-01,16.480817794799805
2003-08-04,16.40285301208496
2003-08-05,16.01951026916504
2003-08-06,15.902549743652344
2003-08-07,16.178691864013672
2003-08-08,16.627010345458984
2003-08-11,16.562042236328125
2003-08-12,17.38396453857422
2003-08-13,17.86803436279297
2003-08-14,17.890769958496094
2003-08-15,17.89402198791504
2003-08-18,18.18315887451172
2003-08-19,18.23514175415039
2003-08-20,18.391080856323242
2003-08-21,18.86214256286621
2003-08-22,18.55027198791504
2003-08-25,18.26438331604004
2003-08-26,18.166908264160156
2003-08-27,18.163671493530273
2003-08-28,18.225399017333984
2003-08-29,18.358591079711914
2003-09-02,18.17340660095215
2003-09-03,18.0272159576416
2003-09-04,18.222145080566406
2003-09-05,18.05645751953125
2003-09-08,18.303359985351562
2003-09-09,18.166908264160156
2003-09-10,17.73807716369629
2003-09-11,17.50092124938965
2003-09-12,17.54315948486328
2003-09-15,17.556156158447266
2003-09-16,17.851789474487305
2003-09-17,17.89402198791504
2003-09-18,18.222145080566406
