Date,ES
2006-08-17,11.254249572753906
2006-08-18,11.389908790588379
2006-08-21,11.349711418151855
2006-08-22,11.42507553100586
2006-08-23,11.319568634033203
2006-08-24,11.324591636657715
2006-08-25,11.404983520507812
2006-08-28,11.480337142944336
2006-08-29,11.465267181396484
2006-08-30,11.469318389892578
2006-08-31,11.555439949035645
2006-09-01,11.570638656616211
2006-09-05,11.601038932800293
2006-09-06,11.601038932800293
2006-09-07,11.545310974121094
2006-09-08,11.601038932800293
2006-09-11,11.601038932800293
2006-09-12,11.651694297790527
2006-09-13,11.651694297790527
2006-09-14,11.550376892089844
2006-09-15,11.63143253326416
2006-09-18,11.550376892089844
2006-09-19,11.64663028717041
2006-09-20,11.78341007232666
2006-09-21,11.76821231842041
2006-09-22,11.773280143737793
2006-09-25,11.904993057250977
2006-09-26,11.864466667175293
2006-09-27,11.940458297729492
2006-09-28,11.904993057250977
2006-09-29,11.78847599029541
2006-10-02,11.950584411621094
2006-10-03,11.844202041625977
2006-10-04,11.925256729125977
2006-10-05,11.930319786071777
2006-10-06,11.879668235778809
2006-10-09,11.904993057250977
2006-10-10,11.920193672180176
2006-10-11,12.021515846252441
2006-10-12,12.14815902709961
2006-10-13,12.18362045288086
2006-10-16,12.315335273742676
2006-10-17,12.259611129760742
2006-10-18,12.284939765930176
2006-10-19,12.315335273742676
2006-10-20,12.386258125305176
2006-10-23,12.528105735778809
2006-10-24,12.548368453979492
2006-10-25,12.639554023742676
2006-10-26,12.614227294921875
2006-10-27,12.528105735778809
2006-10-30,12.517971992492676
2006-10-31,12.669958114624023
2006-11-01,12.725680351257324
2006-11-02,12.751008033752441
2006-11-03,12.74087142944336
2006-11-06,12.867524147033691
2006-11-07,13.014442443847656
2006-11-08,13.161349296569824
2006-11-09,13.146157264709473
2006-11-10,13.32345962524414
2006-11-13,13.28293228149414
2006-11-14,13.409579277038574
2006-11-15,13.526098251342773
2006-11-16,13.662880897521973
2006-11-17,13.698341369628906
2006-11-20,13.769268989562988
2006-11-21,13.850319862365723
2006-11-22,13.875655174255371
2006-11-24,14.032696723937988
2006-11-27,13.855387687683105
2006-11-28,14.042830467224121
2006-11-29,14.250930786132812
2006-11-30,14.29683780670166
2006-12-01,14.434547424316406
2006-12-04,14.582464218139648
2006-12-05,14.69467830657959
2006-12-06,14.531462669372559
2006-12-07,14.28153133392334
2006-12-08,14.215225219726562
2006-12-11,14.13361930847168
2006-12-12,14.179518699645996
2006-12-13,14.29683780670166
2006-12-14,14.368243217468262
2006-12-15,14.28153133392334
2006-12-18,14.205021858215332
2006-12-19,14.271327018737793
2006-12-20,14.215225219726562
2006-12-21,14.220324516296387
2006-12-22,14.215225219726562
2006-12-26,14.358037948608398
2006-12-27,14.419240951538086
2006-12-28,14.352935791015625
2006-12-29,14.363142013549805
2007-01-03,14.500856399536133
2007-01-04,14.383544921875
2007-01-05,14.082610130310059
2007-01-08,14.15911865234375
2007-01-09,14.148914337158203
2007-01-10,14.13361930847168
2007-01-11,14.138717651367188
2007-01-12,14.123414039611816
2007-01-16,14.113216400146484
2007-01-17,14.072407722473145
2007-01-18,13.97549819946289
2007-01-19,14.062203407287598
2007-01-22,14.082610130310059
2007-01-23,13.995902061462402
2007-01-24,14.143815994262695
2007-01-25,13.995902061462402
2007-01-26,14.052010536193848
2007-01-29,13.990801811218262
2007-01-30,14.052010536193848
2007-01-31,14.10301399230957
2007-02-01,14.174426078796387
2007-02-02,14.179518699645996
2007-02-05,14.347841262817383
2007-02-06,14.500856399536133
2007-02-07,14.577360153198242
2007-02-08,14.628373146057129
2007-02-09,14.689576148986816
2007-02-12,14.730384826660156
2007-02-13,14.740581512451172
2007-02-14,14.8425931930542
2007-02-15,14.83749008178711
2007-02-16,14.817097663879395
2007-02-20,14.9139986038208
2007-02-21,14.990506172180176
2007-02-22,14.980313301086426
2007-02-23,15.153729438781738
2007-02-26,15.143525123596191
2007-02-27,14.901243209838867
2007-02-28,14.90637493133545
2007-03-01,14.937174797058105
2007-03-02,14.85505485534668
2007-03-05,14.567595481872559
2007-03-06,14.901243209838867
2007-03-07,14.993634223937988
2007-03-08,15.00903034210205
2007-03-09,15.050102233886719
2007-03-12,15.342693328857422
2007-03-13,15.245161056518555
2007-03-14,15.450477600097656
2007-03-15,15.825189590454102
2007-03-16,15.701998710632324
2007-03-19,15.88679313659668
2007-03-20,16.112638473510742
2007-03-21,16.451427459716797
2007-03-22,16.492490768432617
2007-03-23,16.574621200561523
2007-03-26,16.590015411376953
2007-03-27,16.518152236938477
2007-03-28,16.605417251586914
2007-03-29,16.605417251586914
2007-03-30,16.821002960205078
2007-04-02,17.12898826599121
2007-04-03,17.211116790771484
2007-04-04,17.093053817749023
2007-04-05,17.10332489013672
2007-04-09,17.134117126464844
2007-04-10,16.872339248657227
2007-04-11,16.764543533325195
2007-04-12,16.69781494140625
2007-04-13,16.68241310119629
2007-04-16,16.73887825012207
2007-04-17,16.728609085083008
2007-04-18,16.641345977783203
2007-04-19,16.533557891845703
2007-04-20,16.692684173583984
2007-04-23,16.81073760986328
2007-04-24,16.826141357421875
2007-04-25,17.01093101501465
2007-04-26,16.887741088867188
2007-04-27,16.70808219909668
2007-04-30,16.513015747070312
2007-05-01,16.661884307861328
2007-05-02,16.749143600463867
2007-05-03,16.70808219909668
2007-05-04,16.851797103881836
2007-05-07,16.923664093017578
2007-05-08,16.83640480041504
2007-05-09,16.79533576965332
2007-05-10,16.554094314575195
2007-05-11,16.641345977783203
2007-05-14,16.631084442138672
2007-05-15,16.785078048706055
2007-05-16,16.723482131958008
2007-05-17,16.687545776367188
2007-05-18,16.723482131958008
2007-05-21,16.667016983032227
2007-05-22,16.5489559173584
2007-05-23,16.143444061279297
2007-05-24,15.655804634094238
2007-05-25,15.630139350891113
2007-05-29,15.789266586303711
2007-05-30,15.948335647583008
2007-05-31,15.705598831176758
2007-06-01,15.860530853271484
2007-06-04,15.788241386413574
2007-06-05,15.5506591796875
2007-06-06,15.261435508728027
2007-06-07,14.610705375671387
2007-06-08,14.6468505859375
2007-06-11,14.719151496887207
2007-06-12,14.533221244812012
2007-06-13,14.781124114990234
2007-06-14,14.770796775817871
2007-06-15,14.915410995483398
2007-06-18,14.822446823120117
2007-06-19,14.672677040100098
2007-06-20,14.502242088317871
2007-06-21,14.466085433959961
2007-06-22,14.254338264465332
2007-06-25,14.13555908203125
2007-06-26,14.424776077270508
2007-06-27,14.641687393188477
2007-06-28,14.621027946472168
2007-06-29,14.6468505859375
2007-07-02,14.868924140930176
2007-07-03,14.977389335632324
2007-07-05,14.781124114990234
2007-07-06,14.713993072509766
2007-07-09,14.724322319030762
2007-07-10,14.533221244812012
2007-07-11,14.600371360778809
2007-07-12,14.972222328186035
2007-07-13,15.14781665802002
2007-07-16,15.003207206726074
2007-07-17,14.822446823120117
2007-07-18,14.770796775817871
2007-07-19,14.868924140930176
2007-07-20,14.765628814697266
2007-07-23,14.868924140930176
2007-07-24,14.362798690795898
2007-07-25,14.419608116149902
2007-07-26,14.001274108886719
2007-07-27,13.908313751220703
2007-07-30,14.22851848602295
2007-07-31,14.12005615234375
2007-08-01,14.49707317352295
2007-08-02,14.450590133666992
2007-08-03,14.08390998840332
2007-08-06,14.713993072509766
2007-08-07,15.127157211303711
2007-08-08,14.961892127990723
2007-08-09,14.512567520141602
2007-08-10,14.435099601745605
2007-08-13,14.713993072509766
2007-08-14,14.29049015045166
2007-08-15,14.114885330200195
2007-08-16,14.197526931762695
2007-08-17,14.641687393188477
2007-08-20,14.502242088317871
2007-08-21,14.59520435333252
2007-08-22,14.770796775817871
2007-08-23,14.961892127990723
2007-08-24,15.19430160522461
2007-08-27,14.86376953125
2007-08-28,14.429939270019531
2007-08-29,14.580794334411621
2007-08-30,14.403925895690918
2007-08-31,14.3831148147583
2007-09-04,14.60159683227539
2007-09-05,14.440336227416992
2007-09-06,14.289485931396484
2007-09-07,14.071006774902344
2007-09-10,14.024188041687012
2007-09-11,14.13863468170166
2007-09-12,14.216668128967285
2007-09-13,14.097016334533691
2007-09-14,14.143834114074707
2007-09-17,14.044994354248047
2007-09-18,14.112622261047363
2007-09-19,14.533975601196289
2007-09-20,14.398724555969238
2007-09-21,14.414332389831543
2007-09-24,14.429936408996582
2007-09-25,14.393519401550293
2007-09-26,14.742045402526855
2007-09-27,15.01774787902832
2007-09-28,14.861690521240234
2007-10-01,15.080172538757324
2007-10-02,14.856491088867188
2007-10-03,14.835681915283203
2007-10-04,15.069756507873535
2007-10-05,15.163399696350098
2007-10-08,15.064562797546387
2007-10-09,15.272640228271484
2007-10-10,15.095778465270996
2007-10-11,15.158198356628418
2007-10-12,15.158198356628418
2007-10-15,14.91370677947998
2007-10-16,14.861690521240234
2007-10-17,14.820075035095215
2007-10-18,14.825272560119629
2007-10-19,14.554783821105957
2007-10-22,14.632808685302734
2007-10-23,14.612001419067383
2007-10-24,14.830482482910156
2007-10-25,15.12698745727539
2007-10-26,15.17380428314209
2007-10-29,15.693985939025879
2007-10-30,15.865652084350586
2007-10-31,16.037309646606445
2007-11-01,15.93847370147705
2007-11-02,15.943674087524414
2007-11-05,16.44304847717285
2007-11-06,16.609516143798828
2007-11-07,15.985289573669434
2007-11-08,16.229787826538086
2007-11-09,16.146549224853516
2007-11-12,15.980085372924805
2007-11-13,15.870845794677734
2007-11-14,15.766814231872559
2007-11-15,16.037309646606445
2007-11-16,16.734355926513672
2007-11-19,16.85399627685547
2007-11-20,17.077672958374023
2007-11-21,16.65632438659668
2007-11-23,16.536691665649414
2007-11-26,16.33901023864746
2007-11-27,16.328611373901367
2007-11-28,16.64796257019043
2007-11-29,16.527549743652344
2007-11-30,16.532785415649414
2007-12-03,16.7003173828125
2007-12-04,16.86783790588379
2007-12-05,17.187183380126953
2007-12-06,17.161014556884766
2007-12-07,16.95160484313965
2007-12-10,17.014423370361328
2007-12-11,16.66366958618164
2007-12-12,16.64796257019043
2007-12-13,16.752670288085938
2007-12-14,16.600831985473633
2007-12-17,16.370494842529297
2007-12-18,16.59561538696289
2007-12-19,16.417604446411133
2007-12-20,16.49090003967285
2007-12-21,16.77359962463379
2007-12-24,16.736961364746094
2007-12-26,16.52231788635254
2007-12-27,16.35479164123535
2007-12-28,16.564193725585938
2007-12-31,16.39143180847168
2008-01-02,16.145381927490234
2008-01-03,16.11397361755371
2008-01-04,16.07732582092285
2008-01-07,16.307666778564453
2008-01-08,16.145381927490234
2008-01-09,16.093034744262695
2008-01-10,16.11397361755371
2008-01-11,15.993557929992676
2008-01-14,16.01974105834961
2008-01-15,15.794617652893066
2008-01-16,15.993557929992676
2008-01-17,15.700396537780762
2008-01-18,15.4700345993042
2008-01-22,14.794700622558594
2008-01-23,15.129751205444336
2008-01-24,14.899399757385254
2008-01-25,14.606229782104492
2008-01-28,14.77899169921875
2008-01-29,14.506760597229004
2008-01-30,14.229297637939453
2008-01-31,14.548643112182617
2008-02-01,14.648113250732422
2008-02-04,15.01457405090332
2008-02-05,14.564348220825195
2008-02-06,14.407295227050781
2008-02-07,14.391586303710938
2008-02-08,14.25546932220459
2008-02-11,14.349711418151855
2008-02-12,14.491052627563477
2008-02-13,14.485814094543457
2008-02-14,14.422995567321777
2008-02-15,14.548643112182617
2008-02-19,14.370651245117188
2008-02-20,14.29211711883545
2008-02-21,13.951826095581055
2008-02-22,14.197884559631348
2008-02-25,13.904711723327637
2008-02-26,13.763360977172852
2008-02-27,13.626200675964355
2008-02-28,13.700052261352539
2008-02-29,13.383533477783203
2008-03-03,13.409911155700684
2008-03-04,13.378263473510742
2008-03-05,13.404638290405273
2008-03-06,13.109216690063477
2008-03-07,13.061742782592773
2008-03-10,12.94040584564209
2008-03-11,12.987887382507324
2008-03-12,13.040640830993652
2008-03-13,13.109216690063477
2008-03-14,13.135598182678223
2008-03-17,13.035360336303711
2008-03-18,13.198893547058105
2008-03-19,12.950961112976074
2008-03-20,12.871826171875
2008-03-24,12.787419319152832
2008-03-25,12.666091918945312
2008-03-26,12.697744369506836
2008-03-27,12.755769729614258
2008-03-28,12.739944458007812
2008-03-31,12.945686340332031
2008-04-01,13.251651763916016
2008-04-02,13.304403305053711
2008-04-03,13.341338157653809
2008-04-04,13.515419006347656
2008-04-07,13.552349090576172
2008-04-08,13.584003448486328
2008-04-09,13.589271545410156
2008-04-10,13.584003448486328
2008-04-11,13.636754035949707
2008-04-14,13.68423080444336
2008-04-15,13.773913383483887
2008-04-16,13.995476722717285
2008-04-17,14.095703125
2008-04-18,14.006021499633789
2008-04-21,13.763360977172852
2008-04-22,13.694781303405762
2008-04-23,13.87414264678955
2008-04-24,13.858321189880371
2008-04-25,14.069330215454102
2008-04-28,14.037677764892578
2008-04-29,13.900521278381348
2008-04-30,13.884697914123535
2008-05-01,14.269794464111328
2008-05-02,14.63379192352295
2008-05-05,14.523011207580566
2008-05-06,14.533559799194336
2008-05-07,14.43332576751709
2008-05-08,14.443876266479492
2008-05-09,14.39112663269043
2008-05-12,14.354203224182129
2008-05-13,14.401676177978516
2008-05-14,14.222314834594727
2008-05-15,13.926902770996094
2008-05-16,13.905797958374023
2008-05-19,13.884697914123535
2008-05-20,13.816118240356445
2008-05-21,13.736981391906738
2008-05-22,13.837214469909668
2008-05-23,13.557619094848633
2008-05-27,13.831941604614258
2008-05-28,13.778779029846191
2008-05-29,13.885103225708008
2008-05-30,13.879782676696777
2008-06-02,13.80535888671875
2008-06-03,13.730935096740723
2008-06-04,13.932945251464844
2008-06-05,14.204056739807129
2008-06-06,13.847888946533203
2008-06-09,14.10836124420166
2008-06-10,14.156208038330078
2008-06-11,14.0871000289917
2008-06-12,14.0871000289917
2008-06-13,14.267845153808594
2008-06-16,14.251898765563965
2008-06-17,14.310373306274414
2008-06-18,14.289100646972656
2008-06-19,14.315692901611328
2008-06-20,14.0871000289917
2008-06-23,14.097735404968262
2008-06-24,13.996733665466309
2008-06-25,14.150896072387695
2008-06-26,13.948888778686523
2008-06-27,13.576777458190918
2008-06-30,13.571456909179688
2008-07-01,13.725625991821289
2008-07-02,13.390721321105957
2008-07-03,13.284406661987305
2008-07-07,13.151508331298828
2008-07-08,13.470466613769531
2008-07-09,13.69372272491455
2008-07-10,13.560826301574707
2008-07-11,13.608671188354492
2008-07-14,13.33756160736084
2008-07-15,13.231247901916504
2008-07-16,13.045187950134277
2008-07-17,13.034553527832031
2008-07-18,13.077083587646484
2008-07-21,13.19935417175293
2008-07-22,13.231247901916504
2008-07-23,13.204663276672363
2008-07-24,13.18340015411377
2008-07-25,13.18340015411377
2008-07-28,13.172769546508789
2008-07-29,13.289715766906738
2008-07-30,13.454514503479004
2008-07-31,13.37476921081543
2008-08-01,13.108978271484375
2008-08-04,13.890413284301758
2008-08-05,13.853198051452637
2008-08-06,13.906366348266602
2008-08-07,13.842570304870605
2008-08-08,14.294422149658203
2008-08-11,14.528325080871582
2008-08-12,14.374156951904297
2008-08-13,14.395423889160156
2008-08-14,14.336952209472656
2008-08-15,14.278473854064941
2008-08-18,14.560214042663574
2008-08-19,14.411369323730469
2008-08-20,14.50705623626709
2008-08-21,14.671852111816406
2008-08-22,14.900435447692871
2008-08-25,14.581483840942383
2008-08-26,14.63464641571045
2008-08-27,14.695181846618652
2008-08-28,14.807682991027832
2008-08-29,14.40588092803955
2008-09-02,14.261234283447266
2008-09-03,14.234450340270996
2008-09-04,14.164802551269531
2008-09-05,13.923721313476562
2008-09-08,14.036224365234375
2008-09-09,13.607640266418457
2008-09-10,13.505849838256836
2008-09-11,13.821929931640625
2008-09-12,14.395170211791992
2008-09-15,13.93443775177002
2008-09-16,13.816574096679688
2008-09-17,13.33976936340332
2008-09-18,14.13265323638916
2008-09-19,14.266589164733887
2008-09-22,13.859434127807617
2008-09-23,13.704069137573242
2008-09-24,13.704069137573242
2008-09-25,13.91835880279541
2008-09-26,13.886219024658203
2008-09-29,13.655852317810059
2008-09-30,13.741569519042969
2008-10-01,13.913003921508789
2008-10-02,13.655852317810059
2008-10-03,13.25941276550293
2008-10-06,12.412952423095703
2008-10-07,11.904003143310547
2008-10-08,11.400419235229492
2008-10-09,11.170050621032715
2008-10-10,10.259299278259277
2008-10-13,11.362918853759766
2008-10-14,11.116477966308594
2008-10-15,10.328950881958008
2008-10-16,11.003973960876465
2008-10-17,10.773603439331055
2008-10-20,11.72720718383789
2008-10-21,11.545062065124512
2008-10-22,11.14862060546875
2008-10-23,11.421850204467773
2008-10-24,11.105761528015137
2008-10-27,10.564668655395508
2008-10-28,11.320053100585938
2008-10-29,11.277193069458008
2008-10-30,12.13973617553711
2008-10-31,12.08615493774414
2008-11-03,12.112936019897461
2008-11-04,12.037940979003906
2008-11-05,11.609353065490723
2008-11-06,11.111116409301758
2008-11-07,11.25576400756836
2008-11-10,11.373627662658691
2008-11-11,11.97900676727295
2008-11-12,11.56649112701416
2008-11-13,12.766536712646484
2008-11-14,12.412952423095703
2008-11-17,12.2897367477417
2008-11-18,12.300450325012207
2008-11-19,11.850434303283691
2008-11-20,11.089690208435059
2008-11-21,12.187944412231445
2008-11-24,12.321878433227539
2008-11-25,12.407594680786133
2008-11-26,12.479507446289062
2008-11-28,12.598462104797363
2008-12-01,11.89013385772705
2008-12-02,12.214563369750977
2008-12-03,12.533578872680664
2008-12-04,11.89013385772705
2008-12-05,12.246999740600586
2008-12-08,12.1929349899292
2008-12-09,12.306478500366211
2008-12-10,12.701199531555176
2008-12-11,12.441654205322266
2008-12-12,12.830967903137207
2008-12-15,12.165897369384766
2008-12-16,12.522761344909668
2008-12-17,12.171307563781738
2008-12-18,12.1929349899292
2008-12-19,12.257819175720215
2008-12-22,12.603872299194336
2008-12-23,12.420028686523438
2008-12-24,12.430845260620117
2008-12-26,12.533578872680664
2008-12-29,12.58224105834961
2008-12-30,12.89585018157959
2008-12-31,13.009404182434082
2009-01-02,13.139169692993164
2009-01-05,13.431150436401367
2009-01-06,13.38789176940918
2009-01-07,13.312196731567383
2009-01-08,13.469000816345215
2009-01-09,13.458182334899902
2009-01-12,13.209464073181152
2009-01-13,12.80933666229248
2009-01-14,12.647128105163574
2009-01-15,12.576834678649902
2009-01-16,12.863414764404297
2009-01-20,12.544389724731445
2009-01-21,12.641719818115234
2009-01-22,12.701199531555176
2009-01-23,12.636313438415527
2009-01-26,13.085097312927246
2009-01-27,13.063475608825684
2009-01-28,12.939107894897461
2009-01-29,13.003989219665527
2009-01-30,12.868817329406738
2009-02-02,12.993181228637695
2009-02-03,13.09591293334961
2009-02-04,13.544695854187012
2009-02-05,13.469000816345215
2009-02-06,13.490635871887207
2009-02-09,13.274346351623535
2009-02-10,12.955327987670898
2009-02-11,12.793122291564941
2009-02-12,12.971550941467285
2009-02-13,12.987771987915039
2009-02-17,12.517358779907227
2009-02-18,12.095609664916992
2009-02-19,12.236189842224121
2009-02-20,11.927988052368164
2009-02-23,11.77117919921875
2009-02-24,12.111827850341797
2009-02-25,12.105269432067871
2009-02-26,12.028756141662598
2009-02-27,11.974105834960938
2009-03-02,11.50410270690918
2009-03-03,10.968518257141113
2009-03-04,11.088759422302246
2009-03-05,10.755383491516113
2009-03-06,10.930267333984375
2009-03-09,10.629682540893555
2009-03-10,10.913869857788086
2009-03-11,10.984914779663086
2009-03-12,11.241781234741211
2009-03-13,10.875612258911133
2009-03-16,11.083292007446289
2009-03-17,11.558756828308105
2009-03-18,11.646198272705078
2009-03-19,11.832010269165039
2009-03-20,11.848408699035645
2009-03-23,12.023290634155273
2009-03-24,11.821084976196289
2009-03-25,11.832010269165039
2009-03-26,11.913991928100586
2009-03-27,11.859343528747559
2009-03-30,11.760970115661621
2009-03-31,11.799222946166992
2009-04-01,11.695383071899414
2009-04-02,11.586076736450195
2009-04-03,11.520500183105469
2009-04-06,11.597007751464844
2009-04-07,11.695383071899414
2009-04-08,11.760970115661621
2009-04-09,11.750036239624023
2009-04-13,11.580620765686035
2009-04-14,11.356545448303223
2009-04-15,11.525964736938477
2009-04-16,11.646198272705078
2009-04-17,11.525964736938477
2009-04-20,11.47677993774414
2009-04-21,11.433056831359863
2009-04-22,11.11061954498291
2009-04-23,11.0067777633667
2009-04-24,11.061429977416992
2009-04-27,11.329221725463867
2009-04-28,11.23084831237793
2009-04-29,11.203518867492676
2009-04-30,11.48770809173584
2009-05-01,11.793760299682617
2009-05-04,11.832010269165039
2009-05-05,11.886662483215332
2009-05-06,11.739102363586426
2009-05-07,11.61887264251709
2009-05-08,11.586076736450195
2009-05-11,11.575153350830078
2009-05-12,11.684450149536133
2009-05-13,11.569684982299805
2009-05-14,11.49317455291748
2009-05-15,11.247244834899902
2009-05-18,11.269104957580566
2009-05-19,11.340153694152832
2009-05-20,10.924799919128418
2009-05-21,11.05049991607666
2009-05-22,11.061429977416992
2009-05-26,11.372941017150879
2009-05-27,11.258169174194336
2009-05-28,11.417410850524902
2009-05-29,11.494820594787598
2009-06-01,11.981367111206055
2009-06-02,11.848674774169922
2009-06-03,11.649628639221191
2009-06-04,11.63304328918457
2009-06-05,11.738090515136719
2009-06-08,11.67726993560791
2009-06-09,11.544577598571777
2009-06-10,11.699389457702637
2009-06-11,11.948189735412598
2009-06-12,12.230173110961914
2009-06-15,12.130650520324707
2009-06-16,12.0034818649292
2009-06-17,11.975841522216797
2009-06-18,12.368400573730469
2009-06-19,12.14724063873291
2009-06-22,12.224642753601074
2009-06-23,11.920546531677246
2009-06-24,12.025602340698242
2009-06-25,12.246763229370117
2009-06-26,12.230173110961914
2009-06-29,12.384988784790039
2009-06-30,12.335216522216797
2009-07-01,12.705666542053223
2009-07-02,12.351813316345215
2009-07-06,12.440276145935059
2009-07-07,12.197003364562988
2009-07-08,12.025602340698242
2009-07-09,11.892909049987793
2009-07-10,11.821025848388672
2009-07-13,11.915019035339355
2009-07-14,11.90949535369873
2009-07-15,12.202537536621094
2009-07-16,12.279932975769043
2009-07-17,12.213583946228027
2009-07-20,12.202537536621094
2009-07-21,12.324167251586914
2009-07-22,12.318639755249023
2009-07-23,12.639321327209473
2009-07-24,12.716721534729004
2009-07-27,12.716721534729004
2009-07-28,12.600619316101074
2009-07-29,12.528741836547852
2009-07-30,12.79412841796875
2009-07-31,12.72225284576416
2009-08-03,12.877074241638184
2009-08-04,12.72225284576416
2009-08-05,12.79412841796875
2009-08-06,12.672497749328613
2009-08-07,12.926825523376465
2009-08-10,12.893657684326172
2009-08-11,12.904715538024902
2009-08-12,13.037412643432617
2009-08-13,13.02082347869873
2009-08-14,13.114816665649414
2009-08-17,13.06505298614502
2009-08-18,13.02082347869873
2009-08-19,13.131404876708984
2009-08-20,13.120346069335938
2009-08-21,13.441025733947754
2009-08-24,13.485258102416992
2009-08-25,13.47420597076416
2009-08-26,13.446560859680176
2009-08-27,13.441025733947754
2009-08-28,13.41757869720459
2009-08-31,13.28356647491455
2009-09-01,13.28356647491455
2009-09-02,13.199806213378906
2009-09-03,13.210983276367188
2009-09-04,13.244482040405273
2009-09-08,13.238898277282715
2009-09-09,13.227731704711914
2009-09-10,13.11047077178955
2009-09-11,13.222149848937988
2009-09-14,13.406408309936523
2009-09-15,13.668838500976562
2009-09-16,13.802850723266602
2009-09-17,13.68559741973877
2009-09-18,13.663260459899902
2009-09-21,13.562752723693848
2009-09-22,13.361740112304688
2009-09-23,13.277987480163574
2009-09-24,13.28356647491455
2009-09-25,13.30589771270752
2009-09-28,13.411996841430664
2009-09-29,13.400827407836914
2009-09-30,13.255650520324707
2009-10-01,13.037886619567871
2009-10-02,12.875956535339355
2009-10-05,12.987630844116211
2009-10-06,13.01555347442627
2009-10-07,12.9485502243042
2009-10-08,13.082555770874023
2009-10-09,13.121641159057617
2009-10-12,13.13280963897705
2009-10-13,12.998796463012695
2009-10-14,13.076969146728516
2009-10-15,13.205395698547363
2009-10-16,13.188652038574219
2009-10-19,13.367326736450195
2009-10-20,13.054632186889648
2009-10-21,13.082555770874023
2009-10-22,13.143976211547852
2009-10-23,12.887125015258789
2009-10-26,12.741951942443848
2009-10-27,12.78104019165039
2009-10-28,12.764286041259766
2009-10-29,12.954132080078125
2009-10-30,12.870375633239746
2009-11-02,12.585611343383789
2009-11-03,12.691692352294922
2009-11-04,12.702865600585938
2009-11-05,12.937379837036133
2009-11-06,12.898290634155273
2009-11-09,12.993220329284668
2009-11-10,13.155143737792969
2009-11-11,13.199806213378906
2009-11-12,13.065799713134766
2009-11-13,13.238898277282715
2009-11-16,13.350573539733887
2009-11-17,13.38965892791748
2009-11-18,13.384072303771973
2009-11-19,13.19422721862793
2009-11-20,13.372907638549805
2009-11-23,13.540413856506348
2009-11-24,13.61301040649414
2009-11-25,13.67442798614502
2009-11-27,13.532332420349121
2009-11-30,13.594354629516602
2009-12-01,13.729680061340332
2009-12-02,13.853730201721191
2009-12-03,13.836812019348145
2009-12-04,13.870648384094238
2009-12-07,13.92702579498291
2009-12-08,13.949576377868652
2009-12-09,13.870648384094238
2009-12-10,13.977774620056152
2009-12-11,14.378108024597168
2009-12-14,14.547264099121094
2009-12-15,14.564181327819824
2009-12-16,14.564181327819824
2009-12-17,14.558534622192383
2009-12-18,14.699494361877441
2009-12-21,14.772798538208008
2009-12-22,14.643117904663086
2009-12-23,14.626202583312988
2009-12-24,14.78972053527832
2009-12-28,14.817911148071289
2009-12-29,14.846104621887207
2009-12-30,14.840461730957031
2009-12-31,14.541627883911133
2010-01-04,14.530348777770996
2010-01-05,14.479597091674805
2010-01-06,14.665666580200195
2010-01-07,14.643117904663086
2010-01-08,14.682580947875977
2010-01-11,14.778438568115234
2010-01-12,14.74460220336914
2010-01-13,14.879925727844238
2010-01-14,14.879925727844238
2010-01-15,14.631844520568848
2010-01-19,14.891209602355957
2010-01-20,14.817911148071289
2010-01-21,14.63747501373291
2010-01-22,14.35555362701416
2010-01-25,14.40065860748291
2010-01-26,14.35555362701416
2010-01-27,14.41193962097168
2010-01-28,14.35555362701416
2010-01-29,14.276619911193848
2010-02-01,14.451409339904785
2010-02-02,14.654390335083008
2010-02-03,14.626202583312988
2010-02-04,14.220226287841797
2010-02-05,14.175127983093262
2010-02-08,13.972137451171875
2010-02-09,14.118735313415527
2010-02-10,14.090543746948242
2010-02-11,14.220226287841797
2010-02-12,14.169478416442871
2010-02-16,14.541627883911133
2010-02-17,14.575453758239746
2010-02-18,14.738967895507812
2010-02-19,15.03780460357666
2010-02-22,15.043445587158203
2010-02-23,14.846104621887207
2010-02-24,14.806625366210938
2010-02-25,14.559516906738281
2010-02-26,14.576590538024902
2010-03-01,14.86699104309082
2010-03-02,14.935317993164062
2010-03-03,14.895456314086914
2010-03-04,14.952394485473633
2010-03-05,15.094746589660645
2010-03-08,15.134611129760742
2010-03-09,15.083358764648438
2010-03-10,15.220013618469238
2010-03-11,15.1858491897583
2010-03-12,15.2655668258667
2010-03-15,15.37375259399414
2010-03-16,15.51609992980957
2010-03-17,15.46485424041748
2010-03-18,15.470541954040527
2010-03-19,15.46485424041748
2010-03-22,15.424997329711914
2010-03-23,15.510408401489258
2010-03-24,15.345277786254883
2010-03-25,15.424997329711914
2010-03-26,15.385137557983398
2010-03-29,15.681221961975098
2010-03-30,15.846351623535156
2010-03-31,15.738163948059082
2010-04-01,15.926069259643555
2010-04-05,15.965925216674805
2010-04-06,16.057035446166992
2010-04-07,15.897597312927246
2010-04-08,15.772335052490234
2010-04-09,15.834966659545898
2010-04-12,15.829267501831055
2010-04-13,15.7951078414917
2010-04-14,15.86912727355957
2010-04-15,15.88051986694336
2010-04-16,15.590128898620605
2010-04-19,15.635677337646484
2010-04-20,15.704007148742676
2010-04-21,15.743854522705078
2010-04-22,15.812186241149902
2010-04-23,15.806497573852539
2010-04-26,15.743854522705078
2010-04-27,15.385137557983398
2010-04-28,15.56164836883545
2010-04-29,15.698307037353516
2010-04-30,15.823573112487793
2010-05-03,15.800798416137695
