Date,PNR
2006-05-17,16.391345977783203
2006-05-18,16.037641525268555
2006-05-19,16.214492797851562
2006-05-22,16.093488693237305
2006-05-23,15.902674674987793
2006-05-24,15.80959701538086
2006-05-25,15.879408836364746
2006-05-26,15.921286582946777
2006-05-30,15.721173286437988
2006-05-31,15.898017883300781
2006-06-01,16.00041389465332
2006-06-02,15.91663932800293
2006-06-05,15.669974327087402
2006-06-06,15.176658630371094
2006-06-07,15.30695915222168
2006-06-08,15.334892272949219
2006-06-09,15.334892272949219
2006-06-12,15.260420799255371
2006-06-13,15.172004699707031
2006-06-14,15.013765335083008
2006-06-15,15.30230712890625
2006-06-16,15.25577449798584
2006-06-19,15.144082069396973
2006-06-20,15.04633903503418
2006-06-21,15.497782707214355
2006-06-22,15.418663024902344
2006-06-23,15.553628921508789
2006-06-26,15.590865135192871
2006-06-27,15.40934944152832
2006-06-28,15.511741638183594
2006-06-29,15.800285339355469
2006-06-30,15.9119873046875
2006-07-03,15.97248649597168
2006-07-05,15.716514587402344
2006-07-06,15.735126495361328
2006-07-07,15.623441696166992
2006-07-10,15.739788055419922
2006-07-11,15.702554702758789
2006-07-12,15.558280944824219
2006-07-13,15.195267677307129
2006-07-14,14.790372848510742
2006-07-17,14.492522239685059
2006-07-18,14.376167297363281
2006-07-19,14.776412963867188
2006-07-20,14.297051429748535
2006-07-21,14.101576805114746
2006-07-24,14.129507064819336
2006-07-25,13.203367233276367
2006-07-26,13.179981231689453
2006-07-27,12.918065071105957
2006-07-28,13.32496452331543
2006-07-31,13.432539939880371
2006-08-01,13.460602760314941
2006-08-02,13.460602760314941
2006-08-03,13.792671203613281
2006-08-04,13.741225242614746
2006-08-07,13.619623184204102
2006-08-08,13.526083946228027
2006-08-09,13.28287410736084
2006-08-10,13.526083946228027
2006-08-11,13.404476165771484
2006-08-14,13.404476165771484
2006-08-15,13.605589866638184
2006-08-16,14.063945770263672
2006-08-17,14.040557861328125
2006-08-18,13.876861572265625
2006-08-21,13.717839241027832
2006-08-22,13.689779281616211
2006-08-23,13.446571350097656
2006-08-24,13.689779281616211
2006-08-25,13.717839241027832
2006-08-28,13.918951988220215
2006-08-29,13.918951988220215
2006-08-30,13.956368446350098
2006-08-31,13.984427452087402
2006-09-01,13.975080490112305
2006-09-05,13.93765926361084
2006-09-06,13.736551284790039
2006-09-07,13.563498497009277
2006-09-08,13.563498497009277
2006-09-11,13.493340492248535
2006-09-12,13.563498497009277
2006-09-13,13.516728401184082
2006-09-14,13.334318161010742
2006-09-15,13.353026390075684
2006-09-18,13.142556190490723
2006-09-19,13.179981231689453
2006-09-20,13.446571350097656
2006-09-21,13.170626640319824
2006-09-22,13.32496452331543
2006-09-25,13.605589866638184
2006-09-26,12.22117805480957
2006-09-27,12.253918647766113
2006-09-28,12.506481170654297
2006-09-29,12.249244689941406
2006-10-02,12.609374046325684
2006-10-03,12.796455383300781
2006-10-04,13.034991264343262
2006-10-05,13.142556190490723
2006-10-06,13.217395782470703
2006-10-09,13.329643249511719
2006-10-10,13.404476165771484
2006-10-11,13.43721866607666
2006-10-12,13.773971557617188
2006-10-13,13.802026748657227
2006-10-16,14.194903373718262
2006-10-17,13.989109992980957
2006-10-18,13.965723037719727
2006-10-19,14.148136138916016
2006-10-20,14.068622589111328
2006-10-23,14.087326049804688
2006-10-24,14.077967643737793
2006-10-25,14.101473808288574
2006-10-26,14.294122695922852
2006-10-27,14.70293140411377
2006-10-30,14.806305885314941
2006-10-31,15.478257179260254
2006-11-01,15.379582405090332
2006-11-02,15.111734390258789
2006-11-03,15.0459566116333
2006-11-06,15.111734390258789
2006-11-07,15.196320533752441
2006-11-08,15.506447792053223
2006-11-09,15.276201248168945
2006-11-10,15.31379508972168
2006-11-13,15.464159965515137
2006-11-14,15.346686363220215
2006-11-15,15.614521026611328
2006-11-16,15.600435256958008
2006-11-17,15.431272506713867
2006-11-20,15.3325834274292
2006-11-21,15.351388931274414
2006-11-22,15.351388931274414
2006-11-24,15.647417068481445
2006-11-27,15.041257858276367
2006-11-28,15.08354663848877
2006-11-29,15.168127059936523
2006-11-30,14.970773696899414
2006-12-01,14.92378044128418
2006-12-04,15.130535125732422
2006-12-05,15.078855514526367
2006-12-06,15.210415840148926
2006-12-07,15.351388931274414
2006-12-08,15.43596076965332
2006-12-11,15.285598754882812
2006-12-12,15.121138572692871
2006-12-13,15.130535125732422
2006-12-14,15.154033660888672
2006-12-15,14.872096061706543
2006-12-18,14.825098037719727
2006-12-19,14.641845703125
2006-12-20,14.811004638671875
2006-12-21,14.55726432800293
2006-12-22,14.59015941619873
2006-12-26,14.618352890014648
2006-12-27,14.778115272521973
2006-12-28,14.778115272521973
2006-12-29,14.754624366760254
2007-01-03,14.120268821716309
2007-01-04,14.411604881286621
2007-01-05,14.167250633239746
2007-01-08,14.134367942810059
2007-01-09,14.08267593383789
2007-01-10,14.21424388885498
2007-01-11,14.406900405883789
2007-01-12,14.167250633239746
2007-01-16,14.077967643737793
2007-01-17,14.054483413696289
2007-01-18,14.195452690124512
2007-01-19,14.233043670654297
2007-01-22,14.20484733581543
2007-01-23,14.280035972595215
2007-01-24,14.303637504577637
2007-01-25,14.062803268432617
2007-01-26,14.133641242980957
2007-01-29,14.346138000488281
2007-01-30,14.492527961730957
2007-01-31,14.714478492736816
2007-02-01,14.74753189086914
2007-02-02,14.88447380065918
2007-02-05,14.823089599609375
2007-02-06,15.252817153930664
2007-02-07,15.144197463989258
2007-02-08,14.908089637756348
2007-02-09,14.733360290527344
2007-02-12,14.832531929016113
2007-02-13,14.856141090393066
2007-02-14,15.007256507873535
2007-02-15,15.588083267211914
2007-02-16,15.479475975036621
2007-02-20,15.550310134887695
2007-02-21,15.611695289611816
2007-02-22,15.507807731628418
2007-02-23,15.50308609008789
2007-02-26,15.455872535705566
2007-02-27,14.756973266601562
2007-02-28,14.738089561462402
2007-03-01,14.903363227844238
2007-03-02,14.643637657165527
2007-03-05,14.383918762207031
2007-03-06,14.166698455810547
2007-03-07,14.152525901794434
2007-03-08,14.27530574798584
2007-03-09,14.228082656860352
2007-03-12,14.223361015319824
2007-03-13,14.006143569946289
2007-03-14,13.99198055267334
2007-03-15,14.029756546020508
2007-03-16,13.930581092834473
2007-03-19,14.043916702270508
2007-03-20,14.020306587219238
2007-03-21,14.393366813659668
2007-03-22,14.445311546325684
2007-03-23,14.464198112487793
2007-03-26,14.506701469421387
2007-03-27,14.47364330291748
2007-03-28,14.544480323791504
2007-03-29,14.563364028930664
2007-03-30,14.714478492736816
2007-04-02,14.714478492736816
2007-04-03,14.771135330200195
2007-04-04,14.662529945373535
2007-04-05,14.601141929626465
2007-04-09,14.525582313537598
2007-04-10,14.402801513671875
2007-04-11,14.360308647155762
2007-04-12,14.355582237243652
2007-04-13,14.558636665344238
2007-04-16,14.827807426452637
2007-04-17,14.875033378601074
2007-04-18,14.667251586914062
2007-04-19,14.615303993225098
2007-04-20,14.752251625061035
2007-04-23,14.686141014099121
2007-04-24,15.484199523925781
2007-04-25,14.867491722106934
2007-04-26,15.218536376953125
2007-04-27,15.375091552734375
2007-04-30,15.247005462646484
2007-05-01,15.142629623413086
2007-05-02,15.574331283569336
2007-05-03,15.835251808166504
2007-05-04,15.78780746459961
2007-05-07,15.863724708557129
2007-05-08,15.958595275878906
2007-05-09,16.214771270751953
2007-05-10,15.96334171295166
2007-05-11,16.138858795166016
2007-05-14,16.148353576660156
2007-05-15,16.119888305664062
2007-05-16,16.20053482055664
2007-05-17,16.319128036499023
2007-05-18,16.599016189575195
2007-05-21,16.72711181640625
2007-05-22,16.850460052490234
2007-05-23,17.291635513305664
2007-05-24,16.902631759643555
2007-05-25,17.08765411376953
2007-05-29,17.277402877807617
2007-05-30,17.566783905029297
2007-05-31,17.547813415527344
2007-06-01,17.675891876220703
2007-06-04,17.780269622802734
2007-06-05,17.7755184173584
2007-06-06,17.448184967041016
2007-06-07,17.144575119018555
2007-06-08,17.315359115600586
2007-06-11,17.396005630493164
2007-06-12,17.2631778717041
2007-06-13,17.495630264282227
2007-06-14,18.003231048583984
2007-06-15,18.055410385131836
2007-06-18,17.93681526184082
2007-06-19,18.0174560546875
2007-06-20,18.022201538085938
2007-06-21,18.09335708618164
2007-06-22,18.235675811767578
2007-06-25,17.86090660095215
2007-06-26,17.965282440185547
2007-06-27,18.145553588867188
2007-06-28,18.340045928955078
2007-06-29,18.297351837158203
2007-07-02,18.596221923828125
2007-07-03,18.121826171875
2007-07-05,18.321073532104492
2007-07-06,18.297351837158203
2007-07-09,18.558263778686523
2007-07-10,18.11707878112793
2007-07-11,18.216703414916992
2007-07-12,18.4633846282959
2007-07-13,18.472883224487305
2007-07-16,18.335311889648438
2007-07-17,18.4301815032959
2007-07-18,18.368505477905273
2007-07-19,18.60096549987793
2007-07-20,18.230932235717773
2007-07-23,17.93207550048828
2007-07-24,17.946304321289062
2007-07-25,17.793893814086914
2007-07-26,17.360471725463867
2007-07-27,17.269977569580078
2007-07-30,17.508119583129883
2007-07-31,17.241397857666016
2007-08-01,17.660533905029297
2007-08-02,17.974876403808594
2007-08-03,17.51764488220215
2007-08-06,17.593849182128906
2007-08-07,17.527179718017578
2007-08-08,17.965343475341797
2007-08-09,17.589094161987305
2007-08-10,17.803422927856445
2007-08-13,17.250926971435547
2007-08-14,16.81751251220703
2007-08-15,16.269786834716797
2007-08-16,16.384096145629883
2007-08-17,16.64129066467285
2007-08-20,16.8079891204834
2007-08-21,16.7936954498291
2007-08-22,17.260452270507812
2007-08-23,16.927059173583984
2007-08-24,17.036603927612305
2007-08-27,17.303325653076172
2007-08-28,16.541263580322266
2007-08-29,16.917539596557617
2007-08-30,17.103286743164062
2007-08-31,17.684345245361328
2007-09-04,17.94153594970703
2007-09-05,17.384288787841797
2007-09-06,17.489072799682617
2007-09-07,16.888957977294922
2007-09-10,16.5269775390625
2007-09-11,16.117385864257812
2007-09-12,16.003070831298828
2007-09-13,15.969735145568848
2007-09-14,15.884002685546875
2007-09-17,15.73159408569336
2007-09-18,16.131668090820312
2007-09-19,15.664912223815918
2007-09-20,15.526790618896484
2007-09-21,15.279120445251465
2007-09-24,15.402956008911133
2007-09-25,15.383913040161133
2007-09-26,15.5410795211792
2007-09-27,15.750639915466309
2007-09-28,15.803028106689453
2007-10-01,15.81256103515625
2007-10-02,15.76016616821289
2007-10-03,15.993547439575195
2007-10-04,15.969735145568848
2007-10-05,16.088804244995117
2007-10-08,15.941152572631836
2007-10-09,16.307893753051758
2007-10-10,16.074520111083984
2007-10-11,15.936399459838867
2007-10-12,16.045934677124023
2007-10-15,16.25074005126953
2007-10-16,16.12690544128418
2007-10-17,15.874478340148926
2007-10-18,15.836376190185547
2007-10-19,15.693486213684082
2007-10-22,15.526790618896484
2007-10-23,16.469818115234375
2007-10-24,16.747278213500977
2007-10-25,16.52245330810547
2007-10-26,16.53679084777832
2007-10-29,16.71857261657715
2007-10-30,16.7042236328125
2007-10-31,16.92904281616211
2007-11-01,16.89078140258789
2007-11-02,17.17780303955078
2007-11-05,17.216062545776367
2007-11-06,17.455245971679688
2007-11-07,17.048643112182617
2007-11-08,17.16344451904297
2007-11-09,16.924264907836914
2007-11-12,16.488964080810547
2007-11-13,16.3980712890625
2007-11-14,16.230653762817383
2007-11-15,16.13498306274414
2007-11-16,16.053665161132812
2007-11-19,15.670971870422363
2007-11-20,15.804913520812988
2007-11-21,15.651836395263672
2007-11-23,15.957986831665039
2007-11-26,15.780996322631836
2007-11-27,15.79534912109375
2007-11-28,16.001039505004883
2007-11-29,16.063228607177734
2007-11-30,16.225868225097656
2007-12-03,16.02495765686035
2007-12-04,16.0393123626709
2007-12-05,16.32632064819336
2007-12-06,16.756845474243164
2007-12-07,16.76641082763672
2007-12-10,17.01993751525879
2007-12-11,16.814245223999023
2007-12-12,16.670743942260742
2007-12-13,16.79990005493164
2007-12-14,16.49374771118164
2007-12-17,16.09192657470703
2007-12-18,16.240209579467773
2007-12-19,16.182809829711914
2007-12-20,16.57984733581543
2007-12-21,17.053422927856445
2007-12-24,17.259119033813477
2007-12-26,17.07256507873535
2007-12-27,17.01036262512207
2007-12-28,16.780750274658203
2007-12-31,16.65160369873047
2008-01-02,16.35024070739746
2008-01-03,16.32632064819336
2008-01-04,15.77143383026123
2008-01-07,15.79534912109375
2008-01-08,15.092159271240234
2008-01-09,14.628158569335938
2008-01-10,14.728608131408691
2008-01-11,14.723823547363281
2008-01-14,14.5037841796875
2008-01-15,14.111531257629395
2008-01-16,13.920186042785645
2008-01-17,13.413128852844238
2008-01-18,13.288759231567383
2008-01-22,13.29831314086914
2008-01-23,13.702619552612305
2008-01-24,13.948074340820312
2008-01-25,14.352365493774414
2008-01-28,14.881807327270508
2008-01-29,15.006935119628906
2008-01-30,14.91549015045166
2008-01-31,15.28609561920166
2008-02-01,15.512295722961426
2008-02-04,15.690380096435547
2008-02-05,15.83958911895752
2008-02-06,15.77220344543457
2008-02-07,16.003223419189453
2008-02-08,16.186119079589844
2008-02-11,16.277570724487305
2008-02-12,16.239076614379883
2008-02-13,16.479717254638672
2008-02-14,16.29200553894043
2008-02-15,16.195749282836914
2008-02-19,16.162063598632812
2008-02-20,16.48452377319336
2008-02-21,15.959916114807129
2008-02-22,16.118741989135742
2008-02-25,16.41714859008789
2008-02-26,16.614473342895508
2008-02-27,16.50377655029297
2008-02-28,16.46528434753418
2008-02-29,15.700007438659668
2008-03-03,15.594120979309082
2008-03-04,15.329410552978516
2008-03-05,15.454548835754395
2008-03-06,15.011744499206543
2008-03-07,14.920303344726562
2008-03-10,14.593018531799316
2008-03-11,15.175385475158691
2008-03-12,15.213896751403809
2008-03-13,15.339032173156738
2008-03-14,15.08394718170166
2008-03-17,14.84810733795166
2008-03-18,15.290901184082031
2008-03-19,15.103199005126953
2008-03-20,15.185020446777344
2008-03-24,15.507491111755371
2008-03-25,15.825148582458496
2008-03-26,15.651881217956543
2008-03-27,15.387167930603027
2008-03-28,15.151336669921875
2008-03-31,15.353473663330078
2008-04-01,16.05617332458496
2008-04-02,16.162063598632812
2008-04-03,16.171676635742188
2008-04-04,16.494150161743164
2008-04-07,15.998420715332031
2008-04-08,16.022478103637695
2008-04-09,15.86365795135498
2008-04-10,16.104297637939453
2008-04-11,15.695191383361816
2008-04-14,15.91659927368164
2008-04-15,16.253503799438477
2008-04-16,16.99952507019043
2008-04-17,17.057275772094727
2008-04-18,17.495256423950195
2008-04-21,17.60114288330078
2008-04-22,17.808107376098633
2008-04-23,17.421287536621094
2008-04-24,17.648540496826172
2008-04-25,17.692054748535156
2008-04-28,17.841951370239258
2008-04-29,18.006345748901367
2008-04-30,17.808103561401367
2008-05-01,18.175582885742188
2008-05-02,18.228771209716797
2008-05-05,18.098224639892578
2008-05-06,18.132070541381836
2008-05-07,17.65337562561035
2008-05-08,17.783933639526367
2008-05-09,17.75975227355957
2008-05-12,17.895137786865234
2008-05-13,17.914478302001953
2008-05-14,18.03536605834961
2008-05-15,17.957992553710938
2008-05-16,18.011180877685547
2008-05-19,18.03536605834961
2008-05-20,17.996679306030273
2008-05-21,17.55184555053711
2008-05-22,17.571176528930664
2008-05-23,17.276226043701172
2008-05-27,17.29557228088379
2008-05-28,17.86613655090332
2008-05-29,18.07887840270996
2008-05-30,18.098224639892578
2008-06-02,17.93865966796875
2008-06-03,17.98700714111328
2008-06-04,17.658212661743164
2008-06-05,17.991838455200195
2008-06-06,17.5615177154541
2008-06-09,17.334251403808594
2008-06-10,17.203702926635742
2008-06-11,16.76369857788086
2008-06-12,16.671831130981445
2008-06-13,16.541284561157227
2008-06-16,16.710512161254883
2008-06-17,16.594467163085938
2008-06-18,16.37687873840332
2008-06-19,16.928098678588867
2008-06-20,16.652481079101562
2008-06-23,16.874910354614258
2008-06-24,16.792709350585938
2008-06-25,16.836231231689453
2008-06-26,16.430063247680664
2008-06-27,16.37687873840332
2008-06-30,16.93292999267578
2008-07-01,16.836231231689453
2008-07-02,15.94654369354248
2008-07-03,16.0093994140625
2008-07-07,16.06258773803711
2008-07-08,16.28985023498535
2008-07-09,16.038414001464844
2008-07-10,15.63709545135498
2008-07-11,15.487207412719727
2008-07-14,15.675777435302734
2008-07-15,15.777314186096191
2008-07-16,16.251161575317383
2008-07-17,16.725017547607422
2008-07-18,16.807209014892578
2008-07-21,17.822608947753906
2008-07-22,16.647645950317383
2008-07-23,17.007238388061523
2008-07-24,16.953779220581055
2008-07-25,17.016952514648438
2008-07-28,16.89546775817871
2008-07-29,17.016952514648438
2008-07-30,17.444562911987305
2008-07-31,16.822586059570312
2008-08-01,16.380399703979492
2008-08-04,16.10342788696289
2008-08-05,16.589345932006836
2008-08-06,17.15787124633789
2008-08-07,16.90032958984375
2008-08-08,17.614641189575195
2008-08-11,18.047107696533203
2008-08-12,17.93534278869629
2008-08-13,17.98393440246582
2008-08-14,18.16373062133789
2008-08-15,18.139434814453125
2008-08-18,18.07625961303711
2008-08-19,17.954782485961914
2008-08-20,18.08111572265625
2008-08-21,17.98393440246582
2008-08-22,18.085981369018555
2008-08-25,17.76041030883789
2008-08-26,17.614641189575195
2008-08-27,17.896467208862305
2008-08-28,18.12971305847168
2008-08-29,17.857593536376953
2008-09-02,17.789560317993164
2008-09-03,17.779844284057617
2008-09-04,17.084983825683594
2008-09-05,17.08011817932129
2008-09-08,17.93048667907715
2008-09-09,17.337661743164062
2008-09-10,17.595197677612305
2008-09-11,17.716684341430664
2008-09-12,17.857593536376953
2008-09-15,17.172449111938477
2008-09-16,17.73611831665039
2008-09-17,17.998516082763672
2008-09-18,18.46013832092285
2008-09-19,19.17930030822754
2008-09-22,18.22690200805664
2008-09-23,18.70795440673828
2008-09-24,18.557327270507812
2008-09-25,18.8245849609375
2008-09-26,18.71767807006836
2008-09-29,16.842018127441406
2008-09-30,16.798280715942383
2008-10-01,16.735122680664062
2008-10-02,15.865317344665527
2008-10-03,15.632073402404785
2008-10-06,15.3551025390625
2008-10-07,14.592209815979004
2008-10-08,14.772001266479492
2008-10-09,13.795302391052246
2008-10-10,13.936210632324219
2008-10-13,15.31137466430664
2008-10-14,14.601926803588867
2008-10-15,13.037264823913574
2008-10-16,13.353108406066895
2008-10-17,13.357963562011719
2008-10-20,14.101423263549805
2008-10-21,14.354104995727539
2008-10-22,12.927001953125
2008-10-23,13.044302940368652
2008-10-24,12.223226547241211
2008-10-27,11.978862762451172
2008-10-28,12.751060485839844
2008-10-29,12.697298049926758
2008-10-30,13.024752616882324
2008-10-31,13.508593559265137
2008-11-03,13.689428329467773
2008-11-04,13.992448806762695
2008-11-05,13.2544527053833
2008-11-06,12.682637214660645
2008-11-07,12.682637214660645
2008-11-10,12.257441520690918
2008-11-11,11.827351570129395
2008-11-12,11.328847885131836
2008-11-13,12.14991569519043
2008-11-14,11.377715110778809
2008-11-17,11.377715110778809
2008-11-18,11.402155876159668
2008-11-19,10.370928764343262
2008-11-20,9.354361534118652
2008-11-21,9.711136817932129
2008-11-24,10.51266098022461
2008-11-25,11.226210594177246
2008-11-26,11.773591995239258
2008-11-28,12.14991569519043
2008-12-01,10.908537864685059
2008-12-02,11.167564392089844
2008-12-03,11.167564392089844
2008-12-04,10.732590675354004
2008-12-05,11.328847885131836
2008-12-08,11.51456356048584
2008-12-09,11.734492301940918
2008-12-10,12.081496238708496
2008-12-11,11.10402774810791
2008-12-12,11.602532386779785
2008-12-15,11.534113883972168
2008-12-16,12.184128761291504
2008-12-17,12.164576530456543
2008-12-18,11.60742473602295
2008-12-19,11.416816711425781
2008-12-22,11.475469589233398
2008-12-23,11.191997528076172
2008-12-24,11.372834205627441
2008-12-26,11.495017051696777
2008-12-29,11.118694305419922
2008-12-30,11.402155876159668
2008-12-31,11.568325996398926
2009-01-02,12.110818862915039
2009-01-05,12.364959716796875
2009-01-06,12.814597129821777
2009-01-07,12.364959716796875
2009-01-08,12.531131744384766
2009-01-09,12.291651725769043
2009-01-12,11.56343936920166
2009-01-13,11.543890953063965
2009-01-14,11.055155754089355
2009-01-15,11.304408073425293
2009-01-16,11.60742473602295
2009-01-20,11.020939826965332
2009-01-21,11.416816711425781
2009-01-22,11.240876197814941
2009-01-23,11.260420799255371
2009-01-26,11.651411056518555
2009-01-27,11.934877395629883
2009-01-28,12.210594177246094
2009-01-29,11.831478118896484
2009-01-30,11.26034164428711
2009-02-02,11.171711921691895
2009-02-03,11.723162651062012
2009-02-04,12.053044319152832
2009-02-05,12.215522766113281
2009-02-06,12.69311237335205
2009-02-09,12.781739234924316
2009-02-10,12.225367546081543
2009-02-11,12.313994407653809
2009-02-12,12.141668319702148
2009-02-13,12.338617324829102
2009-02-17,11.649307250976562
2009-02-18,11.476980209350586
2009-02-19,11.206175804138184
2009-02-20,10.940302848815918
2009-02-23,10.31992244720459
2009-02-24,10.817214965820312
2009-02-25,10.4627103805542
2009-02-26,10.162369728088379
2009-02-27,10.275616645812988
2009-03-02,9.596151351928711
2009-03-03,9.418901443481445
2009-03-04,9.881722450256348
2009-03-05,9.19733715057373
2009-03-06,8.837911605834961
2009-03-09,8.665587425231934
2009-03-10,9.06932258605957
2009-03-11,9.315505027770996
2009-03-12,9.532147407531738
2009-03-13,9.428750038146973
2009-03-16,9.379511833190918
2009-03-17,9.965423583984375
2009-03-18,10.428248405456543
2009-03-19,10.379009246826172
2009-03-20,10.009737968444824
2009-03-23,10.822136878967285
2009-03-24,10.551337242126465
2009-03-25,10.551337242126465
2009-03-26,11.053545951843262
2009-03-27,10.856598854064941
2009-03-30,10.561180114746094
2009-03-31,10.669500350952148
2009-04-01,11.127398490905762
2009-04-02,11.8905611038208
2009-04-03,12.156441688537598
2009-04-06,11.767472267150879
2009-04-07,11.24556827545166
2009-04-08,11.304651260375977
2009-04-09,11.86594009399414
2009-04-13,11.841328620910645
2009-04-14,11.713311195373535
2009-04-15,11.70838737487793
2009-04-16,12.117048263549805
2009-04-17,12.343536376953125
2009-04-20,11.536064147949219
2009-04-21,11.481900215148926
2009-04-22,12.328763008117676
2009-04-23,12.40754222869873
2009-04-24,13.205167770385742
2009-04-27,12.968841552734375
2009-04-28,12.776815414428711
2009-04-29,13.2379150390625
2009-04-30,13.20816421508789
2009-05-01,13.223040580749512
2009-05-04,13.907244682312012
2009-05-05,13.525479316711426
2009-05-06,13.575053215026855
2009-05-07,13.267659187316895
2009-05-08,13.832880020141602
2009-05-11,13.322199821472168
2009-05-12,13.004886627197266
2009-05-13,12.340508460998535
2009-05-14,12.469419479370117
2009-05-15,12.523951530456543
2009-05-18,12.81152629852295
2009-05-19,12.672698020935059
2009-05-20,12.310762405395508
2009-05-21,11.928997993469238
2009-05-22,11.909160614013672
2009-05-26,12.355384826660156
2009-05-27,12.53882884979248
2009-05-28,12.57353687286377
2009-05-29,12.409923553466797
2009-06-01,12.999930381774902
2009-06-02,13.480853080749512
2009-06-03,13.07429027557373
2009-06-04,13.540349006652832
2009-06-05,13.852703094482422
2009-06-08,14.11052417755127
2009-06-09,14.11052417755127
2009-06-10,13.907244682312012
2009-06-11,14.254305839538574
2009-06-12,13.867584228515625
2009-06-15,13.361862182617188
2009-06-16,12.900768280029297
2009-06-17,12.618159294128418
2009-06-18,12.697484016418457
2009-06-19,12.68261432647705
2009-06-22,12.375216484069824
2009-06-23,12.171935081481934
2009-06-24,12.290926933288574
2009-06-25,12.56362247467041
2009-06-26,12.6627779006958
2009-06-29,12.786731719970703
2009-06-30,12.702445983886719
2009-07-01,12.752025604248047
2009-07-02,12.320676803588867
2009-07-06,11.988492965698242
2009-07-07,11.755463600158691
2009-07-08,11.641430854797363
2009-07-09,11.780251502990723
2009-07-10,11.90419864654541
2009-07-13,12.24631118774414
2009-07-14,12.360342025756836
2009-07-15,12.836313247680664
2009-07-16,13.322199821472168
2009-07-17,13.366819381713867
2009-07-20,13.8774995803833
2009-07-21,13.203204154968262
2009-07-22,13.446144104003906
2009-07-23,14.006403923034668
2009-07-24,14.021281242370605
2009-07-27,14.075815200805664
2009-07-28,13.728752136230469
2009-07-29,13.464262008666992
2009-07-30,13.753705024719238
2009-07-31,13.63393497467041
2009-08-03,13.903420448303223
2009-08-04,13.963303565979004
2009-08-05,13.534123420715332
2009-08-06,13.554091453552246
2009-08-07,13.778657913208008
2009-08-10,13.73873519897461
2009-08-11,13.524141311645508
2009-08-12,13.71378231048584
2009-08-13,13.808598518371582
2009-08-14,13.559078216552734
2009-08-17,12.985177040100098
2009-08-18,13.584027290344238
2009-08-19,13.589021682739258
2009-08-20,13.594016075134277
2009-08-21,13.993247032165527
2009-08-24,13.903420448303223
2009-08-25,14.157931327819824
2009-08-26,14.227798461914062
2009-08-27,14.332598686218262
2009-08-28,14.302655220031738
2009-08-31,14.137975692749023
2009-09-01,13.928372383117676
2009-09-02,13.838545799255371
2009-09-03,13.993247032165527
2009-09-04,14.607075691223145
2009-09-08,14.497281074523926
2009-09-09,14.582125663757324
2009-09-10,14.776752471923828
2009-09-11,15.166006088256836
2009-09-14,15.390583992004395
2009-09-15,15.734920501708984
2009-09-16,15.675033569335938
2009-09-17,15.500372886657715
2009-09-18,15.315722465515137
2009-09-21,15.121088981628418
2009-09-22,15.086158752441406
2009-09-23,14.911497116088867
2009-09-24,14.806696891784668
2009-09-25,14.602088928222656
2009-09-28,14.80170726776123
2009-09-29,14.886547088623047
2009-09-30,14.731837272644043
2009-10-01,14.277709007263184
2009-10-02,14.237785339355469
2009-10-05,14.647004127502441
2009-10-06,14.756789207458496
2009-10-07,14.736830711364746
2009-10-08,15.275794982910156
2009-10-09,15.445473670959473
2009-10-12,15.620141983032227
2009-10-13,15.690009117126465
2009-10-14,16.104219436645508
2009-10-15,16.194040298461914
2009-10-16,16.333778381347656
2009-10-19,16.782915115356445
2009-10-20,16.248933792114258
2009-10-21,16.77792739868164
2009-10-22,16.184064865112305
2009-10-23,15.994434356689453
2009-10-26,15.904598236083984
2009-10-27,15.625131607055664
2009-10-28,15.098101615905762
2009-10-29,15.243661880493164
2009-10-30,14.606206893920898
2009-11-02,14.811995506286621
2009-11-03,14.952537536621094
2009-11-04,14.90234661102295
2009-11-05,15.479576110839844
2009-11-06,15.409299850463867
2009-11-09,15.795788764953613
2009-11-10,15.785745620727539
2009-11-11,15.780731201171875
2009-11-12,15.494633674621582
2009-11-13,15.670307159423828
2009-11-16,16.076868057250977
2009-11-17,15.96142292022705
2009-11-18,15.785745620727539
2009-11-19,15.394241333007812
2009-11-20,15.308917045593262
2009-11-23,15.334005355834961
2009-11-24,15.283822059631348
2009-11-25,15.509692192077637
2009-11-27,15.228607177734375
2009-11-30,15.108139991760254
2009-12-01,15.399256706237793
2009-12-02,15.409299850463867
2009-12-03,15.384199142456055
2009-12-04,15.630148887634277
2009-12-07,15.901196479797363
2009-12-08,15.615095138549805
2009-12-09,15.469528198242188
2009-12-10,15.620111465454102
2009-12-11,15.800811767578125
2009-12-14,16.142122268676758
2009-12-15,16.162202835083008
2009-12-16,16.23246955871582
2009-12-17,16.117027282714844
2009-12-18,15.996562957763672
2009-12-21,16.21238899230957
2009-12-22,16.167219161987305
2009-12-23,16.473400115966797
2009-12-24,16.50350570678711
2009-12-28,16.498483657836914
2009-12-29,16.523584365844727
2009-12-30,16.433244705200195
2009-12-31,16.21238899230957
2010-01-04,16.754478454589844
2010-01-05,16.438255310058594
2010-01-06,16.488449096679688
2010-01-07,16.9351749420166
2010-01-08,17.060653686523438
2010-01-11,17.005443572998047
2010-01-12,16.68922996520996
2010-01-13,16.774559020996094
2010-01-14,16.819725036621094
2010-01-15,16.428224563598633
2010-01-19,16.70930290222168
2010-01-20,16.37300682067871
2010-01-21,16.242507934570312
2010-01-22,15.906211853027344
2010-01-25,15.760655403137207
2010-01-26,15.660264015197754
2010-01-27,15.629962921142578
2010-01-28,15.54916763305664
2010-01-29,15.422917366027832
