Date,CVNA
2021-01-05,51.11600112915039
2021-01-06,50.16600036621094
2021-01-07,54.03200149536133
2021-01-08,55.6879997253418
2021-01-11,54.82600021362305
2021-01-12,57.6879997253418
2021-01-13,57.88600158691406
2021-01-14,59.36600112915039
2021-01-15,57.513999938964844
2021-01-19,55.0
2021-01-20,53.97600173950195
2021-01-21,54.5099983215332
2021-01-22,54.694000244140625
2021-01-25,54.5620002746582
2021-01-26,52.26599884033203
2021-01-27,47.86199951171875
2021-01-28,51.20199966430664
2021-01-29,52.237998962402344
2021-02-01,52.847999572753906
2021-02-02,56.130001068115234
2021-02-03,56.762001037597656
2021-02-04,56.90599822998047
2021-02-05,57.630001068115234
2021-02-08,57.63199996948242
2021-02-09,58.582000732421875
2021-02-10,59.58599853515625
2021-02-11,58.86800003051758
2021-02-12,59.209999084472656
2021-02-16,59.25
2021-02-17,59.12200164794922
2021-02-18,59.08000183105469
2021-02-19,61.74800109863281
2021-02-22,56.38800048828125
2021-02-23,56.05400085449219
2021-02-24,56.987998962402344
2021-02-25,52.731998443603516
2021-02-26,56.70000076293945
2021-03-01,62.38399887084961
2021-03-02,62.96799850463867
2021-03-03,57.625999450683594
2021-03-04,53.99800109863281
2021-03-05,52.30799865722656
2021-03-08,48.237998962402344
2021-03-09,52.08399963378906
2021-03-10,52.09000015258789
2021-03-11,55.40800094604492
2021-03-12,57.3380012512207
2021-03-15,56.891998291015625
2021-03-16,56.72999954223633
2021-03-17,57.25600051879883
2021-03-18,52.5620002746582
2021-03-19,53.84400177001953
2021-03-22,54.784000396728516
2021-03-23,54.83399963378906
2021-03-24,50.56999969482422
2021-03-25,51.27199935913086
2021-03-26,51.79999923706055
2021-03-29,49.742000579833984
2021-03-30,50.900001525878906
2021-03-31,52.47999954223633
2021-04-01,53.06399917602539
2021-04-05,53.465999603271484
2021-04-06,55.52000045776367
2021-04-07,53.459999084472656
2021-04-08,54.20000076293945
2021-04-09,54.2599983215332
2021-04-12,53.85599899291992
2021-04-13,55.34199905395508
2021-04-14,54.018001556396484
2021-04-15,56.3380012512207
2021-04-16,55.018001556396484
2021-04-19,55.29999923706055
2021-04-20,52.5260009765625
2021-04-21,53.63600158691406
2021-04-22,53.00199890136719
2021-04-23,55.60200119018555
2021-04-26,58.87799835205078
2021-04-27,58.95199966430664
2021-04-28,58.698001861572266
2021-04-29,57.74800109863281
2021-04-30,57.051998138427734
2021-05-03,58.0
2021-05-04,57.84600067138672
2021-05-05,56.124000549316406
2021-05-06,52.689998626708984
2021-05-07,49.5620002746582
2021-05-10,48.43600082397461
2021-05-11,47.8380012512207
2021-05-12,45.30799865722656
2021-05-13,44.77399826049805
2021-05-14,47.50600051879883
2021-05-17,45.3120002746582
2021-05-18,45.470001220703125
2021-05-19,45.630001068115234
2021-05-20,48.34199905395508
2021-05-21,49.284000396728516
2021-05-24,50.7599983215332
2021-05-25,51.959999084472656
2021-05-26,51.82600021362305
2021-05-27,53.41400146484375
2021-05-28,53.018001556396484
2021-06-01,54.62799835205078
2021-06-02,55.72999954223633
2021-06-03,54.779998779296875
2021-06-04,55.9739990234375
2021-06-07,55.970001220703125
2021-06-08,55.26599884033203
2021-06-09,52.902000427246094
2021-06-10,53.33399963378906
2021-06-11,54.93199920654297
2021-06-14,55.737998962402344
2021-06-15,54.63999938964844
2021-06-16,55.891998291015625
2021-06-17,58.231998443603516
2021-06-18,58.86399841308594
2021-06-21,59.145999908447266
2021-06-22,62.619998931884766
2021-06-23,62.94599914550781
2021-06-24,60.902000427246094
2021-06-25,60.03200149536133
2021-06-28,61.09400177001953
2021-06-29,60.34400177001953
2021-06-30,60.36399841308594
2021-07-01,61.60200119018555
2021-07-02,62.41600036621094
2021-07-06,63.24800109863281
2021-07-07,63.375999450683594
2021-07-08,64.50199890136719
2021-07-09,64.68399810791016
2021-07-12,64.8239974975586
2021-07-13,64.61399841308594
2021-07-14,62.88600158691406
2021-07-15,62.2400016784668
2021-07-16,62.65399932861328
2021-07-19,62.20800018310547
2021-07-20,65.06800079345703
2021-07-21,66.33999633789062
2021-07-22,67.0459976196289
2021-07-23,67.78399658203125
2021-07-26,67.3280029296875
2021-07-27,67.39800262451172
2021-07-28,67.86399841308594
2021-07-29,67.83799743652344
2021-07-30,67.51200103759766
2021-08-02,66.79000091552734
2021-08-03,66.4739990234375
2021-08-04,66.18199920654297
2021-08-05,67.4000015258789
2021-08-06,69.12999725341797
2021-08-09,71.26799774169922
2021-08-10,74.0199966430664
2021-08-11,72.13999938964844
2021-08-12,71.62999725341797
2021-08-13,72.19599914550781
2021-08-16,72.30000305175781
2021-08-17,70.45800018310547
2021-08-18,70.13200378417969
2021-08-19,69.98999786376953
2021-08-20,69.9520034790039
2021-08-23,71.51599884033203
2021-08-24,70.6780014038086
2021-08-25,70.87799835205078
2021-08-26,70.3479995727539
2021-08-27,67.50399780273438
2021-08-30,67.552001953125
2021-08-31,65.61199951171875
2021-09-01,66.09600067138672
2021-09-02,64.00399780273438
2021-09-03,65.73200225830078
2021-09-07,66.03600311279297
2021-09-08,65.77999877929688
2021-09-09,65.76200103759766
2021-09-10,65.94400024414062
2021-09-13,65.21199798583984
2021-09-14,65.81400299072266
2021-09-15,65.97200012207031
2021-09-16,68.447998046875
2021-09-17,66.0199966430664
2021-09-20,65.30000305175781
2021-09-21,63.64400100708008
2021-09-22,64.21199798583984
2021-09-23,63.849998474121094
2021-09-24,64.39800262451172
2021-09-27,63.82400131225586
2021-09-28,61.15599822998047
2021-09-29,61.1619987487793
2021-09-30,60.30799865722656
2021-10-01,60.566001892089844
2021-10-04,58.81399917602539
2021-10-05,57.35599899291992
2021-10-06,57.152000427246094
2021-10-07,57.0620002746582
2021-10-08,56.486000061035156
2021-10-11,56.54800033569336
2021-10-12,56.29600143432617
2021-10-13,56.507999420166016
2021-10-14,56.816001892089844
2021-10-15,57.4119987487793
2021-10-18,57.78799819946289
2021-10-19,58.16999816894531
2021-10-20,57.805999755859375
2021-10-21,60.35200119018555
2021-10-22,59.518001556396484
2021-10-25,58.44599914550781
2021-10-26,58.3120002746582
2021-10-27,58.305999755859375
2021-10-28,59.59199905395508
2021-10-29,60.63600158691406
2021-11-01,60.38399887084961
2021-11-02,60.060001373291016
2021-11-03,60.28200149536133
2021-11-04,60.11800003051758
2021-11-05,59.577999114990234
2021-11-08,58.54600143432617
2021-11-09,59.16999816894531
2021-11-10,57.45199966430664
2021-11-11,57.25600051879883
2021-11-12,58.88600158691406
2021-11-15,59.63600158691406
2021-11-16,60.15800094604492
2021-11-17,58.448001861572266
2021-11-18,57.7239990234375
2021-11-19,58.34400177001953
2021-11-22,56.9379997253418
2021-11-23,56.402000427246094
2021-11-24,58.040000915527344
2021-11-26,58.22200012207031
2021-11-29,58.39400100708008
2021-11-30,56.08399963378906
2021-12-01,53.30799865722656
2021-12-02,53.130001068115234
2021-12-03,52.27000045776367
2021-12-06,52.624000549316406
2021-12-07,52.79800033569336
2021-12-08,53.57400131225586
2021-12-09,53.608001708984375
2021-12-10,54.16400146484375
2021-12-13,52.80400085449219
2021-12-14,48.20000076293945
2021-12-15,45.29999923706055
2021-12-16,40.82400131225586
2021-12-17,44.71799850463867
2021-12-20,41.12200164794922
2021-12-21,45.400001525878906
2021-12-22,47.56800079345703
2021-12-23,48.15599822998047
2021-12-27,46.43600082397461
2021-12-28,46.75199890136719
2021-12-29,45.05799865722656
2021-12-30,46.61600112915039
2021-12-31,46.358001708984375
2022-01-03,47.92599868774414
2022-01-04,44.1879997253418
2022-01-05,39.599998474121094
2022-01-06,38.2760009765625
2022-01-07,36.94200134277344
2022-01-10,36.6879997253418
2022-01-11,37.2400016784668
2022-01-12,35.50600051879883
2022-01-13,32.599998474121094
2022-01-14,31.277999877929688
2022-01-18,32.417999267578125
2022-01-19,31.426000595092773
2022-01-20,31.597999572753906
2022-01-21,27.1299991607666
2022-01-24,31.579999923706055
2022-01-25,29.305999755859375
2022-01-26,28.190000534057617
2022-01-27,28.336000442504883
2022-01-28,29.197999954223633
2022-01-31,32.4119987487793
2022-02-01,32.95600128173828
2022-02-02,31.68000030517578
2022-02-03,29.38800048828125
2022-02-04,30.062000274658203
2022-02-07,29.266000747680664
2022-02-08,30.625999450683594
2022-02-09,32.53799819946289
2022-02-10,30.908000946044922
2022-02-11,28.270000457763672
2022-02-14,28.125999450683594
2022-02-15,28.5
2022-02-16,27.724000930786133
2022-02-17,27.04599952697754
2022-02-18,25.280000686645508
2022-02-22,23.850000381469727
2022-02-23,22.729999542236328
2022-02-24,25.209999084472656
2022-02-25,30.513999938964844
2022-02-28,30.0939998626709
2022-03-01,29.011999130249023
2022-03-02,27.722000122070312
2022-03-03,24.666000366210938
2022-03-04,20.76799964904785
2022-03-07,20.988000869750977
2022-03-08,21.040000915527344
2022-03-09,23.309999465942383
2022-03-10,22.695999145507812
2022-03-11,22.757999420166016
2022-03-14,21.09600067138672
2022-03-15,24.08799934387207
2022-03-16,25.889999389648438
2022-03-17,26.972000122070312
2022-03-18,28.486000061035156
2022-03-21,27.261999130249023
2022-03-22,28.256000518798828
2022-03-23,28.238000869750977
2022-03-24,29.729999542236328
2022-03-25,25.70400047302246
2022-03-28,25.972000122070312
2022-03-29,27.738000869750977
2022-03-30,25.195999145507812
2022-03-31,23.857999801635742
2022-04-01,23.892000198364258
2022-04-04,26.591999053955078
2022-04-05,24.29199981689453
2022-04-06,22.746000289916992
2022-04-07,22.246000289916992
2022-04-08,21.461999893188477
2022-04-11,21.20199966430664
2022-04-12,20.1560001373291
2022-04-13,21.01799964904785
2022-04-14,20.305999755859375
2022-04-18,19.309999465942383
2022-04-19,20.354000091552734
2022-04-20,18.5
2022-04-21,16.628000259399414
2022-04-22,16.75
2022-04-25,16.242000579833984
2022-04-26,14.097999572753906
2022-04-27,13.14799976348877
2022-04-28,12.87399959564209
2022-04-29,11.592000007629395
2022-05-02,12.093999862670898
2022-05-03,11.465999603271484
2022-05-04,11.930000305175781
2022-05-05,9.784000396728516
2022-05-06,9.295999526977539
2022-05-09,7.754000186920166
2022-05-10,7.335999965667725
2022-05-11,6.0
2022-05-12,7.480000019073486
2022-05-13,7.6620001792907715
2022-05-16,7.679999828338623
2022-05-17,8.319999694824219
2022-05-18,7.010000228881836
2022-05-19,6.576000213623047
2022-05-20,6.714000225067139
2022-05-23,6.047999858856201
2022-05-24,5.329999923706055
2022-05-25,6.191999912261963
2022-05-26,6.2179999351501465
2022-05-27,6.769999980926514
2022-05-31,5.888000011444092
2022-06-01,5.297999858856201
2022-06-02,6.015999794006348
2022-06-03,5.303999900817871
2022-06-06,4.97599983215332
2022-06-07,5.081999778747559
2022-06-08,5.039999961853027
2022-06-09,4.625999927520752
2022-06-10,4.4019999504089355
2022-06-13,4.205999851226807
2022-06-14,4.184000015258789
2022-06-15,4.886000156402588
2022-06-16,4.28000020980835
2022-06-17,4.854000091552734
2022-06-21,4.98199987411499
2022-06-22,5.0279998779296875
2022-06-23,5.728000164031982
2022-06-24,6.303999900817871
2022-06-27,6.067999839782715
2022-06-28,4.947999954223633
2022-06-29,4.622000217437744
2022-06-30,4.515999794006348
2022-07-01,4.374000072479248
2022-07-05,5.515999794006348
2022-07-06,5.260000228881836
2022-07-07,5.355999946594238
2022-07-08,5.01800012588501
2022-07-11,4.418000221252441
2022-07-12,4.414000034332275
2022-07-13,4.193999767303467
2022-07-14,4.046000003814697
2022-07-15,4.25
2022-07-18,4.449999809265137
2022-07-19,4.570000171661377
2022-07-20,5.47599983215332
2022-07-21,5.642000198364258
2022-07-22,5.076000213623047
2022-07-25,5.039999961853027
2022-07-26,4.835999965667725
2022-07-27,5.271999835968018
2022-07-28,5.435999870300293
2022-07-29,5.829999923706055
2022-08-01,6.033999919891357
2022-08-02,6.809999942779541
2022-08-03,6.980000019073486
2022-08-04,6.708000183105469
2022-08-05,9.395999908447266
2022-08-08,9.291999816894531
2022-08-09,8.28600025177002
2022-08-10,9.461999893188477
2022-08-11,10.026000022888184
2022-08-12,10.420000076293945
2022-08-15,10.199999809265137
2022-08-16,10.918000221252441
2022-08-17,9.923999786376953
2022-08-18,9.571999549865723
2022-08-19,8.460000038146973
2022-08-22,7.191999912261963
2022-08-23,6.940000057220459
2022-08-24,7.2179999351501465
2022-08-25,7.697999954223633
2022-08-26,7.107999801635742
2022-08-29,6.8420000076293945
2022-08-30,6.618000030517578
2022-08-31,6.5980000495910645
2022-09-01,6.556000232696533
2022-09-02,6.315999984741211
2022-09-06,6.297999858856201
2022-09-07,6.6620001792907715
2022-09-08,6.796000003814697
2022-09-09,7.323999881744385
2022-09-12,8.456000328063965
2022-09-13,7.361999988555908
2022-09-14,7.214000225067139
2022-09-15,7.4039998054504395
2022-09-16,6.584000110626221
2022-09-19,6.690000057220459
2022-09-20,6.193999767303467
2022-09-21,6.131999969482422
2022-09-22,5.394000053405762
2022-09-23,5.239999771118164
2022-09-26,4.888000011444092
2022-09-27,4.966000080108643
2022-09-28,5.374000072479248
2022-09-29,4.314000129699707
2022-09-30,4.059999942779541
2022-10-03,4.291999816894531
2022-10-04,4.6519999504089355
2022-10-05,4.309999942779541
2022-10-06,4.22599983215332
2022-10-07,3.8540000915527344
2022-10-10,3.6419999599456787
2022-10-11,3.6640000343322754
2022-10-12,3.813999891281128
2022-10-13,3.7739999294281006
2022-10-14,3.427999973297119
2022-10-17,3.6440000534057617
2022-10-18,3.6740000247955322
2022-10-19,2.997999906539917
2022-10-20,2.8959999084472656
2022-10-21,2.8499999046325684
2022-10-24,2.6760001182556152
2022-10-25,3.055999994277954
2022-10-26,3.0199999809265137
2022-10-27,2.9040000438690186
2022-10-28,2.8980000019073486
2022-10-31,2.7060000896453857
2022-11-01,3.055999994277954
2022-11-02,2.694000005722046
2022-11-03,2.869999885559082
2022-11-04,1.7519999742507935
2022-11-07,1.4780000448226929
2022-11-08,1.472000002861023
2022-11-09,1.5180000066757202
2022-11-10,1.9980000257492065
2022-11-11,2.375999927520752
2022-11-14,1.9479999542236328
2022-11-15,1.9859999418258667
2022-11-16,1.7100000381469727
2022-11-17,1.6640000343322754
2022-11-18,1.6119999885559082
2022-11-21,1.409999966621399
2022-11-22,1.3600000143051147
2022-11-23,1.6239999532699585
2022-11-25,1.593999981880188
2022-11-28,1.49399995803833
2022-11-29,1.468000054359436
2022-11-30,1.5420000553131104
2022-12-01,1.6260000467300415
2022-12-02,1.6139999628067017
2022-12-05,1.4199999570846558
2022-12-06,1.3420000076293945
2022-12-07,0.765999972820282
2022-12-08,0.9919999837875366
2022-12-09,1.0099999904632568
2022-12-12,0.9900000095367432
2022-12-13,0.9660000205039978
2022-12-14,1.0520000457763672
2022-12-15,1.093999981880188
2022-12-16,1.00600004196167
2022-12-19,0.8840000033378601
2022-12-20,0.8320000171661377
2022-12-21,0.8640000224113464
2022-12-22,0.8259999752044678
2022-12-23,0.8100000023841858
2022-12-27,0.7440000176429749
2022-12-28,0.765999972820282
2022-12-29,0.8899999856948853
2022-12-30,0.9480000138282776
2023-01-03,0.9259999990463257
2023-01-04,1.0080000162124634
2023-01-05,0.9100000262260437
2023-01-06,0.8820000290870667
2023-01-09,0.8880000114440918
2023-01-10,0.8840000033378601
2023-01-11,1.100000023841858
2023-01-12,1.6059999465942383
2023-01-13,1.4040000438690186
2023-01-17,1.4620000123977661
2023-01-18,1.3960000276565552
2023-01-19,1.2760000228881836
2023-01-20,1.2979999780654907
2023-01-23,1.4359999895095825
2023-01-24,1.3279999494552612
2023-01-25,1.2860000133514404
2023-01-26,1.2999999523162842
2023-01-27,1.5540000200271606
2023-01-30,2.0
2023-01-31,2.0339999198913574
2023-02-01,2.7119998931884766
2023-02-02,2.8499999046325684
2023-02-03,2.890000104904175
2023-02-06,2.686000108718872
2023-02-07,2.638000011444092
2023-02-08,2.802000045776367
2023-02-09,2.390000104904175
2023-02-10,2.1679999828338623
2023-02-13,2.2039999961853027
2023-02-14,2.1440000534057617
2023-02-15,2.5380001068115234
2023-02-16,2.184000015258789
2023-02-17,2.2739999294281006
2023-02-21,2.01200008392334
2023-02-22,2.0139999389648438
2023-02-23,2.0160000324249268
2023-02-24,1.6019999980926514
2023-02-27,1.7860000133514404
2023-02-28,1.8839999437332153
2023-03-01,1.781999945640564
2023-03-02,1.8940000534057617
2023-03-03,2.0179998874664307
2023-03-06,1.8220000267028809
2023-03-07,1.7760000228881836
2023-03-08,1.7699999809265137
2023-03-09,1.687999963760376
2023-03-10,1.4620000123977661
2023-03-13,1.496000051498413
2023-03-14,1.3660000562667847
2023-03-15,1.409999966621399
2023-03-16,1.4819999933242798
2023-03-17,1.5299999713897705
2023-03-20,1.4140000343322754
2023-03-21,1.5859999656677246
2023-03-22,1.6859999895095825
2023-03-23,1.6699999570846558
2023-03-24,1.6380000114440918
2023-03-27,1.5240000486373901
2023-03-28,1.472000002861023
2023-03-29,1.5740000009536743
2023-03-30,1.7660000324249268
2023-03-31,1.9579999446868896
2023-04-03,1.8580000400543213
2023-04-04,1.899999976158142
2023-04-05,1.7000000476837158
2023-04-06,1.8020000457763672
2023-04-10,1.8619999885559082
2023-04-11,1.9520000219345093
2023-04-12,1.8480000495910645
2023-04-13,1.8739999532699585
2023-04-14,1.7940000295639038
2023-04-17,1.812000036239624
2023-04-18,1.7599999904632568
2023-04-19,1.7259999513626099
2023-04-20,1.600000023841858
2023-04-21,1.628000020980835
2023-04-24,1.6740000247955322
2023-04-25,1.5099999904632568
2023-04-26,1.503999948501587
2023-04-27,1.468000054359436
2023-04-28,1.3880000114440918
2023-05-01,1.3860000371932983
2023-05-02,1.444000005722046
2023-05-03,1.4140000343322754
2023-05-04,1.440000057220459
2023-05-05,1.7920000553131104
2023-05-08,2.259999990463257
2023-05-09,2.369999885559082
2023-05-10,2.630000114440918
2023-05-11,2.3919999599456787
2023-05-12,2.0999999046325684
2023-05-15,2.315999984741211
2023-05-16,2.119999885559082
2023-05-17,2.359999895095825
2023-05-18,2.3919999599456787
2023-05-19,2.1480000019073486
2023-05-22,2.2939999103546143
2023-05-23,2.381999969482422
2023-05-24,2.305999994277954
2023-05-25,2.187999963760376
2023-05-26,2.3480000495910645
2023-05-30,2.74399995803833
2023-05-31,2.5840001106262207
2023-06-01,3.1600000858306885
2023-06-02,3.135999917984009
2023-06-05,3.0
2023-06-06,2.9560000896453857
2023-06-07,3.1059999465942383
2023-06-08,4.8460001945495605
2023-06-09,3.813999891281128
2023-06-12,4.251999855041504
2023-06-13,4.702000141143799
2023-06-14,4.679999828338623
2023-06-15,5.276000022888184
2023-06-16,5.064000129699707
2023-06-20,4.703999996185303
2023-06-21,4.834000110626221
2023-06-22,5.107999801635742
2023-06-23,4.2820000648498535
2023-06-26,4.182000160217285
2023-06-27,4.860000133514404
2023-06-28,5.605999946594238
2023-06-29,5.1479997634887695
2023-06-30,5.184000015258789
2023-07-03,5.159999847412109
2023-07-05,5.170000076293945
2023-07-06,4.863999843597412
2023-07-07,5.889999866485596
2023-07-10,6.854000091552734
2023-07-11,7.113999843597412
2023-07-12,7.7779998779296875
2023-07-13,7.535999774932861
2023-07-14,7.539999961853027
2023-07-17,7.306000232696533
2023-07-18,7.960000038146973
2023-07-19,11.15999984741211
2023-07-20,9.345999717712402
2023-07-21,9.12399959564209
2023-07-24,9.248000144958496
2023-07-25,8.821999549865723
2023-07-26,8.75
2023-07-27,8.092000007629395
2023-07-28,8.803999900817871
2023-07-31,9.1899995803833
2023-08-01,9.821999549865723
2023-08-02,10.369999885559082
2023-08-03,10.357999801635742
2023-08-04,9.088000297546387
2023-08-07,8.961999893188477
2023-08-08,8.802000045776367
2023-08-09,8.288000106811523
2023-08-10,7.892000198364258
2023-08-11,8.220000267028809
2023-08-14,8.218000411987305
2023-08-15,7.863999843597412
2023-08-16,7.611999988555908
2023-08-17,7.447999954223633
2023-08-18,7.8420000076293945
2023-08-21,8.067999839782715
2023-08-22,7.673999786376953
2023-08-23,8.055999755859375
2023-08-24,7.552000045776367
2023-08-25,8.239999771118164
2023-08-28,9.074000358581543
2023-08-29,9.479999542236328
2023-08-30,9.942000389099121
2023-08-31,10.069999694824219
2023-09-01,10.170000076293945
2023-09-05,9.968000411987305
2023-09-06,10.10200023651123
2023-09-07,9.526000022888184
2023-09-08,9.392000198364258
2023-09-11,10.161999702453613
2023-09-12,10.15999984741211
2023-09-13,9.845999717712402
2023-09-14,11.17199993133545
2023-09-15,10.4399995803833
2023-09-18,10.390000343322754
2023-09-19,9.5
2023-09-20,8.741999626159668
2023-09-21,8.579999923706055
2023-09-22,8.39799976348877
2023-09-25,8.050000190734863
2023-09-26,7.906000137329102
2023-09-27,8.166000366210938
2023-09-28,8.248000144958496
2023-09-29,8.395999908447266
2023-10-02,7.849999904632568
2023-10-03,7.642000198364258
2023-10-04,7.526000022888184
2023-10-05,7.1479997634887695
2023-10-06,7.53000020980835
2023-10-09,7.77400016784668
2023-10-10,7.808000087738037
2023-10-11,7.573999881744385
2023-10-12,6.77400016784668
2023-10-13,6.77400016784668
2023-10-16,6.921999931335449
2023-10-17,6.8979997634887695
2023-10-18,6.492000102996826
2023-10-19,6.317999839782715
2023-10-20,6.214000225067139
2023-10-23,6.349999904632568
2023-10-24,6.335999965667725
2023-10-25,5.894000053405762
2023-10-26,5.820000171661377
2023-10-27,5.716000080108643
2023-10-30,5.504000186920166
2023-10-31,5.400000095367432
2023-11-01,5.197999954223633
2023-11-02,5.984000205993652
2023-11-03,6.455999851226807
2023-11-06,6.645999908447266
2023-11-07,6.834000110626221
2023-11-08,6.797999858856201
2023-11-09,6.0879998207092285
2023-11-10,5.8379998207092285
2023-11-13,5.728000164031982
2023-11-14,6.642000198364258
2023-11-15,6.831999778747559
2023-11-16,6.4720001220703125
2023-11-17,6.406000137329102
2023-11-20,6.624000072479248
2023-11-21,6.236000061035156
2023-11-22,6.269999980926514
2023-11-24,6.2820000648498535
2023-11-27,6.185999870300293
2023-11-28,6.323999881744385
2023-11-29,6.4019999504089355
2023-11-30,6.263999938964844
2023-12-01,7.039999961853027
2023-12-04,8.013999938964844
2023-12-05,7.751999855041504
2023-12-06,7.47599983215332
2023-12-07,7.579999923706055
2023-12-08,8.052000045776367
2023-12-11,7.966000080108643
2023-12-12,7.900000095367432
2023-12-13,9.013999938964844
2023-12-14,10.12399959564209
2023-12-15,10.279999732971191
2023-12-18,11.13599967956543
2023-12-19,11.960000038146973
2023-12-20,11.09000015258789
2023-12-21,11.642000198364258
2023-12-22,10.947999954223633
2023-12-26,10.711999893188477
2023-12-27,10.878000259399414
2023-12-28,10.982000350952148
2023-12-29,10.588000297546387
2024-01-02,9.77400016784668
2024-01-03,9.338000297546387
2024-01-04,9.317999839782715
2024-01-05,9.37399959564209
2024-01-08,9.666000366210938
2024-01-09,9.432000160217285
2024-01-10,9.347999572753906
2024-01-11,9.208000183105469
2024-01-12,8.555999755859375
2024-01-16,8.458000183105469
2024-01-17,8.442000389099121
2024-01-18,8.567999839782715
2024-01-19,8.984000205993652
2024-01-22,9.670000076293945
2024-01-23,9.107999801635742
2024-01-24,8.406000137329102
2024-01-25,8.199999809265137
2024-01-26,8.359999656677246
2024-01-29,8.984000205993652
2024-01-30,8.82800006866455
2024-01-31,8.612000465393066
2024-02-01,8.505999565124512
2024-02-02,8.6899995803833
2024-02-05,8.760000228881836
2024-02-06,9.637999534606934
2024-02-07,9.618000030517578
2024-02-08,10.477999687194824
2024-02-09,10.62600040435791
2024-02-12,11.055999755859375
2024-02-13,10.394000053405762
2024-02-14,10.831999778747559
2024-02-15,11.52400016784668
2024-02-16,10.496000289916992
2024-02-20,10.362000465393066
2024-02-21,9.880000114440918
2024-02-22,10.482000350952148
2024-02-23,13.845999717712402
2024-02-26,13.97599983215332
2024-02-27,16.083999633789062
2024-02-28,15.093999862670898
2024-02-29,15.185999870300293
2024-03-01,16.591999053955078
2024-03-04,16.308000564575195
2024-03-05,15.465999603271484
2024-03-06,15.562000274658203
2024-03-07,15.894000053405762
2024-03-08,17.059999465942383
2024-03-11,15.619999885559082
2024-03-12,15.255999565124512
2024-03-13,15.934000015258789
2024-03-14,15.336000442504883
2024-03-15,15.916000366210938
2024-03-18,16.158000946044922
2024-03-19,15.776000022888184
2024-03-20,17.284000396728516
2024-03-21,17.54199981689453
2024-03-22,17.187999725341797
2024-03-25,17.68199920654297
2024-03-26,18.16200065612793
2024-03-27,18.062000274658203
2024-03-28,17.582000732421875
2024-04-01,17.357999801635742
2024-04-02,16.573999404907227
2024-04-03,16.479999542236328
2024-04-04,16.488000869750977
2024-04-05,16.76799964904785
2024-04-08,16.534000396728516
2024-04-09,16.736000061035156
2024-04-10,16.104000091552734
2024-04-11,16.08799934387207
2024-04-12,14.998000144958496
2024-04-15,13.965999603271484
2024-04-16,14.128000259399414
2024-04-17,13.831999778747559
2024-04-18,14.229999542236328
2024-04-19,14.272000312805176
2024-04-22,14.288000106811523
2024-04-23,15.12399959564209
2024-04-24,15.069999694824219
2024-04-25,15.5
2024-04-26,16.86199951171875
2024-04-29,16.75200080871582
2024-04-30,16.583999633789062
2024-05-01,17.417999267578125
2024-05-02,23.299999237060547
2024-05-03,24.333999633789062
2024-05-06,24.5939998626709
2024-05-07,23.332000732421875
2024-05-08,22.884000778198242
2024-05-09,24.082000732421875
2024-05-10,23.399999618530273
2024-05-13,23.3799991607666
2024-05-14,24.190000534057617
2024-05-15,24.214000701904297
2024-05-16,23.586000442504883
2024-05-17,23.5
2024-05-20,23.5
2024-05-21,23.006000518798828
2024-05-22,23.143999099731445
2024-05-23,21.98200035095215
2024-05-24,21.829999923706055
2024-05-28,20.917999267578125
2024-05-29,21.010000228881836
2024-05-30,20.47800064086914
2024-05-31,19.996000289916992
2024-06-03,19.79199981689453
2024-06-04,20.219999313354492
2024-06-05,20.607999801635742
2024-06-06,20.93400001525879
2024-06-07,21.312000274658203
2024-06-10,21.610000610351562
2024-06-11,20.823999404907227
2024-06-12,22.214000701904297
2024-06-13,21.347999572753906
2024-06-14,20.61199951171875
2024-06-17,21.788000106811523
2024-06-18,22.1560001373291
2024-06-20,21.969999313354492
2024-06-21,22.597999572753906
2024-06-24,23.899999618530273
2024-06-25,25.715999603271484
2024-06-26,25.31999969482422
2024-06-27,26.576000213623047
2024-06-28,25.743999481201172
2024-07-01,24.8700008392334
2024-07-02,25.506000518798828
2024-07-03,25.56800079345703
2024-07-05,25.610000610351562
2024-07-08,24.464000701904297
2024-07-09,25.139999389648438
2024-07-10,26.194000244140625
2024-07-11,25.986000061035156
2024-07-12,27.24799919128418
2024-07-15,28.417999267578125
2024-07-16,29.006000518798828
2024-07-17,26.75
2024-07-18,25.836000442504883
2024-07-19,26.011999130249023
2024-07-22,25.777999877929688
2024-07-23,25.82200050354004
2024-07-24,24.68400001525879
2024-07-25,24.81999969482422
2024-07-26,26.56999969482422
2024-07-29,25.52199935913086
2024-07-30,25.356000900268555
2024-07-31,26.645999908447266
2024-08-01,29.304000854492188
2024-08-02,27.440000534057617
2024-08-05,27.06800079345703
2024-08-06,27.790000915527344
2024-08-07,25.72800064086914
2024-08-08,26.68199920654297
2024-08-09,27.18400001525879
2024-08-12,26.695999145507812
2024-08-13,29.29800033569336
2024-08-14,28.399999618530273
2024-08-15,30.312000274658203
2024-08-16,31.18600082397461
2024-08-19,31.149999618530273
2024-08-20,30.836000442504883
2024-08-21,31.354000091552734
2024-08-22,30.604000091552734
2024-08-23,31.95599937438965
2024-08-26,31.597999572753906
2024-08-27,31.74799919128418
2024-08-28,30.86199951171875
2024-08-29,30.016000747680664
2024-08-30,30.124000549316406
2024-09-03,28.90399932861328
2024-09-04,28.947999954223633
2024-09-05,28.22800064086914
2024-09-06,26.68199920654297
2024-09-09,27.09600067138672
2024-09-10,26.143999099731445
2024-09-11,26.70800018310547
2024-09-12,28.104000091552734
