Date,ESS
2023-07-27,208.79232788085938
2023-07-28,213.80152893066406
2023-07-31,219.42340087890625
2023-08-01,219.86483764648438
2023-08-02,220.38739013671875
2023-08-03,219.9819793701172
2023-08-04,219.75672912597656
2023-08-07,221.03607177734375
2023-08-08,218.52244567871094
2023-08-09,217.41432189941406
2023-08-10,218.78370666503906
2023-08-11,221.20724487304688
2023-08-14,216.18002319335938
2023-08-15,214.5763702392578
2023-08-16,214.44119262695312
2023-08-17,213.02670288085938
2023-08-18,212.90060424804688
2023-08-21,210.05361938476562
2023-08-22,210.8644561767578
2023-08-23,214.51327514648438
2023-08-24,214.0357666015625
2023-08-25,213.7384490966797
2023-08-28,214.4231719970703
2023-08-29,215.3331298828125
2023-08-30,216.36920166015625
2023-08-31,214.7745361328125
2023-09-01,213.99073791503906
2023-09-05,212.43209838867188
2023-09-06,212.99070739746094
2023-09-07,208.3328399658203
2023-09-08,202.97225952148438
2023-09-11,201.87310791015625
2023-09-12,203.3056182861328
2023-09-13,200.90911865234375
2023-09-14,202.80108642578125
2023-09-15,202.90919494628906
2023-09-18,201.6749267578125
2023-09-19,200.08026123046875
2023-09-20,201.69293212890625
2023-09-21,197.37741088867188
2023-09-22,194.27821350097656
2023-09-25,194.88182067871094
2023-09-26,192.50335693359375
2023-09-27,189.86363220214844
2023-09-28,191.97694396972656
2023-09-29,193.1975860595703
2023-10-02,190.24623107910156
2023-10-03,188.87069702148438
2023-10-04,191.21176147460938
2023-10-05,193.44357299804688
2023-10-06,196.69554138183594
2023-10-09,199.3098907470703
2023-10-10,197.89796447753906
2023-10-11,202.4980926513672
2023-10-12,200.84022521972656
2023-10-13,199.91110229492188
2023-10-16,199.94752502441406
2023-10-17,199.57406616210938
2023-10-18,196.41311645507812
2023-10-19,195.21072387695312
2023-10-20,192.81500244140625
2023-10-23,190.67433166503906
2023-10-24,195.57508850097656
2023-10-25,191.5305938720703
2023-10-26,189.9637908935547
2023-10-27,188.1784210205078
2023-10-30,191.33018493652344
2023-10-31,194.86456298828125
2023-11-01,189.35350036621094
2023-11-02,192.89697265625
2023-11-03,197.9070587158203
2023-11-06,193.35244750976562
2023-11-07,190.73809814453125
2023-11-08,192.09536743164062
2023-11-09,189.08023071289062
2023-11-10,191.88583374023438
2023-11-13,187.34036254882812
2023-11-14,196.87770080566406
2023-11-15,194.5548553466797
2023-11-16,192.72390747070312
2023-11-17,192.222900390625
2023-11-20,194.0720672607422
2023-11-21,193.71682739257812
2023-11-22,193.889892578125
2023-11-24,195.5933074951172
2023-11-27,193.2795867919922
2023-11-28,193.57106018066406
2023-11-29,193.32513427734375
2023-11-30,194.44558715820312
2023-12-01,201.00421142578125
2023-12-04,202.92623901367188
2023-12-05,201.7784881591797
2023-12-06,203.75518798828125
2023-12-07,204.8209686279297
2023-12-08,205.96871948242188
2023-12-11,206.8432159423828
2023-12-12,207.33511352539062
2023-12-13,217.1548614501953
2023-12-14,226.36427307128906
