Date,DPZ
2008-03-25,11.394708633422852
2008-03-26,11.148547172546387
2008-03-27,10.989739418029785
2008-03-28,10.505362510681152
2008-03-31,10.71181583404541
2008-04-01,11.140608787536621
2008-04-02,11.132667541503906
2008-04-03,11.204133987426758
2008-04-04,11.220014572143555
2008-04-07,11.188252449035645
2008-04-08,11.061203002929688
2008-04-09,10.449774742126465
2008-04-10,10.481542587280273
2008-04-11,10.195680618286133
2008-04-14,10.140095710754395
2008-04-15,9.997166633605957
2008-04-16,10.116273880004883
2008-04-17,10.0289306640625
2008-04-18,10.362433433532715
2008-04-21,10.32272720336914
2008-04-22,10.044809341430664
2008-04-23,10.195680618286133
2008-04-24,10.275087356567383
2008-04-25,10.394197463989258
2008-04-28,10.076574325561523
2008-04-29,10.243325233459473
2008-04-30,10.54506778717041
2008-05-01,10.727702140808105
2008-05-02,10.735641479492188
2008-05-05,10.727702140808105
2008-05-06,10.687994956970215
2008-05-07,10.433897972106934
2008-05-08,10.402132987976074
2008-05-09,10.362433433532715
2008-05-12,10.727702140808105
2008-05-13,10.878567695617676
2008-05-14,10.846805572509766
2008-05-15,10.799165725708008
2008-05-16,10.378315925598145
2008-05-19,10.283028602600098
2008-05-20,10.243325233459473
2008-05-21,10.084511756896973
2008-05-22,10.187740325927734
2008-05-23,10.124218940734863
2008-05-27,10.30685043334961
2008-05-28,10.505362510681152
2008-05-29,10.815044403076172
2008-05-30,10.687994956970215
2008-06-02,10.370377540588379
2008-06-03,10.418018341064453
2008-06-04,10.672118186950684
2008-06-05,10.902392387390137
2008-06-06,10.338616371154785
2008-06-09,10.267148971557617
2008-06-10,10.418018341064453
2008-06-11,10.044809341430664
2008-06-12,10.013045310974121
2008-06-13,10.23538589477539
2008-06-16,10.21156120300293
2008-06-17,10.036869049072266
2008-06-18,9.782773971557617
2008-06-19,9.838356971740723
2008-06-20,9.639841079711914
2008-06-23,9.369864463806152
2008-06-24,9.600143432617188
2008-06-25,10.1083402633667
2008-06-26,9.361921310424805
2008-06-27,9.40956974029541
2008-06-30,9.131646156311035
2008-07-01,8.80608081817627
2008-07-02,8.409052848815918
2008-07-03,8.821964263916016
2008-07-07,8.790201187133789
2008-07-08,9.322222709655762
2008-07-09,8.758440971374512
2008-07-10,8.472580909729004
2008-07-11,8.401114463806152
2008-07-14,8.12319564819336
2008-07-15,8.15495491027832
2008-07-16,8.63933277130127
2008-07-17,8.416996955871582
2008-07-18,8.409052848815918
2008-07-21,8.250243186950684
2008-07-22,10.0289306640625
2008-07-23,10.60859203338623
2008-07-24,10.140095710754395
2008-07-25,10.30685043334961
2008-07-28,10.132158279418945
2008-07-29,10.378315925598145
2008-07-30,10.314788818359375
2008-07-31,10.290971755981445
2008-08-01,10.275087356567383
2008-08-04,10.179800033569336
2008-08-05,10.640353202819824
2008-08-06,10.687994956970215
2008-08-07,10.402132987976074
2008-08-08,10.743579864501953
2008-08-11,10.886510848999023
2008-08-12,10.799165725708008
2008-08-13,10.664175033569336
2008-08-14,10.910330772399902
2008-08-15,11.10090160369873
2008-08-18,10.926213264465332
2008-08-19,10.568887710571289
2008-08-20,10.481542587280273
2008-08-21,10.32272720336914
2008-08-22,10.878567695617676
2008-08-25,10.648293495178223
2008-08-26,10.648293495178223
2008-08-27,10.568887710571289
2008-08-28,10.807103157043457
2008-08-29,10.640353202819824
2008-09-02,10.703877449035645
2008-09-03,10.664175033569336
2008-09-04,10.378315925598145
2008-09-05,10.410080909729004
2008-09-08,10.719759941101074
2008-09-09,10.513303756713867
2008-09-10,10.600652694702148
2008-09-11,10.71181583404541
2008-09-12,10.433897972106934
2008-09-15,10.354493141174316
2008-09-16,10.60859203338623
2008-09-17,9.997166633605957
2008-09-18,10.052753448486328
2008-09-19,10.616532325744629
2008-09-22,9.997166633605957
2008-09-23,10.044809341430664
2008-09-24,9.695427894592285
2008-09-25,9.735129356384277
2008-09-26,9.766892433166504
2008-09-29,9.10782527923584
2008-09-30,9.639841079711914
2008-10-01,9.504855155944824
2008-10-02,8.988718032836914
2008-10-03,8.520224571228027
2008-10-06,8.012025833129883
2008-10-07,7.742049217224121
2008-10-08,7.75792932510376
2008-10-09,7.456186771392822
2008-10-10,7.567356109619141
2008-10-13,7.940563201904297
2008-10-14,5.9157185554504395
2008-10-15,5.336059093475342
2008-10-16,5.153425216674805
2008-10-17,5.105780601501465
2008-10-20,5.081959247589111
2008-10-21,4.756396770477295
2008-10-22,4.637287139892578
2008-10-23,4.446715831756592
2008-10-24,4.168793201446533
2008-10-27,3.946460247039795
2008-10-28,3.946460247039795
2008-10-29,3.898815393447876
2008-10-30,4.470538139343262
2008-10-31,4.724634647369385
2008-11-03,4.60552453994751
2008-11-04,4.700814247131348
2008-11-05,4.1926164627075195
2008-11-06,4.041747093200684
2008-11-07,4.002043724060059
2008-11-10,3.8114707469940186
2008-11-11,3.493847370147705
2008-11-12,3.144463062286377
2008-11-13,3.414442777633667
2008-11-14,3.0729970932006836
2008-11-17,3.104759931564331
2008-11-18,3.0332953929901123
2008-11-19,2.453634023666382
2008-11-20,2.2471795082092285
2008-11-21,2.4059906005859375
2008-11-24,2.2948226928710938
2008-11-25,2.810959577560425
2008-11-26,3.0809381008148193
2008-11-28,3.0650570392608643
2008-12-01,2.5171585083007812
2008-12-02,2.715672016143799
2008-12-03,2.8983049392700195
2008-12-04,2.763315439224243
2008-12-05,3.0015323162078857
2008-12-08,3.239748954772949
2008-12-09,3.144463062286377
2008-12-10,3.3667984008789062
2008-12-11,3.3191545009613037
2008-12-12,3.597074031829834
2008-12-15,3.263571262359619
2008-12-16,3.430323600769043
2008-12-17,3.398559808731079
2008-12-18,3.5097289085388184
2008-12-19,3.636777639389038
2008-12-22,3.4859063625335693
2008-12-23,3.398559808731079
2008-12-24,3.4223825931549072
2008-12-26,3.4779672622680664
2008-12-29,3.493847370147705
2008-12-30,3.7241241931915283
2008-12-31,3.740004777908325
2009-01-02,3.9861624240875244
2009-01-05,4.105269908905029
2009-01-06,4.54994010925293
2009-01-07,4.7881598472595215
2009-01-08,4.970793724060059
2009-01-09,4.867564678192139
2009-01-12,5.1851887702941895
2009-01-13,4.907268047332764
2009-01-14,4.597585201263428
2009-01-15,4.684932231903076
2009-01-16,4.939029693603516
2009-01-20,4.319666385650635
2009-01-21,4.851683139801025
2009-01-22,4.756396770477295
2009-01-23,5.280473709106445
2009-01-26,5.574273586273193
2009-01-27,5.653679370880127
2009-01-28,5.629860877990723
2009-01-29,5.455165386199951
2009-01-30,5.3122382164001465
2009-02-02,5.502810001373291
2009-02-03,5.613977909088135
2009-02-04,5.455165386199951
2009-02-05,5.534572601318359
2009-02-06,5.558393478393555
2009-02-09,5.558393478393555
2009-02-10,5.23283052444458
2009-02-11,5.177246570587158
2009-02-12,5.169308185577393
2009-02-13,5.121662616729736
2009-02-17,4.796100616455078
2009-02-18,4.716694355010986
2009-02-19,4.939029693603516
2009-02-20,5.201066493988037
2009-02-23,5.153425216674805
2009-02-24,4.883446216583252
2009-02-25,5.081959247589111
2009-02-26,5.177246570587158
2009-02-27,5.423402786254883
2009-03-02,5.320176601409912
2009-03-03,5.026376724243164
2009-03-04,5.113720893859863
2009-03-05,4.69287109375
2009-03-06,4.669051647186279
2009-03-09,4.54994010925293
2009-03-10,4.851683139801025
2009-03-11,4.923147678375244
2009-03-12,4.986673831939697
2009-03-13,5.097840309143066
2009-03-16,4.946970462799072
2009-03-17,5.058136940002441
2009-03-18,5.256651878356934
2009-03-19,5.201066493988037
2009-03-20,5.121662616729736
2009-03-23,5.336059093475342
2009-03-24,5.280473709106445
2009-03-25,5.383700847625732
2009-03-26,5.5980963706970215
2009-03-27,5.415464878082275
2009-03-30,5.272533893585205
2009-03-31,5.201066493988037
2009-04-01,5.097840309143066
2009-04-02,5.367820739746094
2009-04-03,5.582215309143066
2009-04-06,5.359879970550537
2009-04-07,5.296355247497559
2009-04-08,5.455165386199951
2009-04-09,5.860135078430176
2009-04-13,5.844254493713379
2009-04-14,5.701323509216309
2009-04-15,5.6377997398376465
2009-04-16,5.756908416748047
2009-04-17,5.5980963706970215
2009-04-20,5.280473709106445
2009-04-21,5.717205047607422
2009-04-22,5.883955955505371
2009-04-23,6.288926124572754
2009-04-24,6.654190540313721
2009-04-27,6.741536617279053
2009-04-28,6.8447651863098145
2009-04-29,7.313255310058594
2009-04-30,7.495891094207764
2009-05-01,7.535595417022705
2009-05-04,7.384721755981445
2009-05-05,7.249733924865723
2009-05-06,7.027396202087402
2009-05-07,6.685953617095947
2009-05-08,7.305318832397461
2009-05-11,7.098863124847412
2009-05-12,6.900348663330078
2009-05-13,6.46361780166626
2009-05-14,6.46361780166626
2009-05-15,6.400094032287598
2009-05-18,6.89240837097168
2009-05-19,7.051218509674072
2009-05-20,6.916231155395508
2009-05-21,6.670070648193359
2009-05-22,6.5668463706970215
2009-05-26,7.04327917098999
2009-05-27,6.947990894317627
2009-05-28,6.9797539710998535
2009-05-29,7.194148063659668
2009-06-01,7.67852258682251
2009-06-02,7.384721755981445
2009-06-03,7.186208724975586
2009-06-04,7.217973709106445
2009-06-05,7.067097187042236
2009-06-08,6.662130832672119
2009-06-09,6.765358924865723
2009-06-10,6.543022632598877
2009-06-11,6.249222278594971
2009-06-12,6.265102863311768
2009-06-15,6.1301140785217285
2009-06-16,6.169816970825195
2009-06-17,6.106293201446533
2009-06-18,6.249222278594971
2009-06-19,6.0030646324157715
2009-06-22,5.9157185554504395
2009-06-23,5.876015663146973
2009-06-24,5.756908416748047
2009-06-25,5.836312294006348
2009-06-26,6.026889324188232
2009-06-29,5.939539432525635
2009-06-30,5.947479724884033
2009-07-01,6.320687294006348
2009-07-02,6.0745320320129395
2009-07-06,6.034827709197998
2009-07-07,5.971302509307861
2009-07-08,6.058649063110352
2009-07-09,5.939539432525635
2009-07-10,6.058649063110352
2009-07-13,6.201577663421631
2009-07-14,6.487437725067139
2009-07-15,6.511260509490967
2009-07-16,6.32862663269043
2009-07-17,6.280985355377197
2009-07-20,6.423914432525635
2009-07-21,6.646248817443848
2009-07-22,6.701834678649902
2009-07-23,6.61448860168457
2009-07-24,6.598609924316406
2009-07-27,6.590666770935059
2009-07-28,6.543022632598877
2009-07-29,6.46361780166626
2009-07-30,6.590666770935059
2009-07-31,6.527142524719238
2009-08-03,6.590666770935059
2009-08-04,6.550965309143066
2009-08-05,6.550965309143066
2009-08-06,6.415975093841553
2009-08-07,6.415975093841553
2009-08-10,6.511260509490967
2009-08-11,6.217460632324219
2009-08-12,6.138053894042969
2009-08-13,6.161876201629639
2009-08-14,6.0427680015563965
2009-08-17,5.8521952629089355
2009-08-18,6.026889324188232
2009-08-19,6.082469940185547
2009-08-20,6.1777567863464355
2009-08-21,6.209519863128662
2009-08-24,6.1301140785217285
2009-08-25,6.1221723556518555
2009-08-26,6.423914432525635
2009-08-27,6.5668463706970215
2009-08-28,6.582727909088135
2009-08-31,6.423914432525635
2009-09-01,6.225400924682617
2009-09-02,6.161876201629639
2009-09-03,6.3603901863098145
2009-09-04,6.408032417297363
2009-09-08,6.408032417297363
2009-09-09,6.431854724884033
2009-09-10,6.4715576171875
2009-09-11,6.352450847625732
2009-09-14,6.4715576171875
2009-09-15,7.090925216674805
2009-09-16,7.233852863311768
2009-09-17,7.1465044021606445
2009-09-18,7.075038909912109
2009-09-21,7.233852863311768
2009-09-22,7.13856315612793
2009-09-23,6.98769474029541
2009-09-24,6.9321088790893555
2009-09-25,6.9321088790893555
2009-09-28,6.963873863220215
2009-09-29,6.971812725067139
2009-09-30,7.019457817077637
2009-10-01,6.900348663330078
2009-10-02,6.678011894226074
2009-10-05,6.725656986236572
2009-10-06,6.622426509857178
2009-10-07,6.527142524719238
2009-10-08,6.828885555267334
2009-10-09,7.067097187042236
2009-10-12,7.440305709838867
2009-10-13,6.693892955780029
2009-10-14,6.685953617095947
2009-10-15,6.701834678649902
2009-10-16,6.781240463256836
2009-10-19,6.765358924865723
2009-10-20,6.646248817443848
2009-10-21,6.384211540222168
2009-10-22,6.431854724884033
2009-10-23,6.273043632507324
2009-10-26,6.273043632507324
2009-10-27,6.1777567863464355
2009-10-28,5.876015663146973
2009-10-29,5.963362693786621
2009-10-30,5.828373432159424
2009-11-02,5.796609878540039
2009-11-03,5.971302509307861
2009-11-04,5.883955955505371
2009-11-05,5.995125770568848
2009-11-06,5.923659324645996
2009-11-09,5.907779216766357
2009-11-10,5.947479724884033
2009-11-11,6.320687294006348
2009-11-12,6.185696601867676
2009-11-13,6.185696601867676
2009-11-16,6.368330955505371
2009-11-17,6.233341693878174
2009-11-18,6.1301140785217285
2009-11-19,5.947479724884033
2009-11-20,6.0507097244262695
2009-11-23,6.225400924682617
2009-11-24,6.344509124755859
2009-11-25,6.415975093841553
2009-11-27,6.312745571136475
2009-11-30,6.249222278594971
2009-12-01,6.15393590927124
2009-12-02,6.185696601867676
2009-12-03,6.018945693969727
2009-12-04,6.185696601867676
2009-12-07,6.1221723556518555
2009-12-08,6.145994186401367
2009-12-09,6.145994186401367
2009-12-10,6.082469940185547
2009-12-11,6.106293201446533
2009-12-14,6.082469940185547
2009-12-15,6.217460632324219
2009-12-16,6.233341693878174
2009-12-17,6.106293201446533
2009-12-18,6.138053894042969
2009-12-21,6.415975093841553
2009-12-22,6.447736740112305
2009-12-23,6.741536617279053
2009-12-24,6.820943355560303
2009-12-28,6.781240463256836
2009-12-29,6.9082932472229
2009-12-30,6.868584156036377
2009-12-31,6.654190540313721
2010-01-04,6.89240837097168
2010-01-05,6.955934524536133
2010-01-06,7.154444217681885
2010-01-07,7.440305709838867
2010-01-08,7.440305709838867
2010-01-11,7.495891094207764
2010-01-12,7.87703800201416
2010-01-13,8.162898063659668
2010-01-14,8.98077392578125
2010-01-15,8.996654510498047
2010-01-19,9.068121910095215
2010-01-20,8.86166763305664
2010-01-21,8.758440971374512
2010-01-22,8.790201187133789
2010-01-25,8.909311294555664
2010-01-26,8.73461627960205
2010-01-27,8.869607925415039
2010-01-28,8.829904556274414
2010-01-29,8.972830772399902
2010-02-01,9.020476341247559
2010-02-02,8.829904556274414
2010-02-03,8.798144340515137
2010-02-04,8.496399879455566
2010-02-05,8.432877540588379
2010-02-08,8.456697463989258
2010-02-09,8.845788955688477
2010-02-10,8.86166763305664
2010-02-11,9.10782527923584
2010-02-12,9.155467987060547
2010-02-16,9.39367961883545
2010-02-17,9.75894832611084
2010-02-18,9.727189064025879
2010-02-19,9.751009941101074
2010-02-22,9.782773971557617
2010-02-23,9.639841079711914
2010-02-24,9.870119094848633
2010-02-25,9.870119094848633
2010-02-26,9.917759895324707
2010-03-01,10.116273880004883
2010-03-02,10.63241195678711
2010-03-03,11.164430618286133
2010-03-04,10.878567695617676
2010-03-05,11.029438972473145
2010-03-08,10.950035095214844
2010-03-09,11.267658233642578
2010-03-10,10.77534008026123
2010-03-11,10.910330772399902
2010-03-12,11.03738021850586
2010-03-15,10.934154510498047
2010-03-16,11.180313110351562
2010-03-17,11.267658233642578
2010-03-18,10.767401695251465
2010-03-19,10.600652694702148
2010-03-22,11.053261756896973
2010-03-23,11.03738021850586
2010-03-24,10.981795310974121
2010-03-25,11.092965126037598
2010-03-26,10.950035095214844
2010-03-29,10.942093849182129
2010-03-30,11.005620002746582
2010-03-31,10.83092975616455
2010-04-01,10.942093849182129
2010-04-05,11.11678695678711
2010-04-06,11.069145202636719
2010-04-07,11.12472915649414
2010-04-08,11.680569648742676
2010-04-09,11.482053756713867
2010-04-12,11.450291633605957
2010-04-13,12.037891387939453
2010-04-14,12.188760757446289
2010-04-15,11.974370002746582
2010-04-16,11.767911911010742
2010-04-19,11.799674987792969
2010-04-20,12.204642295837402
2010-04-21,12.323752403259277
2010-04-22,12.053778648376465
2010-04-23,12.061714172363281
2010-04-26,12.831950187683105
2010-04-27,12.466683387756348
2010-04-28,12.188760757446289
2010-04-29,12.530205726623535
2010-04-30,12.236410140991211
2010-05-03,12.752542495727539
2010-05-04,11.132667541503906
2010-05-05,11.33912181854248
2010-05-06,10.60859203338623
2010-05-07,9.981289863586426
2010-05-10,10.687994956970215
2010-05-11,11.029438972473145
2010-05-12,11.291482925415039
2010-05-13,11.061203002929688
2010-05-14,10.759461402893066
2010-05-17,10.886510848999023
2010-05-18,10.799165725708008
2010-05-19,10.54506778717041
2010-05-20,10.124218940734863
2010-05-21,10.30685043334961
2010-05-24,10.290971755981445
2010-05-25,10.298911094665527
2010-05-26,10.338616371154785
2010-05-27,10.600652694702148
2010-05-28,10.32272720336914
2010-06-01,10.14803409576416
2010-06-02,10.378315925598145
2010-06-03,10.553007125854492
2010-06-04,10.076574325561523
2010-06-07,9.592201232910156
2010-06-08,9.616023063659668
2010-06-09,9.735129356384277
2010-06-10,9.95746898651123
2010-06-11,10.060691833496094
2010-06-14,10.14803409576416
2010-06-15,10.32272720336914
2010-06-16,10.290971755981445
2010-06-17,10.171858787536621
2010-06-18,10.203621864318848
2010-06-21,9.814536094665527
2010-06-22,9.65572452545166
2010-06-23,9.544556617736816
2010-06-24,9.28251838684082
2010-06-25,9.361921310424805
2010-06-28,9.139586448669434
2010-06-29,8.726676940917969
2010-06-30,8.972830772399902
2010-07-01,8.98077392578125
2010-07-02,9.131646156311035
2010-07-06,8.86166763305664
2010-07-07,9.02841854095459
2010-07-08,9.425446510314941
2010-07-09,9.695427894592285
2010-07-12,9.584258079528809
2010-07-13,9.989226341247559
2010-07-14,10.116273880004883
2010-07-15,10.140095710754395
2010-07-16,9.65572452545166
2010-07-19,9.592201232910156
2010-07-20,9.782773971557617
2010-07-21,9.552495002746582
2010-07-22,10.219504356384277
2010-07-23,10.481542587280273
2010-07-26,10.791223526000977
2010-07-27,10.489481925964355
2010-07-28,10.425959587097168
2010-07-29,10.275087356567383
2010-07-30,10.155978202819824
2010-08-02,10.060691833496094
2010-08-03,9.909820556640625
2010-08-04,10.179800033569336
2010-08-05,10.187740325927734
2010-08-06,10.32272720336914
2010-08-09,10.672118186950684
2010-08-10,10.529189109802246
2010-08-11,10.227441787719727
2010-08-12,10.338616371154785
2010-08-13,10.457718849182129
2010-08-16,10.537126541137695
2010-08-17,10.56094741821289
2010-08-18,10.56094741821289
2010-08-19,10.410080909729004
2010-08-20,10.386258125305176
2010-08-23,10.441837310791016
2010-08-24,10.219504356384277
2010-08-25,10.267148971557617
2010-08-26,10.005107879638672
2010-08-27,10.21156120300293
2010-08-30,10.155978202819824
2010-08-31,10.179800033569336
2010-09-01,10.46566104888916
2010-09-02,10.751522064208984
2010-09-03,10.981795310974121
2010-09-07,10.63241195678711
2010-09-08,10.95797348022461
2010-09-09,11.172371864318848
2010-09-10,11.005620002746582
2010-09-13,11.10090160369873
2010-09-14,11.12472915649414
2010-09-15,11.132667541503906
2010-09-16,11.077081680297852
2010-09-17,11.092965126037598
2010-09-20,11.220014572143555
2010-09-21,11.03738021850586
2010-09-22,10.735641479492188
2010-09-23,10.481542587280273
2010-09-24,10.600652694702148
2010-09-27,10.473602294921875
2010-09-28,10.521245956420898
2010-09-29,10.513303756713867
2010-09-30,10.497421264648438
2010-10-01,10.441837310791016
2010-10-04,10.394197463989258
2010-10-05,10.521245956420898
2010-10-06,10.553007125854492
2010-10-07,11.069145202636719
2010-10-08,11.259721755981445
2010-10-11,11.521754264831543
2010-10-12,11.497931480407715
2010-10-13,11.553516387939453
2010-10-14,11.561460494995117
2010-10-15,11.609103202819824
2010-10-18,11.617042541503906
2010-10-19,12.347577095031738
2010-10-20,12.379340171813965
2010-10-21,11.950544357299805
2010-10-22,12.13318157196045
2010-10-25,12.149064064025879
2010-10-26,12.196702003479004
2010-10-27,11.815558433532715
2010-10-28,11.815558433532715
2010-10-29,11.783793449401855
2010-11-01,11.815558433532715
2010-11-02,12.006129264831543
2010-11-03,11.982308387756348
2010-11-04,11.958487510681152
2010-11-05,12.029950141906738
2010-11-08,12.284055709838867
2010-11-09,12.347577095031738
2010-11-10,11.942605018615723
2010-11-11,11.93466567993164
2010-11-12,11.632926940917969
2010-11-15,11.561460494995117
2010-11-16,11.10090160369873
2010-11-17,11.275599479675293
2010-11-18,11.442350387573242
2010-11-19,11.426466941833496
2010-11-22,11.696449279785156
2010-11-23,11.601158142089844
2010-11-24,11.831437110900879
2010-11-26,11.736149787902832
2010-11-29,11.759970664978027
2010-11-30,11.728212356567383
2010-12-01,11.752031326293945
2010-12-02,11.80761432647705
2010-12-03,11.79173469543457
2010-12-06,11.783793449401855
2010-12-07,12.061714172363281
2010-12-08,12.347577095031738
2010-12-09,12.284055709838867
2010-12-10,12.228466987609863
2010-12-13,12.022013664245605
2010-12-14,12.045833587646484
2010-12-15,12.434921264648438
2010-12-16,12.379340171813965
2010-12-17,12.585790634155273
2010-12-20,12.720780372619629
2010-12-21,12.776368141174316
2010-12-22,12.696956634521484
2010-12-23,12.704901695251465
2010-12-27,12.689018249511719
2010-12-28,12.633432388305664
2010-12-29,12.641374588012695
2010-12-30,12.704901695251465
2010-12-31,12.665194511413574
2011-01-03,12.935175895690918
2011-01-04,12.839886665344238
2011-01-05,13.244853019714355
2011-01-06,13.181333541870117
2011-01-07,13.205154418945312
2011-01-10,13.236917495727539
2011-01-11,13.046344757080078
2011-01-12,13.419547080993652
2011-01-13,13.506892204284668
2011-01-14,13.62600326538086
2011-01-18,13.44337272644043
2011-01-19,13.070167541503906
2011-01-20,13.213095664978027
2011-01-21,13.236917495727539
2011-01-24,13.141632080078125
2011-01-25,13.356023788452148
2011-01-26,13.213095664978027
2011-01-27,13.491013526916504
2011-01-28,12.998697280883789
2011-01-31,13.022521018981934
2011-02-01,13.403669357299805
2011-02-02,13.324261665344238
2011-02-03,13.062226295471191
2011-02-04,13.11781120300293
2011-02-07,13.014580726623535
2011-02-08,13.133692741394043
2011-02-09,13.213095664978027
2011-02-10,13.157514572143555
2011-02-11,13.538658142089844
2011-02-14,13.578363418579102
2011-02-15,13.44337272644043
2011-02-16,13.8165864944458
2011-02-17,13.768933296203613
2011-02-18,13.610122680664062
2011-02-22,13.506892204284668
2011-02-23,13.093985557556152
2011-02-24,13.054285049438477
2011-02-25,13.332207679748535
2011-02-28,13.395732879638672
2011-03-01,13.022521018981934
2011-03-02,13.451313972473145
2011-03-03,13.578363418579102
2011-03-04,13.753050804138184
2011-03-07,13.55454158782959
2011-03-08,13.78481674194336
2011-03-09,13.97538948059082
2011-03-10,13.895981788635254
2011-03-11,14.18185043334961
2011-03-14,13.919806480407715
2011-03-15,14.062739372253418
2011-03-16,13.959507942199707
2011-03-17,14.030978202819824
2011-03-18,14.07067584991455
2011-03-21,14.293008804321289
2011-03-22,14.173903465270996
2011-03-23,14.25330924987793
2011-03-24,14.229488372802734
2011-03-25,14.443882942199707
2011-03-28,14.33271312713623
2011-03-29,14.33271312713623
2011-03-30,14.197726249694824
2011-03-31,14.634452819824219
2011-04-01,14.666215896606445
2011-04-04,14.642400741577148
2011-04-05,14.76944351196289
2011-04-06,14.578872680664062
2011-04-07,14.380359649658203
2011-04-08,14.33271312713623
2011-04-11,14.197726249694824
2011-04-12,14.189784049987793
2011-04-13,14.316834449768066
2011-04-14,14.404184341430664
2011-04-15,14.340657234191895
2011-04-18,14.412115097045898
2011-04-19,14.420063018798828
2011-04-20,14.594751358032227
2011-04-21,14.531222343444824
2011-04-25,14.491527557373047
2011-04-26,14.761510848999023
2011-04-27,14.745627403259277
2011-04-28,14.888559341430664
2011-04-29,14.745627403259277
2011-05-02,14.737682342529297
2011-05-03,15.047364234924316
2011-05-04,15.245882987976074
2011-05-05,16.913394927978516
2011-05-06,17.42159652709961
2011-05-09,17.42159652709961
2011-05-10,18.104480743408203
2011-05-11,18.080656051635742
2011-05-12,18.302988052368164
2011-05-13,18.68414306640625
2011-05-16,18.549148559570312
2011-05-17,18.7635440826416
2011-05-18,19.31938934326172
2011-05-19,19.44643211364746
2011-05-20,19.470258712768555
2011-05-23,19.4067325592041
2011-05-24,19.374977111816406
2011-05-25,19.589366912841797
2011-05-26,19.605247497558594
2011-05-27,19.51789665222168
2011-05-31,19.78788185119629
2011-06-01,19.54172706604004
2011-06-02,19.208223342895508
2011-06-03,19.2479248046875
2011-06-06,18.739728927612305
2011-06-07,18.946184158325195
2011-06-08,18.51738929748535
2011-06-09,18.668256759643555
2011-06-10,18.35858154296875
2011-06-13,18.430034637451172
2011-06-14,19.04941177368164
2011-06-15,18.79530906677246
2011-06-16,18.906482696533203
2011-06-17,18.89853858947754
2011-06-20,19.112926483154297
2011-06-21,19.54966163635254
2011-06-22,19.39085578918457
2011-06-23,19.72435760498047
2011-06-24,19.684650421142578
2011-06-27,20.026090621948242
2011-06-28,20.494590759277344
2011-06-29,20.081684112548828
2011-06-30,20.041980743408203
2011-07-01,20.47077178955078
2011-07-05,20.542234420776367
2011-07-06,20.502532958984375
2011-07-07,20.597822189331055
2011-07-08,20.748687744140625
2011-07-11,20.58194351196289
2011-07-12,20.351659774780273
2011-07-13,20.61370086669922
2011-07-14,20.399301528930664
2011-07-15,20.224611282348633
2011-07-18,20.192852020263672
2011-07-19,20.64545440673828
2011-07-20,20.47077178955078
2011-07-21,20.58194351196289
2011-07-22,20.502532958984375
2011-07-25,20.7010440826416
2011-07-26,21.598331451416016
2011-07-27,21.510986328125
2011-07-28,21.07425308227539
2011-07-29,21.336294174194336
2011-08-01,21.37598991394043
2011-08-02,20.46282958984375
2011-08-03,21.28070640563965
2011-08-04,20.2404842376709
2011-08-05,20.14520835876465
2011-08-08,18.398283004760742
2011-08-09,19.891109466552734
2011-08-10,20.010215759277344
2011-08-11,20.28019142150879
2011-08-12,20.550174713134766
2011-08-15,20.550174713134766
2011-08-16,20.518413543701172
2011-08-17,20.653404235839844
2011-08-18,20.0658016204834
2011-08-19,19.867290496826172
2011-08-22,20.383426666259766
2011-08-23,20.963085174560547
2011-08-24,21.43951988220215
2011-08-25,20.58194351196289
2011-08-26,21.42363166809082
2011-08-29,21.852426528930664
2011-08-30,22.273277282714844
2011-08-31,22.01917839050293
2011-09-01,21.741254806518555
2011-09-02,21.328350067138672
2011-09-06,21.72537612915039
2011-09-07,21.630088806152344
2011-09-08,22.162109375
2011-09-09,21.336294174194336
2011-09-12,20.955142974853516
2011-09-13,21.391876220703125
2011-09-14,21.677736282348633
2011-09-15,21.773021697998047
2011-09-16,22.45591163635254
2011-09-19,22.924407958984375
2011-09-20,22.495609283447266
2011-09-21,22.590900421142578
2011-09-22,21.82860565185547
2011-09-23,22.360626220703125
2011-09-26,22.717952728271484
2011-09-27,22.868820190429688
2011-09-28,21.57451057434082
2011-09-29,21.471282958984375
2011-09-30,21.638029098510742
2011-10-03,20.64545440673828
2011-10-04,21.225126266479492
2011-10-05,21.296586990356445
2011-10-06,21.8365478515625
2011-10-07,21.145713806152344
2011-10-10,22.082698822021484
2011-10-11,22.09858512878418
2011-10-12,22.042997360229492
2011-10-13,22.185930252075195
2011-10-14,22.4876766204834
2011-10-17,22.122406005859375
2011-10-18,23.702577590942383
2011-10-19,24.631633758544922
2011-10-20,24.25048065185547
2011-10-21,25.608308792114258
2011-10-24,25.83858871459961
2011-10-25,25.33038902282715
2011-10-26,24.933366775512695
2011-10-27,25.735363006591797
2011-10-28,25.528905868530273
2011-10-31,25.433618545532227
2011-11-01,25.06041145324707
2011-11-02,25.20334243774414
2011-11-03,25.08423614501953
2011-11-04,25.417734146118164
2011-11-07,25.910058975219727
2011-11-08,25.86241340637207
2011-11-09,25.322452545166016
2011-11-10,25.39391326904297
2011-11-11,25.70359230041504
2011-11-14,25.88623046875
2011-11-15,26.45795440673828
2011-11-16,25.5765438079834
2011-11-17,25.66390037536621
2011-11-18,25.806827545166016
2011-11-21,24.949243545532227
2011-11-22,25.036596298217773
2011-11-23,24.417224884033203
2011-11-25,24.22665786743164
