Date,WEC
2008-04-14,12.524717330932617
2008-04-15,12.643792152404785
2008-04-16,12.923473358154297
2008-04-17,12.898550033569336
2008-04-18,12.906855583190918
2008-04-21,12.840399742126465
2008-04-22,12.718554496765137
2008-04-23,12.845932960510254
2008-04-24,12.890238761901855
2008-04-25,12.90408706665039
2008-04-28,12.940085411071777
2008-04-29,12.823779106140137
2008-04-30,13.142233848571777
2008-05-01,13.194852828979492
2008-05-02,13.244688987731934
2008-05-05,13.153311729431152
2008-05-06,13.18930435180664
2008-05-07,12.973310470581055
2008-05-08,13.313918113708496
2008-05-09,13.294535636901855
2008-05-12,13.389212608337402
2008-05-13,13.40871524810791
2008-05-14,13.417062759399414
2008-05-15,13.375288009643555
2008-05-16,13.42263126373291
2008-05-19,13.495039939880371
2008-05-20,13.472759246826172
2008-05-21,13.392000198364258
2008-05-22,13.542381286621094
2008-05-23,13.297321319580078
2008-05-27,13.411498069763184
2008-05-28,13.380858421325684
2008-05-29,13.436562538146973
2008-05-30,13.378081321716309
2008-06-02,13.33073616027832
2008-06-03,13.26112174987793
2008-06-04,13.322375297546387
2008-06-05,13.417062759399414
2008-06-06,13.199851036071777
2008-06-09,13.300106048583984
2008-06-10,13.28339958190918
2008-06-11,13.177572250366211
2008-06-12,13.152511596679688
2008-06-13,13.191497802734375
2008-06-16,13.252755165100098
2008-06-17,13.291748046875
2008-06-18,13.252755165100098
2008-06-19,13.247191429138184
2008-06-20,13.043901443481445
2008-06-23,13.068968772888184
2008-06-24,12.968713760375977
2008-06-25,13.116304397583008
2008-06-26,12.720868110656738
2008-06-27,12.523147583007812
2008-06-30,12.592775344848633
2008-07-01,12.581633567810059
2008-07-02,12.56491756439209
2008-07-03,12.576054573059082
2008-07-07,12.606691360473633
2008-07-08,12.68466854095459
2008-07-09,12.899090766906738
2008-07-10,12.871246337890625
2008-07-11,12.787699699401855
2008-07-14,12.509223937988281
2008-07-15,12.400619506835938
2008-07-16,12.219608306884766
2008-07-17,12.161130905151367
2008-07-18,12.124926567077637
2008-07-21,12.247458457946777
2008-07-22,12.180624961853027
2008-07-23,11.977333068847656
2008-07-24,12.16948127746582
2008-07-25,12.013533592224121
2008-07-28,12.147199630737305
2008-07-29,12.1082181930542
2008-07-30,12.37834644317627
2008-07-31,12.56491756439209
2008-08-01,12.364416122436523
2008-08-04,12.31985855102539
2008-08-05,12.698589324951172
2008-08-06,12.587198257446289
2008-08-07,12.41454792022705
2008-08-08,12.804411888122559
2008-08-11,13.057828903198242
2008-08-12,12.906576156616211
2008-08-13,12.954192161560059
2008-08-14,12.822549819946289
2008-08-15,13.043824195861816
2008-08-18,13.029817581176758
