Date,HBAN
2006-07-03,11.752095222473145
2006-07-05,11.687742233276367
2006-07-06,11.653091430664062
2006-07-07,11.608536720275879
2006-07-10,11.608536720275879
2006-07-11,11.588732719421387
2006-07-12,11.544181823730469
2006-07-13,11.450125694274902
2006-07-14,11.469932556152344
2006-07-17,11.489731788635254
2006-07-18,11.598634719848633
2006-07-19,11.861006736755371
2006-07-20,11.781798362731934
2006-07-21,11.781798362731934
2006-07-24,11.955059051513672
2006-07-25,11.96990966796875
2006-07-26,11.96990966796875
2006-07-27,11.885751724243164
2006-07-28,12.113469123840332
2006-07-31,12.054067611694336
2006-08-01,12.103571891784668
2006-08-02,12.143169403076172
2006-08-03,12.123373031616211
2006-08-04,12.242179870605469
2006-08-07,12.113469123840332
2006-08-08,12.019413948059082
2006-08-09,11.83625316619873
2006-08-10,11.816452026367188
2006-08-11,11.766949653625488
2006-08-14,11.717442512512207
2006-08-15,11.8263521194458
2006-08-16,11.86595344543457
2006-08-17,11.856056213378906
2006-08-18,11.851104736328125
2006-08-21,11.82140064239502
2006-08-22,11.851104736328125
2006-08-23,11.786748886108398
2006-08-24,11.861006736755371
2006-08-25,11.8263521194458
2006-08-28,11.84615421295166
2006-08-29,11.8263521194458
2006-08-30,11.8263521194458
2006-08-31,11.841204643249512
2006-09-01,11.890706062316895
2006-09-05,11.90060806274414
2006-09-06,11.890706062316895
2006-09-07,11.811500549316406
2006-09-08,11.831299781799316
2006-09-11,11.831299781799316
2006-09-12,11.920408248901367
2006-09-13,11.950419425964355
2006-09-14,12.0254545211792
2006-09-15,12.120500564575195
2006-09-18,12.07547378540039
2006-09-19,12.065476417541504
2006-09-20,12.15051555633545
2006-09-21,12.045462608337402
2006-09-22,11.995440483093262
2006-09-25,12.110490798950195
2006-09-26,12.07547378540039
2006-09-27,12.0404634475708
2006-09-28,12.005448341369629
2006-09-29,11.970431327819824
2006-10-02,11.905405044555664
2006-10-03,11.855379104614258
2006-10-04,11.950419425964355
2006-10-05,11.940417289733887
2006-10-06,11.870384216308594
2006-10-09,11.990433692932129
2006-10-10,11.990433692932129
2006-10-11,12.000444412231445
2006-10-12,12.05546760559082
2006-10-13,12.160517692565918
2006-10-16,12.13050651550293
2006-10-17,12.12550163269043
2006-10-18,12.135503768920898
2006-10-19,12.110490798950195
2006-10-20,12.065476417541504
2006-10-23,12.120500564575195
2006-10-24,12.10549259185791
2006-10-25,12.145508766174316
2006-10-26,12.190532684326172
2006-10-27,12.120500564575195
2006-10-30,12.190532684326172
2006-10-31,12.210540771484375
2006-11-01,12.160517692565918
2006-11-02,12.13050651550293
2006-11-03,12.13050651550293
2006-11-06,12.240549087524414
2006-11-07,12.250558853149414
2006-11-08,12.315584182739258
2006-11-09,12.300578117370605
2006-11-10,12.2755708694458
2006-11-13,12.345602035522461
2006-11-14,12.390623092651367
2006-11-15,12.325592994689941
2006-11-16,12.425637245178223
2006-11-17,12.395626068115234
2006-11-20,12.410627365112305
2006-11-21,12.385621070861816
2006-11-22,12.385621070861816
2006-11-24,12.32059097290039
2006-11-27,12.12550163269043
2006-11-28,12.12550163269043
2006-11-29,12.235549926757812
2006-11-30,12.160517692565918
2006-12-01,12.13050651550293
2006-12-04,12.300578117370605
2006-12-05,12.30557918548584
2006-12-06,12.290575981140137
2006-12-07,12.240549087524414
2006-12-08,12.250558853149414
2006-12-11,12.36060905456543
2006-12-12,12.410627365112305
2006-12-13,12.435896873474121
2006-12-14,12.491483688354492
2006-12-15,12.587491035461426
2006-12-18,12.562223434448242
2006-12-19,12.51675033569336
2006-12-20,12.481371879577637
2006-12-21,11.602121353149414
2006-12-22,11.799200057983398
2006-12-26,11.849726676940918
2006-12-27,11.955841064453125
2006-12-28,11.955841064453125
2006-12-29,12.001319885253906
2007-01-03,12.137758255004883
2007-01-04,12.127652168273926
2007-01-05,12.01648235321045
2007-01-08,11.991214752197266
2007-01-09,11.981107711791992
2007-01-10,11.905311584472656
2007-01-11,11.910369873046875
2007-01-12,11.880046844482422
2007-01-16,11.763822555541992
2007-01-17,11.682969093322754
2007-01-18,11.718344688415527
2007-01-19,11.67286205291748
2007-01-22,11.61223030090332
2007-01-23,11.617280006408691
2007-01-24,11.622331619262695
2007-01-25,11.627384185791016
2007-01-26,11.627384185791016
2007-01-29,11.607175827026367
2007-01-30,11.682969093322754
2007-01-31,11.763822555541992
2007-02-01,11.698131561279297
2007-02-02,11.763822555541992
2007-02-05,11.773929595947266
2007-02-06,11.90025520324707
2007-02-07,12.031641006469727
2007-02-08,12.001319885253906
2007-02-09,11.950789451599121
2007-02-12,11.996271133422852
2007-02-13,12.107438087463379
2007-02-14,12.117541313171387
2007-02-15,12.077117919921875
2007-02-16,12.122597694396973
2007-02-20,12.152918815612793
2007-02-21,12.107438087463379
2007-02-22,12.051852226257324
2007-02-23,11.981107711791992
2007-02-26,11.96595287322998
2007-02-27,11.682969093322754
2007-02-28,11.698131561279297
2007-03-01,11.586959838867188
2007-03-02,11.485898971557617
2007-03-05,11.314091682434082
2007-03-06,11.485898971557617
2007-03-07,11.389886856079102
2007-03-08,11.586959838867188
2007-03-09,11.571799278259277
2007-03-12,11.551589012145996
2007-03-13,11.196272850036621
2007-03-14,11.288296699523926
2007-03-15,11.359870910644531
2007-03-16,11.354759216308594
2007-03-19,11.410991668701172
2007-03-20,11.457011222839355
2007-03-21,11.630834579467773
2007-03-22,11.549033164978027
2007-03-23,11.543919563293457
2007-03-26,11.49791145324707
2007-03-27,11.364984512329102
2007-03-28,11.232060432434082
2007-03-29,11.242281913757324
2007-03-30,11.170709609985352
2007-04-02,11.042899131774902
2007-04-03,11.21672534942627
2007-04-04,11.068463325500488
2007-04-05,11.078688621520996
2007-04-09,11.007113456726074
2007-04-10,11.048014640808105
2007-04-11,10.99177360534668
2007-04-12,10.950878143310547
2007-04-13,11.083802223205566
2007-04-16,11.308748245239258
2007-04-17,11.298521995544434
2007-04-18,11.487679481506348
2007-04-19,11.354759216308594
2007-04-20,11.364984512329102
2007-04-23,11.26784896850586
2007-04-24,11.226947784423828
2007-04-25,11.303634643554688
2007-04-26,11.339423179626465
2007-04-27,11.431446075439453
2007-04-30,11.339423179626465
2007-05-01,11.40077018737793
2007-05-02,11.436556816101074
2007-05-03,11.50302505493164
2007-05-04,11.49791145324707
2007-05-07,11.528583526611328
2007-05-08,11.523472785949707
2007-05-09,11.528583526611328
2007-05-10,11.375207901000977
2007-05-11,11.487679481506348
2007-05-14,11.446784019470215
2007-05-15,11.426336288452148
2007-05-16,11.467239379882812
2007-05-17,11.55414867401123
2007-05-18,11.528583526611328
2007-05-21,11.518355369567871
2007-05-22,11.462124824523926
2007-05-23,11.426336288452148
2007-05-24,11.364984512329102
2007-05-25,11.4058837890625
2007-05-29,11.308748245239258
2007-05-30,11.390548706054688
2007-05-31,11.482568740844727
2007-06-01,11.651285171508789
2007-06-04,11.620607376098633
2007-06-05,11.457011222839355
2007-06-06,11.446784019470215
2007-06-07,11.298521995544434
2007-06-08,11.467239379882812
2007-06-11,11.50302505493164
2007-06-12,11.344536781311035
2007-06-13,11.538569450378418
2007-06-14,11.528220176696777
2007-06-15,11.595484733581543
2007-06-18,11.600659370422363
2007-06-19,11.61100959777832
2007-06-20,11.471304893493652
2007-06-21,11.404041290283203
2007-06-22,11.279853820800781
2007-06-25,11.321246147155762
2007-06-26,11.48165225982666
2007-06-27,11.512701988220215
2007-06-28,11.636879920959473
2007-06-29,11.766236305236816
2007-07-02,11.68862247467041
2007-07-03,11.854201316833496
2007-07-05,11.678274154663086
2007-07-06,11.71449089050293
2007-07-09,11.305729866027832
2007-07-10,10.876267433166504
2007-07-11,10.886612892150879
2007-07-12,11.036665916442871
2007-07-13,11.036665916442871
2007-07-16,10.928009033203125
2007-07-17,10.948705673217773
2007-07-18,10.7313871383667
2007-07-19,10.545116424560547
2007-07-20,10.441630363464355
2007-07-23,10.353659629821777
2007-07-24,10.079432487487793
2007-07-25,10.198440551757812
2007-07-26,10.0897798538208
2007-07-27,10.136351585388184
2007-07-30,10.219137191772461
2007-07-31,9.93455696105957
2007-08-01,9.981120109558105
2007-08-02,9.965599060058594
2007-08-03,9.313647270202637
2007-08-06,9.649970054626465
2007-08-07,9.58788013458252
2007-08-08,9.712060928344727
2007-08-09,8.935921669006348
2007-08-10,9.360213279724121
2007-08-13,9.080801963806152
2007-08-14,8.620295524597168
2007-08-15,8.553031921386719
2007-08-16,8.992839813232422
2007-08-17,9.380911827087402
2007-08-20,9.313647270202637
2007-08-21,9.365387916564941
2007-08-22,9.256722450256348
2007-08-23,9.17911434173584
2007-08-24,9.236027717590332
2007-08-27,9.096324920654297
2007-08-28,8.796218872070312
2007-08-29,8.925575256347656
2007-08-30,8.780694961547852
2007-08-31,8.904877662658691
2007-09-04,8.941096305847168
2007-09-05,8.80656909942627
2007-09-06,8.816916465759277
2007-09-07,8.765172958374023
2007-09-10,8.703082084655762
2007-09-11,8.863486289978027
2007-09-12,8.887134552001953
2007-09-13,9.071075439453125
2007-09-14,9.107868194580078
2007-09-17,9.039545059204102
2007-09-18,9.491518020629883
2007-09-19,9.512540817260742
2007-09-20,9.328605651855469
2007-09-21,9.270788192749023
2007-09-24,9.123637199401855
2007-09-25,9.023774147033691
2007-09-26,9.055307388305664
2007-09-27,9.060564994812012
2007-09-28,8.923919677734375
2007-10-01,9.255019187927246
2007-10-02,9.407434463500977
2007-10-03,9.37064266204834
2007-10-04,9.41794490814209
2007-10-05,9.5861234664917
2007-10-08,9.533568382263184
2007-10-09,9.60714340209961
2007-10-10,9.465240478515625
2007-10-11,9.3864107131958
2007-10-12,9.470500946044922
2007-10-15,9.375897407531738
2007-10-16,8.918665885925293
2007-10-17,8.913410186767578
2007-10-18,9.013266563415527
2007-10-19,8.99749755859375
2007-10-22,9.071075439453125
2007-10-23,9.013266563415527
2007-10-24,8.95545482635498
2007-10-25,9.029033660888672
2007-10-26,9.28129768371582
2007-10-29,9.265531539916992
2007-10-30,9.276041984558105
2007-10-31,9.412690162658691
2007-11-01,8.892388343811035
2007-11-02,8.771507263183594
2007-11-05,8.645376205444336
2007-11-06,8.708444595336914
2007-11-07,8.293254852294922
2007-11-08,8.450921058654785
2007-11-09,8.545526504516602
2007-11-12,8.58231258392334
2007-11-13,8.976481437683105
2007-11-14,8.713699340820312
2007-11-15,8.450921058654785
2007-11-16,7.751933574676514
2007-11-19,7.462881565093994
2007-11-20,7.305209159851074
2007-11-21,7.394557952880859
2007-11-23,7.652080535888672
2007-11-26,7.100245475769043
2007-11-27,7.384049415588379
2007-11-28,8.019965171813965
2007-11-29,8.035735130310059
2007-11-30,8.245957374572754
2007-12-03,8.209168434143066
2007-12-04,8.009456634521484
2007-12-05,8.251209259033203
2007-12-06,8.540267944335938
2007-12-07,8.49296760559082
2007-12-10,8.813557624816895
2007-12-11,8.193399429321289
2007-12-12,8.153302192687988
2007-12-13,7.88063383102417
2007-12-14,7.575891494750977
2007-12-17,7.447573661804199
2007-12-18,7.591928482055664
2007-12-19,7.442226886749268
2007-12-20,7.420840740203857
2007-12-21,8.02499008178711
2007-12-24,7.976870059967041
2007-12-26,8.00894832611084
2007-12-27,7.853900909423828
2007-12-28,7.9073710441589355
2007-12-31,7.891327857971191
2008-01-02,7.645390510559082
2008-01-03,7.527770519256592
2008-01-04,7.2283711433410645
2008-01-07,7.517079830169678
2008-01-08,7.084015846252441
2008-01-09,7.073323726654053
2008-01-10,6.763230800628662
2008-01-11,6.672342777252197
2008-01-14,6.59214448928833
2008-01-15,6.4798712730407715
2008-01-16,6.645608425140381
2008-01-17,6.0681939125061035
2008-01-18,5.699291706085205
2008-01-22,5.934533596038818
2008-01-23,6.362250328063965
2008-01-24,6.474523544311523
2008-01-25,6.276704788208008
2008-01-28,6.725806713104248
2008-01-29,6.928971290588379
2008-01-30,6.891544818878174
2008-01-31,7.190947532653809
2008-02-01,7.543810844421387
2008-02-04,7.025209903717041
2008-02-05,6.896891117095947
2008-02-06,6.827390193939209
2008-02-07,6.934314727783203
2008-02-08,6.7364983558654785
2008-02-11,6.560067176818848
2008-02-12,6.677687644958496
2008-02-13,6.806001663208008
2008-02-14,6.629573822021484
2008-02-15,6.795310020446777
2008-02-19,6.661649703979492
2008-02-20,6.789960861206055
2008-02-21,6.597492218017578
2008-02-22,6.800657749176025
2008-02-25,7.009167194366455
2008-02-26,7.046591758728027
2008-02-27,7.025209903717041
2008-02-28,6.683037281036377
2008-02-29,6.5333333015441895
2008-03-03,6.650956153869629
2008-03-04,6.485219478607178
2008-03-05,6.223241329193115
2008-03-06,6.009385585784912
2008-03-07,6.137702465057373
2008-03-10,6.009385585784912
2008-03-11,6.469182014465332
2008-03-12,6.32979154586792
2008-03-13,6.510173797607422
2008-03-14,6.264196395874023
2008-03-17,5.586396217346191
2008-03-18,5.903432846069336
2008-03-19,5.8050432205200195
2008-03-20,6.143941879272461
2008-03-24,6.378986835479736
2008-03-25,6.581234455108643
2008-03-26,6.215000629425049
2008-03-27,6.023687839508057
2008-03-28,5.848770618438721
2008-03-31,5.876099586486816
2008-04-01,6.269662380218506
2008-04-02,6.176736831665039
2008-04-03,6.160338878631592
2008-04-04,6.056485176086426
2008-04-07,6.2423319816589355
2008-04-08,6.04008674621582
2008-04-09,5.766780376434326
2008-04-10,5.777711868286133
2008-04-11,5.4169440269470215
2008-04-14,4.914062976837158
2008-04-15,5.083510398864746
2008-04-16,5.444276809692383
2008-04-17,5.48800802230835
2008-04-18,5.296690464019775
2008-04-21,5.15457010269165
2008-04-22,5.225630760192871
2008-04-23,4.985122203826904
2008-04-24,5.160036563873291
2008-04-25,5.296690464019775
2008-04-28,5.258429527282715
2008-04-29,5.242029666900635
2008-04-30,5.132706642150879
2008-05-01,5.389615058898926
2008-05-02,5.373217582702637
2008-05-05,5.313088417053223
2008-05-06,5.378681182861328
2008-05-07,5.170969009399414
2008-05-08,5.132706642150879
2008-05-09,5.012450695037842
2008-05-12,5.094442367553711
2008-05-13,5.094442367553711
2008-05-14,5.143639087677002
2008-05-15,5.138171672821045
2008-05-16,5.138171672821045
2008-05-19,5.12723970413208
2008-05-20,5.017918109893799
2008-05-21,4.908596992492676
2008-05-22,5.045246601104736
2008-05-23,5.001519680023193
2008-05-27,5.198302268981934
2008-05-28,4.941391468048096
2008-05-29,4.974189281463623
2008-05-30,4.870331287384033
2008-06-02,4.755543231964111
2008-06-03,4.6516876220703125
2008-06-04,4.597022533416748
2008-06-05,4.586093425750732
2008-06-06,4.405709743499756
2008-06-09,4.197996139526367
2008-06-10,4.11600399017334
2008-06-11,3.8505818843841553
2008-06-12,3.6947779655456543
2008-06-13,3.633568525314331
2008-06-16,3.7114710807800293
2008-06-17,3.3942980766296387
2008-06-18,3.071563243865967
2008-06-19,2.8601136207580566
2008-06-20,3.7114710807800293
2008-06-23,3.2273669242858887
2008-06-24,3.2106714248657227
2008-06-25,3.3497819900512695
2008-06-26,3.4054250717163086
2008-06-27,3.399862051010132
2008-06-30,3.2106714248657227
2008-07-01,3.3553473949432373
2008-07-02,3.1939797401428223
2008-07-03,3.0548691749572754
2008-07-07,2.960273504257202
2008-07-08,3.438814163208008
2008-07-09,3.0826914310455322
2008-07-10,3.182849884033203
2008-07-11,3.1383354663848877
2008-07-14,2.598585844039917
2008-07-15,2.581892490386963
2008-07-16,3.166158676147461
2008-07-17,4.440408229827881
2008-07-18,3.9117915630340576
2008-07-21,3.8784024715423584
2008-07-22,4.395895004272461
2008-07-23,4.245655059814453
2008-07-24,3.8728384971618652
2008-07-25,3.895096778869629
2008-07-28,3.577925205230713
2008-07-29,3.989692211151123
2008-07-30,3.989692211151123
2008-07-31,3.9062271118164062
2008-08-01,4.084287166595459
2008-08-04,4.067593574523926
2008-08-05,4.323556423187256
2008-08-06,4.368073463439941
2008-08-07,4.056463718414307
2008-08-08,4.362508296966553
2008-08-11,4.507182598114014
2008-08-12,4.206704139709473
2008-08-13,3.961869955062866
2008-08-14,4.340251445770264
2008-08-15,4.4348464012146
2008-08-18,4.067593574523926
2008-08-19,3.9507412910461426
2008-08-20,3.9563045501708984
2008-08-21,3.8784024715423584
2008-08-22,4.178882598876953
2008-08-25,3.895096778869629
2008-08-26,3.945176362991333
2008-08-27,3.9229202270507812
2008-08-28,4.106545925140381
2008-08-29,4.073158264160156
2008-09-02,4.373636722564697
2008-09-03,4.5016188621521
2008-09-04,4.206704139709473
2008-09-05,4.646292209625244
2008-09-08,4.92451810836792
2008-09-09,4.718631744384766
2008-09-10,4.556388854980469
2008-09-11,4.692060947418213
2008-09-12,4.861655235290527
2008-09-15,4.635529518127441
2008-09-16,5.093430519104004
2008-09-17,4.601611614227295
2008-09-18,5.9357404708862305
2008-09-19,7.20768404006958
2008-09-22,5.545680046081543
2008-09-23,5.116044521331787
2008-09-24,5.257369518280029
2008-09-25,5.217798709869385
2008-09-26,5.274328708648682
2008-09-29,4.211549758911133
2008-09-30,4.51681661605835
2008-10-01,5.540025234222412
2008-10-02,5.223451614379883
2008-10-03,6.06010627746582
2008-10-06,6.161863803863525
2008-10-07,5.263024806976318
2008-10-08,4.658143520355225
2008-10-09,3.8384459018707275
2008-10-10,4.17763090133667
2008-10-13,3.8158345222473145
2008-10-14,5.726576805114746
2008-10-15,4.861655235290527
2008-10-16,5.359125137329102
2008-10-17,5.229104518890381
2008-10-20,5.257369518280029
2008-10-21,5.517412185668945
2008-10-22,5.1895318031311035
2008-10-23,4.7598981857299805
2008-10-24,4.522469520568848
2008-10-27,5.18388032913208
2008-10-28,6.218393325805664
2008-10-29,5.692657470703125
2008-10-30,5.653087139129639
2008-10-31,5.342166900634766
2008-11-03,5.443923473358154
2008-11-04,6.065760612487793
2008-11-05,5.675699710845947
2008-11-06,5.511758804321289
2008-11-07,5.359125137329102
2008-11-10,4.969062805175781
2008-11-11,4.901226997375488
2008-11-12,4.471590518951416
2008-11-13,4.765552043914795
2008-11-14,4.403753757476807
2008-11-17,4.200244426727295
2008-11-18,4.234160900115967
2008-11-19,3.8158345222473145
2008-11-20,3.5501389503479004
2008-11-21,3.538832902908325
2008-11-24,4.081526279449463
2008-11-25,4.285038948059082
2008-11-26,4.386795997619629
2008-11-28,4.522469520568848
2008-12-01,3.731036424636841
2008-12-02,3.968467950820923
2008-12-03,4.324612140655518
2008-12-04,4.17197847366333
2008-12-05,4.488550662994385
2008-12-08,4.533775806427002
2008-12-09,4.477243900299072
2008-12-10,4.565213680267334
2008-12-11,4.237483501434326
2008-12-12,4.202987194061279
2008-12-15,4.0074992179870605
2008-12-16,4.547964096069336
2008-12-17,4.455970287322998
2008-12-18,4.444471836090088
2008-12-19,4.202987194061279
2008-12-22,3.9557511806488037
2008-12-23,3.990250587463379
2008-12-24,4.156989097595215
2008-12-26,4.036249160766602
2008-12-29,4.047746181488037
2008-12-30,4.099493980407715
2008-12-31,4.404223918914795
2009-01-02,4.588211536407471
2009-01-05,4.478969097137451
2009-01-06,4.4272236824035645
2009-01-07,4.110992431640625
2009-01-08,4.036249160766602
2009-01-09,3.8177618980407715
2009-01-12,3.4555344581604004
2009-01-13,3.3980371952056885
2009-01-14,2.846071720123291
2009-01-15,2.466595411300659
2009-01-16,2.6218347549438477
2009-01-20,2.1906135082244873
2009-01-21,2.6505837440490723
2009-01-22,1.8398847579956055
2009-01-23,1.880131721496582
2009-01-26,1.7881381511688232
2009-01-27,1.7996374368667603
2009-01-28,2.1216180324554443
2009-01-29,1.9721267223358154
2009-01-30,1.6558970212936401
2009-02-02,1.1614271402359009
2009-02-03,1.0406848192214966
2009-02-04,0.8279485106468201
2009-02-05,1.0291855335235596
2009-02-06,1.3569152355194092
2009-02-09,1.500656008720398
2009-02-10,1.1269290447235107
2009-02-11,1.0809322595596313
2009-02-12,1.0406848192214966
2009-02-13,0.9716891646385193
2009-02-17,0.7532025575637817
2009-02-18,0.7532025575637817
2009-02-19,0.5922127366065979
2009-02-20,0.781950831413269
2009-02-23,0.6669581532478333
2009-02-24,0.8106992244720459
2009-02-25,0.9544404745101929
2009-02-26,1.1384285688400269
2009-02-27,0.8394471406936646
2009-03-02,0.7359537482261658
2009-03-03,0.6899568438529968
2009-03-04,0.6784576177597046
2009-03-05,0.6094619035720825
2009-03-06,0.5864633917808533
2009-03-09,0.6209611296653748
2009-03-10,0.770451545715332
2009-03-11,0.7241088151931763
2009-03-12,0.9732019305229187
2009-03-13,0.9036874175071716
2009-03-16,1.019545316696167
2009-03-17,1.0079593658447266
2009-03-18,1.1701596975326538
2009-03-19,1.0427165031433105
2009-03-20,1.019545316696167
2009-03-23,1.210709810256958
2009-03-24,1.0079593658447266
2009-03-25,0.9384453296661377
2009-03-26,0.9210662841796875
2009-03-27,0.9732019305229187
2009-03-30,0.8341736793518066
2009-03-31,0.9616164565086365
2009-04-01,1.100645661354065
2009-04-02,1.1354024410247803
2009-04-03,1.1643668413162231
2009-04-06,1.1238168478012085
2009-04-07,1.0137521028518677
2009-04-08,0.9905810952186584
2009-04-09,1.2454673051834106
2009-04-13,1.656760573387146
2009-04-14,1.5003538131713867
2009-04-15,1.7726171016693115
2009-04-16,1.9174399375915527
2009-04-17,2.2534267902374268
2009-04-20,1.8015817403793335
2009-04-21,1.9985401630401611
2009-04-22,1.9406108856201172
2009-04-23,2.0101261138916016
2009-04-24,1.8768906593322754
2009-04-27,1.7204822301864624
2009-04-28,1.6104178428649902
2009-04-29,1.7031035423278809
2009-04-30,1.6162104606628418
2009-05-01,1.558281660079956
2009-05-04,1.6915180683135986
2009-05-05,1.7378610372543335
2009-05-06,1.9985401630401611
2009-05-07,2.2534267902374268
2009-05-08,3.0122931003570557
2009-05-11,3.307727813720703
2009-05-12,3.0007076263427734
2009-05-13,2.5546557903289795
2009-05-14,2.734234094619751
2009-05-15,2.682098388671875
2009-05-18,2.890641689300537
2009-05-19,2.670513391494751
2009-05-20,2.792163133621216
2009-05-21,2.4909346103668213
2009-05-22,2.456176280975342
2009-05-26,2.4619696140289307
2009-05-27,2.3345272541046143
2009-05-28,2.3345272541046143
2009-05-29,2.2708048820495605
2009-06-01,2.3403193950653076
2009-06-02,2.404040575027466
2009-06-03,2.293976306915283
2009-06-04,2.34611177444458
2009-06-05,2.3634915351867676
2009-06-08,2.3982491493225098
2009-06-09,2.3924560546875
2009-06-10,2.340193271636963
2009-06-11,2.3982622623443604
2009-06-12,2.4098756313323975
2009-06-15,2.624732732772827
2009-06-16,2.496980905532837
2009-06-17,2.38084077835083
2009-06-18,2.514401435852051
2009-06-19,2.6363465785980225
2009-06-22,2.3866477012634277
2009-06-23,2.4156837463378906
2009-06-24,2.5376288890838623
2009-06-25,2.5608561038970947
2009-06-26,2.531822681427002
2009-06-29,2.514401435852051
2009-06-30,2.427297353744507
2009-07-01,2.4098756313323975
2009-07-02,2.322772264480591
2009-07-06,2.270509958267212
2009-07-07,2.177598476409912
2009-07-08,1.9743564128875732
2009-07-09,2.131143569946289
2009-07-10,2.2472825050354004
2009-07-13,2.3982622623443604
2009-07-14,2.375035285949707
2009-07-15,2.427297353744507
2009-07-16,2.3924551010131836
2009-07-17,2.2821245193481445
2009-07-20,2.2530887126922607
2009-07-21,2.154371500015259
2009-07-22,2.2763173580169678
2009-07-23,2.165984869003296
2009-07-24,2.131143569946289
2009-07-27,2.2763173580169678
2009-07-28,2.328579902648926
2009-07-29,2.258896827697754
2009-07-30,2.404069662094116
2009-07-31,2.375035285949707
2009-08-03,2.421489953994751
2009-08-04,2.5608561038970947
2009-08-05,2.6305391788482666
2009-08-06,2.5492427349090576
2009-08-07,2.7176430225372314
2009-08-10,2.7699060440063477
2009-08-11,2.5666632652282715
2009-08-12,2.595698356628418
2009-08-13,2.7002227306365967
2009-08-14,2.665381669998169
2009-08-17,2.438910484313965
2009-08-18,2.5202078819274902
2009-08-19,2.531822681427002
2009-08-20,2.624732732772827
2009-08-21,2.6828019618988037
2009-08-24,2.5608561038970947
2009-08-25,2.572469472885132
2009-08-26,2.5608561038970947
2009-08-27,2.5608561038970947
2009-08-28,2.607311487197876
2009-08-31,2.6479599475860596
2009-09-01,2.4679455757141113
2009-09-02,2.2821245193481445
2009-09-03,2.3634207248687744
2009-09-04,2.3866477012634277
2009-09-08,2.369227886199951
2009-09-09,2.369227886199951
2009-09-10,2.3808703422546387
2009-09-11,2.3575854301452637
2009-09-14,2.3808703422546387
2009-09-15,2.5322210788726807
2009-09-16,2.6428239345550537
2009-09-17,2.6253607273101807
2009-09-18,2.5322210788726807
2009-09-21,2.567147970199585
2009-09-22,2.613717794418335
2009-09-23,2.5438637733459473
2009-09-24,2.4332611560821533
2009-09-25,2.4041552543640137
2009-09-28,2.4449033737182617
2009-09-29,2.5613276958465576
2009-09-30,2.7417845726013184
2009-10-01,2.6020760536193848
2009-10-02,2.590432643890381
2009-10-05,2.6952149868011475
2009-10-06,2.6253607273101807
2009-10-07,2.666109085083008
2009-10-08,2.666109085083008
2009-10-09,2.6486456394195557
2009-10-12,2.666109085083008
2009-10-13,2.63700270652771
2009-10-14,2.72432017326355
2009-10-15,2.776712417602539
2009-10-16,2.666109085083008
2009-10-19,2.567147970199585
2009-10-20,2.5438637733459473
2009-10-21,2.5089361667633057
2009-10-22,2.5729691982269287
2009-10-23,2.4449033737182617
2009-10-26,2.3808703422546387
2009-10-27,2.351764440536499
2009-10-28,2.217876434326172
2009-10-29,2.369227886199951
2009-10-30,2.217876434326172
2009-11-02,2.101452589035034
2009-11-03,2.2236969470977783
2009-11-04,2.1480228900909424
2009-11-05,2.194591522216797
2009-11-06,2.2528040409088135
2009-11-09,2.2935516834259033
2009-11-10,2.2120554447174072
2009-11-11,2.2469828128814697
2009-11-12,2.1829490661621094
2009-11-13,2.2120554447174072
2009-11-16,2.2004125118255615
2009-11-17,2.217876434326172
2009-11-18,2.2819101810455322
2009-11-19,2.229518413543701
2009-11-20,2.2004125118255615
2009-11-23,2.2120554447174072
2009-11-24,2.1887707710266113
2009-11-25,2.165485382080078
2009-11-27,2.0898101329803467
2009-11-30,2.2236969470977783
2009-12-01,2.2236969470977783
2009-12-02,2.2528040409088135
2009-12-03,2.1422007083892822
2009-12-04,2.1480228900909424
2009-12-07,2.1422007083892822
2009-12-08,2.2062342166900635
2009-12-09,2.171307325363159
2009-12-10,2.165485382080078
2009-12-11,2.171307325363159
2009-12-14,2.2644460201263428
2009-12-15,2.171307325363159
2009-12-16,2.112938165664673
2009-12-17,2.1479597091674805
2009-12-18,2.171307325363159
2009-12-21,2.18298077583313
2009-12-22,2.1771435737609863
2009-12-23,2.1479597091674805
2009-12-24,2.171307325363159
2009-12-28,2.1596333980560303
2009-12-29,2.153796434402466
2009-12-30,2.1479597091674805
2009-12-31,2.1304492950439453
2010-01-04,2.1479597091674805
2010-01-05,2.1946539878845215
2010-01-06,2.2530229091644287
2010-01-07,2.504007577896118
2010-01-08,2.463149070739746
2010-01-11,2.527355432510376
2010-01-12,2.457313299179077
2010-01-13,2.5156807899475098
2010-01-14,2.5740506649017334
2010-01-15,2.498170852661133
2010-01-19,2.5098438262939453
2010-01-20,2.504007577896118
2010-01-21,2.644092082977295
2010-01-22,2.737480401992798
2010-01-25,2.8016867637634277
2010-01-26,2.6849493980407715
2010-01-27,2.8483808040618896
2010-01-28,2.912585735321045
2010-01-29,2.7958483695983887
2010-02-01,2.860055685043335
2010-02-02,2.877565860748291
2010-02-03,2.7491543292999268
2010-02-04,2.649928331375122
2010-02-05,2.702460289001465
2010-02-08,2.673276662826538
2010-02-09,2.7141332626342773
2010-02-10,2.7491543292999268
2010-02-11,2.7958483695983887
2010-02-12,2.7316431999206543
2010-02-16,2.8133597373962402
2010-02-17,2.77833890914917
2010-02-18,2.754991292953491
2010-02-19,2.8308708667755127
2010-02-22,2.877565860748291
2010-02-23,2.8075220584869385
