Date,PGR
2006-06-30,13.374955177307129
2006-07-03,13.395764350891113
2006-07-05,13.291715621948242
2006-07-06,13.260502815246582
2006-07-07,13.15645980834961
2006-07-10,13.15125560760498
2006-07-11,13.047208786010742
2006-07-12,13.047208786010742
2006-07-13,12.755887985229492
2006-07-14,12.662249565124512
2006-07-17,12.766295433044434
2006-07-18,12.755887985229492
2006-07-19,13.00039005279541
2006-07-20,13.026406288146973
2006-07-21,12.766295433044434
2006-07-24,13.015997886657715
2006-07-25,12.885941505432129
2006-07-26,12.823513984680176
2006-07-27,12.599818229675293
2006-07-28,12.745484352111816
2006-07-31,12.58421516418457
2006-08-01,12.417741775512695
2006-08-02,12.303288459777832
2006-08-03,12.329299926757812
2006-08-04,12.18883991241455
2006-08-07,11.965145111083984
2006-08-08,11.684223175048828
2006-08-09,11.569777488708496
2006-08-10,11.77265739440918
2006-08-11,11.626998901367188
2006-08-14,11.69463062286377
2006-08-15,11.824684143066406
2006-08-16,12.037976264953613
2006-08-17,12.277277946472168
2006-08-18,12.266874313354492
2006-08-21,12.225258827209473
2006-08-22,12.126412391662598
2006-08-23,12.240862846374512
2006-08-24,12.355311393737793
2006-08-25,12.376123428344727
2006-08-28,12.558201789855957
2006-08-29,12.500974655151367
2006-08-30,12.553001403808594
2006-08-31,12.792298316955566
2006-09-01,12.71946907043457
2006-09-05,12.454156875610352
2006-09-06,12.44322395324707
2006-09-07,12.490062713623047
2006-09-08,12.609759330749512
2006-09-11,12.594149589538574
2006-09-12,12.417202949523926
2006-09-13,12.479655265808105
2006-09-14,12.490062713623047
2006-09-15,12.417202949523926
2006-09-18,12.474453926086426
2006-09-19,12.573332786560059
2006-09-20,12.67741870880127
2006-09-21,12.656598091125488
2006-09-22,12.703437805175781
2006-09-25,12.885581970214844
2006-09-26,12.97925853729248
2006-09-27,12.812726020812988
2006-09-28,13.010479927062988
2006-09-29,12.77109432220459
2006-10-02,12.640989303588867
2006-10-03,12.93242073059082
2006-10-04,13.104156494140625
2006-10-05,13.078140258789062
2006-10-06,13.00007438659668
2006-10-09,13.0156888961792
2006-10-10,12.859561920166016
2006-10-11,13.031304359436035
2006-10-12,13.005281448364258
2006-10-13,12.869972229003906
2006-10-16,12.765884399414062
2006-10-17,12.90119743347168
2006-10-18,13.041712760925293
2006-10-19,12.843950271606445
2006-10-20,12.750274658203125
2006-10-23,12.797113418579102
2006-10-24,12.516088485717773
2006-10-25,12.547311782836914
2006-10-26,12.713849067687988
2006-10-27,12.479655265808105
2006-10-30,12.719047546386719
2006-10-31,12.578535079956055
2006-11-01,12.490062713623047
2006-11-02,12.287105560302734
2006-11-03,12.198629379272461
2006-11-06,12.15179443359375
2006-11-07,12.042505264282227
2006-11-08,11.959234237670898
2006-11-09,11.844742774963379
2006-11-10,11.928011894226074
2006-11-13,11.855152130126953
2006-11-14,12.047710418701172
2006-11-15,11.938422203063965
2006-11-16,12.026891708374023
2006-11-17,11.985259056091309
2006-11-20,12.17261028289795
2006-11-21,11.928011894226074
2006-11-22,11.980052947998047
2006-11-24,11.922810554504395
2006-11-27,11.792702674865723
2006-11-28,11.714641571044922
2006-11-29,11.77708625793457
2006-11-30,11.735453605651855
2006-12-01,11.704235076904297
2006-12-04,11.641785621643066
2006-12-05,11.714641571044922
2006-12-06,12.364903450012207
2006-12-07,12.281604766845703
2006-12-08,12.307634353637695
2006-12-11,12.302431106567383
2006-12-12,12.307634353637695
2006-12-13,12.318046569824219
2006-12-14,12.442997932434082
2006-12-15,12.583565711975098
2006-12-18,12.71372127532959
2006-12-19,12.724133491516113
2006-12-20,12.635627746582031
2006-12-21,12.469024658203125
2006-12-22,12.73975658416748
2006-12-26,12.78140640258789
2006-12-27,12.76058292388916
2006-12-28,12.666868209838867
2006-12-29,12.609598159790039
2007-01-03,12.604392051696777
2007-01-04,12.614802360534668
2007-01-05,12.364903450012207
2007-01-08,12.448202133178711
2007-01-09,12.234748840332031
2007-01-10,12.203509330749512
2007-01-11,12.0785551071167
2007-01-12,12.182682991027832
2007-01-16,12.172269821166992
2007-01-17,12.26077938079834
2007-01-18,12.229541778564453
2007-01-19,12.120213508605957
2007-01-22,12.000462532043457
2007-01-23,12.120213508605957
2007-01-24,12.156655311584473
2007-01-25,12.193097114562988
2007-01-26,12.19830322265625
2007-01-29,12.245160102844238
2007-01-30,12.104589462280273
2007-01-31,12.07335376739502
2007-02-01,12.323257446289062
2007-02-02,12.271193504333496
2007-02-05,12.302431106567383
2007-02-06,12.323257446289062
2007-02-07,12.265981674194336
2007-02-08,12.229541778564453
2007-02-09,12.141036033630371
2007-02-12,12.010876655578613
2007-02-13,12.104589462280273
2007-02-14,12.156655311584473
2007-02-15,12.193097114562988
2007-02-16,12.120213508605957
2007-02-20,12.016083717346191
2007-02-21,12.161855697631836
2007-02-22,12.182682991027832
2007-02-23,12.120213508605957
2007-02-26,12.068142890930176
2007-02-27,11.797418594360352
2007-02-28,11.943199157714844
2007-03-01,11.974434852600098
2007-03-02,11.839068412780762
2007-03-05,11.70370864868164
2007-03-06,11.771390914916992
2007-03-07,11.630823135375977
2007-03-08,11.688087463378906
2007-03-09,11.688087463378906
2007-03-12,11.667259216308594
2007-03-13,11.339266777038574
2007-03-14,11.078949928283691
2007-03-15,10.927969932556152
2007-03-16,11.01647663116455
2007-03-19,11.032099723815918
2007-03-20,11.245556831359863
2007-03-21,11.40174388885498
2007-03-22,11.36009407043457
2007-03-23,11.511072158813477
2007-03-26,11.505867958068848
2007-03-27,11.432982444763184
2007-03-28,11.302823066711426
2007-03-29,11.354886054992676
2007-03-30,11.36009407043457
2007-04-02,11.250761985778809
2007-04-03,11.375714302062988
2007-04-04,11.39133071899414
2007-04-05,11.432982444763184
2007-04-09,11.292410850524902
2007-04-10,11.349678039550781
2007-04-11,11.833863258361816
2007-04-12,11.974434852600098
2007-04-13,11.917162895202637
2007-04-16,12.156655311584473
2007-04-17,12.187891006469727
2007-04-18,12.187891006469727
2007-04-19,12.088972091674805
2007-04-20,12.182682991027832
2007-04-23,12.068142890930176
2007-04-24,12.07335376739502
2007-04-25,12.177477836608887
2007-04-26,12.07335376739502
2007-04-27,12.005671501159668
2007-04-30,12.010876655578613
2007-05-01,12.068142890930176
2007-05-02,12.130623817443848
2007-05-03,12.182682991027832
2007-05-04,12.193097114562988
2007-05-07,12.203509330749512
2007-05-08,12.177477836608887
2007-05-09,12.193097114562988
2007-05-10,12.151448249816895
2007-05-11,12.16706371307373
2007-05-14,12.11500358581543
2007-05-15,12.0785551071167
2007-05-16,12.068142890930176
2007-05-17,12.016083717346191
2007-05-18,12.016083717346191
2007-05-21,12.000462532043457
2007-05-22,12.094178199768066
2007-05-23,12.031702041625977
2007-05-24,11.865102767944336
2007-05-25,11.839068412780762
2007-05-29,11.917162895202637
2007-05-30,11.979639053344727
2007-05-31,12.000462532043457
2007-06-01,12.0785551071167
2007-06-04,12.120213508605957
2007-06-05,12.104589462280273
2007-06-06,12.349287033081055
2007-06-07,12.088972091674805
2007-06-08,12.182682991027832
2007-06-11,12.265981674194336
2007-06-12,12.135826110839844
2007-06-13,12.104589462280273
2007-06-14,12.859500885009766
2007-06-15,12.3909330368042
2007-06-18,12.265981674194336
2007-06-19,12.3909330368042
2007-06-20,12.255570411682129
2007-06-21,12.234748840332031
2007-06-22,12.135826110839844
2007-06-25,12.19830322265625
2007-06-26,12.120213508605957
2007-06-27,12.07335376739502
2007-06-28,12.375319480895996
2007-06-29,12.458617210388184
2007-07-02,12.245160102844238
2007-07-03,12.442997932434082
2007-07-05,12.370111465454102
2007-07-06,12.427377700805664
2007-07-09,12.432583808898926
2007-07-10,12.0785551071167
2007-07-11,12.182682991027832
2007-07-12,11.813040733337402
2007-07-13,11.656850814819336
2007-07-16,11.485040664672852
2007-07-17,11.464218139648438
2007-07-18,11.526691436767578
2007-07-19,11.459010124206543
2007-07-20,11.188283920288086
2007-07-23,11.474629402160645
2007-07-24,11.141427993774414
2007-07-25,11.39133071899414
2007-07-26,11.229935646057129
2007-07-27,10.89673137664795
2007-07-30,10.870702743530273
2007-07-31,10.922765731811523
2007-08-01,11.09457015991211
2007-08-02,11.193493843078613
2007-08-03,10.964415550231934
2007-08-06,11.287205696105957
2007-08-07,11.214320182800293
2007-08-08,11.927579879760742
2007-08-09,12.182682991027832
2007-08-10,12.135826110839844
2007-08-13,11.688087463378906
2007-08-14,11.547520637512207
2007-08-15,11.469427108764648
2007-08-16,11.63602352142334
2007-08-17,11.667259216308594
2007-08-20,11.537107467651367
2007-08-21,11.682879447937012
2007-08-22,11.880718231201172
2007-08-23,11.792213439941406
2007-08-24,11.917162895202637
2007-08-27,11.833863258361816
2007-08-28,11.71932601928711
2007-08-29,11.707897186279297
2007-08-30,11.616475105285645
2007-08-31,11.622190475463867
2007-09-04,11.896456718444824
2007-09-05,11.536480903625488
2007-09-06,11.393630981445312
2007-09-07,11.227926254272461
2007-09-10,11.136500358581543
2007-09-11,11.170785903930664
2007-09-12,11.085077285766602
2007-09-13,11.285066604614258
2007-09-14,11.056506156921387
2007-09-17,10.890801429748535
2007-09-18,11.365059852600098
2007-09-19,11.359344482421875
2007-09-20,11.119362831115723
2007-09-21,11.033651351928711
2007-09-24,11.033651351928711
2007-09-25,10.92508602142334
2007-09-26,10.867944717407227
2007-09-27,10.959369659423828
2007-09-28,11.090788841247559
2007-10-01,11.136500358581543
2007-10-02,11.062223434448242
2007-10-03,11.159361839294434
2007-10-04,11.399345397949219
2007-10-05,11.445056915283203
2007-10-08,11.239352226257324
2007-10-09,11.519335746765137
2007-10-10,11.33077621459961
2007-10-11,11.102217674255371
2007-10-12,11.313636779785156
2007-10-15,11.256495475769043
2007-10-16,10.982224464416504
2007-10-17,10.776521682739258
2007-10-18,10.645101547241211
2007-10-19,10.502248764038086
2007-10-22,10.599390029907227
2007-10-23,10.547965049743652
2007-10-24,10.667959213256836
2007-10-25,10.496539115905762
2007-10-26,10.525111198425293
2007-10-29,10.51939582824707
2007-10-30,10.439399719238281
2007-10-31,10.570818901062012
2007-11-01,10.605103492736816
2007-11-02,10.40511417388916
2007-11-05,10.336549758911133
2007-11-06,10.342262268066406
2007-11-07,10.056563377380371
2007-11-08,10.227982521057129
2007-11-09,10.485113143920898
2007-11-12,10.63939094543457
2007-11-13,11.056506156921387
2007-11-14,11.090788841247559
2007-11-15,10.833664894104004
2007-11-16,10.40511417388916
2007-11-19,10.24512767791748
2007-11-20,10.176554679870605
2007-11-21,10.14227294921875
2007-11-23,10.21655559539795
2007-11-26,9.896574020385742
2007-11-27,10.056563377380371
2007-11-28,10.393692016601562
2007-11-29,10.40511417388916
2007-11-30,10.513681411743164
2007-12-03,10.479397773742676
2007-12-04,10.507967948913574
2007-12-05,10.662245750427246
2007-12-06,11.04507827758789
2007-12-07,11.056506156921387
2007-12-10,11.210787773132324
2007-12-11,10.667959213256836
2007-12-12,10.7708101272583
2007-12-13,10.462255477905273
2007-12-14,10.279413223266602
2007-12-17,10.313691139221191
2007-12-18,10.51939582824707
2007-12-19,10.330836296081543
2007-12-20,10.273694038391113
2007-12-21,10.696524620056152
2007-12-24,10.936514854431152
2007-12-26,10.833664894104004
2007-12-27,10.696524620056152
2007-12-28,10.822236061096191
2007-12-31,10.947940826416016
2008-01-02,10.559392929077148
2008-01-03,10.576536178588867
2008-01-04,10.702240943908691
2008-01-07,10.833664894104004
2008-01-08,10.416544914245605
2008-01-09,10.525111198425293
2008-01-10,11.005081176757812
2008-01-11,10.759382247924805
2008-01-14,10.707961082458496
2008-01-15,10.667959213256836
2008-01-16,10.605103492736816
2008-01-17,10.366107940673828
2008-01-18,10.22789192199707
2008-01-22,10.464010238647461
2008-01-23,11.034143447875977
2008-01-24,10.878655433654785
2008-01-25,10.561912536621094
2008-01-28,10.982315063476562
2008-01-29,11.080218315124512
2008-01-30,10.613743782043457
2008-01-31,10.68284797668457
2008-02-01,10.838343620300293
2008-02-04,10.671331405639648
2008-02-05,10.648297309875488
2008-02-06,10.677092552185059
2008-02-07,10.740440368652344
2008-02-08,10.648297309875488
2008-02-11,10.51008129119873
2008-02-12,10.596465110778809
2008-02-13,10.625261306762695
2008-02-14,10.579188346862793
2008-02-15,10.711644172668457
2008-02-19,10.61950397491455
2008-02-20,10.746199607849121
2008-02-21,10.66557502746582
2008-02-22,10.867136001586914
2008-02-25,11.10901165008545
2008-02-26,11.241472244262695
2008-02-27,11.155086517333984
2008-02-28,10.901692390441895
2008-02-29,10.556157112121582
2008-03-03,10.320038795471191
2008-03-04,10.22789192199707
2008-03-05,10.256685256958008
2008-03-06,9.991778373718262
2008-03-07,10.04936408996582
2008-03-10,9.865080833435059
2008-03-11,10.089678764343262
2008-03-12,9.214319229125977
2008-03-13,9.122177124023438
2008-03-14,8.909093856811523
2008-03-17,9.00699520111084
2008-03-18,9.398605346679688
2008-03-19,9.145210266113281
2008-03-20,9.364051818847656
2008-03-24,9.433159828186035
2008-03-25,9.467710494995117
2008-03-26,9.289185523986816
2008-03-27,9.231595039367676
2008-03-28,9.1912841796875
2008-03-31,9.254631996154785
2008-04-01,9.749900817871094
2008-04-02,9.59440803527832
2008-04-03,9.438918113708496
2008-04-04,9.404366493225098
2008-04-07,9.60016918182373
2008-04-08,9.559856414794922
2008-04-09,9.795970916748047
2008-04-10,9.795970916748047
2008-04-11,9.795970916748047
2008-04-14,9.836287498474121
2008-04-15,10.003294944763184
2008-04-16,10.291243553161621
2008-04-17,10.40641975402832
2008-04-18,10.32579517364502
2008-04-21,10.308520317077637
2008-04-22,10.348832130432129
2008-04-23,10.34306812286377
2008-04-24,10.544634819030762
2008-04-25,10.73468017578125
2008-04-28,10.821062088012695
2008-04-29,10.838343620300293
2008-04-30,10.475528717041016
2008-05-01,10.867136001586914
2008-05-02,10.803789138793945
2008-05-05,10.590704917907715
2008-05-06,10.61950397491455
2008-05-07,10.40066146850586
2008-05-08,10.314277648925781
2008-05-09,10.279725074768066
2008-05-12,10.366107940673828
2008-05-13,10.360352516174316
2008-05-14,10.728920936584473
2008-05-15,10.68284797668457
2008-05-16,10.890172958374023
2008-05-19,10.844098091125488
2008-05-20,11.132049560546875
2008-05-21,10.890172958374023
2008-05-22,11.120529174804688
2008-05-23,10.959280967712402
2008-05-27,11.132049560546875
2008-05-28,11.477587699890137
2008-05-29,11.604280471801758
2008-05-30,11.552449226379395
2008-06-02,11.759769439697266
2008-06-03,11.886470794677734
2008-06-04,11.661871910095215
2008-06-05,12.018930435180664
2008-06-06,11.563970565795898
2008-06-09,11.535175323486328
2008-06-10,11.52941608428955
2008-06-11,11.68490982055664
2008-06-12,12.053479194641113
2008-06-13,12.030442237854004
2008-06-16,12.093791961669922
2008-06-17,11.90374755859375
2008-06-18,11.730976104736328
2008-06-19,11.644593238830566
2008-06-20,11.517900466918945
2008-06-23,11.396960258483887
2008-06-24,11.218433380126953
2008-06-25,11.448787689208984
2008-06-26,11.241472244262695
2008-06-27,11.137809753417969
2008-06-30,10.780752182006836
2008-07-01,10.993834495544434
2008-07-02,11.189638137817383
2008-07-03,11.189638137817383
2008-07-07,11.034143447875977
2008-07-08,11.592764854431152
2008-07-09,11.535175323486328
2008-07-10,10.918967247009277
2008-07-11,10.849858283996582
2008-07-14,10.61950397491455
2008-07-15,10.561912536621094
2008-07-16,10.907451629638672
2008-07-17,11.039904594421387
2008-07-18,11.276021003723145
2008-07-21,10.970799446105957
2008-07-22,11.489106178283691
2008-07-23,11.52941608428955
2008-07-24,11.281784057617188
2008-07-25,10.993834495544434
2008-07-28,10.924724578857422
2008-07-29,11.178120613098145
2008-07-30,11.673389434814453
2008-07-31,11.661871910095215
2008-08-01,11.633076667785645
2008-08-04,11.569729804992676
2008-08-05,11.909507751464844
2008-08-06,11.67915153503418
2008-08-07,11.419998168945312
2008-08-08,11.327852249145508
2008-08-11,11.235708236694336
2008-08-12,11.085976600646973
2008-08-13,10.61950397491455
2008-08-14,10.648297309875488
2008-08-15,10.677092552185059
2008-08-18,10.51008129119873
2008-08-19,10.40641975402832
2008-08-20,10.371868133544922
2008-08-21,10.279725074768066
2008-08-22,10.481289863586426
2008-08-25,10.273965835571289
2008-08-26,10.394901275634766
2008-08-27,10.51008129119873
2008-08-28,10.654053688049316
2008-08-29,10.6367769241333
2008-09-02,10.648297309875488
2008-09-03,10.654053688049316
2008-09-04,10.446736335754395
2008-09-05,10.567668914794922
2008-09-08,10.377626419067383
2008-09-09,10.22789192199707
2008-09-10,10.314277648925781
2008-09-11,9.980257987976074
2008-09-12,9.96873950958252
2008-09-15,9.60016918182373
2008-09-16,9.675034523010254
2008-09-17,9.3064603805542
2008-09-18,9.66927433013916
2008-09-19,10.106952667236328
2008-09-22,9.899632453918457
2008-09-23,9.819008827209473
2008-09-24,9.853562355041504
2008-09-25,9.957222938537598
2008-09-26,9.991778373718262
2008-09-29,9.041549682617188
2008-09-30,10.020572662353516
2008-10-01,10.009051322937012
2008-10-02,9.559856414794922
2008-10-03,9.605927467346191
2008-10-06,8.759358406066895
2008-10-07,7.619086742401123
2008-10-08,7.930074214935303
2008-10-09,7.434803485870361
2008-10-10,7.51542854309082
2008-10-13,8.580833435058594
2008-10-14,8.742084503173828
2008-10-15,7.878242015838623
2008-10-16,7.624847888946533
2008-10-17,7.797618389129639
2008-10-20,8.14891242980957
2008-10-21,7.947349548339844
2008-10-22,7.290829181671143
2008-10-23,7.4520792961120605
2008-10-24,7.0604729652404785
2008-10-27,6.761005401611328
2008-10-28,7.4578375816345215
2008-10-29,7.5615010261535645
2008-10-30,7.70547342300415
2008-10-31,8.218022346496582
2008-11-03,8.05101203918457
2008-11-04,8.292887687683105
2008-11-05,7.653642177581787
2008-11-06,7.112303256988525
2008-11-07,7.164131164550781
2008-11-10,6.9222564697265625
2008-11-11,7.100785255432129
2008-11-12,7.014400959014893
2008-11-13,8.696012496948242
2008-11-14,8.137395858764648
2008-11-17,7.976142406463623
2008-11-18,8.160430908203125
2008-11-19,7.5730180740356445
2008-11-20,6.933775424957275
2008-11-21,7.5327067375183105
2008-11-24,8.091322898864746
2008-11-25,8.333198547363281
2008-11-26,8.580833435058594
2008-11-28,8.649940490722656
2008-12-01,7.670918941497803
2008-12-02,7.855203628540039
2008-12-03,7.826412200927734
2008-12-04,7.866723537445068
2008-12-05,8.500208854675293
2008-12-08,8.655701637268066
2008-12-09,8.517485618591309
2008-12-10,8.903335571289062
2008-12-11,8.592350959777832
2008-12-12,8.816951751708984
2008-12-15,8.488689422607422
2008-12-16,8.575075149536133
2008-12-17,8.26408863067627
2008-12-18,8.137395858764648
2008-12-19,8.27561092376709
2008-12-22,8.223776817321777
2008-12-23,8.045251846313477
2008-12-24,8.016456604003906
2008-12-26,8.114357948303223
2008-12-29,8.131636619567871
2008-12-30,8.27561092376709
2008-12-31,8.529003143310547
2009-01-02,8.690255165100098
2009-01-05,8.609627723693848
2009-01-06,8.62690544128418
2009-01-07,8.465652465820312
2009-01-08,8.603866577148438
2009-01-09,8.390789985656738
2009-01-12,8.327437400817871
2009-01-13,8.269851684570312
2009-01-14,7.693954944610596
2009-01-15,8.056768417358398
2009-01-16,8.14891242980957
2009-01-20,7.486632823944092
2009-01-21,7.809136390686035
2009-01-22,7.118061542510986
2009-01-23,7.273553371429443
2009-01-26,6.985605716705322
2009-01-27,7.083508014678955
2009-01-28,7.740025043487549
2009-01-29,7.192925453186035
2009-01-30,6.997119903564453
2009-02-02,7.014400959014893
2009-02-03,7.210202217102051
2009-02-04,7.262034893035889
2009-02-05,7.296590805053711
2009-02-06,7.53846549987793
2009-02-09,7.619086742401123
2009-02-10,7.002880096435547
2009-02-11,7.365695953369141
2009-02-12,7.567259788513184
2009-02-13,7.35993766784668
2009-02-17,6.968326091766357
2009-02-18,6.962569236755371
2009-02-19,6.8013200759887695
2009-02-20,6.8473896980285645
2009-02-23,6.61127233505249
2009-02-24,7.0431928634643555
2009-02-25,6.8589091300964355
2009-02-26,6.945291996002197
2009-02-27,6.663105487823486
2009-03-02,6.4615397453308105
2009-03-03,6.380916595458984
2009-03-04,6.536405563354492
2009-03-05,5.977788925170898
2009-03-06,5.943235397338867
2009-03-09,5.695600986480713
2009-03-10,6.052656650543213
2009-03-11,6.403951168060303
2009-03-12,6.910737991333008
2009-03-13,7.089266777038574
2009-03-16,6.904980182647705
2009-03-17,7.33690071105957
2009-03-18,7.70547342300415
2009-03-19,7.469357013702393
2009-03-20,7.406008243560791
2009-03-23,7.999179840087891
2009-03-24,7.75730562210083
2009-03-25,7.826412200927734
2009-03-26,7.8321709632873535
2009-03-27,7.734269142150879
2009-03-30,7.365695953369141
2009-03-31,7.740025043487549
2009-04-01,7.947349548339844
2009-04-02,7.918553352355957
2009-04-03,7.907036781311035
2009-04-06,7.958869457244873
2009-04-07,7.814895153045654
2009-04-08,8.091322898864746
2009-04-09,8.482930183410645
2009-04-13,8.615389823913574
2009-04-14,8.321680068969727
2009-04-15,9.099137306213379
2009-04-16,9.087621688842773
2009-04-17,9.116415977478027
2009-04-20,8.776637077331543
2009-04-21,9.323737144470215
2009-04-22,8.8515043258667
2009-04-23,9.064583778381348
2009-04-24,8.903335571289062
2009-04-27,8.989718437194824
2009-04-28,8.891817092895508
2009-04-29,8.98396110534668
2009-04-30,8.799673080444336
2009-05-01,8.805432319641113
2009-05-04,9.024271965026855
2009-05-05,8.937889099121094
2009-05-06,9.260388374328613
2009-05-07,8.995479583740234
2009-05-08,9.289185523986816
2009-05-11,8.822710990905762
2009-05-12,8.897575378417969
2009-05-13,8.937889099121094
2009-05-14,9.364051818847656
2009-05-15,9.214319229125977
2009-05-18,9.502266883850098
2009-05-19,9.542579650878906
2009-05-20,9.335257530212402
2009-05-21,9.179764747619629
2009-05-22,9.1912841796875
2009-05-26,9.536819458007812
2009-05-27,8.955164909362793
2009-05-28,9.145210266113281
2009-05-29,9.289185523986816
2009-06-01,9.605927467346191
2009-06-02,9.651998519897461
2009-06-03,9.508024215698242
2009-06-04,9.582891464233398
2009-06-05,9.54833698272705
2009-06-08,9.675034523010254
2009-06-09,9.588650703430176
2009-06-10,9.254631996154785
2009-06-11,9.197039604187012
2009-06-12,8.943647384643555
2009-06-15,8.93213176727295
2009-06-16,8.672979354858398
2009-06-17,8.690255165100098
2009-06-18,8.730566024780273
2009-06-19,8.736326217651367
2009-06-22,8.35047721862793
2009-06-23,8.408063888549805
2009-06-24,8.494449615478516
2009-06-25,8.632665634155273
2009-06-26,8.667217254638672
2009-06-29,8.822710990905762
2009-06-30,8.701773643493652
2009-07-01,8.736326217651367
2009-07-02,8.338960647583008
2009-07-06,8.55203914642334
2009-07-07,8.298644065856934
2009-07-08,8.27561092376709
2009-07-09,8.310163497924805
2009-07-10,8.246817588806152
2009-07-13,8.580833435058594
2009-07-14,8.390789985656738
2009-07-15,8.575075149536133
2009-07-16,8.592350959777832
2009-07-17,8.55203914642334
2009-07-20,8.609627723693848
2009-07-21,8.563556671142578
2009-07-22,8.719048500061035
2009-07-23,8.966686248779297
2009-07-24,9.018515586853027
2009-07-27,9.070343017578125
2009-07-28,9.035788536071777
2009-07-29,8.989718437194824
2009-07-30,9.035788536071777
2009-07-31,8.972441673278809
2009-08-03,9.11065673828125
2009-08-04,9.335257530212402
2009-08-05,9.26615047454834
2009-08-06,9.179764747619629
2009-08-07,9.427397727966309
2009-08-10,9.31222152709961
2009-08-11,9.099137306213379
2009-08-12,9.404366493225098
2009-08-13,9.461954116821289
2009-08-14,9.32949447631836
2009-08-17,9.26615047454834
2009-08-18,9.225837707519531
2009-08-19,9.375569343566895
2009-08-20,9.433159828186035
2009-08-21,9.698071479797363
2009-08-24,9.66927433013916
2009-08-25,9.74414348602295
2009-08-26,9.559856414794922
2009-08-27,9.582891464233398
2009-08-28,9.582891464233398
2009-08-31,9.513782501220703
2009-09-01,9.410122871398926
2009-09-02,9.34101390838623
2009-09-03,9.519543647766113
2009-09-04,9.611685752868652
2009-09-08,9.60016918182373
2009-09-09,9.715349197387695
2009-09-10,9.60016918182373
2009-09-11,9.70958423614502
2009-09-14,9.876599311828613
2009-09-15,9.77293586730957
2009-09-16,9.986018180847168
2009-09-17,9.882357597351074
2009-09-18,9.842045783996582
2009-09-21,9.795970916748047
2009-09-22,9.726863861083984
2009-09-23,9.617444038391113
2009-09-24,9.519543647766113
2009-09-25,9.398605346679688
2009-09-28,9.74414348602295
2009-09-29,9.64047908782959
2009-09-30,9.54833698272705
2009-10-01,9.31222152709961
2009-10-02,9.364051818847656
2009-10-05,9.513782501220703
2009-10-06,9.571372032165527
2009-10-07,9.461954116821289
2009-10-08,9.410122871398926
2009-10-09,9.398605346679688
2009-10-12,9.502266883850098
2009-10-13,9.473472595214844
2009-10-14,9.726863861083984
2009-10-15,9.882357597351074
2009-10-16,9.680791854858398
2009-10-19,9.72110366821289
2009-10-20,9.611685752868652
2009-10-21,9.381327629089355
2009-10-22,9.582891464233398
2009-10-23,9.496505737304688
2009-10-26,9.421640396118164
2009-10-27,9.392844200134277
2009-10-28,9.254631996154785
2009-10-29,9.513782501220703
2009-10-30,9.214319229125977
2009-11-02,9.352531433105469
2009-11-03,9.248871803283691
2009-11-04,9.220075607299805
2009-11-05,9.34677505493164
2009-11-06,9.289185523986816
2009-11-09,9.588650703430176
2009-11-10,9.657757759094238
2009-11-11,9.957222938537598
2009-11-12,9.813247680664062
2009-11-13,9.847803115844727
2009-11-16,9.87083625793457
2009-11-17,9.893872261047363
2009-11-18,9.819008827209473
2009-11-19,9.663517951965332
2009-11-20,9.70383071899414
2009-11-23,9.859321594238281
2009-11-24,9.859321594238281
2009-11-25,9.836287498474121
2009-11-27,9.565613746643066
2009-11-30,9.657757759094238
2009-12-01,9.663517951965332
2009-12-02,9.675034523010254
2009-12-03,9.531059265136719
2009-12-04,9.726863861083984
2009-12-07,9.657757759094238
2009-12-08,9.651998519897461
2009-12-09,9.755663871765137
2009-12-10,9.888113975524902
2009-12-11,10.02632999420166
2009-12-14,10.112714767456055
2009-12-15,9.997538566589355
2009-12-16,9.962980270385742
2009-12-17,9.842045783996582
2009-12-18,9.899632453918457
2009-12-21,10.020572662353516
2009-12-22,10.106952667236328
2009-12-23,10.22213363647461
2009-12-24,10.383386611938477
2009-12-28,10.371868133544922
2009-12-29,10.371868133544922
2009-12-30,10.394901275634766
2009-12-31,10.360352516174316
2010-01-04,10.383386611938477
2010-01-05,10.348832130432129
2010-01-06,10.245171546936035
2010-01-07,10.106952667236328
2010-01-08,10.1990966796875
2010-01-11,9.939947128295898
2010-01-12,9.962980270385742
2010-01-13,10.20485782623291
2010-01-14,10.22213363647461
2010-01-15,10.037847518920898
2010-01-19,10.1990966796875
2010-01-20,10.135749816894531
2010-01-21,10.003294944763184
2010-01-22,9.726863861083984
2010-01-25,9.80885124206543
2010-01-26,9.768146514892578
2010-01-27,9.861174583435059
2010-01-28,9.739078521728516
2010-01-29,9.640229225158691
2010-02-01,9.739078521728516
2010-02-02,9.843732833862305
2010-02-03,9.750706672668457
2010-02-04,9.448354721069336
2010-02-05,9.6053466796875
2010-02-08,9.42509937286377
2010-02-09,9.518129348754883
2010-02-10,9.593716621398926
2010-02-11,9.669303894042969
2010-02-12,9.71581745147705
2010-02-16,9.92513370513916
2010-02-17,9.837921142578125
2010-02-18,9.971652030944824
2010-02-19,9.971652030944824
2010-02-22,9.994911193847656
2010-02-23,9.930948257446289
2010-02-24,10.018163681030273
2010-02-25,10.023979187011719
2010-02-26,9.971652030944824
2010-03-01,10.047236442565918
2010-03-02,10.018163681030273
2010-03-03,9.901878356933594
2010-03-04,9.948393821716309
2010-03-05,10.070493698120117
2010-03-08,9.9832763671875
2010-03-09,9.96583366394043
2010-03-10,9.919319152832031
2010-03-11,9.954204559326172
2010-03-12,9.936762809753418
2010-03-15,10.093750953674316
