Date,CRH
2002-05-22,8.621301651000977
2002-05-23,8.338955879211426
2002-05-24,8.441181182861328
2002-05-28,8.61643123626709
2002-05-29,8.523940086364746
2002-05-30,8.431447982788086
2002-05-31,8.494731903076172
2002-06-03,8.504467964172363
2002-06-04,8.665114402770996
2002-06-05,8.694324493408203
2002-06-06,8.689453125
2002-06-07,8.631037712097168
2002-06-10,8.358424186706543
2002-06-11,8.37303352355957
2002-06-12,8.20264720916748
2002-06-13,8.470389366149902
2002-06-14,8.256196975708008
2002-06-17,8.421712875366211
2002-06-18,8.353558540344238
2002-06-19,8.22698974609375
2002-06-20,8.300008773803711
2002-06-21,8.32435131072998
2002-06-24,8.173441886901855
2002-06-25,7.886227607727051
2002-06-26,8.076081275939941
2002-06-27,8.149100303649902
2002-06-28,8.0663423538208
2002-07-01,8.007927894592285
2002-07-02,7.720713138580322
2002-07-03,7.472444534301758
2002-07-05,7.852150917053223
2002-07-08,7.759655952453613
2002-07-09,7.9105706214904785
2002-07-10,8.007927894592285
2002-07-11,7.788865089416504
2002-07-12,7.813207626342773
2002-07-15,7.895962715148926
2002-07-16,7.813207626342773
2002-07-17,7.934909343719482
2002-07-18,7.9105706214904785
2002-07-19,7.891097068786621
2002-07-22,7.662295818328857
2002-07-23,7.608747482299805
2002-07-24,7.4188947677612305
2002-07-25,7.350741863250732
2002-07-26,7.423764705657959
2002-07-29,7.423764705657959
2002-07-30,7.2971906661987305
2002-07-31,7.302060604095459
2002-08-01,7.058661460876465
2002-08-02,7.1949663162231445
2002-08-05,6.654613018035889
2002-08-06,6.605932235717773
2002-08-07,6.479361534118652
2002-08-08,6.771442413330078
2002-08-09,6.936960697174072
2002-08-12,7.0635271072387695
2002-08-13,7.496784687042236
2002-08-14,7.087868690490723
2002-08-15,7.448102951049805
2002-08-16,7.1365485191345215
2002-08-19,7.258249759674072
2002-08-20,7.302060604095459
2002-08-21,7.375085353851318
2002-08-22,7.423764705657959
2002-08-23,7.530860900878906
2002-08-26,7.594145774841309
2002-08-27,7.087868690490723
2002-08-28,7.156021595001221
2002-08-29,7.131680488586426
2002-08-30,7.15115213394165
2002-09-03,6.863941192626953
2002-09-04,7.1073408126831055
2002-09-05,6.829861164093018
2002-09-06,7.243642807006836
2002-09-09,7.156021595001221
2002-09-10,7.039186954498291
2002-09-11,7.080291271209717
2002-09-12,6.9726409912109375
2002-09-13,7.124330043792725
2002-09-16,7.261329650878906
2002-09-17,6.928606033325195
2002-09-18,6.928606033325195
2002-09-19,6.659486293792725
2002-09-20,6.659486293792725
2002-09-23,6.6545939445495605
2002-09-24,6.527372360229492
2002-09-25,6.581196308135986
2002-09-26,6.5763020515441895
2002-09-27,6.429510116577148
2002-09-30,5.720013618469238
2002-10-01,5.411750316619873
2002-10-02,5.6955485343933105
2002-10-03,5.504717826843262
2002-10-04,5.450893878936768
2002-10-07,5.5242919921875
2002-10-08,5.578113079071045
2002-10-09,5.48025369644165
2002-10-10,5.436215400695801
2002-10-11,6.1163506507873535
2002-10-14,6.106565952301025
2002-10-15,6.605661869049072
2002-10-16,6.361006736755371
2002-10-17,6.463761806488037
2002-10-18,6.385471343994141
2002-10-21,6.507798194885254
2002-10-22,6.419723033905029
2002-10-23,6.140820026397705
2002-10-24,6.287610054016113
2002-10-25,6.179964065551758
2002-10-28,6.238680362701416
2002-10-29,5.773837089538574
2002-10-30,5.671083450317383
2002-10-31,6.287610054016113
2002-11-01,6.0918869972229
2002-11-04,6.160390853881836
2002-11-05,6.160390853881836
2002-11-06,6.140820026397705
2002-11-07,6.312075614929199
2002-11-08,6.238680362701416
2002-11-11,6.145711421966553
2002-11-12,6.429510116577148
2002-11-13,6.238680362701416
2002-11-14,6.361006736755371
2002-11-15,6.595873832702637
2002-11-18,6.649698734283447
2002-11-19,6.85031270980835
2002-11-20,6.727989673614502
2002-11-21,6.414830684661865
2002-11-22,6.370794296264648
2002-11-25,6.600766181945801
2002-11-26,6.546944618225098
2002-11-27,6.483334541320801
2002-11-29,7.001999855041504
2002-12-02,7.055824279785156
2002-12-03,7.055824279785156
2002-12-04,6.99710750579834
2002-12-05,6.85031270980835
2002-12-06,6.874782085418701
2002-12-09,6.835637092590332
2002-12-10,6.73777437210083
2002-12-11,6.727989673614502
2002-12-12,6.502906799316406
2002-12-13,6.214211940765381
2002-12-16,6.1163506507873535
2002-12-17,6.2044291496276855
2002-12-18,6.126139163970947
2002-12-19,6.096780776977539
2002-12-20,5.945093154907227
2002-12-23,6.214211940765381
2002-12-24,5.905951976776123
2002-12-26,5.949989318847656
2002-12-27,5.915737628936768
2002-12-30,6.179964065551758
2002-12-31,5.969560623168945
2003-01-02,5.925522804260254
2003-01-03,6.194641590118408
2003-01-06,6.150605201721191
2003-01-07,6.287610054016113
2003-01-08,6.268038272857666
2003-01-09,6.434403896331787
2003-01-10,6.669271469116211
2003-01-13,6.5763020515441895
2003-01-14,6.414830684661865
2003-01-15,6.2435736656188965
2003-01-16,6.238680362701416
2003-01-17,6.33654260635376
2003-01-21,6.101673126220703
2003-01-22,5.964667320251465
2003-01-23,6.042957782745361
2003-01-24,5.954881191253662
2003-01-27,5.827660083770752
2003-01-28,6.028275012969971
2003-01-29,5.9402008056640625
2003-01-30,5.871696949005127
2003-01-31,6.121247291564941
2003-02-03,6.532266616821289
2003-02-04,6.199533462524414
2003-02-05,6.0918869972229
2003-02-06,5.935309886932373
2003-02-07,5.905951976776123
2003-02-10,5.9402008056640625
2003-02-11,6.028275012969971
2003-02-12,5.969560623168945
2003-02-13,5.974452495574951
2003-02-14,6.121247291564941
2003-02-18,6.165281772613525
2003-02-19,6.199533462524414
2003-02-20,6.356112957000732
2003-02-21,6.189748764038086
2003-02-24,6.277826309204102
2003-02-25,6.067420959472656
2003-02-26,5.945093154907227
2003-02-27,6.018491744995117
2003-02-28,6.042957782745361
2003-03-03,6.189748764038086
2003-03-04,6.493121147155762
2003-03-05,6.434403896331787
2003-03-06,6.483334541320801
2003-03-07,6.757347583770752
2003-03-10,7.158580303192139
2003-03-11,6.855208396911621
2003-03-12,6.7743120193481445
2003-03-13,6.957939624786377
2003-03-14,6.948012351989746
2003-03-17,6.948012351989746
2003-03-18,6.957939624786377
2003-03-19,6.997643947601318
2003-03-20,6.9231977462768555
2003-03-21,7.072086334228516
2003-03-24,7.111788749694824
2003-03-25,7.146529197692871
2003-03-26,7.186229705810547
2003-03-27,7.1068243980407715
2003-03-28,7.1068243980407715
2003-03-31,7.141564846038818
2003-04-01,7.126675128936768
2003-04-02,6.977792263031006
2003-04-03,6.952977180480957
2003-04-04,6.948012351989746
2003-04-07,6.997643947601318
2003-04-08,6.997643947601318
2003-04-09,6.967865943908691
2003-04-10,6.997643947601318
2003-04-11,6.952977180480957
2003-04-14,7.225937366485596
2003-04-15,7.225937366485596
2003-04-16,7.206081390380859
2003-04-17,7.196155548095703
2003-04-21,7.260673522949219
2003-04-22,7.330154895782471
2003-04-23,7.5137810707092285
2003-04-24,7.320228099822998
2003-04-25,7.588221549987793
2003-04-28,7.2507476806640625
2003-04-29,7.493926525115967
2003-04-30,7.66762638092041
2003-05-01,7.687483310699463
2003-05-02,7.930659770965576
2003-05-05,7.96539831161499
2003-05-06,8.238360404968262
2003-05-07,7.940586090087891
2003-05-08,7.722220420837402
2003-05-09,7.692445278167725
2003-05-12,7.920733451843262
2003-05-13,7.7519989013671875
2003-05-14,7.642816066741943
2003-05-15,7.568375587463379
2003-05-16,8.064661979675293
2003-05-19,7.7420735359191895
2003-05-20,7.62792444229126
2003-05-21,7.7519989013671875
2003-05-22,7.89095401763916
2003-05-23,7.766886234283447
2003-05-27,7.493926525115967
2003-05-28,7.459189414978027
2003-05-29,7.632889270782471
2003-05-30,7.866146087646484
2003-06-02,7.841330051422119
2003-06-03,7.796664237976074
2003-06-04,7.89095401763916
2003-06-05,7.935626983642578
2003-06-06,7.841330051422119
2003-06-09,7.796664237976074
2003-06-10,7.885993480682373
2003-06-11,7.766886234283447
2003-06-12,7.940586090087891
2003-06-13,8.019994735717773
2003-06-16,8.089472770690918
2003-06-17,8.560942649841309
2003-06-18,8.20858383178711
2003-06-19,8.089472770690918
2003-06-20,7.96539831161499
2003-06-23,7.940586090087891
2003-06-24,7.637851238250732
2003-06-25,7.791703224182129
2003-06-26,7.647777080535889
2003-06-27,7.493926525115967
2003-06-30,7.831404209136963
2003-07-01,7.955477237701416
2003-07-02,8.168880462646484
2003-07-03,8.168880462646484
2003-07-07,8.178803443908691
2003-07-08,8.352506637573242
2003-07-09,8.680054664611816
2003-07-10,8.665167808532715
2003-07-11,8.4418363571167
2003-07-14,8.560942649841309
2003-07-15,8.754497528076172
2003-07-16,8.585762023925781
2003-07-17,8.491467475891113
2003-07-18,8.858719825744629
2003-07-21,8.992717742919922
2003-07-22,9.002641677856445
2003-07-23,9.002641677856445
2003-07-24,8.74953556060791
2003-07-25,9.007603645324707
2003-07-28,8.987751007080078
2003-07-29,9.106857299804688
2003-07-30,8.997675895690918
2003-07-31,9.280562400817871
2003-08-01,9.230934143066406
2003-08-04,9.181302070617676
2003-08-05,9.012567520141602
2003-08-06,8.92819595336914
2003-08-07,8.873600959777832
2003-08-08,8.74953556060791
2003-08-11,8.883530616760254
2003-08-12,8.56590747833252
2003-08-13,8.704870223999023
2003-08-14,8.79420280456543
2003-08-15,9.131675720214844
2003-08-18,8.685017585754395
2003-08-19,9.146563529968262
2003-08-20,9.225971221923828
2003-08-21,9.022492408752441
2003-08-22,9.037381172180176
2003-08-25,9.077082633972168
2003-08-26,9.032417297363281
2003-08-27,9.012567520141602
2003-08-28,9.17137622833252
2003-08-29,9.240860939025879
2003-09-02,9.082045555114746
2003-09-03,8.938126564025879
2003-09-04,8.92819595336914
2003-09-05,9.330188751220703
