Date,HSY
2002-02-21,19.974149703979492
2002-02-22,20.2225284576416
2002-02-25,20.341066360473633
2002-02-26,20.242277145385742
2002-02-27,20.03624725341797
2002-02-28,19.940277099609375
2002-03-01,20.055997848510742
2002-03-04,19.75400733947754
2002-03-05,19.556438446044922
2002-03-06,19.598766326904297
2002-03-07,19.494342803955078
2002-03-08,19.468942642211914
2002-03-11,19.353221893310547
2002-03-12,19.406845092773438
2002-03-13,19.384273529052734
2002-03-14,19.44070816040039
2002-03-15,19.409671783447266
2002-03-18,19.042760848999023
2002-03-19,19.023006439208984
2002-03-20,18.912927627563477
2002-03-21,19.09355926513672
2002-03-22,19.09638786315918
2002-03-25,19.037111282348633
2002-03-26,19.48870086669922
2002-03-27,19.471759796142578
2002-03-28,19.344751358032227
2002-04-01,19.37015724182129
2002-04-02,19.570552825927734
2002-04-03,19.398380279541016
2002-04-04,19.61570167541504
2002-04-05,19.635459899902344
2002-04-08,19.697555541992188
2002-04-09,19.708850860595703
2002-04-10,20.129375457763672
2002-04-11,20.211238861083984
2002-04-12,20.236631393432617
2002-04-15,20.030595779418945
2002-04-16,19.728609085083008
2002-04-17,19.21492576599121
2002-04-18,19.24879264831543
2002-04-19,19.25161361694336
2002-04-22,19.279836654663086
2002-04-23,19.220569610595703
2002-04-24,19.195173263549805
2002-04-25,19.223392486572266
2002-04-26,19.062519073486328
2002-04-29,19.19234848022461
2002-04-30,19.19234848022461
2002-05-01,19.19234848022461
2002-05-02,19.446369171142578
2002-05-03,19.31654167175293
2002-05-06,19.310884475708008
2002-05-07,19.274194717407227
2002-05-08,19.209280014038086
2002-05-09,19.226228713989258
2002-05-10,19.138710021972656
2002-05-13,19.279836654663086
2002-05-14,19.353221893310547
2002-05-15,19.305238723754883
2002-05-16,19.47460174560547
2002-05-17,19.305238723754883
2002-05-20,19.090747833251953
2002-05-21,19.144367218017578
2002-05-22,19.295473098754883
2002-05-23,19.23594093322754
2002-05-24,18.980785369873047
2002-05-28,18.847537994384766
2002-05-29,19.006301879882812
2002-05-30,18.711450576782227
2002-05-31,18.918415069580078
2002-06-03,18.649072647094727
2002-06-04,18.257835388183594
2002-06-05,18.598045349121094
2002-06-06,18.337223052978516
2002-06-07,18.708616256713867
2002-06-10,18.70294952392578
2002-06-11,18.736963272094727
2002-06-12,18.612224578857422
2002-06-13,18.354230880737305
2002-06-14,18.272014617919922
2002-06-17,18.589540481567383
2002-06-18,18.532835006713867
2002-06-19,18.51582908630371
2002-06-20,18.62640380859375
2002-06-21,18.41376304626465
2002-06-24,18.359905242919922
2002-06-25,18.03386116027832
2002-06-26,17.917634963989258
2002-06-27,18.135936737060547
2002-06-28,17.71918296813965
2002-07-01,17.914791107177734
2002-07-02,17.741857528686523
2002-07-03,17.546232223510742
2002-07-05,17.767377853393555
2002-07-08,17.625614166259766
2002-07-09,17.83258056640625
2002-07-10,17.52073097229004
2002-07-11,17.9913387298584
2002-07-12,17.61711311340332
2002-07-15,17.71918296813965
2002-07-16,17.367626190185547
2002-07-17,17.591602325439453
2002-07-18,17.078454971313477
2002-07-19,16.261959075927734
2002-07-22,16.329998016357422
2002-07-23,16.96221351623535
2002-07-24,17.71918296813965
2002-07-25,22.198585510253906
2002-07-26,22.317668914794922
2002-07-29,22.535966873168945
2002-07-30,22.085174560546875
2002-07-31,22.243953704833984
2002-08-01,21.546518325805664
2002-08-02,20.953990936279297
2002-08-05,20.517385482788086
2002-08-06,20.69599151611328
2002-08-07,20.38131332397461
2002-08-08,21.005020141601562
2002-08-09,20.911466598510742
2002-08-12,21.138269424438477
2002-08-13,21.121261596679688
2002-08-14,21.384929656982422
2002-08-15,21.46147346496582
2002-08-16,21.26301383972168
2002-08-19,21.180797576904297
2002-08-20,21.121261596679688
2002-08-21,21.26592254638672
2002-08-22,21.2972412109375
2002-08-23,21.365577697753906
2002-08-26,21.869619369506836
2002-08-27,21.798419952392578
2002-08-28,21.71584129333496
2002-08-29,21.698745727539062
2002-08-30,21.570606231689453
2002-09-03,21.52789306640625
2002-09-04,20.64798927307129
2002-09-05,21.15770721435547
2002-09-06,21.029556274414062
2002-09-09,20.93843650817871
2002-09-10,21.100753784179688
2002-09-11,20.944141387939453
2002-09-12,20.730567932128906
2002-09-13,21.021020889282227
2002-09-16,21.30293083190918
2002-09-17,21.01817512512207
2002-09-18,18.509431838989258
2002-09-19,18.142099380493164
2002-09-20,18.264543533325195
2002-09-23,18.14778709411621
2002-09-24,17.73488998413086
2002-09-25,17.79469108581543
2002-09-26,18.15349006652832
2002-09-27,17.888660430908203
2002-09-30,17.669389724731445
2002-10-01,17.93421745300293
2002-10-02,17.939910888671875
2002-10-03,17.939910888671875
2002-10-04,17.578266143798828
2002-10-07,17.783309936523438
2002-10-08,17.974092483520508
2002-10-09,18.12500762939453
2002-10-10,17.877260208129883
2002-10-11,17.74912452697754
2002-10-14,17.857337951660156
2002-10-15,18.04528045654297
2002-10-16,18.295866012573242
2002-10-17,17.683629989624023
2002-10-18,18.187654495239258
2002-10-21,18.11646270751953
2002-10-22,18.142099380493164
2002-10-23,18.310104370117188
2002-10-24,18.409774780273438
2002-10-25,18.623336791992188
2002-10-28,18.367063522338867
2002-10-29,18.620494842529297
2002-10-30,18.637577056884766
2002-10-31,18.52937126159668
2002-11-01,18.452484130859375
2002-11-04,18.372745513916016
2002-11-05,18.438249588012695
2002-11-06,18.298715591430664
2002-11-07,18.321491241455078
2002-11-08,18.347126007080078
2002-11-11,18.378442764282227
2002-11-12,18.270235061645508
2002-11-13,18.58063316345215
2002-11-14,18.495197296142578
2002-11-15,18.5151309967041
2002-11-18,18.557849884033203
2002-11-19,18.631881713867188
2002-11-20,18.788719177246094
2002-11-21,18.60268783569336
2002-11-22,18.637033462524414
2002-11-25,18.51397132873535
2002-11-26,18.093265533447266
2002-11-27,18.362287521362305
2002-11-29,18.42810821533203
2002-12-02,18.159086227416992
2002-12-03,18.193429946899414
2002-12-04,18.244945526123047
2002-12-05,18.078950881958008
2002-12-06,18.287879943847656
2002-12-09,18.402360916137695
2002-12-10,18.536867141723633
2002-12-11,18.93181610107422
2002-12-12,18.95757484436035
2002-12-13,18.76009750366211
2002-12-16,18.85739517211914
2002-12-17,18.87744140625
2002-12-18,19.21800994873047
2002-12-19,19.177947998046875
2002-12-20,19.39258575439453
2002-12-23,19.29528045654297
2002-12-24,19.369691848754883
2002-12-26,19.175077438354492
2002-12-27,19.21800994873047
2002-12-30,19.23232078552246
2002-12-31,19.301010131835938
2003-01-02,19.36110496520996
2003-01-03,19.318174362182617
2003-01-06,19.386859893798828
2003-01-07,19.175077438354492
2003-01-08,19.011953353881836
2003-01-09,19.243764877319336
2003-01-10,19.203702926635742
2003-01-13,19.40404510498047
2003-01-14,19.346799850463867
2003-01-15,19.289560317993164
2003-01-16,19.512784957885742
2003-01-17,19.55571746826172
2003-01-21,19.175077438354492
2003-01-22,19.209428787231445
2003-01-23,19.189388275146484
2003-01-24,18.894611358642578
2003-01-27,18.84881591796875
2003-01-28,19.074913024902344
2003-01-29,18.516828536987305
2003-01-30,18.396631240844727
2003-01-31,18.459606170654297
2003-02-03,18.562623977661133
2003-02-04,18.34224510192871
2003-02-05,18.425249099731445
2003-02-06,18.43097686767578
2003-02-07,18.44814682006836
2003-02-10,18.574073791503906
2003-02-11,18.299325942993164
2003-02-12,18.17913246154785
2003-02-13,18.39376449584961
2003-02-14,18.631315231323242
2003-02-18,18.702861785888672
2003-02-19,18.59697151184082
2003-02-20,18.416656494140625
2003-02-21,18.657724380493164
2003-02-24,18.427593231201172
2003-02-25,18.71238136291504
2003-02-26,18.548418045043945
2003-02-27,18.71238136291504
2003-02-28,18.585805892944336
2003-03-03,18.611696243286133
2003-03-04,18.09391212463379
2003-03-05,18.252117156982422
2003-03-06,18.15431022644043
2003-03-07,18.14281463623047
2003-03-10,17.639404296875
2003-03-11,17.7458438873291
2003-03-12,17.633647918701172
2003-03-13,17.947200775146484
2003-03-14,18.013368606567383
2003-03-17,18.597318649291992
2003-03-18,18.505266189575195
2003-03-19,18.666345596313477
2003-03-20,18.769916534423828
2003-03-21,19.002920150756836
2003-03-24,18.565670013427734
2003-03-25,18.841829299926758
2003-03-26,18.68360710144043
2003-03-27,18.22910499572754
2003-03-28,18.105403900146484
2003-03-31,18.024871826171875
2003-04-01,18.070894241333008
2003-04-02,18.433351516723633
2003-04-03,18.246366500854492
2003-04-04,18.324037551879883
2003-04-07,18.266502380371094
2003-04-08,18.30101776123047
2003-04-09,18.29814910888672
2003-04-10,18.266502380371094
2003-04-11,18.19746208190918
2003-04-14,18.534029006958008
2003-04-15,18.617454528808594
2003-04-16,18.088151931762695
2003-04-17,18.424718856811523
2003-04-21,18.26363182067871
2003-04-22,18.485130310058594
2003-04-23,18.450605392456055
2003-04-24,18.568546295166016
2003-04-25,18.542661666870117
2003-04-28,18.772785186767578
2003-04-29,18.850461959838867
2003-04-30,18.769916534423828
2003-05-01,18.7842960357666
2003-05-02,18.87922477722168
2003-05-05,18.841829299926758
2003-05-06,19.023054122924805
2003-05-07,19.129487991333008
2003-05-08,19.086334228515625
2003-05-09,19.45454216003418
2003-05-12,19.578245162963867
2003-05-13,19.658777236938477
2003-05-14,19.595516204833984
2003-05-15,19.512083053588867
2003-05-16,19.431537628173828
2003-05-19,19.313596725463867
2003-05-20,19.437280654907227
2003-05-21,19.526315689086914
2003-05-22,19.7575740814209
2003-05-23,19.84429168701172
2003-05-27,19.988826751708984
2003-05-28,20.058195114135742
2003-05-29,19.928119659423828
2003-05-30,20.552501678466797
2003-06-02,20.538049697875977
2003-06-03,20.66813087463379
2003-06-04,20.647884368896484
2003-06-05,20.538049697875977
2003-06-06,20.46578025817871
2003-06-09,20.47444725036621
2003-06-10,20.370393753051758
2003-06-11,20.64499855041504
2003-06-12,20.714372634887695
2003-06-13,20.957191467285156
2003-06-16,21.04969024658203
2003-06-17,20.80109405517578
2003-06-18,20.864686965942383
2003-06-19,20.59007453918457
2003-06-20,20.572742462158203
2003-06-23,20.3096866607666
2003-06-24,20.3992977142334
2003-06-25,20.17672348022461
2003-06-26,20.15936851501465
2003-06-27,20.182491302490234
2003-06-30,20.136249542236328
2003-07-01,20.396411895751953
2003-07-02,20.50336456298828
2003-07-03,20.49468231201172
2003-07-07,20.46578025817871
2003-07-08,20.616086959838867
2003-07-09,20.451322555541992
2003-07-10,20.56406593322754
2003-07-11,20.572742462158203
2003-07-14,20.49468231201172
2003-07-15,20.598737716674805
2003-07-16,20.754837036132812
2003-07-17,21.133516311645508
2003-07-18,21.27805519104004
2003-07-21,21.000547409057617
2003-07-22,21.335851669311523
2003-07-23,21.246259689331055
2003-07-24,21.208683013916016
2003-07-25,21.41969108581543
2003-07-28,21.223133087158203
2003-07-29,21.214452743530273
2003-07-30,21.2028865814209
2003-07-31,21.04680061340332
2003-08-01,20.82711410522461
2003-08-04,20.699922561645508
2003-08-05,20.621868133544922
2003-08-06,20.61898422241211
2003-08-07,20.728830337524414
2003-08-08,20.80109405517578
2003-08-11,21.124841690063477
2003-08-12,21.22601890563965
2003-08-13,21.064144134521484
2003-08-14,21.020784378051758
2003-08-15,21.090167999267578
2003-08-18,21.03522491455078
2003-08-19,20.92827796936035
2003-08-20,20.760635375976562
2003-08-21,20.593490600585938
2003-08-22,20.241790771484375
2003-08-25,20.581863403320312
2003-08-26,20.58477783203125
2003-08-27,20.404560089111328
2003-08-28,20.424907684326172
2003-08-29,20.317365646362305
2003-09-02,20.567340850830078
2003-09-03,20.666154861450195
2003-09-04,20.74173355102539
2003-09-05,20.616750717163086
2003-09-08,20.576053619384766
2003-09-09,20.64291000366211
2003-09-10,20.945188522338867
2003-09-11,20.97135353088379
2003-09-12,21.061460494995117
2003-09-15,21.093433380126953
2003-09-16,21.087617874145508
2003-09-17,21.102153778076172
2003-09-18,21.24167251586914
