Date,CRM
2019-03-11,155.36891174316406
2019-03-12,155.9898223876953
2019-03-13,157.49766540527344
2019-03-14,158.34521484375
2019-03-15,159.17308044433594
2019-03-18,159.60671997070312
2019-03-19,161.55804443359375
2019-03-20,161.14414978027344
2019-03-21,164.53436279296875
2019-03-22,159.16322326660156
2019-03-25,158.5522003173828
2019-03-26,157.09361267089844
2019-03-27,152.8755340576172
2019-03-28,152.93467712402344
2019-03-29,156.07852172851562
2019-04-01,158.84783935546875
2019-04-02,158.1875457763672
2019-04-03,160.2670135498047
2019-04-04,156.22634887695312
2019-04-05,156.26576232910156
2019-04-08,156.1770477294922
2019-04-09,154.6987762451172
2019-04-10,157.9214630126953
2019-04-11,158.4043731689453
2019-04-12,158.38465881347656
2019-04-15,157.7736053466797
2019-04-16,156.3938751220703
2019-04-17,153.09234619140625
2019-04-18,153.73297119140625
2019-04-22,156.46286010742188
2019-04-23,158.89712524414062
2019-04-24,157.2512969970703
2019-04-25,160.73020935058594
2019-04-26,163.55870056152344
2019-04-29,162.9673614501953
2019-04-30,162.95751953125
2019-05-01,159.80381774902344
2019-05-02,159.4884490966797
2019-05-03,160.97659301757812
2019-05-06,160.1487579345703
2019-05-07,154.6297607421875
2019-05-08,154.59036254882812
2019-05-09,154.04830932617188
2019-05-10,157.6258087158203
2019-05-13,150.93405151367188
2019-05-14,155.7828369140625
2019-05-15,152.81640625
2019-05-16,156.18690490722656
2019-05-17,152.33348083496094
2019-05-20,153.72311401367188
2019-05-21,153.52597045898438
2019-05-22,155.35906982421875
2019-05-23,151.48594665527344
2019-05-24,152.2743377685547
2019-05-28,152.9445343017578
2019-05-29,150.67779541015625
2019-05-30,153.40771484375
2019-05-31,149.21922302246094
2019-06-03,143.00051879882812
2019-06-04,148.6278839111328
2019-06-05,156.14749145507812
2019-06-06,157.0048828125
2019-06-07,158.93655395507812
2019-06-10,150.57923889160156
2019-06-11,147.97743225097656
2019-06-12,149.09107971191406
2019-06-13,149.15023803710938
2019-06-14,147.83946228027344
2019-06-17,148.1154022216797
2019-06-18,148.4110870361328
2019-06-19,151.9097137451172
2019-06-20,154.92544555664062
2019-06-21,154.57066345214844
2019-06-24,150.3525848388672
2019-06-25,147.17916870117188
2019-06-26,146.88352966308594
2019-06-27,148.50962829589844
2019-06-28,149.53457641601562
2019-07-01,151.83087158203125
2019-07-02,151.88999938964844
2019-07-03,153.33872985839844
2019-07-05,152.3433380126953
2019-07-08,150.59893798828125
2019-07-09,151.72244262695312
2019-07-10,154.00889587402344
2019-07-11,156.60084533691406
2019-07-12,155.79269409179688
2019-07-15,157.33999633789062
2019-07-16,154.8564453125
2019-07-17,155.9503936767578
2019-07-18,155.6941680908203
2019-07-19,154.48194885253906
2019-07-22,155.41819763183594
2019-07-23,153.98916625976562
2019-07-24,157.43853759765625
2019-07-25,157.04432678222656
2019-07-26,157.65536499023438
2019-07-29,153.94976806640625
2019-07-30,154.6889190673828
2019-07-31,152.2644805908203
2019-08-01,148.6278839111328
2019-08-02,143.59182739257812
2019-08-05,140.75350952148438
2019-08-06,140.73379516601562
2019-08-07,139.590576171875
2019-08-08,141.73904418945312
2019-08-09,141.29554748535156
2019-08-12,138.68389892578125
2019-08-13,141.79818725585938
2019-08-14,137.69833374023438
2019-08-15,140.07350158691406
2019-08-16,141.8080291748047
2019-08-19,141.59120178222656
2019-08-20,143.43414306640625
2019-08-21,145.24754333496094
2019-08-22,146.0950927734375
2019-08-23,149.3769073486328
2019-08-26,152.895263671875
2019-08-27,151.34796142578125
2019-08-28,149.6331329345703
2019-08-29,153.67379760742188
2019-08-30,153.8118133544922
2019-09-03,150.52012634277344
2019-09-04,150.2540283203125
2019-09-05,151.54510498046875
2019-09-06,148.88414001464844
2019-09-09,147.37628173828125
2019-09-10,147.4846649169922
2019-09-11,151.86044311523438
2019-09-12,152.51089477539062
2019-09-13,150.76649475097656
2019-09-16,150.7960662841797
2019-09-17,150.60879516601562
2019-09-18,150.5595703125
2019-09-19,151.37754821777344
2019-09-20,152.95437622070312
2019-09-23,152.41232299804688
2019-09-24,149.84996032714844
2019-09-25,150.7763671875
2019-09-26,150.13575744628906
2019-09-27,146.11480712890625
2019-09-30,146.2921905517578
2019-10-01,145.5530548095703
2019-10-02,142.1332244873047
2019-10-03,144.87301635742188
2019-10-04,145.8881378173828
2019-10-07,146.64697265625
2019-10-08,143.79881286621094
2019-10-09,144.92230224609375
2019-10-10,144.2915496826172
2019-10-11,147.20872497558594
2019-10-14,147.20872497558594
2019-10-15,150.5299835205078
2019-10-16,144.84344482421875
2019-10-17,144.05503845214844
2019-10-18,142.005126953125
2019-10-21,142.45848083496094
2019-10-22,140.27061462402344
2019-10-23,143.0301055908203
2019-10-24,145.976806640625
2019-10-25,148.31253051757812
2019-10-28,152.55032348632812
2019-10-29,152.84596252441406
2019-10-30,155.9898223876953
2019-10-31,154.22572326660156
2019-11-01,157.42869567871094
2019-11-04,155.3196563720703
2019-11-05,155.86167907714844
2019-11-06,156.63038635253906
2019-11-07,157.19215393066406
2019-11-08,158.77886962890625
2019-11-11,159.43917846679688
2019-11-12,160.50355529785156
2019-11-13,160.24729919433594
2019-11-14,160.69081115722656
2019-11-15,160.84849548339844
2019-11-18,160.4148712158203
2019-11-19,161.58763122558594
