Date,IR
2021-01-27,40.582496643066406
2021-01-28,42.40229797363281
2021-01-29,41.60676193237305
2021-02-01,42.36252212524414
2021-02-02,43.138179779052734
2021-02-03,43.31717300415039
2021-02-04,42.75034713745117
2021-02-05,43.53594207763672
2021-02-08,43.804447174072266
2021-02-09,43.82432556152344
2021-02-10,44.21215057373047
2021-02-11,43.78455352783203
2021-02-12,43.67515182495117
2021-02-16,43.32711410522461
2021-02-17,42.75034713745117
2021-02-18,42.53157043457031
2021-02-19,43.64532470703125
2021-02-22,43.525997161865234
2021-02-23,45.32590866088867
2021-02-24,47.83186340332031
2021-02-25,46.09161376953125
2021-02-26,46.081668853759766
2021-03-01,47.1954345703125
2021-03-02,46.53910446166992
2021-03-03,46.54904556274414
2021-03-04,46.79766845703125
2021-03-05,49.214115142822266
2021-03-08,50.26820373535156
2021-03-09,47.8219108581543
2021-03-10,48.69701385498047
2021-03-11,48.746734619140625
2021-03-12,49.32350158691406
2021-03-15,50.47703170776367
2021-03-16,48.66717529296875
2021-03-17,49.50249481201172
2021-03-18,49.46271514892578
2021-03-19,49.1743278503418
2021-03-22,48.53790283203125
2021-03-23,46.87721633911133
2021-03-24,48.07052993774414
2021-03-25,48.458351135253906
2021-03-26,49.43289566040039
2021-03-29,49.31354904174805
2021-03-30,49.76104736328125
2021-03-31,48.935672760009766
2021-04-01,49.33344268798828
2021-04-05,49.81076431274414
2021-04-06,49.94998550415039
2021-04-07,49.860496520996094
2021-04-08,50.039493560791016
2021-04-09,50.29804229736328
2021-04-12,49.87043380737305
2021-04-13,48.95556640625
2021-04-14,49.12461853027344
2021-04-15,49.06494140625
2021-04-16,49.959938049316406
2021-04-19,50.626197814941406
2021-04-20,50.05937194824219
2021-04-21,50.665977478027344
2021-04-22,50.95436096191406
2021-04-23,51.33224105834961
2021-04-26,50.94440841674805
2021-04-27,50.92451858520508
2021-04-28,51.65045928955078
2021-04-29,50.95436096191406
2021-04-30,49.134559631347656
2021-05-03,48.030738830566406
2021-05-04,48.935672760009766
2021-05-05,49.134559631347656
2021-05-06,49.25389099121094
2021-05-07,50.24831771850586
2021-05-10,49.840606689453125
2021-05-11,47.89152145385742
2021-05-12,46.86726760864258
2021-05-13,47.3048210144043
2021-05-14,48.26941680908203
2021-05-17,48.488182067871094
2021-05-18,48.15007781982422
2021-05-19,47.473873138427734
2021-05-20,48.000919342041016
2021-05-21,48.59757614135742
2021-05-24,49.31354904174805
2021-05-25,48.40863037109375
2021-05-26,48.89589309692383
2021-05-27,49.393104553222656
2021-05-28,49.36327362060547
2021-06-01,49.75110626220703
2021-06-02,49.45277786254883
2021-06-03,48.86606216430664
2021-06-04,48.935672760009766
2021-06-07,47.94124221801758
2021-06-08,48.22962951660156
2021-06-09,47.404258728027344
2021-06-10,47.09598159790039
2021-06-11,47.682701110839844
2021-06-14,47.265037536621094
2021-06-15,47.05621337890625
2021-06-16,47.473873138427734
2021-06-17,45.73362731933594
2021-06-18,45.24635314941406
2021-06-21,46.658443450927734
2021-06-22,46.3402214050293
2021-06-23,46.54904556274414
2021-06-24,47.37442398071289
2021-06-25,48.70696258544922
2021-06-28,48.5677375793457
2021-06-29,48.26941680908203
2021-06-30,48.53790283203125
2021-07-01,48.33900833129883
2021-07-02,48.31913375854492
2021-07-06,47.990970611572266
2021-07-07,49.074893951416016
2021-07-08,47.990970611572266
2021-07-09,49.104732513427734
2021-07-12,49.104732513427734
2021-07-13,48.30918502807617
2021-07-14,47.80203628540039
2021-07-15,47.86170196533203
2021-07-16,47.89152145385742
2021-07-19,45.99216842651367
2021-07-20,47.881587982177734
2021-07-21,48.35890579223633
2021-07-22,48.22962951660156
2021-07-23,48.33900833129883
2021-07-26,48.57767868041992
2021-07-27,47.94124221801758
2021-07-28,47.20537185668945
2021-07-29,47.91141891479492
2021-07-30,48.59757614135742
2021-08-02,48.10035705566406
2021-08-03,49.393104553222656
2021-08-04,50.039493560791016
2021-08-05,49.82071304321289
2021-08-06,49.542274475097656
2021-08-09,49.24394607543945
2021-08-10,50.775367736816406
2021-08-11,51.242733001708984
2021-08-12,51.72006607055664
2021-08-13,52.137725830078125
2021-08-16,52.008453369140625
2021-08-17,50.566524505615234
2021-08-18,50.198585510253906
2021-08-19,49.46271514892578
2021-08-20,49.80082321166992
2021-08-23,50.665977478027344
2021-08-24,51.51123046875
2021-08-25,51.799617767333984
2021-08-26,51.531131744384766
2021-08-27,52.555381774902344
2021-08-30,52.953155517578125
2021-08-31,52.72443389892578
2021-09-01,52.44599533081055
2021-09-02,53.490142822265625
2021-09-03,52.6448860168457
2021-09-07,51.47145080566406
2021-09-08,52.426109313964844
2021-09-09,53.58959197998047
2021-09-10,54.424903869628906
2021-09-13,53.69896697998047
2021-09-14,53.25148010253906
2021-09-15,54.67351150512695
2021-09-16,54.26580047607422
2021-09-17,53.99729537963867
2021-09-20,52.69460678100586
2021-09-21,52.62499237060547
2021-09-22,52.605106353759766
2021-09-23,53.34097671508789
2021-09-24,53.211700439453125
2021-09-27,53.082435607910156
2021-09-28,51.27257537841797
2021-09-29,51.12340545654297
2021-09-30,50.12898254394531
2021-10-01,50.58641815185547
2021-10-04,50.457149505615234
2021-10-05,50.92451858520508
2021-10-06,50.8847541809082
2021-10-07,51.411800384521484
2021-10-08,50.70574951171875
2021-10-11,49.7908821105957
2021-10-12,49.61186981201172
2021-10-13,50.457149505615234
2021-10-14,51.97861099243164
2021-10-15,52.21728515625
2021-10-18,52.62499237060547
2021-10-19,53.271366119384766
2021-10-20,53.26142501831055
2021-10-21,53.8083610534668
2021-10-22,53.89785385131836
2021-10-25,54.245914459228516
2021-10-26,53.63930130004883
2021-10-27,52.92331314086914
2021-10-28,54.02714157104492
2021-10-29,53.46030807495117
2021-11-01,54.186241149902344
2021-11-02,55.916534423828125
2021-11-03,55.74748992919922
2021-11-04,56.831417083740234
2021-11-05,56.93085861206055
2021-11-08,57.58717346191406
2021-11-09,59.18875503540039
2021-11-10,58.084564208984375
2021-11-11,57.945289611816406
2021-11-12,58.14423751831055
2021-11-15,58.74110412597656
2021-11-16,59.98456573486328
2021-11-17,59.02959060668945
2021-11-18,60.5814323425293
2021-11-19,61.1285514831543
2021-11-22,59.6065673828125
2021-11-23,60.37252426147461
2021-11-24,60.700809478759766
2021-11-26,58.631675720214844
2021-11-29,59.487178802490234
2021-11-30,58.03482437133789
2021-12-01,56.80129623413086
2021-12-02,58.93011474609375
2021-12-03,58.19398880004883
2021-12-06,58.4327278137207
2021-12-07,59.41754913330078
2021-12-08,59.83535385131836
2021-12-09,59.6065673828125
2021-12-10,59.27828598022461
2021-12-13,59.32802200317383
2021-12-14,57.776180267333984
2021-12-15,59.22854232788086
2021-12-16,59.109169006347656
2021-12-17,57.91544723510742
2021-12-20,57.56727600097656
2021-12-21,58.860477447509766
2021-12-22,58.4327278137207
2021-12-23,59.427513122558594
2021-12-27,60.889808654785156
2021-12-28,61.04897689819336
2021-12-29,61.07881164550781
2021-12-30,60.929595947265625
2021-12-31,61.54634475708008
2022-01-03,59.31807327270508
2022-01-04,60.422271728515625
2022-01-05,58.900264739990234
2022-01-06,59.98456573486328
2022-01-07,58.989803314208984
2022-01-10,58.68142318725586
2022-01-11,59.65629196166992
2022-01-12,59.66624069213867
2022-01-13,59.20864486694336
2022-01-14,59.04949188232422
2022-01-18,58.303409576416016
2022-01-19,58.07461166381836
2022-01-20,57.34843063354492
2022-01-21,56.97042465209961
2022-01-24,56.861000061035156
2022-01-25,55.28925704956055
2022-01-26,55.64738082885742
2022-01-27,54.54318618774414
2022-01-28,54.8316650390625
2022-01-31,55.915958404541016
2022-02-01,56.5128288269043
2022-02-02,56.4531364440918
2022-02-03,54.811767578125
2022-02-04,54.33427810668945
2022-02-07,54.2845458984375
2022-02-08,54.911251068115234
2022-02-09,56.025390625
2022-02-10,55.05050277709961
2022-02-11,53.04109191894531
2022-02-14,53.51856994628906
2022-02-15,54.82171630859375
2022-02-16,54.63270950317383
2022-02-17,53.03113555908203
2022-02-18,52.79238510131836
2022-02-22,52.8122673034668
2022-02-23,51.72798538208008
2022-02-24,50.066734313964844
2022-02-25,51.16096878051758
2022-02-28,50.2557373046875
2022-03-01,48.99237060546875
2022-03-02,50.17613983154297
2022-03-03,49.4300651550293
2022-03-04,46.087650299072266
2022-03-07,44.66512680053711
2022-03-08,45.72005081176758
2022-03-09,48.33746337890625
2022-03-10,48.33746337890625
2022-03-11,47.362144470214844
2022-03-14,47.43181610107422
2022-03-15,48.16827392578125
2022-03-16,49.95964813232422
2022-03-17,50.57667922973633
2022-03-18,51.15390396118164
2022-03-21,50.6463508605957
2022-03-22,50.52692413330078
2022-03-23,49.08386993408203
2022-03-24,49.153533935546875
2022-03-25,49.7407112121582
2022-03-28,49.56156921386719
2022-03-29,50.5169677734375
2022-03-30,50.55678176879883
2022-03-31,50.10892868041992
2022-04-01,50.0094108581543
2022-04-04,48.725589752197266
2022-04-05,48.218040466308594
2022-04-06,47.63085174560547
2022-04-07,47.52138137817383
2022-04-08,46.605796813964844
2022-04-11,46.197757720947266
2022-04-12,46.028560638427734
2022-04-13,47.103397369384766
2022-04-14,46.217647552490234
2022-04-18,46.396793365478516
2022-04-19,47.720428466796875
2022-04-20,49.12367630004883
2022-04-21,47.54129409790039
2022-04-22,45.72005081176758
2022-04-25,45.45133972167969
2022-04-26,43.60025405883789
2022-04-27,44.048095703125
2022-04-28,44.86417007446289
2022-04-29,43.74953079223633
2022-05-02,44.336708068847656
2022-05-03,44.9935417175293
2022-05-04,46.76502227783203
2022-05-05,45.31201171875
2022-05-06,43.59029769897461
2022-05-09,43.04292678833008
2022-05-10,42.157196044921875
2022-05-11,42.47565460205078
2022-05-12,42.724464416503906
2022-05-13,43.441017150878906
2022-05-16,43.222068786621094
2022-05-17,44.62530517578125
2022-05-18,43.42110824584961
2022-05-19,44.08821105957031
2022-05-20,44.75530242919922
2022-05-23,45.143619537353516
2022-05-24,44.84491729736328
2022-05-25,45.681278228759766
2022-05-26,47.13495635986328
2022-05-27,48.27997970581055
2022-05-31,46.9457893371582
2022-06-01,47.045352935791016
2022-06-02,48.3596305847168
2022-06-03,48.63841247558594
2022-06-06,49.11634063720703
2022-06-07,50.18170928955078
2022-06-08,50.06222152709961
2022-06-09,48.389495849609375
2022-06-10,46.23884201049805
2022-06-13,43.988643646240234
2022-06-14,43.58041763305664
2022-06-15,44.36699676513672
2022-06-16,41.897727966308594
2022-06-17,41.061378479003906
2022-06-21,41.67869567871094
2022-06-22,41.57912063598633
2022-06-23,40.7825927734375
2022-06-24,43.14232635498047
2022-06-27,43.202064514160156
2022-06-28,42.62457275390625
2022-06-29,42.09687423706055
2022-06-30,41.897727966308594
2022-07-01,42.11679458618164
2022-07-05,41.2605094909668
2022-07-06,41.29038619995117
2022-07-07,42.963111877441406
2022-07-08,42.26613998413086
2022-07-11,41.788211822509766
2022-07-12,41.549259185791016
2022-07-13,40.653160095214844
2022-07-14,39.677391052246094
2022-07-15,40.822418212890625
2022-07-18,41.04146194458008
2022-07-19,43.08258056640625
2022-07-20,43.879119873046875
2022-07-21,44.76526641845703
2022-07-22,44.34708023071289
2022-07-25,44.167869567871094
2022-07-26,44.49643325805664
2022-07-27,46.65702819824219
2022-07-28,47.95140075683594
2022-07-29,49.58429718017578
2022-08-01,48.917198181152344
2022-08-02,48.48905944824219
2022-08-03,49.67390060424805
2022-08-04,49.564388275146484
2022-08-05,49.574337005615234
2022-08-08,49.78343963623047
2022-08-09,49.33537673950195
2022-08-10,51.087764739990234
2022-08-11,51.6353874206543
2022-08-12,53.367835998535156
2022-08-15,53.26827621459961
2022-08-16,53.75634002685547
2022-08-17,52.361881256103516
2022-08-18,52.37184143066406
2022-08-19,51.6148567199707
2022-08-22,49.39366912841797
2022-08-23,49.234310150146484
2022-08-24,49.46339797973633
2022-08-25,50.60884475708008
2022-08-26,48.09882736206055
2022-08-29,47.660560607910156
2022-08-30,47.51115417480469
2022-08-31,47.182464599609375
2022-09-01,48.188472747802734
2022-09-02,47.55101013183594
2022-09-06,47.48128128051758
2022-09-07,48.537078857421875
2022-09-08,49.11478042602539
2022-09-09,50.0311393737793
2022-09-12,51.34591293334961
2022-09-13,49.363792419433594
2022-09-14,49.40363311767578
2022-09-15,49.11478042602539
2022-09-16,47.003177642822266
2022-09-19,48.26814651489258
2022-09-20,47.003177642822266
2022-09-21,45.96729278564453
2022-09-22,44.63259506225586
2022-09-23,43.895530700683594
2022-09-26,43.14849853515625
2022-09-27,42.76004409790039
2022-09-28,43.935367584228516
2022-09-29,43.51702880859375
2022-09-30,43.0887336730957
2022-10-03,44.851722717285156
2022-10-04,46.8836555480957
2022-10-05,46.7541618347168
2022-10-06,46.823890686035156
2022-10-07,45.469268798828125
2022-10-10,44.98121643066406
2022-10-11,45.240177154541016
2022-10-12,44.95132827758789
2022-10-13,46.60476303100586
2022-10-14,44.93141555786133
2022-10-17,46.545005798339844
2022-10-18,46.8338508605957
2022-10-19,46.126670837402344
2022-10-20,45.02106475830078
2022-10-21,46.60476303100586
2022-10-24,47.600807189941406
2022-10-25,48.696441650390625
2022-10-26,48.41756057739258
2022-10-27,48.43748092651367
2022-10-28,50.25027084350586
2022-10-31,50.30006790161133
2022-11-01,50.100868225097656
2022-11-02,48.85580825805664
2022-11-03,51.1666259765625
2022-11-04,52.71049499511719
2022-11-07,53.02922058105469
2022-11-08,52.03318786621094
2022-11-09,51.525203704833984
2022-11-10,53.666683197021484
2022-11-11,55.09103775024414
2022-11-14,54.97150802612305
2022-11-15,55.310279846191406
2022-11-16,54.79214859008789
2022-11-17,53.59647750854492
2022-11-18,53.50679397583008
2022-11-21,53.40715408325195
2022-11-22,53.59647750854492
2022-11-23,53.44700622558594
2022-11-25,53.227806091308594
2022-11-28,52.96873474121094
2022-11-29,52.62996292114258
2022-11-30,53.77582550048828
2022-12-01,54.094669342041016
2022-12-02,54.35374450683594
2022-12-05,53.128150939941406
2022-12-06,52.540287017822266
2022-12-07,52.62000274658203
2022-12-08,53.06837463378906
2022-12-09,53.058414459228516
2022-12-12,54.04484939575195
2022-12-13,55.3302116394043
2022-12-14,54.53309631347656
2022-12-15,52.41074752807617
2022-12-16,51.61363983154297
2022-12-19,50.88625717163086
2022-12-20,51.7132682800293
2022-12-21,52.53031921386719
2022-12-22,51.81291198730469
2022-12-23,52.09190368652344
2022-12-27,52.40078353881836
2022-12-28,51.55385208129883
2022-12-29,52.60007095336914
2022-12-30,52.062015533447266
2023-01-03,52.80931091308594
2023-01-04,53.45697784423828
2023-01-05,53.197906494140625
2023-01-06,54.921688079833984
2023-01-09,55.579315185546875
2023-01-10,56.22697067260742
2023-01-11,56.575714111328125
2023-01-12,57.18351745605469
2023-01-13,57.32301330566406
2023-01-17,56.595638275146484
2023-01-18,55.69887924194336
2023-01-19,53.6861457824707
2023-01-20,55.15085983276367
2023-01-23,55.68891906738281
2023-01-24,56.177154541015625
2023-01-25,55.748695373535156
2023-01-26,55.3302116394043
2023-01-27,55.459739685058594
2023-01-30,55.111000061035156
2023-01-31,55.798526763916016
2023-02-01,55.459739685058594
2023-02-02,55.8084831237793
2023-02-03,56.90452575683594
2023-02-06,56.18711471557617
2023-02-07,57.093841552734375
2023-02-08,57.173553466796875
2023-02-09,56.2369270324707
2023-02-10,56.48603439331055
2023-02-13,57.213401794433594
2023-02-14,57.2233772277832
2023-02-15,58.070316314697266
2023-02-16,57.18351745605469
2023-02-17,57.372833251953125
2023-02-21,56.177154541015625
2023-02-22,57.253265380859375
2023-02-23,57.68171691894531
2023-02-24,57.47248077392578
2023-02-27,58.16996383666992
2023-02-28,57.88090133666992
2023-03-01,57.85100555419922
2023-03-02,58.100181579589844
2023-03-03,59.276344299316406
2023-03-06,59.675045013427734
2023-03-07,59.17666244506836
2023-03-08,59.26637649536133
2023-03-09,57.950679779052734
2023-03-10,55.55848693847656
2023-03-13,54.531837463378906
2023-03-14,55.518619537353516
2023-03-15,52.75764846801758
2023-03-16,53.34571838378906
2023-03-17,52.2891731262207
2023-03-20,53.73445129394531
2023-03-21,55.71796798706055
2023-03-22,54.781028747558594
2023-03-23,54.77106857299805
2023-03-24,54.850807189941406
2023-03-27,55.60832214355469
2023-03-28,55.77777099609375
2023-03-29,56.51536560058594
2023-03-30,57.14331817626953
2023-03-31,57.99054718017578
2023-04-03,58.100181579589844
2023-04-04,55.08005142211914
2023-04-05,54.711265563964844
2023-04-06,54.28266906738281
2023-04-10,55.289371490478516
2023-04-11,55.4189453125
2023-04-12,56.23628234863281
2023-04-13,55.797698974609375
2023-04-14,55.518619537353516
2023-04-17,55.897396087646484
2023-04-18,56.1366081237793
2023-04-19,55.42891311645508
2023-04-20,55.17972946166992
2023-04-21,55.1597900390625
2023-04-24,55.189693450927734
2023-04-25,54.262718200683594
2023-04-26,53.236080169677734
2023-04-27,56.81438446044922
2023-04-28,56.83432388305664
2023-05-01,56.93400192260742
2023-05-02,56.91405487060547
2023-05-03,56.445594787597656
2023-05-04,56.904090881347656
2023-05-05,58.977317810058594
2023-05-08,58.748069763183594
2023-05-09,58.77798080444336
2023-05-10,58.21980667114258
2023-05-11,57.761295318603516
2023-05-12,58.06031799316406
2023-05-15,58.73810577392578
2023-05-16,58.33940505981445
2023-05-17,58.837772369384766
2023-05-18,59.73484420776367
2023-05-19,59.56539535522461
2023-05-22,59.54546356201172
2023-05-23,57.84046173095703
2023-05-24,56.743675231933594
2023-05-25,57.41172409057617
2023-05-26,58.717891693115234
2023-05-30,58.26921463012695
2023-05-31,56.49440383911133
2023-06-01,57.98004913330078
2023-06-02,61.18067169189453
2023-06-05,60.50265884399414
2023-06-06,61.31029510498047
2023-06-07,62.506778717041016
2023-06-08,62.57658386230469
2023-06-09,62.2774543762207
2023-06-12,62.6463737487793
2023-06-13,63.91267013549805
2023-06-14,63.93260955810547
2023-06-15,64.52088165283203
2023-06-16,64.33143615722656
2023-06-20,63.93260955810547
2023-06-21,63.942588806152344
2023-06-22,63.33435821533203
2023-06-23,63.18479919433594
2023-06-26,63.035240173339844
2023-06-27,63.7431640625
2023-06-28,63.47394943237305
2023-06-29,64.21178436279297
2023-06-30,65.16897583007812
2023-07-03,65.0493392944336
2023-07-05,63.93260955810547
2023-07-06,63.374244689941406
2023-07-07,64.07218933105469
2023-07-10,65.61766052246094
2023-07-11,66.05636596679688
2023-07-12,65.91680908203125
2023-07-13,66.48512268066406
2023-07-14,65.92675018310547
2023-07-17,66.09626770019531
2023-07-18,66.82413482666016
2023-07-19,65.52792358398438
2023-07-20,65.39830780029297
2023-07-21,65.06925964355469
2023-07-24,65.0792465209961
2023-07-25,64.87982940673828
2023-07-26,64.33143615722656
2023-07-27,63.862815856933594
2023-07-28,64.01238250732422
2023-07-31,65.0792465209961
2023-08-01,65.81708526611328
2023-08-02,65.29861450195312
2023-08-03,66.92384338378906
2023-08-04,66.7144546508789
2023-08-07,67.71153259277344
2023-08-08,68.41944122314453
2023-08-09,67.94084930419922
2023-08-10,67.72151947021484
2023-08-11,67.89100646972656
2023-08-14,67.70155334472656
2023-08-15,66.80419158935547
2023-08-16,66.51502990722656
2023-08-17,65.90681457519531
2023-08-18,66.29566955566406
2023-08-21,66.50506591796875
2023-08-22,66.67461395263672
2023-08-23,68.32028198242188
2023-08-24,68.06096649169922
2023-08-25,68.71924591064453
2023-08-28,68.91869354248047
2023-08-29,69.78643798828125
2023-08-30,69.70665740966797
2023-08-31,69.4273910522461
2023-09-01,69.7665023803711
2023-09-05,68.26045989990234
2023-09-06,69.82633972167969
2023-09-07,69.36753845214844
2023-09-08,69.23787689208984
2023-09-11,68.46990203857422
2023-09-12,68.15074157714844
2023-09-13,65.55755615234375
2023-09-14,66.38538360595703
2023-09-15,65.72712707519531
2023-09-18,66.21582794189453
2023-09-19,66.05624389648438
2023-09-20,64.84941101074219
2023-09-21,63.87199783325195
2023-09-22,64.33078002929688
2023-09-25,64.1512680053711
2023-09-26,62.62527084350586
2023-09-27,63.1040153503418
2023-09-28,64.10137939453125
2023-09-29,63.55283737182617
2023-10-02,63.43315124511719
2023-10-03,62.68511962890625
2023-10-04,63.09403610229492
2023-10-05,62.65520095825195
2023-10-06,63.25361633300781
2023-10-09,63.93183135986328
2023-10-10,64.5202865600586
2023-10-11,65.8168716430664
2023-10-12,65.88670349121094
2023-10-13,64.0515365600586
2023-10-16,64.77960968017578
2023-10-17,65.48776245117188
2023-10-18,62.226318359375
2023-10-19,61.059391021728516
2023-10-20,60.26148986816406
2023-10-23,59.15440368652344
2023-10-24,59.52342987060547
2023-10-25,59.20426940917969
2023-10-26,59.72290802001953
2023-10-27,59.22421646118164
2023-10-30,60.41109848022461
2023-10-31,60.52080535888672
2023-11-01,61.82737350463867
2023-11-02,65.41792297363281
2023-11-03,65.18852233886719
2023-11-06,65.07882690429688
2023-11-07,65.80690002441406
2023-11-08,65.876708984375
2023-11-09,66.8541488647461
2023-11-10,68.16070556640625
2023-11-13,68.6793441772461
2023-11-14,69.47724914550781
2023-11-15,69.52711486816406
2023-11-16,70.01583099365234
2023-11-17,70.155517578125
2023-11-20,70.25526428222656
2023-11-21,70.37499237060547
2023-11-22,70.54459381103516
2023-11-24,71.16313934326172
2023-11-27,70.61442565917969
2023-11-28,69.49705505371094
2023-11-29,69.43719482421875
2023-11-30,71.26290893554688
2023-12-01,72.07101440429688
2023-12-04,71.85152435302734
2023-12-05,71.79167175292969
2023-12-06,71.21302032470703
2023-12-07,72.38030242919922
2023-12-08,73.13851928710938
2023-12-11,73.80695343017578
2023-12-12,74.08629608154297
2023-12-13,73.52760314941406
2023-12-14,75.13383483886719
2023-12-15,74.66493225097656
2023-12-18,74.64498138427734
2023-12-19,76.15144348144531
2023-12-20,74.69486999511719
2023-12-21,75.62268829345703
2023-12-22,76.30110168457031
2023-12-26,77.21894073486328
2023-12-27,77.66788482666016
2023-12-28,77.59805297851562
2023-12-29,77.1590805053711
2024-01-02,76.5505142211914
2024-01-03,74.54520416259766
2024-01-04,74.76470184326172
2024-01-05,74.6250228881836
2024-01-08,75.54287719726562
2024-01-09,75.73243713378906
2024-01-10,76.1115493774414
2024-01-11,77.5082778930664
2024-01-12,77.23889923095703
2024-01-16,77.76764678955078
2024-01-17,77.2688217163086
2024-01-18,77.99712371826172
2024-01-19,78.69548034667969
2024-01-22,79.1543960571289
2024-01-23,79.02470397949219
2024-01-24,78.65557861328125
2024-01-25,79.06462097167969
2024-01-26,79.11449432373047
2024-01-29,80.29174041748047
2024-01-30,80.42144012451172
2024-01-31,79.6731948852539
2024-02-01,81.79820251464844
2024-02-02,83.54411315917969
2024-02-05,82.71607208251953
2024-02-06,83.04528045654297
2024-02-07,84.37217712402344
2024-02-08,85.18026733398438
2024-02-09,85.69905853271484
2024-02-12,85.27008056640625
2024-02-13,84.91090393066406
2024-02-14,86.28768157958984
2024-02-15,87.58464050292969
2024-02-16,89.26071166992188
2024-02-20,86.5370864868164
2024-02-21,88.73194885253906
2024-02-22,90.57762908935547
2024-02-23,90.31822967529297
2024-02-26,90.54769134521484
2024-02-27,90.1685791015625
2024-02-28,89.63982391357422
2024-02-29,91.11636352539062
2024-03-01,91.41565704345703
2024-03-04,91.32585906982422
2024-03-05,89.75953674316406
2024-03-06,90.0489273071289
2024-03-07,90.96697235107422
2024-03-08,90.17864227294922
2024-03-11,89.33045959472656
2024-03-12,90.66761779785156
2024-03-13,90.33831024169922
2024-03-14,90.81730651855469
2024-03-15,90.27845001220703
2024-03-18,91.0168685913086
2024-03-19,91.36613464355469
2024-03-20,93.48165130615234
2024-03-21,94.89864349365234
2024-03-22,94.53939056396484
2024-03-25,94.27995300292969
2024-03-26,94.2500228881836
2024-03-27,95.05830383300781
2024-03-28,94.74894714355469
2024-04-01,93.42178344726562
2024-04-02,92.35403442382812
2024-04-03,93.19224548339844
2024-04-04,92.10456848144531
2024-04-05,94.60924530029297
2024-04-08,93.81094360351562
2024-04-09,93.3020248413086
2024-04-10,92.7931137084961
2024-04-11,92.97271728515625
2024-04-12,91.72537231445312
2024-04-15,91.08671569824219
2024-04-16,90.68757629394531
2024-04-17,89.38034057617188
2024-04-18,88.78160858154297
2024-04-19,88.21282958984375
2024-04-22,88.44233703613281
2024-04-23,90.37822723388672
2024-04-24,92.30414581298828
2024-04-25,91.83513641357422
2024-04-26,93.3020248413086
2024-04-29,93.19224548339844
2024-04-30,93.12239837646484
2024-05-01,92.80309295654297
2024-05-02,92.65341186523438
2024-05-03,86.536376953125
2024-05-06,88.29266357421875
2024-05-07,89.65974426269531
2024-05-08,90.55784606933594
2024-05-09,90.80731201171875
2024-05-10,91.06678009033203
2024-05-13,90.64765167236328
2024-05-14,91.34618377685547
2024-05-15,92.61377716064453
2024-05-16,91.22640991210938
2024-05-17,92.47403717041016
2024-05-20,93.9612045288086
2024-05-21,95.0191879272461
2024-05-22,96.09712219238281
2024-05-23,94.91938018798828
2024-05-24,95.3186264038086
2024-05-28,93.2824935913086
2024-05-29,90.9169921875
2024-05-30,91.82526397705078
2024-05-31,92.87327575683594
2024-06-03,89.8689956665039
2024-06-04,87.7929458618164
2024-06-05,89.55958557128906
2024-06-06,88.2121353149414
2024-06-07,88.96070861816406
2024-06-10,91.01681518554688
2024-06-11,91.20643615722656
2024-06-12,94.56005096435547
2024-06-13,94.27062225341797
2024-06-14,91.28629302978516
2024-06-17,93.12281036376953
2024-06-18,94.40037536621094
2024-06-20,93.0030288696289
2024-06-21,92.71357727050781
2024-06-24,92.74352264404297
2024-06-25,89.73924255371094
2024-06-26,89.62946319580078
2024-06-27,90.7972183227539
2024-06-28,90.66746520996094
2024-07-01,89.36993408203125
2024-07-02,90.48782348632812
2024-07-03,90.8770751953125
2024-07-05,91.20643615722656
2024-07-08,91.93505859375
2024-07-09,91.5557861328125
2024-07-10,94.12090301513672
2024-07-11,95.3186264038086
2024-07-12,97.0952377319336
2024-07-15,98.47261810302734
2024-07-16,100.14942169189453
2024-07-17,97.83382415771484
2024-07-18,97.72405242919922
2024-07-19,96.67604064941406
2024-07-22,99.76016235351562
2024-07-23,100.05960845947266
2024-07-24,95.56814575195312
2024-07-25,96.7558822631836
2024-07-26,98.51253509521484
2024-07-29,98.55245971679688
2024-07-30,98.68222045898438
2024-07-31,100.20932006835938
2024-08-01,91.05673217773438
2024-08-02,87.25396728515625
2024-08-05,86.87468719482422
2024-08-06,87.98258209228516
2024-08-07,87.13420104980469
2024-08-08,90.30815887451172
2024-08-09,89.30006408691406
2024-08-12,88.09236907958984
2024-08-13,89.73924255371094
2024-08-14,90.85710906982422
2024-08-15,92.06507110595703
2024-08-16,90.85711669921875
2024-08-19,90.79720306396484
2024-08-20,90.34796142578125
2024-08-21,91.0068588256836
2024-08-22,89.98857116699219
2024-08-23,91.48605346679688
2024-08-26,90.64747619628906
2024-08-27,90.47773742675781
2024-08-28,89.24981689453125
2024-08-29,90.64747619628906
2024-08-30,91.2963638305664
2024-09-03,88.18160247802734
2024-09-04,87.11341857910156
2024-09-05,87.46282958984375
2024-09-06,86.69410705566406
2024-09-09,87.30308532714844
2024-09-10,87.88211059570312
2024-09-11,89.47942352294922
2024-09-12,89.70903778076172
2024-09-13,90.87706756591797
2024-09-16,90.7872314453125
2024-09-17,93.8121337890625
2024-09-18,93.58251190185547
2024-09-19,97.4859619140625
2024-09-20,96.60743713378906
2024-09-23,97.32622528076172
2024-09-24,97.84534454345703
2024-09-25,94.87035369873047
2024-09-26,96.24803924560547
2024-09-27,97.91522216796875
2024-09-30,97.99510192871094
2024-10-01,97.83536529541016
2024-10-02,99.77210998535156
2024-10-03,98.7637939453125
2024-10-04,100.96011352539062
2024-10-07,99.85197448730469
2024-10-08,98.70389556884766
2024-10-09,99.26296997070312
2024-10-10,98.39442443847656
2024-10-11,100.59073638916016
