Date,STX
2006-08-21,10.308286666870117
2006-08-22,10.148205757141113
2006-08-23,9.954167366027832
2006-08-24,9.900803565979004
2006-08-25,9.9735746383667
2006-08-28,10.143353462219238
2006-08-29,10.269478797912598
2006-08-30,10.672109603881836
2006-08-31,10.793380737304688
2006-09-01,10.958316802978516
2006-09-05,10.783676147460938
2006-09-06,9.905655860900879
2006-09-07,9.731023788452148
2006-09-08,9.72617244720459
2006-09-11,9.886250495910645
2006-09-12,10.148205757141113
2006-09-13,10.254926681518555
2006-09-14,10.75942611694336
2006-09-15,10.71576976776123
2006-09-18,10.77397632598877
2006-09-19,10.900101661682129
2006-09-20,11.152352333068848
2006-09-21,11.069886207580566
2006-09-22,10.924358367919922
2006-09-25,10.963168144226074
2006-09-26,10.90980339050293
2006-09-27,11.1814603805542
2006-09-28,11.157200813293457
2006-09-29,11.200862884521484
2006-10-02,11.123249053955078
2006-10-03,11.069886207580566
2006-10-04,11.065033912658691
2006-10-05,10.987419128417969
2006-10-06,10.856443405151367
2006-10-09,10.507177352905273
2006-10-10,10.167608261108398
2006-10-11,10.153058052062988
2006-10-12,10.143353462219238
2006-10-13,10.50232219696045
2006-10-16,10.672109603881836
2006-10-17,10.61875057220459
2006-10-18,10.439264297485352
2006-10-19,10.50232219696045
2006-10-20,10.70606517791748
2006-10-23,10.405306816101074
2006-10-24,10.250073432922363
2006-10-25,10.88070011138916
2006-10-26,11.132951736450195
2006-10-27,10.7545747756958
2006-10-30,11.001968383789062
2006-10-31,10.953461647033691
2006-11-01,10.846270561218262
2006-11-02,10.865756034851074
2006-11-03,11.099632263183594
2006-11-06,11.255566596984863
2006-11-07,11.09476375579834
2006-11-08,11.250692367553711
2006-11-09,11.518677711486816
2006-11-10,11.426098823547363
2006-11-13,11.279927253723145
2006-11-14,11.582022666931152
2006-11-15,12.049783706665039
2006-11-16,12.347014427185059
2006-11-17,12.351885795593262
2006-11-20,12.585762023925781
2006-11-21,12.50780200958252
2006-11-22,12.8196439743042
2006-11-24,13.004800796508789
2006-11-27,12.415223121643066
2006-11-28,12.585762023925781
2006-11-29,12.502931594848633
2006-11-30,12.551655769348145
2006-12-01,12.580893516540527
2006-12-04,12.67834186553955
2006-12-05,12.790410995483398
2006-12-06,12.848881721496582
2006-12-07,12.844006538391113
2006-12-08,12.86349868774414
2006-12-11,12.751431465148926
2006-12-12,12.556529998779297
2006-12-13,12.717320442199707
2006-12-14,12.839137077331543
2006-12-15,13.024291038513184
2006-12-18,13.009675025939941
2006-12-19,13.068146705627441
2006-12-20,13.107124328613281
2006-12-21,12.834260940551758
2006-12-22,12.93171501159668
2006-12-26,13.082762718200684
2006-12-27,13.073017120361328
2006-12-28,12.897603034973145
2006-12-29,12.912221908569336
2007-01-03,12.702706336975098
2007-01-04,12.86349868774414
2007-01-05,12.673469543457031
2007-01-08,12.60037899017334
2007-01-09,12.99992847442627
2007-01-10,13.063279151916504
2007-01-11,13.063279151916504
2007-01-12,13.068146705627441
2007-01-16,13.141233444213867
2007-01-17,13.3410062789917
2007-01-18,12.809898376464844
2007-01-19,12.644238471984863
2007-01-22,12.902480125427246
2007-01-23,12.756301879882812
2007-01-24,13.81364631652832
2007-01-25,13.501798629760742
2007-01-26,13.326387405395508
2007-01-29,13.379986763000488
2007-01-30,13.45307445526123
2007-01-31,13.247689247131348
2007-02-01,13.081416130065918
2007-02-02,12.880912780761719
2007-02-05,12.910255432128906
2007-02-06,12.753766059875488
2007-02-07,12.880912780761719
2007-02-08,12.876028060913086
2007-02-09,12.743985176086426
2007-02-12,12.729312896728516
2007-02-13,12.748879432678223
2007-02-14,13.008058547973633
2007-02-15,13.037405967712402
2007-02-16,12.978723526000977
2007-02-20,13.120542526245117
2007-02-21,13.223233222961426
2007-02-22,13.462860107421875
2007-02-23,13.692697525024414
2007-02-26,13.770938873291016
2007-02-27,13.012954711914062
2007-02-28,13.154768943786621
2007-03-01,12.924928665161133
2007-03-02,12.04957103729248
2007-03-05,12.04468059539795
2007-03-06,12.1229248046875
2007-03-07,12.078912734985352
2007-03-08,11.883310317993164
2007-03-09,11.863747596740723
2007-03-12,12.04957103729248
2007-03-13,11.761046409606934
2007-03-14,11.893088340759277
2007-03-15,12.03001594543457
2007-03-16,11.95666217803955
2007-03-19,11.971331596374512
2007-03-20,12.039795875549316
2007-03-21,12.347877502441406
2007-03-22,12.279415130615234
2007-03-23,12.245182991027832
2007-03-26,12.11314868927002
2007-03-27,11.98599910736084
2007-03-28,11.638790130615234
2007-03-29,11.452960968017578
2007-03-30,11.394277572631836
2007-04-02,11.213342666625977
2007-04-03,11.360048294067383
2007-04-04,11.17911148071289
2007-04-05,11.379610061645508
2007-04-09,11.472521781921387
2007-04-10,10.758549690246582
2007-04-11,10.514032363891602
2007-04-12,10.631402969360352
2007-04-13,10.76344108581543
2007-04-16,11.022623062133789
2007-04-17,10.831903457641602
2007-04-18,10.416234016418457
2007-04-19,10.430903434753418
2007-04-20,10.553156852722168
2007-04-23,10.538487434387207
2007-04-24,10.802559852600098
2007-04-25,10.792779922485352
2007-04-26,10.978611946105957
2007-04-27,10.807451248168945
2007-04-30,10.831903457641602
2007-05-01,10.562936782836914
2007-05-02,10.636630058288574
2007-05-03,10.897021293640137
2007-05-04,10.842986106872559
2007-05-07,10.975628852844238
2007-05-08,11.054235458374023
2007-05-09,10.946151733398438
2007-05-10,10.661194801330566
2007-05-11,10.862630844116211
2007-05-14,10.66611099243164
2007-05-15,10.528548240661621
2007-05-16,10.454853057861328
2007-05-17,10.174813270568848
2007-05-18,10.258330345153809
2007-05-21,10.248503684997559
2007-05-22,10.489242553710938
2007-05-23,10.390981674194336
2007-05-24,10.164987564086914
2007-05-25,9.973377227783203
2007-05-29,10.199376106262207
2007-05-30,10.164987564086914
2007-05-31,10.115857124328613
2007-06-01,10.184638023376465
2007-06-04,10.194465637207031
2007-06-05,10.022507667541504
2007-06-06,10.110943794250488
2007-06-07,10.002853393554688
2007-06-08,10.268157005310059
2007-06-11,10.248503684997559
2007-06-12,10.233769416809082
2007-06-13,10.169899940490723
2007-06-14,10.204289436340332
2007-06-15,10.29763412475586
2007-06-18,10.322202682495117
2007-06-19,10.646456718444824
2007-06-20,10.503979682922363
2007-06-21,10.921589851379395
2007-06-22,10.901933670043945
2007-06-25,10.725064277648926
2007-06-26,10.808587074279785
2007-06-27,10.96088981628418
2007-06-28,10.587503433227539
2007-06-29,10.69559097290039
2007-07-02,10.975628852844238
2007-07-03,11.172147750854492
2007-07-05,11.358841896057129
2007-07-06,11.579927444458008
2007-07-09,11.555364608764648
2007-07-10,11.29988956451416
2007-07-11,11.142667770385742
2007-07-12,11.324459075927734
2007-07-13,11.201626777648926
2007-07-16,11.191800117492676
2007-07-17,11.398148536682129
2007-07-18,11.501319885253906
2007-07-19,11.850140571594238
2007-07-20,12.100704193115234
2007-07-23,12.223527908325195
2007-07-24,11.953319549560547
2007-07-25,12.262835502624512
2007-07-26,12.090875625610352
2007-07-27,11.697837829589844
2007-07-30,11.869793891906738
2007-07-31,11.55044937133789
2007-08-01,11.733006477355957
2007-08-02,11.915562629699707
2007-08-03,11.584988594055176
2007-08-06,11.807016372680664
2007-08-07,11.34815788269043
2007-08-08,11.772482872009277
2007-08-09,11.456705093383789
2007-08-10,11.767546653747559
2007-08-13,11.98957633972168
2007-08-14,11.98957633972168
2007-08-15,11.52578353881836
2007-08-16,11.185333251953125
2007-08-17,11.7182035446167
2007-08-20,11.955039978027344
2007-08-21,11.964903831481934
2007-08-22,12.073450088500977
2007-08-23,12.186930656433105
2007-08-24,12.315217971801758
2007-08-27,12.280678749084473
2007-08-28,12.06851577758789
2007-08-29,12.527376174926758
2007-08-30,12.532313346862793
2007-08-31,12.739535331726074
2007-09-04,12.803680419921875
2007-09-05,12.571783065795898
2007-09-06,12.823413848876953
2007-09-07,12.40402889251709
2007-09-10,12.260942459106445
2007-09-11,12.537243843078613
2007-09-12,12.182000160217285
2007-09-13,12.216532707214355
2007-09-14,12.172131538391113
2007-09-17,12.167195320129395
2007-09-18,12.349748611450195
2007-09-19,12.537243843078613
2007-09-20,12.532313346862793
2007-09-21,12.522444725036621
2007-09-24,12.783942222595215
2007-09-25,13.104652404785156
2007-09-26,13.001043319702148
2007-09-27,12.709935188293457
2007-09-28,12.621129035949707
2007-10-01,13.139188766479492
2007-10-02,13.153995513916016
2007-10-03,12.788875579833984
2007-10-04,12.596455574035645
2007-10-05,12.734603881835938
2007-10-08,12.981302261352539
2007-10-09,13.19839859008789
2007-10-10,13.366153717041016
2007-10-11,12.931966781616211
2007-10-12,13.183598518371582
2007-10-15,13.267477035522461
2007-10-16,13.050384521484375
2007-10-17,13.326682090759277
2007-10-18,13.519107818603516
2007-10-19,13.257607460021973
2007-10-22,13.701663970947266
2007-10-23,13.701663970947266
2007-10-24,13.346417427062988
2007-10-25,12.931966781616211
2007-10-26,13.29708194732666
2007-10-29,13.469771385192871
2007-10-30,13.311878204345703
2007-10-31,13.787308692932129
2007-11-01,13.668449401855469
2007-11-02,14.16368293762207
2007-11-05,14.010163307189941
2007-11-06,13.856637954711914
2007-11-07,13.772444725036621
2007-11-08,13.752640724182129
2007-11-09,13.420829772949219
2007-11-12,12.836454391479492
2007-11-13,13.009786605834961
2007-11-14,13.019693374633789
2007-11-15,12.851314544677734
2007-11-16,13.188075065612793
2007-11-19,12.950359344482422
2007-11-20,12.663125991821289
2007-11-21,12.45512580871582
2007-11-23,12.380844116210938
2007-11-26,12.539314270019531
2007-11-27,12.885980606079102
2007-11-28,13.356453895568848
2007-11-29,13.41588020324707
2007-11-30,12.772082328796387
2007-12-03,12.638365745544434
2007-12-04,12.677983283996582
2007-12-05,13.46540355682373
2007-12-06,13.648638725280762
2007-12-07,13.802163124084473
2007-12-10,13.856637954711914
2007-12-11,13.802163124084473
2007-12-12,13.737784385681152
2007-12-13,13.683304786682129
2007-12-14,13.628832817077637
2007-12-17,13.490165710449219
2007-12-18,13.039502143859863
2007-12-19,13.019693374633789
2007-12-20,13.06921672821045
2007-12-21,12.86121654510498
2007-12-24,12.910736083984375
2007-12-26,12.975122451782227
2007-12-27,12.910736083984375
2007-12-28,12.801786422729492
2007-12-31,12.628454208374023
2008-01-02,12.103507995605469
2008-01-03,12.13817024230957
2008-01-04,11.543896675109863
2008-01-07,11.405234336853027
2008-01-08,10.979329109191895
2008-01-09,11.642942428588867
2008-01-10,11.756848335266113
2008-01-11,11.345800399780273
2008-01-14,11.766754150390625
2008-01-15,11.548846244812012
2008-01-16,11.380468368530273
2008-01-17,10.697044372558594
2008-01-18,9.75610065460205
2008-01-22,9.93438720703125
2008-01-23,9.761053085327148
2008-01-24,10.394953727722168
2008-01-25,10.394953727722168
2008-01-28,10.325621604919434
2008-01-29,10.107719421386719
2008-01-30,10.152505874633789
2008-01-31,10.087811470031738
2008-02-01,10.416277885437012
2008-02-04,10.321718215942383
2008-02-05,10.565577507019043
2008-02-06,10.510834693908691
2008-02-07,10.709901809692383
2008-02-08,10.923904418945312
2008-02-11,11.117993354797363
2008-02-12,11.32701587677002
2008-02-13,11.575850486755371
2008-02-14,11.192641258239746
2008-02-15,11.287202835083008
2008-02-19,11.59078311920166
2008-02-20,11.541016578674316
2008-02-21,11.680362701416016
2008-02-22,11.829667091369629
2008-02-25,11.874455451965332
2008-02-26,11.799809455871582
2008-02-27,11.740082740783691
2008-02-28,11.12297534942627
2008-02-29,10.73478889465332
2008-03-03,10.859203338623047
2008-03-04,11.401666641235352
2008-03-05,11.351896286010742
2008-03-06,10.839298248291016
2008-03-07,10.824366569519043
2008-03-10,10.57552719116211
2008-03-11,10.869161605834961
2008-03-12,10.829347610473633
2008-03-13,11.013483047485352
2008-03-14,11.05329418182373
2008-03-17,10.590460777282715
2008-03-18,10.814414024353027
2008-03-19,10.27692699432373
2008-03-20,10.590460777282715
2008-03-24,10.948784828186035
2008-03-25,10.764644622802734
2008-03-26,10.859203338623047
2008-03-27,10.187342643737793
2008-03-28,10.102739334106445
2008-03-31,10.42125129699707
2008-04-01,10.754693984985352
2008-04-02,10.88906192779541
2008-04-03,10.993578910827637
2008-04-04,10.759669303894043
2008-04-07,10.819387435913086
2008-04-08,10.590460777282715
2008-04-09,10.48594856262207
2008-04-10,10.764644622802734
2008-04-11,10.222184181213379
2008-04-14,9.938509941101074
2008-04-15,10.038043022155762
2008-04-16,9.485628128051758
2008-04-17,9.838977813720703
2008-04-18,9.694648742675781
2008-04-21,9.933530807495117
2008-04-22,9.694648742675781
2008-04-23,9.565251350402832
2008-04-24,9.764327049255371
2008-04-25,9.649857521057129
2008-04-28,9.550324440002441
2008-04-29,9.555307388305664
2008-04-30,9.4501314163208
2008-05-01,9.765641212463379
2008-05-02,9.740601539611816
2008-05-05,9.865797996520996
2008-05-06,9.950940132141113
2008-05-07,9.93591022491455
2008-05-08,10.166279792785645
2008-05-09,10.131223678588867
2008-05-12,10.081146240234375
2008-05-13,10.041082382202148
2008-05-14,10.63703441619873
2008-05-15,10.682111740112305
2008-05-16,10.972573280334473
2008-05-19,10.436715126037598
2008-05-20,10.276457786560059
2008-05-21,10.246406555175781
2008-05-22,10.461753845214844
2008-05-23,10.351584434509277
2008-05-27,10.341561317443848
2008-05-28,10.296492576599121
2008-05-29,10.371607780456543
2008-05-30,10.727180480957031
2008-06-02,10.672093391418457
2008-06-03,10.857386589050293
2008-06-04,10.927501678466797
2008-06-05,11.06772518157959
2008-06-06,11.152861595153809
2008-06-09,10.862395286560059
2008-06-10,10.511834144592285
2008-06-11,10.27144718170166
2008-06-12,10.14123821258545
2008-06-13,10.151256561279297
2008-06-16,10.52685832977295
2008-06-17,10.42169189453125
2008-06-18,10.366601943969727
2008-06-19,10.491802215576172
2008-06-20,10.106186866760254
2008-06-23,9.925896644592285
2008-06-24,9.84576416015625
2008-06-25,10.036073684692383
2008-06-26,9.765641212463379
2008-06-27,9.755622863769531
2008-06-30,9.580338478088379
2008-07-01,9.730583190917969
2008-07-02,9.420085906982422
2008-07-03,8.984391212463379
2008-07-07,8.799092292785645
2008-07-08,8.869202613830566
2008-07-09,8.533665657043457
2008-07-10,8.528658866882324
2008-07-11,8.51363468170166
2008-07-14,8.54869270324707
2008-07-15,8.663872718811035
2008-07-16,7.3217267990112305
2008-07-17,7.667282581329346
2008-07-18,7.4369096755981445
2008-07-21,7.481980800628662
2008-07-22,7.236590385437012
2008-07-23,7.582144260406494
2008-07-24,7.441917896270752
2008-07-25,7.497008800506592
2008-07-28,7.502015590667725
2008-07-29,7.562112331390381
2008-07-30,7.557064533233643
2008-07-31,7.557064533233643
2008-08-01,7.587352752685547
2008-08-04,7.461147785186768
2008-08-05,7.435905933380127
2008-08-06,7.59744930267334
2008-08-07,7.516676902770996
2008-08-08,7.572208881378174
2008-08-11,7.814517974853516
2008-08-12,8.122455596923828
2008-08-13,7.9609150886535645
2008-08-14,8.122455596923828
2008-08-15,8.455632209777832
2008-08-18,8.137598991394043
2008-08-19,8.026540756225586
2008-08-20,8.05178165435791
2008-08-21,8.258753776550293
2008-08-22,8.193126678466797
2008-08-25,7.900335788726807
2008-08-26,7.88519287109375
2008-08-27,7.920530319213867
2008-08-28,7.758986473083496
2008-08-29,7.526774883270264
2008-09-02,7.552015781402588
2008-09-03,7.430859565734863
2008-09-04,7.440953731536865
2008-09-05,7.435905933380127
2008-09-08,7.360184192657471
2008-09-09,7.112828254699707
2008-09-10,7.244077682495117
2008-09-11,7.062345027923584
2008-09-12,6.855372428894043
2008-09-15,6.6483988761901855
2008-09-16,6.103199005126953
2008-09-17,5.941659450531006
2008-09-18,6.022429466247559
2008-09-19,6.486855983734131
2008-09-22,6.153679847717285
2008-09-23,6.143584728240967
2008-09-24,6.219305038452148
2008-09-25,6.2950286865234375
2008-09-26,6.269791603088379
2008-09-29,5.926513195037842
2008-09-30,6.118343830108643
2008-10-01,5.830599308013916
2008-10-02,5.658963203430176
2008-10-03,5.517615795135498
2008-10-06,5.462085247039795
2008-10-07,4.997657299041748
2008-10-08,4.886600017547607
2008-10-09,4.7048659324646
2008-10-10,4.371688365936279
2008-10-13,4.694767951965332
2008-10-14,4.447410583496094
2008-10-15,4.265676021575928
2008-10-16,4.306061267852783
2008-10-17,4.437314033508301
2008-10-20,4.306061267852783
2008-10-21,4.0940399169921875
2008-10-22,4.038510799407959
2008-10-23,3.5589375495910645
2008-10-24,3.553889513015747
2008-10-27,3.3772053718566895
2008-10-28,3.3368189334869385
2008-10-29,3.256049156188965
2008-10-30,3.235856294631958
2008-10-31,3.4175891876220703
2008-11-03,3.569033622741699
2008-11-04,3.8012502193450928
2008-11-05,3.596052408218384
2008-11-06,3.2985198497772217
2008-11-07,3.385727643966675
2008-11-10,3.1805315017700195
2008-11-11,2.816309928894043
2008-11-12,2.4674768447875977
2008-11-13,2.575204610824585
2008-11-14,2.498255491256714
2008-11-17,2.4469571113586426
2008-11-18,2.216111421585083
2008-11-19,2.005786895751953
2008-11-20,1.964748501777649
2008-11-21,2.2571523189544678
2008-11-24,2.287931203842163
2008-11-25,2.267411708831787
2008-11-26,2.3135805130004883
2008-11-28,2.1596834659576416
2008-12-01,1.9750069379806519
2008-12-02,2.210982084274292
2008-12-03,2.2571523189544678
2008-12-04,2.2058517932891846
2008-12-05,2.3187100887298584
2008-12-08,2.6470234394073486
2008-12-09,2.611114501953125
2008-12-10,2.816309928894043
2008-12-11,2.4418277740478516
2008-12-12,2.7034521102905273
2008-12-15,2.4418277740478516
2008-12-16,2.2828004360198975
2008-12-17,2.4469571113586426
2008-12-18,2.328969955444336
2008-12-19,2.334099531173706
2008-12-22,2.2622809410095215
2008-12-23,2.231502056121826
2008-12-24,2.1237740516662598
2008-12-26,2.1340341567993164
2008-12-29,2.098125457763672
2008-12-30,2.1237740516662598
2008-12-31,2.272541046142578
2009-01-02,2.6059837341308594
2009-01-05,2.636763572692871
2009-01-06,2.965075969696045
2009-01-07,2.7547495365142822
2009-01-08,2.8727383613586426
2009-01-09,2.8932583332061768
2009-01-12,2.4418277740478516
2009-01-13,2.34948992729187
2009-01-14,2.2007226943969727
2009-01-15,2.2212417125701904
2009-01-16,2.252021074295044
2009-01-20,1.9903967380523682
2009-01-21,2.1802027225494385
2009-01-22,1.6569547653198242
2009-01-23,1.5953956842422485
2009-01-26,1.7544223070144653
2009-01-27,1.8570197820663452
2009-01-28,2.02630615234375
2009-01-29,2.0724751949310303
2009-01-30,1.9442278146743774
2009-02-02,2.0365657806396484
2009-02-03,1.964748501777649
2009-02-04,2.2129263877868652
2009-02-05,2.2698001861572266
2009-02-06,2.331845998764038
2009-02-09,2.2542896270751953
2009-02-10,2.119859457015991
2009-02-11,2.171563148498535
2009-02-12,2.3163344860076904
2009-02-13,2.259460210800171
2009-02-17,2.218096971511841
2009-02-18,2.3008227348327637
2009-02-19,2.202585220336914
2009-02-20,2.1663930416107178
2009-02-23,2.0733261108398438
2009-02-24,2.047473907470703
2009-02-25,2.2284371852874756
2009-02-26,2.119859457015991
2009-02-27,2.2232666015625
2009-03-02,1.9027032852172852
2009-03-03,1.9440665245056152
2009-03-04,1.9440665245056152
2009-03-05,1.7682732343673706
2009-03-06,1.6079909801483154
2009-03-09,1.6235015392303467
2009-03-10,1.8665106296539307
2009-03-11,1.9233843088150024
2009-03-12,2.0061099529266357
2009-03-13,2.202585220336914
2009-03-16,2.2232666015625
2009-03-17,2.3059937953948975
2009-03-18,2.4300825595855713
2009-03-19,2.4042305946350098
2009-03-20,2.3783786296844482
2009-03-23,2.6679208278656006
2009-03-24,2.9884846210479736
2009-03-25,3.0815513134002686
2009-03-26,3.391775131225586
2009-03-27,3.1487674713134766
2009-03-30,3.055699586868286
2009-03-31,3.10740327835083
2009-04-01,3.0918924808502197
2009-04-02,3.2056405544281006
2009-04-03,3.479672431945801
2009-04-06,3.309048652648926
2009-04-07,3.1797890663146973
2009-04-08,3.2831952571868896
2009-04-09,3.438307046890259
2009-04-13,3.278026819229126
2009-04-14,3.128084421157837
2009-04-15,3.024676561355591
2009-04-16,3.2831952571868896
2009-04-17,3.5313761234283447
2009-04-20,3.340071439743042
2009-04-21,3.4486494064331055
2009-04-22,3.6968281269073486
2009-04-23,3.6296122074127197
2009-04-24,3.764042615890503
2009-04-27,3.6296122074127197
2009-04-28,3.6296122074127197
2009-04-29,3.846768617630005
2009-04-30,4.219036102294922
2009-05-01,4.368978500366211
2009-05-04,4.699883937835693
2009-05-05,4.374150276184082
2009-05-06,4.3482985496521
2009-05-07,3.981198310852051
2009-05-08,4.02773380279541
2009-05-11,3.9139840602874756
2009-05-12,3.7950656414031982
2009-05-13,3.608930826187134
2009-05-14,3.769211769104004
2009-05-15,3.7485344409942627
2009-05-18,3.9398353099823
2009-05-19,4.193185329437256
2009-05-20,4.08977746963501
2009-05-21,4.141481399536133
2009-05-22,4.3638081550598145
2009-05-26,4.539600372314453
2009-05-27,4.436193943023682
2009-05-28,4.48789644241333
2009-05-29,4.503408908843994
2009-06-01,4.8911871910095215
2009-06-02,4.539600372314453
2009-06-03,4.374150276184082
2009-06-04,4.617156982421875
2009-06-05,4.555113315582275
2009-06-08,4.5809645652771
2009-06-09,4.8911871910095215
2009-06-10,4.823970317840576
2009-06-11,4.989425182342529
2009-06-12,4.932549953460693
2009-06-15,4.829143524169922
2009-06-16,4.715394496917725
2009-06-17,4.854996204376221
2009-06-18,4.787779331207275
2009-06-19,5.010106563568115
2009-06-22,4.870504856109619
2009-06-23,4.96357536315918
2009-06-24,5.10317325592041
2009-06-25,4.911867618560791
2009-06-26,5.309991359710693
2009-06-29,5.3203301429748535
2009-06-30,5.4082255363464355
2009-07-01,5.480614185333252
2009-07-02,5.315160751342773
2009-07-06,5.196238040924072
2009-07-07,4.911867618560791
2009-07-08,4.911867618560791
2009-07-09,4.927379608154297
2009-07-10,5.1703877449035645
2009-07-13,5.361692905426025
2009-07-14,5.485782623291016
2009-07-15,5.620211124420166
2009-07-16,5.646066665649414
2009-07-17,5.764984607696533
2009-07-20,5.708108425140381
2009-07-21,5.790835857391357
2009-07-22,6.126911640167236
2009-07-23,6.02867317199707
2009-07-24,5.961457252502441
2009-07-27,6.318212509155273
2009-07-28,6.51986026763916
2009-07-29,6.261341094970703
2009-07-30,6.313046455383301
2009-07-31,6.225146293640137
2009-08-03,6.375088214874268
2009-08-04,6.338897228240967
2009-08-05,6.188955307006836
2009-08-06,6.121740341186523
2009-08-07,6.390599727630615
2009-08-10,6.245831489562988
2009-08-11,6.27685022354126
2009-08-12,6.462985515594482
2009-08-13,6.478497505187988
2009-08-14,6.307873725891113
2009-08-17,6.090716361999512
2009-08-18,6.27685022354126
2009-08-19,6.318212509155273
2009-08-20,6.3595781326293945
2009-08-21,6.5302019119262695
2009-08-24,6.349239349365234
2009-08-25,6.380260944366455
2009-08-26,6.271683692932129
2009-08-27,7.026559829711914
2009-08-28,7.248885154724121
2009-08-31,7.160989761352539
2009-09-01,6.928321361541748
2009-09-02,6.783550262451172
2009-09-03,6.845592975616455
2009-09-04,7.073092937469482
2009-09-08,7.63666296005249
2009-09-09,7.719388008117676
2009-09-10,7.729731559753418
2009-09-11,7.688365459442139
2009-09-14,7.796946048736572
2009-09-15,7.946885585784912
2009-09-16,7.946885585784912
2009-09-17,7.7504119873046875
2009-09-18,7.890012741088867
2009-09-21,7.988246440887451
2009-09-22,8.107168197631836
2009-09-23,7.993420600891113
2009-09-24,7.848647594451904
2009-09-25,7.703878879547119
2009-09-28,8.0141019821167
2009-09-29,7.838307857513428
2009-09-30,7.864160537719727
2009-10-01,7.502233028411865
2009-10-02,7.445357322692871
2009-10-05,7.740074157714844
2009-10-06,7.796946048736572
2009-10-07,7.579786777496338
2009-10-08,7.662516117095947
2009-10-09,7.993420600891113
2009-10-12,8.189895629882812
2009-10-13,8.086488723754883
2009-10-14,8.32949447631836
2009-10-15,8.034783363342285
2009-10-16,7.8951849937438965
2009-10-19,8.039956092834473
2009-10-20,8.039956092834473
2009-10-21,7.853817939758301
2009-10-22,8.231256484985352
2009-10-23,8.133021354675293
2009-10-26,8.17955493927002
2009-10-27,7.921038627624512
2009-10-28,7.466042518615723
2009-10-29,7.538423538208008
2009-10-30,7.212691783905029
2009-11-02,7.321268558502197
2009-11-03,7.414334774017334
2009-11-04,7.610813140869141
2009-11-05,7.946885585784912
2009-11-06,7.91586446762085
2009-11-09,8.138191223144531
2009-11-10,8.231256484985352
2009-11-11,8.427735328674316
2009-11-12,8.68625259399414
2009-11-13,8.644890785217285
2009-11-16,8.794833183288574
2009-11-17,8.882728576660156
2009-11-18,8.515630722045898
2009-11-19,8.298470497131348
2009-11-20,8.06063461303711
2009-11-23,8.231256484985352
2009-11-24,8.101999282836914
2009-11-25,8.21574878692627
2009-11-27,8.034783363342285
2009-11-30,7.8227996826171875
2009-12-01,8.138191223144531
2009-12-02,8.520797729492188
2009-12-03,8.453583717346191
2009-12-04,8.629379272460938
2009-12-07,8.593186378479004
2009-12-08,8.47426700592041
2009-12-09,8.639716148376465
2009-12-10,8.536311149597168
2009-12-11,8.494945526123047
2009-12-14,8.56733226776123
2009-12-15,8.479437828063965
2009-12-16,8.924088478088379
2009-12-17,8.929258346557617
2009-12-18,9.027498245239258
2009-12-21,9.141249656677246
2009-12-22,9.218804359436035
2009-12-23,9.280845642089844
2009-12-24,9.342889785766602
2009-12-28,9.291184425354004
2009-12-29,9.208460807800293
2009-12-30,9.534193992614746
2009-12-31,9.404939651489258
2010-01-04,9.766861915588379
2010-01-05,9.57555866241455
2010-01-06,9.508342742919922
2010-01-07,9.327383995056152
2010-01-08,9.249826431274414
2010-01-11,9.487665176391602
2010-01-12,9.1619291305542
2010-01-13,9.404939651489258
2010-01-14,9.48249340057373
2010-01-15,9.18778133392334
2010-01-19,9.389427185058594
2010-01-20,9.182612419128418
2010-01-21,10.077085494995117
2010-01-22,9.513514518737793
2010-01-25,9.782374382019043
2010-01-26,9.98401927947998
2010-01-27,9.865099906921387
2010-01-28,9.492833137512207
2010-01-29,8.639716148376465
2010-02-01,9.254996299743652
2010-02-02,9.60658073425293
2010-02-03,9.741009712219238
2010-02-04,9.317041397094727
2010-02-05,9.317041397094727
2010-02-08,9.399767875671387
2010-02-09,9.477319717407227
2010-02-10,9.554877281188965
2010-02-11,9.6996488571167
2010-02-12,9.668625831604004
2010-02-16,10.201173782348633
2010-02-17,10.340775489807129
2010-02-18,10.718218803405762
2010-02-19,10.604462623596191
2010-02-22,10.718218803405762
2010-02-23,10.511402130126953
2010-02-24,10.082260131835938
2010-02-25,10.077085494995117
2010-02-26,10.294244766235352
2010-03-01,11.038780212402344
2010-03-02,10.86298942565918
2010-03-03,10.149477005004883
2010-03-04,10.201173782348633
2010-03-05,10.299413681030273
2010-03-08,10.283904075622559
2010-03-09,10.13396167755127
2010-03-10,9.911636352539062
2010-03-11,9.942655563354492
2010-03-12,9.963340759277344
2010-03-15,9.709992408752441
2010-03-16,9.890949249267578
2010-03-17,9.989190101623535
2010-03-18,9.989190101623535
2010-03-19,9.787546157836914
2010-03-22,10.190834999084473
2010-03-23,10.573445320129395
2010-03-24,10.356292724609375
2010-03-25,10.144305229187012
2010-03-26,9.787546157836914
2010-03-29,9.772034645080566
2010-03-30,9.394598007202148
2010-03-31,9.441130638122559
2010-04-01,9.363576889038086
2010-04-05,9.554877281188965
2010-04-06,9.854759216308594
2010-04-07,9.74618148803711
2010-04-08,9.658287048339844
2010-04-09,9.896124839782715
2010-04-12,9.865099906921387
2010-04-13,9.503171920776367
2010-04-14,9.963340759277344
2010-04-15,10.180496215820312
2010-04-16,9.952999114990234
2010-04-19,9.87027359008789
2010-04-20,9.994361877441406
2010-04-21,10.102940559387207
2010-04-22,10.180496215820312
2010-04-23,10.738898277282715
2010-04-26,10.57861042022705
