Date,MSCI
2010-06-11,25.988258361816406
2010-06-14,25.603111267089844
2010-06-15,25.85694694519043
2010-06-16,26.364648818969727
2010-06-17,26.172075271606445
2010-06-18,26.23334503173828
2010-06-21,26.364648818969727
2010-06-22,26.312118530273438
2010-06-23,25.813190460205078
2010-06-24,25.060409545898438
2010-06-25,25.463056564331055
2010-06-28,25.41929817199707
2010-06-29,23.834964752197266
2010-06-30,23.983762741088867
2010-07-01,23.931251525878906
2010-07-02,24.307641983032227
2010-07-06,24.82408332824707
2010-07-07,25.935733795166016
2010-07-08,26.399646759033203
2010-07-09,26.83731460571289
2010-07-12,26.854820251464844
2010-07-13,27.152429580688477
2010-07-14,27.563831329345703
2010-07-15,27.598834991455078
2010-07-16,27.143680572509766
2010-07-19,26.95985984802246
2010-07-20,27.239957809448242
2010-07-21,26.73227310180664
2010-07-22,27.651365280151367
2010-07-23,28.99935531616211
2010-07-26,28.929330825805664
2010-07-27,28.894317626953125
2010-07-28,28.64922523498535
2010-07-29,27.835182189941406
2010-07-30,28.246578216552734
2010-08-02,29.104394912719727
2010-08-03,29.069381713867188
2010-08-04,29.226932525634766
2010-08-05,28.82428550720215
2010-08-06,28.710494995117188
2010-08-09,29.01685905456543
2010-08-10,28.631715774536133
2010-08-11,27.266216278076172
2010-08-12,27.3800106048584
2010-08-13,27.336246490478516
2010-08-16,27.555072784423828
2010-08-17,27.58133888244629
2010-08-18,28.185306549072266
2010-08-19,27.239957809448242
2010-08-20,27.04738998413086
2010-08-23,26.819805145263672
2010-08-24,26.014507293701172
2010-08-25,26.093290328979492
2010-08-26,26.2771053314209
2010-08-27,26.688514709472656
2010-08-30,25.970741271972656
2010-08-31,26.172075271606445
2010-09-01,26.977365493774414
2010-09-02,27.607601165771484
2010-09-03,28.579198837280273
2010-09-07,28.334108352661133
2010-09-08,28.841793060302734
2010-09-09,29.183170318603516
2010-09-10,28.885557174682617
2010-09-13,30.093509674072266
2010-09-14,30.10225486755371
2010-09-15,29.857166290283203
2010-09-16,30.20729637145996
2010-09-17,30.41737174987793
2010-09-20,30.77625846862793
2010-09-21,30.531169891357422
2010-09-22,30.111011505126953
2010-09-23,29.472026824951172
2010-09-24,29.909677505493164
2010-09-27,29.410751342773438
2010-09-28,30.10225486755371
2010-09-29,30.181034088134766
2010-09-30,29.069381713867188
2010-10-01,30.049739837646484
2010-10-04,29.647090911865234
2010-10-05,30.10225486755371
2010-10-06,29.74337387084961
2010-10-07,30.303579330444336
2010-10-08,30.557424545288086
2010-10-11,30.59244155883789
2010-10-12,30.77625846862793
2010-10-13,31.196407318115234
2010-10-14,31.030099868774414
2010-10-15,31.406494140625
2010-10-18,32.34307861328125
2010-10-19,32.526893615722656
2010-10-20,32.58817672729492
2010-10-21,32.246803283691406
2010-10-22,32.08049011230469
2010-10-25,31.76537322998047
2010-10-26,31.362720489501953
2010-10-27,31.29270362854004
2010-10-28,31.310203552246094
2010-10-29,31.38021469116211
2010-11-01,31.27518653869629
2010-11-02,31.520263671875
2010-11-03,31.441499710083008
2010-11-04,32.21177291870117
2010-11-05,32.44812774658203
2010-11-08,32.66693878173828
2010-11-09,32.21177291870117
2010-11-10,32.7719841003418
2010-11-11,32.474365234375
2010-11-12,31.467750549316406
2010-11-15,31.406494140625
2010-11-16,30.688722610473633
2010-11-17,30.41737174987793
2010-11-18,30.96007537841797
2010-11-19,30.863784790039062
2010-11-22,30.811267852783203
2010-11-23,30.02347183227539
2010-11-24,30.77625846862793
2010-11-26,30.566165924072266
2010-11-29,30.443634033203125
2010-11-30,29.81340217590332
2010-12-01,30.820032119750977
2010-12-02,31.835391998291016
2010-12-03,32.03669738769531
2010-12-06,31.84415054321289
2010-12-07,32.26429748535156
2010-12-08,32.500640869140625
2010-12-09,32.15924835205078
2010-12-10,32.001712799072266
2010-12-13,32.124237060546875
2010-12-14,32.40434265136719
2010-12-15,32.21177291870117
2010-12-16,32.44812774658203
2010-12-17,32.938297271728516
2010-12-20,32.7719841003418
2010-12-21,33.72608947753906
2010-12-22,34.9515380859375
2010-12-23,35.01280212402344
2010-12-27,35.03030014038086
2010-12-28,34.60139465332031
2010-12-29,34.82898712158203
2010-12-30,34.496360778808594
2010-12-31,34.102455139160156
2011-01-03,34.5313835144043
2011-01-04,33.96241760253906
2011-01-05,34.417579650878906
2011-01-06,34.15498733520508
2011-01-07,33.92739486694336
2011-01-10,33.82238006591797
2011-01-11,34.198753356933594
2011-01-12,34.7677116394043
2011-01-13,32.16801071166992
2011-01-14,31.8791561126709
2011-01-18,31.76537322998047
2011-01-19,30.84628677368164
2011-01-20,30.74124526977539
2011-01-21,31.073871612548828
2011-01-24,31.073871612548828
2011-01-25,30.767501831054688
2011-01-26,30.548675537109375
2011-01-27,30.487398147583008
2011-01-28,29.760875701904297
2011-01-31,29.962200164794922
2011-02-01,30.321062088012695
2011-02-02,30.34734535217285
2011-02-03,29.857166290283203
2011-02-04,30.461135864257812
2011-02-07,31.590295791625977
2011-02-08,31.33646011352539
2011-02-09,31.467750549316406
2011-02-10,31.511524200439453
2011-02-11,31.607803344726562
2011-02-14,31.747865676879883
2011-02-15,31.520263671875
2011-02-16,31.704090118408203
2011-02-17,31.852901458740234
2011-02-18,32.325565338134766
2011-02-22,31.852901458740234
2011-02-23,31.47650718688965
2011-02-24,31.511524200439453
2011-02-25,31.59905242919922
2011-02-28,31.073871612548828
2011-03-01,30.452390670776367
2011-03-02,30.644962310791016
2011-03-03,31.27518653869629
2011-03-04,30.855037689208984
2011-03-07,30.6011962890625
2011-03-08,31.038835525512695
2011-03-09,31.073871612548828
2011-03-10,30.277320861816406
2011-03-11,30.855037689208984
2011-03-14,30.671215057373047
2011-03-15,29.970958709716797
2011-03-16,29.682119369506836
2011-03-17,30.04098892211914
2011-03-18,30.688722610473633
2011-03-21,31.29270362854004
2011-03-22,31.10888671875
2011-03-23,31.205167770385742
2011-03-24,31.520263671875
2011-03-25,32.001712799072266
2011-03-28,31.91415786743164
2011-03-29,32.124237060546875
2011-03-30,31.747865676879883
2011-03-31,32.22929763793945
2011-04-01,33.41972351074219
2011-04-04,33.45473098754883
2011-04-05,32.789493560791016
2011-04-06,32.903282165527344
2011-04-07,32.75448226928711
2011-04-08,32.07173156738281
2011-04-11,31.896665573120117
2011-04-12,31.660327911376953
2011-04-13,31.27518653869629
2011-04-14,30.59244155883789
2011-04-15,30.487398147583008
2011-04-18,29.638338088989258
2011-04-19,29.769643783569336
2011-04-20,29.717111587524414
2011-04-21,29.81340217590332
2011-04-25,29.988466262817383
2011-04-26,30.286081314086914
2011-04-27,30.863784790039062
2011-04-28,31.01259422302246
2011-04-29,31.047603607177734
2011-05-02,30.951316833496094
2011-05-03,30.609947204589844
2011-05-04,31.310203552246094
2011-05-05,32.045475006103516
2011-05-06,32.75448226928711
2011-05-09,32.938297271728516
2011-05-10,33.26216125488281
2011-05-11,33.08710479736328
2011-05-12,33.2183952331543
2011-05-13,32.386837005615234
2011-05-16,32.11549377441406
2011-05-17,31.756628036499023
2011-05-18,32.48311996459961
2011-05-19,32.203025817871094
2011-05-20,32.001712799072266
2011-05-23,31.756628036499023
2011-05-24,31.809118270874023
2011-05-25,32.045475006103516
2011-05-26,32.25554656982422
2011-05-27,32.421844482421875
2011-05-31,33.06083297729492
2011-06-01,32.43062210083008
2011-06-02,32.596923828125
2011-06-03,31.975446701049805
2011-06-06,31.64282989501953
2011-06-07,32.08049011230469
2011-06-08,31.835391998291016
2011-06-09,32.351837158203125
2011-06-10,32.41309356689453
2011-06-13,32.70195770263672
2011-06-14,33.06083297729492
2011-06-15,32.92953872680664
2011-06-16,33.19215774536133
2011-06-17,32.64944839477539
2011-06-20,32.789493560791016
2011-06-21,33.4284782409668
2011-06-22,33.095848083496094
2011-06-23,32.684452056884766
2011-06-24,32.28180694580078
2011-06-27,32.8945426940918
2011-06-28,33.19215774536133
2011-06-29,33.17463302612305
2011-06-30,32.9820671081543
2011-07-01,33.183380126953125
2011-07-05,33.27091979980469
2011-07-06,33.78736877441406
2011-07-07,33.91864776611328
2011-07-08,34.041194915771484
2011-07-11,33.008323669433594
2011-07-12,33.043338775634766
2011-07-13,33.16587448120117
2011-07-14,32.51813888549805
2011-07-15,32.535648345947266
