Date,ATO
2004-03-24,11.999420166015625
2004-03-25,12.032773971557617
2004-03-26,11.98034954071045
2004-03-29,12.11855411529541
2004-03-30,12.175735473632812
2004-03-31,12.185266494750977
2004-04-01,12.371123313903809
2004-04-02,12.414012908935547
2004-04-05,12.414012908935547
2004-04-06,12.366362571716309
2004-04-07,12.29011344909668
2004-04-08,12.170971870422363
2004-04-12,12.137614250183105
2004-04-13,11.937463760375977
2004-04-14,11.799266815185547
2004-04-15,11.851686477661133
2004-04-16,11.937463760375977
2004-04-19,11.851686477661133
2004-04-20,11.703961372375488
2004-04-21,11.794503211975098
2004-04-22,11.970827102661133
2004-04-23,11.970827102661133
2004-04-26,11.947002410888672
2004-04-27,12.008949279785156
2004-04-28,11.870752334594727
2004-04-29,11.770676612854004
2004-04-30,11.742081642150879
2004-05-03,11.861220359802246
2004-05-04,11.894577980041504
2004-05-05,11.937463760375977
2004-05-06,11.846923828125
2004-05-07,11.494278907775879
2004-05-10,11.284597396850586
2004-05-11,11.384671211242676
2004-05-12,11.43233585357666
2004-05-13,11.413267135620117
2004-05-14,11.413267135620117
2004-05-17,11.298896789550781
2004-05-18,11.36561107635498
2004-05-19,11.356086730957031
2004-05-20,11.456158638000488
2004-05-21,11.487525939941406
2004-05-24,11.67094898223877
2004-05-25,11.892974853515625
2004-05-26,11.883317947387695
2004-05-27,11.907453536987305
2004-05-28,11.965371131896973
2004-06-01,11.921929359436035
2004-06-02,11.917104721069336
2004-06-03,11.801263809204102
2004-06-04,11.767473220825195
2004-06-07,11.979852676391602
2004-06-08,11.926759719848633
2004-06-09,11.825396537780762
2004-06-10,11.994328498840332
2004-06-14,11.917104721069336
2004-06-15,12.090865135192871
2004-06-16,12.066736221313477
2004-06-17,11.844706535339355
2004-06-18,11.786787033081055
2004-06-21,11.878494262695312
2004-06-22,11.946062088012695
2004-06-23,11.975024223327637
2004-06-24,12.042598724365234
2004-06-25,12.1632661819458
2004-06-28,12.119826316833496
2004-06-29,12.187394142150879
2004-06-30,12.356329917907715
2004-07-01,12.182571411132812
2004-07-02,12.221192359924316
2004-07-06,12.452862739562988
2004-07-07,12.308064460754395
2004-07-08,12.15361213684082
2004-07-09,12.17292308807373
2004-07-12,12.134302139282227
2004-07-13,12.023293495178223
2004-07-14,12.057077407836914
2004-07-15,12.20188045501709
2004-07-16,12.250144004821777
2004-07-19,12.250144004821777
2004-07-20,12.230838775634766
2004-07-21,12.158434867858887
2004-07-22,12.018465042114258
2004-07-23,11.994328498840332
2004-07-26,11.90262222290039
2004-07-27,11.946062088012695
2004-07-28,11.984678268432617
2004-07-29,12.081220626831055
2004-07-30,12.14879035949707
2004-08-02,12.187394142150879
2004-08-03,12.1632661819458
2004-08-04,12.259798049926758
2004-08-05,11.970200538635254
2004-08-06,11.917104721069336
2004-08-09,11.921929359436035
2004-08-10,12.20188045501709
2004-08-11,12.221192359924316
2004-08-12,12.032942771911621
2004-08-13,12.042598724365234
2004-08-16,12.293590545654297
2004-08-17,12.143960952758789
2004-08-18,12.259798049926758
2004-08-19,12.187394142150879
2004-08-20,12.139132499694824
2004-08-23,12.02431583404541
2004-08-24,12.053629875183105
2004-08-25,12.12691879272461
2004-08-26,12.117146492004395
2004-08-27,12.10737419128418
2004-08-30,12.078060150146484
2004-08-31,12.356554985046387
2004-09-01,12.459159851074219
2004-09-02,12.385873794555664
2004-09-03,12.337006568908691
2004-09-07,12.527565002441406
2004-09-08,12.50313663482666
2004-09-09,12.551993370056152
2004-09-10,12.635058403015137
2004-09-13,12.52267837524414
2004-09-14,12.405409812927246
2004-09-15,12.434733390808105
2004-09-16,12.52267837524414
2004-09-17,12.586197853088379
2004-09-20,12.46405029296875
2004-09-21,12.44938850402832
2004-09-22,12.214865684509277
2004-09-23,12.13180160522461
2004-09-24,12.156229019165039
2004-09-27,12.156229019165039
2004-09-28,12.214865684509277
2004-09-29,12.2735013961792
2004-09-30,12.307692527770996
2004-10-01,12.498244285583496
2004-10-04,12.468932151794434
2004-10-05,12.4787015914917
2004-10-06,12.60573673248291
2004-10-07,12.429844856262207
2004-10-08,12.44938850402832
2004-10-11,12.50313663482666
2004-10-12,12.60573673248291
2004-10-13,12.341900825500488
2004-10-14,12.302810668945312
2004-10-15,12.283262252807617
2004-10-18,12.14157485961914
2004-10-19,12.214865684509277
2004-10-20,12.249066352844238
2004-10-21,12.312585830688477
2004-10-22,12.410303115844727
2004-10-25,12.312585830688477
2004-10-26,12.351672172546387
2004-10-27,12.38098430633545
2004-10-28,12.581308364868164
2004-10-29,12.610628128051758
2004-11-01,12.52267837524414
2004-11-02,12.395644187927246
2004-11-03,12.620393753051758
2004-11-04,12.81095027923584
2004-11-05,12.708342552185059
2004-11-08,12.610628128051758
2004-11-09,12.71811580657959
2004-11-10,12.894007682800293
2004-11-11,12.884239196777344
2004-11-12,13.065023422241211
2004-11-15,13.045478820800781
2004-11-16,12.81095027923584
2004-11-17,12.91843318939209
2004-11-18,12.942867279052734
2004-11-19,12.815834999084473
2004-11-22,12.880106925964355
2004-11-23,13.250938415527344
2004-11-24,13.29544448852539
2004-11-26,13.26577377319336
2004-11-29,13.270711898803711
2004-11-30,13.344890594482422
2004-12-01,13.300382614135742
2004-12-02,13.176775932312012
2004-12-03,13.097665786743164
2004-12-06,13.206445693969727
2004-12-07,13.25588607788086
2004-12-08,13.290494918823242
2004-12-09,13.26577377319336
2004-12-10,13.285548210144043
2004-12-13,13.344890594482422
2004-12-14,13.33499813079834
2004-12-15,13.369606971740723
2004-12-16,13.290494918823242
2004-12-17,13.349832534790039
2004-12-20,13.325105667114258
2004-12-21,13.498161315917969
2004-12-22,13.42398738861084
2004-12-23,13.522879600524902
2004-12-27,13.359718322753906
2004-12-28,13.537714958190918
2004-12-29,13.562439918518066
2004-12-30,13.503106117248535
2004-12-31,13.522879600524902
2005-01-03,13.156993865966797
2005-01-04,13.191606521606445
2005-01-05,13.102606773376465
2005-01-06,13.07293701171875
2005-01-07,12.9839448928833
2005-01-10,12.949337005615234
2005-01-11,13.03338623046875
2005-01-12,13.023497581481934
2005-01-13,13.018558502197266
2005-01-14,13.275662422180176
2005-01-18,13.443777084350586
2005-01-19,13.344890594482422
2005-01-20,13.285548210144043
2005-01-21,13.29544448852539
2005-01-24,13.349832534790039
2005-01-25,13.29544448852539
2005-01-26,13.488274574279785
2005-01-27,13.5129976272583
2005-01-28,13.498161315917969
2005-01-31,13.69593620300293
2005-02-01,13.784926414489746
2005-02-02,13.93820571899414
2005-02-03,13.992602348327637
2005-02-04,14.121150970458984
2005-02-07,13.888762474060059
2005-02-08,14.096430778503418
2005-02-09,13.997542381286621
2005-02-10,14.101369857788086
2005-02-11,14.304094314575195
2005-02-14,14.249707221984863
2005-02-15,14.155765533447266
2005-02-16,14.383206367492676
2005-02-17,14.101369857788086
2005-02-18,14.017318725585938
2005-02-22,13.656384468078613
2005-02-23,13.681380271911621
2005-02-24,13.661384582519531
2005-02-25,13.911402702331543
2005-02-28,13.786396980285645
2005-03-01,13.861404418945312
2005-03-02,13.831396102905273
2005-03-03,13.901410102844238
2005-03-04,14.051422119140625
2005-03-07,14.136431694030762
2005-03-08,14.056421279907227
2005-03-09,13.93140697479248
2005-03-10,13.98141098022461
2005-03-11,13.901410102844238
2005-03-14,14.061421394348145
2005-03-15,13.836394309997559
2005-03-16,13.776389122009277
2005-03-17,13.791391372680664
2005-03-18,13.786396980285645
2005-03-21,13.686384201049805
2005-03-22,13.44636058807373
2005-03-23,13.496363639831543
2005-03-24,13.546368598937988
2005-03-28,13.701383590698242
2005-03-29,13.401351928710938
2005-03-30,13.546368598937988
2005-03-31,13.501368522644043
2005-04-01,13.466361045837402
2005-04-04,13.621373176574707
2005-04-05,13.721388816833496
2005-04-06,13.676376342773438
2005-04-07,13.751388549804688
2005-04-08,13.60637092590332
2005-04-11,13.541367530822754
2005-04-12,13.831396102905273
2005-04-13,13.596375465393066
2005-04-14,13.476360321044922
2005-04-15,13.426353454589844
2005-04-18,13.471363067626953
2005-04-19,13.60637092590332
2005-04-20,13.381357192993164
2005-04-21,13.551365852355957
2005-04-22,13.48636531829834
2005-04-25,13.426353454589844
2005-04-26,13.146330833435059
2005-04-27,13.136335372924805
2005-04-28,12.971307754516602
2005-04-29,13.151329040527344
2005-05-02,13.22634220123291
2005-05-03,13.146330833435059
2005-05-04,13.406356811523438
2005-05-05,13.401351928710938
2005-05-06,13.376351356506348
2005-05-09,13.661384582519531
2005-05-10,13.531370162963867
2005-05-11,13.736388206481934
2005-05-12,13.466361045837402
