Date,BKNG
2002-03-27,1.2557412385940552
2002-03-28,1.232181429862976
2002-04-01,1.241605281829834
2002-04-02,1.2156893014907837
2002-04-03,1.1073139905929565
2002-04-04,1.0790421962738037
2002-04-05,1.0790421962738037
2002-04-08,1.083754301071167
2002-04-09,1.0578382015228271
2002-04-10,0.9541748762130737
2002-04-11,0.9070551991462708
2002-04-12,0.9353269338607788
2002-04-15,1.0295664072036743
2002-04-16,1.1120258569717407
2002-04-17,1.1120258569717407
2002-04-18,1.1002459526062012
2002-04-19,1.1332298517227173
2002-04-22,1.1709258556365967
2002-04-23,1.1285181045532227
2002-04-24,1.137941598892212
2002-04-25,1.1968414783477783
2002-04-26,1.2227574586868286
2002-04-29,1.1497217416763306
2002-04-30,1.1874176263809204
2002-05-01,1.2368932962417603
2002-05-02,0.9635987281799316
2002-05-03,0.9848026633262634
2002-05-06,0.9070551991462708
2002-05-07,0.82459557056427
2002-05-08,0.9659548997879028
2002-05-09,0.9423949122428894
2002-05-10,0.9306150674819946
2002-05-13,0.9989386200904846
2002-05-14,1.0319225788116455
2002-05-15,0.9800906777381897
2002-05-16,0.9659548997879028
2002-05-17,1.0177865028381348
2002-05-20,0.9730228185653687
2002-05-21,0.9518188834190369
2002-05-22,0.9259030222892761
2002-05-23,1.0201425552368164
2002-05-24,0.9918707013130188
2002-05-28,0.9541748762130737
2002-05-29,0.9659548997879028
2002-05-30,0.9588869214057922
2002-05-31,0.9494628310203552
2002-06-03,0.944750964641571
2002-06-04,0.9494628310203552
2002-06-05,0.9164790511131287
2002-06-06,0.8882072567939758
2002-06-07,0.9023430943489075
2002-06-10,1.0437026023864746
2002-06-11,0.9753788113594055
2002-06-12,0.9659548997879028
2002-06-13,0.9635987281799316
2002-06-14,0.944750964641571
2002-06-17,1.022498369216919
2002-06-18,1.0130746364593506
2002-06-19,0.9565308690071106
2002-06-20,0.9635987281799316
2002-06-21,0.9188351035118103
2002-06-24,0.8481554985046387
2002-06-25,0.8952752351760864
2002-06-26,0.6667444109916687
2002-06-27,0.6738123297691345
2002-06-28,0.6573204398155212
2002-07-01,0.6054887771606445
2002-07-02,0.5442330837249756
2002-07-03,0.5442330837249756
2002-07-05,0.584284782409668
2002-07-08,0.5395210981369019
2002-07-09,0.563080906867981
2002-07-10,0.5701489448547363
2002-07-11,0.5442330837249756
2002-07-12,0.5583691000938416
2002-07-15,0.5677929520606995
2002-07-16,0.600776731967926
2002-07-17,0.6478965282440186
2002-07-18,0.600776731967926
2002-07-19,0.5984207391738892
2002-07-22,0.5772169232368469
2002-07-23,0.4994693100452423
2002-07-24,0.5088932514190674
2002-07-25,0.4429256319999695
2002-07-26,0.4052298665046692
2002-07-29,0.4429256319999695
2002-07-30,0.4335017204284668
2002-07-31,0.4358576536178589
2002-08-01,0.4711974561214447
2002-08-02,0.47590944170951843
2002-08-05,0.45941755175590515
2002-08-06,0.4782654345035553
2002-08-07,0.4782654345035553
2002-08-08,0.48062142729759216
2002-08-09,0.4782654345035553
2002-08-12,0.5253851413726807
2002-08-13,0.5065373182296753
2002-08-14,0.5253851413726807
2002-08-15,0.5136051774024963
2002-08-16,0.5206731557846069
2002-08-19,0.5418771505355835
2002-08-20,0.5442330837249756
2002-08-21,0.5701489448547363
2002-08-22,0.6125566959381104
2002-08-23,0.6149126887321472
2002-08-26,0.600776731967926
2002-08-27,0.5607249736785889
2002-08-28,0.5489450693130493
2002-08-29,0.563080906867981
2002-08-30,0.5536569952964783
2002-09-03,0.5300971269607544
2002-09-04,0.5395210981369019
2002-09-05,0.5112491846084595
2002-09-06,0.5277411937713623
2002-09-09,0.5536569952964783
2002-09-10,0.5560129284858704
2002-09-11,0.5513010025024414
2002-09-12,0.5418771505355835
2002-09-13,0.537165105342865
2002-09-16,0.5088932514190674
2002-09-17,0.5041812658309937
2002-09-18,0.4711974561214447
2002-09-19,0.43114563822746277
2002-09-20,0.4429256319999695
2002-09-23,0.4287896752357483
2002-09-24,0.3981618881225586
2002-09-25,0.35104212164878845
2002-09-26,0.3604660928249359
2002-09-27,0.369890034198761
2002-09-30,0.34397411346435547
2002-10-01,0.3628219962120056
2002-10-02,0.35104212164878845
2002-10-03,0.3463301658630371
2002-10-04,0.3345502018928528
2002-10-07,0.30156639218330383
2002-10-08,0.2897864580154419
2002-10-09,0.2591586410999298
2002-10-10,0.2780064642429352
2002-10-11,0.3109903335571289
2002-10-14,0.3533981144428253
2002-10-15,0.37224599719047546
2002-10-16,0.3557540476322174
2002-10-17,0.3840259313583374
2002-10-18,0.38638192415237427
2002-10-21,0.41700977087020874
2002-10-22,0.42407774925231934
2002-10-23,0.4358576536178589
2002-10-24,0.4924013316631317
2002-10-25,0.5465891361236572
2002-10-28,0.5348089933395386
2002-10-29,0.5041812658309937
2002-10-30,0.537165105342865
2002-10-31,0.5206731557846069
2002-11-01,0.5136051774024963
2002-11-04,0.4947572946548462
2002-11-05,0.5442330837249756
2002-11-06,0.3981618881225586
2002-11-07,0.36753401160240173
2002-11-08,0.3486860990524292
2002-11-11,0.32277029752731323
2002-11-12,0.3533981144428253
2002-11-13,0.3533981144428253
2002-11-14,0.369890034198761
2002-11-15,0.3604660928249359
2002-11-18,0.3628219962120056
2002-11-19,0.3604660928249359
2002-11-20,0.38873788714408875
2002-11-21,0.412297785282135
2002-11-22,0.42172178626060486
2002-11-25,0.4499936103820801
2002-11-26,0.4429256319999695
2002-11-27,0.4287896752357483
2002-11-29,0.412297785282135
2002-12-02,0.4052298665046692
2002-12-03,0.38638192415237427
2002-12-04,0.38873788714408875
2002-12-05,0.38873788714408875
2002-12-06,0.3840259313583374
2002-12-09,0.38638192415237427
2002-12-10,0.38873788714408875
2002-12-11,0.3840259313583374
2002-12-12,0.37931397557258606
2002-12-13,0.3958059251308441
2002-12-16,0.3840259313583374
2002-12-17,0.369890034198761
2002-12-18,0.3557540476322174
2002-12-19,0.3274822235107422
2002-12-20,0.3345502018928528
2002-12-23,0.3628219962120056
2002-12-24,0.3557540476322174
2002-12-26,0.36517804861068726
2002-12-27,0.35811007022857666
2002-12-30,0.35811007022857666
2002-12-31,0.3769580125808716
2003-01-02,0.3934498429298401
2003-01-03,0.3769580125808716
2003-01-06,0.35104212164878845
2003-01-07,0.35104212164878845
2003-01-08,0.35104212164878845
2003-01-09,0.35104212164878845
2003-01-10,0.35104212164878845
2003-01-13,0.35104212164878845
2003-01-14,0.3486860990524292
2003-01-15,0.34397411346435547
2003-01-16,0.3345502018928528
2003-01-17,0.3321942389011383
2003-01-21,0.3251262605190277
2003-01-22,0.3109903335571289
2003-01-23,0.3062783479690552
2003-01-24,0.2968544065952301
2003-01-27,0.2992103695869446
2003-01-28,0.32983821630477905
2003-01-29,0.3274822235107422
2003-01-30,0.2992103695869446
2003-01-31,0.3062783479690552
2003-02-03,0.30156639218330383
2003-02-04,0.30156639218330383
2003-02-05,0.3062783479690552
2003-02-06,0.2897864580154419
2003-02-07,0.2944984436035156
2003-02-10,0.3274822235107422
2003-02-11,0.2944984436035156
2003-02-12,0.2756505012512207
2003-02-13,0.2732945680618286
2003-02-14,0.28743043541908264
2003-02-18,0.30156639218330383
2003-02-19,0.2897864580154419
2003-02-20,0.2992103695869446
2003-02-21,0.2968544065952301
2003-02-24,0.3392621576786041
2003-02-25,0.320414274930954
2003-02-26,0.31570231914520264
2003-02-27,0.30863431096076965
2003-02-28,0.3109903335571289
2003-03-03,0.3274822235107422
2003-03-04,0.320414274930954
2003-03-05,0.32277029752731323
2003-03-06,0.3062783479690552
2003-03-07,0.3062783479690552
2003-03-10,0.3039223253726959
2003-03-11,0.3039223253726959
2003-03-12,0.3062783479690552
2003-03-13,0.32277029752731323
2003-03-14,0.3321942389011383
2003-03-17,0.3321942389011383
2003-03-18,0.3463301658630371
2003-03-19,0.45470553636550903
2003-03-20,0.42172178626060486
2003-03-21,0.4264337420463562
2003-03-24,0.40287381410598755
2003-03-25,0.42407774925231934
2003-03-26,0.4052298665046692
2003-03-27,0.4005178213119507
2003-03-28,0.38873788714408875
2003-03-31,0.38638192415237427
2003-04-01,0.38873788714408875
2003-04-02,0.3981618881225586
2003-04-03,0.3934498429298401
2003-04-04,0.3910938799381256
2003-04-07,0.40287381410598755
2003-04-08,0.3958059251308441
2003-04-09,0.38166993856430054
2003-04-10,0.3934498429298401
2003-04-11,0.3958059251308441
2003-04-14,0.3934498429298401
2003-04-15,0.41936570405960083
2003-04-16,0.4358576536178589
2003-04-17,0.45470553636550903
2003-04-21,0.5136051774024963
2003-04-22,0.49711334705352783
2003-04-23,0.4947572946548462
2003-04-24,0.48062142729759216
2003-04-25,0.47355347871780396
2003-04-28,0.4853333830833435
2003-04-29,0.47355347871780396
2003-04-30,0.5230292081832886
2003-05-01,0.5583691000938416
2003-05-02,0.739780068397522
2003-05-05,0.7468479871749878
2003-05-06,0.7963237762451172
2003-05-07,0.7492039203643799
2003-05-08,0.7091522216796875
2003-05-09,0.6950162053108215
2003-05-12,0.7609840035438538
2003-05-13,0.7798318862915039
2003-05-14,0.7774757742881775
2003-05-15,0.7515599131584167
2003-05-16,0.7916118502616882
2003-05-19,0.7609840035438538
2003-05-20,0.7303560972213745
2003-05-21,0.739780068397522
2003-05-22,0.8834952116012573
2003-05-23,1.0036507844924927
2003-05-27,0.9400389194488525
2003-05-28,1.0484142303466797
2003-05-29,1.022498369216919
2003-05-30,0.9659548997879028
2003-06-02,0.944750964641571
2003-06-03,0.8952752351760864
2003-06-04,0.9871585965156555
2003-06-05,0.9989386200904846
2003-06-06,0.9400389194488525
2003-06-09,0.9259030222892761
2003-06-10,0.944750964641571
2003-06-11,0.9400389194488525
2003-06-12,1.0413463115692139
2003-06-13,0.9989386200904846
2003-06-16,0.9903000593185425
2003-06-17,0.9482848644256592
2003-06-18,0.9781274199485779
2003-06-19,0.9828394651412964
2003-06-20,1.0122891664505005
2003-06-23,0.9388608932495117
2003-06-24,0.9023430943489075
2003-06-25,0.9196203947067261
2003-06-26,0.9125524163246155
2003-06-27,0.8520820736885071
2003-06-30,0.8764272332191467
2003-07-01,0.8552234768867493
2003-07-02,0.9541748762130737
2003-07-03,1.0009019374847412
2003-07-07,1.0142524242401123
2003-07-08,1.0464509725570679
2003-07-09,1.0405608415603638
2003-07-10,0.944358229637146
2003-07-11,0.9659548997879028
2003-07-14,1.0287808179855347
2003-07-15,1.0307444334030151
2003-07-16,0.9989386200904846
2003-07-17,0.8603280186653137
2003-07-18,0.960457444190979
2003-07-21,0.9357196092605591
2003-07-22,0.945536196231842
2003-07-23,0.9663474559783936
