Date,CHRW
2003-10-24,12.51601505279541
2003-10-27,12.487615585327148
2003-10-28,12.676968574523926
2003-10-29,12.459213256835938
2003-10-30,12.383469581604004
2003-10-31,12.418184280395508
2003-11-03,12.736923217773438
2003-11-04,12.746386528015137
2003-11-05,12.746386528015137
2003-11-06,12.904190063476562
2003-11-07,13.033563613891602
2003-11-10,13.058819770812988
2003-11-11,12.891555786132812
2003-11-12,13.286036491394043
2003-11-13,13.418584823608398
2003-11-14,12.717988967895508
2003-11-17,12.37085247039795
2003-11-18,12.127851486206055
2003-11-19,12.28564167022705
2003-11-20,12.099447250366211
2003-11-21,12.096288681030273
2003-11-24,12.282480239868164
2003-11-25,12.30141830444336
2003-11-26,12.339288711547852
2003-11-28,12.42764949798584
2003-12-01,12.926279067993164
2003-12-02,12.452896118164062
2003-12-03,12.25663948059082
2003-12-04,12.36426830291748
2003-12-05,12.15218734741211
2003-12-08,12.471893310546875
2003-12-09,12.2503080368042
2003-12-10,12.34211254119873
2003-12-11,12.589016914367676
2003-12-12,12.329451560974121
2003-12-15,12.082542419433594
2003-12-16,12.012904167175293
2003-12-17,11.91477108001709
2003-12-18,11.886281967163086
2003-12-19,11.709020614624023
2003-12-22,11.7913179397583
2003-12-23,11.870455741882324
2003-12-24,11.838801383972168
2003-12-26,11.781824111938477
2003-12-29,12.041390419006348
2003-12-30,12.085707664489746
2003-12-31,12.000242233276367
2004-01-02,12.006575584411621
2004-01-05,12.269308090209961
2004-01-06,12.33894157409668
2004-01-07,12.114197731018066
2004-01-08,12.12369155883789
2004-01-09,11.959087371826172
2004-01-12,11.892613410949707
2004-01-13,11.933764457702637
2004-01-14,11.895779609680176
2004-01-15,11.788155555725098
2004-01-16,12.161675453186035
2004-01-20,12.294631004333496
2004-01-21,12.361103057861328
2004-01-22,12.25663948059082
2004-01-23,12.383256912231445
2004-01-26,12.37692642211914
2004-01-27,12.114197731018066
2004-01-28,11.993910789489746
2004-01-29,12.12369155883789
2004-01-30,12.000242233276367
2004-02-02,12.117362022399902
2004-02-03,12.22498607635498
2004-02-04,12.690305709838867
2004-02-05,12.471893310546875
2004-02-06,12.756782531738281
2004-02-09,12.715638160705566
2004-02-10,12.877071380615234
2004-02-11,12.997357368469238
2004-02-12,12.782111167907715
2004-02-13,12.59217643737793
2004-02-17,12.60800552368164
2004-02-18,12.46239948272705
2004-02-19,12.465557098388672
2004-02-20,12.639663696289062
2004-02-23,12.43390941619873
2004-02-24,12.563689231872559
2004-02-25,12.59217643737793
