Date,COR
2006-08-18,14.092182159423828
2006-08-21,14.098641395568848
2006-08-22,14.314848899841309
2006-08-23,14.224495887756348
2006-08-24,14.150278091430664
2006-08-25,14.108323097229004
2006-08-28,14.460057258605957
2006-08-29,14.39552116394043
2006-08-30,14.276129722595215
2006-08-31,14.250312805175781
2006-09-01,14.66336441040039
2006-09-05,14.569784164428711
2006-09-06,14.453612327575684
2006-09-07,14.4277925491333
2006-09-08,14.505237579345703
2006-09-11,14.579461097717285
2006-09-12,14.718225479125977
2006-09-13,14.898934364318848
2006-09-14,14.669817924499512
2006-09-15,14.9763765335083
2006-09-18,14.9247465133667
2006-09-19,14.905375480651855
2006-09-20,14.911837577819824
2006-09-21,14.27289867401123
2006-09-22,14.337438583374023
2006-09-25,14.479422569274902
2006-09-26,14.347112655639648
2006-09-27,14.389068603515625
2006-09-28,14.521371841430664
2006-09-29,14.58591079711914
2006-10-02,14.592368125915527
2006-10-03,14.605278968811035
2006-10-04,14.850525856018066
2006-10-05,15.079639434814453
2006-10-06,14.827938079833984
2006-10-09,14.844067573547363
2006-10-10,14.802129745483398
2006-10-11,14.840850830078125
2006-10-12,14.898934364318848
2006-10-13,14.892476081848145
2006-10-16,14.853758811950684
2006-10-17,14.911837577819824
2006-10-18,14.960243225097656
2006-10-19,15.005424499511719
2006-10-20,15.06673526763916
2006-10-23,15.292619705200195
2006-10-24,15.292619705200195
2006-10-25,15.005424499511719
2006-10-26,15.002201080322266
2006-10-27,15.079639434814453
2006-10-30,15.108689308166504
2006-10-31,15.231307029724121
2006-11-01,15.21194839477539
2006-11-02,14.934425354003906
2006-11-03,14.65691089630127
2006-11-06,14.779537200927734
2006-11-07,14.798895835876465
2006-11-08,14.734354019165039
2006-11-09,14.485877990722656
2006-11-10,14.563332557678223
2006-11-13,14.514927864074707
2006-11-14,14.95378589630127
2006-11-15,15.157087326049805
2006-11-16,15.302456855773926
2006-11-17,15.173234939575195
2006-11-20,14.940652847290039
2006-11-21,14.792051315307617
2006-11-22,14.811437606811523
2006-11-24,14.607916831970215
2006-11-27,14.517467498779297
2006-11-28,14.607916831970215
2006-11-29,14.672525405883789
2006-11-30,14.856663703918457
2006-12-01,14.772673606872559
2006-12-04,15.092479705810547
2006-12-05,15.034331321716309
2006-12-06,14.992335319519043
2006-12-07,14.979413986206055
2006-12-08,14.859894752502441
2006-12-11,14.885726928710938
2006-12-12,15.044027328491211
2006-12-13,15.279839515686035
2006-12-14,14.905116081237793
2006-12-15,14.998796463012695
2006-12-18,14.75652027130127
2006-12-19,14.659605979919434
2006-12-20,14.662836074829102
2006-12-21,14.578845024108887
2006-12-22,14.42701244354248
2006-12-26,14.368863105773926
2006-12-27,14.549772262573242
2006-12-28,14.549772262573242
2006-12-29,14.523934364318848
2007-01-03,14.89542293548584
2007-01-04,14.953568458557129
2007-01-05,14.772673606872559
2007-01-08,15.005260467529297
2007-01-09,14.956809997558594
2007-01-10,15.02787971496582
2007-01-11,15.266921043395996
2007-01-12,15.302456855773926
2007-01-16,15.396143913269043
2007-01-17,15.62550163269043
2007-01-18,15.535048484802246
2007-01-19,15.509204864501953
2007-01-22,15.354148864746094
2007-01-23,15.528587341308594
2007-01-24,16.785221099853516
2007-01-25,17.12764549255371
2007-01-26,17.066259384155273
2007-01-29,16.739988327026367
2007-01-30,16.907968521118164
2007-01-31,16.92089080810547
2007-02-01,16.91765785217285
2007-02-02,16.90473747253418
2007-02-05,16.959657669067383
2007-02-06,16.930587768554688
2007-02-07,16.96288299560547
2007-02-08,17.014572143554688
2007-02-09,17.28593635559082
2007-02-12,17.289155960083008
2007-02-13,17.476526260375977
2007-02-14,17.444225311279297
2007-02-15,17.870635986328125
2007-02-16,17.734954833984375
2007-02-20,17.78664779663086
2007-02-21,17.718809127807617
2007-02-22,17.715572357177734
2007-02-23,17.786710739135742
2007-02-26,17.46660614013672
2007-02-27,16.91046905517578
2007-02-28,17.007469177246094
2007-03-01,16.952505111694336
2007-03-02,16.710004806518555
2007-03-05,16.499834060668945
2007-03-06,16.962196350097656
2007-03-07,16.71647071838379
2007-03-08,17.02687644958496
2007-03-09,17.165903091430664
2007-03-12,16.955732345581055
2007-03-13,16.52569580078125
2007-03-14,16.774669647216797
2007-03-15,16.894302368164062
2007-03-16,16.768203735351562
2007-03-19,17.233810424804688
2007-03-20,17.07537078857422
2007-03-21,17.117408752441406
2007-03-22,17.227333068847656
2007-03-23,17.424570083618164
2007-03-26,17.401941299438477
2007-03-27,17.233810424804688
2007-03-28,17.285545349121094
2007-03-29,17.28877830505371
2007-03-30,17.055965423583984
2007-04-02,17.227333068847656
2007-04-03,17.4504451751709
2007-04-04,17.376075744628906
2007-04-05,17.463375091552734
2007-04-09,17.379304885864258
2007-04-10,17.424570083618164
2007-04-11,17.3372745513916
2007-04-12,17.379304885864258
2007-04-13,17.573314666748047
2007-04-16,17.680011749267578
2007-04-17,17.722043991088867
2007-04-18,17.734975814819336
2007-04-19,17.60887336730957
2007-04-20,17.70587921142578
2007-04-23,17.793180465698242
2007-04-24,18.223215103149414
2007-04-25,16.91693687438965
2007-04-26,16.42222785949707
2007-04-27,16.273500442504883
2007-04-30,16.163557052612305
2007-05-01,16.26703453063965
2007-05-02,16.538633346557617
2007-05-03,16.661502838134766
2007-05-04,16.593605041503906
2007-05-07,16.60976219177246
2007-05-08,16.651796340942383
2007-05-09,16.787601470947266
2007-05-10,16.606536865234375
2007-05-11,16.166797637939453
2007-05-14,16.567733764648438
2007-05-15,16.06333351135254
2007-05-16,16.503068923950195
2007-05-17,16.441574096679688
2007-05-18,16.609874725341797
2007-05-21,16.72638511657715
2007-05-22,16.6033992767334
2007-05-23,16.558086395263672
2007-05-24,16.393024444580078
2007-05-25,16.894685745239258
2007-05-29,16.939998626708984
2007-05-30,16.872032165527344
2007-05-31,16.57750701904297
2007-06-01,16.61634635925293
2007-06-04,16.613107681274414
2007-06-05,16.583982467651367
2007-06-06,16.516016006469727
2007-06-07,16.50630760192871
2007-06-08,16.57103157043457
2007-06-11,16.48687744140625
2007-06-12,16.499828338623047
2007-06-13,16.61634635925293
2007-06-14,16.538665771484375
2007-06-15,16.341238021850586
2007-06-18,16.318580627441406
2007-06-19,16.27002716064453
2007-06-20,16.134098052978516
2007-06-21,16.16646385192871
2007-06-22,15.988459587097168
2007-06-25,16.05318832397461
2007-06-26,16.004640579223633
2007-06-27,16.18588638305664
2007-06-28,16.06937599182129
2007-06-29,16.011119842529297
2007-07-02,16.127634048461914
2007-07-03,16.208538055419922
2007-07-05,16.124393463134766
2007-07-06,16.15998649597168
2007-07-09,16.02405548095703
2007-07-10,15.761902809143066
2007-07-11,15.84604263305664
2007-07-12,16.208538055419922
2007-07-13,16.23443603515625
2007-07-16,16.114675521850586
2007-07-17,16.260334014892578
2007-07-18,15.923720359802246
2007-07-19,15.901073455810547
2007-07-20,15.642147064208984
2007-07-23,15.875174522399902
2007-07-24,15.920488357543945
2007-07-25,16.05318832397461
2007-07-26,15.447957038879395
2007-07-27,14.994844436645508
2007-07-30,15.24728775024414
2007-07-31,15.24728775024414
2007-08-01,15.393048286437988
2007-08-02,15.31300163269043
2007-08-03,15.37303352355957
2007-08-06,15.900039672851562
2007-08-07,15.256296157836914
2007-08-08,15.049497604370117
2007-08-09,14.52584171295166
2007-08-10,15.196264266967773
2007-08-13,15.576504707336426
2007-08-14,15.232951164245605
2007-08-15,14.886065483093262
2007-08-16,14.825967788696289
2007-08-17,15.410313606262207
2007-08-20,15.38693904876709
2007-08-21,15.356894493103027
2007-08-22,15.680790901184082
2007-08-23,16.188339233398438
2007-08-24,15.941237449645996
2007-08-27,16.208372116088867
2007-08-28,15.744227409362793
2007-08-29,15.784309387207031
2007-08-30,15.7509126663208
2007-08-31,15.977973937988281
2007-09-04,15.901180267333984
2007-09-05,15.707507133483887
2007-09-06,15.717512130737305
2007-09-07,15.727531433105469
2007-09-10,15.510488510131836
2007-09-11,15.68412971496582
2007-09-12,15.36356258392334
2007-09-13,15.313478469848633
2007-09-14,14.909440994262695
2007-09-17,15.06637954711914
2007-09-18,15.360230445861816
2007-09-19,15.320157051086426
2007-09-20,15.223323822021484
2007-09-21,15.13316822052002
2007-09-24,14.896089553833008
2007-09-25,14.94616413116455
2007-09-26,15.106451034545898
2007-09-27,14.919464111328125
2007-09-28,15.136504173278809
2007-10-01,14.99959945678711
2007-10-02,15.156533241271973
2007-10-03,15.009617805480957
2007-10-04,14.886067390441895
2007-10-05,15.306802749633789
2007-10-08,15.166558265686035
2007-10-09,15.083073616027832
2007-10-10,15.39361572265625
2007-10-11,15.186603546142578
2007-10-12,15.176581382751465
2007-10-15,14.989579200744629
2007-10-16,14.909440994262695
2007-10-17,14.922789573669434
2007-10-18,14.906095504760742
2007-10-19,14.782550811767578
2007-10-22,14.665674209594727
2007-10-23,14.919464111328125
2007-10-24,14.829299926757812
2007-10-25,14.906095504760742
2007-10-26,14.872700691223145
2007-10-29,14.902761459350586
2007-10-30,14.89942455291748
2007-10-31,15.730876922607422
2007-11-01,15.089754104614258
2007-11-02,14.652321815490723
2007-11-05,14.508736610412598
2007-11-06,14.662333488464355
2007-11-07,14.425254821777344
2007-11-08,14.922789573669434
2007-11-09,14.59889030456543
2007-11-12,14.739145278930664
2007-11-13,14.892741203308105
2007-11-14,14.72244930267334
2007-11-15,14.841188430786133
2007-11-16,15.045230865478516
2007-11-19,14.613738059997559
2007-11-20,14.824459075927734
2007-11-21,14.556875228881836
2007-11-23,14.68062973022461
2007-11-26,14.593661308288574
2007-11-27,14.439801216125488
2007-11-28,14.861255645751953
2007-11-29,14.904736518859863
2007-11-30,15.175676345825195
2007-12-03,14.72746467590332
2007-12-04,14.627120018005371
2007-12-05,14.871291160583496
2007-12-06,15.068638801574707
2007-12-07,15.349605560302734
2007-12-10,15.319496154785156
2007-12-11,14.744181632995605
2007-12-12,14.797708511352539
2007-12-13,14.613738059997559
2007-12-14,14.32607650756836
2007-12-17,14.576937675476074
2007-12-18,14.593661308288574
2007-12-19,14.469907760620117
2007-12-20,14.586970329284668
2007-12-21,14.901397705078125
2007-12-24,15.168977737426758
2007-12-26,15.155604362487793
2007-12-27,15.205788612365723
2007-12-28,15.219157218933105
2007-12-31,15.008428573608398
2008-01-02,14.901397705078125
2008-01-03,14.991703987121582
2008-01-04,14.650531768798828
2008-01-07,14.844525337219238
2008-01-08,15.269339561462402
2008-01-09,15.406476020812988
2008-01-10,15.623881340026855
2008-01-11,15.824588775634766
2008-01-14,15.79781723022461
2008-01-15,15.342921257019043
2008-01-16,15.70416259765625
2008-01-17,15.600478172302246
2008-01-18,15.583749771118164
2008-01-22,15.406476020812988
2008-01-23,15.306124687194824
2008-01-24,15.362991333007812
2008-01-25,15.041879653930664
2008-01-28,15.152259826660156
2008-01-29,15.961721420288086
2008-01-30,15.747649192810059
2008-01-31,15.580402374267578
2008-02-01,15.597126960754395
2008-02-04,15.817885398864746
2008-02-05,15.449954986572266
2008-02-06,15.309469223022461
2008-02-07,15.205788612365723
2008-02-08,15.162296295166016
2008-02-11,14.837838172912598
2008-02-12,15.005084991455078
2008-02-13,14.855987548828125
2008-02-14,14.631510734558105
2008-02-15,14.614757537841797
2008-02-19,14.708565711975098
2008-02-20,14.608053207397461
2008-02-21,14.216056823730469
2008-02-22,14.4304780960083
2008-02-25,14.608053207397461
2008-02-26,14.534348487854004
2008-02-27,14.380220413208008
2008-02-28,14.1758451461792
2008-02-29,13.97816276550293
2008-03-03,13.897757530212402
2008-03-04,13.82068920135498
2008-03-05,13.904458999633789
2008-03-06,13.488997459411621
2008-03-07,13.780487060546875
2008-03-10,13.643121719360352
2008-03-11,13.485645294189453
2008-03-12,13.287968635559082
2008-03-13,13.281268119812012
2008-03-14,13.12714958190918
2008-03-17,13.096994400024414
2008-03-18,13.4186372756958
2008-03-19,13.9513578414917
2008-03-20,13.88100528717041
2008-03-24,14.021722793579102
2008-03-25,13.96141529083252
2008-03-26,13.891059875488281
2008-03-27,13.700081825256348
2008-03-28,13.733583450317383
2008-03-31,13.73023509979248
2008-04-01,13.988218307495117
2008-04-02,13.532554626464844
2008-04-03,13.385136604309082
2008-04-04,13.70677661895752
2008-04-07,13.58281135559082
2008-04-08,13.452147483825684
2008-04-09,13.485645294189453
2008-04-10,13.388483047485352
2008-04-11,13.184102058410645
2008-04-14,13.157299995422363
2008-04-15,13.23436450958252
2008-04-16,13.351628303527832
2008-04-17,13.388483047485352
2008-04-18,13.659871101379395
2008-04-21,13.69002914428711
2008-04-22,13.726879119873047
2008-04-23,13.227660179138184
2008-04-24,13.421995162963867
2008-04-25,13.71347713470459
2008-04-28,13.837444305419922
2008-04-29,13.941307067871094
2008-04-30,13.586160659790039
2008-05-01,13.887706756591797
2008-05-02,13.887706756591797
2008-05-05,13.894408226013184
2008-05-06,14.20600700378418
2008-05-07,13.937958717346191
2008-05-08,13.99156665802002
2008-05-09,13.800589561462402
2008-05-12,13.813990592956543
2008-05-13,13.780487060546875
2008-05-14,13.797239303588867
2008-05-15,13.772067070007324
2008-05-16,13.805628776550293
2008-05-19,13.93989372253418
2008-05-20,13.933181762695312
2008-05-21,13.745210647583008
2008-05-22,14.020452499389648
2008-05-23,13.80899715423584
2008-05-27,13.986885070800781
2008-05-28,13.95667552947998
2008-05-29,13.909689903259277
2008-05-30,13.872761726379395
2008-06-02,13.89291000366211
2008-06-03,13.946608543395996
2008-06-04,14.090944290161133
2008-06-05,14.178206443786621
2008-06-06,13.80228328704834
2008-06-09,13.74185562133789
2008-06-10,13.577388763427734
2008-06-11,13.355849266052246
2008-06-12,13.51025390625
2008-06-13,13.75528335571289
2008-06-16,13.68480110168457
2008-06-17,13.745210647583008
2008-06-18,13.271934509277344
2008-06-19,13.359208106994629
2008-06-20,13.352490425109863
2008-06-23,13.28536319732666
2008-06-24,13.26522445678711
2008-06-25,13.486753463745117
2008-06-26,13.090685844421387
2008-06-27,13.161170959472656
2008-06-30,13.422982215881348
2008-07-01,13.24508285522461
2008-07-02,13.05375862121582
2008-07-03,13.104105949401855
2008-07-07,12.879213333129883
2008-07-08,13.25179672241211
2008-07-09,13.057116508483887
2008-07-10,12.996698379516602
2008-07-11,12.875863075256348
2008-07-14,12.708037376403809
2008-07-15,12.674466133117676
2008-07-16,12.748307228088379
2008-07-17,12.80201244354248
2008-07-18,12.708037376403809
2008-07-21,12.738235473632812
2008-07-22,13.228297233581543
2008-07-23,13.426338195800781
2008-07-24,14.48366641998291
2008-07-25,14.161430358886719
2008-07-28,13.916401863098145
2008-07-29,14.188286781311035
2008-07-30,14.168148040771484
2008-07-31,14.05401611328125
2008-08-01,14.111076354980469
2008-08-04,14.037240982055664
2008-08-05,14.40310287475586
2008-08-06,14.171504020690918
2008-08-07,14.245340347290039
2008-08-08,14.48366641998291
2008-08-11,14.389674186706543
2008-08-12,14.36954402923584
2008-08-13,14.215133666992188
2008-08-14,14.18320083618164
2008-08-15,14.253799438476562
2008-08-18,14.001619338989258
2008-08-19,13.951172828674316
2008-08-20,13.974714279174805
2008-08-21,14.048694610595703
2008-08-22,14.152928352355957
2008-08-25,13.93772029876709
2008-08-26,14.004982948303223
2008-08-27,13.954533576965332
2008-08-28,13.984803199768066
2008-08-29,13.789776802062988
2008-09-02,13.894014358520508
2008-09-03,13.894014358520508
2008-09-04,13.783049583435059
2008-09-05,13.635098457336426
2008-09-08,13.961268424987793
2008-09-09,13.709078788757324
2008-09-10,13.675445556640625
2008-09-11,13.729249000549316
2008-09-12,13.806585311889648
2008-09-15,13.668724060058594
2008-09-16,13.433338165283203
2008-09-17,12.747392654418945
2008-09-18,13.197967529296875
2008-09-19,13.258493423461914
2008-09-22,12.767560958862305
2008-09-23,12.898710250854492
2008-09-24,12.9558687210083
2008-09-25,12.865072250366211
2008-09-26,12.875165939331055
2008-09-29,12.854995727539062
2008-09-30,12.659960746765137
2008-10-01,12.374139785766602
2008-10-02,12.199295997619629
2008-10-03,12.441398620605469
2008-10-06,11.661283493041992
2008-10-07,11.244329452514648
2008-10-08,11.072842597961426
2008-10-09,10.376798629760742
2008-10-10,9.90267562866211
2008-10-13,10.914800643920898
2008-10-14,10.652527809143066
2008-10-15,10.20530891418457
2008-10-16,10.370074272155762
2008-10-17,10.430599212646484
2008-10-20,10.958521842956543
2008-10-21,11.045943260192871
2008-10-22,10.820658683776855
2008-10-23,10.753401756286621
2008-10-24,10.309545516967773
2008-10-27,9.842154502868652
2008-10-28,10.60208511352539
2008-10-29,9.855602264404297
2008-10-30,10.148143768310547
2008-10-31,10.514660835266113
2008-11-03,10.5415620803833
2008-11-04,10.534835815429688
2008-11-05,10.39697265625
2008-11-06,10.134695053100586
2008-11-07,10.171682357788086
2008-11-10,10.2120361328125
2008-11-11,9.875778198242188
2008-11-12,9.576512336730957
2008-11-13,10.18513298034668
2008-11-14,10.080892562866211
2008-11-17,10.232207298278809
2008-11-18,10.363349914550781
2008-11-19,9.956478118896484
2008-11-20,9.27157211303711
2008-11-21,10.037454605102539
2008-11-24,10.04420280456543
2008-11-25,10.047576904296875
2008-11-26,10.371472358703613
2008-11-28,10.57728385925293
2008-12-01,10.08131217956543
2008-12-02,10.179157257080078
2008-12-03,10.357983589172363
2008-12-04,10.034078598022461
2008-12-05,10.374842643737793
2008-12-08,10.408590316772461
2008-12-09,10.324235916137695
2008-12-10,10.185905456542969
2008-12-11,10.772965431213379
2008-12-12,11.154230117797852
2008-12-15,11.177842140197754
2008-12-16,11.883001327514648
2008-12-17,11.49499225616455
2008-12-18,11.535479545593262
2008-12-19,11.606332778930664
2008-12-22,11.552350997924805
2008-12-23,11.518613815307617
2008-12-24,11.484875679016113
2008-12-26,11.60970687866211
2008-12-29,11.562469482421875
2008-12-30,11.940349578857422
2008-12-31,12.031449317932129
2009-01-02,12.00108814239502
2009-01-05,12.230506896972656
2009-01-06,12.183279037475586
2009-01-07,12.115799903869629
2009-01-08,12.389082908630371
2009-01-09,12.12254524230957
2009-01-12,12.09892463684082
2009-01-13,12.169775009155273
2009-01-14,12.213641166687012
2009-01-15,12.43294906616211
2009-01-16,12.621885299682617
2009-01-20,12.345226287841797
2009-01-21,12.598275184631348
2009-01-22,12.665746688842773
2009-01-23,12.169775009155273
2009-01-26,12.43294906616211
2009-01-27,12.463318824768066
2009-01-28,12.739982604980469
2009-01-29,12.51054859161377
2009-01-30,12.254132270812988
2009-02-02,12.453192710876465
2009-02-03,12.669123649597168
2009-02-04,12.793954849243164
2009-02-05,12.95590591430664
2009-02-06,13.07736873626709
2009-02-09,13.050375938415527
2009-02-10,12.699490547180176
2009-02-11,12.608391761779785
2009-02-12,12.801226615905762
2009-02-13,12.635451316833496
2009-02-17,12.256559371948242
2009-02-18,12.219345092773438
2009-02-19,12.026516914367676
2009-02-20,12.060351371765137
2009-02-23,11.708518028259277
2009-02-24,11.867514610290527
2009-02-25,11.559661865234375
2009-02-26,11.038690567016602
2009-02-27,10.744369506835938
2009-03-02,10.33164119720459
2009-03-03,10.27074146270752
2009-03-04,10.500788688659668
2009-03-05,10.48049259185791
2009-03-06,10.389151573181152
2009-03-09,10.213233947753906
2009-03-10,10.561689376831055
2009-03-11,9.536641120910645
2009-03-12,9.952747344970703
2009-03-13,10.571833610534668
2009-03-16,10.341790199279785
2009-03-17,10.619194030761719
2009-03-18,10.55492115020752
2009-03-19,10.307960510253906
2009-03-20,10.345176696777344
2009-03-23,10.75451374053955
2009-03-24,10.8424711227417
2009-03-25,10.950727462768555
2009-03-26,11.05898380279541
2009-03-27,10.923667907714844
2009-03-30,10.913516998291016
2009-03-31,11.048832893371582
2009-04-01,11.072516441345215
2009-04-02,11.343153953552246
2009-04-03,11.086048126220703
2009-04-06,11.099580764770508
2009-04-07,10.998091697692871
2009-04-08,11.018389701843262
2009-04-09,11.190924644470215
2009-04-13,11.255196571350098
2009-04-14,11.207833290100098
2009-04-15,11.126644134521484
2009-04-16,11.451414108276367
2009-04-17,11.786328315734863
2009-04-20,11.735580444335938
2009-04-21,11.694988250732422
2009-04-22,11.755880355834961
2009-04-23,11.979159355163574
2009-04-24,11.698369979858398
2009-04-27,11.925028800964355
2009-04-28,11.806620597839355
2009-04-29,11.749114036560059
2009-04-30,11.38036823272705
2009-05-01,11.620559692382812
2009-05-04,11.874281883239746
2009-05-05,11.881050109863281
2009-05-06,11.908120155334473
2009-05-07,12.303919792175293
2009-05-08,12.276860237121582
2009-05-11,12.063737869262695
2009-05-12,12.144922256469727
2009-05-13,12.073882102966309
2009-05-14,12.12137508392334
2009-05-15,11.870325088500977
2009-05-18,12.070490837097168
2009-05-19,12.199407577514648
2009-05-20,12.535260200500488
2009-05-21,12.338489532470703
2009-05-22,12.409735679626465
2009-05-26,12.681135177612305
2009-05-27,12.460618019104004
2009-05-28,12.508123397827148
2009-05-29,12.586145401000977
2009-06-01,12.77273178100586
2009-06-02,12.843979835510254
2009-06-03,12.603116035461426
2009-06-04,12.335099220275879
2009-06-05,12.341891288757324
2009-06-08,12.335099220275879
2009-06-09,12.124768257141113
2009-06-10,12.199407577514648
2009-06-11,12.54883098602295
2009-06-12,12.399563789367676
2009-06-15,12.15190601348877
2009-06-16,12.070490837097168
2009-06-17,12.375812530517578
2009-06-18,12.484367370605469
2009-06-19,12.42330551147461
2009-06-22,12.212974548339844
2009-06-23,11.995855331420898
2009-06-24,11.873722076416016
2009-06-25,12.38938045501709
2009-06-26,12.328316688537598
2009-06-29,12.260467529296875
2009-06-30,12.036563873291016
2009-07-01,12.375812530517578
2009-07-02,12.090843200683594
2009-07-06,12.070490837097168
2009-07-07,12.34867000579834
2009-07-08,12.165471076965332
2009-07-09,12.104414939880371
2009-07-10,12.022991180419922
2009-07-13,12.287609100341797
2009-07-14,12.369025230407715
2009-07-15,12.402953147888184
2009-07-16,12.55901050567627
2009-07-17,12.877899169921875
2009-07-20,12.694705963134766
2009-07-21,12.966108322143555
2009-07-22,12.748988151550293
2009-07-23,12.993247985839844
2009-07-24,13.101805686950684
2009-07-27,13.061091423034668
2009-07-28,13.09501838684082
2009-07-29,13.759952545166016
2009-07-30,13.407129287719727
2009-07-31,13.379990577697754
2009-08-03,13.474980354309082
2009-08-04,13.87529468536377
2009-08-05,13.868511199951172
2009-08-06,13.882079124450684
2009-08-07,13.800653457641602
2009-08-10,13.78709602355957
2009-08-11,13.773517608642578
2009-08-12,13.868511199951172
2009-08-13,13.963494300842285
2009-08-14,13.868511199951172
2009-08-17,13.73960018157959
2009-08-18,13.90921401977539
2009-08-19,14.133127212524414
2009-08-20,14.289628028869629
2009-08-21,14.323651313781738
2009-08-24,14.153535842895508
2009-08-25,14.241992950439453
2009-08-26,14.221587181091309
2009-08-27,14.391694068908691
2009-08-28,14.4257173538208
2009-08-31,14.500570297241211
2009-09-01,14.4257173538208
2009-09-02,14.296430587768555
2009-09-03,14.38489055633545
2009-09-04,14.486963272094727
2009-09-08,14.405304908752441
2009-09-09,14.58222770690918
2009-09-10,14.650267601013184
2009-09-11,14.73873233795166
2009-09-14,14.793164253234863
2009-09-15,14.663874626159668
2009-09-16,14.806777000427246
2009-09-17,14.677488327026367
2009-09-18,14.806777000427246
2009-09-21,14.936067581176758
2009-09-22,14.759142875671387
2009-09-23,14.752338409423828
2009-09-24,14.663874626159668
2009-09-25,14.636665344238281
2009-09-28,14.813578605651855
2009-09-29,14.956480979919434
2009-09-30,15.228660583496094
2009-10-01,14.990498542785645
2009-10-02,14.711514472961426
2009-10-05,14.895230293273926
2009-10-06,15.072160720825195
2009-10-07,15.249076843261719
2009-10-08,15.242269515991211
2009-10-09,15.385168075561523
2009-10-12,15.47362232208252
2009-10-13,15.391982078552246
2009-10-14,15.698177337646484
2009-10-15,15.888702392578125
2009-10-16,16.011194229125977
2009-10-19,15.94313907623291
2009-10-20,16.133668899536133
2009-10-21,15.97036075592041
2009-10-22,15.983968734741211
2009-10-23,15.779831886291504
2009-10-26,15.596102714538574
2009-10-27,15.521261215209961
2009-10-28,15.160609245300293
2009-10-29,15.419188499450684
2009-10-30,15.072160720825195
2009-11-02,15.317116737365723
2009-11-03,15.78663444519043
2009-11-04,15.745808601379395
2009-11-05,15.94313907623291
2009-11-06,16.072431564331055
2009-11-09,16.201719284057617
2009-11-10,16.562360763549805
2009-11-11,16.51472282409668
2009-11-12,16.317394256591797
2009-11-13,16.73928451538086
2009-11-16,16.684846878051758
2009-11-17,16.52153778076172
2009-11-18,16.65081787109375
2009-11-19,16.52794075012207
2009-11-20,16.719085693359375
2009-11-23,17.04677963256836
2009-11-24,17.08091163635254
2009-11-25,17.053604125976562
2009-11-27,16.971683502197266
2009-11-30,16.855632781982422
2009-12-01,16.964860916137695
2009-12-02,16.903413772583008
2009-12-03,16.78053092956543
2009-12-04,16.841970443725586
2009-12-07,16.82149314880371
2009-12-08,16.541587829589844
2009-12-09,16.725910186767578
2009-12-10,17.10139274597168
2009-12-11,16.923892974853516
2009-12-14,17.0672607421875
2009-12-15,17.599760055541992
2009-12-16,17.838699340820312
2009-12-17,17.654376983642578
2009-12-18,17.77043342590332
2009-12-21,17.825042724609375
2009-12-22,17.961584091186523
2009-12-23,17.968412399291992
2009-12-24,17.98206329345703
2009-12-28,18.02985382080078
2009-12-29,18.002544403076172
2009-12-30,17.961584091186523
2009-12-31,17.797739028930664
2010-01-04,18.1800479888916
2010-01-05,18.050331115722656
2010-01-06,17.879669189453125
2010-01-07,17.592933654785156
2010-01-08,17.784086227416992
2010-01-11,17.98206329345703
2010-01-12,18.104951858520508
2010-01-13,18.459941864013672
2010-01-14,18.576000213623047
2010-01-15,18.378026962280273
2010-01-19,18.685239791870117
2010-01-20,18.528213500976562
2010-01-21,18.145906448364258
2010-01-22,18.200531005859375
2010-01-25,18.50773811340332
2010-01-26,18.7330322265625
2010-01-27,18.610137939453125
2010-01-28,18.62379264831543
2010-01-29,18.610137939453125
2010-02-01,18.944658279418945
2010-02-02,19.490806579589844
2010-02-03,19.333789825439453
2010-02-04,18.719369888305664
2010-02-05,18.439462661743164
2010-02-08,18.398509979248047
2010-02-09,18.54187774658203
2010-02-10,18.61719512939453
2010-02-11,18.843141555786133
2010-02-12,18.726743698120117
2010-02-16,18.877378463745117
2010-02-17,18.89107322692871
2010-02-18,19.075939178466797
2010-02-19,19.267654418945312
2010-02-22,19.096479415893555
2010-02-23,19.000629425048828
2010-02-24,19.096479415893555
2010-02-25,19.22658348083496
2010-02-26,19.19919204711914
2010-03-01,19.219728469848633
2010-03-02,19.48676872253418
2010-03-03,19.171804428100586
2010-03-04,19.164947509765625
2010-03-05,19.45252799987793
2010-03-08,19.219728469848633
2010-03-09,19.164947509765625
2010-03-10,19.206031799316406
2010-03-11,19.22658348083496
2010-03-12,19.123870849609375
2010-03-15,19.000629425048828
2010-03-16,19.418292999267578
2010-03-17,19.308748245239258
2010-03-18,19.56208610534668
2010-03-19,19.63740348815918
2010-03-22,20.055076599121094
2010-03-23,20.00029182434082
2010-03-24,19.6648006439209
2010-03-25,19.582624435424805
2010-03-26,19.57577896118164
2010-03-29,19.746950149536133
2010-03-30,20.048233032226562
2010-03-31,19.801727294921875
2010-04-01,19.57577896118164
2010-04-05,19.801727294921875
2010-04-06,19.877044677734375
2010-04-07,19.88389015197754
2010-04-08,19.979755401611328
2010-04-09,20.178319931030273
2010-04-12,20.089311599731445
2010-04-13,20.171470642089844
2010-04-14,19.993457794189453
2010-04-15,20.192014694213867
2010-04-16,20.459054946899414
2010-04-19,20.417970657348633
2010-04-20,20.801403045654297
2010-04-21,20.78770637512207
2010-04-22,21.506654739379883
2010-04-23,21.314937591552734
2010-04-26,21.38340950012207
2010-04-27,21.130067825317383
2010-04-28,21.08213996887207
2010-04-29,21.472412109375
2010-04-30,21.12322235107422
2010-05-03,21.417640686035156
2010-05-04,21.205385208129883
