Date,AOS
2001-11-06,1.8099150657653809
2001-11-07,1.8230780363082886
2001-11-08,1.853791356086731
2001-11-09,1.8044300079345703
2001-11-12,1.8515971899032593
2001-11-13,1.853791356086731
2001-11-14,1.9250906705856323
2001-11-15,1.9305758476257324
2001-11-16,1.9305758476257324
2001-11-19,2.001875162124634
2001-11-20,2.030395030975342
2001-11-21,1.9536113739013672
2001-11-23,1.9799375534057617
2001-11-26,1.8866990804672241
2001-11-27,1.918508529663086
2001-11-28,1.9305758476257324
2001-11-29,1.9744517803192139
2001-11-30,1.9612890481948853
2001-12-03,1.9722580909729004
2001-12-04,1.9832274913787842
2001-12-05,1.9854211807250977
2001-12-06,1.9755492210388184
2001-12-07,1.9733542203903198
2001-12-10,1.9579987525939941
2001-12-11,1.9612890481948853
2001-12-12,1.9678709506988525
2001-12-13,1.9360600709915161
2001-12-14,1.9744517803192139
2001-12-17,1.9777429103851318
2001-12-18,1.9656767845153809
2001-12-19,1.9393507242202759
2001-12-20,1.9130254983901978
2001-12-21,1.9623863697052002
2001-12-24,2.001875162124634
2001-12-26,2.018329381942749
2001-12-27,2.040266752243042
2001-12-28,2.1060824394226074
2001-12-31,2.1389904022216797
2002-01-02,2.1005983352661133
2002-01-03,2.1510558128356934
2002-01-04,2.2245495319366455
2002-01-07,2.212484121322632
2002-01-08,2.1170520782470703
2002-01-09,2.122537851333618
2002-01-10,2.1389904022216797
2002-01-11,2.1609272956848145
2002-01-14,2.18835186958313
2002-01-15,2.1718976497650146
2002-01-16,2.2212584018707275
2002-01-17,2.265136241912842
2002-01-18,2.1115660667419434
2002-01-22,2.2069990634918213
2002-01-23,2.3419201374053955
2002-01-24,2.4954886436462402
2002-01-25,2.5174272060394287
2002-01-28,2.576659917831421
2002-01-29,2.480696439743042
2002-01-30,2.4994494915008545
2002-01-31,2.7321863174438477
2002-02-01,2.4983468055725098
2002-02-04,2.5314366817474365
2002-02-05,2.5369505882263184
2002-02-06,2.426649332046509
2002-02-07,2.5369505882263184
2002-02-08,2.5369505882263184
2002-02-11,2.5369505882263184
2002-02-12,2.5468783378601074
2002-02-13,2.5457770824432373
2002-02-14,2.5292303562164307
2002-02-15,2.492830753326416
2002-02-19,2.5204057693481445
2002-02-20,2.5512912273406982
2002-02-21,2.4762861728668213
2002-02-22,2.5369505882263184
2002-02-25,2.509376049041748
2002-02-26,2.4685637950897217
2002-02-27,2.4729766845703125
2002-02-28,2.5314366817474365
2002-03-01,2.5369505882263184
2002-03-04,2.702404737472534
2002-03-05,2.652769088745117
2002-03-06,2.811603546142578
2002-03-07,2.873373031616211
2002-03-08,2.939554452896118
2002-03-11,2.9174933433532715
2002-03-12,2.9119784832000732
2002-03-13,2.9230096340179443
2002-03-14,3.000220775604248
2002-03-15,2.995810031890869
2002-03-18,3.038828134536743
2002-03-19,3.093977928161621
2002-03-20,3.038828134536743
2002-03-21,2.9781603813171387
2002-03-22,2.867859125137329
2002-03-25,2.867859125137329
2002-03-26,2.9230096340179443
2002-03-27,2.9230096340179443
2002-03-28,2.8071913719177246
2002-04-01,2.9075677394866943
2002-04-02,2.8943307399749756
2002-04-03,2.9031550884246826
2002-04-04,2.906463384628296
2002-04-05,2.900949716567993
2002-04-08,2.9836747646331787
2002-04-09,3.0311050415039062
2002-04-10,3.0057358741760254
2002-04-11,2.8568294048309326
2002-04-12,3.071918249130249
2002-04-15,3.082946300506592
2002-04-16,3.2539148330688477
2002-04-17,3.198765993118286
2002-04-18,3.2153093814849854
2002-04-19,3.2208244800567627
2002-04-22,3.231855630874634
2002-04-23,3.231855630874634
2002-04-24,3.305757761001587
2002-04-25,3.2539148330688477
2002-04-26,3.2406225204467773
2002-04-29,3.3059871196746826
2002-04-30,3.4455838203430176
2002-05-01,3.522029399871826
2002-05-02,3.4987645149230957
2002-05-03,3.4522318840026855
2002-05-06,3.2461609840393066
2002-05-07,3.368032932281494
2002-05-08,3.4178874492645264
2002-05-09,3.5563745498657227
2002-05-10,3.49544095993042
2002-05-13,3.395728588104248
2002-05-14,3.4843616485595703
2002-05-15,3.456662654876709
2002-05-16,3.4356133937835693
2002-05-17,3.4455838203430176
2002-05-20,3.4367196559906006
2002-05-21,3.3325788974761963
2002-05-22,3.2461609840393066
2002-05-23,3.2461609840393066
2002-05-24,3.2505929470062256
2002-05-28,3.255025625228882
2002-05-29,3.281613826751709
2002-05-30,3.262779951095581
2002-05-31,3.30155611038208
2002-06-03,3.2361888885498047
2002-06-04,3.217355728149414
2002-06-05,3.21846342086792
2002-06-06,3.120968818664551
2002-06-07,3.0046379566192627
2002-06-10,3.019040107727051
2002-06-11,2.956997871398926
2002-06-12,2.873905658721924
2002-06-13,2.9802637100219727
2002-06-14,2.9902358055114746
2002-06-17,3.052278518676758
2002-06-18,3.15752911567688
2002-06-19,3.0888378620147705
2002-06-20,3.096592664718628
2002-06-21,3.1929807662963867
2002-06-24,3.2949094772338867
2002-06-25,3.2793996334075928
2002-06-26,3.318174362182617
2002-06-27,3.3237144947052
2002-06-28,3.4577715396881104
2002-07-01,3.3857555389404297
2002-07-02,3.1807942390441895
2002-07-03,3.085514783859253
2002-07-05,3.1708240509033203
2002-07-08,3.221787929534912
2002-07-09,3.2738590240478516
2002-07-10,3.212923765182495
2002-07-11,3.099916696548462
2002-07-12,3.5563745498657227
2002-07-15,3.3347935676574707
2002-07-16,3.169715166091919
2002-07-17,3.1996288299560547
2002-07-18,3.1907668113708496
2002-07-19,3.174147605895996
2002-07-22,3.216247797012329
2002-07-23,3.163069248199463
2002-07-24,3.212923765182495
2002-07-25,3.1807942390441895
2002-07-26,3.212923765182495
2002-07-29,3.4066340923309326
2002-07-30,3.2741544246673584
2002-07-31,3.200679302215576
2002-08-01,3.205130100250244
2002-08-02,3.0826687812805176
2002-08-05,3.0659704208374023
2002-08-06,3.1171815395355225
2002-08-07,3.139446258544922
2002-08-08,3.2841734886169434
2002-08-09,3.2841734886169434
2002-08-12,3.3298189640045166
2002-08-13,3.2863996028900146
2002-08-14,3.3364975452423096
2002-08-15,3.328705310821533
2002-08-16,3.3387246131896973
2002-08-19,3.289740562438965
2002-08-20,3.322024345397949
2002-08-21,3.3342700004577637
2002-08-22,3.319797992706299
2002-08-23,3.23964262008667
2002-08-26,3.3398377895355225
2002-08-27,3.337611436843872
2002-08-28,3.3342700004577637
2002-08-29,3.3843698501586914
2002-08-30,3.3899340629577637
2002-09-03,3.2552292346954346
2002-09-04,3.3387246131896973
2002-09-05,3.206245183944702
2002-09-06,3.2285099029541016
2002-09-09,3.319797992706299
2002-09-10,3.2953076362609863
2002-09-11,3.319797992706299
2002-09-12,3.2841734886169434
2002-09-13,3.2841734886169434
2002-09-16,3.2964208126068115
2002-09-17,3.222944498062134
2002-09-18,3.1405601501464844
2002-09-19,3.0314600467681885
2002-09-20,3.0336854457855225
2002-09-23,2.9078850746154785
2002-09-24,2.8110299110412598
2002-09-25,2.7887649536132812
2002-09-26,3.1661651134490967
2002-09-27,3.124974012374878
2002-09-30,3.163940668106079
2002-10-01,3.2841734886169434
2002-10-02,3.2329623699188232
2002-10-03,3.18397855758667
2002-10-04,3.067084550857544
2002-10-07,2.939056396484375
2002-10-08,2.937944173812866
2002-10-09,2.8934128284454346
2002-10-10,2.894526481628418
2002-10-11,3.0448195934295654
2002-10-14,3.078217029571533
2002-10-15,2.9346041679382324
2002-10-16,2.80991792678833
2002-10-17,2.9056596755981445
2002-10-18,2.944622278213501
2002-10-21,2.96132230758667
2002-10-22,2.8878467082977295
2002-10-23,2.888960361480713
2002-10-24,2.894526481628418
2002-10-25,2.838862657546997
2002-10-28,2.8088040351867676
2002-10-29,2.7035720348358154
2002-10-30,2.461761236190796
2002-10-31,2.4584031105041504
2002-11-01,2.491987943649292
2002-11-04,2.5009419918060303
2002-11-05,2.4584031105041504
2002-11-06,2.4348931312561035
2002-11-07,2.34309458732605
2002-11-08,2.3397374153137207
2002-11-11,2.374440908432007
2002-11-12,2.4091455936431885
2002-11-13,2.5222134590148926
2002-11-14,2.781935453414917
2002-11-15,2.8099215030670166
2002-11-18,2.7651431560516357
2002-11-19,2.80208683013916
2002-11-20,2.824476718902588
2002-11-21,2.9330663681030273
2002-11-22,2.8994832038879395
2002-11-25,2.9297091960906982
2002-11-26,2.8849287033081055
2002-11-27,3.0058329105377197
2002-11-29,2.9834444522857666
2002-12-02,2.9979960918426514
2002-12-03,2.9442620277404785
2002-12-04,2.8782124519348145
2002-12-05,2.9330663681030273
2002-12-06,2.9162755012512207
2002-12-09,2.879331588745117
2002-12-10,3.0718834400177
2002-12-11,2.990161895751953
2002-12-12,2.9879212379455566
2002-12-13,2.9386637210845947
2002-12-16,3.004713773727417
2002-12-17,2.9756076335906982
2002-12-18,2.934185266494751
2002-12-19,3.000236988067627
2002-12-20,3.127859115600586
2002-12-23,3.0841989517211914
2002-12-24,3.0282230377197266
2002-12-26,3.0282230377197266
2002-12-27,2.9923977851867676
2002-12-30,3.049494504928589
2002-12-31,3.023744583129883
2003-01-02,3.2084639072418213
2003-01-03,3.1457691192626953
2003-01-06,3.1121840476989746
2003-01-07,3.0819597244262695
2003-01-08,3.050612449645996
2003-01-09,3.0718834400177
2003-01-10,3.067406177520752
2003-01-13,3.0215070247650146
2003-01-14,3.0282230377197266
2003-01-15,2.9621729850769043
2003-01-16,2.927469253540039
2003-01-17,2.882689952850342
2003-01-21,2.730438470840454
2003-01-22,2.9319472312927246
2003-01-23,3.0024750232696533
2003-01-24,2.8994832038879395
2003-01-27,2.7875332832336426
2003-01-28,2.8032054901123047
2003-01-29,2.8707525730133057
2003-01-30,2.7975776195526123
2003-01-31,2.9259166717529297
2003-02-03,2.918036699295044
2003-02-04,2.9292943477630615
2003-02-05,2.9011497497558594
2003-02-06,2.868501901626587
2003-02-07,2.8290975093841553
2003-02-10,2.8257205486297607
2003-02-11,2.8133373260498047
2003-02-12,2.7806901931762695
2003-02-13,2.768305778503418
2003-02-14,2.763803243637085
2003-02-18,2.758174180984497
2003-02-19,2.742413282394409
2003-02-20,2.7108917236328125
2003-02-21,2.679368495941162
2003-02-24,2.6906275749206543
2003-02-25,2.7784392833709717
2003-02-26,2.776186466217041
2003-02-27,2.882011890411377
2003-02-28,2.9022746086120605
2003-03-03,2.868501901626587
2003-03-04,2.8144640922546387
2003-03-05,2.830223560333252
2003-03-06,2.84936261177063
2003-03-07,2.887640953063965
2003-03-10,2.758174180984497
2003-03-11,2.732280731201172
2003-03-12,2.6906275749206543
2003-03-13,2.762676954269409
2003-03-14,2.8471126556396484
2003-03-17,3.0227341651916504
2003-03-18,3.0756454467773438
2003-03-19,3.02498459815979
2003-03-20,3.000218391418457
2003-03-21,3.0565085411071777
2003-03-24,3.0677645206451416
2003-03-25,3.05087947845459
2003-03-26,3.0227341651916504
2003-03-27,3.0227341651916504
2003-03-28,3.0306143760681152
2003-03-31,3.0171051025390625
2003-04-01,3.046375274658203
2003-04-02,3.097036123275757
2003-04-03,3.0790231227874756
2003-04-04,3.0339908599853516
2003-04-07,3.0643882751464844
2003-04-08,3.076772928237915
2003-04-09,3.0621352195739746
2003-04-10,3.0621352195739746
2003-04-11,3.065513849258423
2003-04-14,3.1679599285125732
2003-04-15,3.2974255084991455
2003-04-16,3.264777898788452
2003-04-17,3.2861685752868652
2003-04-21,3.276036500930786
2003-04-22,3.3323252201080322
2003-04-23,3.294049024581909
2003-04-24,3.3435819149017334
2003-04-25,3.375105619430542
2003-04-28,3.3637948036193848
2003-04-29,3.3818905353546143
2003-04-30,3.3728413581848145
2003-05-01,3.3083739280700684
2003-05-02,3.4271326065063477
2003-05-05,3.3932018280029297
2003-05-06,3.444098949432373
2003-05-07,3.388676881790161
2003-05-08,3.415822982788086
2003-05-09,3.603578805923462
2003-05-12,3.6103672981262207
2003-05-13,3.5685176849365234
2003-05-14,3.5504214763641357
2003-05-15,3.5572049617767334
2003-05-16,3.5481581687927246
2003-05-19,3.507439136505127
2003-05-20,3.5345849990844727
2003-05-21,3.4621987342834473
2003-05-22,3.4678502082824707
2003-05-23,3.5300605297088623
2003-05-27,3.5628602504730225
2003-05-28,3.585484027862549
2003-05-29,3.5628602504730225
2003-05-30,3.5945303440093994
2003-06-02,3.5605998039245605
2003-06-03,3.5798277854919434
2003-06-04,3.65447735786438
2003-06-05,3.621678352355957
2003-06-06,3.6092357635498047
2003-06-09,3.5617318153381348
2003-06-10,3.619414806365967
2003-06-11,3.596792459487915
2003-06-12,3.6081032752990723
2003-06-13,3.5798277854919434
2003-06-16,3.40338134765625
2003-06-17,3.387547016143799
2003-06-18,3.3592686653137207
2003-06-19,3.3366479873657227
2003-06-20,3.3377788066864014
2003-06-23,3.257474184036255
2003-06-24,3.2733078002929688
2003-06-25,3.2676522731781006
2003-06-26,3.2348520755767822
2003-06-27,3.2314581871032715
2003-06-30,3.1839540004730225
2003-07-01,3.2563416957855225
2003-07-02,3.3468289375305176
2003-07-03,3.31402850151062
2003-07-07,3.4621987342834473
2003-07-08,3.5119638442993164
2003-07-09,3.453148603439331
2003-07-10,3.3717098236083984
2003-07-11,3.3536152839660645
2003-07-14,3.3536152839660645
2003-07-15,3.5753023624420166
2003-07-16,3.5572049617767334
2003-07-17,3.5119638442993164
2003-07-18,3.5798277854919434
2003-07-21,3.5323233604431152
2003-07-22,3.5198817253112793
