Date,CMCSA
2002-01-09,7.661104679107666
2002-01-10,7.75121545791626
2002-01-11,7.780548572540283
2002-01-14,7.684154510498047
2002-01-15,7.6799635887146
2002-01-16,7.623387336730957
2002-01-17,7.589855670928955
2002-01-18,7.638054370880127
2002-01-22,7.462035179138184
2002-01-23,7.459940433502197
2002-01-24,7.543759346008301
2002-01-25,7.512324810028076
2002-01-28,7.596145153045654
2002-01-29,7.516518592834473
2002-01-30,7.482990741729736
2002-01-31,7.5018486976623535
2002-02-01,7.386596202850342
2002-02-04,7.12047004699707
2002-02-05,7.302777290344238
2002-02-06,6.776810169219971
2002-02-07,6.986355781555176
2002-02-08,7.089037895202637
2002-02-11,7.026171684265137
2002-02-12,6.927682876586914
2002-02-13,7.1456122398376465
2002-02-14,6.892058849334717
2002-02-15,6.657365322113037
2002-02-19,6.3074212074279785
2002-02-20,6.39962100982666
2002-02-21,6.519063472747803
2002-02-22,6.820813179016113
2002-02-25,7.223145961761475
2002-02-26,6.9695963859558105
2002-02-27,7.124659538269043
2002-02-28,7.279727458953857
2002-03-01,7.418030261993408
2002-03-04,7.357259273529053
2002-03-05,7.5647149085998535
2002-03-06,7.610815525054932
2002-03-07,7.36564302444458
2002-03-08,7.497656345367432
2002-03-11,7.288106441497803
2002-03-12,7.304869651794434
2002-03-13,7.229435920715332
2002-03-14,7.153997898101807
2002-03-15,7.193815231323242
2002-03-18,7.311156749725342
2002-03-19,7.22105073928833
2002-03-20,6.996835231781006
2002-03-21,7.1456122398376465
2002-03-22,7.082747459411621
2002-03-25,6.977975368499756
2002-03-26,6.873205184936523
2002-03-27,6.957020282745361
2002-03-28,7.009406566619873
2002-04-01,7.055507659912109
2002-04-02,6.799860954284668
2002-04-03,6.705562114715576
2002-04-04,6.6531758308410645
2002-04-05,6.705562114715576
2002-04-08,6.724423885345459
2002-04-09,6.716039657592773
2002-04-10,6.483441352844238
2002-04-11,6.066439151763916
2002-04-12,6.273891925811768
2002-04-15,6.244556427001953
2002-04-16,6.5630693435668945
2002-04-17,6.464580535888672
2002-04-18,6.542114734649658
2002-04-19,6.481344699859619
2002-04-22,6.286465644836426
2002-04-23,6.200550556182861
2002-04-24,6.208932876586914
2002-04-25,5.99309778213501
2002-04-26,5.951186180114746
2002-04-29,5.741637229919434
2002-04-30,5.9071807861328125
2002-05-01,6.5274481773376465
2002-05-02,6.349330425262451
2002-05-03,6.45200777053833
2002-05-06,6.3388543128967285
2002-05-07,6.3074212074279785
2002-05-08,6.569356441497803
2002-05-09,6.454103469848633
2002-05-10,6.330472946166992
2002-05-13,6.502301216125488
2002-05-14,6.571450710296631
2002-05-15,6.716039657592773
2002-05-16,6.475056171417236
2002-05-17,6.602881908416748
2002-05-20,6.766335487365723
2002-05-21,6.707655906677246
2002-05-22,6.6007890701293945
2002-05-23,6.711851119995117
2002-05-24,6.61336088180542
2002-05-28,6.43314790725708
2002-05-29,6.244556427001953
2002-05-30,6.261321067810059
2002-05-31,6.215217113494873
2002-06-03,6.045485496520996
2002-06-04,5.867366790771484
2002-06-05,5.678773403167725
2002-06-06,5.666201591491699
2002-06-07,5.584475994110107
2002-06-10,5.312065124511719
2002-06-11,5.198906898498535
2002-06-12,5.280630111694336
2002-06-13,5.500655651092529
2002-06-14,5.634769916534424
2002-06-17,5.810790538787842
2002-06-18,5.877845764160156
2002-06-19,5.7081098556518555
2002-06-20,5.3393049240112305
2002-06-21,5.219862461090088
2002-06-24,5.402169704437256
2002-06-25,5.2575812339782715
2002-06-26,4.983071327209473
2002-06-27,4.892966270446777
2002-06-28,5.071080207824707
2002-07-01,4.989357948303223
2002-07-02,4.81124210357666
2002-07-03,4.748376846313477
2002-07-05,5.056410789489746
2002-07-08,4.972593307495117
2002-07-09,4.859438419342041
2002-07-10,4.700181007385254
2002-07-11,4.876199245452881
2002-07-12,5.0815582275390625
2002-07-15,5.175857067108154
2002-07-16,4.892966270446777
2002-07-17,5.045933723449707
2002-07-18,4.949542999267578
2002-07-19,4.714848041534424
2002-07-22,4.595407485961914
2002-07-23,4.006573677062988
2002-07-24,4.08201265335083
2002-07-25,3.952091693878174
2002-07-26,4.019148349761963
2002-07-29,4.421480178833008
2002-07-30,4.578640937805176
2002-07-31,4.5514020919799805
2002-08-01,4.161639213562012
2002-08-02,4.22659969329834
2002-08-05,3.6817734241485596
2002-08-06,4.002381801605225
2002-08-07,4.008670330047607
2002-08-08,4.232887268066406
2002-08-09,4.180500030517578
2002-08-12,4.184691429138184
2002-08-13,4.042196750640869
2002-08-14,4.123921871185303
2002-08-15,4.402621269226074
2002-08-16,4.354426383972168
2002-08-19,4.509490966796875
2002-08-20,4.559782981872559
2002-08-21,5.255486011505127
2002-08-22,5.406361103057861
2002-08-23,5.207287788391113
2002-08-26,5.421027183532715
2002-08-27,5.094131946563721
2002-08-28,5.068985462188721
2002-08-29,5.293202877044678
2002-08-30,5.146517753601074
2002-09-03,4.65198278427124
2002-09-04,4.8950605392456055
2002-09-05,4.777713298797607
2002-09-06,5.123467445373535
2002-09-09,5.169571399688721
2002-09-10,5.284822940826416
2002-09-11,5.2303385734558105
2002-09-12,5.108799934387207
2002-09-13,5.123467445373535
2002-09-16,4.991454124450684
2002-09-17,5.092038154602051
2002-09-18,5.079463005065918
2002-09-19,4.756760597229004
2002-09-20,4.926494598388672
2002-09-23,4.719038963317871
2002-09-24,4.4633893966674805
2002-09-25,4.532541751861572
2002-09-26,4.869914531707764
2002-09-27,4.819623947143555
2002-09-30,4.469677448272705
2002-10-01,4.773522853851318
2002-10-02,4.442433834075928
2002-10-03,4.075726509094238
2002-10-04,4.180500030517578
2002-10-07,3.8850350379943848
2002-10-08,3.7425436973571777
2002-10-09,3.646151065826416
2002-10-10,3.97094988822937
2002-10-11,4.299942970275879
2002-10-14,4.253840923309326
2002-10-15,4.603789329528809
2002-10-16,4.400524616241455
2002-10-17,4.559782981872559
2002-10-18,4.5702595710754395
2002-10-21,4.622647762298584
2002-10-22,4.947448253631592
2002-10-23,5.1381378173828125
2002-10-24,4.96630859375
2002-10-25,5.102516174316406
2002-10-28,5.171665668487549
2002-10-29,5.050126552581787
2002-10-30,4.9956464767456055
2002-10-31,4.911825180053711
2002-11-01,5.071080207824707
2002-11-04,5.374927997589111
2002-11-05,5.6117167472839355
2002-11-06,5.492274284362793
2002-11-07,5.175857067108154
2002-11-08,5.146517753601074
2002-11-11,4.970499515533447
2002-11-12,5.117182731628418
2002-11-13,4.9453535079956055
2002-11-14,5.188429832458496
2002-11-15,5.3686394691467285
2002-11-18,5.49646520614624
2002-11-19,5.238719463348389
2002-11-20,5.016600608825684
2002-11-21,5.127660274505615
2002-11-22,5.448269367218018
2002-11-25,5.412646770477295
2002-11-26,5.048031330108643
2002-11-27,5.117182731628418
2002-11-29,4.911825180053711
2002-12-02,5.071080207824707
2002-12-03,4.926494598388672
2002-12-04,4.880393028259277
2002-12-05,4.978880882263184
2002-12-06,5.165378570556641
2002-12-09,4.884582996368408
2002-12-10,4.874107360839844
2002-12-11,4.903443813323975
2002-12-12,4.9453535079956055
2002-12-13,4.786095142364502
2002-12-16,5.112990379333496
2002-12-17,5.075273513793945
2002-12-18,4.951639175415039
2002-12-19,4.98726224899292
2002-12-20,4.869914531707764
2002-12-23,5.073176860809326
2002-12-24,5.022887229919434
2002-12-26,5.050126552581787
2002-12-27,4.886677265167236
2002-12-30,4.970499515533447
2002-12-31,4.939065933227539
2003-01-02,5.196811676025391
2003-01-03,5.133946418762207
2003-01-06,5.441983699798584
2003-01-07,5.425217628479004
2003-01-08,5.320446491241455
2003-01-09,5.592860221862793
2003-01-10,5.758402347564697
2003-01-13,5.770974636077881
2003-01-14,5.946996688842773
2003-01-15,5.949090957641602
2003-01-16,5.850603103637695
2003-01-17,5.645245552062988
2003-01-21,5.454557418823242
2003-01-22,5.460843563079834
2003-01-23,5.714395523071289
2003-01-24,5.469224452972412
2003-01-27,5.414739608764648
2003-01-28,5.542565822601318
2003-01-29,5.764688968658447
2003-01-30,5.479701519012451
2003-01-31,5.58028507232666
2003-02-03,5.458745956420898
2003-02-04,5.2366251945495605
2003-02-05,5.3246355056762695
2003-02-06,5.532087802886963
2003-02-07,5.3078718185424805
2003-02-10,5.330921173095703
2003-02-11,5.2994890213012695
2003-02-12,5.127660274505615
2003-02-13,5.203099250793457
2003-02-14,5.460843563079834
2003-02-18,5.655724048614502
2003-02-19,5.49646520614624
2003-02-20,5.4461750984191895
2003-02-21,5.6117167472839355
2003-02-24,5.337207317352295
2003-02-25,5.68296480178833
2003-02-26,5.55304479598999
2003-02-27,5.9448981285095215
2003-02-28,6.123018264770508
2003-03-03,5.959568500518799
2003-03-04,5.875749588012695
2003-03-05,5.99309778213501
2003-03-06,5.783548831939697
2003-03-07,5.896704196929932
2003-03-10,5.7248735427856445
2003-03-11,5.634769916534424
2003-03-12,5.603337287902832
2003-03-13,5.919755458831787
2003-03-14,5.974240779876709
2003-03-17,6.156544208526611
2003-03-18,6.123018264770508
2003-03-19,6.267605781555176
2003-03-20,6.257126808166504
2003-03-21,6.454103469848633
2003-03-24,5.997286319732666
2003-03-25,6.141877174377441
2003-03-26,6.095776081085205
2003-03-27,6.196361541748047
2003-03-28,6.133495330810547
2003-03-31,5.991002559661865
2003-04-01,6.129302501678467
2003-04-02,6.208932876586914
2003-04-03,6.127208232879639
2003-04-04,6.261321067810059
2003-04-07,6.194263458251953
2003-04-08,6.213122367858887
2003-04-09,6.0936808586120605
2003-04-10,6.2319817543029785
2003-04-11,6.003572463989258
2003-04-14,6.200550556182861
2003-04-15,6.303227424621582
2003-04-16,6.236174583435059
2003-04-17,6.384953498840332
2003-04-21,6.391240119934082
2003-04-22,6.6531758308410645
2003-04-23,6.730710029602051
2003-04-24,6.701372146606445
2003-04-25,6.648983478546143
2003-04-28,6.640604019165039
2003-04-29,6.590312480926514
2003-04-30,6.684609413146973
2003-05-01,6.674131393432617
2003-05-02,6.389145851135254
2003-05-05,6.18588399887085
2003-05-06,6.286465644836426
2003-05-07,6.374473571777344
2003-05-08,6.33256721496582
2003-05-09,6.519063472747803
2003-05-12,6.466679573059082
2003-05-13,6.3514275550842285
2003-05-14,6.261321067810059
2003-05-15,6.464580535888672
2003-05-16,6.5504937171936035
2003-05-19,6.340948104858398
2003-05-20,6.343041896820068
2003-05-21,6.454103469848633
2003-05-22,6.483441352844238
2003-05-23,6.292751789093018
2003-05-27,6.317897319793701
2003-05-28,6.246653079986572
2003-05-29,6.3702850341796875
2003-05-30,6.288560390472412
2003-06-02,6.4059062004089355
2003-06-03,6.380763530731201
2003-06-04,6.590312480926514
2003-06-05,6.716039657592773
2003-06-06,6.5085883140563965
2003-06-09,6.521158218383789
2003-06-10,6.6154561042785645
2003-06-11,6.8836774826049805
2003-06-12,7.101609230041504
2003-06-13,7.047128200531006
2003-06-16,7.237816333770752
2003-06-17,7.038747787475586
2003-06-18,6.875295639038086
2003-06-19,6.5630693435668945
2003-06-20,6.5945024490356445
2003-06-23,6.483441352844238
2003-06-24,6.387049674987793
2003-06-25,6.374473571777344
2003-06-26,6.502301216125488
2003-06-27,6.389145851135254
2003-06-30,6.324184417724609
2003-07-01,6.387049674987793
2003-07-02,6.4059062004089355
2003-07-03,6.5002055168151855
2003-07-07,6.90463399887085
2003-07-08,6.902538776397705
2003-07-09,6.791477203369141
2003-07-10,6.6468892097473145
2003-07-11,6.699279308319092
2003-07-14,6.85015344619751
2003-07-15,6.7830963134765625
2003-07-16,6.644793510437012
2003-07-17,6.447816848754883
2003-07-18,6.525355339050293
2003-07-21,6.35352087020874
2003-07-22,6.3828582763671875
2003-07-23,6.355617046356201
2003-07-24,6.171213626861572
2003-07-25,6.37238073348999
2003-07-28,6.328374862670898
2003-07-29,6.483441352844238
2003-07-30,6.458294868469238
2003-07-31,6.387049674987793
2003-08-01,6.3702850341796875
2003-08-04,6.330472946166992
2003-08-05,6.116729736328125
2003-08-06,6.079012870788574
2003-08-07,6.133495330810547
2003-08-08,6.135590076446533
2003-08-11,6.213122367858887
2003-08-12,6.311612606048584
2003-08-13,6.2319817543029785
2003-08-14,6.236174583435059
2003-08-15,6.177499771118164
2003-08-18,6.162833213806152
2003-08-19,6.141877174377441
2003-08-20,6.108347415924072
2003-08-21,6.139780044555664
2003-08-22,5.9763312339782715
2003-08-25,6.0559611320495605
2003-08-26,6.104154109954834
2003-08-27,6.141877174377441
2003-08-28,6.148162841796875
2003-08-29,6.236174583435059
2003-09-02,6.190072536468506
2003-09-03,6.219410419464111
2003-09-04,6.4247660636901855
2003-09-05,6.292751789093018
2003-09-08,6.410099983215332
2003-09-09,6.483441352844238
