Date,ECL
2016-09-30,109.85678100585938
2016-10-03,109.3062515258789
2016-10-04,108.44884490966797
2016-10-05,108.31344604492188
2016-10-06,108.79178619384766
2016-10-07,107.41993713378906
2016-10-10,107.46507263183594
2016-10-11,105.74121856689453
2016-10-12,105.72315216064453
2016-10-13,105.60580444335938
2016-10-14,105.38021087646484
2016-10-17,105.00112915039062
2016-10-18,105.23580169677734
2016-10-19,105.43437957763672
2016-10-20,105.08235931396484
2016-10-21,104.49571228027344
2016-10-24,105.3350830078125
2016-10-25,104.64916229248047
2016-10-26,104.10761260986328
2016-10-27,103.75563049316406
2016-10-28,103.8819808959961
2016-10-31,103.0426254272461
2016-11-01,101.21047973632812
2016-11-02,101.0750961303711
2016-11-03,100.34403991699219
2016-11-04,99.8837661743164
2016-11-07,101.86933135986328
2016-11-08,102.52818298339844
2016-11-09,103.57512664794922
2016-11-10,104.82965087890625
2016-11-11,104.39643859863281
2016-11-14,102.87117004394531
2016-11-15,103.01554870605469
2016-11-16,103.59318542480469
2016-11-17,103.6383056640625
2016-11-18,103.14192962646484
2016-11-21,103.71955108642578
2016-11-22,105.01917266845703
2016-11-23,105.40728759765625
2016-11-25,105.27188873291016
2016-11-28,105.00112915039062
2016-11-29,105.0643081665039
2016-11-30,105.3531265258789
2016-12-01,106.94157409667969
2016-12-02,105.49755096435547
2016-12-05,107.00475311279297
2016-12-06,105.49755096435547
2016-12-07,107.23039245605469
2016-12-08,107.95243072509766
2016-12-09,108.75569915771484
2016-12-12,109.63117218017578
2016-12-13,110.30802917480469
2016-12-14,109.2520751953125
2016-12-15,110.14556884765625
2016-12-16,108.87822723388672
2016-12-19,109.1497802734375
2016-12-20,109.0140151977539
2016-12-21,108.06346130371094
2016-12-22,107.35734558105469
2016-12-23,107.5112075805664
2016-12-27,107.9186019897461
2016-12-28,106.8232192993164
2016-12-29,106.56070709228516
2016-12-30,106.11711120605469
2017-01-03,106.85943603515625
2017-01-04,107.53838348388672
2017-01-05,107.37545776367188
2017-01-06,107.65607452392578
2017-01-09,107.58363342285156
2017-01-10,106.69647216796875
2017-01-11,107.11290740966797
2017-01-12,107.40255737304688
2017-01-13,107.33922576904297
2017-01-17,107.43883514404297
2017-01-18,107.7918701171875
2017-01-19,107.59271240234375
2017-01-20,107.1853256225586
2017-01-23,108.04536437988281
2017-01-24,110.12751007080078
2017-01-25,110.88792419433594
2017-01-26,109.49378204345703
2017-01-27,109.80158233642578
2017-01-30,109.9826431274414
2017-01-31,108.75144958496094
2017-02-01,109.33990478515625
2017-02-02,108.82388305664062
2017-02-03,109.31272888183594
2017-02-06,108.36219787597656
2017-02-07,108.86009979248047
2017-02-08,108.94156646728516
2017-02-09,109.18601989746094
2017-02-10,109.7201156616211
2017-02-13,110.22708892822266
2017-02-14,111.20478820800781
2017-02-15,111.71173858642578
2017-02-16,111.60309600830078
2017-02-17,112.20967102050781
2017-02-21,112.28207397460938
2017-02-22,111.44013977050781
2017-02-23,111.1323471069336
2017-02-24,113.61280059814453
2017-02-27,112.11005401611328
2017-02-28,112.22774505615234
2017-03-01,113.94779205322266
2017-03-02,113.2416763305664
2017-03-03,113.38648223876953
2017-03-06,113.21452331542969
2017-03-07,112.90670776367188
2017-03-08,112.7075424194336
2017-03-09,111.9742660522461
2017-03-10,112.48124694824219
2017-03-13,112.95197296142578
2017-03-14,111.96521759033203
2017-03-15,113.49514770507812
2017-03-16,113.33219146728516
2017-03-17,113.86791229248047
2017-03-20,113.61365509033203
2017-03-21,112.76924133300781
2017-03-22,112.80558013916016
2017-03-23,112.7510757446289
2017-03-24,112.43329620361328
2017-03-27,112.68750762939453
2017-03-28,113.37761688232422
2017-03-29,113.29585266113281
2017-03-30,113.80432891845703
2017-03-31,113.80432891845703
2017-04-03,114.29463958740234
2017-04-04,113.55010223388672
2017-04-05,113.34129333496094
2017-04-06,113.68628692626953
2017-04-07,113.72261047363281
2017-04-10,114.28556060791016
2017-04-11,114.09489440917969
2017-04-12,113.45930480957031
2017-04-13,113.01439666748047
2017-04-17,113.87698364257812
2017-04-18,113.77709197998047
2017-04-19,114.1402587890625
2017-04-20,114.72138214111328
2017-04-21,114.58517456054688
2017-04-24,115.58393096923828
2017-04-25,116.44649505615234
2017-04-26,116.94588470458984
2017-04-27,117.46342468261719
2017-04-28,117.2092056274414
2017-05-01,117.3544692993164
2017-05-02,113.73171997070312
2017-05-03,114.01316833496094
2017-05-04,114.60332489013672
2017-05-05,114.83033752441406
2017-05-08,114.35816955566406
2017-05-09,114.04947662353516
2017-05-10,115.00283813476562
2017-05-11,115.06641387939453
2017-05-12,114.86663818359375
2017-05-15,115.55667877197266
2017-05-16,115.65657043457031
2017-05-17,114.75768280029297
2017-05-18,115.0754623413086
2017-05-19,115.39325714111328
2017-05-22,116.05609130859375
2017-05-23,116.26493072509766
2017-05-24,117.40895080566406
2017-05-25,118.31692504882812
2017-05-26,119.2157974243164
2017-05-30,119.45185089111328
2017-05-31,120.61406707763672
2017-06-01,121.46759033203125
2017-06-02,121.96688842773438
2017-06-05,121.35860443115234
2017-06-06,121.07713317871094
2017-06-07,121.23147583007812
2017-06-08,120.5141830444336
2017-06-09,121.49476623535156
2017-06-12,120.92277526855469
2017-06-13,122.11219024658203
2017-06-14,121.55841064453125
2017-06-15,121.5311508178711
2017-06-16,122.25952911376953
2017-06-19,122.5599365234375
2017-06-20,122.1047134399414
2017-06-21,120.31107330322266
2017-06-22,119.89222717285156
2017-06-23,119.87403869628906
2017-06-26,120.20183563232422
2017-06-27,119.9832992553711
2017-06-28,121.0030517578125
2017-06-29,119.6828384399414
2017-06-30,120.86647033691406
2017-07-03,121.03944396972656
2017-07-05,121.33989715576172
2017-07-06,120.34745788574219
2017-07-07,120.74809265136719
2017-07-10,120.22911834716797
2017-07-11,120.08343505859375
2017-07-12,121.13050842285156
2017-07-13,120.23825073242188
2017-07-14,120.83914947509766
2017-07-17,120.3384017944336
2017-07-18,120.59336853027344
2017-07-19,121.13959503173828
2017-07-20,120.59336853027344
2017-07-21,121.13959503173828
2017-07-24,120.22000122070312
2017-07-25,121.0030517578125
2017-07-26,120.59336853027344
2017-07-27,120.01971435546875
2017-07-28,120.11076354980469
2017-07-31,119.88313293457031
2017-08-01,119.66464233398438
