Date,TSCO
2000-12-19,0.07698609679937363
2000-12-20,0.07698609679937363
2000-12-21,0.07951025664806366
2000-12-22,0.08140277862548828
2000-12-26,0.0785636231303215
2000-12-27,0.0785636231303215
2000-12-28,0.0851893424987793
2000-12-29,0.08582020550966263
2001-01-02,0.0864509865641594
2001-01-03,0.09086841344833374
2001-01-04,0.09780996292829514
2001-01-05,0.09086841344833374
2001-01-08,0.08771346509456635
2001-01-09,0.09465499222278595
2001-01-10,0.09591667354106903
2001-01-11,0.10727561265230179
2001-01-12,0.11989625543355942
2001-01-16,0.12620612978935242
2001-01-17,0.1312543749809265
2001-01-18,0.12999270856380463
2001-01-19,0.12999270856380463
2001-01-22,0.13314762711524963
2001-01-23,0.13314762711524963
2001-01-24,0.136302649974823
2001-01-25,0.1432441771030426
2001-01-26,0.14639912545681
2001-01-29,0.14766155183315277
2001-01-30,0.14639912545681
2001-01-31,0.14892323315143585
2001-02-01,0.14955399930477142
2001-02-02,0.14639912545681
2001-02-05,0.14261332154273987
2001-02-06,0.1432441771030426
2001-02-07,0.14198172092437744
2001-02-08,0.14198172092437744
2001-02-09,0.14198172092437744
2001-02-12,0.14261332154273987
2001-02-13,0.14198172092437744
2001-02-14,0.14261332154273987
2001-02-15,0.1413508802652359
2001-02-16,0.1413508802652359
2001-02-20,0.14261332154273987
2001-02-21,0.14072000980377197
2001-02-22,0.14387494325637817
2001-02-23,0.1413508802652359
2001-02-26,0.14576828479766846
2001-02-27,0.14576828479766846
2001-02-28,0.14576828479766846
2001-03-01,0.14766155183315277
2001-03-02,0.14892323315143585
2001-03-05,0.15018567442893982
2001-03-06,0.14766155183315277
2001-03-07,0.14639912545681
2001-03-08,0.14639912545681
2001-03-09,0.1445058435201645
2001-03-12,0.14261332154273987
2001-03-13,0.1445058435201645
2001-03-14,0.14198172092437744
2001-03-15,0.1413508802652359
2001-03-16,0.14198172092437744
2001-03-19,0.14198172092437744
2001-03-20,0.1413508802652359
2001-03-21,0.13882675766944885
2001-03-22,0.13756509125232697
2001-03-23,0.1381959617137909
2001-03-26,0.14008916914463043
2001-03-27,0.1381959617137909
2001-03-28,0.1432441771030426
2001-03-29,0.1413508802652359
2001-03-30,0.1413508802652359
2001-04-02,0.14198172092437744
2001-04-03,0.14072000980377197
2001-04-04,0.14261332154273987
2001-04-05,0.14072000980377197
2001-04-06,0.14072000980377197
2001-04-09,0.1413508802652359
2001-04-10,0.1406441181898117
2001-04-11,0.14225952327251434
2001-04-12,0.1412498652935028
2001-04-16,0.14084599912166595
2001-04-17,0.140543133020401
2001-04-18,0.14236055314540863
2001-04-19,0.14225952327251434
2001-04-20,0.1421585977077484
2001-04-23,0.1413508802652359
2001-04-24,0.14034119248390198
2001-04-25,0.1413508802652359
2001-04-26,0.14437974989414215
2001-04-27,0.1519521325826645
2001-04-30,0.15346667170524597
2001-05-01,0.1615438163280487
2001-05-02,0.16568346321582794
2001-05-03,0.16033223271369934
2001-05-04,0.16255348920822144
2001-05-07,0.16346222162246704
2001-05-08,0.16255348920822144
2001-05-09,0.16204863786697388
2001-05-10,0.15548598766326904
2001-05-11,0.1614428609609604
2001-05-14,0.16255348920822144
2001-05-15,0.15912070870399475
2001-05-16,0.16053420305252075
2001-05-17,0.16406795382499695
2001-05-18,0.16164478659629822
2001-05-21,0.15932263433933258
2001-05-22,0.15700040757656097
2001-05-23,0.15710137784481049
2001-05-24,0.15639464557170868
2001-05-25,0.1572023630142212
2001-05-29,0.15588988363742828
2001-05-30,0.15488013625144958
2001-05-31,0.15689942240715027
2001-06-01,0.16002939641475677
2001-06-04,0.15962551534175873
2001-06-05,0.15841397643089294
2001-06-06,0.1573033481836319
2001-06-07,0.1615438163280487
2001-06-08,0.16204863786697388
2001-06-11,0.16174574196338654
2001-06-12,0.16114003956317902
2001-06-13,0.1609380692243576
2001-06-14,0.16134195029735565
2001-06-15,0.1615438163280487
2001-06-18,0.16043323278427124
2001-06-19,0.15952453017234802
2001-06-20,0.15679849684238434
2001-06-21,0.15851490199565887
2001-06-22,0.1615438163280487
2001-06-25,0.16265442967414856
2001-06-26,0.16275542974472046
2001-06-27,0.16336122155189514
2001-06-28,0.16134195029735565
2001-06-29,0.1614428609609604
2001-07-02,0.15851490199565887
2001-07-03,0.15901970863342285
2001-07-05,0.1615438163280487
2001-07-06,0.15952453017234802
2001-07-09,0.1645728200674057
2001-07-10,0.15801014006137848
2001-07-11,0.15599077939987183
2001-07-12,0.15397146344184875
2001-07-13,0.15639464557170868
2001-07-16,0.15750524401664734
2001-07-17,0.18678510189056396
2001-07-18,0.21556001901626587
2001-07-19,0.23292607069015503
2001-07-20,0.20839151740074158
2001-07-23,0.20849250257015228
2001-07-24,0.22212277352809906
2001-07-25,0.22363720834255219
2001-07-26,0.2246469110250473
2001-07-27,0.2211131751537323
2001-07-30,0.22262756526470184
2001-07-31,0.22212277352809906
2001-08-01,0.2160649299621582
2001-08-02,0.2216179519891739
2001-08-03,0.21858902275562286
2001-08-06,0.21505524218082428
2001-08-07,0.21757927536964417
2001-08-08,0.20950208604335785
2001-08-09,0.20495878159999847
2001-08-10,0.20445393025875092
2001-08-13,0.2216179519891739
2001-08-14,0.2136417180299759
2001-08-15,0.21707449853420258
2001-08-16,0.21707449853420258
2001-08-17,0.2165697067975998
2001-08-20,0.21707449853420258
2001-08-21,0.20455487072467804
2001-08-22,0.20950208604335785
2001-08-23,0.20849250257015228
2001-08-24,0.2079877257347107
2001-08-27,0.21788232028484344
2001-08-28,0.2266661822795868
2001-08-29,0.23696459829807281
2001-08-30,0.23726755380630493
2001-08-31,0.2413061410188675
2001-09-04,0.23726755380630493
2001-09-05,0.23120959103107452
2001-09-06,0.228281632065773
2001-09-07,0.2101079821586609
2001-09-10,0.2063722312450409
2001-09-17,0.19940564036369324
2001-09-18,0.19980953633785248
2001-09-19,0.1906217634677887
2001-09-20,0.18981395661830902
2001-09-21,0.18072716891765594
2001-09-24,0.19122758507728577
2001-09-25,0.18274644017219543
2001-09-26,0.17931367456912994
2001-09-27,0.17164041101932526
2001-09-28,0.19173230230808258
2001-10-01,0.1812320202589035
2001-10-02,0.19708342850208282
2001-10-03,0.21757927536964417
2001-10-04,0.22212277352809906
2001-10-05,0.22707009315490723
2001-10-08,0.22081027925014496
2001-10-09,0.22818072140216827
2001-10-10,0.23423856496810913
2001-10-11,0.25241225957870483
2001-10-12,0.2584701180458069
2001-10-15,0.2680618166923523
2001-10-16,0.2703839838504791
2001-10-17,0.2776535153388977
2001-10-18,0.2751293182373047
2001-10-19,0.26674923300743103
2001-10-22,0.28371140360832214
2001-10-23,0.2827017605304718
2001-10-24,0.2845190465450287
2001-10-25,0.2840142846107483
2001-10-26,0.27967268228530884
2001-10-29,0.27967268228530884
2001-10-30,0.27644193172454834
2001-10-31,0.272605299949646
2001-11-01,0.27411970496177673
2001-11-02,0.2690713405609131
2001-11-05,0.2724033296108246
2001-11-06,0.2795718014240265
2001-11-07,0.2817930281162262
2001-11-08,0.29885607957839966
2001-11-09,0.30350053310394287
2001-11-12,0.32409727573394775
2001-11-13,0.315616250038147
2001-11-14,0.3109719753265381
2001-11-15,0.2832065522670746
2001-11-16,0.27098986506462097
2001-11-19,0.27109086513519287
2001-11-20,0.29128384590148926
2001-11-21,0.2733120024204254
2001-11-23,0.28088441491127014
2001-11-26,0.293302983045578
2001-11-27,0.2882547080516815
2001-11-28,0.28058144450187683
2001-11-29,0.2833074927330017
2001-11-30,0.2963320314884186
2001-12-03,0.31198155879974365
2001-12-04,0.3155154585838318
2001-12-05,0.3180394172668457
2001-12-06,0.3155154585838318
2001-12-07,0.3129911422729492
2001-12-10,0.2978464663028717
2001-12-11,0.29865431785583496
2001-12-12,0.30037057399749756
2001-12-13,0.3021879494190216
2001-12-14,0.3088515102863312
2001-12-17,0.3124863803386688
2001-12-18,0.34025174379348755
2001-12-19,0.3129911422729492
2001-12-20,0.3230876326560974
2001-12-21,0.31046709418296814
2001-12-24,0.31309229135513306
2001-12-26,0.293302983045578
2001-12-27,0.3089524805545807
2001-12-28,0.3325783610343933
2001-12-31,0.3440883159637451
2002-01-02,0.3444921672344208
2002-01-03,0.3594350516796112
2002-01-04,0.3685218095779419
2002-01-07,0.36640170216560364
2002-01-08,0.37357020378112793
2002-01-09,0.36943066120147705
2002-01-10,0.3776087462902069
2002-01-11,0.3757914900779724
2002-01-14,0.37447884678840637
2002-01-15,0.3812435269355774
2002-01-16,0.3812435269355774
2002-01-17,0.38306090235710144
2002-01-18,0.40153753757476807
2002-01-22,0.40739357471466064
2002-01-23,0.37033918499946594
2002-01-24,0.39174386858940125
2002-01-25,0.3776087462902069
2002-01-28,0.37447884678840637
2002-01-29,0.3631707429885864
2002-01-30,0.36902669072151184
2002-01-31,0.3758924603462219
2002-02-01,0.3815464973449707
2002-02-04,0.38316190242767334
2002-02-05,0.3788202702999115
2002-02-06,0.3748827576637268
2002-02-07,0.376094251871109
2002-02-08,0.3765990436077118
2002-02-11,0.376094251871109
2002-02-12,0.36953166127204895
2002-02-13,0.376094251871109
2002-02-14,0.38215216994285583
2002-02-15,0.3877052366733551
2002-02-19,0.38205116987228394
2002-02-20,0.38306090235710144
2002-02-21,0.3832628130912781
2002-02-22,0.38023388385772705
2002-02-25,0.3993162214756012
2002-02-26,0.4190041720867157
2002-02-27,0.4346538782119751
2002-02-28,0.4372788071632385
2002-03-01,0.4228411316871643
2002-03-04,0.4232449531555176
2002-03-05,0.4139561951160431
2002-03-06,0.4416205585002899
2002-03-07,0.45434191823005676
2002-03-08,0.4578758478164673
2002-03-11,0.45282748341560364
2002-03-12,0.4580778479576111
2002-03-13,0.45535171031951904
2002-03-14,0.44071200489997864
2002-03-15,0.44464945793151855
2002-03-18,0.4416205585002899
2002-03-19,0.4442455470561981
2002-03-20,0.4437406659126282
2002-03-21,0.43515855073928833
2002-03-22,0.43414899706840515
2002-03-25,0.42607197165489197
2002-03-26,0.42162948846817017
2002-03-27,0.4483851492404938
2002-03-28,0.4644385278224945
2002-04-01,0.47453510761260986
2002-04-02,0.4754437804222107
2002-04-03,0.47655436396598816
2002-04-04,0.47806909680366516
2002-04-05,0.48786240816116333
2002-04-08,0.496747225522995
2002-04-09,0.49068933725357056
2002-04-10,0.49573785066604614
2002-04-11,0.4902857840061188
2002-04-12,0.47796788811683655
2002-04-15,0.4947279989719391
2002-04-16,0.5351139903068542
2002-04-17,0.5379409790039062
2002-04-18,0.5436960458755493
2002-04-19,0.5507634878158569
2002-04-22,0.5411717295646667
2002-04-23,0.5436960458755493
2002-04-24,0.5421817302703857
2002-04-25,0.5501577854156494
2002-04-26,0.5519751310348511
2002-04-29,0.5552062392234802
2002-04-30,0.5568215847015381
2002-05-01,0.5603550672531128
2002-05-02,0.572471022605896
2002-05-03,0.5941784977912903
2002-05-06,0.594986081123352
2002-05-07,0.5811541080474854
2002-05-08,0.5790338516235352
2002-05-09,0.5684325098991394
2002-05-10,0.5602542161941528
2002-05-13,0.5583361983299255
2002-05-14,0.5749951004981995
2002-05-15,0.5770144462585449
2002-05-16,0.5835772752761841
2002-05-17,0.5825676918029785
2002-05-20,0.5738844275474548
2002-05-21,0.5823657512664795
2002-05-22,0.5796394348144531
2002-05-23,0.5843849182128906
2002-05-24,0.5856974124908447
2002-05-28,0.5733796954154968
2002-05-29,0.5666149854660034
2002-05-30,0.5594465732574463
2002-05-31,0.5640910267829895
2002-06-03,0.5696437954902649
2002-06-04,0.5702495574951172
2002-06-05,0.5689371824264526
2002-06-06,0.5685334801673889
2002-06-07,0.6012458801269531
2002-06-10,0.6229534149169922
2002-06-11,0.674142599105835
2002-06-12,0.6752532720565796
2002-06-13,0.6846430897712708
2002-06-14,0.7144275307655334
2002-06-17,0.7370436191558838
2002-06-18,0.7214952707290649
2002-06-19,0.7203846573829651
2002-06-20,0.7318946719169617
2002-06-21,0.728461742401123
2002-06-24,0.7225050330162048
2002-06-25,0.6996870040893555
2002-06-26,0.7097834944725037
2002-06-27,0.701706051826477
2002-06-28,0.7167497873306274
2002-07-01,0.6828257441520691
2002-07-02,0.6688926219940186
2002-07-03,0.6573825478553772
2002-07-05,0.6807053685188293
2002-07-08,0.6735368967056274
2002-07-09,0.6846430897712708
2002-07-10,0.6663684844970703
2002-07-11,0.6536468863487244
2002-07-12,0.6680846810340881
2002-07-15,0.6553632616996765
2002-07-16,0.596803605556488
2002-07-17,0.5734806656837463
2002-07-18,0.5845865607261658
2002-07-19,0.5588405728340149
2002-07-22,0.5534895658493042
2002-07-23,0.5301668047904968
2002-07-24,0.556114673614502
2002-07-25,0.5783268213272095
2002-07-26,0.6048809289932251
2002-07-29,0.6633394956588745
2002-07-30,0.6403194665908813
2002-07-31,0.6035684943199158
2002-08-01,0.6176024079322815
2002-08-02,0.5776202082633972
2002-08-05,0.5746920108795166
2002-08-06,0.5835772752761841
2002-08-07,0.5999337434768677
2002-08-08,0.6108376979827881
2002-08-09,0.615885853767395
2002-08-12,0.5901397466659546
2002-08-13,0.5895340442657471
2002-08-14,0.6042748689651489
2002-08-15,0.6159868240356445
2002-08-16,0.6165925860404968
2002-08-19,0.6522333025932312
2002-08-20,0.6522333025932312
2002-08-21,0.6722244620323181
2002-08-22,0.6970617175102234
2002-08-23,0.6936289668083191
2002-08-26,0.6867632269859314
2002-08-27,0.6992829442024231
2002-08-28,0.6984752416610718
2002-08-29,0.6893881559371948
2002-08-30,0.671012818813324
2002-09-03,0.6526370048522949
2002-09-04,0.6972635388374329
2002-09-05,0.6843401193618774
2002-09-06,0.69019615650177
2002-09-09,0.7077640295028687
2002-09-10,0.7097834944725037
2002-09-11,0.6946384310722351
2002-09-12,0.6760608553886414
2002-09-13,0.675051212310791
2002-09-16,0.6823210120201111
2002-09-17,0.6679837703704834
2002-09-18,0.6411270499229431
2002-09-19,0.6112414598464966
2002-09-20,0.6235595345497131
2002-09-23,0.6223477125167847
2002-09-24,0.6304247379302979
2002-09-25,0.658493161201477
2002-09-26,0.6582912802696228
2002-09-27,0.6461752653121948
2002-09-30,0.641732931137085
2002-10-01,0.637088418006897
2002-10-02,0.6221458911895752
2002-10-03,0.6009431481361389
2002-10-04,0.5920581817626953
2002-10-07,0.5732786655426025
2002-10-08,0.5950873494148254
2002-10-09,0.5997314453125
2002-10-10,0.6043758988380432
2002-10-11,0.6540507674217224
2002-10-14,0.6502139568328857
2002-10-15,0.7713721990585327
2002-10-16,0.7562270760536194
2002-10-17,0.7954015135765076
2002-10-18,0.7875264883041382
2002-10-21,0.7752085328102112
2002-10-22,0.7685449719429016
2002-10-23,0.7570347785949707
2002-10-24,0.7810644507408142
2002-10-25,0.7788432240486145
2002-10-28,0.7457269430160522
2002-10-29,0.7604677677154541
2002-10-30,0.7709680199623108
2002-10-31,0.767131507396698
2002-11-01,0.8077194094657898
2002-11-04,0.8420474529266357
2002-11-05,0.8763755559921265
2002-11-06,0.8741542100906372
2002-11-07,0.8180177807807922
2002-11-08,0.7919686436653137
2002-11-11,0.7612753510475159
2002-11-12,0.8014594912528992
2002-11-13,0.8442686796188354
2002-11-14,0.8715292811393738
2002-11-15,0.8783945441246033
2002-11-18,0.8937413096427917
2002-11-19,0.8319509029388428
2002-11-20,0.8612307906150818
2002-11-21,0.8840486407279968
2002-11-22,0.8804140090942383
2002-11-25,0.9155495762825012
2002-11-26,0.8919240236282349
2002-11-27,0.9127228856086731
2002-11-29,0.8979823589324951
2002-12-02,0.8798084259033203
2002-12-03,0.8991937041282654
2002-12-04,0.898385763168335
2002-12-05,0.8862698078155518
2002-12-06,0.8854623436927795
2002-12-09,0.8565863370895386
2002-12-10,0.861028790473938
2002-12-11,0.8527497053146362
2002-12-12,0.8388162851333618
2002-12-13,0.8313451409339905
2002-12-16,0.8697118163108826
2002-12-17,0.841643750667572
2002-12-18,0.8275083303451538
2002-12-19,0.8067095875740051
2002-12-20,0.7899495363235474
2002-12-23,0.7400729060173035
2002-12-24,0.7069562673568726
2002-12-26,0.7463327050209045
2002-12-27,0.759458065032959
2002-12-30,0.7774295806884766
2002-12-31,0.7592558264732361
2003-01-02,0.8012576699256897
2003-01-03,0.8046901822090149
2003-01-06,0.8240756392478943
2003-01-07,0.8420474529266357
2003-01-08,0.8521439433097839
2003-01-09,0.8674907684326172
2003-01-10,0.8602209687232971
2003-01-13,0.8529514074325562
2003-01-14,0.8608267307281494
2003-01-15,0.8650674819946289
2003-01-16,0.8545668721199036
2003-01-17,0.8343740701675415
2003-01-21,0.7861126065254211
2003-01-22,0.7851029634475708
2003-01-23,0.7794491052627563
2003-01-24,0.8164021372795105
2003-01-27,0.8024691343307495
2003-01-28,0.7794491052627563
2003-01-29,0.7857088446617126
2003-01-30,0.7485538125038147
2003-01-31,0.7453228831291199
2003-02-03,0.7342166304588318
2003-02-04,0.7216970324516296
2003-02-05,0.7271491885185242
2003-02-06,0.7124083638191223
2003-02-07,0.6748494505882263
2003-02-10,0.6457714438438416
2003-02-11,0.6425406336784363
2003-02-12,0.6326460838317871
2003-02-13,0.6560700535774231
2003-02-14,0.6905999779701233
2003-02-18,0.725331723690033
2003-02-19,0.6996870040893555
2003-02-20,0.6905999779701233
2003-02-21,0.6893881559371948
2003-02-24,0.6974654793739319
2003-02-25,0.6905999779701233
2003-02-26,0.6788878440856934
2003-02-27,0.6756570935249329
2003-02-28,0.6677818298339844
2003-03-03,0.6488004326820374
2003-03-04,0.6647530794143677
2003-03-05,0.6336559057235718
2003-03-06,0.6346654295921326
2003-03-07,0.6330499649047852
2003-03-10,0.6005391478538513
2003-03-11,0.6441560983657837
2003-03-12,0.6350694298744202
2003-03-13,0.6887825727462769
2003-03-14,0.6663684844970703
2003-03-17,0.7029176950454712
2003-03-18,0.7000906467437744
2003-03-19,0.6938308477401733
2003-03-20,0.7027156352996826
2003-03-21,0.7144275307655334
2003-03-24,0.6835326552391052
2003-03-25,0.6805034875869751
2003-03-26,0.6875709295272827
2003-03-27,0.6887825727462769
2003-03-28,0.6835326552391052
2003-03-31,0.6667723059654236
2003-04-01,0.6695992350578308
2003-04-02,0.7057446241378784
2003-04-03,0.7374476194381714
2003-04-04,0.7511786818504333
2003-04-07,0.7534002661705017
2003-04-08,0.7497655153274536
2003-04-09,0.7542077898979187
2003-04-10,0.757640540599823
2003-04-11,0.7598618268966675
2003-04-14,0.7792470455169678
2003-04-15,0.7855069637298584
2003-04-16,0.8582017421722412
2003-04-17,0.8664810061454773
2003-04-21,0.8561823964118958
2003-04-22,0.8460857272148132
2003-04-23,0.8357873558998108
2003-04-24,0.8313451409339905
2003-04-25,0.8446723818778992
2003-04-28,0.8571919798851013
2003-04-29,0.8582017421722412
2003-04-30,0.8545668721199036
2003-05-01,0.848307192325592
2003-05-02,0.9052515625953674
2003-05-05,0.8995974659919739
2003-05-06,0.8931357860565186
2003-05-07,0.8862698078155518
2003-05-08,0.8806159496307373
2003-05-09,0.8806159496307373
2003-05-12,0.9058569073677063
2003-05-13,0.9113091230392456
2003-05-14,0.9119153022766113
2003-05-15,0.8957605361938477
2003-05-16,0.877385139465332
2003-05-19,0.8523458242416382
2003-05-20,0.8517398834228516
2003-05-21,0.8682979941368103
2003-05-22,0.8682979941368103
2003-05-23,0.8685002326965332
2003-05-27,0.8767793774604797
2003-05-28,0.8925299048423767
2003-05-29,0.8995974659919739
2003-05-30,0.9147424101829529
2003-06-02,0.928877055644989
2003-06-03,0.9543203115463257
2003-06-04,0.9870332479476929
2003-06-05,0.9965232014656067
2003-06-06,0.9819848537445068
2003-06-09,0.963407039642334
2003-06-10,0.9991487264633179
2003-06-11,1.0096490383148193
2003-06-12,1.0043988227844238
2003-06-13,1.0104568004608154
2003-06-16,1.0562947988510132
2003-06-17,1.049833059310913
2003-06-18,1.0278229713439941
2003-06-19,0.9856196641921997
2003-06-20,0.9823883771896362
2003-06-23,0.9502813816070557
2003-06-24,0.9480607509613037
2003-06-25,0.9561381936073303
2003-06-26,0.9561381936073303
2003-06-27,0.9589649438858032
2003-06-30,0.9563396573066711
2003-07-01,0.9573493003845215
