Date,CNP
2001-05-31,11.860574722290039
2001-06-01,11.724153518676758
2001-06-04,11.711285591125488
2001-06-05,11.003462791442871
2001-06-06,10.671424865722656
2001-06-07,10.717754364013672
2001-06-08,10.83615493774414
2001-06-11,11.080682754516602
2001-06-12,11.06523609161377
2001-06-13,9.65216064453125
2001-06-14,9.2454833984375
2001-06-15,8.975221633911133
2001-06-18,8.699810981750488
2001-06-19,8.583990097045898
2001-06-20,8.239086151123047
2001-06-21,7.989414215087891
2001-06-22,8.089795112609863
2001-06-25,7.8632917404174805
2001-06-26,7.8504228591918945
2001-06-27,8.082077026367188
2001-06-28,8.110392570495605
2001-06-29,8.29056453704834
2001-07-02,8.233939170837402
2001-07-03,8.120685577392578
2001-07-05,8.118104934692383
2001-07-06,8.339465141296387
2001-07-09,8.362632751464844
2001-07-10,8.416682243347168
2001-07-11,8.251954078674316
2001-07-12,8.015151977539062
2001-07-13,8.033171653747559
2001-07-16,7.955955505371094
2001-07-17,7.8504228591918945
2001-07-18,7.734596252441406
2001-07-19,7.670249938964844
2001-07-20,7.567291736602783
2001-07-23,7.30217981338501
2001-07-24,7.206948280334473
2001-07-25,7.8504228591918945
2001-07-26,8.313729286193848
2001-07-27,8.339465141296387
2001-07-30,8.182456016540527
2001-07-31,8.107815742492676
2001-08-01,8.15928840637207
2001-08-02,8.187602996826172
2001-08-03,8.133553504943848
2001-08-06,7.96624755859375
2001-08-07,8.030597686767578
2001-08-08,7.991985321044922
2001-08-09,8.05633544921875
2001-08-10,8.120685577392578
2001-08-13,7.986840724945068
2001-08-14,8.037646293640137
2001-08-15,7.920403957366943
2001-08-16,7.883927822113037
2001-08-17,7.8005547523498535
2001-08-20,7.766684532165527
2001-08-21,7.751052379608154
2001-08-22,7.7797112464904785
2001-08-23,7.868297576904297
2001-08-24,7.925617218017578
2001-08-27,8.050674438476562
2001-08-28,8.107989311218262
2001-08-29,7.912583827972412
2001-08-30,7.868297576904297
2001-08-31,7.831821918487549
2001-09-04,7.943850517272949
2001-09-05,7.792741298675537
2001-09-06,7.855268955230713
2001-09-07,7.837028980255127
2001-09-10,7.805765151977539
2001-09-17,7.65986442565918
2001-09-18,7.506144046783447
2001-09-19,7.383693218231201
2001-09-20,7.500936508178711
2001-09-21,7.28208065032959
2001-09-24,7.188285827636719
2001-09-25,7.2013115882873535
2001-09-26,6.995490074157715
2001-09-27,6.7922682762146
2001-09-28,6.857400417327881
2001-10-01,6.7740302085876465
2001-10-02,6.852192401885986
2001-10-03,7.154417514801025
2001-10-04,7.269054889678955
2001-10-05,7.386297702789307
2001-10-08,7.300315856933594
2001-10-09,7.308136463165283
2001-10-10,7.180471420288086
2001-10-11,7.422769069671631
2001-10-12,7.3654561042785645
2001-10-15,7.425378799438477
2001-10-16,7.524381160736084
2001-10-17,7.4853010177612305
2001-10-18,7.28208065032959
2001-10-19,7.381083011627197
2001-10-22,7.508748531341553
2001-10-23,7.308136463165283
2001-10-24,7.081467151641846
2001-10-25,7.373272895812988
2001-10-26,7.438401222229004
2001-10-29,7.28208065032959
2001-10-30,7.242999076843262
2001-10-31,7.28208065032959
2001-11-01,7.269054889678955
2001-11-02,7.1726555824279785
2001-11-05,7.357635974884033
2001-11-06,7.300315856933594
2001-11-07,7.2612409591674805
2001-11-08,7.2612409591674805
2001-11-09,7.227369785308838
2001-11-12,7.154417514801025
2001-11-13,7.08667516708374
2001-11-14,7.127623558044434
2001-11-15,7.051011085510254
2001-11-16,7.143474102020264
2001-11-19,7.193670272827148
2001-11-20,7.206880569458008
2001-11-21,7.135553359985352
2001-11-23,7.206880569458008
2001-11-26,7.101206302642822
2001-11-27,7.201597213745117
2001-11-28,6.855515956878662
2001-11-29,6.815887451171875
2001-11-30,6.749843597412109
2001-12-03,6.662664890289307
2001-12-04,6.628321647644043
2001-12-05,6.77626371383667
2001-12-06,6.773619651794434
2001-12-07,6.834385395050049
2001-12-10,6.53321647644043
2001-12-11,6.472455978393555
2001-12-12,6.617753982543945
2001-12-13,6.718142032623291
2001-12-14,6.472455978393555
2001-12-17,6.245254993438721
2001-12-18,6.409047603607178
2001-12-19,6.686439514160156
2001-12-20,6.855515956878662
2001-12-21,6.839664459228516
2001-12-24,6.852875232696533
2001-12-26,6.93741512298584
2001-12-27,7.066864967346191
2001-12-28,7.082710266113281
2001-12-31,7.006100177764893
2002-01-02,7.080070495605469
2002-01-03,7.093283176422119
2002-01-04,6.9611921310424805
2002-01-07,7.093283176422119
2002-01-08,6.995534420013428
2002-01-09,6.895144462585449
2002-01-10,6.932130813598633
2002-01-11,6.82381534576416
2002-01-14,6.903070449829102
2002-01-15,7.006100177764893
2002-01-16,6.9479827880859375
2002-01-17,6.866084575653076
2002-01-18,6.916277885437012
2002-01-22,6.749843597412109
2002-01-23,6.7630534172058105
2002-01-24,6.768336296081543
2002-01-25,6.718142032623291
2002-01-28,6.749843597412109
2002-01-29,6.591337203979492
2002-01-30,6.58076810836792
2002-01-31,6.625678539276123
2002-02-01,6.641533374786377
2002-02-04,6.5834150314331055
2002-02-05,6.060330867767334
2002-02-06,5.590085506439209
2002-02-07,5.751237869262695
2002-02-08,5.84370231628418
2002-02-11,5.917672157287598
2002-02-12,5.9890031814575195
2002-02-13,6.1158061027526855
2002-02-14,5.926494121551514
2002-02-15,5.800281524658203
2002-02-19,5.733153343200684
2002-02-20,5.636478424072266
2002-02-21,5.636478424072266
2002-02-22,5.499528884887695
2002-02-25,5.464619159698486
2002-02-26,5.639163970947266
2002-02-27,5.639163970947266
2002-02-28,5.585460662841797
2002-03-01,5.666018962860107
2002-03-04,5.9211225509643555
2002-03-05,6.176228046417236
2002-03-06,6.361513137817383
2002-03-07,6.58707857131958
2002-03-08,6.627360820770264
2002-03-11,6.831448554992676
2002-03-12,6.659585952758789
2002-03-13,6.699865818023682
2002-03-14,6.552172660827637
2002-03-15,6.648842811584473
2002-03-18,6.713291645050049
2002-03-19,6.852926254272461
2002-03-20,6.793850898742676
2002-03-21,6.9522857666015625
2002-03-22,6.981823444366455
2002-03-25,6.8824663162231445
2002-03-26,6.807279109954834
2002-03-27,6.9415435791015625
2002-03-28,6.925431251525879
2002-04-01,6.871728897094727
2002-04-02,6.785793304443359
2002-04-03,6.7508864402771
2002-04-04,6.713291645050049
2002-04-05,6.686439514160156
2002-04-08,6.659585952758789
2002-04-09,6.6058807373046875
2002-04-10,6.64078950881958
2002-04-11,6.544116020202637
2002-04-12,6.579026222229004
2002-04-15,6.487727642059326
2002-04-16,6.533376216888428
2002-04-17,6.691810607910156
2002-04-18,6.766997814178467
2002-04-19,6.780422210693359
2002-04-22,6.836817741394043
2002-04-23,6.963028430938721
2002-04-24,6.877096176147461
2002-04-25,6.713291645050049
2002-04-26,6.70523738861084
2002-04-29,6.793850898742676
2002-04-30,6.815334796905518
2002-05-01,6.903951168060303
2002-05-02,6.928114891052246
2002-05-03,6.944228172302246
2002-05-06,6.954970359802246
2002-05-07,6.855614185333252
2002-05-08,6.721346855163574
2002-05-09,6.6058807373046875
2002-05-10,5.770745754241943
2002-05-13,4.723474025726318
2002-05-14,4.354430198669434
2002-05-15,4.3681464195251465
2002-05-16,3.978525161743164
2002-05-17,3.9236502647399902
2002-05-20,4.1897993087768555
2002-05-21,4.247419834136963
2002-05-22,4.3681464195251465
2002-05-23,4.760511875152588
2002-05-24,5.007455825805664
2002-05-28,4.774231910705566
2002-05-29,4.532774925231934
2002-05-30,4.63704252243042
2002-05-31,4.667224407196045
2002-06-03,4.571189880371094
2002-06-04,4.7220988273620605
2002-06-05,4.694660663604736
2002-06-06,4.642528057098389
2002-06-07,4.650758743286133
2002-06-10,4.661736965179443
2002-06-11,4.744051933288574
2002-06-12,4.70837926864624
2002-06-13,4.774231910705566
2002-06-14,4.7248454093933105
2002-06-17,4.894959449768066
2002-06-18,4.8565473556518555
2002-06-19,4.7028937339782715
2002-06-20,4.664480209350586
2002-06-21,4.348940849304199
2002-06-24,4.110230445861816
2002-06-25,4.354430198669434
2002-06-26,4.3708906173706055
2002-06-27,4.469670295715332
2002-06-28,4.63704252243042
2002-07-01,4.423023223876953
2002-07-02,4.214496612548828
2002-07-03,4.337966442108154
2002-07-05,4.4038190841674805
2002-07-08,4.664480209350586
2002-07-09,4.4312567710876465
2002-07-10,4.198031902313232
2002-07-11,4.335221767425537
2002-07-12,4.1020002365112305
2002-07-15,4.18431282043457
2002-07-16,4.033404350280762
2002-07-17,4.036145210266113
2002-07-18,4.005964756011963
2002-07-19,3.8084096908569336
2002-07-22,3.750791549682617
2002-07-23,2.1676108837127686
2002-07-24,1.4816577434539795
2002-07-25,2.414555072784424
2002-07-26,2.4419915676116943
2002-07-29,2.524305820465088
2002-07-30,2.891977548599243
2002-07-31,2.760274648666382
2002-08-01,2.7547876834869385
2002-08-02,2.540769577026367
2002-08-05,2.6285712718963623
2002-08-06,2.7191169261932373
2002-08-07,2.760274648666382
2002-08-08,2.9166715145111084
2002-08-09,2.9962422847747803
2002-08-12,3.1691036224365234
2002-08-13,2.9084410667419434
2002-08-14,3.015449285507202
2002-08-15,2.979252576828003
2002-08-16,2.7843480110168457
2002-08-19,2.90964412689209
2002-08-20,2.8957221508026123
2002-08-21,3.137960433959961
2002-08-22,3.39133620262146
2002-08-23,3.171372652053833
2002-08-26,3.438669443130493
2002-08-27,3.394120454788208
2002-08-28,3.3412179946899414
2002-08-29,3.355138063430786
2002-08-30,3.299452543258667
2002-09-03,3.160236120223999
2002-09-04,3.318943977355957
2002-09-05,3.3133738040924072
2002-09-06,3.3829829692840576
2002-09-09,3.380197763442993
2002-09-10,3.182509660720825
2002-09-11,3.3161590099334717
2002-09-12,3.204784631729126
2002-09-13,3.174156904220581
2002-09-16,3.229844093322754
2002-09-17,3.0015270709991455
2002-09-18,3.076704263687134
2002-09-19,2.867877721786499
2002-09-20,2.8177597522735596
2002-09-23,2.664621353149414
2002-09-24,2.3945391178131104
2002-09-25,2.439089775085449
2002-09-26,2.753720998764038
2002-09-27,2.5950119495391846
2002-09-30,2.7871334552764893
2002-10-01,3.2841899394989014
2002-10-02,3.2658424377441406
2002-10-03,3.302537679672241
2002-10-04,3.2291476726531982
2002-10-07,3.192453384399414
2002-10-08,2.586987257003784
2002-10-09,2.6126747131347656
2002-10-10,2.7521135807037354
2002-10-11,2.6603775024414062
2002-10-14,2.440208911895752
2002-10-15,2.6236815452575684
2002-10-16,2.4328677654266357
2002-10-17,2.2493951320648193
2002-10-18,2.1026148796081543
2002-10-21,2.1283011436462402
2002-10-22,2.0732595920562744
2002-10-23,2.1099541187286377
2002-10-24,2.19802188873291
2002-10-25,2.2677431106567383
2002-10-28,2.385165214538574
2002-10-29,2.4365384578704834
2002-10-30,2.6420295238494873
2002-10-31,2.597996711730957
2002-11-01,2.6823933124542236
2002-11-04,2.807157516479492
2002-11-05,2.330124616622925
2002-11-06,2.2750802040100098
2002-11-07,2.6420295238494873
2002-11-08,2.333793878555298
2002-11-11,2.3668181896209717
2002-11-12,2.421861171722412
2002-11-13,2.493311643600464
2002-11-14,2.549722909927368
2002-11-15,2.624936580657959
2002-11-18,2.6700639724731445
2002-11-19,2.6362178325653076
2002-11-20,2.6813454627990723
2002-11-21,2.7302348613739014
2002-11-22,2.8280117511749268
2002-11-25,2.8054468631744385
2002-11-26,2.8769006729125977
2002-11-27,2.8543365001678467
2002-11-29,2.8769006729125977
2002-12-02,2.861856698989868
2002-12-03,2.8129687309265137
2002-12-04,2.5798087120056152
2002-12-05,2.621175527572632
2002-12-06,2.5760486125946045
2002-12-09,2.564765453338623
2002-12-10,2.7151918411254883
2002-12-11,2.820488929748535
2002-12-12,2.820488929748535
2002-12-13,2.809206962585449
2002-12-16,3.0010015964508057
2002-12-17,3.0047619342803955
2002-12-18,3.0010015964508057
2002-12-19,3.0085229873657227
2002-12-20,3.1439061164855957
2002-12-23,3.177752733230591
2002-12-24,3.230401039123535
2002-12-26,3.1965551376342773
2002-12-27,3.215359926223755
2002-12-30,3.1965551376342773
2002-12-31,3.1965551376342773
2003-01-02,3.1965551376342773
2003-01-03,3.215359926223755
2003-01-06,3.215359926223755
2003-01-07,3.216557025909424
2003-01-08,3.248481512069702
2003-01-09,3.2923805713653564
2003-01-10,3.3522403240203857
2003-01-13,3.2923805713653564
2003-01-14,3.2724270820617676
2003-01-15,3.232518196105957
2003-01-16,3.3123342990875244
2003-01-17,3.208575487136841
2003-01-21,3.1447227001190186
2003-01-22,3.0289907455444336
2003-01-23,2.9930737018585205
2003-01-24,3.0329809188842773
2003-01-27,2.713719129562378
2003-01-28,2.8334426879882812
2003-01-29,2.77358078956604
2003-01-30,2.77358078956604
2003-01-31,2.7815628051757812
2003-02-03,2.9691290855407715
2003-02-04,2.8334426879882812
2003-02-05,2.6937661170959473
2003-02-06,2.7057383060455322
2003-02-07,2.4423470497131348
2003-02-10,2.466291666030884
2003-02-11,2.3745040893554688
2003-02-12,2.274735927581787
2003-02-13,2.0751967430114746
2003-02-14,2.015336751937866
2003-02-18,2.0113449096679688
2003-02-19,1.9155668020248413
2003-02-20,1.8557047843933105
2003-02-21,1.8157978057861328
2003-02-24,1.8118069171905518
2003-02-25,1.7958444356918335
2003-02-26,1.8557047843933105
2003-02-27,1.8956133127212524
2003-02-28,1.8557047843933105
2003-03-03,2.314642906188965
2003-03-04,2.274735927581787
2003-03-05,2.3824875354766846
2003-03-06,2.394458770751953
2003-03-07,2.554089069366455
2003-03-10,2.452737331390381
2003-03-11,2.4648988246917725
2003-03-12,2.4689524173736572
2003-03-13,2.4730069637298584
2003-03-14,2.5216567516326904
2003-03-17,2.550034523010254
2003-03-18,2.5540900230407715
2003-03-19,2.614901542663574
2003-03-20,2.736523151397705
2003-03-21,2.785172700881958
2003-03-24,2.7243614196777344
2003-03-25,2.8581483364105225
2003-03-26,2.777064085006714
2003-03-27,2.7284159660339355
2003-03-28,2.78922700881958
2003-03-31,2.8581483364105225
2003-04-01,3.0122039318084717
2003-04-02,2.9878783226013184
2003-04-03,3.0365264415740967
2003-04-04,3.056798219680786
2003-04-07,3.0446362495422363
2003-04-08,3.0649068355560303
2003-04-09,3.073014736175537
2003-04-10,3.0770695209503174
2003-04-11,3.0405824184417725
2003-04-14,3.0811245441436768
2003-04-15,3.0811245441436768
2003-04-16,3.0000388622283936
2003-04-17,3.0770695209503174
2003-04-21,3.0649068355560303
2003-04-22,3.1540989875793457
2003-04-23,3.182476043701172
2003-04-24,3.283827781677246
2003-04-25,3.300045967102051
2003-04-28,3.2959914207458496
2003-04-29,3.2311253547668457
2003-04-30,3.202747344970703
2003-05-01,3.182476043701172
2003-05-02,3.3243703842163086
2003-05-05,3.2797746658325195
2003-05-06,3.251396417617798
2003-05-07,3.283827781677246
2003-05-08,3.251396417617798
2003-05-09,3.2311253547668457
2003-05-12,3.243288993835449
2003-05-13,3.129772663116455
2003-05-14,3.356801986694336
2003-05-15,3.6892008781433105
2003-05-16,3.742548942565918
2003-05-19,3.631748676300049
2003-05-20,3.570193290710449
2003-05-21,3.508638858795166
2003-05-22,3.4676003456115723
2003-05-23,3.70971941947937
2003-05-27,3.8984885215759277
2003-05-28,3.996976613998413
2003-05-29,3.8492431640625
2003-05-30,3.9190053939819336
2003-06-02,3.9805617332458496
2003-06-03,3.9641451835632324
2003-06-04,3.9641451835632324
2003-06-05,3.9600415229797363
2003-06-06,3.804102897644043
2003-06-09,3.738445281982422
2003-06-10,3.7630655765533447
2003-06-11,3.713822364807129
2003-06-12,3.824620246887207
2003-06-13,3.6522655487060547
2003-06-16,3.8123104572296143
2003-06-17,3.767169713973999
2003-06-18,3.6933045387268066
2003-06-19,3.713822364807129
2003-06-20,3.570193290710449
2003-06-23,3.508638858795166
2003-06-24,3.42246150970459
2003-06-25,3.42246150970459
2003-06-26,3.4183599948883057
2003-06-27,3.332181215286255
2003-06-30,3.344491720199585
2003-07-01,3.307558536529541
2003-07-02,3.348595142364502
2003-07-03,3.332181215286255
2003-07-07,3.323972463607788
2003-07-08,3.344491720199585
2003-07-09,3.3855271339416504
2003-07-10,3.340388536453247
2003-07-11,3.397838830947876
2003-07-14,3.332181215286255
2003-07-15,3.282938241958618
2003-07-16,3.21317458152771
2003-07-17,3.1639292240142822
2003-07-18,3.332181215286255
2003-07-21,3.2090702056884766
2003-07-22,3.3362843990325928
2003-07-23,3.270625114440918
2003-07-24,3.299351692199707
2003-07-25,3.344491720199585
2003-07-28,3.328075885772705
2003-07-29,3.3855271339416504
2003-07-30,3.323972463607788
2003-07-31,3.3116626739501953
2003-08-01,3.282938241958618
2003-08-04,3.3526980876922607
2003-08-05,3.344491720199585
2003-08-06,3.3362843990325928
2003-08-07,3.3198695182800293
2003-08-08,3.3650107383728027
2003-08-11,3.3691136837005615
2003-08-12,3.43477201461792
2003-08-13,3.3973920345306396
2003-08-14,3.472151041030884
2003-08-15,3.4056997299194336
2003-08-18,3.43477201461792
2003-08-19,3.430619239807129
2003-08-20,3.476304531097412
2003-08-21,3.5219922065734863
2003-08-22,3.4181599617004395
2003-08-25,3.43477201461792
2003-08-26,3.426466703414917
2003-08-27,3.4970715045928955
2003-08-28,3.5344507694244385
