Date,POOL
2006-03-15,33.27798080444336
2006-03-16,33.57817077636719
2006-03-17,33.55620193481445
2006-03-20,34.032142639160156
2006-03-21,33.417083740234375
2006-03-22,34.024810791015625
2006-03-23,34.200523376464844
2006-03-24,34.244468688964844
2006-03-27,34.339630126953125
2006-03-28,34.30304718017578
2006-03-29,33.75389862060547
2006-03-30,34.046783447265625
2006-03-31,34.34696960449219
2006-04-03,35.298805236816406
2006-04-04,35.52579879760742
2006-04-05,36.038326263427734
2006-04-06,35.70884704589844
2006-04-07,35.694190979003906
2006-04-10,35.7015266418457
2006-04-11,35.437931060791016
2006-04-12,35.06452178955078
2006-04-13,34.77897262573242
2006-04-17,34.64717102050781
2006-04-18,35.35741424560547
2006-04-19,36.455665588378906
2006-04-20,35.877262115478516
2006-04-21,34.8961067199707
2006-04-24,34.632530212402344
2006-04-25,34.8741569519043
2006-04-26,34.632530212402344
2006-04-27,34.25910568237305
2006-04-28,34.20784378051758
2006-05-01,34.200523376464844
2006-05-02,33.84908676147461
2006-05-03,34.4275016784668
2006-05-04,34.06142044067383
2006-05-05,34.22979736328125
2006-05-08,33.60746383666992
2006-05-09,34.06874465942383
2006-05-10,33.75389862060547
2006-05-11,32.90453338623047
2006-05-12,32.1430778503418
2006-05-15,32.40666580200195
2006-05-16,32.29684066772461
2006-05-17,31.27910614013672
2006-05-18,31.363521575927734
2006-05-19,31.899307250976562
2006-05-22,32.03880310058594
2006-05-23,32.508541107177734
2006-05-24,31.48829460144043
2006-05-25,31.811246871948242
2006-05-26,31.98005485534668
2006-05-30,31.94336700439453
2006-05-31,31.701133728027344
2006-06-01,32.11952590942383
2006-06-02,32.95626449584961
2006-06-05,32.567256927490234
2006-06-06,30.247852325439453
2006-06-07,30.174436569213867
2006-06-08,29.910213470458984
2006-06-09,30.73961639404297
2006-06-12,29.976259231567383
2006-06-13,29.565216064453125
2006-06-14,30.13774871826172
2006-06-15,30.908432006835938
2006-06-16,30.915782928466797
2006-06-19,30.313894271850586
2006-06-20,29.829463958740234
2006-06-21,31.018535614013672
2006-06-22,30.827686309814453
2006-06-23,30.453357696533203
2006-06-26,30.69556999206543
2006-06-27,30.262531280517578
2006-06-28,30.55612564086914
2006-06-29,31.591045379638672
2006-06-30,32.02410888671875
2006-07-03,32.11220169067383
2006-07-05,33.16912841796875
2006-07-06,33.71962356567383
2006-07-07,33.837074279785156
2006-07-10,33.54347610473633
2006-07-11,32.40578842163086
2006-07-12,31.59838104248047
2006-07-13,30.724931716918945
2006-07-14,29.990934371948242
2006-07-17,29.807453155517578
2006-07-18,29.440446853637695
2006-07-19,30.504735946655273
2006-07-20,28.280744552612305
2006-07-21,28.038524627685547
2006-07-24,28.706462860107422
2006-07-25,29.264286041259766
2006-07-26,29.014728546142578
2006-07-27,28.33211898803711
2006-07-28,28.33945083618164
2006-07-31,28.574342727661133
2006-08-01,28.552318572998047
2006-08-02,28.992717742919922
2006-08-03,29.660642623901367
2006-08-04,29.499183654785156
2006-08-07,29.264286041259766
2006-08-08,29.036754608154297
2006-08-09,27.788972854614258
2006-08-10,27.99448013305664
2006-08-11,28.023849487304688
2006-08-14,27.810985565185547
2006-08-15,28.662412643432617
2006-08-16,29.60926628112793
2006-08-17,29.760116577148438
2006-08-18,28.700437545776367
2006-08-21,27.913000106811523
2006-08-22,28.060184478759766
2006-08-23,27.876201629638672
2006-08-24,26.581010818481445
2006-08-25,26.507402420043945
2006-08-28,27.103498458862305
2006-08-29,27.177087783813477
2006-08-30,27.868839263916016
2006-08-31,28.01601791381836
2006-09-01,27.964513778686523
2006-09-05,27.979225158691406
2006-09-06,28.001300811767578
2006-09-07,27.935077667236328
2006-09-08,28.251523971557617
2006-09-11,28.310388565063477
2006-09-12,29.583515167236328
2006-09-13,29.465763092041016
2006-09-14,29.50992202758789
2006-09-15,29.539363861083984
2006-09-18,29.738046646118164
2006-09-19,29.76749038696289
2006-09-20,30.09128189086914
2006-09-21,29.82635498046875
2006-09-22,29.44368553161621
2006-09-25,29.473106384277344
2006-09-26,28.634183883666992
2006-09-27,28.325115203857422
2006-09-28,28.236791610717773
2006-09-29,28.332475662231445
2006-10-02,28.25887107849121
2006-10-03,28.170564651489258
2006-10-04,28.553239822387695
2006-10-05,28.64154052734375
2006-10-06,28.4722843170166
2006-10-09,28.325115203857422
2006-10-10,28.567960739135742
2006-10-11,28.634183883666992
2006-10-12,29.090452194213867
2006-10-13,29.52464485168457
2006-10-16,30.312055587768555
2006-10-17,29.56878662109375
2006-10-18,30.356204986572266
2006-10-19,28.84023666381836
2006-10-20,28.68570327758789
2006-10-23,29.81163787841797
2006-10-24,30.9228572845459
2006-10-25,30.496036529541016
2006-10-26,30.76095962524414
2006-10-27,30.10601234436035
2006-10-30,30.356204986572266
2006-10-31,30.157516479492188
2006-11-01,29.50992202758789
2006-11-02,29.40688705444336
2006-11-03,29.42896842956543
2006-11-06,30.297332763671875
2006-11-07,30.025054931640625
2006-11-08,30.28262710571289
2006-11-09,29.657094955444336
2006-11-10,29.8337345123291
2006-11-13,29.973533630371094
2006-11-14,30.341493606567383
2006-11-15,30.94493865966797
2006-11-16,30.996444702148438
2006-11-17,31.187795639038086
2006-11-20,30.915496826171875
2006-11-21,30.93021583557129
2006-11-22,31.317541122436523
2006-11-24,31.022438049316406
2006-11-27,30.314210891723633
2006-11-28,30.196142196655273
2006-11-29,29.989585876464844
2006-11-30,30.225671768188477
2006-12-01,29.672353744506836
2006-12-04,29.9084529876709
2006-12-05,29.510046005249023
2006-12-06,29.436281204223633
2006-12-07,29.119035720825195
2006-12-08,28.632137298583984
2006-12-11,28.831314086914062
2006-12-12,28.455074310302734
2006-12-13,28.757543563842773
2006-12-14,28.68377685546875
2006-12-15,28.337032318115234
2006-12-18,28.410804748535156
2006-12-19,28.48456573486328
2006-12-20,28.764928817749023
2006-12-21,28.388654708862305
2006-12-22,28.447694778442383
2006-12-26,28.455074310302734
2006-12-27,28.831314086914062
2006-12-28,28.97886848449707
2006-12-29,28.897720336914062
2007-01-03,29.207571029663086
2007-01-04,29.48790740966797
2007-01-05,29.34036636352539
2007-01-08,29.31085777282715
2007-01-09,29.399389266967773
2007-01-10,29.451025009155273
2007-01-11,29.93794059753418
2007-01-12,26.81724739074707
2007-01-16,26.942686080932617
2007-01-17,26.83200454711914
2007-01-18,27.119735717773438
2007-01-19,26.905784606933594
2007-01-22,26.89840316772461
2007-01-23,26.942686080932617
2007-01-24,27.09022331237793
2007-01-25,26.75086212158203
2007-01-26,26.64019775390625
2007-01-29,26.632827758789062
2007-01-30,26.647581100463867
2007-01-31,27.00169563293457
2007-02-01,27.060728073120117
2007-02-02,28.28539276123047
2007-02-05,27.864852905273438
2007-02-06,27.982906341552734
2007-02-07,28.182111740112305
2007-02-08,27.665674209594727
2007-02-09,27.17875862121582
2007-02-12,27.075469970703125
2007-02-13,26.736101150512695
2007-02-14,26.839387893676758
2007-02-15,27.149242401123047
2007-02-16,26.97956085205078
2007-02-20,26.743484497070312
2007-02-21,26.876285552978516
2007-02-22,26.795124053955078
2007-02-23,26.470510482788086
2007-02-26,26.55166244506836
2007-02-27,25.8876895904541
2007-02-28,25.89505958557129
2007-03-01,25.83217430114746
2007-03-02,25.88397216796875
2007-03-05,25.795175552368164
2007-03-06,26.142959594726562
2007-03-07,26.128156661987305
2007-03-08,25.92836570739746
2007-03-09,25.92836570739746
2007-03-12,25.839574813842773
2007-03-13,25.514005661010742
2007-03-14,25.521390914916992
2007-03-15,25.684173583984375
2007-03-16,25.232805252075195
2007-03-19,25.425188064575195
2007-03-20,25.521390914916992
2007-03-21,25.439992904663086
2007-03-22,25.684173583984375
2007-03-23,26.564733505249023
2007-03-26,26.187360763549805
2007-03-27,26.128156661987305
2007-03-28,25.965368270874023
2007-03-29,26.594329833984375
2007-03-30,26.490745544433594
2007-04-02,26.712722778320312
2007-04-03,26.905118942260742
2007-04-04,26.720142364501953
2007-04-05,27.090116500854492
2007-04-09,26.794124603271484
2007-04-10,26.712722778320312
2007-04-11,26.675724029541016
2007-04-12,26.660932540893555
2007-04-13,26.63874053955078
2007-04-16,26.675724029541016
2007-04-17,26.498132705688477
2007-04-18,26.62393569946289
2007-04-19,28.00026512145996
2007-04-20,29.22121810913086
2007-04-23,28.318464279174805
2007-04-24,28.39986228942871
2007-04-25,28.385059356689453
2007-04-26,29.302597045898438
2007-04-27,28.977027893066406
2007-04-30,29.694787979125977
2007-05-01,29.509803771972656
2007-05-02,29.87237548828125
2007-05-03,28.61444664001465
2007-05-04,28.61444664001465
2007-05-07,28.385059356689453
2007-05-08,28.007661819458008
2007-05-09,28.103858947753906
2007-05-10,28.251853942871094
2007-05-11,28.436857223510742
2007-05-14,28.75502586364746
2007-05-15,28.984420776367188
2007-05-16,28.7994327545166
2007-05-17,29.133447647094727
2007-05-18,29.34127426147461
2007-05-21,29.712406158447266
2007-05-22,29.979618072509766
2007-05-23,30.25424575805664
2007-05-24,30.291357040405273
2007-05-25,30.35075569152832
2007-05-29,30.30621337890625
2007-05-30,30.439802169799805
2007-05-31,30.39527130126953
2007-06-01,30.30621337890625
2007-06-04,30.707019805908203
2007-06-05,30.86290168762207
2007-06-06,30.69217300415039
2007-06-07,30.617958068847656
2007-06-08,30.66990852355957
2007-06-11,30.788663864135742
2007-06-12,30.387845993041992
2007-06-13,30.491788864135742
2007-06-14,30.951969146728516
2007-06-15,31.456703186035156
2007-06-18,31.159791946411133
2007-06-19,31.137527465820312
2007-06-20,30.75156593322754
2007-06-21,30.721874237060547
2007-06-22,29.823747634887695
2007-06-25,29.51198959350586
2007-06-26,29.422916412353516
2007-06-27,29.675283432006836
2007-06-28,29.252212524414062
2007-06-29,28.970142364501953
2007-07-02,27.99037742614746
2007-07-03,25.95659637451172
2007-07-05,26.082792282104492
2007-07-06,26.401945114135742
2007-07-09,26.44649314880371
2007-07-10,26.283191680908203
2007-07-11,26.364837646484375
2007-07-12,26.632051467895508
2007-07-13,26.661739349365234
2007-07-16,26.476179122924805
2007-07-17,26.015975952148438
2007-07-18,26.008560180664062
2007-07-19,25.511259078979492
2007-07-20,25.38507652282715
2007-07-23,25.192073822021484
2007-07-24,25.043628692626953
2007-07-25,25.29598617553711
2007-07-26,24.932292938232422
2007-07-27,25.11785125732422
2007-07-30,24.939714431762695
2007-07-31,24.94713592529297
2007-08-01,25.206918716430664
2007-08-02,25.5186824798584
2007-08-03,25.422170639038086
2007-08-06,25.34052085876465
2007-08-07,26.342567443847656
2007-08-08,26.7730770111084
2007-08-09,27.12192726135254
2007-08-10,25.993709564208984
2007-08-13,25.49640464782715
2007-08-14,24.887746810913086
2007-08-15,24.783842086791992
2007-08-16,25.55856704711914
2007-08-17,25.424480438232422
2007-08-20,26.310945510864258
2007-08-21,25.700088500976562
2007-08-22,25.282936096191406
2007-08-23,24.89558219909668
2007-08-24,24.828536987304688
2007-08-27,24.694456100463867
2007-08-28,24.545461654663086
2007-08-29,24.478416442871094
2007-08-30,24.381576538085938
2007-08-31,24.32198143005371
2007-09-04,23.912267684936523
2007-09-05,23.852678298950195
2007-09-06,23.688791275024414
2007-09-07,23.137544631958008
2007-09-10,21.96799659729004
2007-09-11,22.452194213867188
2007-09-12,22.191478729248047
2007-09-13,21.453994750976562
2007-09-14,21.461450576782227
2007-09-17,20.679269790649414
2007-09-18,21.111328125
2007-09-19,21.483797073364258
2007-09-20,20.925092697143555
2007-09-21,18.474279403686523
2007-09-24,18.295499801635742
2007-09-25,18.474279403686523
2007-09-26,18.459383010864258
2007-09-27,18.45193099975586
2007-09-28,18.608360290527344
2007-10-01,18.764793395996094
2007-10-02,19.75554847717285
2007-10-03,19.703413009643555
2007-10-04,19.75554847717285
2007-10-05,20.05353355407715
2007-10-08,19.979032516479492
2007-10-09,20.262104034423828
2007-10-10,20.135478973388672
2007-10-11,19.874746322631836
2007-10-12,20.06098175048828
2007-10-15,19.710861206054688
2007-10-16,19.047876358032227
2007-10-17,18.91377830505371
2007-10-18,18.369985580444336
2007-10-19,18.012428283691406
2007-10-22,17.423931121826172
2007-10-23,18.131607055664062
2007-10-24,17.885784149169922
2007-10-25,17.900678634643555
2007-10-26,17.65485382080078
2007-10-29,17.870880126953125
2007-10-30,17.59525489807129
2007-10-31,17.56546401977539
2007-11-01,17.11105728149414
2007-11-02,17.260046005249023
2007-11-05,16.865232467651367
2007-11-06,16.76838493347168
2007-11-07,16.224592208862305
2007-11-08,16.08305549621582
2007-11-09,16.32887840270996
2007-11-12,16.507661819458008
2007-11-13,16.507661819458008
2007-11-14,16.075599670410156
2007-11-15,16.097946166992188
2007-11-16,15.993657112121582
2007-11-19,15.47221565246582
2007-11-20,15.330671310424805
2007-11-21,15.473040580749512
2007-11-23,16.02751922607422
2007-11-26,15.945085525512695
2007-11-27,15.652876853942871
2007-11-28,15.967568397521973
2007-11-29,15.825210571289062
2007-11-30,15.975074768066406
2007-12-03,15.630383491516113
2007-12-04,15.435564994812012
2007-12-05,15.18080997467041
2007-12-06,16.11743927001953
2007-12-07,16.769325256347656
2007-12-10,16.83675765991211
2007-12-11,16.904197692871094
2007-12-12,16.432140350341797
2007-12-13,16.387184143066406
2007-12-14,15.652876853942871
2007-12-17,15.390619277954102
2007-12-18,15.255742073059082
2007-12-19,15.248244285583496
2007-12-20,15.26323413848877
2007-12-21,15.435564994812012
2007-12-24,15.368133544921875
2007-12-26,15.13585090637207
2007-12-27,14.963509559631348
2007-12-28,14.978496551513672
2007-12-31,14.858613967895508
2008-01-02,14.836127281188965
2008-01-03,14.056862831115723
2008-01-04,13.862040519714355
2008-01-07,13.862040519714355
2008-01-08,13.862040519714355
2008-01-09,13.727164268493652
2008-01-10,13.884523391723633
2008-01-11,13.689699172973633
2008-01-14,13.757140159606934
2008-01-15,13.487395286560059
2008-01-16,13.562318801879883
2008-01-17,13.644742965698242
2008-01-18,13.479899406433105
2008-01-22,14.191734313964844
2008-01-23,15.825210571289062
2008-01-24,15.637887001037598
2008-01-25,15.765263557434082
2008-01-28,16.36469841003418
2008-01-29,17.03157615661621
2008-01-30,17.87828826904297
2008-01-31,18.46274185180664
2008-02-01,18.11806869506836
2008-02-04,17.218908309936523
2008-02-05,16.507070541381836
2008-02-06,15.795234680175781
2008-02-07,15.937597274780273
2008-02-08,15.870161056518555
2008-02-11,15.84768295288086
2008-02-12,15.70532512664795
2008-02-13,15.840191841125488
2008-02-14,15.577940940856934
2008-02-15,15.323180198669434
2008-02-19,14.918560981750488
2008-02-20,14.244183540344238
2008-02-21,14.716246604919434
2008-02-22,14.416522026062012
2008-02-25,14.828632354736328
2008-02-26,15.240761756896973
2008-02-27,15.098383903503418
2008-02-28,14.483954429626465
2008-02-29,14.274157524108887
2008-03-03,14.70125675201416
2008-03-04,14.798659324645996
2008-03-05,14.956019401550293
2008-03-06,15.030949592590332
2008-03-07,15.03844165802002
2008-03-10,14.843624114990234
2008-03-11,15.428078651428223
2008-03-12,15.083405494689941
2008-03-13,15.14371109008789
2008-03-14,14.51052474975586
2008-03-17,14.05823802947998
2008-03-18,14.095932960510254
2008-03-19,14.261761665344238
2008-03-20,14.276845932006836
2008-03-24,15.000479698181152
2008-03-25,15.106014251708984
2008-03-26,14.985406875610352
2008-03-27,14.751730918884277
2008-03-28,14.246688842773438
2008-03-31,14.239153861999512
2008-04-01,15.060794830322266
2008-04-02,15.106014251708984
2008-04-03,16.281936645507812
2008-04-04,16.297014236450195
2008-04-07,16.229164123535156
2008-04-08,16.24424934387207
2008-04-09,15.595975875854492
2008-04-10,15.015557289123535
2008-04-11,15.317079544067383
2008-04-14,15.023099899291992
2008-04-15,14.766807556152344
2008-04-16,14.910026550292969
2008-04-17,15.226625442504883
2008-04-18,15.430143356323242
2008-04-21,15.234159469604492
2008-04-22,15.038180351257324
2008-04-23,14.51052474975586
2008-04-24,15.814582824707031
2008-04-25,16.24424934387207
2008-04-28,16.319618225097656
2008-04-29,16.869882583618164
2008-04-30,16.45530891418457
2008-05-01,16.402542114257812
2008-05-02,16.39499855041504
2008-05-05,15.852270126342773
2008-05-06,15.942730903625488
2008-05-07,15.505526542663574
2008-05-08,15.121085166931152
2008-05-09,14.947723388671875
2008-05-12,15.724124908447266
2008-05-13,15.678898811340332
2008-05-14,16.696517944335938
2008-05-15,17.007402420043945
2008-05-16,16.772350311279297
2008-05-19,16.954326629638672
2008-05-20,16.681358337402344
2008-05-21,16.127830505371094
2008-05-22,15.907941818237305
2008-05-23,15.490911483764648
2008-05-27,15.991352081298828
2008-05-28,15.58189868927002
2008-05-29,15.543991088867188
2008-05-30,15.62739372253418
2008-06-02,15.5515718460083
2008-06-03,15.490911483764648
2008-06-04,15.725966453552246
2008-06-05,15.870037078857422
2008-06-06,15.384756088256836
2008-06-09,15.346839904785156
2008-06-10,16.021677017211914
2008-06-11,15.445420265197754
2008-06-12,15.498495101928711
2008-06-13,15.672891616821289
2008-06-16,15.55915355682373
2008-06-17,15.384756088256836
2008-06-18,15.142114639282227
2008-06-19,15.362013816833496
2008-06-20,15.278602600097656
2008-06-23,14.982892990112305
2008-06-24,14.990473747253418
2008-06-25,14.952557563781738
2008-06-26,14.406620025634766
2008-06-27,13.71662425994873
2008-06-30,13.466402053833008
2008-07-01,13.102445602416992
2008-07-02,12.829479217529297
2008-07-03,12.874967575073242
2008-07-07,12.624750137329102
2008-07-08,13.610469818115234
2008-07-09,13.671130180358887
2008-07-10,13.276841163635254
2008-07-11,13.534642219543457
2008-07-14,13.3829927444458
2008-07-15,13.655960083007812
2008-07-16,14.59618854522705
2008-07-17,15.119375228881836
2008-07-18,14.46728515625
2008-07-21,14.92222785949707
2008-07-22,15.248278617858887
2008-07-23,15.452995300292969
2008-07-24,15.5515718460083
2008-07-25,16.613113403320312
2008-07-28,16.226404190063477
2008-07-29,17.52300453186035
2008-07-30,16.855743408203125
2008-07-31,16.74201011657715
2008-08-01,16.484214782714844
2008-08-04,16.15058708190918
2008-08-05,17.0983829498291
2008-08-06,17.045310974121094
2008-08-07,16.878494262695312
2008-08-08,17.833885192871094
2008-08-11,18.523889541625977
2008-08-12,17.811132431030273
2008-08-13,17.955202102661133
2008-08-14,18.023826599121094
2008-08-15,18.53464698791504
2008-08-18,18.16106414794922
2008-08-19,17.413881301879883
2008-08-20,17.66547966003418
2008-08-21,17.3071346282959
2008-08-22,17.802715301513672
2008-08-25,18.32879066467285
2008-08-26,18.443157196044922
2008-08-27,18.557514190673828
2008-08-28,18.580394744873047
2008-08-29,18.496530532836914
2008-09-02,18.748130798339844
2008-09-03,18.656639099121094
2008-09-04,17.825593948364258
2008-09-05,17.497745513916016
2008-09-08,18.816747665405273
2008-09-09,18.412660598754883
2008-09-10,18.199176788330078
2008-09-11,18.26779556274414
2008-09-12,17.45962142944336
2008-09-15,17.444368362426758
2008-09-16,17.52823257446289
2008-09-17,17.009794235229492
2008-09-18,18.298288345336914
2008-09-19,19.724035263061523
2008-09-22,18.8701171875
2008-09-23,18.88536834716797
2008-09-24,18.450782775878906
2008-09-25,18.336421966552734
2008-09-26,18.069564819335938
2008-09-29,17.497745513916016
2008-09-30,17.78746223449707
2008-10-01,17.833213806152344
2008-10-02,16.91829490661621
2008-10-03,16.224489212036133
2008-10-06,14.928359031677246
2008-10-07,14.40990924835205
2008-10-08,14.486148834228516
2008-10-09,13.777091026306152
2008-10-10,13.2205228805542
2008-10-13,13.716096878051758
2008-10-14,13.151895523071289
2008-10-15,12.68681812286377
2008-10-16,13.53311824798584
2008-10-17,13.548369407653809
2008-10-20,13.777091026306152
2008-10-21,13.434000968933105
2008-10-22,12.427594184875488
2008-10-23,12.580078125
2008-10-24,12.366599082946777
2008-10-27,11.985384941101074
2008-10-28,12.389471054077148
2008-10-29,12.275107383728027
2008-10-30,12.595327377319336
2008-10-31,13.273892402648926
2008-11-03,13.944828033447266
2008-11-04,13.601729393005371
2008-11-05,13.174771308898926
2008-11-06,12.869806289672852
2008-11-07,12.961295127868652
2008-11-10,12.671567916870117
2008-11-11,12.412345886230469
2008-11-12,11.405940055847168
2008-11-13,11.962512016296387
2008-11-14,11.802400588989258
2008-11-17,11.451683044433594
2008-11-18,11.535551071166992
2008-11-19,10.780744552612305
2008-11-20,10.280571937561035
2008-11-21,10.611454963684082
2008-11-24,11.211668014526367
2008-11-25,12.481348991394043
2008-11-26,12.819929122924805
2008-11-28,13.258546829223633
2008-12-01,12.958443641662598
2008-12-02,13.450918197631836
2008-12-03,13.82797908782959
2008-12-04,13.081562995910645
2008-12-05,13.45862102508545
2008-12-08,13.08925724029541
2008-12-09,12.596772193908691
2008-12-10,13.043086051940918
2008-12-11,11.981170654296875
2008-12-12,12.22741413116455
2008-12-15,11.919610977172852
2008-12-16,12.612163543701172
2008-12-17,12.9430513381958
2008-12-18,12.789151191711426
2008-12-19,13.166207313537598
2008-12-22,12.742980003356934
2008-12-23,12.781454086303711
2008-12-24,12.873800277709961
2008-12-26,12.912267684936523
2008-12-29,12.573689460754395
2008-12-30,13.166207313537598
2008-12-31,13.82797908782959
2009-01-02,13.912625312805176
2009-01-05,14.328160285949707
2009-01-06,14.620566368103027
2009-01-07,14.151172637939453
2009-01-08,13.951096534729004
2009-01-09,13.527874946594238
2009-01-12,12.550601959228516
2009-01-13,12.912267684936523
2009-01-14,12.15815544128418
2009-01-15,12.481348991394043
2009-01-16,12.396703720092773
2009-01-20,11.981170654296875
2009-01-21,13.004608154296875
2009-01-22,12.381314277648926
2009-01-23,12.25049877166748
2009-01-26,12.31975269317627
2009-01-27,12.481348991394043
2009-01-28,13.158515930175781
2009-01-29,12.273580551147461
2009-01-30,12.196636199951172
2009-02-02,12.304361343383789
2009-02-03,12.458258628845215
2009-02-04,12.527521133422852
2009-02-05,12.827628135681152
2009-02-06,13.135420799255371
2009-02-09,13.027693748474121
2009-02-10,12.442875862121582
2009-02-11,12.658336639404297
2009-02-12,12.573689460754395
2009-02-13,12.51982593536377
2009-02-17,12.150463104248047
2009-02-18,11.69645881652832
2009-02-19,10.3113431930542
2009-02-20,10.580676078796387
2009-02-23,10.21900749206543
2009-02-24,10.696101188659668
2009-02-25,10.81152629852295
2009-02-26,10.596067428588867
2009-02-27,10.211313247680664
2009-03-02,10.049718856811523
2009-03-03,9.580318450927734
2009-03-04,9.880428314208984
2009-03-05,9.18078899383545
2009-03-06,9.009767532348633
2009-03-09,8.854294776916504
2009-03-10,9.382905960083008
2009-03-11,9.312944412231445
2009-03-12,9.872653007507324
2009-03-13,10.04367733001709
2009-03-16,9.678308486938477
2009-03-17,9.826010704040527
2009-03-18,9.989261627197266
2009-03-19,10.129188537597656
2009-03-20,9.997034072875977
2009-03-23,10.821043968200684
2009-03-24,10.57229232788086
2009-03-25,10.813276290893555
2009-03-26,11.186419486999512
2009-03-27,10.867691993713379
2009-03-30,10.479004859924316
2009-03-31,10.41680908203125
2009-04-01,10.603385925292969
2009-04-02,11.466269493103027
2009-04-03,11.396302223205566
2009-04-06,11.178642272949219
2009-04-07,10.556742668151855
2009-04-08,10.587834358215332
2009-04-09,11.303019523620605
2009-04-13,11.279698371887207
2009-04-14,10.968750953674316
2009-04-15,11.163094520568848
2009-04-16,11.62951946258545
2009-04-17,12.476858139038086
2009-04-20,11.816089630126953
2009-04-21,11.901603698730469
2009-04-22,12.453534126281738
2009-04-23,12.663430213928223
2009-04-24,13.238683700561523
2009-04-27,13.013246536254883
2009-04-28,12.935507774353027
2009-04-29,13.666239738464355
2009-04-30,13.883910179138184
2009-05-01,13.90722942352295
2009-05-04,14.342555046081543
2009-05-05,14.334786415100098
2009-05-06,14.233728408813477
2009-05-07,14.03937816619873
2009-05-08,14.3580961227417
2009-05-11,14.303686141967773
2009-05-12,13.90722942352295
2009-05-13,13.059887886047363
2009-05-14,13.25575065612793
2009-05-15,13.42809772491455
2009-05-18,14.054855346679688
2009-05-19,14.10185718536377
2009-05-20,13.890328407287598
2009-05-21,13.623960494995117
2009-05-22,13.240079879760742
2009-05-26,13.81982421875
2009-05-27,13.804155349731445
2009-05-28,13.600457191467285
2009-05-29,13.65529727935791
2009-06-01,14.10185718536377
2009-06-02,14.407402038574219
2009-06-03,14.250711441040039
2009-06-04,14.195868492126465
2009-06-05,14.109691619873047
2009-06-08,13.890328407287598
2009-06-09,13.96084213256836
2009-06-10,13.65529727935791
2009-06-11,13.906000137329102
2009-06-12,14.062687873840332
2009-06-15,13.953003883361816
2009-06-16,13.29491901397705
2009-06-17,13.631792068481445
2009-06-18,13.42809772491455
2009-06-19,13.28708553314209
2009-06-22,12.738679885864258
2009-06-23,12.174599647521973
2009-06-24,12.064921379089355
2009-06-25,12.33128833770752
2009-06-26,12.57415771484375
2009-06-29,12.942371368408203
2009-06-30,12.973710060119629
2009-07-01,13.044217109680176
2009-07-02,12.4879789352417
2009-07-06,12.57415771484375
2009-07-07,12.52715015411377
2009-07-08,12.464479446411133
2009-07-09,12.370463371276855
2009-07-10,12.707344055175781
2009-07-13,13.28708553314209
2009-07-14,14.023513793945312
2009-07-15,14.321219444274902
2009-07-16,14.329055786132812
2009-07-17,14.36038875579834
2009-07-20,14.13320255279541
2009-07-21,14.352554321289062
2009-07-22,14.470067977905273
2009-07-23,18.371585845947266
2009-07-24,18.818145751953125
2009-07-27,17.533309936523438
2009-07-28,17.729167938232422
2009-07-29,17.94853973388672
2009-07-30,18.081716537475586
2009-07-31,18.536113739013672
2009-08-03,18.630123138427734
2009-08-04,18.637950897216797
2009-08-05,18.598787307739258
2009-08-06,18.56744956970215
2009-08-07,18.73979377746582
2009-08-10,18.512601852416992
2009-08-11,18.136564254760742
2009-08-12,18.33241844177246
2009-08-13,18.77359962463379
2009-08-14,17.49733543395996
2009-08-17,16.693769454956055
2009-08-18,17.15070152282715
2009-08-19,17.339767456054688
2009-08-20,17.308265686035156
2009-08-21,17.946392059326172
2009-08-24,17.749439239501953
2009-08-25,18.151226043701172
2009-08-26,18.371809005737305
2009-08-27,18.742076873779297
2009-08-28,19.356576919555664
2009-08-31,18.765714645385742
2009-09-01,18.466344833374023
2009-09-02,18.458467483520508
2009-09-03,18.734207153320312
2009-09-04,18.639665603637695
2009-09-08,18.69481086730957
2009-09-09,18.85237693786621
2009-09-10,18.60027503967285
2009-09-11,18.56875228881836
2009-09-14,18.69481086730957
2009-09-15,18.655420303344727
2009-09-16,18.83661460876465
2009-09-17,18.7105712890625
2009-09-18,18.686927795410156
2009-09-21,18.50572967529297
2009-09-22,18.048809051513672
2009-09-23,17.34764862060547
2009-09-24,16.867082595825195
2009-09-25,16.567716598510742
2009-09-28,16.953750610351562
2009-09-29,17.197967529296875
2009-09-30,17.505212783813477
2009-10-01,16.94586944580078
2009-10-02,16.843442916870117
2009-10-05,17.197967529296875
2009-10-06,17.49733543395996
2009-10-07,17.44218635559082
2009-10-08,17.56036376953125
2009-10-09,17.922758102416992
2009-10-12,18.088193893432617
2009-10-13,17.970022201538086
2009-10-14,18.5214900970459
2009-10-15,18.56087875366211
2009-10-16,18.482099533081055
2009-10-19,18.608156204223633
2009-10-20,18.371809005737305
2009-10-21,18.458467483520508
2009-10-22,18.592388153076172
2009-10-23,17.985780715942383
2009-10-26,18.103944778442383
2009-10-27,16.142292022705078
2009-10-28,15.118144989013672
2009-10-29,15.645977973937988
2009-10-30,15.425383567810059
2009-11-02,15.3781156539917
2009-11-03,15.4805326461792
2009-11-04,15.25207233428955
2009-11-05,15.740517616271973
2009-11-06,15.87444019317627
2009-11-09,16.16593360900879
2009-11-10,15.905951499938965
2009-11-11,16.362884521484375
2009-11-12,16.259822845458984
2009-11-13,16.299461364746094
2009-11-16,16.719633102416992
2009-11-17,16.60072135925293
2009-11-18,16.172616958618164
2009-11-19,15.41947078704834
2009-11-20,15.118226051330566
2009-11-23,14.920032501220703
2009-11-24,14.507786750793457
